wavelength,Back_TanPunf,Belly_TanPunf,Breast_TanPunf,Crissum_TanPunf,Crown_TanPunf,DorTail_TanPunf,Patch10_TanPunf,Patch11_TanPunf,Patch12_TanPunf,Rump_TanPunf,Throat_TanPunf,WingTip_TanPunf
363.48,8.46416666666,31.8914166666,28.0665,18.1553333333,5.66983333333,8.10240666667,9.22666666667,5.58483333334,8.26916666667,8.35066666666,15.8208333334,6.4975
363.84,8.462,31.9498333333,28.051,18.208,5.6355,8.14360666665,9.26133333333,5.59166666667,8.29283333334,8.35033333333,15.8351666667,6.533
364.20,8.47583333334,32.1154166666,28.2041666667,18.2413333333,5.60283333333,8.11946666668,9.26416666666,5.55616666666,8.2375,8.31866666666,15.8801666667,6.52766666667
364.57,8.56483333333,32.1765833333,28.2711666667,18.3041666666,5.72233333333,8.27097333332,9.33666666666,5.62516666667,8.31483333333,8.39583333334,15.9193333334,6.54883333333
364.93,8.626,32.317,28.435,18.4315,5.79766666667,8.37716666665,9.43583333333,5.616,8.4815,8.51,15.9476666666,6.63666666667
365.29,8.66033333334,32.3541666667,28.4598333333,18.4626666667,5.83883333333,8.38142666665,9.453,5.62983333333,8.58116666667,8.53966666667,16.0128333333,6.64416666666
365.66,8.75933333334,32.4793333333,28.6516666667,18.5851666667,5.93816666666,8.48177333333,9.492,5.72783333333,8.69383333334,8.6195,16.1753333334,6.68883333333
366.02,8.78716666666,32.5565833333,28.6786666666,18.6318333333,5.9795,8.53832000002,9.56266666667,5.78483333333,8.77633333333,8.69616666667,16.2755,6.733
366.38,8.84183333333,32.7151666666,28.7333333334,18.7693333333,6.12766666667,8.5987,9.6155,5.837,8.78116666667,8.7705,16.4071666666,6.78633333333
366.75,8.77933333333,32.8839166667,28.8453333333,18.7991666667,6.11333333334,8.68902,9.56066666667,5.775,8.74616666667,8.73883333333,16.433,6.66633333333
367.11,9.01216666666,32.89375,28.9395,18.9676666667,6.3525,8.85371333333,9.7275,5.91666666667,8.8925,8.84433333333,16.639,6.825
367.47,9.17566666669,32.9928333333,29.1055,19.0883333333,6.473,9.01285333332,9.86650000001,6.04683333333,9.03983333334,8.99766666667,16.8028333334,6.91033333334
367.84,9.182,33.2335,29.3398333334,19.1768333334,6.52616666667,9.04048666665,9.87100000001,6.12866666667,9.09733333333,9.016,16.8808333333,6.98766666667
368.20,9.32933333332,33.3075,29.4641666667,19.3341666666,6.69683333334,9.17775333333,9.977,6.30116666667,9.26333333333,9.21383333331,17.0493333333,7.13116666666
368.56,9.36483333333,33.5070833333,29.5856666666,19.3908333334,6.81183333333,9.18497333331,10.02,6.39616666666,9.345,9.30050000001,17.1728333333,7.21516666667
368.93,9.29533333331,33.55075,29.6301666667,19.3313333333,6.756,9.07080666666,9.96733333335,6.34566666667,9.21783333333,9.23116666667,17.21,7.08933333334
369.29,9.33183333334,33.8243333333,29.7908333334,19.407,6.81366666667,9.11775999999,10.1065,6.40233333334,9.24166666667,9.31333333335,17.366,7.16983333333
369.65,9.37966666669,34.0146666667,29.9106666667,19.4306666666,6.92583333333,9.09034666665,10.1823333333,6.384,9.28283333333,9.38683333331,17.4221666666,7.29083333333
370.01,9.254,34.0901666667,29.908,19.4615,6.95583333334,9.04313333333,10.1073333333,6.31416666666,9.187,9.33366666666,17.3933333334,7.228
370.38,9.13649999998,34.0031666667,29.9906666667,19.4123333333,6.83416666667,8.88161333335,9.98866666668,6.24066666667,9.16716666667,9.2265,17.2888333333,7.09783333334
370.74,9.07166666666,34.1168333334,30.146,19.4131666667,6.866,8.82884000001,9.94300000002,6.20616666667,9.194,9.2085,17.2965,7.09
371.10,9.0325,34.2701666666,30.2241666666,19.417,6.8335,8.79288,9.90016666667,6.139,9.1935,9.1385,17.2711666667,6.96966666666
371.46,9.01633333333,34.4393333333,30.2626666666,19.4715,6.81733333334,8.72262,9.84383333333,6.0795,9.18916666666,9.11333333333,17.2935,6.95283333334
371.83,8.99283333333,34.4485,30.2563333333,19.474,6.82916666667,8.68388666665,9.834,5.9825,9.1555,9.06966666667,17.3105,6.871
372.19,8.82783333334,34.421,30.2313333333,19.3865,6.703,8.56959333333,9.70733333333,5.81833333333,9.01966666666,8.92216666666,17.2546666666,6.7065
372.55,8.85866666667,34.47325,30.3318333333,19.4995,6.65516666667,8.51390666667,9.62716666667,5.7545,9.00283333333,8.87766666667,17.2126666667,6.73
372.92,8.84733333333,34.5708333333,30.3911666667,19.5428333333,6.61716666667,8.45962000002,9.5545,5.74016666667,8.99483333334,8.84916666666,17.2191666667,6.69533333334
373.28,8.87883333333,34.6954166667,30.5638333333,19.6511666667,6.71683333333,8.53275999999,9.54883333333,5.72983333333,9.03666666667,8.83916666667,17.286,6.75
373.64,8.84066666667,34.8005833333,30.6188333334,19.7246666667,6.7055,8.63641333333,9.50683333334,5.69616666667,9.04883333334,8.81983333333,17.2998333333,6.67266666667
374.00,8.9445,35.0314166667,30.7593333333,19.8601666667,6.77016666667,8.70138000001,9.583,5.728,9.204,8.89066666667,17.4853333333,6.78066666667
374.37,9.00066666667,35.2990833333,30.9281666667,19.9763333333,6.88383333333,8.80748666666,9.63766666667,5.701,9.32,8.9505,17.625,6.77683333334
374.73,9.083,35.3456666667,30.991,20.06,7.0255,8.79786666665,9.711,5.74783333333,9.40416666667,9.015,17.7516666667,6.83466666667
375.09,9.02083333334,35.38425,31.0495,20.004,7.08716666667,8.85839999999,9.6615,5.79766666667,9.35983333333,9.036,17.7281666667,6.918
375.45,9.157,35.4925833333,31.2446666667,20.0746666667,7.24883333333,8.97550000001,9.79683333333,5.908,9.44566666666,9.14066666667,17.8186666666,7.06333333334
375.81,9.216,35.5946666666,31.4301666667,20.2146666667,7.38316666666,9.13458,9.884,6.04083333333,9.58516666665,9.24966666667,17.9243333333,7.15183333333
376.18,9.35416666666,35.85925,31.6585,20.3851666667,7.5565,9.28079999998,10.0391666667,6.18216666667,9.70999999998,9.36200000001,18.071,7.32816666667
376.54,9.33350000002,35.8945833333,31.7111666667,20.4045,7.6095,9.28064666666,10.1025,6.19233333334,9.76033333335,9.38083333335,18.1545,7.28883333333
376.90,9.42850000001,36.0916666666,31.883,20.5635,7.7225,9.43486666669,10.1358333333,6.28133333334,9.88116666666,9.41816666665,18.317,7.3955
377.26,9.41016666669,36.083,31.8861666667,20.6145,7.73633333333,9.41144,10.0956666667,6.288,9.97483333335,9.44466666665,18.3163333333,7.38166666666
377.63,9.36416666665,36.1034166667,31.9655,20.6095,7.7355,9.31204666665,10.0588333334,6.30583333334,9.95283333334,9.42866666666,18.3643333334,7.33216666667
377.99,9.24516666666,36.1013333333,32.006,20.5091666666,7.6935,9.20800666665,9.91483333334,6.20483333333,9.87533333335,9.315,18.2603333333,7.19
378.35,9.27883333331,36.1755,32.1191666667,20.5595,7.727,9.22800666669,9.924,6.22583333333,9.92383333332,9.3135,18.308,7.2335
378.71,9.29183333335,36.3576666666,32.2378333334,20.6811666667,7.74183333333,9.28571333333,9.94250000001,6.25533333333,9.98999999999,9.31883333331,18.3741666667,7.217
379.07,9.29516666665,36.46675,32.3,20.7536666666,7.7595,9.27353333333,9.95483333332,6.198,10.0733333333,9.34683333332,18.4211666667,7.19566666667
379.44,9.20883333334,36.5629166666,32.3571666667,20.7738333333,7.732,9.22340000001,9.85116666667,6.13766666667,10.092,9.26733333333,18.5035,7.098
379.80,9.10216666666,36.5585833334,32.3308333333,20.64,7.62166666666,9.02798666665,9.66416666667,5.953,9.96783333331,9.13766666667,18.421,6.917
380.16,8.94466666667,36.55025,32.2478333333,20.4961666666,7.549,8.88168000002,9.44733333333,5.81066666666,9.88483333332,8.976,18.3691666666,6.742
380.52,8.90466666667,36.6865833334,32.2818333333,20.4201666667,7.50516666667,8.85560666669,9.33833333334,5.76616666667,9.82466666669,8.86483333333,18.38,6.72333333334
380.88,8.76166666667,36.659,32.2208333334,20.2926666667,7.45633333333,8.67756000001,9.23783333334,5.62183333334,9.74199999999,8.75916666667,18.2933333333,6.62383333333
381.24,8.775,36.7903333333,32.3398333334,20.347,7.46133333334,8.66455333334,9.20383333333,5.61266666666,9.73483333332,8.70133333333,18.3383333334,6.63166666666
381.61,8.7665,36.87875,32.3195,20.3791666667,7.45433333333,8.59710666669,9.10166666667,5.51833333333,9.68883333333,8.6405,18.3321666667,6.63533333333
381.97,8.81583333334,36.9935,32.5198333333,20.4776666667,7.47316666666,8.65865333331,9.13233333333,5.54333333334,9.72233333334,8.63516666667,18.4421666666,6.69016666667
382.33,8.698,36.9471666667,32.504,20.3883333334,7.43533333334,8.56930666668,8.99833333334,5.51766666667,9.642,8.56316666667,18.4163333333,6.62383333333
382.69,8.63666666667,36.9461666667,32.4711666666,20.3103333334,7.37216666667,8.48968666665,8.87183333333,5.399,9.5875,8.48466666666,18.375,6.584
383.05,8.62366666667,37.0166666666,32.5418333333,20.3246666667,7.388,8.49420666668,8.812,5.3635,9.5635,8.45383333333,18.3903333334,6.53133333333
383.41,8.69266666667,37.1613333334,32.6736666666,20.3848333334,7.469,8.51645333332,8.778,5.3565,9.57983333333,8.4885,18.4505,6.51083333334
383.77,8.7345,37.2598333334,32.7243333334,20.4708333333,7.51133333333,8.55723333334,8.76816666667,5.36266666666,9.60966666665,8.505,18.5443333334,6.54616666667
384.14,8.78433333333,37.296,32.8583333334,20.5515,7.54666666667,8.60297999998,8.797,5.39633333333,9.68766666666,8.58166666667,18.6483333333,6.5935
384.50,8.866,37.4798333334,33.0105,20.6891666666,7.70733333334,8.73414,8.89833333333,5.514,9.82216666665,8.6975,18.7603333333,6.696
384.86,8.95866666667,37.5861666667,33.1316666666,20.8088333333,7.83183333333,8.86131333331,8.96583333334,5.588,9.88699999999,8.78233333333,18.8858333333,6.755
385.22,8.923,37.6309166666,33.1768333333,20.7636666666,7.89516666667,8.85049333333,8.916,5.5395,9.87166666665,8.76516666666,18.9093333333,6.7325
385.58,8.8255,37.7215833333,33.289,20.7356666666,7.8795,8.82696666665,8.86,5.4795,9.83116666665,8.6835,18.8411666667,6.62733333334
385.94,8.8285,37.8773333333,33.3143333333,20.7753333333,7.96916666667,8.83602666665,8.864,5.52383333334,9.84383333332,8.73066666666,18.9038333333,6.60783333333
386.30,8.88033333333,38.0279166667,33.4353333334,20.8833333334,8.01033333333,8.9186,8.92983333334,5.54416666667,9.862,8.73616666666,18.9323333333,6.66983333334
386.66,8.927,38.1114166667,33.5256666667,20.8958333333,8.10116666667,8.96851333335,8.98183333334,5.613,9.83133333333,8.76483333333,19.0195,6.71266666667
387.03,8.959,38.1943333334,33.5316666666,20.8963333333,8.13916666667,8.91359333331,8.93433333334,5.6265,9.86216666665,8.728,19.106,6.73633333334
387.39,8.98716666669,38.2756666666,33.5566666667,20.9315,8.1935,8.91469333335,8.97216666667,5.675,9.86249999998,8.7325,19.1713333333,6.76483333333
387.75,9.05333333334,38.3909166666,33.7026666667,21.0465,8.27516666666,9.00367333331,9.07516666666,5.796,10.0233333333,8.7795,19.2888333333,6.88283333334
388.11,9.08266666667,38.5059166667,33.7578333333,21.0546666667,8.32983333333,9.03700666665,9.045,5.79783333334,10.0498333333,8.73266666667,19.2671666667,6.84016666667
388.47,9.01899999998,38.5299166666,33.7598333333,20.9906666667,8.27733333333,8.96553999998,8.953,5.71483333333,9.99116666665,8.6505,19.2591666667,6.75616666667
388.83,9.03783333333,38.6685,33.8818333334,21.0255,8.3185,8.99000666668,8.91216666667,5.78566666666,10.0306666666,8.65083333334,19.3171666666,6.756
389.19,9.05116666665,38.7610833334,33.959,21.0308333333,8.287,9.02027333335,8.87316666666,5.79216666667,9.98283333333,8.64066666667,19.2978333333,6.70766666667
389.55,9.14116666669,38.8298333334,34.0481666667,21.1093333334,8.38566666667,9.07551333335,8.88183333333,5.9075,10.0921666667,8.67483333333,19.4186666667,6.80616666667
389.91,9.165,38.8343333334,34.0891666667,21.1061666666,8.38766666666,9.09291333331,8.83783333333,5.89266666667,10.1178333333,8.66683333333,19.3705,6.85633333333
390.27,9.18299999999,38.9959166667,34.2365,21.1853333334,8.50883333333,9.13266,8.85783333333,5.931,10.1855,8.70783333333,19.4873333333,6.9175
390.63,9.16066666666,39.13175,34.3755,21.276,8.54883333334,9.13198666669,8.828,5.93666666667,10.2396666667,8.66733333333,19.5061666666,6.92033333333
391.00,9.13233333331,39.3303333333,34.5856666666,21.3778333333,8.62183333333,9.17679333333,8.81083333333,5.9935,10.2685,8.67716666667,19.5996666667,6.9555
391.36,9.1205,39.4578333333,34.7096666667,21.4141666666,8.65933333333,9.20713333333,8.78333333334,5.98183333333,10.296,8.67383333334,19.5846666667,6.93916666666
391.72,9.1005,39.60875,34.8001666667,21.414,8.6825,9.16960000002,8.69883333333,5.9185,10.224,8.65416666666,19.5915,6.8955
392.08,9.05633333334,39.7311666666,34.882,21.4538333333,8.70683333334,9.17675333332,8.69183333333,5.91983333334,10.2458333333,8.66066666667,19.6423333334,6.91283333333
392.44,9.01433333333,39.7348333333,34.9191666666,21.4475,8.713,9.14332000001,8.6445,5.90183333334,10.2333333333,8.60483333334,19.6216666667,6.91383333333
392.80,8.97433333334,39.8064166667,34.9503333334,21.396,8.67583333333,9.06678666665,8.578,5.78766666667,10.1883333333,8.52016666667,19.6081666666,6.84166666666
393.16,8.87266666667,39.8823333334,34.9578333334,21.3948333333,8.70133333334,8.97355333333,8.51,5.73833333333,10.2131666667,8.43966666666,19.6976666667,6.78183333334
393.52,8.90033333334,40.025,35.046,21.3983333333,8.7455,9.03546666665,8.55866666667,5.766,10.3026666666,8.443,19.7925,6.80166666667
393.88,8.867,40.1188333333,35.1506666667,21.3845,8.7855,9.03863999998,8.5365,5.78433333333,10.3223333333,8.39,19.8783333333,6.789
394.24,8.85416666666,40.161,35.171,21.3333333333,8.786,8.99783333334,8.4675,5.76333333333,10.3531666667,8.30183333334,19.874,6.72466666667
394.60,8.85916666667,40.22975,35.2355,21.2681666667,8.80466666666,8.99313333332,8.38316666666,5.7315,10.3648333333,8.28966666667,19.91,6.70866666666
394.96,8.88083333334,40.283,35.237,21.243,8.847,9.02213333334,8.39333333334,5.70983333334,10.3921666667,8.29616666667,19.9278333334,6.70416666666
395.32,8.82283333333,40.3455,35.2791666667,21.175,8.844,8.97614,8.33183333333,5.674,10.399,8.24216666666,19.979,6.70916666667
395.68,8.794,40.4276666666,35.2818333334,21.2025,8.9375,9.06011333333,8.302,5.6805,10.4438333333,8.24116666666,20.0423333333,6.75833333333
396.04,8.898,40.5381666666,35.4465,21.2903333333,9.0845,9.10347333333,8.29766666667,5.7975,10.484,8.255,20.1176666667,6.8795
396.40,8.92583333333,40.70375,35.5631666667,21.3846666666,9.21166666666,9.15432666666,8.2635,5.83583333333,10.519,8.28283333333,20.2295,6.9025
396.76,8.94033333333,40.7979166666,35.6805,21.4365,9.30733333333,9.19718666665,8.24933333334,5.90933333334,10.579,8.29466666666,20.2751666667,7.00433333333
397.12,9.03066666669,40.9668333333,35.7921666667,21.4786666667,9.4175,9.28888,8.2765,6.0255,10.7001666667,8.31666666667,20.3283333333,7.089
397.48,9.02199999998,40.9609166667,35.788,21.5073333334,9.48833333333,9.27524000001,8.2385,5.99933333334,10.663,8.306,20.3426666667,7.10516666667
397.84,9.0045,41.1515833334,35.9238333334,21.601,9.58666666667,9.32083333333,8.2115,6.0255,10.7296666667,8.35316666667,20.4106666667,7.1575
398.20,9.02099999999,41.2533333333,35.9838333334,21.5971666667,9.65333333334,9.33391333333,8.1765,6.0415,10.7396666666,8.39783333334,20.458,7.183
398.56,8.99983333333,41.2831666667,36.0106666667,21.6845,9.7105,9.33873333331,8.17783333333,6.071,10.7735,8.38533333333,20.4771666666,7.21583333333
398.92,8.93516666666,41.2705833334,36.0183333334,21.6491666667,9.69466666665,9.31324000001,8.0965,6.06516666667,10.765,8.314,20.4463333333,7.23433333333
399.28,8.8825,41.2913333333,36.0305,21.6446666667,9.71683333335,9.32022666669,8.00866666667,6.03466666667,10.7321666666,8.25316666667,20.4751666667,7.24016666666
399.64,8.87033333333,41.3603333333,36.1831666667,21.6091666666,9.743,9.30617999998,8.005,6.05183333333,10.767,8.18333333333,20.5331666667,7.235
400.00,8.80833333333,41.4573333334,36.19,21.5718333333,9.77716666665,9.27759333334,7.954,5.99683333333,10.7995,8.13166666666,20.5656666667,7.19616666667
400.36,8.73666666667,41.5226666666,36.2248333334,21.5091666667,9.74916666667,9.27003999999,7.933,5.96,10.8256666667,8.072,20.5478333333,7.18833333333
400.72,8.71466666666,41.696,36.3426666667,21.5278333333,9.80449999999,9.23300666667,7.9155,5.93433333333,10.8581666667,8.05,20.608,7.17283333333
401.08,8.7115,41.7489166667,36.4493333333,21.5421666667,9.84633333335,9.20249333333,7.87166666667,5.904,10.8616666667,8.03133333333,20.5951666667,7.16566666667
401.44,8.66116666667,41.8636666667,36.5443333333,21.5025,9.87600000002,9.20081333334,7.79816666666,5.90133333333,10.8453333334,8.0115,20.6531666667,7.14716666667
401.80,8.70383333333,41.96175,36.636,21.4973333333,9.88583333334,9.21225333332,7.77033333333,5.88616666667,10.8685,7.96016666666,20.7245,7.12833333333
402.16,8.71383333333,42.0843333334,36.6945,21.5308333333,9.96116666668,9.24257999999,7.76983333333,5.91333333334,10.9185,7.95766666667,20.7723333333,7.1485
402.52,8.73433333333,42.28625,36.8255,21.529,10.043,9.28404666665,7.75383333333,5.929,10.9605,7.94066666666,20.8225,7.13766666667
402.88,8.76766666666,42.3755833333,36.9253333333,21.5713333334,10.0901666666,9.28955999999,7.75633333334,5.89516666667,10.9806666667,7.92366666666,20.881,7.11383333333
403.24,8.74616666667,42.4714166667,36.983,21.6073333333,10.1478333333,9.26515333334,7.75216666667,5.88416666667,11.0065,7.8985,20.857,7.09816666666
403.60,8.689,42.53175,36.9498333333,21.5395,10.1203333333,9.18589333335,7.668,5.823,10.9698333333,7.82516666666,20.8326666667,7.0425
403.95,8.65133333333,42.59025,36.9348333333,21.521,10.0818333333,9.15671333332,7.6105,5.73816666667,10.9523333334,7.775,20.8006666666,7.00133333333
404.31,8.70916666667,42.6449166666,37.0158333334,21.537,10.1276666667,9.14562666665,7.56316666667,5.765,10.9875,7.77533333333,20.8518333334,6.99383333334
404.67,8.64766666666,42.6268333333,36.9765,21.5043333334,10.1283333333,9.12210000001,7.50716666667,5.75583333333,10.9571666667,7.71566666667,20.8331666667,6.95566666666
405.03,8.5845,42.6805,36.9651666666,21.496,10.1428333333,9.12709999998,7.47483333333,5.745,10.9215,7.6915,20.8356666667,6.96433333334
405.39,8.63783333333,42.8069166666,37.0253333333,21.5598333333,10.2185,9.18290666666,7.47416666666,5.81683333333,11.0276666666,7.70466666667,20.8468333333,7.04366666667
405.75,8.63683333333,42.852,37.0176666667,21.5618333334,10.2908333334,9.18300666666,7.49583333333,5.816,11.0351666666,7.72883333333,20.8543333333,7.05416666667
406.11,8.58866666667,42.8725,37.0613333333,21.5998333333,10.282,9.15646666665,7.44616666667,5.82566666667,11.0191666666,7.67133333333,20.8553333333,7.04766666667
406.47,8.59466666666,42.91725,37.0735,21.6048333334,10.3176666666,9.17025333334,7.45666666666,5.85833333334,11.0836666667,7.69216666666,20.9201666667,7.11
406.83,8.5925,43.0119166666,37.1483333333,21.6256666666,10.4318333333,9.19154000001,7.498,5.90883333334,11.1578333333,7.74183333334,20.9783333333,7.1665
407.19,8.58433333333,43.0228333334,37.1291666667,21.5731666667,10.4426666667,9.20420666666,7.47766666667,5.92583333333,11.1935,7.73566666666,21.0035,7.143
407.55,8.602,43.03775,37.1446666667,21.6001666666,10.5036666667,9.20896,7.46316666667,5.95966666667,11.2243333333,7.7565,20.983,7.126
407.90,8.6335,43.15525,37.2501666667,21.6418333334,10.5815,9.24288666666,7.503,6.03233333333,11.2875,7.77416666666,21.0446666667,7.15516666667
408.26,8.62216666667,43.30175,37.3108333333,21.677,10.663,9.29696000001,7.56066666667,6.062,11.3233333333,7.8065,21.0905,7.22716666667
408.62,8.68066666667,43.4015,37.3596666667,21.7116666667,10.7595,9.38321999999,7.6155,6.10866666667,11.3933333333,7.839,21.1325,7.23783333334
408.98,8.74833333334,43.5244166666,37.4731666667,21.7698333333,10.8313333333,9.43630000002,7.657,6.15833333333,11.4571666667,7.87383333333,21.2011666667,7.286
