wavelength,Back_PhrCarm,Belly_PhrCarm,Breast_PhrCarm,Crissum_PhrCarm,Crown_PhrCarm,DorTail_PhrCarm,Rump_PhrCarm,Throat_PhrCarm,WingTip_PhrCarm
793.93,20.9401666667,15.8613333334,14.4148333333,18.524,15.0886666666,18.5566666666,22.9125,18.3763333333,27.3668333333
794.24,22.0031666666,16.519,15.0738333333,19.7046666666,16.5516666667,19.8686666667,24.6635,19.0805,28.3745
794.55,22.5983333333,17.392,15.5545,20.4223333333,17.5371666667,20.3736666667,26.0316666667,18.9876666667,28.7556666667
794.86,24.0756666667,17.7915,16.0396666667,21.3276666667,18.7398333333,21.0541666667,26.117,20.0901666666,29.7811666667
795.16,24.1641666667,17.5105,16.7461666666,21.7128333333,18.8953333333,20.8851666667,26.4885,20.8055,29.7995
795.47,24.818,18.1546666667,17.0148333333,21.779,19.864,21.874,27.0338333333,20.9715,30.2785
795.78,24.767,17.7916666667,16.297,21.3918333334,19.3506666666,22.1955,27.0815,20.6525,30.1675
796.09,24.8883333333,16.954,15.5653333334,21.057,19.5241666666,21.7435,27.4745,20.6258333334,30.0926666667
796.40,24.0975,16.8943333333,15.2358333333,21.0405,19.0731666667,22.6991666667,27.7885,20.423,30.829
796.70,24.309,17.3333333333,15.7238333334,21.8046666667,19.6096666666,23.3496666667,28.2603333334,21.122,31.382
797.01,23.1208333333,15.7353333334,14.1995,20.0326666667,18.8726666667,22.1405,27.1731666667,20.2615,29.9508333333
797.32,22.0093333333,14.9191666666,13.6926666667,19.4391666666,17.9938333333,21.337,26.5456666666,19.3548333334,29.1665
797.63,20.842,14.2611666667,13.0928333334,18.4708333333,17.5255,19.6738333334,25.5326666667,18.9176666667,28.4021666667
797.93,20.7626666666,13.8066666666,12.7471666666,17.9908333333,17.2141666667,19.8093333334,25.1058333333,19.509,28.6193333333
798.24,19.421,13.2063333333,12.4821666666,17.0373333333,15.8723333333,18.2381666667,24.5938333333,18.962,28.1603333333
798.55,19.032,12.4128333334,11.5878333333,16.3916666666,14.8146666666,17.4915,24.1658333334,18.3168333333,27.796
798.85,18.7225,11.582,11.1235,15.7123333333,14.0968333333,16.1711666667,23.5685,17.6948333334,26.9456666667
799.16,19.4415,12.7528333334,12.2013333334,17.1996666666,15.2701666666,17.2361666666,24.0353333333,18.6145,27.5083333333
799.47,19.1751666667,12.6378333333,13.265,17.6736666667,14.766,17.2368333333,23.6791666667,17.9778333333,27.081
799.78,19.966,13.5368333333,13.7253333334,17.7413333333,15.4221666666,17.289,23.7745,18.5141666666,27.1871666667
800.08,18.6041666666,12.0205,12.829,16.3846666667,14.7101666667,15.632,22.5356666667,16.742,25.8841666667
800.39,18.536,11.2343333333,12.4415,16.511,13.902,16.0045,21.5733333333,15.693,25.7205
800.70,19.0751666666,11.522,13.468,17.842,15.1638333333,16.3196666667,22.7361666667,15.9151666666,26.7051666667
801.00,19.7418333334,12.1298333333,13.7625,18.7546666666,14.8253333334,17.8435,22.741,16.2488333333,26.7275
801.31,19.8243333333,12.556,13.976,19.3945,15.2281666667,17.3393333334,22.3468333333,15.8446666667,26.2333333334
801.62,20.2056666667,13.261,14.0411666667,19.939,15.9816666666,18.7023333333,23.0781666667,16.191,25.8371666666
801.92,20.3851666667,14.8548333333,14.9115,20.0643333333,17.856,19.6866666666,23.8391666667,16.9686666667,26.765
802.23,20.0308333334,14.849,14.6943333333,19.9345,17.7108333333,20.2631666667,23.8206666666,16.86,26.9723333333
802.54,20.1478333334,13.7303333333,14.6635,18.8061666667,17.3668333333,19.0391666667,22.929,16.0443333333,26.2933333333
802.84,20.245,13.9828333334,14.469,18.3195,17.4835,18.9228333333,23.104,16.6278333333,26.3323333333
803.15,20.0435,13.448,14.1985,18.4045,17.042,17.9698333333,23.1238333333,15.8571666667,26.165
803.46,19.7448333333,13.8111666666,13.7303333333,18.5095,16.7275,17.8613333334,22.6405,16.0183333334,25.5568333333
803.76,19.585,14.8995,13.9335,18.619,16.831,17.5295,23.1193333333,16.3176666666,25.8323333334
804.07,19.4983333334,15.2915,13.6123333333,17.7791666666,15.8778333334,17.8401666666,22.7548333333,16.444,24.9998333334
804.38,19.9548333333,16.0911666667,13.3785,17.119,16.8311666666,17.571,24.2086666667,15.824,25.524
804.68,20.0705,16.625,13.8648333333,16.9155,16.6458333333,18.2853333333,24.2631666667,16.0023333334,25.7785
804.99,20.0,16.8541666667,14.3333333333,17.4375,17.2916666667,18.8541666667,24.7916666667,16.0208333333,26.6666666667
805.30,21.5115,16.9563333334,14.6168333333,17.9918333333,17.4118333333,20.269,25.5486666666,16.2733333333,26.6043333333
805.60,22.6933333333,17.8306666666,15.4405,18.7656666666,18.0383333333,21.1138333334,26.1221666666,16.6875,26.8911666667
805.91,22.4153333333,18.1896666666,14.3071666667,18.1251666667,17.2458333333,21.1713333333,26.9625,16.345,27.3486666667
806.21,22.7758333334,19.7745,14.0698333333,18.7955,18.178,21.7111666667,27.863,16.837,27.799
806.52,23.0321666667,20.1721666667,14.2581666666,19.5266666667,18.7098333333,22.6668333333,28.043,17.6773333333,27.8708333333
806.83,23.4808333333,19.4876666667,14.2145,19.531,18.8801666666,23.5028333333,28.9061666667,17.4698333333,28.9711666667
807.13,24.0145,19.0016666667,14.4175,19.6873333333,19.0016666666,23.6288333334,29.2841666667,17.2881666667,29.3488333334
807.44,23.5305,17.8068333333,12.9823333333,18.2238333334,17.9386666667,22.434,28.5086666667,15.7895,29.3858333333
807.74,23.558,17.5693333334,13.0996666667,18.7363333334,16.9748333333,22.6108333334,27.5428333333,15.9621666666,29.2383333333
808.05,23.203,17.0483333333,13.567,18.5981666667,17.363,22.2146666667,28.4141666667,15.364,29.2676666666
808.35,21.241,14.4475,11.2091666667,15.5118333333,15.3531666667,20.5163333333,26.2681666667,13.5641666667,26.4718333333
808.66,20.6095,15.1993333334,11.99,16.2081666667,15.4976666666,20.4035,26.8913333333,14.9016666666,27.2123333333
808.97,20.1368333333,15.5935,11.7123333333,16.5981666666,15.799,20.7991666667,26.8721666667,15.137,27.7396666667
809.27,19.0705,14.2173333333,11.6071666667,15.7053333333,14.4686666667,19.1618333333,25.8926666667,13.7821666666,26.1216666667
809.58,17.4241666667,11.5768333333,10.5111666667,13.8255,11.7661666667,16.4063333333,24.053,11.6951666667,24.5975
809.88,17.151,10.804,10.0046666667,12.3303333334,10.6831666667,15.3825,23.4981666667,11.095,24.2005
810.19,18.5535,12.1188333334,11.2965,13.667,11.6593333333,14.8528333334,24.359,13.159,24.4798333334
810.49,18.3383333333,12.0451666667,11.6516666667,12.6598333333,11.8485,14.0855,24.6313333333,13.3726666666,23.943
810.80,18.0391666667,12.3528333333,11.7401666667,12.6958333333,11.8628333333,14.2648333334,23.8725,13.407,23.0883333333
811.10,17.4298333334,12.4323333333,12.457,12.6538333334,12.6293333333,14.3775,24.0275,13.9341666667,23.0181666666
811.41,17.3955,11.4128333333,10.8346666667,11.79,11.7143333333,15.0323333333,24.1075,14.0773333333,22.4988333333
811.71,19.384,13.2763333333,13.3023333333,13.8718333334,14.0528333334,16.615,25.5953333333,15.114,23.9646666667
812.02,19.1826666667,12.556,12.7305,13.3531666667,14.2998333333,16.3428333334,24.4395,13.403,22.8201666667
812.32,19.3165,12.5805,13.4721666667,12.8775,14.5368333333,15.379,25.0125,14.091,22.6103333333
812.63,20.4171666667,14.7541666667,14.0835,14.282,16.5426666666,17.561,26.0805,15.6976666667,24.1431666666
812.93,23.3675,17.9336666666,16.6178333333,17.8118333333,19.9318333333,22.5393333334,28.3381666667,17.9825,25.999
813.24,25.859,20.5853333334,18.094,20.4401666667,22.3511666667,24.5766666666,30.5515,18.9161666667,28.0115
813.54,25.1576666667,20.3786666666,17.273,19.6508333333,20.7423333334,24.8421666667,30.7375,17.0305,27.438
813.85,27.4963333333,22.0935,18.958,22.407,23.758,27.8581666666,32.5856666666,19.1993333334,29.1606666666
814.15,28.211,23.0385,19.94,22.064,25.3125,27.8611666666,33.3831666667,19.5651666667,29.735
814.46,28.3028333333,24.187,20.0713333333,23.1961666667,26.4483333333,28.6333333333,34.0193333333,20.0963333333,30.3353333334
814.76,28.108,24.7645,20.1336666667,23.3283333334,26.2753333333,28.0091666666,33.8533333334,20.3316666667,30.5101666667
815.07,27.3911666667,24.3963333333,19.0338333333,23.2366666667,24.5893333333,27.5606666667,33.5746666667,20.6041666667,30.3383333333
815.37,26.0206666667,22.3511666667,16.615,21.9121666667,22.274,26.408,32.8421666667,18.3978333334,29.6898333334
815.68,25.8906666666,21.069,15.7755,21.9866666667,20.5451666666,27.044,30.8961666666,16.6403333334,29.4025
815.98,25.0521666666,19.1146666666,14.6093333333,21.1461666667,18.1771666667,26.2243333333,29.0886666666,15.7811666666,28.4635
816.29,24.129,17.993,14.0668333334,19.501,17.6288333333,24.987,28.653,15.2886666666,29.277
816.59,20.9506666667,15.4386666667,12.3041666667,16.5623333334,15.1516666667,23.4846666666,26.6195,14.0281666666,27.2203333333
816.89,21.009,15.4705,12.2465,17.083,16.2248333333,24.389,26.079,15.0288333334,28.003
817.20,18.0771666667,13.297,9.24766666668,14.5245,12.1211666667,21.2646666667,23.3543333333,12.4868333333,25.5488333334
817.50,18.9551666667,13.2586666667,9.57716666669,16.4676666667,12.3385,22.4378333333,24.5025,13.8058333333,25.9453333333
817.81,18.6598333334,12.1278333333,9.48599999998,15.1536666667,11.1673333334,20.7011666666,23.535,12.776,24.6878333333
818.11,19.4055,13.3425,9.99550000001,15.4965,10.6976666667,21.0205,23.5485,13.5301666667,24.8595
818.41,19.6421666666,14.1613333334,11.2528333333,15.5258333333,11.6331666667,21.7671666666,23.6688333334,14.1388333333,25.3241666667
818.72,20.965,15.276,12.3261666666,15.887,12.6211666667,21.8708333333,23.8938333333,15.3391666667,26.1695
819.02,20.193,15.6425,11.978,15.1496666666,13.6131666666,22.1631666666,24.8228333333,16.3118333333,26.4383333334
819.33,21.1268333333,17.2986666667,13.4523333334,16.3596666666,15.8358333333,22.716,26.1466666667,17.0638333334,27.5728333333
819.63,19.4496666666,15.8301666667,12.307,15.1866666667,14.6236666666,20.9461666667,24.3886666666,15.7336666666,25.4668333333
819.93,18.5201666666,14.1956666667,11.0926666667,14.772,13.7286666666,19.5088333334,23.2566666666,14.0446666666,24.4098333333
820.24,17.9751666667,13.2001666667,10.7321666667,14.1873333333,13.4413333333,18.0785,22.7503333333,13.0051666667,23.921
820.54,17.3606666667,12.6565,10.6706666667,13.7363333334,13.5531666667,17.3803333333,22.2286666666,12.6375,23.4913333333
820.85,17.3355,12.7271666666,10.7613333333,13.4206666666,13.586,17.2366666667,22.2331666667,12.851,23.6206666666
821.15,17.4936666667,12.567,10.8636666666,13.5353333333,13.7688333333,17.5361666667,22.3,13.1113333334,23.7348333333
821.45,17.6073333333,12.2911666666,11.2761666666,14.0116666667,14.3026666667,17.6138333334,22.4533333333,13.4238333334,23.945
821.76,17.7031666666,12.112,11.1931666667,14.0953333333,14.2633333333,17.1483333334,22.5321666666,13.35,24.056
822.06,17.7445,12.013,11.3858333333,14.2878333334,14.2775,17.066,22.7405,13.3085,23.9736666666
822.36,18.069,12.0706666667,11.6476666667,14.6148333333,14.4128333334,17.0601666667,22.793,13.3796666667,23.9888333334
822.67,17.8308333333,11.6671666667,11.4295,14.3713333333,14.3141666666,16.8475,22.5835,13.2163333333,23.686
822.97,18.0983333334,11.7028333334,11.505,14.5851666667,14.5053333333,17.0011666667,22.8643333334,13.3463333333,24.0038333333
823.27,18.328,12.0025,11.7871666667,14.7185,14.8716666667,17.3971666667,23.0546666667,13.6635,24.3148333334
823.58,18.496,12.2478333333,11.9345,14.8175,14.9913333333,17.7851666666,23.0341666667,13.8433333333,24.2868333333
823.88,18.8325,12.7123333333,12.3086666666,15.2453333334,15.2296666667,18.114,23.3951666666,14.1963333333,24.6591666667
824.18,18.8698333333,12.5028333333,12.3338333334,15.4665,15.2806666666,18.1658333334,23.2985,14.0298333334,24.5886666667
824.49,18.9978333334,12.5248333333,12.4255,15.7551666667,15.3645,18.0431666666,23.4685,14.0936666666,24.6653333333
824.79,19.0436666667,12.4196666667,12.3168333333,15.4266666667,15.091,17.8795,23.2498333333,13.7416666667,24.476
825.09,18.8871666667,12.0903333333,11.9558333334,14.9991666666,14.73,17.9451666666,22.8355,13.2195,24.0165
825.39,18.7891666667,12.5018333333,11.8348333333,14.9863333334,14.9381666667,18.4593333334,22.6641666667,13.6278333334,23.9026666667
825.70,18.6061666666,12.3846666667,11.5785,14.6095,14.8195,18.0943333334,22.6701666666,13.3416666666,23.8708333333
826.00,18.6921666666,12.1966666667,11.1926666667,14.327,14.318,18.0198333334,22.6296666667,13.0433333333,23.6246666667
826.30,18.8711666666,12.4355,10.9866666666,14.2135,14.1155,18.071,22.56,13.1645,23.5466666667
826.61,18.9211666666,12.3558333333,10.9938333334,14.358,14.2495,17.9203333334,22.691,13.3658333333,23.674
826.91,19.005,12.3075,10.9663333334,14.3921666667,14.1473333333,17.8541666666,22.7026666666,13.7755,23.7991666667
827.21,19.4385,12.6785,11.2696666667,14.7548333333,14.5353333333,18.313,22.823,14.2793333333,23.9571666667
827.51,19.5691666666,12.884,11.1703333334,14.897,14.8598333333,18.474,23.0338333333,14.5225,24.2605
827.82,19.27,12.5458333334,10.8356666667,14.7743333334,14.6111666666,18.3478333333,23.0355,14.5438333333,24.169
828.12,18.644,12.4696666666,10.3006666666,14.6693333334,14.7196666666,18.5025,22.8813333333,14.0838333333,23.9408333333
828.42,18.5328333333,13.0095,10.6715,15.0901666667,15.0043333334,18.7686666666,23.0265,14.661,23.949
828.72,18.6995,13.0285,11.2611666667,15.2575,15.4076666667,19.4388333333,23.5618333333,15.0496666667,24.3358333334
829.02,19.1076666667,13.5011666667,11.6068333334,15.8783333333,16.0183333334,20.6968333333,23.5698333333,15.7766666667,24.5741666667
829.33,19.9723333334,14.8411666667,12.9183333333,17.3166666667,17.1091666666,21.881,24.5781666667,17.2201666667,25.6985
829.63,19.6401666666,15.3551666666,13.9373333333,17.7343333334,17.8255,22.0643333333,24.9315,17.4596666667,25.6175
829.93,20.4205,16.7331666666,15.2486666667,18.7853333333,18.869,23.1563333333,26.2263333333,18.1515,26.176
830.23,20.4756666666,17.8001666667,15.9235,19.528,19.7883333333,24.9536666667,27.2761666666,19.2493333333,26.5516666667
830.54,21.3326666666,18.0725,16.0348333334,19.3153333334,20.2118333334,26.3855,28.4433333333,19.0301666666,27.3225
830.84,21.1195,18.9778333333,16.921,20.6955,20.547,26.6965,28.3715,19.4656666667,27.6716666667
831.14,22.0721666667,20.2275,17.675,21.2785,21.4498333333,28.2068333333,27.9921666667,19.9056666666,28.2711666667
831.44,24.3003333333,22.5615,19.9745,22.816,23.4095,30.1525,30.2801666667,22.1161666667,30.6828333333
831.74,24.6906666667,22.6691666667,19.9258333333,22.4216666666,23.391,30.2395,30.3011666667,21.906,31.0436666667
832.04,25.9001666667,23.345,19.8025,23.5773333333,23.4805,30.236,30.449,22.2803333333,31.5525
832.35,25.0091666666,21.6755,18.816,22.9508333333,21.9671666667,28.0145,29.7268333334,21.0018333333,30.8743333333
832.65,24.2015,20.7638333333,17.9513333334,22.1878333333,21.4931666666,26.7186666667,29.1491666666,20.2085,30.7638333334
832.95,23.6425,19.513,16.8806666667,21.5858333334,21.0266666667,26.571,28.628,19.6775,30.372
833.25,22.794,17.805,15.4348333333,19.7071666667,19.3951666667,25.195,26.5823333333,18.8026666666,29.3888333334
833.55,21.4158333334,15.8601666667,14.4266666667,18.6978333334,18.0703333333,23.0588333334,25.1791666666,17.2341666667,28.1808333333
833.85,20.9375,15.5738333333,14.4951666667,19.3268333334,18.1048333334,22.39,24.964,17.5151666666,28.0701666667
834.16,20.624,14.5246666666,13.7586666667,18.0708333333,17.0921666666,21.4045,24.3121666667,16.3546666666,27.2198333333
834.46,20.7545,14.4578333333,13.5111666667,17.8571666667,17.0108333333,21.5721666666,24.5411666667,15.9926666666,27.1083333333
834.76,20.3706666667,13.5416666667,13.1075,17.2741666667,16.001,20.6596666667,23.828,15.4658333333,26.5046666667
835.06,20.5046666666,13.2668333334,12.5565,17.3465,15.8506666667,20.1571666666,24.0858333334,14.9141666667,26.2616666667
835.36,19.17,11.5956666667,10.5781666667,15.4071666666,14.0665,17.7646666667,22.5938333333,12.9198333333,25.0001666667
835.66,19.3091666667,11.5368333333,10.2763333333,15.1988333333,13.7135,17.5995,22.2971666666,12.6941666667,24.8876666666
835.96,20.2236666667,11.5693333333,10.6345,15.4746666667,14.4115,18.317,22.7725,13.2565,25.4126666667
836.26,21.4428333333,11.6921666666,10.7411666666,16.31,14.8831666666,19.1638333333,22.929,13.6941666667,25.5846666667
836.57,22.128,12.6848333333,11.6405,17.9721666667,16.1443333333,20.1913333334,23.8248333333,14.1646666666,25.544
836.87,24.279,14.4678333334,12.695,19.409,17.4701666667,21.7018333334,25.6263333334,14.8463333333,26.2646666667
837.17,22.8943333333,12.739,11.4471666667,17.106,16.7441666666,21.7571666667,23.85,13.6951666667,24.6251666667
837.47,22.8145,12.775,11.9571666667,17.1178333333,17.0331666667,23.2375,24.986,14.1566666667,24.4783333333
837.77,23.5541666666,14.192,12.88,17.7101666667,16.607,23.5241666667,24.8958333333,14.222,24.6571666666
838.07,24.2006666667,15.191,12.823,17.5893333333,17.2816666667,22.786,24.3851666667,13.284,23.7083333334
838.37,23.6618333333,14.6595,13.473,18.0961666666,18.3088333334,23.3578333334,25.0303333334,13.8683333333,24.3613333334
838.67,25.8885,16.973,17.6165,20.5883333334,22.1813333334,28.0635,27.2365,17.0956666667,26.3788333334
838.97,26.363,18.3393333334,18.8041666666,19.8265,23.6366666667,29.8328333334,28.9653333333,18.4326666667,26.6418333333
839.27,25.8366666667,18.211,18.533,20.2056666666,23.2625,29.601,28.6356666667,18.533,26.5443333334
839.57,23.6535,17.7571666667,17.0753333333,17.8595,21.1655,26.38,27.0961666666,17.0753333334,25.9373333333
839.87,22.7243333333,17.0431666666,16.085,16.7693333334,20.2258333334,25.188,26.5911666667,18.2065,25.8728333334
840.17,24.2275,18.0801666667,18.0145,18.5733333333,22.5181666666,25.4106666667,28.501,20.743,28.1721666666
840.47,26.2141666667,17.9308333333,18.3298333334,20.6918333333,22.9208333333,26.1808333334,30.2396666666,20.5255,29.308
840.77,28.6615,19.3175,20.4108333333,22.5645,24.0888333333,27.7001666666,31.2458333333,21.7695,30.8813333333
841.07,28.2961666666,18.1201666667,20.6556666667,23.7321666667,25.5918333333,28.127,31.6093333333,23.0898333334,31.6768333333
841.37,27.0163333333,16.4525,19.6288333334,24.1615,25.0893333334,29.2293333333,31.1208333333,23.5901666666,31.7273333333
841.67,27.3148333333,15.6248333333,18.6341666666,24.074,24.267,29.8998333334,30.8643333333,23.4955,32.4073333334
841.97,25.7201666667,12.4691666667,16.008,23.4155,22.428,26.9956666666,30.1235,21.7695,31.4813333334
842.27,23.6363333333,9.91333333335,14.1991666667,23.1603333334,20.303,24.4588333334,27.1861666667,20.5628333333,28.8311666666
842.57,24.7631666667,12.7046666667,16.4943333333,24.2893333333,20.7151666667,24.9786666666,26.9593333333,20.7148333333,27.5623333333
842.87,27.8055,14.9211666667,21.197,27.8053333333,24.5218333334,28.7615,29.0108333333,24.1065,29.4681666666
843.17,28.2895,15.1316666667,21.9298333334,28.3331666667,23.4213333333,27.3245,28.421,22.9823333333,29.1668333334
843.47,26.7233333334,15.6751666667,21.152,26.8176666666,20.5381666666,27.7148333334,26.1566666667,22.238,27.29
843.77,25.4903333334,16.8216666666,20.8461666666,25.8,16.4088333333,26.058,24.3548333334,21.7233333333,27.8121666667
