wavelength,Back_ConSpaf,Belly_ConSpaf,Breast_ConSpaf,Crissum_ConSpaf,Crown_ConSpaf,DorTail_ConSpaf,Patch10_ConSpaf,Patch11_ConSpaf,Patch12_ConSpaf,Rump_ConSpaf,Throat_ConSpaf,WingTip_ConSpaf
240.42,-0.336250000003,3.4035,3.956625,2.89916666667,0.434166666667,0.770249999998,-1.72275,4.17366666667,0.139999999997,1.94675,-0.854333333333,2.21291666666
240.79,-1.34566666667,1.72841666667,2.45679166667,0.9135,-0.666666666665,0.246999999998,-2.753,2.34566666667,-1.14816666667,0.3085,-1.3705,1.06175
241.17,0.409750000001,3.37316666667,3.19470833333,2.21725,1.21891666667,1.70225,-1.2295,3.28916666666,0.452,1.82841666666,0.861583333335,2.9845
241.54,1.49741666667,3.80383333333,3.63383333333,3.07791666666,2.07633333334,3.1515,-0.358166666667,3.56491666667,1.69041666667,2.55416666667,1.4885,3.7945
241.92,0.851833333332,3.01958333333,2.99445833333,2.38708333334,1.51816666667,2.86766666667,-0.927833333332,2.90166666667,1.43383333333,2.08325,1.02041666667,3.18841666667
242.29,1.40741666667,3.76925,3.55045833333,2.77508333334,1.85266666667,3.98366666667,0.0556666666675,3.60216666667,2.16283333333,2.46491666666,1.42341666666,3.81683333333
242.67,1.22975,3.44491666667,3.41816666667,2.75741666667,1.58875,3.82675,0.160250000003,3.61283333333,2.01641666667,2.16158333333,1.38241666667,3.48308333333
243.05,1.96158333333,3.31108333334,3.56933333333,3.07525,1.56333333333,4.2255,0.5235,3.81258333333,2.27133333333,2.618,1.84358333334,3.63558333333
243.42,1.2315,2.30816666667,2.699125,2.64,1.09891666667,3.82008333333,-0.118083333332,3.29633333333,1.64441666667,2.26391666667,1.16516666667,3.31858333333
243.80,1.58316666667,1.864,2.81733333333,2.70591666667,0.827666666667,4.03,0.00725,2.74191666667,1.79908333333,2.28116666667,1.11541666667,3.18791666667
244.17,0.48675,1.023,1.79583333333,2.03216666667,-0.112916666668,3.04125,-0.4305,1.94733333333,1.06533333333,1.32658333333,0.536416666667,2.37775
244.55,0.171083333333,0.410916666668,0.965541666667,1.50633333333,-0.369583333335,2.88275,-0.349333333332,1.35591666667,0.855999999997,1.08183333333,0.410833333333,1.79408333333
244.92,1.12958333333,1.18775,1.92354166667,2.35591666667,0.490500000002,3.66,0.684166666666,2.156,1.82033333333,2.07841666666,1.00708333333,2.45925
245.30,1.23108333333,1.27325,2.41366666667,2.55258333333,0.19925,3.81366666667,1.10433333333,2.00333333333,1.72575,1.88266666667,0.838666666669,2.34725
245.67,1.16991666667,1.33058333333,2.68895833333,2.25658333333,0.188500000002,3.66483333333,1.17533333333,1.99591666666,1.70208333333,1.7965,0.942583333332,2.41741666667
246.05,2.22983333334,2.5575,3.7345,3.2875,1.42033333333,4.66825,2.50308333333,3.19816666667,2.75133333333,2.83575,2.11575,3.49125
246.42,3.03783333333,3.3305,4.33341666667,4.02025,2.31641666667,5.30908333333,3.30358333333,3.885,3.64158333334,3.5695,2.88,4.30858333334
246.79,3.08516666667,3.58383333333,4.36229166667,3.90516666667,2.56233333333,5.53625,3.316,4.02458333333,3.70316666667,3.50958333333,2.99875,4.59708333333
247.17,2.8105,3.45325,4.01775,3.56691666667,2.44591666667,5.36983333333,3.03766666666,3.6375,3.49641666667,3.175,2.60266666667,4.34308333333
247.54,3.18791666667,3.87775,4.31383333333,3.70616666667,2.66233333333,5.85008333333,3.37433333334,3.874,3.97108333333,3.3745,2.97541666667,4.40716666667
247.92,2.64708333333,3.74691666666,4.0365,3.22991666667,2.11191666667,5.59825,3.07608333333,3.69558333334,3.46108333333,3.05425,2.63983333333,4.2455
248.29,3.01783333333,4.03116666667,4.28958333333,3.42666666667,2.2905,5.9415,3.30733333333,3.98383333333,3.72325,3.33266666667,2.79708333334,4.36375
248.67,3.38725,4.78225,4.93525,4.00266666667,2.961,6.43216666667,3.919,4.66933333333,4.25783333334,3.65666666667,3.51816666667,4.99708333333
249.04,3.5075,5.34033333333,5.36083333334,4.43875,3.33108333333,6.76733333334,4.21366666667,5.10366666667,4.55158333333,3.90941666666,3.9995,5.28025
249.42,3.41158333333,5.18133333333,5.321125,4.38233333333,3.37575,6.66325,4.01083333333,5.25725,4.56216666667,3.895,4.03875,5.16933333333
249.79,3.366,5.40941666667,5.48479166667,4.64975,3.50783333333,6.77058333333,4.2675,5.49991666667,4.84283333334,3.85541666666,4.08725,5.22075
250.17,3.32208333333,5.66341666667,5.68916666667,4.77208333333,3.61308333333,7.06633333333,4.44825,5.42883333334,4.95008333333,3.749,4.02583333333,5.24116666667
250.54,2.97775,5.51816666667,5.355625,4.16166666666,3.20125,6.73766666667,4.14133333333,4.89841666666,4.42583333334,2.99283333334,3.66333333334,4.67475
250.92,3.10758333333,5.7015,5.45566666667,4.29658333333,3.28025,6.67958333333,4.39925,4.82591666667,4.4315,3.048,3.68566666667,4.7395
251.29,3.78633333333,6.51225,6.46241666667,5.01325,4.2195,7.45616666668,5.27425,5.79625,5.21325,3.97525,4.61375,5.935
251.66,4.4305,7.18166666667,7.215875,5.90541666667,4.99216666667,8.04391666666,6.06408333333,6.50666666666,5.84883333333,4.94666666667,5.30991666667,6.90375
252.04,5.2345,7.8435,7.81508333333,6.88658333333,6.28841666667,8.82891666665,6.77833333333,7.38775,6.72125,5.7075,6.0835,7.63841666667
252.41,5.1385,7.897,7.88504166666,6.99491666667,6.44791666667,8.63591666667,6.6165,7.25091666667,6.61091666667,5.59241666667,5.93,7.87366666667
252.79,4.42841666667,7.14808333334,7.31345833333,6.06491666666,5.49333333333,7.86991666666,5.55341666667,6.23958333333,5.83625,4.8135,4.62108333333,7.23816666667
253.16,3.85041666667,6.11991666667,6.36775,5.19591666667,4.45808333333,6.901,4.73083333334,5.44391666667,5.09058333334,4.04891666666,3.81316666667,6.44208333333
253.54,4.01675,6.48416666666,6.22808333334,5.22858333333,4.44783333333,7.0465,4.64775,5.52233333334,5.03483333333,4.1355,3.74191666667,6.59666666667
253.91,4.42533333333,7.1135,6.52283333333,5.57466666666,4.85316666667,7.70741666666,4.98083333333,6.1495,5.14691666667,4.89133333333,4.66158333333,7.07541666667
254.28,3.20508333333,5.92766666667,5.3165,4.30875,3.39008333334,6.397,3.85933333333,5.22725,3.98483333334,3.846,3.34408333333,5.94775
254.66,2.53191666667,5.20308333333,4.85175,4.04158333333,2.79633333333,5.80833333333,3.22758333333,4.9945,3.43633333333,3.90241666667,2.81016666666,5.60658333333
255.03,3.7755,6.14425,5.939625,4.98125,3.72525,6.67516666667,4.13433333333,6.15141666667,4.56516666667,4.967,3.66066666667,6.582
255.41,3.794,6.10475,5.933125,4.97916666666,3.48833333333,6.51466666667,4.06983333333,6.17183333333,4.48708333333,4.76291666667,3.29458333333,5.799
255.78,3.54,5.96333333333,6.0355,4.85416666667,3.44883333334,6.2595,3.89683333333,5.87975,4.14016666667,4.08683333333,3.11458333333,5.49225
256.15,3.45783333333,5.88408333333,5.948625,4.78483333333,3.13925,6.05108333333,3.95816666667,5.58083333333,3.84441666667,3.74608333334,2.82091666667,5.53533333334
256.53,3.38616666666,5.56525,5.992375,4.62308333333,2.84891666667,5.83775,3.91641666667,5.455,3.78391666667,3.48208333333,2.65025,5.27083333334
256.90,3.50741666667,5.23375,5.75029166667,4.86008333333,2.90241666667,5.85925,4.07158333333,5.54658333333,3.8065,3.35091666666,2.68483333333,5.03675
257.28,4.2885,6.16475,6.63391666667,5.79316666667,4.09958333333,7.16366666667,5.34233333333,6.45116666667,4.916,4.30075,3.90475,6.20716666667
257.65,4.00291666667,5.92925,6.326375,5.61266666667,3.97616666667,6.93283333334,5.23175,6.085,4.69525,3.93858333333,3.93858333333,5.967
258.02,4.56075,6.23475,6.72666666667,5.983,4.31366666667,7.41,5.79175,6.37008333333,5.07833333333,4.36491666667,4.01041666667,6.50075
258.40,4.82616666667,6.33725,6.69991666667,6.03258333333,4.33708333334,7.35533333334,5.59958333333,6.33333333333,5.12675,4.38533333333,4.27691666667,6.64591666667
258.77,4.82766666666,6.45675,6.74445833333,6.10083333333,4.35341666666,7.55208333333,5.74166666667,6.25425,5.22533333333,4.34975,4.49275,6.71475
259.15,4.31591666667,6.26666666667,6.28533333333,5.82041666667,4.118,7.39708333333,5.44033333333,5.88633333333,4.98191666667,4.03316666667,4.32208333333,6.42358333333
259.52,3.94058333334,6.08183333334,6.00954166667,5.65891666667,3.90883333333,7.09891666666,5.16058333333,5.6965,4.63025,3.7755,4.11733333333,6.29341666667
259.89,3.76508333333,5.773,5.67354166666,5.34966666667,3.702,6.87975,4.85233333333,5.56291666667,4.33333333333,3.59291666666,3.91516666667,6.03833333333
260.27,3.74508333333,5.79016666667,5.73070833333,5.321,3.69491666667,7.0105,4.75183333334,5.61333333333,4.39325,3.70558333334,3.95575,5.92441666667
260.64,4.02616666667,6.22233333333,5.95504166667,5.64925,4.0595,7.44308333333,4.96558333334,5.93583333333,4.74616666667,4.13433333333,4.4055,6.12675
261.01,4.19758333333,6.5385,6.05795833333,5.825,4.29291666667,7.71766666667,5.16583333333,5.98725,4.92891666667,4.39316666667,4.73833333334,6.40183333334
261.39,3.89275,6.19958333334,5.61616666667,5.37108333334,4.00025,7.28983333334,4.57966666667,5.55983333333,4.46408333334,3.99491666667,4.333,6.05016666667
261.76,3.83391666667,6.24941666667,5.599875,5.27658333334,3.93158333333,7.33883333333,4.57291666667,5.551,4.42883333333,4.02391666667,4.33908333334,6.11058333333
262.13,3.23716666666,5.77383333333,5.02425,4.589,3.41008333333,6.80275,3.972,5.02716666667,3.91175,3.51666666666,3.86541666667,5.47666666667
262.51,3.27883333334,5.94691666667,5.266,4.61916666667,3.6045,7.08066666667,4.09291666667,5.22658333334,4.115,3.733,4.11816666667,5.55866666667
262.88,3.41241666667,5.94241666667,5.64358333334,4.79558333333,3.87483333333,7.22475,3.94425,5.54275,4.17358333333,3.86791666667,4.33008333333,5.77566666667
263.25,3.50575,6.00766666667,5.83516666667,4.82366666667,3.90416666667,7.31041666667,3.84666666667,5.77775,4.20691666667,4.08808333333,4.46741666667,5.93866666667
263.63,3.81375,6.02358333333,6.07354166667,4.79958333333,4.08125,7.61083333333,3.98075,5.93575,4.62841666667,4.35675,4.74941666667,6.12375
264.00,3.68533333333,6.10783333333,6.18179166667,4.85841666667,4.02558333333,7.63033333333,3.972,5.96008333333,4.75983333333,4.47341666667,4.94358333333,6.10775
264.37,3.69141666667,6.06558333333,6.12583333333,4.95275,4.05758333333,7.50325,4.05766666667,6.02391666667,4.81375,4.50741666666,5.04541666667,6.08425
264.75,3.54816666667,5.79841666667,6.01995833333,4.45858333333,3.63225,7.32025,3.903,5.831,4.5985,4.21108333333,4.69641666666,5.98508333333
265.12,3.10241666666,5.31858333333,5.861,4.05816666667,3.301,6.92058333333,3.71658333334,5.78941666667,4.33058333333,3.94758333333,4.25658333333,5.54933333333
265.49,3.19,5.51025,6.035875,4.14633333333,3.40766666667,7.18208333333,4.17358333333,5.78216666666,4.48608333333,4.0285,4.09191666667,5.73666666667
265.87,3.54108333334,5.44025,6.39858333333,4.39291666667,3.85158333333,7.59666666667,4.53491666667,5.89725,4.87666666667,4.06025,4.21108333333,5.92383333333
266.24,3.66008333333,5.33616666667,6.35570833333,4.64758333333,4.07908333333,7.52091666667,4.57508333333,5.78083333333,5.06675,3.95933333333,4.14325,6.04575
266.61,3.58566666667,5.30191666666,6.18070833333,4.73525,4.05691666667,7.36558333333,4.63191666667,5.71975,4.98341666667,4.01983333333,4.06541666667,6.05883333333
266.98,3.85066666667,5.619,6.09604166667,5.01116666666,4.06141666667,7.41125,5.019,5.82983333333,5.16616666667,4.31983333333,4.05741666667,6.3385
267.36,4.14525,5.822,6.35579166667,5.37191666667,4.38983333333,7.56475,5.19733333333,5.9035,5.35641666667,4.37816666667,4.16875,6.58666666666
267.73,4.06533333333,5.83466666667,6.05816666666,5.34541666667,4.25275,7.42766666666,4.8945,5.61291666667,5.265,4.19533333334,4.03866666667,6.3005
268.10,4.27741666667,5.99366666667,6.166375,5.39283333334,4.40516666667,7.59716666667,5.1375,5.77208333333,5.48666666667,4.46908333333,4.02958333334,6.32791666666
268.48,4.54283333333,6.095,6.449,5.55191666667,4.58316666667,7.84516666667,5.41975,6.05833333333,5.76108333333,4.59416666667,4.33008333333,6.704
268.85,4.37308333333,5.73425,6.02379166667,5.39366666667,4.58658333334,7.53683333334,5.2055,5.861,5.517,4.38383333333,4.14858333333,6.54875
269.22,4.46925,5.9125,6.00920833333,5.30733333333,4.75225,7.53475,5.17116666667,5.84816666667,5.52933333333,4.33683333333,4.1685,6.68241666667
269.59,4.91516666667,6.39108333333,6.35091666667,5.96275,5.04383333333,7.9365,5.54866666667,6.40833333333,6.02533333333,4.79316666667,4.76533333334,7.042
269.97,4.78908333333,6.3755,6.09216666667,5.77516666667,4.83008333333,7.65783333333,5.16783333333,6.24566666667,5.78875,4.64933333333,4.58466666667,6.85975
270.34,4.72733333333,6.22466666666,6.098875,5.76483333333,4.58975,7.625,4.95908333333,6.15775,5.493,4.63008333333,4.61333333333,6.62783333333
270.71,4.63408333333,6.15483333334,6.07658333333,5.61733333333,4.59491666667,7.68208333334,4.71875,6.04408333334,5.36025,4.55583333333,4.432,6.53241666667
271.09,4.21608333333,5.86183333334,5.731125,5.11541666667,4.24808333333,7.36058333333,4.25108333333,5.67658333333,4.96558333333,4.18433333333,4.09825,6.05608333333
271.46,3.98791666666,5.77833333333,5.44725,4.86308333334,4.02175,7.35641666667,4.219,5.495,4.79841666667,4.21591666666,3.93858333333,5.77525
271.83,3.85108333334,5.73266666667,5.34525,4.77091666667,3.82708333333,7.31416666667,4.26275,5.36033333333,4.60566666667,4.10366666667,3.87216666667,5.87433333333
272.20,3.6455,5.51525,4.989625,4.50525,3.58675,7.11425,3.97525,5.06775,4.24025,3.72808333333,3.76333333333,5.7155
272.58,3.39358333333,5.41041666667,4.71616666666,4.16825,3.42575,6.85425,3.63891666666,4.66216666667,3.93141666667,3.55133333333,3.34375,5.52425
272.95,3.37391666667,5.48266666667,4.87775,4.16516666666,3.47591666666,6.95166666666,3.67058333334,4.66558333334,3.98775,3.57775,3.409,5.5905
273.32,3.73966666667,5.67808333333,5.22025,4.68091666666,3.67858333333,7.34533333333,3.94658333333,4.92891666667,4.42175,4.03691666667,3.8155,5.911
273.69,3.66091666666,5.47683333333,5.277125,4.50075,3.57816666667,7.26283333333,3.73791666667,4.9445,4.30858333334,4.12225,3.70816666666,5.91708333333
274.06,3.42583333333,5.11791666667,5.20916666667,4.25091666667,3.351,6.98025,3.639,4.93191666667,4.13991666667,4.191,3.561,5.86758333333
274.44,3.37625,5.20808333333,5.21858333333,4.11925,3.24458333334,6.84108333333,3.70966666667,4.942,4.1255,4.14991666667,3.38216666667,5.99391666667
274.81,3.44625,5.28575,5.066,4.23083333334,3.06016666667,6.76708333333,3.85116666666,4.89016666667,4.10558333333,4.07725,3.3805,6.00125
275.18,3.721,5.424,5.31083333334,4.45641666666,3.38991666667,7.04741666666,4.2145,4.99741666667,4.38308333333,4.47533333333,3.61291666666,6.22916666667
275.55,3.9925,5.36108333333,5.475125,4.62125,3.61758333333,7.11458333333,4.38033333333,5.16883333333,4.62458333333,4.6245,3.95316666667,6.58641666667
275.93,4.53858333333,5.74316666667,6.02445833333,5.22966666667,4.28508333333,7.38875,4.81508333334,5.73641666666,5.0125,5.1935,4.40683333333,7.10233333333
276.30,4.90125,5.97966666667,6.418625,5.599,4.62416666667,7.56558333333,5.1415,6.03291666667,5.45866666667,5.5755,4.60391666667,7.67558333333
276.67,4.48308333333,5.373,5.86175,5.17666666667,4.02291666667,6.94291666667,4.78425,5.63008333333,5.04466666667,4.95683333333,4.11075,7.10866666667
277.04,4.17516666667,4.945,5.57054166667,5.02058333333,3.5325,6.59425,4.61483333334,5.30591666667,4.65975,4.6185,3.87966666667,6.68733333334
277.41,4.11533333334,4.82725,5.54975,5.00225,3.55041666666,6.52208333333,4.64925,5.17666666667,4.55333333333,4.46108333333,3.80366666667,6.57358333333
277.79,3.9135,4.54291666667,5.23041666667,4.79966666667,3.34575,6.36975,4.57725,4.78933333333,4.40616666667,4.03675,3.62266666667,6.308
278.16,4.04741666667,4.75308333333,5.25779166666,5.15208333333,3.38916666667,6.717,4.68483333333,4.72583333334,4.67466666667,4.037,3.87683333334,6.39658333333
278.53,4.29158333333,4.98708333333,5.358625,5.43616666666,3.66675,7.14483333333,4.83533333333,4.96016666667,5.08175,4.27475,4.27125,6.61458333333
278.90,4.31333333333,4.97666666667,5.635,5.39,3.89,7.34666666667,4.88333333333,5.11333333333,5.12333333333,4.29,4.25333333333,6.77
279.27,4.05583333333,4.80066666667,5.4645,5.22783333333,3.66183333333,7.15791666667,4.64833333333,5.04233333333,4.88016666667,4.00608333333,4.10208333333,6.55875
279.64,3.77425,4.72641666667,5.42695833333,5.02825,3.40341666667,6.958,4.39483333333,4.92983333333,4.53575,3.68266666667,3.86633333333,6.21641666667
280.02,3.18441666667,4.23575,4.88145833333,4.26175,2.56491666666,6.37166666667,3.86175,4.33591666666,4.00366666666,2.994,3.31666666667,5.50716666667
280.39,3.05125,4.27966666667,4.91125,4.2225,2.42458333334,6.41808333333,3.81191666667,4.19383333333,3.95191666667,2.94958333333,3.28691666667,5.19266666667
280.76,3.56175,4.76533333333,5.38125,4.67883333333,2.97991666666,7.03983333333,4.38791666667,4.7345,4.37858333333,3.57083333333,3.98866666666,5.74641666667
281.13,4.01925,5.37808333333,5.87708333334,4.95125,3.54741666667,7.4855,4.774,5.29108333333,4.858,3.95025,4.37691666667,6.26791666667
281.50,3.96158333333,5.46025,5.75366666666,4.6695,3.41016666667,7.38933333334,4.531,5.33333333333,4.65483333333,3.9115,4.174,6.32433333333
281.87,3.85016666666,5.54491666667,5.70754166666,4.53508333333,3.30916666666,7.16791666666,4.42858333333,5.36075,4.41425,3.853,4.16941666667,6.3365
282.25,3.85375,5.658,5.73558333334,4.55841666666,3.45916666667,7.16075,4.52483333334,5.43825,4.40066666667,3.86216666667,4.15525,6.38266666667
282.62,3.71625,5.65325,5.66566666667,4.421,3.42058333333,7.01808333333,4.44016666667,5.37141666667,4.22466666667,3.75491666667,4.02583333333,6.21666666667
282.99,3.34633333333,5.32258333333,5.27533333333,4.13966666666,3.027,6.55475,4.03108333334,5.10083333333,3.86883333333,3.50333333333,3.7715,5.81825
283.36,3.53433333333,5.63025,5.42225,4.38891666667,3.20816666667,6.737,4.231,5.22508333333,4.0575,3.71566666667,4.02333333333,6.01933333334
283.73,3.674,5.82291666667,5.41558333333,4.54733333333,3.32258333333,6.85658333333,4.31825,5.34425,4.26975,3.90575,4.18058333333,6.14633333333
284.10,3.89475,6.0135,5.75508333333,4.88825,3.74325,7.19325,4.51566666667,5.70291666666,4.54808333333,4.24,4.55283333333,6.44066666666
284.47,4.12475,5.98466666667,5.91316666667,5.05116666667,3.81591666667,7.27758333333,4.6635,5.96808333333,4.67783333333,4.40725,4.70883333333,6.65275
284.85,4.0165,5.84116666666,5.84791666667,5.05441666667,3.67908333333,7.16041666667,4.4075,5.83633333334,4.54025,4.26333333333,4.51225,6.54616666667
