wavelength,Back_HemReym,Belly_HemReym,Breast_HemReym,Crissum_HemReym,Crown_HemReym,DorTail_HemReym,Rump_HemReym,Throat_HemReym,WingTip_HemReym
239.67,-55.5553333333,-45.5096666667,-60.122,-32.572,-45.662,-47.945,-53.729,-60.274,-35.616
240.04,-51.1396666667,-44.8716666667,-59.259,-32.7636666667,-46.7236666667,-46.4386666667,-52.849,-56.695,-37.607
240.42,-49.1366666667,-44.6213333333,-57.9016666667,-30.013,-45.1526666667,-45.9493333333,-56.1753333333,-56.972,-31.474
240.79,-38.3563333333,-39.9543333333,-50.913,-25.2283333333,-36.6436666667,-37.1003333333,-47.8313333333,-50.685,-25.685
241.17,-30.7396666667,-32.4686666667,-42.7476666667,-23.0546666667,-31.124,-29.587,-41.7866666667,-41.9786666667,-20.461
241.54,-24.1893333333,-28.0133333333,-35.9103333333,-20.033,-26.1013333333,-24.9376666667,-34.663,-36.8246666667,-16.708
241.92,-21.0046666667,-24.0486666667,-30.137,-16.5143333333,-22.2986666667,-21.157,-30.5176666667,-32.0393333333,-14.384
242.29,-16.427,-19.9183333333,-25.5306666667,-13.2786666667,-16.8376666667,-17.1116666667,-25.188,-23.6826666667,-13.142
242.67,-18.8173333333,-24.126,-29.2336666667,-16.9356666667,-20.2956666667,-21.7073333333,-27.957,-25.2686666667,-17.339
243.05,-15.2326666667,-22.2436666667,-25.8126666667,-14.3403333333,-16.5073333333,-19.1843333333,-25.4936666667,-21.351,-14.149
243.42,-11.4693333333,-19.4143333333,-22.581,-9.85633333333,-11.1706666667,-14.098,-21.6846666667,-17.6226666667,-10.573
243.80,-9.01666666667,-16.5793333333,-19.3716666667,-7.56233333333,-7.50433333333,-10.064,-18.1503333333,-14.1363333333,-7.504
244.17,-7.12333333333,-14.079,-16.75,-5.064,-5.34233333333,-7.34566666667,-15.192,-11.1853333333,-4.341
244.55,-4.70133333333,-10.1423333333,-12.3083333333,-2.85266666667,-3.592,-4.754,-10.1426666667,-7.554,-3.803
244.92,-4.32833333333,-8.70633333333,-10.995,-2.239,-3.93033333333,-4.627,-8.50733333333,-6.07,-4.179
245.30,-3.683,-7.17933333333,-8.345,-1.77166666667,-2.93733333333,-3.31,-7.133,-3.49666666667,-3.077
245.67,-3.23866666667,-6.95166666667,-7.729,-1.425,-1.684,-2.159,-7.34,-2.54766666667,-2.073
246.05,-2.25866666667,-4.90666666667,-6.542,0.155666666667,-0.584,0.428333333333,-6.386,-1.71366666667,0.0
246.42,-0.861666666667,-2.24033333333,-5.205,1.13766666667,0.482666666667,1.72366666667,-3.96433333333,-0.792666666667,1.965
246.79,0.438333333333,-0.375666666667,-3.75966666667,2.91366666667,1.47233333333,3.446,-1.56633333333,0.0313333333333,3.383
247.17,-0.794333333333,-0.588333333333,-4.472,1.76533333333,0.735333333333,3.20666666667,-2.11833333333,-1.52966666667,2.648
247.54,-1.074,0.0846666666667,-4.32566666667,1.47033333333,0.452333333333,2.82733333333,-2.26166666667,-1.78133333333,2.969
247.92,-1.30066666667,-0.162333333333,-4.634,1.599,-0.0813333333333,2.30366666667,-2.30366666667,-2.84533333333,2.846
248.29,-1.35133333333,0.0,-4.372,1.66933333333,-0.370666666667,2.09333333333,-2.358,-3.922,2.226
248.67,-1.20533333333,0.524,-4.376,2.01766666667,0.393,2.83033333333,-2.64666666667,-3.38033333333,2.909
249.04,-2.17666666667,-0.217666666667,-5.143,0.925,-0.0816666666667,2.34033333333,-3.59166666667,-4.109,2.449
249.42,-2.59933333333,-0.714,-6.19833333333,0.257,-0.514333333333,1.571,-3.91333333333,-4.856,1.628
249.79,-3.146,-0.846666666667,-6.08,-0.0603333333333,-0.937666666667,0.816666666667,-4.295,-5.203,1.361
250.17,-3.91433333333,-2.18166666667,-6.32,-1.02666666667,-1.79666666667,-1.37966666667,-4.04233333333,-5.454,-0.674
250.54,-5.51466666667,-3.89866666667,-7.06,-1.93166666667,-3.58266666667,-2.77466666667,-4.67166666667,-6.35733333333,-2.845
250.92,-6.335,-4.67566666667,-7.692,-2.602,-3.77066666667,-3.80833333333,-6.41033333333,-6.938,-2.941
251.29,-5.96466666667,-4.912,-6.90066666667,-1.79333333333,-3.236,-4.67833333333,-6.043,-5.18533333333,-2.807
251.66,-6.444,-6.802,-8.035,-3.38133333333,-3.93833333333,-5.96666666667,-5.927,-5.40966666667,-4.177
252.04,-8.323,-8.86133333333,-8.53,-5.54866666667,-5.71433333333,-8.28166666667,-7.70166666667,-6.04533333333,-6.584
252.41,-9.23533333333,-10.9536666667,-9.40733333333,-8.376,-6.572,-9.79366666667,-9.27833333333,-6.44333333333,-7.345
252.79,-11.53,-14.132,-12.3823333333,-11.171,-9.511,-13.504,-11.6193333333,-9.82533333333,-10.498
253.16,-10.9766666667,-12.903,-11.9623333333,-9.63266666667,-8.96033333333,-11.962,-10.753,-10.4836666667,-9.274
253.54,-9.93766666667,-13.057,-10.7396666667,-8.24433333333,-8.066,-10.6506666667,-10.4276666667,-10.8733333333,-7.888
253.91,-11.2306666667,-13.7466666667,-12.2643333333,-9.25433333333,-9.883,-11.815,-10.8266666667,-12.1293333333,-10.377
254.28,-10.927,-13.0013333333,-13.0476666667,-9.682,-9.77433333333,-11.48,-12.448,-12.7713333333,-9.129
254.66,-9.75966666667,-12.211,-13.3426666667,-9.61833333333,-8.81666666667,-11.5513333333,-12.023,-13.2486666667,-8.204
255.03,-9.852,-10.856,-13.008,-9.94766666667,-9.75633333333,-11.5736666667,-11.143,-11.7166666667,-9.9
255.41,-10.786,-10.0046666667,-12.7866666667,-11.3713333333,-11.4693333333,-11.8106666667,-11.1276666667,-11.8596666667,-12.592
255.78,-10.286,-7.32633333333,-10.7226666667,-10.3346666667,-10.6256666667,-9.51,-10.626,-11.7903333333,-12.518
256.15,-8.908,-5.48533333333,-8.62633333333,-8.15766666667,-8.767,-7.642,-9.517,-11.064,-10.83
256.53,-6.86266666667,-3.20833333333,-6.06066666667,-5.214,-6.68466666667,-5.927,-6.64,-10.0266666667,-7.888
256.90,-6.18366666667,-3.092,-5.29433333333,-4.74366666667,-5.972,-4.99766666667,-5.80233333333,-10.038,-6.734
257.28,-4.138,-2.14533333333,-2.87366666667,-3.44833333333,-3.71666666667,-3.10333333333,-4.67433333333,-8.04633333333,-4.483
257.65,-3.207,-0.989333333333,-2.14933333333,-3.00233333333,-2.934,-2.081,-3.61666666667,-6.14166666667,-3.275
258.02,-2.662,-1.05866666667,-1.452,-2.329,-2.02633333333,-1.42166666667,-2.78266666667,-4.9,-1.996
258.40,-1.72,-0.234333333333,-0.625333333333,-0.755333333333,-0.912,-0.286333333333,-1.40733333333,-3.59633333333,-0.625
258.77,-1.26033333333,0.315,3.70074341542e-17,-0.045,-0.315333333333,0.652666666667,-1.35033333333,-2.836,0.54
259.15,-0.0603333333333,0.140666666667,0.663,0.622333333333,0.462,1.86733333333,-0.361666666667,-2.30933333333,1.566
259.52,0.596666666667,0.0186666666667,0.41,1.342,0.913333333333,2.14366666667,-0.447333333333,-2.554,2.74
259.89,0.460333333333,-0.779,-3.70074341542e-17,1.239,0.601666666667,1.27466666667,-0.885,-2.61966666667,2.708
260.27,0.581666666667,-1.07733333333,-0.444666666667,0.992,0.581333333333,1.24866666667,-0.410666666667,-2.206,2.617
260.64,3.70074341542e-17,-1.423,-1.021,0.803666666667,0.0503333333333,1.105,-0.870666666667,-2.04233333333,2.059
261.01,0.0,-0.957,-0.495333333333,0.858333333333,0.0333333333333,1.17166666667,-0.676666666667,-1.38633333333,1.931
261.39,-0.553,-1.89266666667,-1.50733333333,0.486,-0.904666666667,0.134,-1.37333333333,-1.792,1.407
261.76,-0.624,-1.819,-1.854,0.623666666667,-1.33433333333,-0.242666666667,-1.52466666667,-2.13066666667,1.143
262.13,-0.687666666667,-1.466,-2.20766666667,0.651333333333,-1.719,-0.343666666667,-1.84566666667,-2.53366666667,0.869
262.51,-1.86833333333,-2.62366666667,-3.379,-0.735333333333,-3.27966666667,-1.19266666667,-3.18033333333,-4.214,-0.775
262.88,-2.822,-3.778,-4.62233333333,-1.82233333333,-4.822,-2.133,-4.422,-5.6,-2.333
263.25,-3.996,-4.815,-6.18,-2.92866666667,-6.329,-3.847,-6.354,-6.65166666667,-3.723
263.63,-4.708,-5.54666666667,-6.76433333333,-4.24766666667,-7.278,-4.789,-7.03466666667,-7.549,-5.276
264.00,-5.39433333333,-5.57,-7.00666666667,-4.83733333333,-7.56366666667,-4.48566666667,-7.44633333333,-7.06566666667,-5.981
264.37,-4.90033333333,-5.354,-6.715,-4.29533333333,-7.25966666667,-4.023,-7.68333333333,-7.108,-5.445
264.75,-4.05066666667,-5.133,-6.49366666667,-3.896,-6.215,-3.27766666667,-7.576,-6.772,-4.545
265.12,-3.61433333333,-6.17866666667,-6.92,-3.83066666667,-5.468,-2.873,-8.032,-7.167,-3.151
265.49,-3.202,-4.698,-5.53566666667,-3.41133333333,-4.03966666667,-2.005,-6.553,-6.19433333333,-3.142
265.87,-3.42933333333,-4.795,-4.65,-3.255,-3.83633333333,-1.51133333333,-6.45133333333,-6.07366666667,-3.575
266.24,-2.81266666667,-4.177,-3.53666666667,-2.75666666667,-3.20233333333,-0.918666666667,-5.90366666667,-5.76466666667,-2.673
266.61,-1.68533333333,-3.745,-2.75566666667,-1.73866666667,-2.461,-0.374333333333,-5.53733333333,-4.521,-1.364
266.98,-1.82133333333,-3.799,-2.342,-1.58733333333,-1.79533333333,-0.546666666667,-4.918,-3.90333333333,-0.781
267.36,-2.10666666667,-3.31066666667,-2.182,-1.98133333333,-2.10666666667,-0.702,-5.41766666667,-4.54,-0.752
267.73,-2.395,-3.20133333333,-1.85733333333,-1.51533333333,-1.85766666667,-0.171,-5.05866666667,-4.49666666667,0.073
268.10,-2.69833333333,-3.43833333333,-2.531,-1.86233333333,-1.93366666667,-0.764,-5.062,-5.87433333333,0.287
268.48,-3.239,-3.40433333333,-3.33333333333,-2.41133333333,-2.29333333333,-1.20566666667,-5.461,-5.863,-0.284
268.85,-2.75633333333,-2.826,-3.31266666667,-1.89933333333,-1.87633333333,-1.18133333333,-5.42066666667,-5.92966666667,0.278
269.22,-2.46233333333,-2.09766666667,-3.215,-1.48233333333,-1.98366666667,-1.11733333333,-5.42633333333,-5.7,-0.274
269.59,-2.38266666667,-2.13533333333,-3.70866666667,-0.899333333333,-2.29266666667,-0.966666666667,-5.34966666667,-4.81,0.067
269.97,-2.47033333333,-2.55733333333,-4.437,-0.961666666667,-1.96733333333,-1.246,-5.50833333333,-4.83033333333,0.852
270.34,-2.403,-2.85733333333,-4.69733333333,-1.299,-2.143,-1.38533333333,-5.84433333333,-4.35033333333,0.519
270.71,-2.902,-2.881,-5.06833333333,-1.409,-2.31333333333,-1.76666666667,-5.594,-3.72266666667,-0.126
271.09,-2.49033333333,-2.878,-5.144,-1.429,-2.16366666667,-1.30633333333,-5.69533333333,-3.69466666667,0.0
271.46,-2.72933333333,-3.42733333333,-5.419,-1.35466666667,-1.91266666667,-1.275,-5.459,-3.72566666667,-0.179
271.83,-2.182,-3.25366666667,-5.552,-1.539,-1.71466666667,-1.32466666667,-5.92233333333,-3.487,0.292
272.20,-1.46366666667,-3.117,-5.131,-1.17833333333,-1.55833333333,-1.00733333333,-5.91,-3.193,0.57
272.58,-0.994333333333,-2.85133333333,-4.38966666667,-0.731666666667,-1.36933333333,-0.337666666667,-5.57133333333,-3.13266666667,1.294
272.95,-1.76733333333,-3.591,-4.68133333333,-1.203,-1.76733333333,-0.808666666667,-5.584,-2.81966666667,0.451
273.32,-1.888,-3.72033333333,-4.56166666667,-1.30866666667,-1.79466666667,-0.747666666667,-5.42166666667,-2.617,0.393
273.69,-2.09633333333,-3.966,-4.53266666667,-2.02066666667,-1.77533333333,-0.906666666667,-5.949,-3.607,0.113
274.06,-1.59266666667,-3.14766666667,-4.19033333333,-1.403,-0.929,-0.151333333333,-5.328,-2.939,0.626
274.44,-1.529,-3.36833333333,-4.33633333333,-0.871,-0.6,0.0966666666667,-5.01333333333,-3.136,1.336
274.81,-1.09566666667,-3.32566666667,-3.83433333333,-0.782666666667,-0.332666666667,0.293333333333,-4.988,-3.306,1.995
275.18,-0.981,-2.863,-3.243,-0.100333333333,0.18,0.380333333333,-4.92466666667,-3.22333333333,2.162
275.55,-0.702333333333,-2.39566666667,-2.82933333333,0.371666666667,0.330333333333,0.454333333333,-4.27533333333,-2.68466666667,2.478
275.93,-0.0626666666667,-1.33733333333,-2.21533333333,1.42133333333,1.27466666667,1.58833333333,-2.94666666667,-1.50433333333,3.699
276.30,0.295333333333,-0.611333333333,-1.09633333333,2.53,2.172,2.61433333333,-1.77133333333,0.232333333333,4.681
276.67,0.382666666667,-0.0426666666667,-1.10633333333,2.893,2.46733333333,2.38233333333,-1.574,0.765666666667,4.722
277.04,-0.128666666667,0.214333333333,-1.094,2.63833333333,1.37266666667,1.952,-2.01633333333,0.279333333333,4.183
277.41,-0.649,-0.605666666667,-1.49233333333,2.336,0.778666666667,1.644,-2.24966666667,0.129666666667,4.088
277.79,-0.389,-0.238,-0.886333333333,2.48633333333,0.843333333333,2.162,-1.859,0.302333333333,4.086
278.16,-0.918666666667,-0.809333333333,-1.20266666667,1.33433333333,7.40148683083e-17,1.509,-2.49333333333,-0.568333333333,3.346
278.53,-1.40166666667,-1.314,-2.409,0.438,-0.525666666667,1.22633333333,-2.847,-0.92,3.285
278.90,-0.983333333333,-0.503,-2.40433333333,0.568666666667,0.109333333333,1.92366666667,-2.88533333333,-0.874666666667,3.738
279.27,-1.09233333333,-0.278666666667,-2.82766666667,0.364333333333,-0.0643333333333,1.971,-3.47066666667,-1.56366666667,3.728
279.64,-0.416,0.145666666667,-2.49533333333,0.998,0.769333333333,2.516,-3.036,-1.12333333333,4.741
280.02,-1.488,-1.26066666667,-3.038,-0.516666666667,-0.330666666667,1.13666666667,-4.17466666667,-2.12866666667,2.666
280.39,-2.225,-1.67366666667,-4.185,-1.55133333333,-1.18366666667,0.388,-5.26666666667,-3.26633333333,1.776
280.76,-2.43833333333,-1.73866666667,-4.33666666667,-1.87866666667,-1.439,0.279666666667,-5.51566666667,-3.417,1.379
281.13,-2.15633333333,-1.39866666667,-4.27366666667,-1.74833333333,-0.855,0.427333333333,-5.24466666667,-3.32133333333,1.748
281.50,-1.14933333333,-0.452333333333,-4.05133333333,-1.05533333333,0.207333333333,1.093,-4.65433333333,-2.902,2.77
281.87,-0.389666666667,0.056,-3.49133333333,-0.204333333333,0.835666666667,1.69,-4.38266666667,-2.43266666667,3.677
282.25,-0.254,0.417666666667,-3.23333333333,0.418,0.817666666667,1.67133333333,-4.12333333333,-1.94366666667,3.379
282.62,0.0883333333333,0.813333333333,-2.47566666667,0.742666666667,1.14933333333,1.87433333333,-4.04966666667,-2.175,3.554
282.99,-0.465333333333,0.172333333333,-2.68833333333,0.620333333333,0.724333333333,1.31,-3.809,-2.65466666667,2.896
283.36,-0.503,-0.301666666667,-2.54866666667,0.838666666667,0.670666666667,1.49233333333,-2.98466666667,-2.29733333333,3.27
283.73,-0.59,-0.393666666667,-2.24633333333,1.04933333333,0.590333333333,1.935,-3.03333333333,-2.558,3.099
284.10,0.173666666667,0.442333333333,-1.73766666667,2.117,1.327,2.733,-2.18,-2.48,4.218
284.47,1.122,1.061,-0.94,2.71366666667,1.895,3.532,-1.30333333333,-2.12266666667,5.048
284.85,1.36766666667,1.088,-0.867333333333,2.89666666667,2.11733333333,4.01433333333,-1.01466666667,-2.147,5.558
285.22,1.87633333333,1.28933333333,-0.458333333333,3.38066666667,2.607,4.59833333333,-0.601666666667,-1.719,6.274
285.59,1.822,1.37,-0.085,3.64433333333,2.486,4.633,-0.48,-1.32733333333,6.314
285.96,1.052,0.664333333333,-0.886,2.94833333333,1.63366666667,3.66866666667,-0.761666666667,-1.689,5.482
286.33,1.42533333333,0.493,-0.644333333333,2.933,1.50766666667,3.49466666667,-0.425,-1.63066666667,5.345
286.70,1.79066666667,0.759666666667,-0.095,3.12033333333,1.696,3.853,0.122,-0.855,5.413
287.07,2.09266666667,1.209,0.475333333333,3.37033333333,1.90266666667,4.063,0.0543333333333,-0.339333333333,5.789
287.44,2.07033333333,1.152,0.384,3.11266666667,1.67266666667,3.74333333333,-0.425,-0.562,5.594
287.82,2.31566666667,1.50733333333,0.438333333333,3.04166666667,1.90466666667,3.754,-0.287666666667,0.0686666666667,5.919
288.19,2.33566666667,1.39566666667,0.373,2.95733333333,1.686,3.759,-0.594,0.165666666667,5.887
288.56,1.86466666667,1.079,-0.168333333333,2.67733333333,1.26166666667,3.28,-0.855,0.0283333333333,5.257
288.93,1.74366666667,1.11066666667,0.0143333333333,2.43233333333,1.20933333333,2.65733333333,-0.829333333333,0.014,4.682
289.30,1.59933333333,0.863333333333,-0.17,2.26466666667,0.976333333333,2.25066666667,-1.019,-0.311333333333,4.331
289.67,1.50066666667,0.906333333333,-0.198333333333,2.09566666667,0.807333333333,2.10966666667,-0.736,-0.863666666667,4.163
290.04,1.683,1.14566666667,-0.014,2.26266666667,1.25866666667,2.43266666667,-0.481,-0.665,4.667
290.41,1.20666666667,0.936666666667,-0.326333333333,2.158,1.15,2.44166666667,-0.937,-1.05066666667,5.111
290.78,1.02433333333,0.910666666667,-0.512333333333,2.40433333333,1.38,2.404,-1.33733333333,-1.494,5.164
291.15,1.43333333333,1.16366666667,-0.212666666667,2.88066666667,2.04333333333,2.96566666667,-0.695,-1.34766666667,5.662
291.52,1.80533333333,1.53533333333,0.014,2.99933333333,2.317,3.39733333333,-0.355666666667,-1.02366666667,5.714
291.89,1.682,1.31933333333,-0.391666666667,2.94333333333,2.233,3.161,-0.58,-1.91366666667,5.916
292.26,1.72333333333,1.03133333333,-0.368,3.28466666667,2.32733333333,3.06366666667,-0.559333333333,-1.81166666667,6.098
292.64,1.693,0.883666666667,-0.165,3.311,2.382,3.11633333333,-0.719,-1.19866666667,6.517
293.01,1.78,0.736666666667,0.0306666666667,3.48366666667,2.30166666667,3.60633333333,-0.828666666667,-1.41166666667,7.182
293.38,1.407,0.572,-0.773,3.21566666667,2.08733333333,3.54033333333,-0.974,-1.93233333333,6.957
293.75,1.588,0.740333333333,-0.694,3.48466666667,2.45166666667,3.79266666667,-0.971333333333,-1.68066666667,7.262
294.12,1.78433333333,0.646,-0.846,3.35333333333,2.584,3.84566666667,-1.323,-1.87666666667,7.199
294.49,2.06733333333,1.041,-0.467666666667,3.45566666667,2.837,4.37633333333,-1.162,-1.55433333333,7.153
294.86,1.61966666667,1.031,-0.957,2.85633333333,2.28233333333,3.76933333333,-1.119,-1.914,6.493
295.23,1.30666666667,0.880666666667,-1.29233333333,2.585,1.80366666667,3.40866666667,-1.122,-1.83233333333,6.093
295.60,1.583,1.04166666667,-1.015,3.098,2.23233333333,3.57133333333,-0.663,-1.06866666667,6.737
295.97,1.79966666667,1.519,-0.638333333333,3.44666666667,2.15733333333,3.75333333333,-0.332,-0.332,6.319
296.34,1.02966666667,1.32366666667,-1.17666666667,2.63566666667,1.61833333333,3.273,-0.478333333333,-0.649666666667,5.296
296.71,1.09133333333,1.542,-1.17433333333,2.77566666667,1.60133333333,3.22633333333,-0.427,-0.759,4.911
297.08,1.009,1.86833333333,-1.295,2.88866666667,1.79966666667,3.026,-0.0916666666667,-0.630333333333,4.436
297.45,1.37766666667,2.168,-0.745333333333,3.00366666667,2.044,3.16166666667,0.226,-0.282666666667,4.675
297.82,1.083,1.805,-1.11666666667,2.51566666667,1.91766666667,2.80866666667,-0.0113333333333,-0.383666666667,4.095
298.19,0.849,1.981,-0.939333333333,2.694,1.743,2.71633333333,0.215,-0.215,3.701
298.56,0.823666666667,1.93366666667,-0.892666666667,2.83766666667,1.968,2.49433333333,0.538,-0.0113333333333,3.776
298.93,1.01966666667,1.96966666667,-0.718333333333,3.26733333333,2.02766666667,2.63,0.463333333333,0.266666666667,4.206
299.30,0.783,1.74466666667,-0.973,3.23933333333,1.95766666667,2.52766666667,0.178,-0.178,4.058
299.67,0.320666666667,1.479,-1.40533333333,2.81033333333,1.541,2.13266666667,-0.333,-0.555,3.698
300.04,-0.167,0.809333333333,-1.72133333333,2.158,1.23333333333,1.69566666667,-0.668,-1.16866666667,3.507
300.41,0.277333333333,1.39966666667,-1.37366666667,2.549,1.63766666667,2.02066666667,-0.568,-1.13566666667,3.962
300.78,0.512666666667,1.552,-1.16066666667,2.87433333333,1.94333333333,2.456,-0.189,-1.37633333333,4.453
301.15,0.668666666667,1.43466666667,-0.989,3.023,2.034,3.05066666667,-0.320333333333,-1.156,5.224
301.52,0.327,1.251,-0.838666666667,2.80033333333,2.14633333333,3.056,-0.383666666667,-1.50666666667,5.032
301.89,0.974,1.83366666667,-0.0286666666667,3.55233333333,2.492,3.71,-0.0143333333333,-1.26066666667,5.758
302.26,1.69866666667,2.384,0.314,3.883,2.92633333333,4.16833333333,0.571,-1.299,6.809
302.63,2.16333333333,2.74666666667,0.37,3.89966666667,2.91766666667,4.55433333333,0.142333333333,-1.85033333333,7.301
303.00,2.442,3.11333333333,0.928333333333,3.87,3.24166666667,5.027,0.371333333333,-1.47066666667,7.112
303.37,3.029,3.62333333333,1.11833333333,4.01966666667,3.25533333333,5.18033333333,0.636666666667,-0.877666666667,7.261
303.74,3.47,4.17566666667,1.66433333333,4.26,3.56866666667,5.62833333333,0.973333333333,-0.691333333333,7.448
304.10,3.806,4.73966666667,1.93866666667,4.42833333333,4.03233333333,5.801,1.231,-0.183666666667,7.64
304.47,3.95833333333,4.86966666667,2.19266666667,4.51366666667,4.357,5.70966666667,1.40966666667,0.242,7.475
304.84,3.93,4.97033333333,2.05166666667,4.24833333333,4.306,5.664,1.257,0.506,7.586
305.21,3.437,4.55766666667,1.34,3.626,3.84466666667,4.95133333333,0.917333333333,0.101666666667,6.903
305.58,3.786,5.28,1.50866666667,4.06166666667,3.96,5.38166666667,1.02966666667,0.667333333333,7.224
305.95,3.55133333333,5.19733333333,1.08266666667,3.92666666667,3.58033333333,5.399,0.707333333333,0.317333333333,6.973
306.32,3.11533333333,4.933,1.03833333333,3.70666666667,3.62033333333,5.12033333333,0.504666666667,0.692333333333,6.404
306.69,2.614,4.43766666667,0.847333333333,3.59033333333,3.461,4.79666666667,0.502333333333,1.13433333333,5.773
307.06,2.23833333333,4.37733333333,0.599,3.29333333333,3.436,4.53366666667,0.442,1.29733333333,5.731
307.43,1.54466666667,4.20933333333,0.397,2.99033333333,3.132,4.266,0.354333333333,1.12,5.272
307.80,1.27133333333,4.42233333333,0.47,2.94366666667,3.151,4.284,0.566666666667,1.078,5.058
308.17,1.68,4.84,0.8,3.72,3.78666666667,5.0,1.08,1.08,5.72
308.54,1.85,4.69533333333,0.840666666667,3.53133333333,3.58333333333,5.08366666667,1.24166666667,1.20333333333,5.666
308.90,1.52433333333,4.29766666667,0.637333333333,3.19866666667,3.14866666667,4.173,0.599666666667,0.524666666667,4.723
309.27,1.999,4.74466666667,0.734666666667,3.49233333333,3.36,4.33533333333,0.457666666667,0.963333333333,5.022
309.64,1.97133333333,4.362,0.408333333333,3.464,3.14933333333,4.07066666667,0.21,1.10833333333,4.794
310.01,1.986,4.767,0.533333333333,3.72266666667,3.37066666667,3.927,0.510666666667,1.61166666667,4.971
310.38,2.25766666667,4.792,0.398333333333,4.006,3.28666666667,4.05033333333,0.354333333333,1.54933333333,5.312
310.75,2.28666666667,5.129,0.403,3.964,3.169,4.051,0.446666666667,1.52433333333,5.423
311.12,2.79733333333,5.15533333333,0.375,4.42633333333,3.312,4.255,0.814666666667,1.57566666667,5.723
311.49,3.327,5.474,0.786666666667,4.75166666667,3.816,4.63433333333,0.999,1.65833333333,6.091
311.85,3.564,5.42133333333,0.601,4.75566666667,3.91833333333,4.63766666667,0.934333333333,1.55633333333,5.829
312.22,3.174,5.072,0.382,4.34133333333,3.425,4.09033333333,0.174333333333,1.778,5.301
312.59,3.196,5.271,0.454666666667,4.594,3.60666666667,4.239,0.111,1.642,5.726
312.96,3.582,5.88766666667,1.041,5.11566666667,4.108,5.149,0.940333333333,2.507,6.179
313.33,3.42966666667,5.81566666667,1.37666666667,5.10433333333,4.15233333333,5.23066666667,1.02066666667,2.22533333333,5.884
313.70,3.542,5.923,1.47766666667,5.13733333333,4.16366666667,5.231,1.079,2.217,6.017
314.07,3.67566666667,5.60966666667,1.58533333333,5.033,4.33633333333,5.261,0.901,2.15033333333,6.018
314.43,3.47833333333,5.632,1.53466666667,4.88933333333,4.43133333333,5.21133333333,0.940333333333,2.43833333333,5.83
314.80,4.02166666667,5.72366666667,1.677,5.43366666667,4.97966666667,5.68566666667,1.23533333333,2.72333333333,6.467
315.17,3.59,5.495,1.853,5.05466666667,4.78233333333,5.28766666667,0.972,2.22933333333,5.949
315.54,3.35166666667,5.21433333333,1.596,5.09466666667,4.416,4.88166666667,0.784666666667,2.28766666667,5.826
315.91,2.675,4.621,1.27,4.95866666667,3.864,4.05333333333,0.459666666667,1.99966666667,5.715
316.28,2.22833333333,4.17033333333,0.697333333333,4.471,3.30866666667,3.48633333333,0.437333333333,0.902,5.25
316.64,1.977,3.96766666667,0.494333333333,4.37933333333,3.075,3.034,0.11,1.01633333333,4.901
317.01,1.63166666667,3.347,-0.139666666667,4.198,2.80333333333,2.30133333333,-0.641666666667,0.278666666667,5.021
317.38,2.28033333333,3.39966666667,0.110333333333,4.45,2.985,2.46,-0.165666666667,0.690666666667,5.39
317.75,2.15633333333,3.58966666667,0.153,4.20133333333,3.04666666667,2.46233333333,-0.0833333333333,0.459333333333,5.217
318.12,1.46266666667,3.488,-0.337333333333,3.38966666667,2.349,1.758,-0.605,0.141,4.388
318.49,1.899,3.72833333333,0.209333333333,3.74266666667,2.751,2.24833333333,-0.377,0.153333333333,4.985
318.85,1.49866666667,4.11766666667,0.294333333333,3.47333333333,2.63333333333,2.297,-0.0836666666667,0.336333333333,4.202
319.22,1.92066666667,4.73233333333,0.557,4.05,2.881,2.82533333333,0.459333333333,1.322,4.76
319.59,1.526,4.284,0.056,3.248,2.38,2.184,-0.28,1.05,3.99
319.96,1.75533333333,4.792,0.376,3.44066666667,2.64666666667,2.8,-0.167333333333,1.71366666667,4.221
320.32,2.26866666667,5.53933333333,1.016,3.99466666667,3.28466666667,3.49366666667,0.250333333333,2.477,4.593
320.69,2.028,5.595,1.091,4.15433333333,3.20333333333,3.693,0.293666666667,2.35033333333,4.658
321.06,1.385,5.679,0.657333333333,3.525,2.85366666667,3.16133333333,0.126,1.98633333333,3.651
321.43,0.634333333333,5.76433333333,0.394333333333,3.63666666667,2.861,2.692,-0.324333333333,1.43766666667,3.552
321.80,0.223666666667,5.38533333333,0.209666666667,3.609,2.60166666667,2.48966666667,-0.615666666667,1.37066666667,3.189
322.16,0.665,5.50033333333,0.221666666667,3.99,3.00666666667,2.93733333333,-0.111,1.45466666667,3.658
322.53,0.288666666667,5.54166666667,-0.275,3.57533333333,2.379,2.489,-0.316,1.375,2.558
322.90,0.254666666667,4.97466666667,-0.321666666667,3.40566666667,2.34633333333,1.94433333333,-0.710666666667,1.12666666667,2.494
323.27,-0.157666666667,4.698,-0.592333333333,2.948,2.053,1.395,-1.17133333333,0.565666666667,1.816
323.63,0.383333333333,4.89733333333,-0.127666666667,3.73366666667,2.608,1.905,-0.729,0.933666666667,2.723
324.00,0.745333333333,4.78333333333,-0.211333333333,3.85133333333,2.69633333333,1.76433333333,-0.633666666667,0.534333333333,2.833
324.37,0.594,4.376,-0.303,3.75766666667,2.703,1.6,-0.666666666667,0.654666666667,2.764
324.74,0.730333333333,4.50066666667,-0.565666666667,3.60533333333,2.828,1.461,-0.730333333333,0.601,2.651
325.10,1.37633333333,4.79466666667,-0.172,3.99166666667,3.074,1.93833333333,-0.298333333333,1.36466666667,3.372
