wavelength,Back_CamPaum,Belly_CamPaum,Breast_CamPaum,Crissum_CamPaum,Crown_CamPaum,DorTail_CamPaum,Rump_CamPaum,Throat_CamPaum,WingTip_CamPaum
815.98,19.4791666667,42.6,17.8416666667,35.8583333333,8.12500000001,17.8833333333,15.5083333333,11.9583333333,14.6208333333
816.29,20.8147777778,42.6535333333,19.0417333333,36.6586,9.05820000001,18.9314666667,16.2326,13.448,15.8844333333
816.59,22.8292555556,44.3320666667,20.8744,38.5078666667,11.1994,20.6176666667,18.2028666667,15.4112666667,18.255
816.89,22.5765444445,43.4932,19.84,37.4742,11.135,20.0000333333,17.9778,15.116,17.9696333333
817.20,22.2652,43.1184,18.2807333333,36.7329333333,10.3790666667,18.8199666667,17.6787333333,14.2164,17.4599
817.50,21.9153444445,42.7968,17.4384666667,36.4748666667,9.97273333335,18.1865,17.1092666667,13.6387333333,17.1446666667
817.81,22.2055111111,42.8583333333,17.7393333333,36.6895333333,10.5976,18.2337666667,17.2260666667,14.1611333333,16.9656666667
818.11,20.5599666667,41.8058,15.9924666667,35.8932666667,8.80753333334,16.6324,15.5810666667,13.1126,15.1697666667
818.41,19.4982777778,40.6461333333,14.7134666667,35.6240666667,8.11306666667,15.8296,14.6548666666,12.6797333334,14.7207666667
818.72,20.3390666667,41.2669333333,15.9154666667,36.1716666667,8.88886666667,16.9955333333,15.9224666667,13.1396666667,15.9467333333
819.02,21.5378444445,42.4366666667,16.9982,37.5699333333,10.4482666667,18.4861333333,16.8550666667,13.8011333333,17.3295
819.33,22.3043444445,42.9154666667,18.3048,38.7798,11.596,19.0472333333,18.0162666667,14.5296666667,18.1004333333
819.63,21.1067,42.5782,17.5135333333,38.1178,10.9224,18.2498666667,17.5835333333,13.8188666666,17.3760333333
819.93,20.8119555556,42.7774666666,17.5916,38.0206666667,11.1834,18.1269,18.1222,13.8914666667,17.4163
820.24,21.0551777778,43.0817333333,18.3009333333,38.4152666667,11.9695333333,18.5561,19.0666666667,14.5028,17.9582
820.54,20.9583555556,43.1336666667,18.5848666667,38.5529333333,12.2120666667,18.5272333333,19.2843333333,14.6653333333,18.1790333333
820.85,21.4130666667,43.6223333333,19.2642666667,38.8630666667,12.8464,18.9165,20.0830666667,15.3208666667,18.9648
821.15,21.1590333333,43.6530666667,19.2260666667,38.7762,12.9200666667,18.8424333333,20.1552,15.1166,18.9942333333
821.45,21.4643555555,44.1042666667,19.6824666667,39.0612,13.5555333333,19.2080333333,20.7284,15.4488666667,19.6090333333
821.76,21.5333333333,44.182,20.0035333333,39.1486666667,13.8867333333,19.2215,20.9416666667,15.4933333333,19.6674333333
822.06,21.7390777778,44.2448,20.1500666667,39.3643333333,14.3142666667,19.3319666667,21.2166666667,15.8390666667,19.9120333333
822.36,21.5673666667,44.0657333333,19.9481333333,39.3672666667,14.0801333333,18.9695666667,21.1102666667,15.7898,19.7716
822.67,21.6656888889,44.2140666667,20.1309333333,39.4527333333,14.3202666667,19.1549666667,21.3697333333,15.9054,20.0574333333
822.97,21.8352,44.4376666667,20.3102,39.694,14.4729333333,19.3239666667,21.6138666666,16.0106666667,20.2292
823.27,21.7805333333,44.3830666667,20.2566,39.6215333333,14.4338,19.2226666667,21.5412666667,15.9896,20.2109
823.58,21.5932888889,44.3712,20.2364666667,39.6127333333,14.3591333333,18.9976333333,21.3692,15.8744,20.1544
823.88,21.6753888889,44.444,20.2994666667,39.5936,14.401,19.0479,21.4468666667,15.9178666667,20.1840333333
824.18,21.6722444444,44.4786666667,20.3272666667,39.6624666667,14.6423333333,19.1519,21.4529333334,16.0386666667,20.1731
824.49,22.0132,44.6727333333,20.6118,39.9176666667,14.9252666667,19.3658333333,21.6966,16.3354666667,20.5369333333
824.79,22.3505666667,44.5766,20.8836666667,40.1130666667,14.9876,19.4534666667,21.9215333333,16.5228666667,20.6915666667
825.09,22.6641666667,44.8710666667,21.0678,40.4123333333,15.1942666667,19.8221,22.2215333333,17.0351333333,21.0894
825.39,22.3268333333,44.5877333333,20.8083333334,40.2346666667,14.6014666667,19.2808666666,21.6661333334,16.6358,20.7219666667
825.70,22.6125666667,44.4644,21.3152,40.0882,15.0661333333,19.7794,22.0105333333,16.9262,21.1270666667
826.00,22.5466111111,44.4453333333,21.1986666667,40.2084666667,15.0487333333,19.7633333333,21.9561333333,17.0480666667,21.0646666667
826.30,22.7917777778,44.5358,21.627,40.2135333333,15.4889333333,20.1028666667,22.1885333333,17.5293333333,21.5490333333
826.61,23.0690777778,44.6939333334,21.9919333333,40.4760666667,15.9884666667,20.4760666667,22.5973333333,18.0904666667,21.8998
826.91,23.6176111111,45.167,22.2536,40.9196,16.5617333333,21.0355666667,23.1234666667,18.7296666667,22.3031666667
827.21,23.8066222222,45.2206,22.4472666667,41.1944666667,17.0440666667,21.4545,23.3789333333,19.0572666667,22.6074333333
827.51,23.9941777778,45.3862666667,22.668,41.4016,17.0902,21.6941,23.6022,19.1643333333,22.6862666667
827.82,23.8056777778,45.2338666667,22.4494666667,41.0485333333,16.9959333333,21.4355333333,23.3738,19.0468,22.4064333333
828.12,23.2316,45.123,21.9030666667,40.6252,16.6530666667,21.0331333333,22.8123333333,18.8489333333,22.1584
828.42,23.2873,45.3153333333,22.0188666667,40.6708666667,16.8061333333,21.0304333333,22.8663333333,18.8765333333,22.3399666667
828.72,23.7783555555,45.8794666667,22.3270666667,40.9617333333,17.3681333333,21.8122,23.5592,19.5002,22.7481
829.02,24.1704333333,46.9810666667,22.7348,41.9544,17.7045333333,22.2652,24.1515333333,20.1174666667,23.1402666667
829.33,24.0645333333,46.6332666667,22.752,41.5558,17.5156,22.2041,24.1823333333,20.0836666667,22.8167666667
829.63,23.3948666667,46.0847333333,21.7364666667,41.1544666667,16.986,21.3603666667,23.7664,19.4178666667,22.0583
829.93,23.0843666667,46.2758666667,21.4222666667,41.2541333333,16.7806666667,21.2459666667,23.4256,19.0282666667,21.7154666667
830.23,22.1932333333,45.3237333333,20.7074,40.6355333333,16.1510666667,20.4466,23.0276666667,18.3874666667,21.0792333333
830.54,22.5341555556,45.5086,21.3019333333,40.7720666667,16.4866666667,20.4679,23.5656,18.9204666667,21.6192666667
830.84,23.4603888889,46.0418666667,22.403,41.4073333333,17.7069333333,21.1741333333,24.4490666667,19.9037333333,22.7874
831.14,24.3132444444,46.7018666667,23.671,43.1436,19.0506666666,22.486,26.1674666667,21.4065333333,24.2547333333
831.44,25.6370444445,47.5471333333,25.1223333333,44.5981333333,20.4191333333,23.5953666667,27.6800666667,22.4038666667,25.1363
831.74,25.7406666667,46.8130666667,25.0632666667,43.8789333333,20.1662,23.7491333333,27.6846,22.0491333333,25.1694333333
832.04,25.4841111111,46.1305333333,24.9764666667,43.3302666667,20.1324666667,23.4784666667,27.9848,21.3560666667,25.3485333333
832.35,24.9814888889,45.583,24.8448666667,42.5073333333,19.959,22.9056,27.4048666667,20.5742,24.7920333333
832.65,24.8908777778,45.5844,24.8702,42.1752666667,19.7673333333,22.6865666667,27.2348666666,20.3031333333,25.1758
832.95,25.4655222222,46.0916666667,25.4364,42.4254666666,20.2951333333,23.5809666667,27.4469333333,20.76,25.6714666667
833.25,26.0530222222,46.3791333333,26.0826,42.7538666667,20.5515333333,24.3255333333,28.3588,21.1033333333,26.2772
833.55,26.8594555556,47.0494,27.0536666667,43.0648666667,21.1696666667,25.0659333333,28.6543333333,21.6534,26.6335666667
833.85,26.5361444445,47.0924666667,26.7942666667,42.797,20.6854666667,24.9021333333,28.5313333333,21.4048,26.5368
834.16,26.0650777778,46.6290666666,26.1806666667,42.5128666667,20.1121333333,24.3446333333,28.1868666667,20.9222,25.9189666667
834.46,26.2923666667,46.7818,26.4445333333,42.3114,20.1603333333,24.3656,28.3528666667,20.8841333333,26.0189333333
834.76,26.1108444445,46.7956666667,26.6582,42.3746666667,20.1997333333,24.3563,28.4340666667,21.0439333333,26.1758333333
835.06,26.2512666667,47.6154,27.0030666667,43.0099333333,20.8065333333,24.6788,28.8141333333,21.4962,26.3929666667
835.36,26.6034666667,48.1406666667,27.5320666667,43.3942,21.2530666667,24.9874666667,28.9068666667,22.4114,26.9574333333
835.66,27.3628333333,49.0940666667,28.5272666667,44.2490666667,21.8896,25.5522666667,29.7628,23.2607333333,27.8030333333
835.96,28.2146111111,49.6537333333,28.9871333333,44.7026666667,22.5684666667,26.0026333333,30.0414,24.181,28.088
836.26,28.5093333333,50.3236666667,29.4320666667,45.0254666667,22.4701333333,25.7749333333,30.4884666667,24.7018666667,28.4014333333
836.57,28.7528777778,51.0334,29.4912,45.1501333333,22.4581333333,25.0773666667,30.6856666666,24.9098666667,28.752
836.87,28.5709111111,51.158,29.2642,44.7658666667,22.2527333333,24.9735333333,30.7286666667,24.1463333333,29.0179666667
837.17,29.5634,51.6667333333,30.2688666667,45.5761333333,23.6176,25.4416666667,31.4899333333,24.9847333333,29.6352
837.47,29.6595888889,51.3494,30.7607333333,45.1534666667,23.7746666667,25.1617333333,31.1308,24.7583333333,29.7183666667
837.77,29.0802,51.3589333333,30.2112,44.9954666667,23.3884,24.1047,30.4498666667,23.9761333333,29.1874333333
838.07,29.7620444445,52.2502666667,30.4086666667,45.7705333333,24.1653333333,24.7465666667,31.1471333333,24.2442,29.9507666667
838.37,28.7168777778,50.1754666667,29.5872,43.9937333333,22.1155333333,22.6832,29.5872666667,22.3116666667,27.9257333333
838.67,27.8609444444,50.6276,29.2966,44.3722666667,21.2771333333,22.4837666667,29.7294,20.7791333333,27.1699333333
838.97,25.6007888889,48.2518666667,26.7969333333,42.1064,19.2725333333,20.6352333333,27.9588666667,18.6644666666,25.4778666667
839.27,26.1826222222,49.7401333333,27.6722,44.0337333333,20.6327333333,21.7400666667,29.8079333333,19.1752666667,27.3560333333
839.57,26.7932888889,49.9673333333,28.6863333333,44.6471333333,22.356,23.5342666667,31.0749333333,19.6851333333,28.2465
839.87,26.8434444444,50.2056,29.0043333333,45.2163333333,22.9328666667,24.3777333333,30.8873333333,20.1299333333,28.7716
840.17,27.5166111111,50.8426666667,29.9302666667,45.6468,23.4030666666,25.1262,32.174,21.4063333333,29.5491333333
840.47,26.6318222222,50.9382,28.7638666667,45.0772,21.8874666667,24.2935333333,31.8653333333,19.9999333333,28.8796333333
840.77,27.4711777778,52.3522666667,29.1638666667,45.6407333333,22.2853333333,25.0445,33.4225333333,20.3456,30.0780666667
841.07,26.2698777778,52.4332666667,27.7917333333,45.0918666667,21.0776,23.8188333333,32.3268,18.6028,29.1888333333
841.37,25.4258444444,51.6910666667,27.3601333333,43.1630666667,19.3188,22.9865333333,30.4744666667,16.557,26.9161
841.67,25.5097222222,52.4952666667,26.7168,43.2770666667,19.0744666666,23.4083333333,31.0944666667,16.4602666667,27.5797333333
841.97,27.1324,52.3308,28.3458,43.0076666667,20.6516,24.0977,32.0050666667,17.3809333333,29.0037666667
842.27,30.0640444444,54.2179333333,30.654,44.3848,22.3334,26.7884,33.9872,19.1924,31.2693333333
842.57,30.3703555556,55.2518666666,31.8426,44.2098666667,22.0566666667,27.0324666667,33.9268666667,18.2886,30.8075666667
842.87,28.2948444444,54.1168,29.7541333333,42.0278,19.0784,23.5637,30.9676666667,14.6082666667,28.1797
843.17,29.1566888889,52.6714,30.3545333333,40.7249333333,19.0543333333,24.0502666667,30.9377333333,14.8936,27.3128666667
843.47,27.8232555555,51.4577333333,28.3888,39.7954,16.5558,22.029,28.7979333333,12.8900666667,25.6863
843.77,27.8836111111,50.5468,28.6418,39.9296,16.9489333333,21.5962,27.0369333333,12.6102,25.5996
844.07,28.1337222222,51.5656,28.6002,38.7662,16.7587333333,21.9797,26.2799333333,12.8728666667,25.4788666667
844.37,31.1314666667,52.5634666667,31.5309333333,40.3501333333,19.6325333333,25.5993666667,28.8715333333,17.4977333333,28.1189666667
844.67,33.5137666667,54.6704666667,33.2968666667,42.2221333333,21.2283333333,27.7052333333,31.3096,20.1082,31.1199666667
844.97,33.4847333333,54.0235333333,33.5876,41.9435333333,21.4896,28.5559,29.8818,19.0916,30.6811333333
845.27,34.2969777778,55.4966,32.6647333333,43.4218,20.8654,28.2301333333,28.4366666667,18.8003333333,29.9116666667
845.57,33.5384444444,56.0836666667,31.5418,44.3126666667,19.9376666667,28.1355,26.1251333333,17.6042666667,26.0001666667
845.87,32.7795111111,54.7281333333,28.5538666667,43.2203333333,18.4615333333,26.6870666667,24.6768666667,16.9846,25.0974333333
846.17,34.4611888889,55.6566,29.2120666667,43.9391333333,18.99,28.2930666667,25.8384666667,19.5756666667,25.4243
846.47,34.1254111111,56.6562,28.3280666667,44.6056666667,17.6236,27.8443,24.795,16.6352,24.8580333333
846.77,37.0515444444,58.8044666667,31.388,46.2409333333,21.0538,30.5572333333,27.4163333334,18.6827333333,27.7405666667
847.07,38.0510555556,62.2076666667,32.2184666667,46.3605333334,20.0001333333,31.9234333333,28.8086666667,17.7268666667,27.3551333333
847.37,38.1633444444,63.8094666667,32.6531333333,47.6643333333,20.5442,32.1314666667,29.5238,16.8706,27.4377
847.67,36.6237,63.2981333333,30.3624,45.8245333333,19.0410666667,31.3216,28.0233333333,13.5674666667,25.9531333333
847.97,36.0234555556,62.269,27.5321333333,44.7953333333,18.0352666667,28.0001,25.8247333333,11.6022666667,23.9535333333
848.26,39.0429111111,64.8661333333,28.1995333333,45.1582,20.6569333333,28.0778,27.4452666667,14.0145333333,26.5206666667
848.56,36.1640222222,63.4219333333,23.8783333334,40.4308666667,16.0202666667,24.3599333333,25.1712,9.50566666668,23.9289666667
848.86,35.0306222222,60.3691333333,22.2385333333,36.9249333333,16.0392,22.4353333333,24.6248,8.8068,25.5596666667
849.16,36.0446222222,62.5998,24.1956,38.1466666667,18.1725333333,23.2304,25.4826,9.2408,26.5635333333
849.46,37.1619555555,60.3994666667,25.1685333333,38.4519333333,18.6516666667,23.5830666667,26.3669333333,9.68780000001,28.9762666667
849.76,32.3509,57.4259333333,21.3899333333,34.1314666667,14.2344,18.5971333333,20.6434,6.61519999999,23.5521666667
850.06,29.0740333333,56.0162666666,18.8347333333,33.8753333333,11.1922666667,16.4362666667,17.1273333333,2.87260000001,19.5799333333
850.36,27.7468888889,54.5237333333,17.1958,33.2275333333,11.2168666667,15.2249333333,15.3174,2.32813333333,18.3463333333
850.65,24.1841666667,49.9736666667,13.7036666667,29.0476666667,5.9524,11.3094,10.0527333333,-0.978733333332,14.3385666667
850.95,24.1786555555,48.8365333333,13.7777333333,29.6732666667,6.35286666667,11.1502333334,9.62100000001,5.99920113586e-13,14.6928
851.25,22.9264888889,46.4305333333,12.8872666667,27.9789333333,5.24933333333,10.538,8.63519999999,-1.54853333333,13.8189666667
851.55,24.6936444445,48.9763333333,16.483,32.7035333333,6.53539999999,14.3437,11.3123333333,0.446066666667,16.4828
851.85,24.8510777778,48.8051333333,18.9181333333,33.3333333333,7.67299999999,16.3648,12.4025333333,2.51566666667,15.4968666667
852.15,24.5822666667,49.4216,15.9503333333,34.3524666667,5.2616,14.4078,9.64186666667,0.4958,13.0579333333
852.45,21.3223222222,45.2341333333,12.4794666667,31.2120666667,0.0552000000054,10.6888,6.52900000001,-4.54526666667,9.68316666666
852.74,21.8718333333,46.7220666667,11.4247333333,32.5034,2.54500000001,10.9682666667,5.28360000002,-4.78566666667,9.30849999999
853.04,26.3856444445,49.3606666667,11.4829333333,36.0,7.80953333333,13.6462,8.29926666667,-1.60553333333,11.6736
853.34,26.7846777778,48.4776,10.21,34.6456,9.76379999999,13.8845666667,8.16273333335,0.629866666666,12.9788666667
853.64,29.2404,51.4843333333,12.474,36.3803333333,11.7968,16.7448,10.0780666666,4.1146,16.5885666667
