wavelength,Back_ConRuff,Belly_ConRuff,Breast_ConRuff,Crissum_ConRuff,Crown_ConRuff,DorTail_ConRuff,Rump_ConRuff,Throat_ConRuff,WingTip_ConRuff
737.69,12.6551111111,36.181,32.4896111111,33.7135555555,10.149,12.6126666667,14.6464444444,30.9746666667,13.5301666667
738.01,12.3037777778,35.8627777778,32.1113888889,33.3726666667,9.69255555555,12.2608888889,14.1436111111,30.7337777778,13.2721666667
738.33,12.3826666667,35.683,31.8348888889,33.3215555556,9.7618888889,12.1926666667,14.0570555556,30.4063333333,13.3325
738.64,12.5072222222,35.5881111111,31.7864444444,33.5111111111,9.73044444444,12.2521111111,14.1053888889,30.7808888889,13.4973333333
738.96,12.7795555556,35.8166666667,32.2224444444,33.9728888889,10.1558888889,12.6121111111,14.4424444445,31.4582222222,13.9725555556
739.28,12.8147777778,35.9537777778,32.2474444444,34.2144444445,10.2572222222,12.6691111111,14.5674722222,31.8065555555,13.8358333333
739.59,12.9326666667,36.1923333333,32.4997777778,34.6163333333,10.5885555556,12.9723333333,14.738875,32.0306666667,14.077
739.91,12.8956666667,35.9845555556,32.6286111111,34.6108888889,10.7038888889,13.0673333333,15.0298194444,32.0038888889,14.0973888889
740.23,13.0893333333,35.9176666667,32.7856111111,34.9223333334,10.9345555556,13.4947777778,15.3263472222,32.4746666667,14.1726666667
740.54,13.0106666667,35.8513333333,32.5592777778,34.7804444445,10.8118888889,13.5,15.1843194444,32.218,13.9505
740.86,13.2377777778,35.9588888889,32.7751666667,35.0426666667,11.0006666667,13.7854444445,15.3755138889,32.2903333333,14.2497777778
741.18,12.6973333334,35.7291111111,32.4608333333,34.8316666667,10.7646666667,13.4066666667,14.948,32.2191111111,13.9391111111
741.49,12.514,35.8326666667,32.326,34.7358888889,10.6562222222,13.2321111111,14.853875,32.0413333333,13.7571666667
741.81,12.2811111111,35.7904444444,32.5313333333,34.6677777778,10.5041111111,13.07,14.8049583334,32.1586666667,13.7308888889
742.12,12.5762222222,35.8251111111,32.6797777778,34.6885555556,10.8654444444,13.4314444444,14.7605833333,32.2323333333,13.945
742.44,12.5137777778,35.5766666667,32.5964444444,34.5324444445,10.735,13.5051111111,14.6604722222,32.0146666667,13.6974444445
742.76,12.4716666667,35.6631111111,32.8199444444,34.5026666667,10.8665555556,13.592,14.6092916667,31.8435555555,13.7566666667
743.07,12.2186666667,35.5032222222,32.5567222222,34.432,10.6338888889,13.38,14.3289027778,31.7124444445,13.5173888889
743.39,12.1245555555,35.6614444444,32.5321666667,34.4565555556,10.7595555555,13.4255555556,14.1964166667,31.8267777778,13.5258888889
743.70,11.9044444445,35.4272222222,32.1456111111,34.0758888889,10.2946666667,12.9882222222,13.7044166667,31.3361111111,13.2696666667
744.02,11.4324444444,34.9398888889,31.7662777778,33.7758888889,9.69077777779,12.4383333334,13.3129722222,31.0513333333,12.7038333333
744.34,11.2806666667,34.9632222222,31.6,33.7665555555,9.46266666668,12.3545555556,13.1363888889,31.0724444444,12.5171111111
744.65,11.9368888889,35.4845555556,32.1022222222,34.2816666667,9.84211111112,12.8851111111,13.6742361111,31.4415555556,13.0905555556
744.97,12.2578888889,36.1125555556,32.3720555556,34.6277777778,10.0547777778,13.1192222222,13.9584166667,31.8677777778,13.4570555556
745.28,12.4194444444,36.4848888889,32.4642777778,34.866,10.1131111111,13.255,14.2363472222,32.1204444445,13.4746111111
745.60,12.1551111111,36.7548888889,32.4104444444,34.8944444444,9.88333333333,12.8508888889,14.1910138889,32.0766666667,13.1266666667
745.91,12.077,36.9155555556,32.5373333333,34.9642222222,9.91222222221,12.611,14.2383888889,32.1393333333,13.1182222222
746.23,12.1366666666,36.8251111111,32.3395,34.8522222222,9.74355555555,12.5225555555,14.249625,32.2394444444,13.2893333333
746.55,12.4693333333,36.9847777778,32.9446111111,35.1047777778,9.935,12.6611111111,14.6344722222,32.8855555555,13.4485
746.86,12.577,37.4651111111,33.1440555556,35.4977777778,10.0437777778,12.9458888889,15.0952916667,33.3728888889,13.5384444444
747.18,12.8313333333,37.7201111111,33.6125,36.1171111111,10.6257777778,13.4048888889,15.7188333333,33.691,13.8093333333
747.49,13.5133333333,38.397,34.2777222222,36.9635555556,11.3411111111,14.1688888889,16.3363055555,34.4147777778,14.6802222222
747.81,13.4487777778,37.97,33.9638333333,36.5585555556,11.1547777778,13.6621111111,15.9420138889,34.0513333333,14.5351666667
748.12,13.2788888889,37.7321111111,34.0802222222,36.7526666667,10.9414444444,13.5845555556,15.89675,34.0606666667,14.2465
748.44,13.3006666667,37.0833333333,34.2792777778,36.7906666667,11.0247777778,13.824,15.8527916667,34.0297777778,14.3018333333
748.75,13.4135555556,37.2358888889,34.5348333333,36.7248888889,11.2542222222,14.1111111111,15.8003055556,34.236,14.5648888889
749.07,13.2778888889,37.2948888889,34.8415555556,37.0035555556,11.4308888889,14.4137777778,15.9855,34.3163333333,14.6357777778
749.38,13.0643333333,37.0043333333,34.5311111111,36.6417777778,11.5394444444,14.589,16.0464583333,34.0016666667,14.5796111111
749.70,13.2286666667,37.2393333333,34.5851111111,36.8958888889,11.9111111111,14.7018888889,16.1977083333,34.364,14.7815555556
750.01,13.312,37.1707777778,34.4919444444,36.6904444444,11.9874444444,14.9065555556,16.2389583333,33.9302222222,15.0254444444
750.33,13.2044444444,37.0948888889,34.5972777778,36.749,11.7326666667,14.6202222222,15.9808472222,33.8425555556,14.9519444444
750.64,13.3408888889,36.8597777778,34.2384444444,36.4632222222,11.629,14.4974444445,15.7443055556,33.8511111111,14.7916111111
750.96,13.1486666667,36.5972222222,33.7810555556,36.103,11.4283333333,14.3051111111,15.4234722222,33.5944444444,14.375
751.27,12.7984444444,36.6423333333,33.5801111111,35.8806666667,11.0452222222,14.1285555555,15.3318888889,33.4365555555,13.8254444444
751.59,12.7877777778,36.4308888889,33.5039444444,35.7535555556,10.737,13.7206666667,15.0308888889,33.3097777778,13.6353888889
751.90,12.1964444445,36.0161111111,32.8190555556,35.1298888889,10.0398888889,12.9785555555,14.4837638889,32.6411111111,12.8365
752.22,12.0344444444,35.789,32.4769444444,35.4937777778,9.77866666667,12.8241111111,14.4558333333,32.3006666667,12.6077222222
752.53,12.0781111111,35.869,32.0511111111,35.291,9.46611111112,12.6137777778,14.2710833333,31.9683333333,12.6446111111
752.85,12.1293333334,36.1765555556,32.3920555556,35.2831111111,9.05966666668,12.3806666667,13.7869444444,32.1074444445,12.4503333333
753.16,12.0011111111,36.2915555556,32.1789444444,34.81,8.71100000001,12.4916666667,13.7254305555,31.7172222222,12.1139444445
753.47,11.8225555556,36.6724444444,32.0801666667,34.785,8.65766666666,12.2095555556,13.6173055555,31.7074444444,11.808
753.79,12.2891111111,36.6942222222,32.1243333333,34.5737777778,8.957,12.616,13.8415277778,31.7275555556,12.1758888889
754.10,11.7392222222,36.4834444444,31.8358888889,34.429,8.589,12.3041111111,13.4456666667,31.5172222222,11.9413888889
754.42,11.6588888889,36.3754444444,31.986,34.3603333333,8.52400000001,12.3484444444,13.6197083333,31.4748888889,12.1797222222
754.73,11.4968888889,36.1124444444,32.1885,34.2778888889,8.39155555557,12.11,13.2491666667,31.5778888889,12.4041111111
755.05,10.9861111111,35.9063333333,32.1468333333,34.0976666667,8.50822222223,12.1453333334,13.2375,31.3951111111,12.2000555556
755.36,12.0098888889,36.7728888889,33.1325555556,34.93,9.70033333332,13.0343333333,14.2566527778,32.3442222222,13.3478888889
755.67,12.0778888889,36.9425555556,33.6522777778,34.6747777778,9.87600000001,13.0296666666,14.3134444445,32.4118888889,13.3712222222
755.99,12.1137777778,36.6584444444,33.8396666667,34.817,9.9398888889,12.8657777778,14.2776805556,32.5507777778,13.2265555556
756.30,12.1531111111,36.2611111111,33.4883333333,34.8226666667,9.96244444443,12.8494444444,14.4239444444,32.4693333333,13.1443888889
756.62,12.3148888889,35.9972222222,33.9197222222,35.1982222222,10.1071111111,12.6581111111,14.3115277778,32.6725555555,13.2268888889
756.93,12.9014444445,36.3412222222,34.3767777778,35.6557777778,10.5688888889,13.3875555555,14.5890694445,33.226,13.8275
757.24,12.8153333333,36.0982222222,34.5255555556,36.0517777778,10.4416666667,13.5311111111,14.3849166667,33.5134444444,13.7627222222
757.56,13.1061111111,36.1928888889,34.7581111111,35.9526666667,10.8858888889,13.9092222222,14.5294166667,33.5636666667,14.1497777778
757.87,13.409,36.7367777778,34.8612777778,35.9945555555,11.1212222222,13.9054444444,14.7242777778,33.9167777778,14.2100555555
758.18,14.2061111111,37.636,35.4616111111,36.7226666667,12.009,14.8603333333,15.7431944444,34.4746666667,14.9570555556
758.50,14.7763333333,38.1476666667,35.9775555556,37.2302222222,12.2857777778,15.3407777778,16.1165694445,35.138,15.3207222222
758.81,14.3974444444,37.9878888889,35.9632222222,37.2455555556,12.1256666666,15.3264444444,15.907625,35.0043333333,15.0031666667
759.13,14.6507777778,37.8221111111,35.8113888889,37.2697777778,12.2007777778,15.5144444445,15.9004722222,35.1057777778,15.1128333333
759.44,14.585,37.5167777778,35.7229444444,36.9312222222,12.1183333333,15.6866666666,15.9743611111,35.0256666667,15.2745555555
759.75,14.8943333334,37.6934444444,36.0652222222,37.3304444444,12.4733333333,16.2116666667,16.3477777778,35.3318888889,15.9282222222
760.07,14.6913333333,37.7184444444,35.8812777778,37.3282222222,12.3307777778,16.2963333333,16.3640277778,35.1506666667,16.0714444444
760.38,13.9764444444,37.2491111111,35.3207222222,36.9532222222,11.7964444444,15.5595555556,16.13775,34.5317777778,15.4164444444
760.69,13.854,37.2348888889,35.1201111111,36.554,11.763,15.2298888889,16.0081388889,34.1831111111,15.2565
761.01,14.0147777778,37.4886666667,35.2745555556,36.7215555555,11.6664444445,15.0548888889,16.1203611111,33.9123333333,15.2171666667
761.32,13.7642222222,37.1083333333,35.1412777778,36.4541111111,11.5427777778,14.9496666667,15.8829861111,33.6195555556,15.1698888889
761.63,13.5233333333,36.7497777778,35.1074444444,36.2915555556,11.4545555555,14.7783333333,15.6613611111,33.6897777778,14.9541666667
761.94,13.6043333334,37.0283333333,35.1511666667,36.3428888889,11.5555555556,14.8402222222,15.7395972222,33.8371111111,15.3291666667
762.26,13.434,36.8196666667,34.6500555556,35.9862222222,11.1996666667,14.5168888889,15.5227222222,33.3655555556,15.1167222222
762.57,13.6043333333,37.4685555556,35.1077222222,36.2527777778,11.3376666667,14.695,15.9245138889,33.9512222222,15.3492222222
762.88,13.6314444445,37.9013333333,35.3123888889,36.4141111111,11.2558888889,14.8135555556,15.9236111111,34.0691111111,15.2062777778
763.20,13.5181111111,38.1657777778,35.3666666667,36.3827777778,11.2755555555,14.7475555556,15.9094583333,34.3762222222,14.9811666667
763.51,13.4623333333,38.2677777778,35.3493333333,36.2447777778,11.2658888889,14.7042222222,15.9110833334,34.4168888889,14.9124444444
763.82,13.7316666667,38.5563333333,35.7426111111,36.4392222222,11.4234444444,14.8858888889,16.0101111111,34.6197777778,15.2680555556
764.14,14.2165555556,39.1273333333,36.075,36.8671111111,11.8497777778,15.3834444444,16.5077777778,34.9578888889,15.8209444445
764.45,14.3028888889,39.3322222222,36.4855,37.0721111111,12.009,15.5781111111,16.77275,35.5331111111,16.1006111111
764.76,14.463,39.4243333333,36.7435555556,37.3875555556,12.1274444444,15.7083333333,17.0725,35.6532222222,16.1779444444
765.07,14.86,39.792,36.7683888889,37.6858888889,12.2263333333,16.0271111111,17.19725,35.7711111111,16.5286666667
765.39,15.0124444444,39.8715555556,36.5568888889,37.442,12.4005555556,16.0614444444,17.3658333334,35.6095555556,16.5175
765.70,15.1942222222,40.4145555556,37.1551666667,37.6911111111,12.4618888889,16.412,17.5264027778,36.1191111111,16.6533333333
766.01,14.723,39.6956666667,36.8071666667,37.5064444444,12.1404444444,16.1168888889,17.0089027778,35.6913333333,16.1661111111
766.32,14.6452222222,39.3041111111,36.6646111111,37.4305555555,12.2182222222,15.8562222222,16.8396527778,35.9328888889,16.2195555555
766.64,14.3341111111,39.2897777778,36.6396111111,37.2852222222,11.9441111111,15.6148888889,16.5442916667,35.5514444444,15.9586666667
766.95,14.9182222222,39.2973333333,36.9145,37.6633333334,12.4402222222,15.8605555556,17.0187638889,35.9094444445,16.3617777778
767.26,14.5148888889,38.5542222222,36.0225555556,37.1083333333,12.0506666667,15.8313333333,16.7709861111,35.6511111111,15.8873333333
767.57,14.4551111111,38.7177777778,36.1728888889,37.4556666667,12.1314444444,15.7938888889,16.7742361111,36.0697777778,15.6288888889
767.88,14.2615555556,38.2763333333,35.5332777778,37.0392222222,11.8897777778,15.5711111111,16.4531388889,35.5542222222,15.3027222222
768.20,14.8745555556,38.5453333333,35.967,37.4186666667,12.4791111111,16.2733333333,16.8299027778,36.0631111111,16.0879444444
768.51,14.2417777778,38.3631111111,36.3260555556,37.2145555556,12.253,16.1341111111,16.9055416667,36.2395555556,15.5792222222
768.82,14.0102222222,37.8947777778,36.7443888889,37.3762222222,11.8026666667,16.0315555555,16.545125,36.3321111111,15.463
769.13,14.2501111111,37.7411111111,36.5327777778,37.1878888889,12.036,16.1401111111,16.4558611111,36.2632222222,15.8601111111
769.44,14.6176666667,38.2082222222,36.5923888889,37.1631111111,12.3762222222,16.4053333333,16.8505555556,36.2965555556,16.2782222222
769.76,14.5278888889,38.2481111111,36.6311111111,36.6938888889,12.2033333333,16.5091111111,16.7752222222,35.6156666667,16.0891111111
770.07,14.9808888889,38.1776666667,36.6482222222,36.6482222222,12.434,16.7093333333,16.9006388889,35.1756666667,16.3713333333
770.38,14.245,37.8844444444,36.5035555556,36.1896666667,11.5203333333,16.4511111111,16.0039166667,34.5532222222,15.677
770.69,14.1202222222,37.9482222222,37.0818333333,36.4397777778,11.3052222222,16.0916666667,15.7145833333,34.8117777778,15.9014444445
771.00,13.0195555556,36.8858888889,36.1056111111,34.9927777778,10.0248888889,14.9958888889,14.9950416667,33.4765555556,15.0751666667
771.32,12.7352222222,37.6046666667,36.4797777778,35.3555555556,9.43233333332,14.8354444444,14.659,33.5207777778,14.7457222222
771.63,12.0768888889,37.3961111111,35.5643888889,35.0973333333,8.71655555556,14.2081111111,13.5574583333,32.9102222222,13.9445555555
771.94,12.6314444444,37.5138888889,35.5452777778,35.169,9.08944444443,14.4913333333,13.5007916667,32.63,14.5155555556
772.25,13.3107777778,38.4437777778,35.6744444444,35.258,9.64744444446,14.8392222222,14.2113472222,33.0017777778,15.1544444444
772.56,13.5701111111,39.0082222222,36.2815555556,36.1707777778,9.87744444446,15.1494444444,14.9776666667,33.7117777778,15.3343333333
772.87,13.5388888889,39.5807777778,36.3575555556,36.5897777778,9.73566666666,15.3784444445,14.963875,33.9297777778,15.4487222222
773.18,14.0863333333,39.9901111111,36.0552222222,36.9567777778,9.91444444442,15.6736666667,15.1467777778,34.5133333333,15.7318888889
773.50,15.08,40.7434444444,37.0130555556,37.6204444444,10.5752222222,16.1265555555,16.2376666667,35.8283333333,16.8132777778
773.81,15.9568888889,41.6647777778,37.3897222222,38.2632222222,11.2873333333,16.3181111111,16.868375,36.8773333333,17.4181111111
774.12,16.478,42.0125555556,37.9036111111,38.4988888889,12.1174444444,16.763,17.2504027778,36.9223333333,17.5430555556
774.43,16.7728888889,42.506,38.4935,39.2075555556,12.4965555555,16.9768888889,17.5731805556,37.5838888889,17.6652777778
774.74,16.7771111111,42.0708888889,38.4125,38.7784444444,12.583,17.0154444444,18.0555555556,37.6126666667,17.7896666667
775.05,16.8007777778,42.0751111111,39.1396111111,38.6253333334,12.2004444445,16.749,18.1539583334,37.5098888889,17.5531111111
775.36,16.4591111111,41.723,38.8156666667,38.12,11.7937777778,16.131,17.8589861111,37.4114444444,16.9171111111
775.67,16.8528888889,41.9938888889,39.7245,38.703,12.514,16.8702222222,18.3673888889,38.0964444444,17.3292222222
775.98,16.5497777778,41.5994444444,39.8141111111,37.9681111111,12.4168888889,16.766,18.1972083333,37.5616666667,16.9043888889
776.30,16.7098888889,41.2353333333,40.1528333333,37.6467777778,12.5603333333,16.9857777778,18.16875,37.3446666667,17.4561666667
776.61,17.4405555555,41.7814444444,41.8071666667,38.876,13.7484444444,17.6825555556,19.2584166667,38.0978888889,18.5821111111
776.92,16.6013333333,40.9295555556,41.2030555556,38.3451111111,13.1296666667,17.3498888889,18.5135138889,37.4575555556,17.8847222222
777.23,16.446,40.8038888889,41.4399444444,37.942,13.0824444445,17.6392222222,18.7550277778,37.3024444445,18.0673333333
777.54,17.0214444445,41.0092222222,41.6582222222,38.2137777778,13.1966666667,18.103,19.1241527778,37.6341111111,18.5272777778
777.85,17.3444444445,40.5163333333,41.7247777778,38.1681111111,13.2782222222,18.5013333333,19.0808055556,37.9607777778,18.7386111111
778.16,18.6988888889,41.6175555556,43.0009444444,39.2541111111,14.5914444445,19.7473333333,20.0920138889,39.1766666667,19.9751111111
778.47,18.3952222222,42.088,43.223,38.9921111111,14.8177777778,19.7712222222,20.3548611111,39.4734444444,19.9173888889
778.78,18.7214444445,42.455,43.8971666667,39.4668888889,15.116,20.3543333333,20.6367777778,39.4665555556,20.3979444445
779.09,16.8594444445,41.5747777778,42.5971666667,38.4002222222,13.1826666667,18.7337777778,18.8763055556,37.943,18.6348333333
779.40,15.9281111111,40.811,41.4947777778,37.8382222222,11.7717777778,17.4053333333,17.8376527778,37.1868888889,17.9650555556
779.71,15.5554444444,40.0834444444,40.5507777778,37.5833333333,11.3517777778,16.6573333333,17.5971527778,36.6481111111,17.1526666667
780.02,14.5543333333,39.4768888889,39.3592777778,36.6074444444,10.0291111111,15.4858888889,16.3313472222,35.6947777778,16.1913888889
780.33,14.2006666667,39.4936666667,38.9644444444,36.3756666667,9.76933333336,14.8053333333,16.1070277778,35.3175555556,15.8965555556
780.64,14.8594444445,40.5525555556,39.6442222222,37.3876666667,11.006,15.6436666667,16.7993888889,36.1158888889,16.638
780.95,14.7401111111,41.1863333333,40.5765555556,37.2745555556,10.7501111111,15.4715555556,16.8348472222,36.328,16.4568888889
781.26,15.105,42.1314444444,41.8992222222,37.4754444445,11.0914444445,15.5892222222,17.1945,36.5162222222,16.741
781.57,14.8381111111,41.7933333333,41.2754444444,37.3494444444,10.8818888889,15.1468888889,16.8223055556,36.3628888889,16.5568888889
781.88,14.9953333333,41.4331111111,40.9163888889,37.4484444444,10.6795555556,14.9352222222,16.4622222222,36.1838888889,16.5913888889
782.19,15.2098888889,41.782,40.2551111111,37.573,10.9703333333,15.0292222222,16.9418055555,36.2568888889,16.6664444445
782.50,16.341,41.6892222222,40.6522777778,38.1524444445,12.0328888889,16.2006666667,18.3637916667,37.2308888889,17.5384444445
782.81,16.9755555556,42.5504444444,41.4666666667,39.1168888889,13.0557777778,17.32,19.15075,38.2356666667,18.1555555556
783.12,17.9683333333,43.5217777778,43.0656111111,40.1701111111,14.0118888889,18.5422222222,20.06075,39.5142222222,19.1573333333
783.43,18.102,43.8557777778,43.4068333333,40.6443333333,14.1573333333,18.7318888889,20.5287638889,39.9215555556,19.1811666667
783.74,18.5394444444,44.1404444444,44.3659444444,41.0345555556,14.5523333333,19.3054444445,20.6667638889,40.4993333333,19.4735
784.05,17.3358888889,42.0013333333,43.2071111111,39.6643333333,12.6724444444,17.5058888889,19.1270972222,38.8995555555,17.8299444445
784.36,17.5871111111,41.9684444444,42.3652777778,39.4711111111,13.1746666667,17.4497777778,19.1879027778,38.6454444444,18.2911111111
784.67,16.9255555555,41.3046666667,41.7801111111,39.0952222222,13.1937777778,17.0628888889,18.7097083333,37.6888888889,18.4638888889
784.98,16.8841111111,40.868,41.5792777778,38.7454444444,13.0107777778,16.6614444444,18.3539027778,37.1112222222,18.2160555556
785.29,16.9747777778,41.6294444444,42.3038333333,39.0587777778,13.363,17.251,18.8815555555,37.4868888889,18.637
785.60,17.9035555556,41.5333333333,43.4476111111,39.7633333334,13.7234444444,17.4772222222,19.0940138889,38.6863333333,19.6525
785.91,18.0502222222,42.1593333333,43.2862777778,39.5388888889,14.3606666667,17.5053333333,18.8679444444,38.8995555556,19.9473888889
786.22,18.653,42.2161111111,43.1487777778,39.504,14.882,17.6445555556,19.0651111111,39.0501111111,20.2406666667
786.53,18.5418888889,42.2985555556,42.6396666667,39.3702222222,14.7111111111,17.148,18.7550277778,38.8085555556,19.7553888889
786.84,19.4691111111,43.0186666667,42.6156666667,39.9016666667,15.8506666667,18.3775555555,19.4603194444,38.9675555556,20.7128888889
787.14,19.8515555556,43.5001111111,42.5846666667,39.9151111111,15.7075555555,18.6854444444,19.3865833333,38.6237777778,20.4633888889
787.45,19.3356666667,43.8008888889,42.2060555556,39.4283333334,15.531,18.5026666667,19.2232638889,38.3781111111,20.0312222222
787.76,19.1904444445,43.7725555556,42.2286666667,39.4814444444,15.1414444444,18.9103333333,19.3709722222,38.5388888889,19.9600555555
788.07,19.0794444445,44.2688888889,41.4263333333,39.6193333333,14.8086666666,19.3103333333,19.2837083334,38.7318888889,19.4906111111
788.38,18.852,44.7016666667,41.6435555556,39.55,14.8392222222,19.6786666667,19.3204722222,39.2471111111,19.247
788.69,19.0487777778,44.3528888889,41.4908333333,39.4514444445,15.144,19.6066666667,19.6079444444,39.3962222222,19.2958888889
789.00,18.2677777778,44.591,40.9349444444,38.9576666667,14.9553333333,19.3872222222,19.5764027778,38.664,18.6579444444
789.31,18.4528888889,44.9894444444,41.4785,39.4058888889,14.6456666667,19.2422222222,19.5795416667,38.8043333333,18.7205555556
789.62,18.392,44.9768888889,41.2126666667,38.8937777778,14.7324444444,19.2187777778,19.6999027778,38.1902222222,18.853
789.92,18.4345555556,44.7515555556,40.4571111111,38.3491111111,14.9823333333,19.1326666667,19.9528611111,37.8465555555,19.1372222222
790.23,18.0814444444,44.1351111111,40.5565,37.7084444444,14.3244444445,18.4841111111,19.4830833333,38.0553333333,18.4982777778
790.54,17.9537777778,43.9144444444,40.143,37.8383333333,14.6698888889,18.7013333333,20.1259722222,38.8228888889,19.0373888889
790.85,18.7113333333,44.5021111111,40.5962222222,38.9564444444,15.4611111111,19.8784444444,20.9502777778,39.6123333333,19.8785
791.16,19.1648888889,45.0481111111,41.407,39.7148888889,16.0975555556,20.0356666667,21.2018888889,40.1798888889,20.4263888889
791.47,19.701,44.6238888889,41.4547777778,39.4022222222,16.3326666667,19.7907777778,21.0511527778,39.8303333333,20.6526111111
791.78,18.7772222222,43.8207777778,40.8817777778,38.9858888889,15.7823333333,19.0022222222,20.6644305555,39.0061111111,20.009
792.08,19.6185555556,44.3826666667,40.944,39.6884444444,16.1542222222,20.0183333333,21.1471388889,39.2373333333,20.618
792.39,20.3115555556,44.4446666667,41.6562777778,40.5712222222,16.2201111111,20.6646666667,21.36825,39.7714444444,21.4017777778
792.70,20.3636666667,44.2894444444,41.543,40.7577777778,16.3983333333,20.8592222222,21.6567638889,39.7975555556,21.7939444444
793.01,21.004,45.1648888889,42.5326111111,41.8811111111,16.7564444444,21.5547777778,22.2554027778,41.1395555556,22.471
793.32,20.2396666667,45.1277777778,43.6658888889,41.2747777778,15.793,20.7885555555,21.6341111111,41.3531111111,21.6508888889
793.62,19.622,45.249,44.1528888889,41.2265555556,15.5184444444,20.7881111111,21.643625,41.2731111111,21.5168333333
793.93,18.9342222222,44.5612222222,44.5611666667,40.3171111111,15.1101111111,20.0184444444,20.5068333333,39.6757777778,21.1493888889
794.24,19.459,44.5611111111,45.1848888889,40.3522222222,15.9494444445,20.0768888889,20.8319166667,39.886,21.8607777778
794.55,19.4561111111,43.7472222222,44.613,39.9697777778,15.5508888889,19.8861111111,20.6749305556,39.7491111111,21.7226111111
794.86,19.1195555556,43.5078888889,44.5617222222,40.0538888889,14.9632222222,19.5175555555,20.8433611111,40.2061111111,21.5723888889
795.16,19.7772222222,43.9506666667,44.4272222222,40.0138888889,15.45,20.1905555555,21.1389583333,40.0711111111,22.1186666667
795.47,18.7521111111,43.8011111111,43.8471666667,39.1472222222,14.5926666667,18.959,20.1252777778,39.044,21.0902777778
795.78,17.7663333334,43.4807777778,42.1372777778,37.7665555555,14.0588888889,17.789,19.0191666667,37.6871111111,19.8637777778
796.09,18.3826666667,44.1612222222,42.6153333333,38.2601111111,14.1238888889,18.3148888889,19.1796944445,37.7505555556,19.8662777778
796.40,18.8025555556,43.57,42.4691666667,37.7934444444,13.922,18.3266666667,19.1222361111,36.8195555555,19.7101111111
796.70,20.1611111111,43.7465555556,41.7502222222,39.1304444445,14.9972222222,19.9033333333,19.8242777778,37.3588888889,21.0466666667
797.01,20.8673333333,44.3078888889,42.0867777778,39.96,15.7635555556,20.3318888889,20.4577777778,37.5025555556,21.8862777778
797.32,21.63,45.5122222222,42.3247777778,41.5372222222,16.3231111111,21.4505555555,21.5575416667,38.7036666667,22.4071111111
797.63,21.916,45.9546666667,42.5484444444,41.8252222222,16.2652222222,21.768,21.5607222222,38.7198888889,22.2382777778
797.93,20.917,45.2591111111,41.3898333333,40.8624444445,15.5806666667,20.9898888889,20.6414861111,36.9673333333,20.8595555556
798.24,21.6944444444,46.1855555556,42.1917222222,41.7958888889,16.8407777778,21.99,21.4385555555,36.9527777778,21.7791666667
798.55,21.307,45.6897777778,42.3955,41.3794444444,16.358,21.3282222222,20.9036527778,35.8982222222,21.1525555555
798.85,22.2543333333,46.2837777778,43.7236666667,42.132,17.0915555556,22.233,21.7221111111,36.7322222222,22.3566111111
799.16,22.4751111111,45.862,44.4662222222,42.4771111111,16.8587777778,22.7277777778,21.6589722222,37.0591111111,22.3267777778
799.47,21.457,45.1098888889,44.1173333333,41.9827777778,16.4337777778,22.5325555556,21.3170694445,36.5158888889,21.5957222222
799.78,20.5494444444,45.0211111111,44.2862777778,42.3534444445,15.8586666667,22.3692222222,20.8715416667,36.6903333333,21.6117777778
800.08,20.5502222222,45.3317777778,45.9913888889,42.3291111111,16.5926666667,22.5746666667,21.207125,37.0861111111,22.1709444445
800.39,20.6122222222,45.2552222222,45.826,41.8978888889,16.3868888889,22.9188888889,21.1730416667,37.216,21.8797222222
800.70,21.0243333333,45.1173333333,45.8475,41.718,16.6096666667,22.9523333333,21.1913055556,37.2691111111,22.6273888889
801.00,21.306,45.2793333333,46.1262222222,42.2176666667,16.4345555555,23.3241111111,21.7206527778,37.9958888889,23.1211666667
801.31,22.3172222222,46.0858888889,47.5435,43.8375555555,17.4636666667,24.8037777778,23.1502083333,39.8764444444,24.3276666667
801.62,22.8837777778,46.0316666667,48.6473333333,44.3963333333,17.3882222222,25.445,23.5059583333,41.1377777778,24.5611111111
801.92,23.2211111111,46.4668888889,48.6356111111,45.5042222222,18.0433333333,26.3401111111,24.2418055556,42.1174444445,25.7187222222
802.23,23.1244444445,45.6927777778,48.2511666667,45.8533333334,17.7975555556,26.1031111111,24.2522916666,42.1332222222,25.3369444444
802.54,22.699,45.9966666667,47.8365,45.5446666667,18.1763333333,25.9871111111,24.5843888889,41.8896666667,25.4859444444
802.84,22.6056666667,45.8798888889,47.5871666667,45.0753333333,18.0154444444,25.2535555556,24.1001388889,41.6108888889,25.7051666667
803.15,23.222,46.5192222222,47.6503888889,45.3066666667,19.2851111111,25.5592222222,24.4344722222,42.4196666667,26.4154444445
803.46,23.0423333333,46.7896666667,46.8155555556,45.9693333333,18.967,25.1824444444,24.2102777778,42.4581111111,26.0346666667
803.76,22.3275555556,46.6588888889,46.4280555556,45.8943333333,18.6371111111,24.8317777778,23.6852083334,42.4147777778,25.346
804.07,21.5033333333,45.7468888889,46.8457777778,45.4211111111,18.0573333333,24.4471111111,23.2703333333,42.5178888889,24.2572777778
804.38,19.812,44.7166666667,45.6903333333,43.8863333333,16.9662222222,23.0527777778,21.3200138889,40.6183333333,22.4264444445
804.68,19.0533333333,44.6777777778,44.9247222222,42.8257777778,16.598,22.3456666667,20.1679166667,39.698,21.4950555556
