wavelength,Back_TanLavf,Belly_TanLavf,Breast_TanLavf,Crissum_TanLavf,Crown_TanLavf,DorTail_TanLavf,Patch10_TanLavf,Rump_TanLavf,Throat_TanLavf,WingTip_TanLavf
257.28,4.05325,11.2256666667,8.61499999999,9.879,5.15233333334,8.02433333333,7.9005,6.82916666667,15.1826666667,8.45
257.65,4.28333333333,11.2955,8.493,9.15666666667,5.28516666666,8.55466666666,7.817,6.66166666666,15.4253333334,8.53016666665
258.02,4.32383333334,10.9726666666,8.17866666666,8.93616666666,5.513,8.87166666667,7.79483333333,6.62183333333,15.0565,8.40249999999
258.40,4.37108333333,10.9688333333,8.25166666666,8.46066666667,5.46166666666,8.85133333333,7.79716666667,6.93383333334,14.8943333333,8.8425
258.77,4.16258333334,10.842,8.12733333333,7.81116666667,5.08866666667,8.64216666667,7.732,6.624,14.5061666666,8.7845
259.15,4.53508333333,10.9606666666,8.499,7.87816666666,5.47333333334,9.04216666667,7.822,6.67233333334,14.6703333333,9.289
259.52,4.43225,10.8345,8.2555,7.66583333333,5.46266666667,8.84533333333,7.76966666666,6.18166666667,14.4116666666,9.31816666667
259.89,3.95916666667,10.251,7.76683333333,7.04,5.065,8.11233333334,7.258,5.6525,13.7283333334,8.69983333334
260.27,4.0765,10.1433333334,7.86766666667,7.00066666666,5.10366666667,8.147,7.3675,5.54583333334,13.687,8.87466666667
260.64,4.4755,10.3233333333,8.11983333333,7.1575,5.47766666667,8.41033333334,7.66983333334,5.80233333333,13.7856666667,9.071
261.01,4.26366666667,10.058,7.92933333334,6.80783333334,5.3335,8.2765,7.61066666667,5.6695,13.6326666666,9.05083333333
261.39,3.90408333333,9.84633333332,7.571,6.64116666667,5.24366666667,7.9985,7.3055,5.23783333334,13.5076666666,8.72066666667
261.76,3.88883333333,9.78133333333,7.53533333334,6.82033333334,5.13,7.65383333333,7.24583333333,5.20083333333,13.4045,8.88883333334
262.13,4.03325,10.2803333333,7.8685,7.24833333333,5.33233333333,7.6825,7.58916666667,5.419,13.641,9.30683333333
262.51,3.46566666667,9.95816666667,7.71983333333,7.066,5.1375,7.35566666666,7.49066666666,5.016,13.3295,8.65
262.88,3.30741666667,9.734,7.6275,7.26533333333,5.09983333333,7.184,7.60566666666,4.82633333334,13.422,8.40333333334
263.25,2.97258333334,9.5785,7.22666666667,7.251,4.94883333334,6.9245,7.63483333334,4.663,13.0411666666,7.99433333333
263.63,3.0895,9.68083333333,7.3405,7.11,5.01766666667,6.87033333333,7.66866666667,4.71633333334,12.8725,7.65066666667
264.00,3.54766666667,10.4345,7.883,7.56016666667,5.47333333334,7.42766666666,8.101,5.12216666667,13.4225,8.1385
264.37,4.19116666666,11.1633333333,8.33333333334,8.14766666666,6.3525,7.8455,8.54816666667,5.9915,14.0905,8.636
264.75,4.31166666667,11.0686666666,8.61316666667,8.58366666666,6.4525,7.95516666666,8.47566666667,6.19716666666,14.1426666667,8.5055
265.12,4.58058333333,11.1955,8.90766666666,8.82983333333,6.62966666666,7.97316666666,8.45983333334,6.50333333334,14.1843333334,8.60600000001
265.49,4.67166666667,10.6905,8.9735,8.42333333334,7.0575,8.1675,8.319,6.6875,13.9065,8.65116666669
265.87,4.5395,10.4863333333,9.26533333334,8.12833333333,7.299,8.641,8.0815,6.56216666667,13.7118333334,8.47316666665
266.24,4.72191666667,10.0646666667,9.22816666667,7.71716666667,7.0785,8.85933333333,7.735,6.50283333333,13.5276666666,8.69783333335
266.61,5.23325,10.1631666666,9.01833333333,7.44,7.18866666667,8.92283333333,7.59633333334,6.5645,13.6576666666,9.00083333334
266.98,5.27433333333,10.1711666666,9.0635,7.21733333333,6.999,8.97116666667,7.4775,6.61283333333,13.6036666666,9.22299999998
267.36,5.09416666667,9.95083333334,8.86983333334,6.92066666667,6.5685,8.5505,7.11716666666,6.421,13.5871666666,9.26283333332
267.73,5.13958333333,9.91216666667,8.81166666667,7.0255,6.499,8.67616666667,6.90583333333,6.523,13.7798333334,9.41800000001
268.10,5.16866666667,9.45883333334,8.8235,7.22366666667,6.5175,8.73716666667,6.753,6.6195,13.8353333334,9.63133333334
268.48,4.91191666667,9.17616666665,8.5595,7.23333333333,6.11733333333,8.53616666667,6.42166666667,6.3045,13.6156666667,9.30116666668
268.85,4.7885,9.00183333334,8.17783333333,6.79433333333,5.7135,8.44216666667,6.18783333333,6.11,13.425,9.39833333331
269.22,4.5745,8.741,7.9025,6.67133333333,5.34016666667,8.372,6.09416666667,5.81716666667,13.3503333334,8.9645
269.59,4.4095,9.01433333333,7.91566666667,6.71183333333,4.76283333334,8.28466666667,6.23783333333,5.7335,13.2053333333,8.96916666667
269.97,4.42758333333,9.02416666666,7.672,6.8415,4.6445,8.04683333333,6.32683333333,5.90816666667,13.022,8.98016666666
270.34,4.20466666667,8.86433333333,7.33266666667,6.73333333333,4.443,7.79533333333,6.11183333333,5.67833333333,12.8086666666,8.8355
270.71,3.93325,8.695,7.00366666666,6.58266666667,4.08416666667,7.50866666667,5.84566666667,5.42466666666,12.456,8.70166666667
271.09,4.24641666667,8.941,7.20966666667,6.98566666666,4.467,7.73916666667,6.16416666667,5.68916666667,12.6341666666,8.83216666667
271.46,4.27516666667,8.86083333333,7.2585,6.75766666667,4.48283333333,7.66716666667,6.01266666666,5.61733333333,12.4471666667,8.88683333333
271.83,4.12,8.67833333334,7.222,6.462,4.43883333333,7.47966666667,5.97883333334,5.66283333333,12.3115,8.76183333333
272.20,4.27416666666,9.003,7.22133333334,6.23583333334,4.51733333333,7.74583333333,6.29883333333,5.64833333333,12.1998333333,8.9085
272.58,4.60833333333,9.30333333334,7.59266666667,6.48316666667,4.915,7.94616666667,6.68766666667,5.91916666667,12.204,9.167
272.95,4.96025,9.57733333333,7.886,6.76466666666,5.38616666667,8.0575,7.02816666667,6.3295,12.359,9.4855
273.32,5.12175,9.69033333331,8.11833333334,6.92716666667,5.69266666666,8.19216666667,7.26483333333,6.485,12.5953333333,9.91783333334
273.69,5.48341666666,9.84650000002,8.26833333334,7.28416666667,6.05883333333,8.41066666667,7.408,6.7955,12.8668333333,10.2301666667
274.06,5.71925,9.9535,8.53166666667,7.2545,6.07166666666,8.60083333334,7.47466666666,6.80116666666,13.0868333334,10.3121666667
274.44,5.98758333333,10.2215,8.75583333333,7.59083333333,6.3365,8.98,7.75083333334,7.21316666666,13.3193333333,10.3236666667
274.81,6.25341666667,10.512,9.14066666667,8.156,6.64016666666,9.49483333334,8.45816666667,7.592,13.7335,10.5775
275.18,6.13283333334,10.4058333333,9.03083333333,7.93916666667,6.67216666667,9.61733333334,8.50516666667,7.62916666667,13.9103333333,10.709
275.55,5.751,10.2745,8.81266666666,7.737,6.337,9.77116666666,8.48166666666,7.392,13.8811666667,10.2883333333
275.93,5.66466666667,10.4,8.83666666667,8.09066666667,6.21033333333,9.97033333333,8.50583333334,7.2595,13.6248333334,10.2733333333
276.30,5.3635,10.2261666667,8.76616666667,8.3655,6.1185,9.66816666667,8.1795,7.14916666667,13.475,9.81116666665
276.67,4.92208333333,10.019,8.4715,8.02833333333,5.71766666667,9.62666666666,7.85366666667,6.75666666667,13.4046666667,9.721
277.04,4.89433333334,10.1386666667,8.56333333334,8.4685,5.88616666667,9.86833333334,7.95766666667,6.92916666667,13.844,9.68633333331
277.41,4.83316666666,10.0306666666,8.53716666666,8.52266666666,5.41966666666,9.92866666669,7.5975,6.709,13.6071666667,9.46266666665
277.79,4.77125,9.82583333333,8.34433333334,8.29333333333,4.98166666667,9.586,7.35666666666,6.2815,13.348,9.21566666665
278.16,4.74025,9.798,8.391,8.694,5.137,9.6175,7.41716666667,6.34933333334,13.3116666666,9.11966666667
278.53,4.68216666666,9.71500000001,8.34066666666,8.69133333334,5.19766666667,9.264,7.46683333333,6.24266666667,13.2303333333,9.1065
278.90,4.6305,9.60066666665,8.44683333334,8.50333333334,4.8925,9.18283333334,7.21466666666,6.1455,13.0558333333,9.02
279.27,4.80825,9.76983333332,8.668,8.71666666666,4.94433333334,9.17716666667,7.36416666666,6.25516666667,12.894,8.97483333333
279.64,5.44075,10.2265,9.03283333333,9.2645,5.492,9.43516666667,7.6065,6.72683333333,13.1463333333,9.40783333333
280.02,5.76275,10.3023333333,9.132,9.2925,5.73633333334,9.35966666666,7.7615,7.24033333333,13.6248333333,9.246
280.39,5.6095,10.0035,8.9505,8.8595,5.512,8.944,7.553,7.0265,13.4623333333,9.0285
280.76,5.28933333333,9.49383333333,8.49166666667,8.346,5.14316666667,8.57416666667,7.29333333333,6.79866666667,13.1088333333,8.70116666666
281.13,5.02533333334,9.333,8.20816666667,7.72116666667,4.7225,8.42066666666,7.09033333333,6.2905,12.5875,8.477
281.50,5.01591666666,9.59333333335,8.07166666666,7.469,5.10716666666,8.35166666667,7.21933333333,6.1055,12.5761666666,8.73483333334
281.87,5.19108333333,9.80283333335,8.37516666666,7.67633333334,5.41833333333,8.88316666666,7.3955,6.42166666667,12.8133333333,8.853
282.25,4.7845,9.29366666667,7.90583333333,7.0275,5.00116666667,8.421,7.00383333333,5.94983333334,12.6435,8.50333333333
282.62,4.46858333333,9.06333333333,7.59183333333,6.62066666667,4.64366666667,8.2355,6.77566666666,5.60916666667,12.4423333333,8.161
282.99,4.23425,8.9285,7.36166666667,6.43533333334,4.76766666667,8.04133333333,6.61516666666,5.374,12.1631666666,8.047
283.36,4.4405,9.04416666666,7.27383333334,6.4455,4.958,8.19433333333,6.50533333333,5.37766666667,12.2806666666,8.096
283.73,4.42691666666,9.0775,7.20133333334,6.686,5.04366666667,8.23766666667,6.69116666666,5.29866666666,12.383,8.26416666666
284.10,4.25658333333,8.97016666667,7.137,6.58233333333,5.10883333333,8.18466666666,6.6545,4.888,12.138,8.4465
284.47,4.64916666667,9.323,7.34366666667,6.80033333334,5.40933333333,8.50533333333,7.0645,5.13483333334,12.3841666666,9.00416666667
284.85,4.90608333333,9.60016666667,7.63016666666,7.11933333333,5.631,8.76666666666,7.29283333334,5.371,12.6156666667,9.26316666667
285.22,4.79716666667,9.45466666667,7.59816666666,7.09566666667,5.63,8.63116666666,7.14683333333,5.365,12.5255,9.15666666667
285.59,4.53133333333,9.09883333333,7.3675,6.85266666666,5.33533333333,8.324,6.89366666667,5.2625,12.4341666667,8.75266666667
285.96,4.30158333333,8.9945,7.17733333333,6.75016666667,5.18983333334,7.82516666666,6.70966666667,5.14016666666,12.3405,8.7065
286.33,4.40608333333,9.2035,7.24083333333,6.96016666667,5.25583333333,7.8815,6.72883333333,5.23816666667,12.3856666666,8.94083333334
286.70,4.49133333333,9.40633333334,7.3795,7.079,5.4405,7.99783333334,6.68166666667,5.42716666667,12.4668333333,9.06616666666
287.07,4.60041666666,9.39166666666,7.4485,7.03933333333,5.40716666667,7.99083333333,6.5945,5.50516666667,12.6645,9.02283333334
287.44,4.10566666666,9.0635,7.31916666666,6.71066666667,4.98466666666,7.58083333333,6.22866666666,5.1965,12.475,8.8245
287.82,4.10116666666,9.21066666667,7.474,6.57016666667,4.888,7.46066666667,6.10416666666,5.29933333334,12.4931666666,8.74933333334
288.19,3.86358333334,9.1545,7.288,6.36366666667,4.50616666667,7.30633333334,5.86966666667,5.24283333333,12.5445,8.42266666667
288.56,3.76908333333,9.327,7.358,6.39933333333,4.5045,7.37683333334,5.77216666667,5.385,12.9461666667,8.1515
288.93,3.71666666666,9.364,7.2375,6.26283333333,4.33683333333,7.1535,5.59583333333,5.26466666667,12.9733333333,7.9185
289.30,3.97775,9.4895,7.37083333333,6.446,4.44033333333,7.31416666667,5.77566666667,5.49716666667,13.5001666666,8.201
289.67,4.03958333333,9.55016666665,7.36316666667,6.51383333334,4.44066666667,7.3345,5.66466666667,5.489,13.5163333333,8.17433333333
290.04,4.19525,9.70416666665,7.4765,6.52966666666,4.6115,7.54316666666,5.77283333333,5.53016666667,13.7015,8.31916666667
290.41,4.16291666666,9.74600000001,7.4695,6.33383333333,4.45183333334,7.43083333334,5.80916666667,5.53,13.8703333334,8.06133333333
290.78,4.16658333333,9.6345,7.45133333333,6.21816666667,4.15216666667,7.30016666666,5.79916666667,5.302,14.0206666667,8.05566666667
291.15,4.18375,9.905,7.51566666667,6.34533333333,3.99033333334,7.37866666667,6.02216666667,5.33683333333,14.1453333333,8.23516666667
291.52,4.46358333333,10.4051666667,7.715,6.69533333333,4.08433333333,7.54266666667,6.26166666667,5.6115,14.5088333334,8.375
291.89,4.3455,10.3295,7.63116666666,6.54683333333,3.948,7.56116666667,6.18683333334,5.43233333334,14.6826666667,8.131
292.26,4.402,10.3786666667,7.83716666667,6.70316666667,4.0145,7.39166666667,6.27783333333,5.49816666666,14.7126666667,8.47483333332
292.64,4.16925,10.2721666667,7.90016666666,6.73983333333,3.91916666667,7.12166666666,6.17783333334,5.33733333333,14.573,8.39549999999
293.01,3.99158333333,10.3553333333,7.88416666666,6.677,3.814,7.05333333333,6.15983333333,5.3395,14.7125,8.34366666666
293.38,3.758,10.5121666667,7.7945,6.52283333333,3.5845,6.7645,5.95516666666,5.0875,14.7376666667,8.073
293.75,3.80358333333,10.7323333333,7.9495,6.70766666667,3.51433333334,6.86533333333,6.15533333334,5.2925,15.0463333333,8.22816666667
294.12,3.69783333333,10.6928333333,7.9425,6.61466666667,3.35416666666,6.974,6.125,5.16166666667,15.2135,8.0
294.49,3.86283333334,10.9785,8.14933333334,7.14583333334,3.67633333334,7.37283333334,6.47516666667,5.32033333334,15.527,8.32583333333
294.86,4.13516666667,11.4183333334,8.60966666667,7.51366666667,4.0015,7.77066666667,6.85883333334,5.7625,15.973,8.6925
295.23,4.29616666667,11.5603333333,8.81483333333,7.74066666667,4.287,7.7225,6.75483333334,6.01383333333,16.3703333334,8.83333333333
295.60,4.2865,11.5421666667,8.8325,7.83833333333,4.456,7.68466666667,6.78266666666,6.04816666667,16.4423333333,8.8105
295.97,4.287,11.6251666667,8.81316666667,8.0255,4.543,7.6145,6.785,6.10183333333,16.4991666667,8.73766666666
296.34,4.39325,11.8883333334,8.78666666666,8.24533333334,4.578,7.83183333333,6.86083333334,6.19083333333,16.755,8.59833333333
296.71,4.45616666667,11.9861666666,8.79216666667,8.35833333334,4.53716666666,7.9095,6.78666666666,6.1595,16.926,8.6565
297.08,4.50358333333,11.9431666667,8.74633333334,8.54166666667,4.553,7.82183333333,6.712,6.0795,17.1175,8.65516666667
297.45,4.31183333334,11.7726666667,8.68733333333,8.51133333333,4.381,7.46633333333,6.46666666667,6.0175,16.9436666666,8.54116666667
297.82,4.42041666666,12.0651666667,9.03133333332,8.8035,4.5565,7.5085,6.65766666667,6.16483333333,17.2375,8.6615
298.19,4.33491666667,12.2496666667,9.08066666666,8.93116666666,4.54016666666,7.22716666667,6.6255,6.25166666666,17.3916666666,8.62466666667
298.56,4.25375,12.5265,9.20133333334,8.9815,4.65983333333,7.14266666666,6.65366666667,6.42266666667,17.5956666667,8.62533333333
298.93,3.89383333334,12.443,8.98716666667,8.84066666667,4.39333333333,6.76533333333,6.31416666666,6.1715,17.4535,8.22333333333
299.30,3.79533333333,12.6146666667,9.001,8.89433333334,4.40366666667,6.82083333333,6.406,6.2085,17.5436666667,8.13966666667
299.67,3.676,12.6631666667,9.01133333333,8.987,4.2375,6.721,6.2945,6.188,17.6708333333,8.01583333333
300.04,3.56716666666,12.864,9.15466666667,9.006,4.20616666667,6.68033333333,6.243,6.28983333334,17.9101666666,7.94483333333
300.41,3.50425,13.0741666667,9.36349999998,8.90966666667,4.1865,6.581,6.18083333334,6.2555,18.181,7.95516666666
300.78,3.474,13.2678333334,9.35033333331,8.9405,4.07683333333,6.45633333333,6.25633333333,6.44266666666,18.2818333333,7.97616666667
301.15,3.55225,13.671,9.71050000001,9.02433333333,3.9325,6.56633333334,6.32533333333,6.599,18.3455,8.02716666666
301.52,3.70525,14.3466666667,9.87749999998,9.35583333333,4.08983333333,7.0405,6.53783333333,6.77933333333,18.9533333334,8.02266666667
301.89,3.4985,14.2038333333,9.49316666667,9.11533333333,3.7925,6.81983333333,6.16933333334,6.56616666667,18.8233333333,7.68533333334
302.26,3.5215,14.3363333333,9.69566666666,9.22466666666,3.8675,6.933,6.23583333334,6.64916666666,18.8668333334,7.61983333333
302.63,3.28416666667,14.0736666667,9.632,8.94066666667,3.45733333333,6.6215,5.79083333333,6.47266666667,18.6451666666,7.1545
303.00,3.17841666667,14.147,9.6365,9.069,3.4335,6.62616666667,5.775,6.70816666666,18.7968333333,7.136
303.37,3.1165,14.105,9.54683333335,9.18466666666,3.23683333333,6.50733333333,5.69233333334,6.51216666667,18.765,7.1105
303.74,3.11708333333,14.2306666667,9.74383333331,9.272,3.2495,6.64366666667,5.86833333333,6.64366666667,19.064,7.20166666666
304.10,2.99016666667,14.0406666667,9.60033333333,9.10333333333,2.925,6.3375,5.71,6.40516666667,18.8098333333,7.07116666667
304.47,3.26441666667,14.196,9.79066666667,9.49133333333,3.12683333334,6.548,5.99333333334,6.69283333333,19.0986666666,7.36316666667
304.84,3.6265,14.676,10.3268333333,9.96433333333,3.55166666667,6.93916666667,6.398,7.02616666667,19.4888333333,7.72666666667
305.21,3.63375,14.9273333333,10.6396666667,10.4213333334,4.00183333334,7.07866666667,6.662,7.26283333334,19.8158333333,7.85366666667
305.58,3.84683333334,15.1213333333,11.0403333333,10.6155,4.3465,7.2105,7.05116666667,7.592,20.1053333334,8.138
305.95,3.91475,15.3585,11.3665,10.7751666667,4.56866666667,7.345,7.224,7.752,20.3875,8.18333333333
306.32,3.63891666667,15.042,11.1501666666,10.5273333333,4.383,7.07816666667,6.98583333334,7.50133333333,20.4075,7.99283333333
306.69,3.99675,15.3555,11.3783333333,11.0721666667,4.54083333333,7.26966666666,7.25516666666,7.634,20.8675,8.37233333333
307.06,4.27616666667,15.6523333333,11.648,11.3448333333,4.67283333333,7.19166666667,7.24916666667,7.538,21.1615,8.451
307.43,4.2485,15.8095,12.0158333333,11.3575,4.70766666667,7.13266666667,7.1565,7.51633333333,21.3081666666,8.36416666666
307.80,4.3055,15.9565,12.1996666666,11.4475,4.7285,6.8965,7.00416666667,7.33583333333,21.3388333333,8.2655
308.17,4.69175,16.3301666667,12.5931666667,11.9611666667,5.08266666667,7.2835,7.356,7.6605,21.8085,8.62
308.54,4.44075,16.2448333333,12.4478333333,11.955,4.89833333333,7.02983333333,6.92783333334,7.32733333333,21.6271666667,8.313
308.90,4.1185,16.056,12.1375,11.6473333333,4.63233333333,6.654,6.48166666666,6.929,21.4838333333,7.84933333334
309.27,3.96633333334,15.9395,12.0668333334,11.427,4.43783333333,6.49866666667,6.104,6.80616666667,21.3703333334,7.60033333333
309.64,3.8095,15.7875,11.92,11.3633333333,4.24133333333,6.39766666666,5.77283333333,6.64416666667,21.0073333333,7.37233333333
310.01,3.966,15.9986666666,12.0901666667,11.522,4.24633333334,6.46933333333,5.70916666667,6.75733333333,21.1431666667,7.556
310.38,4.33416666667,16.5696666667,12.3623333334,11.8298333333,4.364,6.79183333334,5.8385,7.03016666667,21.3733333333,7.86416666667
310.75,4.28966666667,16.765,12.4298333334,11.7266666667,4.42616666667,6.81616666666,5.7595,7.08916666667,21.4243333333,7.8105
311.12,4.12075,16.7386666666,12.3531666667,11.6438333333,4.36383333333,6.722,5.75733333333,7.08233333334,21.412,7.64
311.49,4.26191666666,17.0335,12.457,11.9421666666,4.41483333334,6.8115,5.88666666667,7.34733333333,21.6465,7.67833333333
