wavelength,Back_PooHism,Belly_PooHism,Breast_PooHism,Crissum_PooHism,Crown_PooHism,DorTail_PooHism,Patch10_PooHism,Patch11_PooHism,Patch12_PooHism,Rump_PooHism,Throat_PooHism,WingTip_PooHism
571.47,11.2679333333,57.907,5.22433333333,20.8308,8.92540000001,8.19786666666,39.2442,6.14386666667,43.9760666667,13.8532666667,41.2834,10.2818
571.81,11.2836666667,57.9364,5.23446666667,20.8582666667,8.9442,8.22566666667,39.2579333333,6.167,43.9764,13.8708666667,41.2728666667,10.2947333333
572.15,11.2899333333,57.9046,5.22893333333,20.8680666667,8.95013333333,8.20873333333,39.2301333333,6.1574,43.946,13.856,41.2556666667,10.2902666667
572.49,11.2776,57.8867333334,5.19513333333,20.8587333333,8.92033333334,8.18506666666,39.2028,6.13866666667,43.9306666667,13.8187333333,41.2127333333,10.2738
572.83,11.2598666667,57.9112,5.1762,20.8826,8.89739999999,8.17620000001,39.2147333333,6.12493333333,43.9342666667,13.7823333333,41.228,10.2714666667
573.17,11.2587333333,57.9288666667,5.1824,20.9026,8.90733333333,8.1894,39.2298,6.12713333333,43.9328666667,13.7985333333,41.2256666667,10.2905333333
573.51,11.2604666667,57.9170666667,5.17886666667,20.9224,8.89593333333,8.19,39.2210666667,6.13166666667,43.9586,13.7999333333,41.222,10.2799333333
573.85,11.2601333333,57.902,5.17113333333,20.943,8.8978,8.19346666666,39.227,6.12506666667,43.9634,13.7924,41.2138666667,10.2825333333
574.19,11.2421333333,57.9104,5.1552,20.9623333333,8.88480000001,8.17706666666,39.22,6.10833333333,43.9641333333,13.7836,41.2192666667,10.2814
574.53,11.2190666667,57.9028666667,5.14086666666,20.9642,8.85546666667,8.14913333334,39.2030666667,6.08186666667,43.9436,13.7632,41.2021333333,10.2788666667
574.87,11.1992666667,57.9127333333,5.12553333333,20.9958,8.84066666666,8.14286666666,39.2044,6.0888,43.9371333333,13.753,41.1938666667,10.2706666667
575.21,11.2044,57.9382666667,5.14113333333,21.0314,8.85019999999,8.15640000001,39.2144666667,6.10766666667,43.9637333333,13.7838,41.1784,10.2768
575.55,11.1886,57.9718666667,5.1316,21.0704666667,8.84813333333,8.14806666667,39.2414666667,6.0996,44.0292,13.787,41.2082666667,10.2771333333
575.89,11.1922666667,57.9972666667,5.1362,21.1094666667,8.83933333334,8.16106666667,39.2750666667,6.10253333333,44.0736,13.7933333333,41.2289333334,10.2912
576.22,11.1955333333,57.9624666667,5.166,21.1615333333,8.87173333333,8.18093333333,39.2609333334,6.13346666666,44.049,13.8114666667,41.2192,10.3256666667
576.56,11.2030666667,57.9754,5.16893333333,21.205,8.89013333333,8.18146666667,39.2732,6.13633333333,44.0772,13.8216666667,41.2327333333,10.3339333333
576.90,11.2293333333,58.0217333333,5.1824,21.283,8.90253333333,8.20193333334,39.3150666667,6.16386666667,44.1367333333,13.8447333333,41.2756666666,10.3572666667
577.24,11.2293333333,58.0924666667,5.171,21.3246666666,8.90326666667,8.21220000001,39.3592666667,6.1658,44.1855333333,13.8522,41.3152,10.372
577.58,11.1984,58.1068,5.14166666667,21.3506,8.86866666667,8.18300000001,39.3608666667,6.1434,44.2360666667,13.8358,41.3172,10.3667333333
577.92,11.2004666667,58.1462,5.13593333333,21.3972666667,8.86540000001,8.17186666666,39.4027333333,6.13473333334,44.3002666666,13.8288,41.3507333333,10.3914
578.26,11.248,58.1909333333,5.1514,21.4642,8.9068,8.20846666667,39.4362,6.17206666667,44.3857333333,13.8749333333,41.3958,10.4204666667
578.60,11.2544666667,58.1199333333,5.14993333333,21.4752,8.92693333333,8.20346666667,39.4193333333,6.1818,44.3572,13.8674,41.3608,10.4514666667
578.94,11.2573333333,58.0773333333,5.14233333333,21.4871333333,8.93013333334,8.2124,39.3972,6.17453333333,44.3547333333,13.8516,41.3556666667,10.4589333333
579.28,11.2612,58.089,5.1404,21.5118,8.92313333334,8.21106666667,39.3882666667,6.17853333333,44.3498,13.8484,41.3660666667,10.4535333333
579.61,11.2526666667,58.1774,5.13346666667,21.5793333333,8.93919999999,8.21820000001,39.4297333333,6.2008,44.4170666667,13.8543333333,41.397,10.46
579.95,11.2896,58.2866,5.141,21.6474,8.94880000001,8.24186666666,39.4990666667,6.2084,44.5368666667,13.878,41.4833333333,10.4709333333
580.29,11.3282,58.3498666667,5.18106666667,21.7196,8.97493333334,8.28133333334,39.5450666667,6.26613333334,44.6213333333,13.9302,41.5343333333,10.5029333333
580.63,11.3057333333,58.3406,5.1536,21.7101333333,8.96213333333,8.25720000001,39.5032666667,6.2446,44.6324666667,13.8869333333,41.5432666667,10.4634
580.97,11.2732666667,58.3891333333,5.1386,21.7482666667,8.94893333334,8.218,39.5269333333,6.23086666667,44.6594666667,13.8850666667,41.5688666667,10.4580666667
581.31,11.3282666667,58.444,5.15426666666,21.8047333333,8.98493333333,8.26233333332,39.5902,6.26606666667,44.7271333333,13.9281333333,41.6112666667,10.4952666667
581.65,11.3298,58.4175333334,5.13673333333,21.8084666667,8.98593333333,8.27053333333,39.5683333333,6.27446666667,44.7432666667,13.9398666667,41.6084,10.5004666667
581.98,11.326,58.4117333333,5.13126666667,21.8379333333,8.99746666667,8.26593333333,39.5694,6.29506666667,44.7434666667,13.9222666667,41.6332,10.5183333333
582.32,11.3225333333,58.4922666667,5.1354,21.8868,8.99019999999,8.2744,39.5864666667,6.29346666667,44.8250666667,13.9464,41.6905333333,10.5241333333
582.66,11.2974,58.5085333333,5.10893333334,21.8838666667,8.96246666667,8.24633333333,39.5706666667,6.2712,44.8384,13.9443333333,41.7044666667,10.5074
583.00,11.3025333333,58.5021333333,5.109,21.9022666667,8.96606666666,8.24966666667,39.5774,6.25753333333,44.8282666667,13.9466666667,41.6746666667,10.5101333333
583.34,11.3058,58.4186666667,5.10406666667,21.8746666667,8.95846666667,8.23900000001,39.5546,6.25266666667,44.8019333333,13.9544,41.6579333333,10.5198
583.68,11.2592666667,58.3802666666,5.064,21.8462,8.91926666667,8.19993333334,39.5144,6.22646666667,44.7652,13.9164,41.6099333333,10.4988
584.01,11.2371333333,58.3462666667,5.01973333333,21.8132,8.89946666666,8.177,39.4876666667,6.1956,44.7314666666,13.8641333333,41.5778,10.4920666667
584.35,11.2733333333,58.4156,5.02933333333,21.8642,8.93446666667,8.21319999999,39.5811333333,6.2094,44.7792666667,13.8962,41.6355333334,10.5460666667
584.69,11.3360666666,58.3498666667,5.07553333334,21.9157333333,8.96866666667,8.26186666666,39.5768666667,6.25693333334,44.7492666667,13.9362,41.5968,10.5884
585.03,11.3282666667,58.3420666667,5.10286666667,21.9468,8.97746666666,8.26666666666,39.5738666667,6.27493333333,44.7273333333,13.9399333333,41.5846666667,10.6078666667
585.37,11.334,58.3332,5.13006666667,21.9756666667,8.98746666667,8.27799999999,39.5758,6.2926,44.694,13.938,41.5871333333,10.6060666667
585.70,11.3075333333,58.3790666667,5.11546666667,21.9916,8.95413333334,8.27593333334,39.6090666667,6.25233333333,44.7426,13.9255333333,41.5936,10.5892666667
586.04,11.3214,58.3844,5.11133333333,22.0216,8.94526666667,8.27066666666,39.6294,6.24,44.7253333333,13.9278,41.5964666667,10.5717333333
586.38,11.3301333333,58.3591333333,5.13166666667,22.0811333333,8.96946666666,8.28420000001,39.6654,6.24993333333,44.7450666667,13.9256666667,41.5906,10.5822666667
586.72,11.3934666667,58.4375333333,5.17953333333,22.1747333333,9.02446666666,8.34566666666,39.7422666667,6.2986,44.8277333333,13.9855333333,41.6746,10.6596
587.06,11.3671333333,58.5381333333,5.1776,22.1959333333,9.00926666667,8.31546666666,39.7600666667,6.2542,44.8583333333,13.9500666667,41.6776666667,10.6405333333
587.39,11.3692666667,58.5545333333,5.1834,22.2415333334,9.02280000001,8.32760000001,39.7885333333,6.26846666667,44.8519333333,13.9704666667,41.7006,10.6523333333
587.73,11.3856,58.6120666667,5.214,22.301,9.03146666666,8.32826666667,39.845,6.28093333333,44.8664,13.9964,41.7354666667,10.6618
588.07,11.3744,58.6184666667,5.21166666667,22.3205333334,9.00660000001,8.31020000001,39.8362666667,6.29173333333,44.8583333333,13.9963333333,41.7166,10.6572666667
588.41,11.3601333333,58.6596666667,5.20313333333,22.3257333334,8.99699999999,8.30513333333,39.8276666667,6.28273333333,44.8775333333,13.9589333333,41.7355333333,10.6456666667
588.74,11.3618,58.7146666667,5.1982,22.3792,8.99246666667,8.31060000001,39.8720666667,6.25946666667,44.9008666667,13.9778666667,41.7878,10.6395333333
589.08,11.3629333333,58.7104666667,5.19166666667,22.4112,8.98166666666,8.30600000001,39.8871333334,6.26353333333,44.8894666667,13.9822666667,41.7584666667,10.6442666667
589.42,11.3902,58.7325333333,5.214,22.4758,9.01006666666,8.33813333334,39.8981333333,6.29953333333,44.8894666667,14.0099333333,41.768,10.6796
589.76,11.3742666667,58.7606666667,5.21966666667,22.4808,9.02120000001,8.32593333333,39.9258,6.29193333333,44.9270666667,14.0003333333,41.7999333333,10.6903333333
590.09,11.4203333333,58.7462,5.2336,22.5318666667,9.03206666667,8.36233333333,39.9356,6.315,44.9098,14.033,41.8098666667,10.7122
590.43,11.3484,58.724,5.1844,22.4962,8.97220000001,8.30439999999,39.8968,6.27206666666,44.8865333333,13.9766,41.7845333333,10.6513333333
590.77,11.361,58.6796,5.18453333333,22.5154666667,8.97666666667,8.32226666666,39.8979333333,6.30806666667,44.8610666667,14.0057333333,41.7743333333,10.6496666667
591.11,11.3953333333,58.7531333333,5.2186,22.5889333333,9.00639999999,8.35673333333,39.9574666667,6.31786666667,44.9196,14.0378666667,41.8208666666,10.6942
591.44,11.4101333333,58.7531333333,5.22073333334,22.6338666667,9.01326666667,8.37553333333,39.9521333333,6.32226666667,44.9356666667,14.0495333333,41.8248,10.7161333333
591.78,11.4381333334,58.7772,5.24306666667,22.6848666667,9.01753333333,8.38513333334,39.959,6.319,44.9438,14.053,41.8329333333,10.7189333333
592.12,11.4109333333,58.7111333333,5.21013333333,22.6818666666,8.99593333333,8.36846666666,39.9113333333,6.28686666667,44.8898666667,14.0418,41.7852,10.7017333333
592.46,11.4163333333,58.6355333333,5.20966666667,22.6753333333,9.00506666667,8.35106666667,39.8359333333,6.29226666667,44.8197333333,14.0201333333,41.7028,10.7058666667
592.79,11.4045333333,58.6712666667,5.2196,22.6931333333,9.01073333334,8.3602,39.8458,6.2922,44.8509333333,14.02,41.7084666667,10.6902
593.13,11.3542,58.6091333333,5.17493333333,22.6514666667,8.96986666667,8.31546666667,39.8131333333,6.24266666667,44.8031333334,13.9814666667,41.6762666667,10.6432666667
593.47,11.3372666667,58.5084,5.1324,22.6403333334,8.91946666666,8.29960000001,39.7541333333,6.21966666667,44.713,13.9459333333,41.5718,10.6139333333
593.80,11.3152,58.5962666667,5.12193333333,22.6567333333,8.91973333334,8.29926666666,39.7911333333,6.2296,44.7252,13.942,41.6136,10.6158
594.14,11.3806,58.6368666667,5.18386666667,22.7282,8.97299999999,8.36639999999,39.8442666667,6.2972,44.7488,13.9854666667,41.6370666667,10.6756666667
594.48,11.4143333333,58.7008666667,5.21286666667,22.8182,9.00140000001,8.40606666666,39.8888,6.31473333333,44.7857333333,14.0054666667,41.6808666667,10.7122666667
594.81,11.4065333333,58.6370666667,5.1952,22.8092666667,8.98900000001,8.40266666666,39.8413333333,6.30526666667,44.7209333333,13.9804,41.6349333333,10.6919333333
595.15,11.3880666667,58.6087333333,5.17493333333,22.7865333334,8.96059999999,8.38320000001,39.8150666667,6.28673333333,44.6805333333,13.9618666667,41.6121333333,10.6656
595.49,11.3481333333,58.5788666667,5.15526666667,22.7941333333,8.93846666667,8.37019999999,39.7908666667,6.26613333333,44.6572666667,13.9506,41.6034,10.6574666667
595.82,11.3824,58.655,5.1822,22.8546666667,8.96666666666,8.40413333333,39.8573333334,6.29706666667,44.7118666667,13.9768,41.6487333333,10.7032666667
596.16,11.3915333333,58.7027333333,5.2078,22.9094666667,8.97853333334,8.44899999999,39.9341333333,6.33566666667,44.7649333333,13.9947333333,41.7186,10.7294
596.50,11.4000666667,58.7101333334,5.19033333333,22.933,8.98540000001,8.44460000001,39.9562666667,6.3334,44.7590666667,14.0015333333,41.7224,10.7435333333
596.83,11.4464,58.7684,5.2376,22.9982666667,9.03853333334,8.4878,40.0142,6.38846666666,44.8102666667,14.0328,41.776,10.7874
597.17,11.4732666667,58.8496666667,5.26006666667,23.0518666666,9.08419999999,8.5122,40.0546666667,6.42666666667,44.865,14.0645333333,41.8258666667,10.8184
597.51,11.474,58.8138,5.255,23.0714,9.08366666667,8.4994,40.0198666667,6.42253333333,44.8724666667,14.0458,41.7821333333,10.8228666667
597.84,11.4428,58.7817333333,5.2186,23.0815333333,9.05340000001,8.4738,40.0104,6.3998,44.8499333333,14.0323333333,41.7676666667,10.8252
598.18,11.4386,58.7297333333,5.19846666666,23.0886,9.053,8.46253333333,39.9784,6.40573333333,44.841,14.0205333333,41.741,10.8359333333
598.52,11.4639333333,58.8139333333,5.23173333333,23.1538,9.07520000001,8.46653333333,40.0311333333,6.43233333333,44.9174,14.0703333333,41.7896,10.8592666667
598.85,11.4630666667,58.8096,5.2812,23.205,9.11293333333,8.4918,40.0509333333,6.46026666667,44.9417333333,14.0900666667,41.8180666666,10.8860666667
599.19,11.5087333333,58.8850666667,5.32333333333,23.2629333333,9.15380000001,8.54073333333,40.1095333333,6.51226666667,45.0158,14.1310666667,41.8625333333,10.9222
599.53,11.4832,58.8713333333,5.30973333333,23.2677333333,9.12406666667,8.50873333333,40.0964,6.48913333333,45.0101333333,14.1160666667,41.8626,10.8859333333
599.86,11.4548,58.8522,5.2748,23.2824666667,9.1072,8.46033333333,40.0369333333,6.45406666667,44.9885333333,14.098,41.8454666667,10.8512666667
600.20,11.4586666667,58.8298,5.27173333333,23.292,9.09719999999,8.44926666666,40.022,6.4384,44.9934666667,14.0784,41.8416,10.8572
600.53,11.4427333333,58.7547333333,5.23933333333,23.3066,9.08679999999,8.44380000001,39.9563333333,6.415,44.9109333333,14.0752666667,41.7582666667,10.8342
600.87,11.4172666667,58.7488,5.21033333333,23.3365333333,9.05520000001,8.43133333333,39.9488,6.36453333333,44.9232,14.0533333333,41.7558,10.8131333333
601.21,11.4289333334,58.8259333333,5.2108,23.3759333333,9.03673333333,8.44693333334,40.0176666667,6.36546666667,44.9625333333,14.0703333333,41.7967333333,10.812
601.54,11.4339333333,58.7784,5.2118,23.3711333334,9.03280000001,8.44386666667,39.9906,6.339,44.9251333333,14.0491333333,41.7585333333,10.7544
601.88,11.4191333333,58.8014666667,5.1912,23.3560666667,8.99099999999,8.44166666666,40.0269333333,6.3078,44.9,14.0362,41.7581333333,10.7128
602.21,11.3906,58.6913333333,5.16813333333,23.3252,8.9708,8.45206666666,39.9603333333,6.28106666667,44.8392666667,13.9784666667,41.6938666667,10.6981333333
602.55,11.3847333333,58.7798,5.10906666667,23.3558666667,8.93413333334,8.43866666667,39.9819333333,6.24386666667,44.8696666667,13.9769333333,41.7037333333,10.6766666667
602.88,11.3682,58.719,5.10273333333,23.3563333333,8.93513333334,8.43386666667,39.9571333333,6.2428,44.8239333333,13.9712,41.6727333333,10.6742
603.22,11.398,58.7492666666,5.12786666667,23.4174,8.9648,8.47486666667,40.0039333333,6.2788,44.8481333333,14.0184,41.6909333333,10.7046
603.56,11.4542,58.7608,5.1628,23.4414666667,8.99033333333,8.52473333333,40.0462,6.31073333333,44.873,14.0463333333,41.6911333333,10.7558666667
603.89,11.4935333333,58.7869333333,5.202,23.5162,9.04826666667,8.58666666667,40.054,6.36006666667,44.8755333333,14.0784666667,41.7052,10.7861333333
604.23,11.5241333333,58.8167333333,5.23086666667,23.539,9.05353333334,8.59766666667,40.0644,6.36313333333,44.8736666667,14.093,41.7414666667,10.8001333333
604.56,11.5412,58.7968,5.2678,23.5542666667,9.06066666667,8.61726666666,40.0504666667,6.397,44.8346666667,14.097,41.7149333333,10.8197333333
604.90,11.5294,58.8270666667,5.274,23.5682666667,9.06793333333,8.6112,40.0725333333,6.3918,44.8612,14.0847333333,41.7428666667,10.8315333333
605.23,11.5376,58.8163333333,5.30133333333,23.6124666667,9.08619999999,8.6444,40.0586,6.42986666667,44.8907333333,14.0987333333,41.7455333333,10.883
605.57,11.5614666667,58.8008666667,5.33133333334,23.6628,9.117,8.6596,40.0380666667,6.46813333333,44.9082,14.1172,41.7360666667,10.9185333333
605.90,11.5640666667,58.7842666667,5.32226666667,23.6921333333,9.10480000001,8.64300000001,40.0394,6.48546666667,44.8956666667,14.1189333333,41.7181333333,10.9059333333
606.24,11.5754666667,58.7716666667,5.32273333333,23.7179333333,9.11139999999,8.64526666666,40.0514666666,6.508,44.9144,14.1107333333,41.7092,10.9079333333
606.58,11.6049333333,58.8115333334,5.33006666667,23.7774,9.11646666667,8.65033333333,40.0917333333,6.52606666667,44.96,14.1186666667,41.7262666667,10.9266
606.91,11.6095333334,58.821,5.32926666667,23.7872666667,9.11566666667,8.63653333334,40.0720666667,6.53426666667,44.9798666667,14.1035333333,41.7298666667,10.9492
607.25,11.5798666667,58.8637333333,5.31353333333,23.8188666667,9.1078,8.61586666667,40.0838666667,6.53726666667,44.9978666667,14.1006666667,41.7418666667,10.9242666667
607.58,11.5933333333,58.9566,5.3372,23.8693333333,9.10873333334,8.64473333334,40.1484666667,6.55566666667,45.1042,14.1262,41.8208666667,10.9502666667
607.92,11.5687333333,58.9226666667,5.3062,23.8555333333,9.05553333333,8.61833333333,40.1332,6.54326666667,45.1612666667,14.0940666667,41.7805333333,10.9492
608.25,11.5639333333,58.966,5.27013333333,23.8979333333,9.04706666666,8.59666666667,40.1691333333,6.5074,45.2518,14.0918666667,41.8382,10.9416
608.59,11.5782,58.9102,5.27053333333,23.9316,9.05486666666,8.60673333333,40.1184,6.52173333333,45.2780666667,14.0962666667,41.8104,10.9506
608.92,11.5452,58.9174,5.22946666667,23.943,9.02306666667,8.57233333333,40.1176,6.48206666667,45.3268666666,14.0776666667,41.8299333333,10.9369333333
609.26,11.5454,58.9573333333,5.23273333333,23.9831333333,9.02793333334,8.60433333333,40.1318666667,6.47893333333,45.4311333333,14.1022666667,41.8984,10.978
609.59,11.5489333333,58.9596,5.228,24.0138666667,9.02440000001,8.60860000001,40.1201333333,6.4638,45.5045333333,14.106,41.9112666667,11.0154666667
609.93,11.5699333333,58.9161333334,5.2808,24.0731333333,9.06193333333,8.67160000001,40.1128666667,6.51793333333,45.5712666667,14.1395333333,41.9122666667,11.0855333333
610.26,11.5324,58.8528,5.24986666667,24.0458666667,9.03699999999,8.65086666667,40.0485333334,6.48593333333,45.6057333333,14.1226666667,41.8646666667,11.0888
610.60,11.5158666667,58.7854666667,5.23946666667,24.0591333333,9.02393333334,8.658,40.0199333333,6.47453333334,45.6356666667,14.1092,41.8336,11.1
610.93,11.5236,58.7646,5.22393333333,24.0960666667,9.03493333333,8.66173333333,39.9944,6.46073333333,45.704,14.0972,41.8551333333,11.1244
611.27,11.4905333334,58.7126,5.17746666667,24.0932,8.98226666666,8.61893333334,39.9428,6.4322,45.7086666667,14.0863333333,41.8183333334,11.128
611.60,11.4586,58.7716,5.14713333333,24.1290666667,8.97520000001,8.60446666666,39.9539333333,6.41706666667,45.7622,14.0758,41.8544,11.1139333333
611.93,11.4499333334,58.764,5.12186666667,24.1574,8.94766666667,8.61246666667,39.9476,6.41626666666,45.8064666666,14.0752,41.8432666667,11.1328666667
612.27,11.4584,58.7773333333,5.1226,24.2056666666,8.94493333334,8.62606666667,39.9870666667,6.41753333334,45.8388666667,14.1023333333,41.862,11.1681333333
612.60,11.5523333333,58.8892,5.16833333333,24.3040666667,9.02006666667,8.69300000001,40.0806,6.48126666667,45.9178,14.1809333333,41.9114666667,11.229
612.94,11.5423333333,58.9102,5.17193333334,24.3192666666,9.00986666667,8.65933333333,40.1200666667,6.46546666667,45.9302666667,14.1566,41.9282666667,11.2192
613.27,11.4982666666,59.0218666667,5.1474,24.3366,8.97473333333,8.62026666667,40.1938666667,6.45146666667,45.9741333333,14.1362666667,42.0044666667,11.1914
