wavelength,Back_SalAlbf,Belly_SalAlbf,Breast_SalAlbf,Crissum_SalAlbf,Crown_SalAlbf,DorTail_SalAlbf,Patch10_SalAlbf,Patch11_SalAlbf,Rump_SalAlbf,Throat_SalAlbf,WingTip_SalAlbf
647.15,12.3152,48.4300666667,28.247,50.1882,10.6589333333,15.5606,12.7008666667,26.1658666667,14.9778666667,45.4701333333,16.2704
647.48,12.2943333333,48.4305333333,28.2154666667,50.1988,10.5995333334,15.5748666667,12.6533333333,26.1617333334,14.9452666667,45.4468666667,16.2759333333
647.81,12.2648666667,48.4213333333,28.2090666666,50.1783333333,10.5414666667,15.5376,12.6192,26.1557333333,14.9413333333,45.4031333333,16.2679333333
648.14,12.2858666667,48.4244666667,28.2254,50.1482666667,10.6107333333,15.5961333333,12.6459333333,26.1954,15.0026,45.4298666667,16.3373333333
648.47,12.2981333333,48.3412,28.1963333333,50.0898,10.6270666667,15.5688666667,12.6587333333,26.1484666667,15.0311333333,45.3571333333,16.3267333333
648.80,12.3917333333,48.5771333334,28.3562666667,50.2546666667,10.7714,15.7096666666,12.8282,26.2843333333,15.1907333333,45.5144666667,16.4351333333
649.13,12.4623333333,48.6446,28.4403333333,50.2514,10.9042666667,15.8083333333,12.8908666667,26.3824666667,15.272,45.5792666667,16.57
649.46,12.5184,48.7105333333,28.4715333333,50.3184666667,11.0194,15.8848,12.9531333333,26.4469333333,15.3272666667,45.6985333333,16.6768666667
649.79,12.5334,48.7291333333,28.5152,50.3644,11.0569333333,15.9382666667,12.9946,26.4692,15.358,45.781,16.7490666667
650.11,12.4997333333,48.7582,28.5376,50.3574666666,11.0506666667,15.9323333333,12.9719333333,26.4901333333,15.309,45.8381333333,16.7300666667
650.44,12.4489333333,48.694,28.4547333333,50.2318,11.0091333333,15.8792666667,12.9062,26.3886,15.2566666667,45.7256666667,16.6431333333
650.77,12.6232666667,48.8305333333,28.5653333333,50.394,11.1410666667,16.0232,13.0266,26.5560666667,15.4023333333,45.857,16.7794
651.10,12.6241333333,48.8292,28.5684666667,50.297,11.1656,15.9894666666,13.0382,26.5747333333,15.4222666667,45.8066,16.7769333333
651.43,12.6541333333,48.9038666667,28.6018666667,50.3934666666,11.216,16.0017333333,13.0688666667,26.6183333333,15.447,45.8504,16.7588666666
651.76,12.692,48.9558666667,28.6226,50.4398666667,11.2347333333,16.0505333333,13.0980666666,26.6719333333,15.477,45.8106666667,16.8224
652.09,12.6978666667,49.007,28.6494666666,50.4629333333,11.2621333333,16.0993333333,13.1036666667,26.6891333333,15.4401333333,45.8084,16.838
652.42,12.6496666667,48.9174,28.593,50.4199333333,11.1588666667,16.0519333333,13.0088,26.6159333333,15.3660666667,45.717,16.8043333333
652.75,12.6537333333,48.9009333333,28.6088,50.4631333333,11.1280666667,16.0581333333,13.0324666667,26.6294666667,15.4088,45.712,16.7614
653.08,12.6224666667,48.8766,28.5734,50.4746666667,11.0169333333,16.002,12.9582,26.5138666667,15.3481333333,45.6676666667,16.6864
653.41,12.6441333333,48.8208666667,28.4892666667,50.3662,10.9814,15.9753333333,12.9146666667,26.4610666667,15.2808,45.5346,16.6108666666
653.74,12.6976,48.9133333333,28.5587333333,50.4609333333,11.0142666667,16.0054,12.9662,26.5984666667,15.3485333333,45.5994666667,16.6711333333
654.06,12.7126,48.9262,28.5502,50.4804,11.0316666667,16.0324666667,13.0004666666,26.6474,15.3786666667,45.6931333333,16.7249333333
654.39,12.6389333334,48.9508,28.5453333333,50.5166666667,10.9951333333,16.0245333333,12.9760666667,26.6442,15.3453333333,45.7446,16.6916
654.72,12.7318666667,49.0283333333,28.6135333333,50.6545333333,11.0798666667,16.1498666667,13.069,26.7326666667,15.4712,45.8672666667,16.8174
655.05,12.8342666667,49.0406666667,28.6366666667,50.6546666667,11.1566666667,16.2586,13.1746,26.8105333333,15.5296,45.9315333333,16.943
655.38,12.8682,49.1291333333,28.7432666667,50.7727333333,11.1890666667,16.3617333333,13.224,26.8504,15.598,46.0024666667,16.9998666667
655.71,12.9738666667,49.215,28.8856,50.8931333333,11.2903333333,16.5312,13.3455333333,27.0211333333,15.7014,46.0856,17.1652
656.04,13.0464666667,49.2571333333,28.9262,50.8956666667,11.3481333333,16.6446666667,13.4112,27.1263333333,15.7282,46.1255333333,17.2482
656.37,13.0037333333,49.1369333333,28.856,50.7253333333,11.3202,16.6366,13.3588666667,27.0935333333,15.6669333333,45.9694,17.2352666667
656.69,12.9844666667,49.1292666667,28.9122666667,50.6778666667,11.3538666667,16.6803333333,13.3622666667,27.1788,15.7255333333,45.9408,17.2778666667
657.02,12.9868666667,49.1912666667,29.0184,50.7858666667,11.3792,16.7346,13.3697333333,27.2422666667,15.7768666667,46.0183333334,17.3648
657.35,13.0939333333,49.2389333333,29.144,50.8834,11.4748,16.8558,13.4752,27.2805333333,15.8703333333,46.0798666666,17.4712666667
657.68,13.0596666667,49.1038666667,29.1333333333,50.7681333333,11.452,16.8498,13.4688,27.2511333333,15.8385333333,45.9382,17.4647333333
658.01,13.1262,49.0588,29.1723333333,50.6589333333,11.5245333333,16.8776,13.518,27.2906,15.8733333333,45.872,17.4995333333
658.34,13.0982666667,48.9635333333,29.139,50.5537333333,11.4813333333,16.8360666667,13.489,27.2341333333,15.8092,45.7893333333,17.4672
658.66,13.0256,48.9008666667,29.083,50.4289333334,11.4319333333,16.7734,13.4067333333,27.1782666667,15.7786666667,45.6570666667,17.4022666667
658.99,13.0752,48.9232666667,29.1126,50.4191333333,11.4621333333,16.7704,13.4621333333,27.2174,15.8026,45.7016666667,17.4405333333
659.32,13.0056,48.9741333333,29.0679333333,50.4203333333,11.4067333333,16.6907333333,13.4152666667,27.1556,15.7802666667,45.7334666667,17.3732
659.65,12.9636,48.9267333334,29.0244666667,50.3406,11.3943333333,16.6234666667,13.3662666667,27.1150666667,15.7670666667,45.6946666667,17.3027333333
659.98,13.0142,48.9851333333,29.0568,50.4091333333,11.4322666667,16.6418666667,13.4190666667,27.1026,15.8162,45.7529333333,17.3554666667
660.31,13.0066666667,48.9568666667,29.0046,50.3986,11.428,16.602,13.4104666667,27.0411333333,15.81,45.7202666666,17.3509333333
660.63,13.0262,49.0295333333,29.0281333333,50.4622,11.4630666667,16.5904666667,13.4382666667,27.0658666667,15.8402,45.7577333333,17.3268666667
660.96,12.9308,49.0596,28.9514666667,50.4593333333,11.4284,16.5288666667,13.3543333333,27.0054666667,15.7961333333,45.7346,17.2652
661.29,13.0048,49.2506666667,29.0747333333,50.6587333333,11.4714666667,16.5908666667,13.3912666667,27.1036,15.8647333333,45.8762666667,17.3061333333
661.62,12.9536666667,49.3198,29.0542,50.7563333333,11.4183333334,16.5512,13.3439333333,27.0615333333,15.8506,45.9122666667,17.3082666667
661.94,12.8440666667,49.2606666667,28.8911333333,50.7462,11.309,16.431,13.2320666667,26.9752,15.7264,45.8448,17.1884
662.27,12.9017333333,49.4086,28.9995333333,50.9837333333,11.3121333333,16.4859333333,13.2846666667,27.04,15.801,46.0362666667,17.2664666667
662.60,12.8585333333,49.3432,28.9368,50.9568666667,11.2896,16.4524666667,13.2228,26.9414,15.7784,45.9816,17.2055333333
662.93,12.9376666667,49.3594,29.0094,50.9700666667,11.3534666667,16.5102666667,13.2812,27.0128666667,15.8287333333,45.9583333333,17.2782
663.26,13.0291333333,49.5172,29.1446,51.2304,11.4484,16.618,13.4278,27.0968,15.9514,46.0996666667,17.4244666666
663.58,13.0122,49.6453333333,29.1686666667,51.3144,11.4362,16.6453333333,13.4194666667,27.1497333333,15.9286,46.2314666667,17.4254666667
663.91,13.0824666667,49.8021333333,29.2549333333,51.4620666667,11.5016,16.7611333333,13.4971333333,27.2915333333,15.9348,46.371,17.4992666667
664.24,13.0273333333,49.6058,29.1538,51.2366,11.4874666667,16.7274666667,13.4914,27.2336666667,15.8881333333,46.2138,17.4988666667
664.57,13.0781333333,49.671,29.2613333333,51.3041333333,11.5578666667,16.797,13.5441333333,27.3462666667,15.9540666667,46.3008666667,17.6208666667
664.89,13.0589333333,49.6474666667,29.2486666667,51.2774666667,11.5836,16.7881333333,13.5670666667,27.3174,15.9574,46.2849333333,17.634
665.22,13.1268666667,49.7658666667,29.2932,51.3558,11.6358666667,16.8666,13.6222,27.389,16.0230666667,46.3586666667,17.6898666667
665.55,13.2139333333,49.9582666667,29.5088,51.5565333333,11.7486,16.9917333333,13.7346666667,27.4781333334,16.1836,46.5142666667,17.817
665.87,13.179,49.8772666667,29.5036,51.4315333333,11.7462,16.9506666667,13.7085333333,27.446,16.0658666667,46.4458666667,17.7491333333
666.20,13.1618666667,49.9424666667,29.527,51.4114,11.7226,16.9730666667,13.6890666667,27.5092,16.0408666667,46.4301333333,17.7695333333
666.53,13.1458666667,49.9334,29.5056,51.4149333333,11.6676,16.9564,13.6549333333,27.5115333333,16.0540666667,46.4708666667,17.7788
666.86,13.1185333333,50.0300666667,29.5452666666,51.4075333333,11.6442,16.9496666667,13.6088666667,27.6031333333,16.0228666667,46.4832666667,17.7734
667.18,13.0324666666,49.9140666667,29.4640666667,51.392,11.5701333333,16.8818666667,13.5230666667,27.55,15.9309333333,46.3066666667,17.6582
667.51,13.0347333333,49.915,29.4789333333,51.3906,11.5861333333,16.8972666667,13.5483333333,27.5402666667,15.9858,46.2636,17.6798666667
667.84,13.1520666666,50.013,29.5790666667,51.5054666667,11.5967333333,16.9616,13.6334,27.6584,16.0904666667,46.319,17.7440666667
668.16,13.1370666667,49.9592,29.4586,51.4122,11.4844,16.9084,13.5857333333,27.5814666667,16.0202666666,46.2380666666,17.6095333333
668.49,13.0988,49.8914,29.348,51.3275333333,11.4347333333,16.9127333333,13.5206,27.5311333333,16.0172,46.1118666667,17.574
668.82,13.1294,49.8731333333,29.4061333333,51.2787333333,11.4978666667,16.9764,13.5976666667,27.5741333333,16.0868666667,46.0944,17.6328
669.14,12.9532666667,49.5556,29.2098,50.9671333333,11.3426,16.8095333333,13.4316666667,27.4177333333,15.8836666667,45.799,17.4634666667
669.47,12.9803333333,49.7108,29.2912,51.0948666667,11.391,16.8702,13.5188666667,27.5316666667,16.0048,45.8924,17.5571333333
669.80,13.0026666666,49.6957333333,29.3165333333,51.1207333333,11.3973333334,16.9332666667,13.5402,27.5794,16.0024,45.9669333333,17.5398
670.13,13.0305333333,49.7497333334,29.4101333333,51.223,11.4835333333,17.0134,13.5945333333,27.6489333334,16.0258666667,46.0242666667,17.5492666667
670.45,13.0638,49.6806666667,29.4257333333,51.1552666667,11.5251333333,17.0339333333,13.6265333334,27.6088666667,16.0614666667,46.0020666667,17.5885333333
670.78,13.1774666667,49.7755333333,29.5702,51.2111333333,11.6292666667,17.1581333333,13.757,27.6874,16.2062,46.1137333333,17.7443333333
671.10,13.1668,49.7317333333,29.5207333333,51.0722,11.5938666667,17.1310666667,13.7124666667,27.6728666667,16.1824,46.1177333333,17.7101333333
671.43,13.1921333333,49.8376,29.5952666667,51.1838666667,11.7122666667,17.2077333333,13.7821333334,27.6990666667,16.255,46.2254,17.7804666667
671.76,13.2463333333,49.8214,29.7014,51.1766666666,11.8379333333,17.2362666667,13.8461333334,27.7322,16.3060666666,46.1845333333,17.8600666666
672.08,13.2912666667,49.8913333333,29.7887333333,51.2605333334,11.8539333333,17.2393333334,13.9006666667,27.7320666667,16.2768666667,46.2110666667,17.9016666667
672.41,13.2541333333,49.8763333333,29.7649333333,51.248,11.8063333333,17.1745333333,13.8522,27.7235333333,16.2091333333,46.1605333333,17.8771333333
672.74,13.4548666667,50.1785333333,29.9868,51.5166666667,12.0124666667,17.3782666667,14.0532666667,27.9453333333,16.4696,46.4519333333,18.0702
673.06,13.4949333334,50.2929333333,30.0159333333,51.6826,12.013,17.4762666667,14.0764,28.0006666667,16.521,46.5858,18.1016666667
673.39,13.4788666667,50.2858,29.9888,51.6511333333,12.0722666667,17.4190666667,14.1339333333,27.9612,16.5128,46.4855333333,18.1201333333
673.72,13.4431333333,50.2394666667,29.9424,51.5377333333,12.0238666667,17.3446,14.055,27.8706666666,16.4832666667,46.4302,18.1326
674.04,13.3421333333,50.1524666667,29.8222666667,51.4674,11.8778666667,17.2996666667,13.9434,27.7581333333,16.3798666667,46.3299333333,18.0260666666
674.37,13.3450666667,50.405,29.8822,51.6586,11.8441333333,17.2884,13.9026,27.8066,16.3816,46.4715333333,18.0425333333
674.69,13.4306666667,50.4348666667,29.9790666667,51.7510666667,11.9228,17.3524,14.0232,27.8630666667,16.3999333333,46.4874666667,18.1100666667
675.02,13.3851333333,50.4608666667,29.92,51.7392666667,11.8174666667,17.3102,13.9627333333,27.8701333333,16.3464,46.4506,18.0433333333
675.35,13.3836666667,50.5388666667,29.946,51.7971333334,11.7845333333,17.3418,13.9572,27.8929333333,16.3762666667,46.5614666666,18.0844
675.67,13.4679333333,50.5811333333,30.0343333333,51.8758666667,11.8869333333,17.4394666666,14.0294666667,28.0184,16.4710666667,46.6704,18.1770666667
676.00,13.5364666667,50.7326,30.1697333333,52.0336666667,11.9310666667,17.5321333333,14.1198,28.123,16.5595333333,46.8527333333,18.2565333333
676.32,13.6260666667,50.7557333333,30.2456666667,52.0677333333,12.0192666667,17.6853333333,14.2016,28.2640666667,16.6421333333,46.9257333333,18.3514666667
676.65,13.6312666667,50.6952666667,30.2388,51.8855333333,11.9925333333,17.645,14.1674666667,28.2360666667,16.5856,46.7968666667,18.3402666667
676.97,13.6247333333,50.7449333333,30.2950666667,51.9538666667,11.8901333333,17.6343333333,14.0948666667,28.2516666667,16.595,46.8285333333,18.3296
677.30,13.5733333334,50.7169333333,30.2384,51.9459333333,11.8543333333,17.6729333333,14.1105333333,28.2926,16.5880666667,46.7848666667,18.3058
677.63,13.6636,50.7542666667,30.2941333333,52.0401333333,11.9640666667,17.7124666666,14.2078666667,28.3349333333,16.6644666667,46.8760666667,18.3952
677.95,13.5912666667,50.5014666667,30.2139333333,51.7878666667,11.9669333333,17.6608,14.2198,28.2923333333,16.6592666667,46.6700666667,18.3587333333
678.28,13.5564,50.5654666667,30.2388666667,51.8454666667,11.9733333333,17.7053333333,14.1984666667,28.324,16.7023333333,46.6949333333,18.4534
678.60,13.6671333333,50.5825333333,30.3106,51.822,12.1210666666,17.8365333333,14.3065333334,28.4706666667,16.8227333333,46.7259333333,18.624
678.93,13.6238,50.5488666667,30.2787333333,51.751,12.1266666667,17.8276,14.3059333333,28.4407333333,16.7869333333,46.6137333333,18.6027333334
679.25,13.5907333333,50.5752,30.2812666667,51.7522666667,12.1412,17.8193333333,14.3418666667,28.4304666667,16.8102,46.5872666667,18.5921333333
679.58,13.5076666667,50.3942,30.1735333333,51.6608,12.0776,17.7408666667,14.1972666666,28.2682666667,16.7009333333,46.4356666667,18.4790666667
679.90,13.4243333333,50.4226666667,30.1157333333,51.6178,11.9872,17.646,14.1471333333,28.1824666667,16.6114666667,46.3732,18.4307333333
680.23,13.4747333333,50.3845333333,30.1320666667,51.6554,12.0828666666,17.6839333333,14.1816666667,28.2151333333,16.6562666667,46.3434,18.4786
680.55,13.5184666667,50.3886666667,30.1608,51.681,12.1582666667,17.7195333333,14.229,28.2660666667,16.7258666667,46.3859333333,18.5514
680.88,13.6015333333,50.4462666667,30.1882,51.7622666667,12.1725333333,17.7165333333,14.2414666667,28.2474,16.7183333333,46.4297333333,18.5787333333
681.20,13.5751333333,50.5441333333,30.1999333333,51.8243333333,12.1246,17.6948,14.2152666667,28.33,16.6926666667,46.4804,18.5624666667
681.53,13.688,50.6702666667,30.2927333333,51.9853333333,12.2193333333,17.811,14.2752666667,28.3964,16.7582666667,46.627,18.6488666667
681.85,13.7512,50.7816,30.3480666667,52.0918,12.2641333333,17.8585333333,14.3559333333,28.5016,16.805,46.6911333333,18.6721333333
682.18,13.6128,50.7266666667,30.2565333333,52.0746,12.1668666667,17.7170666667,14.2772,28.3307333333,16.6629333333,46.6243333333,18.5726666666
682.50,13.6196666667,50.7573333333,30.2528,52.1024,12.1318,17.7031333333,14.2524666667,28.3812,16.6496666667,46.6790666667,18.5554666667
682.83,13.6118666667,50.7134,30.2164,52.0692,12.0853333333,17.6722,14.1854666667,28.3902666667,16.5969333333,46.6786666667,18.5577333333
683.15,13.6132666667,50.7688,30.2150666667,52.0759333333,12.0793333333,17.6872,14.2269333333,28.4463333333,16.6004666667,46.6516666667,18.5555333333
683.48,13.7205333333,50.8846666667,30.3148666667,52.2870666667,12.1553333333,17.7575333333,14.3190666667,28.5259333333,16.6526666667,46.7753333333,18.6443333333
683.80,13.6382666667,50.9296666667,30.3028666667,52.3073333333,12.0345333333,17.7449333333,14.2833333333,28.5124,16.611,46.8286,18.6642
684.13,13.5764666667,50.9678,30.2056666667,52.2522666667,11.952,17.7347333333,14.2244666667,28.4347333333,16.5418,46.7965333333,18.6022
684.45,13.4471333333,50.9719333333,30.2126,52.2705333333,11.8741333333,17.6777333333,14.1614,28.4027333333,16.4692,46.7504666667,18.5181333333
684.78,13.5234,50.9962666667,30.3182666667,52.2486666667,12.0180666667,17.8256,14.2780666667,28.4730666667,16.6086,46.7154666667,18.6301333333
685.10,13.5147333333,51.0628666667,30.3495333333,52.2603333333,12.0119333333,17.8362,14.284,28.5656,16.5991333333,46.7488,18.66
685.43,13.5254666667,50.9867333333,30.3182666667,52.1971333334,11.9984,17.7772,14.2721333333,28.4977333333,16.5736,46.6995333333,18.6208
685.75,13.6791333333,51.0925333333,30.4195333333,52.3068666667,12.1226666667,17.9434,14.3808,28.6802666667,16.6974,46.8586,18.7062
686.08,13.8281333333,51.1370666667,30.472,52.3816,12.2122666667,18.0330666667,14.4598,28.6578666667,16.7952,46.8776,18.81
686.40,13.9055333333,51.2944666667,30.5298,52.4914,12.2676666666,18.1454,14.5127333333,28.7138,16.8531333334,46.9956,18.8790666667
686.72,13.9564,51.4534,30.6485333333,52.6416666667,12.2736,18.2274666667,14.6144666667,28.8280666667,16.9455333333,47.1642666667,19.0086666667
687.05,13.9878666667,51.5148,30.7256,52.615,12.3304666667,18.297,14.6412666667,28.8284,17.0353333333,47.2266666667,19.051
687.37,14.0467333333,51.4950666667,30.7337333333,52.5903333333,12.4342666666,18.3206666667,14.6433333333,28.7752,17.045,47.2003333333,19.018
687.70,14.2099333333,51.5007333333,30.8466666667,52.6709333333,12.5870666667,18.4354,14.7899333333,28.8922666667,17.1722,47.2316666667,19.1274666667
688.02,14.313,51.5472666667,30.8523333333,52.6122666667,12.7067333333,18.5406,14.9017333333,28.9649333333,17.3003333333,47.2270666667,19.2654666667
688.34,14.1416,51.4246666667,30.6832666667,52.5082,12.506,18.3483333333,14.7067333333,28.7768,17.0693333334,47.1298666667,19.0454
688.67,13.9712,51.2929333333,30.5521333333,52.3958666667,12.3462,18.1828666666,14.5427333333,28.6051333333,16.9700666667,47.0566,18.9032666667
688.99,13.9014666666,51.2785333333,30.5529333333,52.3292666667,12.3206666667,18.1537333333,14.4472,28.5876666667,16.9458,47.0464,18.8876
689.32,13.8283333333,51.2737333333,30.5644,52.3404,12.2146666667,18.0613333333,14.3726,28.4701333333,16.8877333333,47.0702666667,18.8601333333
689.64,13.7554,51.2665333333,30.5204666667,52.319,12.1977333333,18.0294,14.3746666666,28.5397333333,16.8214666667,47.0881333333,18.8404666667
689.96,13.7580666667,51.4006,30.6462666666,52.4824666667,12.2178,18.0873333333,14.4392,28.6267333333,16.8842666667,47.2256666667,18.8917333333
690.29,13.7342,51.3667333333,30.546,52.3452,12.2248666667,17.9994,14.3566,28.5258,16.8086666667,47.1286,18.8288666667
690.61,13.7140666667,51.3546666667,30.5132,52.3192666667,12.2156666667,17.9792666667,14.3161333333,28.5468,16.7702666667,47.0161333333,18.8453333333
690.94,13.7030666667,51.4061333334,30.5084666667,52.4238666667,12.1764666667,18.0004,14.3526,28.6413333333,16.7945333333,47.0838,18.8524
691.26,13.5949333333,51.3918,30.4840666667,52.398,12.1076,17.9528,14.3136,28.6235333333,16.6814666667,47.0878666667,18.8256666667
