wavelength,Back_RamCosf,Belly_RamCosf,Breast_RamCosf,Crissum_RamCosf,Crown_RamCosf,DorTail_RamCosf,Rump_RamCosf,Throat_RamCosf,WingTip_RamCosf
786.84,10.1989166667,27.4890833333,33.4409166666,22.5375833333,6.70974999999,6.70949999999,19.4086666667,31.7096666667,7.89774999999
787.14,10.2503333333,27.5930833333,33.3175833334,22.5971666667,6.66983333333,6.78066666667,19.3070833333,31.8545833333,7.68916666667
787.45,10.9783333333,28.1261666667,33.94925,23.03325,7.17908333331,7.43266666668,19.80325,32.56225,8.38516666666
787.76,10.6889166666,27.7930833333,33.4095833333,22.5784166666,6.66475,7.11233333333,19.2255833333,32.0970833333,7.95683333333
788.07,10.9873333333,27.86475,33.75475,22.76225,6.96366666665,7.35983333333,19.5113333333,32.2998333334,8.37858333335
788.38,11.3245833334,27.94125,34.1886666667,23.11925,7.40299999999,7.81808333333,20.0029166667,32.7581666667,8.65850000001
788.69,11.5031666667,28.04025,34.41,23.3900833333,7.64558333333,8.12391666667,20.1704166667,32.7201666667,9.03116666666
789.00,10.8036666667,27.6909166667,34.0249166667,23.0256666667,7.296,7.60674999999,19.3776666667,32.13575,8.72916666668
789.31,10.50075,27.6826666667,34.18,23.2098333333,7.28283333334,7.55816666668,19.3440833333,32.43075,8.69041666667
789.62,10.4695833333,27.84825,34.3498333333,23.2713333334,7.27558333333,7.31675,19.3395,32.4971666667,8.65849999998
789.92,9.98624999999,27.47675,34.0620833333,22.9511666667,6.86516666667,6.7595,18.9745833333,32.2823333334,8.37566666667
790.23,10.2271666667,27.738,34.2424166667,22.97075,6.74783333333,6.63966666667,19.0313333333,32.5108333333,8.29008333334
790.54,10.1075833333,27.65875,34.1681666667,22.8575,6.48208333333,6.60291666667,18.776,31.9216666667,8.28374999999
790.85,9.65491666668,27.41925,33.9885,22.8045833333,6.47391666666,6.43491666667,18.59325,31.4573333333,8.12608333334
791.16,9.24324999998,27.18625,33.5394166667,22.4243333333,6.31875000001,6.06108333333,18.338,31.1640833333,8.20174999999
791.47,8.43850000001,26.6469166667,32.7319166667,21.8583333334,5.65875,5.27908333334,17.6009166667,30.7230833333,7.55666666667
791.78,7.83200000001,26.0910833333,31.84725,21.4084166667,5.13683333333,4.6355,17.03825,30.3313333333,7.01825
792.08,6.9885,25.4024166666,31.0158333333,20.64125,4.22075,3.8245,16.4925833333,29.5748333333,6.26191666667
792.39,6.74075,24.921,30.32475,20.0765,3.84758333333,3.52541666666,16.1865833333,29.4311666667,5.8655
792.70,5.7245,24.0835833333,29.4721666667,18.84775,3.15866666667,2.951,15.176,28.2075,5.25408333333
793.01,5.67825,24.2274166667,29.3474166667,19.101,3.27441666667,3.3235,15.4710833333,28.3909166667,5.56175
793.32,6.17408333333,24.4905,29.6398333333,19.5656666667,4.18491666667,4.03325,15.98125,28.6754166667,6.265
793.62,5.72408333333,24.11625,28.9683333333,19.2039166667,4.1245,3.94425,15.6506666667,28.2708333333,6.169
793.93,6.147,24.2533333333,29.2594166667,19.70125,4.64758333333,4.6595,15.9556666667,28.82325,6.7385
794.24,5.478,23.4228333333,28.4885833333,19.0263333333,3.62008333333,4.05616666667,15.1015,28.0405833333,5.84841666666
794.55,6.08858333333,24.01075,29.4421666667,19.8709166667,4.34725,5.15275,15.68925,28.8023333333,6.42033333333
794.86,6.56325,24.4,30.428,20.4128333333,4.82241666666,5.734,16.3195833333,29.21675,6.769
795.16,6.86508333333,24.8201666667,30.9598333334,20.4794166667,5.19966666667,6.34841666667,16.78275,29.3000833333,7.09741666667
795.47,7.65083333334,25.61375,31.7619166667,21.0770833334,5.90741666666,7.16341666666,17.4294166667,30.0930833334,7.78291666667
795.78,7.14533333333,25.216,31.5655,20.7196666667,5.52533333334,6.95775,17.2521666667,29.485,7.58866666667
796.09,7.707,25.46275,31.8664166667,21.13525,5.65333333332,7.12025,17.7780833333,29.5474166667,8.04558333333
796.40,7.40816666667,24.8318333333,31.477,20.4015,5.43408333333,6.74633333333,17.149,28.976,7.82299999999
796.70,6.69841666667,24.1796666667,30.7365833334,19.5801666667,4.20341666667,5.70266666667,16.197,28.1738333333,6.76641666667
797.01,6.58358333333,24.0910833333,30.7203333333,19.65475,4.07858333333,5.26008333334,16.0134166667,28.1753333333,6.74283333333
797.32,5.61483333333,22.9511666667,29.865,18.71,2.94766666667,3.97766666667,15.1899166667,27.4553333333,5.50033333333
797.63,6.32916666667,23.543,30.333,19.16025,3.38058333334,4.31341666667,15.8775,27.9658333333,5.97208333334
797.93,6.28941666667,23.18975,29.9638333333,18.7865833334,2.98408333333,4.00016666667,15.7380833333,27.61625,5.56541666667
798.24,6.52633333333,23.1168333334,29.69,18.8245833333,3.228,4.27483333333,15.7191666667,27.53225,5.9475
798.55,6.43358333333,22.7213333333,29.3440833333,18.63175,2.99491666666,3.92391666667,15.3113333333,27.05375,5.77041666667
798.85,5.4935,21.765,28.277,17.8648333333,2.03083333333,3.17525,14.30625,25.7189166667,4.84666666667
799.16,6.32208333333,22.4288333333,28.721,18.5451666667,2.97458333333,4.02816666667,15.11325,26.451,5.57566666666
799.47,6.80825,22.8759166667,28.9941666667,19.16625,3.61291666667,4.51466666667,15.57125,26.8820833333,6.14258333333
799.78,7.12450000001,23.2939166667,29.2648333333,19.6550833333,3.65725,4.90308333333,15.9855,27.0311666667,6.25933333334
800.08,7.99174999999,23.6028333333,29.7095833333,20.46125,4.51441666667,5.77116666667,16.8679166667,27.41575,7.162
800.39,8.82491666667,23.97375,30.4204166667,20.85175,5.16225,6.50816666666,17.7236666667,28.0235833333,7.7865
800.70,9.71083333333,24.8949166667,30.6893333333,21.4788333333,6.09083333333,7.48708333334,18.5321666667,28.53975,8.66083333333
801.00,10.1865833333,25.4664166666,31.25,22.0894166667,6.95900000001,8.09083333332,19.1293333333,29.05475,9.291
801.31,10.03375,25.6000833333,31.4639166667,22.1493333334,6.96416666667,7.98316666666,19.3423333333,29.03225,9.38983333334
801.62,9.25233333332,25.3675,31.2610833333,22.07225,6.299,7.56025,18.7959166667,28.9543333333,8.93533333334
801.92,9.03041666667,25.4055833333,31.1914166667,22.3130833333,6.43224999998,7.56008333333,18.7451666667,29.0875,8.97975
802.23,9.08266666666,25.2561666667,31.0721666667,22.2136666667,6.71925,7.35966666667,18.6906666667,29.6118333333,8.97391666666
802.54,8.85741666666,25.1359166667,31.056,22.302,6.26933333332,7.03283333333,18.3876666667,29.8008333333,8.79266666668
802.84,8.65808333334,25.0648333333,30.99525,22.1746666666,6.20291666668,7.09916666667,18.2840833334,29.9689166667,8.61258333333
803.15,8.51525,24.6816666666,31.0535833333,22.1615833334,6.15099999999,6.87833333333,18.0569166667,29.9038333333,8.51508333333
803.46,7.91116666667,24.6504166666,31.3276666666,21.6811666667,5.97783333333,6.86841666667,17.9530833333,30.1530833334,8.14191666666
803.76,7.40283333333,24.4243333333,31.3385,21.3989166667,5.77649999999,6.72008333334,17.6039166667,30.3346666667,7.36291666666
804.07,7.71616666666,24.5571666667,32.1390833333,21.5915833333,6.29366666667,7.09875,17.8475833333,30.9915833333,8.0045
804.38,8.18691666666,24.66075,32.3689166667,21.8808333334,6.53774999999,7.97425,18.11,31.4179166667,8.66591666667
804.68,8.58633333333,24.8469166667,32.48125,22.1178333333,6.61616666669,8.20691666666,17.9246666667,32.04875,8.95891666666
804.99,8.42666666666,24.1858333333,31.5985833333,21.0835,6.12483333334,7.55925,17.67425,31.4518333333,8.54016666667
805.30,8.36033333333,24.2638333333,31.6248333334,20.7251666667,5.8415,7.54325,17.5919166667,31.456,8.49533333334
805.60,8.56291666667,24.62175,32.05025,20.9819166667,5.86841666668,7.81333333334,18.0509166667,31.6316666666,8.806
805.91,8.37416666666,24.5241666667,32.0623333333,20.4595,5.70966666667,7.61958333333,18.0329166667,31.2874166666,8.59158333333
806.21,8.558,24.40775,32.07375,20.3636666667,5.62375,7.66625,17.99425,31.1275,8.54458333333
806.52,8.97433333334,24.8976666667,32.09225,20.92875,6.13074999999,8.09449999999,18.6783333334,31.6625,9.20599999999
806.83,8.62375,24.5435,31.61825,20.8784166667,5.56025,7.441,18.30575,31.53525,8.89341666667
807.13,9.0555,24.9235,31.6251666666,21.243,5.868,7.62508333333,18.2499166667,31.7778333333,9.56949999999
807.44,8.36166666667,24.51725,31.1045833333,20.89725,5.05408333333,6.715,17.7314166667,31.3884166667,8.82308333334
807.74,7.27708333333,23.8345,30.5361666667,20.2433333334,4.2395,5.36858333333,16.76125,31.0753333334,7.74325
808.05,7.18141666667,23.70225,30.5045,20.4141666667,4.69508333333,5.95658333333,17.3081666667,30.6358333333,7.87400000001
808.35,8.62625,25.2783333333,32.257,22.0783333333,6.22433333333,7.61558333333,18.7536666667,32.103,9.13133333332
808.66,9.23441666667,25.72975,33.1173333333,22.7658333333,6.81416666667,8.14708333333,19.3998333333,32.9089166667,9.27175000001
808.97,9.63241666666,26.3825833334,33.6295833333,22.9565833333,7.42941666667,8.50050000001,19.69,33.8270833334,9.44241666667
809.27,10.76775,27.4419166667,35.0885,24.4506666667,8.90558333334,9.75275,21.02425,34.9054166667,10.1800833333
809.58,11.4861666667,28.5461666667,36.6945,25.5703333333,9.97533333333,10.7231666667,22.171,36.0775833333,10.7306666666
809.88,11.4524166667,28.5256666667,37.2575833333,25.4378333333,10.0531666667,11.0148333333,22.1388333333,36.7808333333,10.6395
810.19,12.86025,29.8481666667,38.5495833333,26.37075,11.6071666667,12.4059166667,23.35525,38.2675,11.8341666667
810.49,12.689,29.8125833333,38.5711666667,26.57525,11.3105833333,12.4134166667,23.7318333334,38.5081666667,11.7833333333
810.80,13.9125,31.0513333334,39.8173333333,27.6990833333,12.803,13.8023333333,25.0786666667,39.7781666667,13.4325
811.10,14.5149166667,31.3225,40.2973333333,27.8404166667,13.3883333333,14.8670833333,25.8685833333,40.094,14.38975
811.41,15.0033333333,31.654,40.304,27.9941666667,13.5298333333,14.4803333333,26.0930833333,40.9774166667,14.5119166667
811.71,14.6055,31.1521666667,39.62925,27.4289166667,13.279,14.0858333333,25.6154166667,40.8598333333,14.1658333333
812.02,14.14725,30.5313333333,38.98575,26.8248333333,12.8471666667,13.243,25.2664166667,40.7703333333,14.3734166667
812.32,14.5095833333,30.441,39.2616666667,27.4209166667,12.9275,13.6385833333,25.7749166667,40.7319166667,15.05275
812.63,14.5389166666,30.04525,38.709,27.1518333333,12.3468333333,13.3543333334,25.4270833334,41.11875,15.0549166667
812.93,13.56525,28.7100833333,37.31475,26.094,10.8835833333,12.3315,24.53925,40.5809166667,14.1494166667
813.24,13.3065,28.629,37.25625,26.0584166667,10.5006666667,12.0128333333,24.7648333333,40.5073333333,14.2305
813.54,12.75,28.0856666666,36.4785833333,25.6781666667,9.68116666667,11.6481666667,23.9318333333,39.59825,13.5978333333
813.85,12.5000833333,28.4765,36.6805,25.6470833333,9.49791666667,11.6114166666,24.0166666666,39.66525,13.3281666667
814.15,11.5923333333,27.7231666667,35.7538333334,24.8530833333,8.35933333334,10.8488333333,23.1328333333,38.6063333333,11.9121666667
814.46,10.823,27.6118333333,35.2550833333,24.2924166667,7.82675000001,9.75724999999,22.5541666667,38.1375833334,10.8840833333
814.76,10.264,27.53275,35.40575,23.7425,7.359,9.52891666668,21.8563333333,38.1155,10.21075
815.07,10.6585,28.30125,36.6258333334,24.3965833333,7.84525,9.69124999998,22.7280833333,38.6404166667,10.5255833333
815.37,10.79325,29.10875,37.13025,24.86625,8.18175,10.04475,23.0393333334,38.8681666667,10.4901666667
815.68,10.6383333333,28.7589166667,36.59575,24.3971666667,8.14708333333,9.79599999999,22.1985833334,38.3069166667,10.11525
815.98,10.0406666667,28.08725,35.8190833334,23.5934166667,7.54591666666,9.07633333333,21.3551666666,37.2964166667,9.78408333333
816.29,10.42325,28.7301666667,36.0053333333,23.8711666667,8.05116666667,9.30341666667,21.4375,37.7865833333,10.23825
816.59,11.1880833333,28.658,35.4958333333,23.8630833333,8.31625,9.54700000001,21.1110833333,37.0255833333,10.1794166667
816.89,11.7070833333,29.4449166667,36.3275833333,24.5699166667,8.97441666667,10.23125,22.3515,37.66025,11.0070833333
817.20,13.3513333333,30.4600833333,37.6390833333,25.7204166667,10.2405833333,11.4276666667,23.73125,38.515,12.4509166667
817.50,13.727,30.7283333333,37.9383333333,26.1631666667,10.7870833333,11.9105,24.3706666667,39.0058333333,13.1134166667
817.81,14.4198333333,31.5558333334,38.004,26.66975,11.6650833333,12.68075,25.1771666667,39.3968333333,13.96575
818.11,14.7613333334,32.2509166667,38.1599166667,27.2465,11.8400833333,12.9523333333,25.7933333333,39.3090833333,14.3830833333
818.41,14.2389166667,31.80525,37.41075,27.028,11.3896666667,12.6465,25.5141666667,39.0603333334,14.0175
818.72,13.8438333333,31.24825,37.03625,26.4284166667,10.9464166667,12.3815833333,25.027,38.7963333333,13.5458333334
819.02,14.3733333333,31.975,37.4905,26.6995,11.4544166667,12.7938333333,25.8655,39.1205833333,13.91825
819.33,14.8891666667,32.7388333333,38.0030833333,27.1490833333,12.01975,13.2543333333,26.52625,39.3576666667,14.3690833333
819.63,15.1103333333,32.8014166667,38.201,27.2624166667,12.28625,13.3253333334,26.606,39.13575,14.2501666667
819.93,15.18525,33.4183333333,38.5420833333,27.4365833334,12.8545,13.1941666667,26.7533333333,39.3954166667,14.336
820.24,15.0765,33.1633333334,38.2634166667,27.1956666666,12.79225,12.92325,26.2713333334,38.7306666667,14.0318333333
820.54,14.8835,33.0225,38.1970833333,26.99725,12.6689166667,12.53925,25.8206666667,38.4925,13.7310833333
820.85,15.1828333333,33.24525,38.4658333333,27.15725,12.9350833333,12.6244166666,25.8364166667,38.45025,13.844
821.15,15.44975,33.2926666667,38.8330833333,27.4021666667,12.964,12.6705833333,25.9528333334,38.569,13.97775
821.45,15.50725,33.2149166667,38.8841666667,27.38125,13.0536666667,12.62225,25.9029166667,38.3685833333,13.9705
821.76,15.7785,33.4120833333,39.1520833333,27.5678333333,13.3131666666,12.8095833333,25.9725,38.3974166667,14.196
822.06,16.0646666667,33.6464166667,39.5443333333,27.8181666667,13.5593333333,12.9281666667,26.3116666666,38.5405833333,14.4075833334
822.36,16.01,33.60525,39.5751666666,27.83825,13.5105833334,12.8716666667,26.3069166667,38.5449166667,14.32625
822.67,16.0368333333,33.6875833333,39.7163333334,27.91825,13.57375,12.84625,26.3638333333,38.6635833333,14.2980833334
822.97,16.1386666666,33.8789166666,39.9413333333,28.0671666667,13.72625,12.9301666667,26.4845833333,38.8545833333,14.527
823.27,16.2253333333,33.8239166667,40.0125,28.1474166666,13.78675,13.0973333334,26.49825,38.8555833333,14.5545833333
823.58,16.1765,33.81825,40.2015833333,28.1518333333,13.7884166667,13.07675,26.4633333333,39.0186666667,14.5125833333
823.88,15.90625,33.53675,40.0795,27.9745,13.5571666667,12.9394166667,26.2764166667,38.8494166667,14.3323333334
824.18,15.6475,33.2889166666,39.9908333333,27.7615833333,13.2625,12.6883333334,26.1463333333,38.79625,14.0660833333
824.49,15.2344166667,33.011,39.9476666667,27.553,13.0038333333,12.5055833333,25.85625,38.6976666667,13.8088333333
824.79,14.9956666667,32.7614166667,39.9980833333,27.45875,12.9098333333,12.3725,25.7605833333,38.8495833333,13.6949166667
825.09,14.3476666666,32.15775,39.4895,26.8905,12.2645,11.76625,25.2223333333,38.5711666667,12.9955
825.39,13.8090833333,31.6065833334,38.74075,26.4559166666,11.869,11.564,24.6325,38.1595,12.49
825.70,13.6086666667,31.3304166667,38.6056666667,26.3859166667,11.62075,11.3644166667,24.3741666667,38.1379166666,12.1305
826.00,13.3546666667,30.9343333333,38.25675,26.1794166666,11.3940833333,11.1244166666,24.12075,37.7725833333,11.8106666667
826.30,12.90375,30.39625,37.739,25.7296666667,10.9134166667,10.637,23.6835833333,37.0994166667,11.0499166667
826.61,12.5929166666,30.25675,37.6085833333,25.3116666667,10.49775,10.1611666667,23.49325,36.8253333334,10.718
826.91,12.6185833333,30.1834166667,37.28325,25.3035,10.5470833333,10.06,23.51675,36.7584166667,10.6259166666
827.21,12.4888333333,30.06575,36.8340833334,24.9745,10.419,9.85691666666,23.4604166667,36.3836666667,10.28175
827.51,12.9403333334,30.4325833333,37.1083333333,25.4145,10.9428333333,10.2435,23.83125,36.6323333333,10.6416666667
827.82,12.94425,30.29025,36.7475833333,25.31475,10.72325,10.1366666667,23.80325,36.4425833333,10.38175
828.12,12.8565,30.1635833333,36.576,25.13575,10.5393333334,10.0971666667,23.7754166666,36.4334166667,10.1566666667
828.42,13.16725,30.3705833333,36.7923333333,25.3308333333,10.9469166667,10.48375,24.125,36.4579166667,10.4764166667
828.72,12.9039166667,30.3064166667,36.89625,25.1639166667,10.6445833333,10.2966666667,23.9484166667,36.3403333333,10.1925833333
829.02,12.93875,30.1269166667,36.7439166667,24.8435833334,10.71875,10.3189166667,23.7833333333,36.17475,10.4536666667
829.33,12.6825,30.0499166666,36.7078333333,24.40975,10.4454166667,10.1814166667,23.4159166667,36.1655,10.3253333333
829.63,12.20475,29.8270833334,36.6355,23.8564166666,10.0676666667,9.73466666666,23.0991666667,36.12,10.0301666667
829.93,12.2416666667,29.6804166667,36.8020833333,24.008,10.3409166667,10.1389166667,23.2183333333,36.428,10.2695
830.23,12.4390833333,29.9013333334,37.2145833333,23.8965833333,10.6555833333,10.3605833334,23.5885833334,36.541,10.6365
830.54,12.7998333333,30.03175,37.90325,24.2763333333,10.91125,10.55275,23.4699166667,36.9795,11.0490833333
830.84,11.85175,29.1521666667,37.7549166667,23.2589166667,9.81200000001,9.82658333334,22.4285833333,36.5530833333,10.1544166667
831.14,11.9660833333,29.66325,38.4341666667,23.6134166667,10.5945833333,10.11275,22.5830833334,36.64,10.8615
831.44,11.77325,29.8,38.1765,23.63975,10.5928333333,10.1036666667,22.431,36.1255833333,10.8665
831.74,12.1143333334,29.9555833333,38.2264166667,23.7628333333,10.4253333333,10.1266666667,22.4214166667,36.2108333333,10.9536666667
832.04,12.9745,30.4146666666,38.2735,24.2655,11.1414166667,10.51075,23.05,36.5573333333,11.72625
832.35,12.6535833333,30.3035833333,38.2436666667,24.3730833333,10.9945,10.3551666667,22.9474166666,36.449,11.3509166667
832.65,12.6458333333,30.3763333333,38.149,24.634,11.07875,10.6096666667,23.0039166666,36.3418333333,11.2845833333
832.95,13.6515,31.10525,38.60325,25.6855,11.8679166667,11.4825,23.8110833333,37.10375,12.2589166667
833.25,13.6863333333,30.9860833333,38.6556666667,25.7450833333,11.584,11.1655833333,23.8466666667,37.0994166667,12.25775
833.55,13.365,30.8075,38.3748333333,25.7068333333,11.1209166667,10.8590833333,23.5269166667,36.8229166667,11.8524166667
833.85,13.80625,31.31675,38.52975,26.1821666667,11.7181666667,11.3653333333,24.0943333333,37.1235,12.4619166667
834.16,14.0451666667,31.3684166667,38.2573333333,26.3411666667,11.93,11.53625,24.3529166667,36.93025,12.9056666667
834.46,14.0275833333,31.1909166667,38.1053333334,26.1445833333,11.7385833333,11.2513333333,24.1581666667,36.9559166666,12.6419166667
834.76,13.8466666667,30.9866666667,38.0270833333,25.91725,11.6023333333,10.934,24.05825,36.81675,12.5244166667
835.06,13.0275833333,30.3821666667,37.4618333333,25.5505,11.0704166667,10.1783333333,23.6390833333,36.4065833333,11.8196666667
