wavelength,Back_AniIgnf,Belly_AniIgnf,Breast_AniIgnf,Crissum_AniIgnf,Crown_AniIgnf,DorTail_AniIgnf,Patch10_AniIgnf,Patch11_AniIgnf,Rump_AniIgnf,Throat_AniIgnf,WingTip_AniIgnf
247.54,3.4406,3.092075,3.04868181818,2.90506666667,3.1161,5.70426666667,18.8824666667,4.1042,10.6092666667,3.23113333334,7.95356666667
247.92,3.12706666667,2.63385833333,2.88126060606,2.4188,2.75146666667,5.4522,18.8438,3.59513333333,10.2618,2.79956666667,7.62303333333
248.29,2.8252,2.32135833333,2.68163030303,2.1954,2.54653333333,5.24153333333,18.8359333333,3.27303333333,10.1442,2.5693,7.50103333333
248.67,2.46806666667,1.9136125,2.25484545455,1.79653333333,2.16393333333,4.87526666667,18.5558,2.7784,9.86699999999,2.16396666667,6.96833333333
249.04,2.42313333333,1.76133333333,2.28770909091,1.8284,2.01013333334,4.754,18.6477333333,2.6849,9.91319999999,2.05873333333,6.8019
249.42,2.7238,2.1395,2.75431515151,2.20446666667,2.3021,5.2072,19.0596,2.99423333333,10.4199333333,2.61326666667,7.22336666667
249.79,2.68713333333,2.39035,2.84233939394,2.172,2.28953333333,5.11526666667,19.5482,3.07423333333,10.3961333333,2.59223333333,7.22096666666
250.17,2.2648,1.9847375,2.55813636363,1.76926666667,1.9365,4.7234,19.4780666667,2.7851,10.041,2.0646,6.86856666667
250.54,1.7508,1.68287916667,2.35186666667,1.1414,1.53643333333,4.33806666666,19.1528666667,2.5006,9.55873333333,1.46186666667,6.5178
250.92,0.621266666666,0.824320833332,1.73836363637,0.366000000001,0.529699999999,3.4954,18.6964,1.71523333333,8.86606666667,0.609899999999,5.67186666667
251.29,-0.004,0.372966666666,1.36083939394,-0.133066666667,0.209333333333,2.985,18.5096,1.2285,8.44306666668,-0.165133333332,5.06143333333
251.66,-0.303066666666,-0.046308333332,1.27590909091,-0.298799999998,-0.090533333334,2.7104,18.4849333333,1.08583333333,8.34166666667,-0.641799999998,4.85696666667
252.04,0.038733333332,0.465870833335,1.57465454545,0.0517333333334,0.412866666665,3.10113333333,18.9290666667,1.6796,8.93773333335,-0.210766666667,5.26256666667
252.41,0.616466666668,1.16074166667,2.04626060606,0.397933333333,0.900499999999,3.6372,19.1255333333,2.06323333333,9.27653333333,0.212066666666,5.76613333333
252.79,1.28946666667,1.94044583333,3.0066969697,0.9036,1.7345,4.39913333333,19.7017333333,2.78933333333,9.69306666668,1.01323333333,6.5811
253.16,1.90466666667,2.43708333333,3.61442424243,1.38653333333,2.26133333333,4.8992,20.1639333333,2.99893333333,10.2812666667,1.8383,7.1717
253.54,2.31600000001,2.785675,3.92549393939,1.64653333333,2.37616666667,4.99320000001,20.3214,3.1078,10.7809333333,2.17313333333,7.60836666666
253.91,2.357,2.3106875,3.86807878788,1.53046666667,2.3115,4.87293333333,20.0044,2.9836,10.9354666667,2.12766666667,7.53173333333
254.28,2.59800000001,2.28463333333,3.8384030303,1.5598,2.49926666667,5.11633333334,20.2724,3.02556666667,11.2426666667,2.33736666667,7.8057
254.66,1.09020000001,0.6493375,2.4198969697,0.360200000001,1.31286666667,3.74586666667,19.4298,1.55796666667,10.0074,0.9728,6.46416666667
255.03,0.730799999994,0.110595833332,2.03186969697,-0.020933333334,1.25816666667,3.4142,18.8148666667,1.1277,9.24040000001,0.608033333334,6.31173333333
255.41,0.4032,-0.461216666665,1.61565151515,-0.599066666667,0.847000000001,2.9302,18.0502,0.768,8.69820000001,0.642799999993,6.1086
255.78,-0.044533333342,-0.7754625,1.4918,-1.05893333334,0.877833333334,2.75366666667,17.8595333333,0.412533333332,8.29993333335,0.699599999999,5.9923
256.15,-0.536599999992,-1.23040416667,1.47130909091,-1.19579999999,0.2653,2.3526,17.6082666667,-0.2515,7.9966,0.346500000006,5.30043333333
256.53,-0.776000000008,-1.65263333333,1.15774242424,-1.30426666667,-0.1052,1.97253333333,17.149,-0.501266666666,7.81986666665,0.248066666665,4.60246666667
256.90,-0.526399999996,-1.5608625,1.18734848485,-1.07813333333,0.088633333334,2.1716,17.2461333333,0.0912,8.23586666665,0.485966666668,4.58366666667
257.28,-0.736666666669,-1.49600416667,1.02272121212,-1.1942,-0.0137999999986,2.0454,16.8062,0.134799999998,8.15373333333,0.121233333333,4.18233333333
257.65,-1.15853333333,-1.74782916667,0.731769696969,-1.69513333333,-0.367866666666,1.79666666667,16.4186666667,-0.4023,7.61393333333,-0.536599999999,3.64626666667
258.02,-0.852133333333,-1.21801666667,0.936009090909,-1.19786666667,-0.110166666666,2.0918,16.7418666667,-0.225133333334,7.81913333333,-0.272466666668,3.6599
258.40,-0.365600000001,-0.521962500001,1.38146060606,-0.623199999999,0.274233333333,2.47206666666,17.2524666667,0.0568,8.24273333333,0.0179333333334,3.86356666667
258.77,1.4164,1.19777916667,2.84611212121,0.975199999999,1.8318,4.21313333333,18.5939333333,1.67566666667,9.89173333333,1.5636,5.49543333333
259.15,2.06033333333,1.82335416667,3.32846666667,1.56313333333,2.32046666667,4.74273333333,19.2323333333,2.2223,10.5492,2.0083,5.99263333333
259.52,2.47526666667,2.34477916667,3.69009090909,2.0066,2.71823333333,5.2604,19.7730666667,2.6515,11.0849333333,2.4139,6.44816666667
259.89,2.72866666667,2.69365416667,3.78705757576,2.17113333333,2.80563333333,5.4954,19.9184,2.83746666667,11.4052666667,2.60926666667,6.67553333333
260.27,2.99093333333,3.01754583333,3.90146969697,2.25246666667,2.99576666667,5.7776,20.16,3.00933333333,11.7076666667,2.82416666667,6.9869
260.64,3.35233333333,3.43382083333,4.25101818182,2.49433333333,3.21086666667,6.14446666667,20.7004666667,3.26036666667,12.0179333333,3.01336666667,7.35576666667
261.01,3.31813333333,3.56527083333,4.33291212122,2.44586666667,3.13803333333,6.1848,20.7637333333,3.1733,12.0628666667,3.0105,7.4181
261.39,3.16986666667,3.3791375,4.22419393939,2.22533333333,2.93826666667,6.13906666667,20.8489333333,2.97516666667,12.0093333333,2.8437,7.3783
261.76,3.37653333333,3.44245833333,4.3525030303,2.39573333333,3.1161,6.30693333333,21.1957333333,3.15043333333,12.2118666666,3.08606666667,7.56193333333
262.13,3.8356,3.87266666667,4.84577878788,2.70046666667,3.52923333333,6.79093333333,21.7775333333,3.57633333333,12.6631333333,3.4499,8.0813
262.51,3.78273333333,3.65182916667,4.85202727273,2.51173333333,3.50896666667,6.84933333334,21.8960666667,3.61663333333,12.7131333333,3.44676666667,8.17890000001
262.88,3.6018,3.37817083333,4.81116969697,2.1684,3.3932,6.75,21.9782,3.38676666667,12.6662666667,3.3714,8.04916666666
263.25,3.91373333334,3.55418333333,5.20334848484,2.19133333333,3.6952,7.16173333333,22.3939333333,3.60983333333,12.9224,3.67636666667,8.34699999999
263.63,4.12093333333,3.66706666667,5.59451818181,2.3166,3.81056666667,7.40813333333,22.6985333333,3.69133333333,13.0213333333,3.82976666667,8.60300000001
264.00,4.75113333333,4.06842916667,6.34411818183,2.84586666667,4.26376666667,7.87313333334,23.2856,4.0509,13.354,4.3865,9.05416666666
264.37,4.62006666666,3.9851625,6.48003333333,2.86466666667,4.30583333333,7.72686666667,23.1420666667,4.1934,13.0384666667,4.3286,9.02403333334
264.75,4.55946666666,4.049625,6.56849696969,2.97906666667,4.62003333333,7.6634,22.908,4.42616666667,13.1661333333,4.5293,9.14219999999
265.12,5.34446666667,4.8979625,7.20511212121,3.74106666667,5.60476666667,8.3742,23.4564,5.17773333333,13.9336,5.11363333333,9.948
265.49,5.79166666667,5.74357083333,7.50322727272,4.32106666667,6.1334,8.62180000001,23.7590666667,5.72773333333,14.3396,5.53936666667,10.3585
265.87,5.87819999999,6.1214875,7.59768787879,4.49946666667,6.33183333333,8.90319999999,24.0046,6.07616666666,14.6165333333,5.83696666667,10.6135
266.24,5.61286666667,5.83627083333,7.4287090909,4.41893333333,6.03923333334,8.79973333334,23.741,5.81663333333,14.5528666666,5.64463333333,10.3486
266.61,6.21480000001,6.49440416667,7.87887878787,4.91366666667,6.47703333332,9.23253333333,23.7822,6.36343333334,15.0136666667,6.0661,10.6702333333
266.98,6.84213333333,7.18638333333,8.37158181819,5.5468,6.95036666667,9.75153333335,24.2835333333,6.97076666667,15.4122,6.59786666667,11.1462
267.36,6.91013333333,7.46887083334,8.52315454545,5.82026666667,7.07423333333,9.85706666667,24.3511333333,7.23846666667,15.7112666667,6.70756666667,11.3305666667
267.73,6.83066666667,7.52613333333,8.56275757575,5.8358,7.09333333333,9.87360000001,24.4046666667,7.37536666667,15.8844,6.69306666667,11.3061
268.10,6.59873333333,7.54946666667,8.45582727273,5.81453333333,7.09526666667,9.81340000001,24.0450666667,7.28993333333,15.6418,6.63913333333,11.1939
268.48,7.01040000001,7.96953750001,8.81373939393,6.2146,7.61126666668,10.2883333333,24.5392,7.68036666667,16.1429333334,7.14436666667,11.6485
268.85,7.0028,7.89377916666,8.77660606061,6.2426,7.62296666666,10.4175333334,24.4766,7.70576666667,16.0705333333,7.1402,11.5727333333
269.22,6.63480000001,7.60400833333,8.44343939393,5.99026666666,7.17486666667,10.1020666667,24.2552,7.43733333333,15.8588,6.8059,11.2176333333
269.59,6.7214,7.52572916667,8.49836363637,6.03913333334,7.19513333335,10.3656666667,24.2536666667,7.44893333334,15.8480666667,6.84636666667,11.1779333333
269.97,6.72473333333,7.41581666666,8.35911212121,5.9636,7.05106666667,10.2682,23.9580666667,7.39253333333,15.7157333333,6.61356666666,11.0230666667
270.34,6.84433333333,7.60064583333,8.34623939395,6.0202,7.21066666666,10.1924,23.6244666667,7.50436666667,15.6994666667,6.6864,11.1166
270.71,7.21713333333,8.11602083333,8.68495757575,6.54473333333,7.61306666667,10.615,24.1038,7.87516666667,16.126,7.18103333333,11.5590333333
271.09,6.734,7.62753749999,8.21503030303,6.0836,7.04189999999,10.0952666667,23.5516666667,7.47273333333,15.568,6.6783,11.1394
271.46,6.89060000001,7.80867083333,8.34756060606,6.18966666667,7.1056,10.1802666667,23.6121333333,7.57490000001,15.5794,6.85356666667,11.2193333333
271.83,7.01953333333,7.80548333335,8.24843333334,6.16593333333,7.0705,10.1133333333,23.5139333333,7.57880000001,15.5758666667,6.88443333333,11.2562333333
272.20,7.25839999999,7.8331625,8.36694848485,6.23513333333,7.18786666665,10.3064,23.8919333333,7.79236666667,15.8922666667,6.97746666667,11.4088
272.58,7.34146666666,7.77986249999,8.23767272728,6.12133333333,7.06453333334,10.2308666667,23.7230666667,7.71120000001,15.8090666667,6.8004,11.2326
272.95,7.75446666667,8.17950833333,8.5337939394,6.48306666667,7.32303333335,10.6211333333,24.0227333333,8.15273333334,16.1878,7.12996666667,11.6336666667
273.32,8.21046666667,8.48520833334,8.8361090909,6.8086,7.64833333333,10.9056666667,24.1772666667,8.49633333334,16.3654666667,7.4765,11.8635
273.69,8.22246666668,8.47543333334,8.91501212122,6.8208,7.66006666665,10.8506666667,24.2194666667,8.47436666667,16.4095333333,7.52876666667,11.9035666667
274.06,8.45186666665,8.82349166665,9.33806969697,7.17633333333,7.95360000001,11.1124,24.5156666667,8.76576666666,16.7449333333,7.88486666667,12.1563666667
274.44,8.64819999999,9.12699166667,9.58343636363,7.41433333334,8.13619999999,11.4057333333,24.9464,9.06860000001,16.9724,8.11673333333,12.3932666667
274.81,8.39593333333,8.86564583332,9.31203939393,7.136,7.90103333332,11.0834666667,24.7542666667,8.81593333333,16.6844666667,7.81073333333,12.1269
275.18,8.60353333333,9.13602499999,9.4722121212,7.32306666668,8.19156666665,11.4859333333,25.0694666667,8.94096666667,17.1085333333,8.05276666667,12.2846666667
275.55,8.70513333333,9.20083749998,9.37963030302,7.36280000001,8.26573333333,11.5823333333,25.2459333333,8.88216666667,17.2463333333,8.0828,12.4127
275.93,9.08773333334,9.62112083334,9.8152969697,7.83493333333,8.7196,12.0032666667,25.4428,9.26376666667,17.5742,8.45163333334,12.7383666667
276.30,9.1622,9.76349583333,9.83309696971,8.00933333333,8.92209999999,12.062,25.4472666667,9.54053333333,17.6866666667,8.50089999999,12.8233666667
276.67,9.39773333333,10.1607833333,10.0684818182,8.49333333334,9.19546666668,12.2464666667,25.6872,9.94999999999,18.1334,8.84800000001,13.0884666667
277.04,9.09546666667,10.0218625,10.0341060606,8.47053333333,9.05109999999,11.9436,25.5970666666,9.76373333333,18.0359333333,8.68893333333,12.904
277.41,8.62299999999,9.73214166667,9.69930909091,8.24800000001,8.77573333333,11.7215333333,25.3176,9.43249999999,17.6740666667,8.4507,12.6499333333
277.79,8.50240000001,9.75839166667,9.59649696969,8.26246666668,8.64676666666,11.4949333333,25.1195333333,9.25450000001,17.5718,8.29443333333,12.5686666667
278.16,8.5234,9.68652083333,9.47261515151,8.22893333332,8.62840000001,11.4022666667,25.0916666667,9.24696666667,17.5566666667,8.26996666666,12.606
278.53,8.41506666667,9.46700000001,9.24314848484,7.97106666667,8.39996666666,11.1229333333,24.8574,9.13073333334,17.3252666667,8.10936666667,12.5619666667
278.90,8.12393333333,9.13692916666,8.9866878788,7.79033333333,8.02603333333,10.8978,24.5599333333,8.93790000001,17.0580666667,7.80923333334,12.3049666667
279.27,7.89426666668,8.90575833332,8.67516060607,7.61973333333,7.63476666667,10.4690666667,24.3088,8.79363333334,16.8663333333,7.40133333333,12.0396333333
279.64,7.27546666666,8.45480416667,8.10123030303,7.19173333333,7.11156666666,9.82873333332,23.7488,8.57553333333,16.345,6.81703333333,11.4319666667
280.02,6.69346666666,7.99630833334,7.54303030303,6.78099999999,6.64486666667,9.44700000001,23.4972666667,8.18326666667,15.8220666667,6.21333333333,10.9321
280.39,6.35439999999,7.78390833332,7.34918787879,6.60786666665,6.28633333333,9.15253333333,23.0846,7.74056666667,15.4531333333,6.00243333333,10.6489
280.76,6.13073333333,7.46001249999,7.02169999999,6.34866666666,5.96706666666,8.87219999999,22.6781333333,7.33216666667,14.9529333333,5.71486666667,10.3475
281.13,6.34659999999,7.50828749999,7.05113636364,6.4124,6.02349999999,8.97413333333,22.6913333333,7.28576666666,14.9200666666,5.8481,10.3671333333
281.50,6.24206666667,7.255125,6.98146969696,6.23993333333,5.84760000001,8.78526666665,22.7897333333,7.15123333334,14.8621333333,5.75216666667,10.2381666667
281.87,6.46106666667,7.34801666667,6.99366666667,6.31446666666,6.05026666667,9.03013333333,23.1876666667,7.49930000001,15.0088666667,5.91893333333,10.3848
282.25,6.23173333333,7.21742916667,6.78082424242,6.105,5.96003333333,8.88873333333,23.0393333333,7.34699999999,14.8407333333,5.69956666667,10.1962333333
282.62,6.25366666667,7.29764166667,6.93522424243,6.198,6.12193333334,8.99533333333,23.2666,7.42980000001,15.0672666667,5.7928,10.2405666667
282.99,6.48826666667,7.56857083333,7.17844545454,6.32946666667,6.4031,9.18139999999,23.4078666667,7.69249999999,15.2378,6.04083333333,10.4727333333
283.36,6.55046666666,7.56702500001,7.27250000001,6.41193333333,6.52353333333,9.14466666665,23.4568,7.6839,15.3491333333,6.1753,10.5670666667
283.73,6.78766666667,7.63632499999,7.45474242425,6.56186666667,6.75436666666,9.3746,23.6858,7.77206666667,15.5478,6.3984,10.7618666667
284.10,6.80480000001,7.53902500001,7.4049969697,6.434,6.72263333334,9.16933333335,23.774,7.70113333333,15.5701333333,6.4857,10.7389333333
284.47,6.75320000001,7.54724166668,7.23851818182,6.30153333333,6.71426666667,9.05913333333,23.8223333333,7.66506666667,15.5662666667,6.406,10.7012666667
284.85,6.399,7.24732500001,7.0358090909,6.0166,6.46213333334,8.77633333333,23.8187333333,7.46633333333,15.5412,6.1471,10.4822666667
285.22,5.89486666666,6.83666250001,6.55912121213,5.59113333333,6.04406666667,8.27093333334,23.5706666667,7.13746666666,15.2328666667,5.6328,10.0554
285.59,5.82959999999,6.84126249999,6.43463939395,5.513,5.89853333334,8.14653333333,23.6169333333,7.07646666667,15.3306666667,5.49216666666,9.98803333335
285.96,5.72379999999,6.84060416667,6.44661212121,5.49966666667,5.8304,8.06260000001,23.6728,7.03863333334,15.5353333333,5.4734,9.96816666665
286.33,5.7114,6.81959583334,6.46306969697,5.52093333333,5.68043333333,7.97266666666,23.9149333333,6.98560000001,15.6295333333,5.39003333333,9.91179999999
286.70,5.73226666667,6.87937916667,6.44943939394,5.544,5.61376666667,7.94773333334,24.0618,7.00806666667,15.7704666667,5.43303333334,9.87973333334
287.07,5.86293333333,7.0152375,6.56841818183,5.74526666667,5.65413333333,7.95966666667,24.4364666667,7.10430000001,16.0590666667,5.61823333333,10.0064
287.44,5.63773333334,6.96926666666,6.36445757575,5.63133333333,5.4507,7.77419999999,24.5478,7.01246666666,16.0078,5.52293333333,9.84583333333
287.82,5.3496,6.77467499999,6.15713333333,5.32686666667,5.15496666667,7.4874,24.5109333334,6.78436666667,15.9010666667,5.33656666667,9.60079999999
288.19,5.04853333333,6.65480416667,5.91228484849,5.12753333333,4.8972,7.2956,24.6222,6.59666666667,15.8502,5.0553,9.3812
288.56,5.0222,6.63543333333,5.89876666666,5.13226666667,4.71913333333,7.2194,24.9570666667,6.49960000001,16.0380666667,5.00543333333,9.33376666667
288.93,5.26966666667,6.95102500001,6.19642727272,5.3032,4.92453333333,7.52686666667,25.5810666667,6.72293333333,16.4504666667,5.24946666667,9.58759999999
289.30,5.53886666667,7.15463333333,6.42266666666,5.54726666667,5.0893,7.79086666667,26.1704666667,6.90376666667,16.9130666667,5.48216666667,9.7942
289.67,5.71853333333,7.40945416667,6.61408484849,5.83073333333,5.3226,8.01659999999,26.636,7.11859999999,17.283,5.73453333333,10.0194333333
290.04,5.44753333333,7.12823333334,6.35935757576,5.536,5.0531,7.71900000001,26.7006666667,6.79433333334,17.0642666667,5.45066666667,9.7343
290.41,5.33,7.13614583333,6.32962727273,5.49373333333,5.04403333333,7.60733333334,26.8646666666,6.73073333333,17.1745333333,5.45463333333,9.6789
290.78,5.08513333333,6.98869999999,6.16626363637,5.43266666667,4.8171,7.41326666666,27.1384,6.49803333333,17.0634,5.2623,9.50403333333
291.15,4.76146666667,6.6870125,5.93726060606,5.15966666667,4.56313333333,7.16133333333,27.3685333333,6.14126666667,17.0245333333,5.0316,9.22620000001
291.52,4.82679999999,6.75940416668,6.11457878789,5.212,4.6535,7.24106666668,27.7977333334,6.17099999999,17.2870666667,5.10236666667,9.29466666668
291.89,4.64206666667,6.58308749999,5.92913636364,5.0954,4.41186666667,6.97653333333,28.0678666667,5.91946666667,17.4505333333,4.82403333333,9.19563333334
292.26,4.79786666666,6.74181666665,6.05878181817,5.31393333333,4.49313333334,7.0756,28.5192,6.04763333333,17.8327333333,4.95976666667,9.38006666667
292.64,4.79793333334,6.79809166666,6.09457575757,5.35153333333,4.50183333333,7.09100000001,28.9468,6.19543333333,18.0500666667,4.98883333333,9.39313333333
293.01,4.76266666667,6.74472499999,5.93844545454,5.35886666667,4.35716666667,6.93186666666,29.1686,6.12006666667,18.0399333333,4.95236666667,9.28989999999
