wavelength,Back_PooOrnf,Belly_PooOrnf,Breast_PooOrnf,Crissum_PooOrnf,Crown_PooOrnf,DorTail_PooOrnf,Patch10_PooOrnf,Patch11_PooOrnf,Patch12_PooOrnf,Rump_PooOrnf,Throat_PooOrnf,WingTip_PooOrnf
248.67,6.028,8.83033333333,3.64933333333,5.99533333333,3.812,11.046,7.23366666667,10.492,15.7056666667,3.81233333333,2.80233333333,10.231
249.04,4.57666666667,6.762,1.22933333333,3.96166666667,2.425,8.402,4.952,9.05066666667,14.3783333333,1.26366666667,0.648666666667,8.504
249.42,6.00866666667,7.61766666667,2.396,4.864,4.07733333333,9.657,5.90133333333,10.2646666667,16.667,3.00433333333,2.11,9.97866666667
249.79,6.97833333333,9.02,4.82533333333,6.64433333333,5.12266666667,10.69,7.38666666667,11.6183333333,17.3346666667,4.86266666667,3.45233333333,11.2843333333
250.17,8.99533333333,11.0983333333,6.03566666667,8.99566666667,7.51566666667,12.383,8.17766666667,12.9283333333,18.5356666667,6.23066666667,5.17933333333,11.877
250.54,10.399,11.755,6.32966666667,9.86433333333,8.26166666667,13.933,9.04233333333,14.0976666667,19.2766666667,6.905,6.165,12.4946666667
250.92,9.74033333333,10.606,6.96933333333,10.5196666667,7.749,12.597,10.1733333333,14.026,18.961,8.09533333333,6.277,11.9476666667
251.29,9.59533333333,10.0503333333,7.367,11.0503333333,7.731,12.142,10.3683333333,13.37,18.9633333333,6.776,5.68433333333,11.2326666667
251.66,10.361,11.111,9.658,13.127,8.76733333333,13.643,11.7206666667,14.0176666667,19.7843333333,7.923,7.68866666667,12.5176666667
252.04,12.2656666667,12.3596666667,11.517,14.7943333333,10.5803333333,15.73,13.53,16.058,22.3313333333,9.31633333333,10.0656666667,14.4193333333
252.41,11.8186666667,13.4106666667,11.6743333333,17.6556666667,10.9503333333,16.353,15.0506666667,17.511,22.817,10.2266666667,11.3846666667,15.1953333333
252.79,10.1386666667,13.3036666667,11.0783333333,16.7163333333,10.4846666667,13.65,14.2436666667,16.4686666667,21.5626666667,9.14933333333,11.4736666667,15.084
253.16,10.3383333333,15.2656666667,13.1883333333,18.406,12.1736666667,14.638,16.425,18.792,22.029,10.8696666667,13.5746666667,16.8116666667
253.54,8.803,13.7983333333,11.8693333333,17.3593333333,10.089,12.166,14.639,17.3093333333,20.7713333333,9.05066666667,12.5123333333,15.5293333333
253.91,7.33933333333,11.2636666667,8.206,13.4556666667,7.696,9.327,11.213,14.1693333333,19.47,5.04566666667,10.3976666667,12.4363333333
254.28,7.091,9.886,9.42033333333,12.9916666667,7.40133333333,8.851,12.1636666667,14.6996666667,19.9273333333,6.31466666667,10.7663333333,13.354
254.66,6.90033333333,10.191,10.3503333333,12.6856666667,6.90033333333,9.554,12.4733333333,13.3756666667,20.4353333333,5.99766666667,11.0933333333,13.3223333333
255.03,9.13033333333,12.2096666667,10.6966666667,13.668,8.58966666667,11.831,13.2363333333,15.613,22.2583333333,6.483,13.6146666667,16.0456666667
255.41,11.6773333333,13.9256666667,10.1973333333,14.5833333333,9.86833333333,12.007,13.8706666667,17.489,23.355,8.00433333333,15.022,16.228
255.78,10.9223333333,12.3373333333,7.357,12.62,8.26266666667,9.168,13.243,15.9593333333,21.7313333333,6.45133333333,12.1676666667,12.903
256.15,11.719,13.7646666667,8.01566666667,14.262,8.734,9.121,14.041,15.9753333333,20.9506666667,6.85433333333,11.6086666667,12.3273333333
256.53,11.3466666667,12.3776666667,7.926,12.2693333333,8.36033333333,7.329,12.4323333333,15.4723333333,19.87,5.37466666667,9.22933333333,10.0433333333
256.90,12.805,13.2623333333,9.299,13.7193333333,9.50233333333,8.841,12.348,17.4286666667,20.376,6.55466666667,10.9246666667,12.297
257.28,12.6243333333,12.3876666667,9.26733333333,13.5696666667,8.51033333333,10.638,11.064,16.9266666667,19.5273333333,6.80866666667,11.442,11.3946666667
257.65,11.039,11.517,7.08366666667,11.43,6.82333333333,11.864,9.561,14.6456666667,17.8183333333,5.91066666667,8.90933333333,9.865
258.02,9.149,9.674,5.662,11.0236666667,6.22433333333,11.249,8.174,13.011,15.823,6.56166666667,7.574,9.449
258.40,7.49833333333,9.00466666667,3.34,9.13566666667,4.748,9.823,7.07266666667,10.8056666667,14.5383333333,5.501,5.30466666667,8.448
258.77,7.034,8.01033333333,3.10066666667,9.21633333333,4.364,8.786,6.23033333333,10.5083333333,14.298,5.36866666667,4.45033333333,8.46966666667
259.15,7.02033333333,7.76333333333,3.20266666667,9.147,4.71433333333,8.224,5.86733333333,10.325,14.7066666667,5.02166666667,3.45866666667,8.42966666667
259.52,6.47733333333,6.83233333333,3.52233333333,8.676,4.27866666667,8.085,5.31933333333,9.57433333333,14.1133333333,4.279,3.26233333333,8.771
259.89,6.79366666667,7.298,4.29533333333,9.57666666667,4.84333333333,9.665,5.961,9.97166666667,14.8806666667,4.97466666667,4.405,9.752
260.27,6.076,6.84633333333,3.65866666667,8.92166666667,4.279,9.114,5.777,9.371,14.4413333333,4.96333333333,3.93666666667,9.478
260.64,6.90666666667,7.75466666667,4.40433333333,9.884,4.98333333333,10.36,6.803,9.822,15.0743333333,6.07933333333,4.77666666667,10.36
261.01,6.55066666667,6.841,3.69,9.74266666667,4.53966666667,9.453,6.77866666667,8.89266666667,14.407,5.55533333333,3.79366666667,9.204
261.39,6.59566666667,6.95033333333,3.256,9.497,4.55,9.08,6.67933333333,8.87066666667,14.3393333333,5.32233333333,3.465,9.53866666667
261.76,6.78033333333,7.43566666667,4.18233333333,10.224,5.19633333333,9.316,7.33,10.1183333333,14.575,5.788,4.41466666667,10.2026666667
262.13,6.712,7.99533333333,4.79733333333,10.698,5.36066666667,9.459,7.99533333333,11.0133333333,15.2253333333,5.74333333333,4.36933333333,10.5403333333
262.51,7.459,8.07033333333,5.45366666667,11.5673333333,6.13866666667,10.051,8.193,11.592,15.5293333333,5.60033333333,5.038,11.0543333333
262.88,8.05833333333,8.837,6.017,12.0603333333,6.76866666667,10.073,9.13266666667,12.5973333333,16.0623333333,6.31233333333,5.72133333333,11.6036666667
263.25,7.912,8.935,5.98666666667,12.1843333333,6.34766666667,11.643,9.44633333333,13.4173333333,15.4333333333,6.017,5.92666666667,11.5523333333
263.63,7.92866666667,10.109,5.94633333333,13.5446666667,6.40933333333,12.19,10.3733333333,14.965,16.0886666667,6.54133333333,6.508,11.3313333333
264.00,8.538,10.708,6.72366666667,13.5896666667,6.65233333333,13.234,9.67633333333,16.0443333333,16.4,7.257,6.68766666667,11.5616666667
264.37,9.20033333333,10.9893333333,7.92266666667,13.3626666667,6.53533333333,14.239,9.237,17.1593333333,16.7946666667,7.92266666667,7.302,12.1576666667
264.75,8.49466666667,9.85966666667,6.25733333333,11.9453333333,5.423,12.856,8.381,16.951,16.61,7.205,6.409,11.187
265.12,9.09733333333,10.1163333333,6.44133333333,11.4993333333,6.11366666667,13.865,8.77,17.3216666667,17.4673333333,7.60566666667,6.76866666667,11.7176666667
265.49,9.19533333333,10.4166666667,6.609,11.6736666667,6.214,13.793,9.15933333333,16.4866666667,18.4986666667,8.18966666667,6.609,11.638
265.87,9.34166666667,8.88166666667,5.06,12.3496666667,6.01533333333,12.527,8.56333333333,14.685,18.1883333333,7.50166666667,6.22766666667,11.6063333333
266.24,10.6106666667,9.21166666667,5.66366666667,12.5213333333,6.244,13.306,8.73433333333,14.6366666667,18.39,8.22233333333,6.99433333333,11.7706666667
266.61,10.7386666667,9.097,5.02466666667,12.151,5.68133333333,13.99,8.34166666667,14.5483333333,18.4236666667,7.78333333333,6.86366666667,11.2643333333
266.98,10.5033333333,9.465,4.40266666667,11.6666666667,5.755,14.245,8.49066666667,14.1506666667,18.4276666667,7.70466666667,6.85533333333,11.2266666667
267.36,9.836,9.22866666667,4.341,11.2023333333,5.19133333333,12.477,8.59133333333,13.0843333333,17.8506666667,7.31666666667,7.134,10.8986666667
267.73,10.0796666667,8.93033333333,4.71533333333,10.8753333333,5.54066666667,12.732,8.22266666667,12.7616666667,17.7126666667,7.57433333333,7.486,10.8163333333
268.10,9.71833333333,8.73233333333,4.03266666667,10.908,5.715,10.879,8.268,11.7493333333,17.1163333333,6.64366666667,7.45566666667,10.531
268.48,9.03066666667,8.13933333333,3.595,10.8716666667,5.752,9.75,7.59266666667,10.9286666667,17.0833333333,5.09066666667,6.32733333333,9.951
268.85,8.83266666667,8.55166666667,4.47266666667,10.858,5.51333333333,9.62,7.42633333333,10.6046666667,16.6243333333,4.47266666667,6.41366666667,9.92966666667
269.22,8.49433333333,9.25133333333,4.68166666667,11.1296666667,5.38266666667,10.345,7.40133333333,10.569,16.12,4.85,6.336,10.036
269.59,9.582,9.962,5.53733333333,11.9436666667,6.43333333333,11.889,7.84466666667,11.1563333333,16.3953333333,5.70033333333,7.30166666667,10.4503333333
269.97,10.0156666667,10.8833333333,6.78266666667,11.672,7.04533333333,11.909,8.25466666667,11.8296666667,17.0086666667,6.33533333333,7.83366666667,9.858
270.34,9.95166666667,11.3073333333,6.88166666667,11.7933333333,7.26533333333,11.051,8.41633333333,12.1003333333,17.14,6.39566666667,8.263,10.2586666667
270.71,8.85366666667,11.061,6.94766666667,11.412,7.47433333333,9.857,7.92566666667,11.5626666667,16.9046666667,6.57133333333,8.026,9.78166666667
271.09,9.468,11.4933333333,7.90633333333,12.1033333333,8.17466666667,11.054,7.955,11.786,17.789,7.44266666667,8.492,10.4443333333
271.46,10.463,11.9676666667,8.70366666667,12.963,9.56033333333,12.083,8.49533333333,12.5463333333,18.773,9.02766666667,8.935,10.9256666667
271.83,10.0976666667,11.7993333333,7.82833333333,12.0486666667,9.19033333333,11.641,8.10066666667,12.0716666667,18.9473333333,8.532,8.691,10.9373333333
272.20,9.76466666667,11.3623333333,7.58966666667,11.651,8.988,11.651,8.41133333333,12.2503333333,18.5753333333,8.21133333333,7.90066666667,10.8966666667
272.58,9.687,10.9383333333,6.94733333333,11.6286666667,8.39266666667,11.003,8.45733333333,11.8446666667,18.015,8.24166666667,7.83166666667,10.6146666667
272.95,9.964,11.366,7.202,12.407,8.96533333333,11.982,8.83766666667,12.407,18.3556666667,9.07166666667,8.03033333333,11.0263333333
273.32,10.5216666667,11.5653333333,7.327,12.801,9.30766666667,11.438,8.541,11.8,18.807,8.83933333333,8.34933333333,11.2246666667
273.69,9.65666666667,10.823,6.999,12.4,8.166,10.175,8.20933333333,11.536,17.952,7.90666666667,7.53933333333,10.607
274.06,9.58066666667,10.8606666667,6.821,12.296,8.035,9.801,7.903,11.7436666667,17.66,7.307,7.19666666667,10.7943333333
274.44,9.90333333333,10.5106666667,6.257,12.4243333333,7.42733333333,10.331,7.78733333333,11.299,17.7583333333,6.97733333333,6.797,10.8033333333
274.81,10.2476666667,10.317,5.92166666667,12.26,6.52333333333,9.715,7.56433333333,10.8026666667,17.5573333333,5.89866666667,5.99133333333,10.2013333333
275.18,9.398,9.87366666667,5.49633333333,11.6583333333,5.472,7.923,7.13766666667,10.7306666667,16.512,4.63966666667,5.13933333333,9.11266666667
275.55,8.78866666667,9.65066666667,4.85,11.2753333333,4.70233333333,7.976,6.42566666667,10.3893333333,16.248,3.29866666667,4.53,8.66566666667
275.93,8.86533333333,9.74233333333,5.38433333333,11.42,4.608,7.513,6.16066666667,10.4686666667,15.577,3.25566666667,4.15733333333,8.665
276.30,9.14166666667,10.1856666667,5.83133333333,11.892,4.711,6.952,5.62766666667,11.026,16.323,3.74333333333,4.94,9.422
276.67,9.82533333333,10.6333333333,6.51566666667,11.806,5.525,7.349,5.78566666667,11.9886666667,16.914,4.53466666667,5.65533333333,9.95533333333
277.04,9.742,10.058,6.34533333333,11.032,5.79266666667,7.267,5.55533333333,11.9536666667,16.7456666667,3.58066666667,5.213,9.68933333333
277.41,10.42,10.5246666667,7.48,11.496,6.53566666667,8.425,6.693,13.5696666667,16.9293333333,4.672,6.01033333333,10.3413333333
277.79,11.2676666667,11.2936666667,7.877,11.424,7.38133333333,8.92,6.912,13.719,17.6053333333,4.61633333333,6.39033333333,10.563
278.16,10.5813333333,10.92,7.68833333333,11.337,7.06266666667,9.539,7.24533333333,13.1876666667,17.1226666667,4.89966666667,5.89,10.1383333333
278.53,10.6543333333,11.585,8.611,12.1543333333,8.43,10.396,8.22366666667,14.016,16.9896666667,5.922,6.20633333333,10.1373333333
278.90,11.4996666667,12.1073333333,9.21966666667,12.8673333333,9.19466666667,11.854,8.73866666667,15.4003333333,17.553,7.57333333333,7.52266666667,11.1703333333
279.27,12.0626666667,11.7896666667,8.68733333333,12.832,9.506,12.733,9.28266666667,15.5866666667,18.044,7.843,8.091,11.5416666667
279.64,12.0746666667,11.8053333333,8.79233333333,13.054,9.91933333333,12.564,9.47833333333,15.3563333333,17.9526666667,8.817,8.278,11.9763333333
280.02,10.7603333333,10.8083333333,7.891,12.8886666667,9.58866666667,12.195,9.61266666667,14.682,17.1926666667,8.79966666667,7.98633333333,11.358
280.39,10.4776666667,10.524,7.60333333333,12.8883333333,9.295,12.935,9.527,14.3023333333,16.5043333333,8.83166666667,7.464,10.5006666667
280.76,10.519,10.9013333333,7.41733333333,13.756,9.193,13.284,10.407,14.408,16.7453333333,8.946,7.43966666667,10.8343333333
281.13,11.0893333333,11.0236666667,7.85866666667,14.2106666667,9.321,13.491,10.609,14.538,16.8743333333,9.73566666667,8.25133333333,11.4823333333
281.50,10.6843333333,10.45,7.251,13.6063333333,8.829,13.372,10.066,14.033,16.9756666667,9.25566666667,7.848,11.6653333333
281.87,9.65433333333,9.73766666667,6.78333333333,13.4623333333,8.53066666667,12.797,9.65433333333,13.9823333333,16.5626666667,8.864,7.678,11.444
282.25,10.118,9.81233333333,6.71166666667,13.2396666667,8.58833333333,12.913,9.445,13.8923333333,16.7483333333,9.037,7.589,11.6686666667
282.62,9.81633333333,9.20566666667,6.64333333333,12.675,8.18033333333,11.827,8.89,13.1676666667,16.637,8.358,7.333,11.5906666667
282.99,9.742,8.82533333333,6.915,12.5116666667,7.90833333333,11.576,9.26433333333,12.7413333333,16.791,8.13766666667,7.02933333333,11.9963333333
283.36,9.11633333333,8.57566666667,6.63666666667,11.596,7.64333333333,11.074,8.315,11.95,15.921,7.86733333333,6.58066666667,11.5026666667
283.73,9.336,8.242,6.32733333333,11.3236666667,6.81966666667,10.777,8.36966666667,11.9073333333,15.5906666667,7.85933333333,6.364,11.324
284.10,10.4343333333,8.701,6.44233333333,11.292,7.05533333333,10.977,8.29833333333,12.0626666667,16.2643333333,7.773,6.24966666667,11.4146666667
284.47,10.7756666667,8.66133333333,6.53,10.9293333333,7.26366666667,10.997,8.52533333333,11.8333333333,16.2316666667,7.43366666667,6.18933333333,11.6623333333
284.85,10.4083333333,8.317,6.47433333333,10.491,6.972,11.106,8.11766666667,11.421,15.5213333333,6.989,5.85966666667,11.1886666667
285.22,10.1936666667,7.76733333333,5.52033333333,10.031,6.058,10.308,7.865,10.8123333333,15.4696666667,6.53,5.25966666667,10.6986666667
285.59,9.804,7.333,5.32433333333,9.836,5.59566666667,9.66,7.46066666667,10.4736666667,15.192,5.89833333333,5.05366666667,10.091
285.96,9.908,7.236,5.24833333333,9.685,5.51866666667,9.876,7.33133333333,10.003,15.3306666667,5.64566666667,4.54833333333,9.876
286.33,9.76466666667,7.23766666667,5.522,10.092,5.67766666667,9.874,7.37833333333,10.2166666667,15.5983333333,5.69333333333,5.11633333333,9.96733333333
286.70,9.688,7.18333333333,5.167,9.86133333333,5.104,9.972,6.93133333333,10.003,15.7843333333,5.529,5.21433333333,9.641
287.07,9.30933333333,7.31733333333,4.73466666667,9.86766666667,5.08533333333,10.139,6.64733333333,10.1386666667,15.479,5.35633333333,5.149,9.246
287.44,9.58566666667,7.505,5.329,10.5936666667,5.297,10.946,7.377,10.6736666667,15.7786666667,5.681,5.601,9.44166666667
287.82,9.35866666667,7.38066666667,5.081,10.452,5.51566666667,11.143,7.316,10.5806666667,15.7743333333,5.33866666667,5.20966666667,9.23
288.19,9.19366666667,7.424,5.113,10.4063333333,5.21133333333,11.308,7.145,10.4393333333,15.962,5.261,5.195,9.19366666667
288.56,8.826,7.23633333333,4.388,10.0183333333,4.951,10.979,6.69,10.4156666667,16.1286666667,5.00066666667,5.06733333333,8.64366666667
288.93,9.19,7.26933333333,4.123,9.77,5.00066666667,10.73,6.65666666667,10.184,16.4596666667,5.15,5.21633333333,8.528
289.30,9.044,7.57266666667,4.56366666667,9.863,5.132,11.434,6.45266666667,10.3476666667,16.2153333333,4.74733333333,5.216,8.40866666667
289.67,8.55266666667,7.11866666667,4.30133333333,9.39633333333,5.314,11.437,6.44433333333,10.0876666667,15.857,4.656,4.35233333333,7.94533333333
290.04,8.53133333333,6.94633333333,3.895,9.189,5.27733333333,10.926,6.761,10.0826666667,15.5116666667,4.95666666667,4.586,7.82333333333
290.41,8.67766666667,7.01033333333,3.65833333333,8.93333333333,5.42766666667,10.72,7.12933333333,10.5666666667,15.2796666667,4.96866666667,4.25366666667,7.96333333333
290.78,8.98466666667,7.356,3.618,8.985,6.03566666667,11.265,7.802,11.0423333333,15.3293333333,5.041,4.235,8.162
291.15,9.19333333333,7.65266666667,4.05766666667,9.416,6.369,11.608,8.01266666667,10.9056666667,15.5453333333,4.98233333333,4.53666666667,7.75533333333
291.52,8.36766666667,7.138,3.08366666667,9.02633333333,5.752,10.135,7.12066666667,10.066,15.2286666667,3.933,3.75966666667,7.29366666667
291.89,7.54,6.87366666667,3.01566666667,8.785,5.29533333333,9.1,6.488,9.50366666667,15.2376666667,3.209,3.77,6.48766666667
292.26,7.74266666667,7.40533333333,3.37433333333,9.41233333333,5.66533333333,9.377,6.83733333333,9.73166666667,15.148,3.88933333333,4.33333333333,6.67733333333
292.64,7.858,7.73233333333,3.87533333333,9.70566666667,5.50766666667,9.257,7.37366666667,9.598,15.1596666667,4.09066666667,4.39533333333,6.76333333333
293.01,7.20266666667,7.549,3.884,9.628,5.142,8.862,7.312,9.628,15.2626666667,4.121,3.97533333333,6.41866666667
293.38,7.50433333333,7.97833333333,4.02566666667,9.836,5.82866666667,8.087,7.99633333333,10.328,15.8286666667,4.86333333333,4.51733333333,6.831
293.75,8.131,9.03033333333,4.317,10.2893333333,5.95433333333,7.987,8.29266666667,11.189,16.46,5.73833333333,5.72066666667,7.06966666667
294.12,8.413,10.0176666667,4.86766666667,11.0583333333,5.926,8.042,8.448,11.9226666667,16.984,6.473,6.17266666667,7.77766666667
294.49,8.47,10.2673333333,4.774,11.0713333333,5.852,8.368,8.162,11.499,17.1453333333,6.34833333333,6.571,7.80266666667
294.86,7.91766666667,9.77766666667,4.23033333333,10.815,5.498,8.0,7.42366666667,10.9796666667,16.7736666667,6.10733333333,6.02466666667,7.539
295.23,7.909,9.481,3.89933333333,10.0473333333,5.26733333333,7.311,7.327,11.1633333333,16.6196666667,5.92766666667,5.786,8.03466666667
295.60,8.824,9.75266666667,4.28466666667,10.5916666667,5.723,8.135,8.165,11.8353333333,16.884,6.32233333333,6.12733333333,8.31466666667
295.97,9.37766666667,9.77566666667,4.53266666667,10.9123333333,5.854,8.866,8.68133333333,12.603,16.851,6.42233333333,6.33733333333,8.72433333333
296.34,9.243,9.47333333333,4.56033333333,11.0883333333,5.999,8.754,8.795,13.0293333333,16.938,6.25666666667,6.27033333333,8.83566666667
296.71,8.933,8.85333333333,4.09533333333,10.7356666667,5.474,8.231,8.32366666667,12.9886666667,16.832,5.646,6.00433333333,8.946
297.08,9.17233333333,8.589,3.822,10.5326666667,5.38933333333,8.628,7.68233333333,12.7736666667,16.5826666667,5.195,5.90733333333,8.83533333333
