wavelength,Back_TanHeif,Belly_TanHeif,Breast_TanHeif,Crissum_TanHeif,Crown_TanHeif,DorTail_TanHeif,Patch10_TanHeif,Rump_TanHeif,Throat_TanHeif,WingTip_TanHeif
616.95,21.9251333333,31.839,31.4432666667,22.7343333333,17.9386,10.7907333333,18.3863333333,27.1109333333,37.9266666667,12.9733333333
617.28,21.7427333333,31.7430666667,31.2909333333,22.5999333333,17.7920666667,10.6847333333,18.2363333334,26.8899333333,37.7530666667,12.8506
617.62,21.6760666667,31.7010666667,31.2048666667,22.5393333333,17.7527333333,10.6116666667,18.1653333334,26.7513333333,37.6942,12.8475333333
617.95,21.5629333333,31.6889333333,31.1080666667,22.4428666667,17.6979333333,10.5618666667,18.0595333333,26.628,37.5941333333,12.7881333333
618.28,21.5686666667,31.6788666667,31.054,22.4767333333,17.6797333333,10.5874666667,18.0468,26.5261333333,37.4936666667,12.8326
618.62,21.5613333333,31.7264,31.0331333333,22.5286666667,17.6548666667,10.6484666667,18.0521333333,26.4734,37.4216666667,12.8630666667
618.95,21.4765333333,31.7018666667,30.9324,22.4942666667,17.6064,10.5888,17.9904666667,26.3872666667,37.3327333333,12.8419333333
619.28,21.4479333333,31.6681333333,30.8372666667,22.4784666667,17.5570666667,10.6365333333,17.9704666667,26.2738,37.2465333333,12.8565333333
619.62,21.4563333333,31.6953333333,30.8281333333,22.5400666667,17.5951333333,10.6693333333,17.9596,26.2500666667,37.1704,12.9269333333
619.95,21.3762666667,31.6957333333,30.7853333333,22.5007333333,17.54,10.6576666667,17.8899333333,26.1852,37.0683333333,12.9143333333
620.28,21.28,31.6250666667,30.6646666667,22.4023333333,17.4220666667,10.5668666667,17.7726666667,26.0186666667,36.907,12.8426
620.62,21.2288,31.6278,30.5914,22.3573333333,17.4333333334,10.5642666667,17.7354,25.9522,36.8106,12.8601333333
620.95,21.1971333333,31.5895333333,30.497,22.3460666667,17.4021333333,10.5813333333,17.7244,25.9001333333,36.6995333333,12.9378
621.28,21.1422,31.5489333334,30.5172,22.4009333333,17.4134,10.6412,17.7113333333,25.8366,36.5947333333,12.9858
621.62,21.1435333333,31.5897333333,30.4503333333,22.4799333333,17.4385333333,10.7048,17.7262,25.8068666667,36.5338,13.0705333333
621.95,21.0002666667,31.4896,30.294,22.3567333333,17.2665333333,10.6069333333,17.6222,25.6962666667,36.4002666667,12.9700666667
622.28,20.8922,31.4151333333,30.1632,22.2581333333,17.1529333333,10.5177333333,17.5142,25.558,36.2548,12.9402
622.62,20.7902666667,31.3806,30.0549333333,22.1874666667,17.0824,10.5116666667,17.4640666667,25.4336666666,36.1194,12.9086666667
622.95,20.6656666667,31.3134,29.9602,22.1420666667,17.0,10.3924666667,17.3078666667,25.2931333333,35.9706,12.8586
623.28,20.5003333333,31.2531333333,29.8042666667,21.9830666667,16.817,10.2818,17.2113333333,25.12,35.8044666667,12.7432666666
623.62,20.4508666667,31.171,29.6812,21.935,16.7498666667,10.2720666667,17.1338666667,24.9310666667,35.6338666667,12.7482666667
623.95,20.3579333333,31.1334,29.6170666667,21.9101333333,16.6969333333,10.2635333333,17.0518666667,24.8554666667,35.5366,12.753
624.28,20.195,31.0165333333,29.4404666667,21.7842666667,16.5174,10.1745333333,16.9029333333,24.6279333333,35.3524666667,12.5872666667
624.62,20.1696666667,31.0110666667,29.4014,21.8040666667,16.4926,10.2213333333,16.8336,24.5750666667,35.2530666667,12.6202666667
624.95,20.1178,31.0662666667,29.3056,21.753,16.4596666667,10.2243333333,16.7812,24.4897333333,35.1378,12.6026666667
625.28,19.9696666667,31.0094666667,29.2978666666,21.6738666667,16.3600666667,10.1322666667,16.6458666667,24.3177333333,35.0439333333,12.5116
625.61,19.9075333333,31.0046666667,29.2981333333,21.6946,16.4043333333,10.1321333333,16.5926666667,24.2104,34.9265333333,12.5407333333
625.95,19.8270666667,30.9328666667,29.2137333333,21.6585333333,16.3589333333,10.0960666667,16.5162,24.0575333333,34.8117333333,12.4990666667
626.28,19.7602,30.8656666666,29.142,21.6362666667,16.312,10.0220666667,16.3982,23.9463333334,34.7381333333,12.4764
626.61,19.6526,30.8370666667,29.065,21.6039333333,16.2618666667,10.0437333333,16.3579333333,23.8718,34.5990666667,12.4682666667
626.94,19.5172,30.7743333333,28.9929333333,21.5619333333,16.1847333333,9.99193333335,16.2126666667,23.7428,34.5055333334,12.3984666667
627.28,19.4642666667,30.8376,28.9878,21.5554666667,16.1674666667,9.99026666667,16.1926666666,23.7016666667,34.485,12.4032
627.61,19.4727333333,30.8818,29.0,21.6162666667,16.1949333333,10.0854,16.2232666667,23.6571333333,34.4397333333,12.4618
627.94,19.5005333333,30.9451333333,29.0549333333,21.7089333333,16.2662,10.1871333333,16.2944666667,23.696,34.3984,12.6106666667
628.27,19.4865333333,30.9832666667,29.101,21.7917333333,16.3122,10.2283333333,16.3110666667,23.6923333333,34.3818666667,12.6694
628.61,19.3772666667,30.9464,29.0128666666,21.7463333333,16.2460666667,10.184,16.2272666667,23.6102,34.2607333334,12.6706
628.94,19.3685333333,30.9343333333,28.9651333333,21.7592,16.2254,10.2651333333,16.2946,23.5916,34.1175333333,12.7558666667
629.27,19.3005333333,30.9562666667,28.8928,21.7534666667,16.1910666667,10.2460666667,16.2401333334,23.5308666667,34.0603333333,12.7577333333
629.60,19.258,30.9970666667,28.8816666667,21.7269333333,16.1928,10.2291333333,16.2102666667,23.5472,33.9366666667,12.8173333333
629.94,19.2114,31.018,28.8445333333,21.7173333333,16.1604666667,10.2890666667,16.2203333333,23.4955333333,33.7812666667,12.8521333333
630.27,19.2652666667,31.1171333333,28.9314666667,21.8056666666,16.237,10.362,16.2994666667,23.5398,33.7833333333,12.9418
630.60,19.2974666667,31.17,28.9381333333,21.8698666667,16.2719333333,10.4062,16.3765333333,23.5356,33.6928,13.0491333333
630.93,19.1828,31.1661333333,28.8826666667,21.9049333333,16.2868,10.4374,16.4058666667,23.5245333333,33.5996666667,13.0936
631.26,19.0628666667,31.1687333333,28.8160666667,21.8662,16.2268666667,10.3777333333,16.3320666667,23.4742666667,33.4618666667,13.0746666667
631.60,18.8770666667,31.0904,28.6793333333,21.7312666667,16.0821333334,10.2476666667,16.2244666667,23.2989333333,33.3504,13.0004666667
631.93,18.7735333333,31.0538666667,28.5524,21.6419333333,15.9608666667,10.1908666667,16.1548,23.1300666667,33.1666,12.9491333333
632.26,18.6714666667,30.9683333333,28.4235333333,21.5539333333,15.8315333333,10.0886,16.0501333333,22.9618,33.0085333333,12.8954666667
632.59,18.5530666667,30.9859333333,28.3279333333,21.5312666667,15.7746,10.0362,15.9450666667,22.8984666667,32.9252666667,12.8706
632.92,18.5578,30.9902,28.2883333333,21.5188666666,15.7674666667,10.1017333333,15.928,22.882,32.8426666667,12.9044666667
633.26,18.5604666667,31.035,28.2982,21.5732666667,15.7761333333,10.1998666667,15.9570666667,22.8618,32.829,12.9722
633.59,18.5244666667,31.0318666667,28.2416,21.6131333333,15.7747333334,10.2344666667,15.9631333333,22.8373333333,32.7445333333,13.0139333333
633.92,18.3570666667,30.9113333333,28.0880666667,21.5193333333,15.6388666667,10.174,15.7810666667,22.6434,32.558,12.9596
634.25,18.3176,30.8991333333,28.0363333333,21.5128666667,15.5882,10.1905333333,15.7298,22.6314666667,32.4443333333,13.0305333333
634.58,18.2775333333,30.7944,27.9262666667,21.4706,15.5157333333,10.1926666667,15.6401333333,22.54,32.2432666667,13.0436666667
634.91,18.2321333333,30.7044666667,27.8429333333,21.4245333333,15.4808666667,10.1438666667,15.5457333333,22.4521333333,32.1205333333,13.0082666667
635.25,18.1686666667,30.6916666667,27.7720666666,21.3864666667,15.4530666667,10.1172,15.4250666667,22.4119333333,31.9285333333,12.9825333333
635.58,18.1711333333,30.7344666667,27.7814666667,21.4419333334,15.5388666667,10.1602,15.4536,22.4516666667,31.9044666667,13.0947333333
635.91,18.2572,30.9115333333,27.8929333333,21.5923333333,15.6304,10.3235333333,15.5889333333,22.5892,31.9616666667,13.2205333333
636.24,18.2713333333,30.8998666667,27.8402666667,21.6012666667,15.6546666667,10.3657333333,15.5688,22.5610666667,31.8724,13.2428
636.57,18.1816666667,30.8678,27.7842,21.6014666667,15.6056666667,10.3542,15.5298666667,22.4982666667,31.7338,13.3045333333
636.90,18.1323333333,30.8216666667,27.6944666667,21.6017333334,15.5471333333,10.3364,15.4710666667,22.444,31.6016,13.2956
637.23,18.0855333333,30.8635333333,27.6942666667,21.6146666667,15.5271333333,10.2916666667,15.4399333333,22.4334666667,31.5516,13.3148666667
637.56,18.0124666667,30.8448,27.6058666667,21.5515333333,15.469,10.2224666667,15.4489333333,22.405,31.4254666667,13.3112
637.90,17.9914,30.8501333333,27.5903333333,21.5825333333,15.5536666667,10.2968666666,15.4868,22.3720666667,31.3316,13.3597333333
638.23,18.0439333333,30.9948,27.705,21.638,15.6275333333,10.3456666667,15.5436666667,22.4690666667,31.3902,13.4408
638.56,17.9998,31.0638666667,27.6373333333,21.6836666667,15.6034666667,10.379,15.5489333333,22.4682,31.2934666667,13.4994
638.89,18.1384,31.222,27.7646,21.9074,15.7196,10.6108,15.7302666667,22.6042,31.4112,13.7506
639.22,18.0614666667,31.2021333333,27.6958,21.8505333333,15.5946,10.5245333333,15.6726666667,22.5520666667,31.2737333333,13.6668666667
639.55,17.9794,31.1653333333,27.6918666667,21.8404666667,15.5674,10.4386,15.5811333333,22.5194666667,31.1631333333,13.6360666667
639.88,17.9182666667,31.1383333333,27.7107333333,21.8478,15.5159333333,10.4887333333,15.5746666666,22.4738666667,31.0337333333,13.6408666667
640.21,18.0372,31.2982666667,27.8408666667,21.9993333333,15.6469333333,10.6386,15.7376,22.6024666667,31.0926666667,13.7308666667
640.54,17.9996666667,31.3926666667,27.8246,21.9979333333,15.6937333333,10.6363333333,15.7335333334,22.572,31.0454,13.7507333333
640.87,17.9925333333,31.354,27.8023333333,21.9633333334,15.6846,10.6588,15.6465333333,22.5118666667,30.9272666667,13.7921333333
641.20,18.0486,31.3575333333,27.7220666667,21.9712666667,15.6611333333,10.7310666667,15.6480666666,22.5164,30.8200666667,13.7932666667
641.53,17.9857333333,31.4160666667,27.6886,21.9545333333,15.6038,10.6858666667,15.6308,22.4867333333,30.8139333333,13.7648
641.87,17.9501333333,31.4048,27.5917333333,21.9676666667,15.5709333333,10.6777333333,15.5920666667,22.4122,30.7325333333,13.7215333333
642.20,18.1008666667,31.5384,27.7604666667,22.1505333333,15.7406,10.8872666667,15.7795333334,22.5582666667,30.8634,13.9497333333
642.53,18.0054666667,31.4734666667,27.6734666667,22.1190666667,15.7163333333,10.7908,15.6814666667,22.5237333333,30.6844,13.8596666667
642.86,17.9918,31.4754,27.6657333333,22.1378,15.7172666667,10.7676,15.6593333333,22.5078,30.6469333333,13.8826666667
643.19,17.9901333333,31.4468666667,27.6232,22.1341333333,15.7310666666,10.8564666667,15.6956666667,22.4244666667,30.5588666667,13.9309333333
643.52,18.0478,31.5398666667,27.6572666667,22.2154,15.7634,10.8991333333,15.7464,22.4935333333,30.5638,14.0113333333
643.85,18.0318,31.4785333333,27.5048666667,22.2068666667,15.7096666667,10.9124,15.7145333333,22.408,30.4108,14.0359333333
644.18,17.9969333333,31.4401333333,27.4854,22.3117333333,15.7111333333,10.9563333334,15.7511333333,22.4544666667,30.3486,14.1356666667
644.51,18.0618,31.572,27.5898,22.4396,15.7575333333,11.0945333333,15.9007333333,22.5363333333,30.4064,14.2426
644.84,18.0118,31.6210666667,27.6471333333,22.478,15.7617333333,11.0378666667,15.9004666667,22.4962,30.4234666667,14.2526666667
645.17,18.1167333333,31.6523333333,27.7258,22.5849333333,15.7945333333,11.0959333333,16.002,22.5218,30.4706,14.355
645.50,18.1734,31.6796,27.7219333333,22.6616,15.814,11.1348666667,16.0366,22.5263333333,30.4008666667,14.4456
645.83,18.0178,31.5792666667,27.5557333333,22.5883333333,15.6226666667,10.9566,15.9282666667,22.3501333333,30.1864,14.3448
646.16,18.0072,31.5758666667,27.5233333333,22.5508,15.5622666667,10.9901333333,15.9419333333,22.2698666667,30.1316,14.3344
646.49,18.0468,31.6843333334,27.5240666667,22.6162666667,15.6147333333,11.1386,16.0188666667,22.2605333333,30.1019333333,14.4616
646.82,18.0907333333,31.7314,27.5196666667,22.7164666667,15.6274,11.2167333333,16.1255333333,22.3558666667,30.0553333333,14.5469333333
647.15,18.0784,31.7009333333,27.4842666667,22.7743333333,15.6457333333,11.186,16.1942,22.3210666667,30.0,14.5768
647.48,17.9346666667,31.6245333333,27.4514,22.6864,15.5373333333,11.0877333333,16.1124,22.2213333333,29.9332666667,14.4928
647.81,18.0102666667,31.7389333333,27.5645333333,22.7269333333,15.5506,11.2102,16.2618,22.2455333334,29.9474666667,14.5677333333
648.14,17.8608666667,31.6182,27.3776,22.5764,15.4601333333,11.0886666667,16.2123333333,22.1555333333,29.7974666667,14.5046
648.47,17.8623333333,31.6096666667,27.3344,22.6287333333,15.403,11.1368,16.2348666667,22.1044666667,29.7424666667,14.5593333333
648.80,17.7617333333,31.5312,27.2128,22.5864666667,15.3456666667,11.1520666667,16.0696666667,22.0644,29.5196666667,14.5058
649.13,17.6685333333,31.5146666667,27.1242,22.5321333333,15.2783333333,11.1223333333,16.0324,22.0234666667,29.4102666667,14.4986666667
649.46,17.6756,31.4706666666,27.0635333333,22.4567333333,15.2477333333,11.1558666667,16.0200666667,21.9546,29.2762,14.5050666667
649.79,17.5710666667,31.3948,26.9470666667,22.4002,15.1112,11.0684666667,15.95,21.8378,29.1004,14.4322
650.11,17.4836,31.3406666667,26.9002666667,22.3795333333,15.0048,11.0037333333,15.9105333333,21.8336,29.0691333333,14.3562
650.44,17.4118,31.2748666667,26.7662666667,22.2800666667,14.897,10.9577333333,15.7695333333,21.6561333333,28.9467333333,14.313
650.77,17.3722666667,31.2026,26.6659333333,22.1814666666,14.7781333333,10.9054,15.6164666667,21.5414666667,28.8055333333,14.2829333333
651.10,17.3802,31.1805333334,26.6388,22.179,14.7727333333,10.9068666667,15.5886,21.5508,28.6785333333,14.2738
651.43,17.2504,30.9852666667,26.3713333333,21.9688,14.5740666667,10.7136666667,15.3335333333,21.3312,28.4446,14.0836666667
651.76,17.2801333333,30.9936666667,26.3422,22.0176666667,14.5164,10.6498666667,15.2641333333,21.3222666667,28.4211333333,14.0760666667
652.09,17.3912,31.1259333333,26.4901333333,22.1525333333,14.6884666667,10.7961333333,15.3794,21.43,28.4322,14.1832666667
652.42,17.4862,31.2236,26.5127333333,22.2253333333,14.7455333333,10.8429333333,15.5528666667,21.465,28.4769333333,14.2972
652.75,17.4638666667,31.1464666667,26.4883333333,22.2382,14.6939333334,10.8595333333,15.5110666667,21.38,28.4009333333,14.3009333333
653.08,17.4920666667,31.2561333333,26.5780666667,22.3572666667,14.7227333333,10.9241333333,15.5969333333,21.4692666667,28.5208666667,14.3335333334
653.41,17.5599333333,31.2724,26.5577333333,22.4091333333,14.728,10.9266,15.6061333333,21.4700666667,28.5157333333,14.3806666667
653.74,17.5226,31.1811333333,26.4416666667,22.3262,14.7005333333,10.9820666667,15.5656,21.3525333333,28.2977333333,14.3441333333
654.06,17.4894,31.1908,26.4531333333,22.3557333333,14.6635333333,10.9584,15.602,21.3745333333,28.232,14.3798
654.39,17.4804,31.2124,26.4630666666,22.3756666667,14.6694666667,10.9736666667,15.6510666667,21.4098666667,28.2469333333,14.4068666667
654.72,17.4928,31.3390666667,26.4926666667,22.4370666667,14.6480666667,10.9426,15.7155333333,21.3920666667,28.2895333333,14.4759333333
655.05,17.4204,31.2933333333,26.4594666667,22.4419333333,14.6164666666,10.9626,15.7262666667,21.3338666667,28.1988,14.4812666667
655.38,17.4283333333,31.319,26.4126666667,22.4548666666,14.6416666667,11.095,15.7979333333,21.3198,28.0564666667,14.5108
655.71,17.1094666667,31.0151333333,26.0020666667,22.1386,14.2930666667,10.8372666667,15.4745333333,21.0151333333,27.7101333333,14.2737333334
656.04,16.8908666667,30.8927333333,25.8178,22.0402,14.0955333333,10.7014666667,15.3098,20.798,27.567,14.1269333333
656.37,16.8274,30.8926666667,25.7666666667,21.9500666667,13.9954,10.7091333334,15.2782666667,20.7180666667,27.4744666667,14.0584
656.69,16.6874,30.7344666667,25.577,21.7224666667,13.8442,10.5844,15.1425333334,20.5284,27.2682666667,13.9113333334
657.02,16.6926666667,30.7979333333,25.6262,21.7768666667,13.9289333333,10.7202666667,15.2395333333,20.5592666667,27.2795333333,14.0169333333
657.35,16.6056666667,30.7532666667,25.5403333333,21.7522,13.8820666667,10.698,15.1529333333,20.4798666667,27.1944666667,14.0248
657.68,16.4954666667,30.616,25.3358,21.6809333334,13.7694666667,10.6780666667,15.0488666667,20.3142,27.0592,13.9255333333
658.01,16.4436,30.6137333333,25.2509333333,21.6492666667,13.7009333333,10.6428666667,15.0008666667,20.1998,26.9100666666,13.9068
658.34,16.3581333334,30.4979333333,25.0786666667,21.5438666667,13.6184666667,10.6366,14.9168666667,20.0413333333,26.7399333333,13.7998
658.66,16.4311333334,30.5693333333,25.1022666667,21.6494,13.6875333334,10.7272,14.9812,20.0806666667,26.7892666667,13.8597333334
658.99,16.2992,30.5110666667,24.9607333333,21.5711333333,13.5509333333,10.5984,14.8429333333,19.9208,26.6902,13.735
659.32,16.5056666667,30.7370666667,25.1850666667,21.7643333333,13.7252,10.7771333333,14.9928,20.0780666667,26.8407333333,13.9387333333
659.65,16.4878666667,30.7090666667,25.0861333333,21.6802666667,13.675,10.7470666667,14.9408666667,20.0764666667,26.7351333333,13.8855333333
659.98,16.4245333333,30.6670666667,24.9698,21.6726,13.6073333333,10.7001333333,14.9004666667,20.0440666667,26.6658666667,13.8668
660.31,16.5109333333,30.8163333333,25.0168666666,21.8164,13.6736666667,10.8533333333,14.9704,20.1624,26.6940666667,13.9666
660.63,16.522,30.823,24.9574666667,21.8468,13.6684666667,10.8666,14.9642666667,20.146,26.6109333333,13.9589333333
660.96,16.5997333333,30.9143333333,24.9526,21.9224666667,13.7042666667,10.9205333333,15.0466666667,20.2314666667,26.5874,14.0460666667
661.29,16.6418666667,30.9650666667,25.0014666667,21.9444,13.7845333333,10.8928,15.0450666667,20.3380666667,26.5242666667,14.0967333333
661.62,16.7612666667,31.0654,25.0712666667,22.0595333333,13.9466666667,11.1070666667,15.2228666667,20.4280666667,26.6034,14.2481333333
661.94,16.7350666667,31.0795333333,25.0486666667,22.0323333334,13.9122,11.0476666667,15.1917333333,20.4519333333,26.5395333333,14.2822
662.27,16.5338666667,30.9452,24.911,21.849,13.6836666667,10.8332,15.0142,20.3309333334,26.2801333333,14.1490666667
662.60,16.4492666667,30.8818,24.9046,21.8159333334,13.6453333334,10.8270666667,15.0319333333,20.3112666667,26.1967333333,14.1436
662.93,16.2302666667,30.6842666667,24.6251333333,21.6444,13.4772666667,10.6512,14.9262,20.1588,25.9098666667,13.9626666667
663.26,16.3584666667,30.753,24.7584,21.7995333333,13.5756666667,10.8202,15.0612,20.2476,25.8761333333,14.1662
663.58,16.3849333333,30.8658,24.7922,21.789,13.5877333333,10.8387333333,15.0802,20.2839333333,25.7843333333,14.2014666667
663.91,16.2669333333,30.7093333333,24.6522666667,21.6610666667,13.4511333333,10.6774,14.9772666667,20.0758666667,25.6133333333,14.1530666666
664.24,15.9615333333,30.4984,24.4498,21.4244,13.183,10.4222,14.7149333333,19.8646,25.388,13.9058
664.57,15.9268666667,30.5160666667,24.4687333333,21.3780666667,13.1688,10.4070666667,14.7048666667,19.8336666667,25.3826,13.8626666667
664.89,15.9251333334,30.6484,24.4710666666,21.4394,13.1642,10.525,14.764,19.8414666667,25.3927333333,13.9004666667
665.22,15.7315333333,30.583,24.2963333333,21.3174,13.012,10.337,14.5689333333,19.7366,25.2155333333,13.7121333333
665.55,15.5787333333,30.5248,24.2534666667,21.2704666667,12.9728666667,10.3416666667,14.4836,19.6220666667,25.1005333333,13.6318
