wavelength,Back_HemMelf,Belly_HemMelf,Breast_HemMelf,Crissum_HemMelf,Crown_HemMelf,DorTail_HemMelf,Patch10_HemMelf,Patch11_HemMelf,Rump_HemMelf,Throat_HemMelf,WingTip_HemMelf
749.38,16.4573333333,47.7871666666,41.805,37.3689166666,14.1135833334,23.0920833333,8.09208333335,28.7943333334,15.961,40.6275833334,20.7835833333
749.70,16.4155,47.4495833333,41.70925,37.1355833333,14.14125,23.0476666667,7.94058333334,29.0323333333,15.931,40.4215833334,20.6845833333
750.01,16.5104166667,47.6555833333,42.1284166667,37.41125,14.28325,23.1493333334,7.92116666668,29.2449166667,16.1835,40.53,20.7978333333
750.33,16.4081666667,47.6235833333,42.297,37.5088333333,14.347,23.10525,8.05341666667,29.25325,16.3408333333,40.374,20.8564166666
750.64,16.5715,47.608,42.4569166667,37.7575,14.5885,23.3629166667,8.24158333333,29.5265833334,16.61375,40.3753333333,21.0345
750.96,16.4649166667,47.42725,42.4699166667,37.9264166666,14.5188333333,23.32625,8.05383333334,29.6286666667,16.6173333333,40.4245833333,20.9765833333
751.27,16.3451666667,47.1985833333,42.42625,37.7666666666,14.50475,23.0889166667,7.95883333334,29.29225,16.4193333334,40.2535833333,20.602
751.59,16.5363333334,47.2893333333,42.5301666666,37.7785,14.9394166667,23.37125,8.08299999998,29.4733333333,16.5926666667,40.3730833333,20.7594166667
751.90,16.3648333333,47.3973333333,42.6146666666,37.6756666667,14.7316666667,23.1998333333,7.93208333333,29.2784166666,16.4855833334,40.2074166666,20.5725
752.22,16.1811666667,46.9818333333,42.1205,37.13225,14.7143333333,23.206,7.93941666668,28.97825,16.3924166667,40.0553333333,20.4235
752.53,16.19375,46.8683333334,42.0589166666,37.0638333334,14.7820833334,23.3220833333,8.07058333335,28.85325,16.5020833333,40.2585,20.4638333333
