wavelength,Back_EmbDuif,Belly_EmbDuif,Breast_EmbDuif,Crissum_EmbDuif,Crown_EmbDuif,DorTail_EmbDuif,Patch10_EmbDuif,Patch11_EmbDuif,Rump_EmbDuif,Throat_EmbDuif,WingTip_EmbDuif
820.54,15.373,43.662,29.05,12.6983333333,7.78433333333,5.088,18.83,2.30466666667,9.58006666667,39.7913333333,14.677
820.85,15.4183333333,44.578,30.1623333333,13.5593333333,9.11233333333,6.36033333333,19.464,3.663,10.5266,40.277,15.5823333333
821.15,15.5813333333,44.682,30.9766666667,14.558,9.70533333333,7.41066666667,19.845,4.75966666667,11.4792666667,40.403,16.8836666667
821.45,15.9673333333,45.44,31.7463333333,15.362,10.2636666667,8.28633333333,20.4196666667,6.01266666667,12.5370666667,40.759,17.541
821.76,16.803,45.8673333333,32.681,16.4946666667,11.3363333333,9.32066666667,20.8226666667,7.32833333333,13.8051333333,41.1833333333,18.4156666667
822.06,16.9793333333,45.8466666667,32.848,16.5913333333,11.5426666667,9.69766666667,21.111,7.68066666667,14.3343333333,41.0246666667,18.8563333333
822.36,17.2866666667,46.189,33.3636666667,17.0936666667,11.7886666667,9.93933333333,21.372,7.90666666667,14.6384666667,40.9656666667,19.0753333333
822.67,17.3623333333,46.2683333333,33.894,17.266,12.0456666667,9.98633333333,21.3653333333,8.18866666667,14.8510666667,41.0576666667,19.6346666667
822.97,17.7633333333,46.625,33.9763333333,17.7633333333,12.5543333333,10.2096666667,21.601,8.57466666667,15.2107333333,41.5676666667,20.0416666667
823.27,18.228,46.9826666667,34.485,18.1706666667,12.9926666667,10.556,21.9016666667,8.995,15.5322,41.9,20.341
823.58,18.584,47.4436666667,34.8183333333,18.5153333333,13.1856666667,10.757,22.173,9.538,15.8427333333,42.232,20.6193333333
823.88,18.4526666667,47.7573333333,35.306,18.6813333333,13.489,11.0383333333,22.461,9.90666666667,15.9958666667,42.4506666667,20.5813333333
824.18,18.933,47.9563333333,35.8503333333,19.089,13.6206666667,11.304,22.6973333333,10.068,16.4671333333,42.4436666667,20.7706666667
824.49,19.487,48.7476666667,36.2383333333,19.3413333333,14.126,11.5366666667,23.1703333333,10.5396666667,16.8392,43.0466666667,20.812
824.79,19.4043333333,48.725,36.4866666667,19.2296666667,13.9426666667,11.4466666667,23.1076666667,10.0106666667,16.7014666667,43.1293333333,20.3303333333
825.09,18.819,48.0986666667,36.233,18.3903333333,13.3153333333,10.9776666667,22.6066666667,9.913,15.9104666667,42.6393333333,20.1363333333
825.39,19.3823333333,49.1106666667,36.6796666667,18.8653333333,13.3206666667,11.3483333333,22.7283333333,10.3296666667,15.6416,43.3723333333,19.9646666667
825.70,18.8813333333,48.9653333333,36.2406666667,18.625,13.152,10.809,22.097,10.1076666667,15.2149333333,43.1673333333,19.617
826.00,18.9293333333,48.7786666667,35.7936666667,18.3546666667,13.057,10.596,22.0006666667,9.842,14.8707333333,43.3726666667,19.1093333333
826.30,18.447,48.349,36.045,18.2623333333,12.599,10.5513333333,21.804,9.537,14.4252666667,42.188,18.281
826.61,18.1036666667,48.2646666667,35.778,17.8986666667,12.3553333333,9.91033333333,21.5006666667,9.08933333333,14.2816666667,41.788,17.9546666667
826.91,18.2413333333,48.0503333333,35.6393333333,17.904,12.467,9.93633333333,21.4286666667,9.11133333333,13.9445333333,41.526,17.979
827.21,18.3116666667,47.7343333333,35.721,17.6536666667,12.277,9.77633333333,21.207,9.231,13.8673333333,41.5493333333,18.105
827.51,17.86,47.1586666667,35.1326666667,17.311,11.875,9.46966666667,20.8903333333,9.356,13.4013333333,41.4393333333,17.86
827.82,17.6216666667,46.6276666667,35.2243333333,16.7056666667,11.4033333333,8.92766666667,20.6823333333,9.064,13.1034,41.1696666667,17.5633333333
828.12,17.128,46.6906666667,34.978,16.2453333333,11.6126666667,8.223,20.377,9.607,12.6552,41.1553333333,17.7296666667
828.42,18.1266666667,47.469,35.497,16.929,12.5393333333,8.80066666667,21.172,9.89266666667,13.2157333333,41.504,18.0423333333
828.72,18.035,47.0836666667,35.1053333333,16.7336666667,13.1226666667,8.07533333333,21.1976666667,10.0496666667,13.4814,41.3863333333,17.5416666667
829.02,18.1243333333,46.6956666667,34.645,16.0593333333,13.0466666667,8.18766666667,21.0883333333,9.791,13.0222666667,41.375,17.2496666667
829.33,18.0576666667,46.549,35.099,15.6766666667,12.8676666667,8.50733333333,20.6793333333,9.71133333333,12.7020666667,41.0646666667,16.72
829.63,18.6856666667,46.8613333333,35.4846666667,15.149,13.793,8.57666666667,21.1906666667,10.905,13.1626,42.3223333333,17.6833333333
829.93,17.3796666667,46.501,34.693,14.7596666667,13.5323333333,9.15433333333,20.2323333333,11.1113333333,11.7610666667,42.3216666667,17.214
830.23,16.4606666667,46.352,34.493,13.4303333333,13.2433333333,9.05333333333,19.566,10.4376666667,11.8516666667,41.9753333333,16.1243333333
830.54,17.572,46.7076666667,34.8563333333,14.9796666667,15.062,9.136,19.7943333333,11.358,13.185,42.0163333333,17.3253333333
830.84,18.8903333333,47.072,35.447,16.0723333333,16.5563333333,9.24733333333,19.771,12.5056666667,13.9675333333,43.0203333333,18.362
831.14,16.9193333333,46.437,34.6666666667,15.586,15.954,7.816,17.701,11.0806666667,12.9102666667,43.2643333333,17.3793333333
831.44,17.1926666667,46.091,35.1163333333,16.964,16.4153333333,9.73933333333,18.29,11.4313333333,14.5132,42.2496666667,19.6616666667
831.74,15.257,44.474,32.7516666667,15.481,14.2726666667,7.60633333333,16.1073333333,9.933,13.4136,40.179,18.0763333333
832.04,14.152,45.1406666667,32.6513333333,14.578,13.7253333333,7.88566666667,16.1976666667,9.29233333333,13.2054,39.1733333333,19.3946666667
832.35,13.7113333333,44.7126666667,33.6146666667,14.4753333333,13.792,7.76033333333,16.687,9.61,13.7676,39.244,19.9436666667
832.65,13.4913333333,44.457,32.5816666667,13.7163333333,12.552,7.629,16.986,9.132,13.3786666667,38.4443333333,19.617
832.95,14.3113333333,45.377,34.0063333333,14.665,13.3193333333,9.281,17.8533333333,8.89133333333,14.6796,38.5406666667,20.0496666667
833.25,15.5536666667,45.4486666667,34.8723333333,14.08,13.3266666667,9.49566666667,18.4676666667,9.201,15.4027333333,38.114,20.334
833.55,16.712,46.2646666667,35.944,15.6616666667,14.2516666667,10.861,19.382,10.291,16.2134666667,38.464,21.512
833.85,15.3216666667,45.643,34.9416666667,14.2106666667,12.1636666667,9.67833333333,18.5673333333,8.918,14.8478,37.4266666667,20.1166666667
834.16,14.9793333333,45.695,35.253,13.3216666667,11.751,10.035,18.7896666667,8.63866666667,14.2,36.6493333333,20.1573333333
834.46,15.976,46.8336666667,36.4133333333,14.45,13.414,11.514,20.3223333333,10.3336666667,15.3943333333,36.989,21.56
834.76,17.106,47.4516666667,36.9946666667,14.6453333333,14.4406666667,11.687,21.031,11.0723333333,15.8112666667,37.1996666667,21.7633333333
835.06,17.802,49.077,38.147,15.592,15.622,12.6553333333,21.2536666667,12.6553333333,16.4576,38.2986666667,23.7966666667
835.36,17.6056666667,48.6786666667,38.3953333333,15.4413333333,15.2496666667,13.499,20.5346666667,12.5753333333,16.4406,38.0133333333,24.3553333333
835.66,19.062,50.051,39.823,16.6156666667,16.0043333333,15.3246666667,20.7613333333,13.0136666667,16.7108,38.1243333333,25.4503333333
835.96,20.212,50.8406666667,40.4606666667,17.873,17.1053333333,16.4836666667,21.1256666667,14.6926666667,17.8946,39.6196666667,26.206
836.26,19.793,50.5373333333,39.5063333333,17.3636666667,17.005,16.2883333333,19.8326666667,14.6953333333,16.7264666667,38.9883333333,26.603
836.57,20.1976666667,51.597,39.811,18.3086666667,18.5333333333,16.689,20.0176666667,14.7996666667,17.1119333333,38.5966666667,28.07
836.87,18.205,49.5713333333,37.418,16.389,17.4986666667,15.431,19.1123333333,14.675,15.3402666667,37.065,28.7446666667
837.17,20.604,51.1863333333,38.9966666667,17.907,20.9816666667,18.5006666667,21.3593333333,17.8533333333,16.8176666667,37.7563333333,31.2293333333
837.47,21.293,53.025,39.0863333333,19.2766666667,21.0556666667,18.565,21.2336666667,17.9713333333,18.3747333333,38.0783333333,33.867
837.77,20.817,52.8536666667,38.781,17.769,19.7146666667,19.9093333333,19.9743333333,17.769,18.9623333333,37.873,35.149
838.07,20.5183333333,50.8403333333,39.4256666667,16.5963333333,18.9076666667,20.518,18.5573333333,16.3866666667,18.9213333333,38.1653333333,34.7336666667
838.37,19.836,48.5456666667,38.8513333333,15.7343333333,18.8663333333,20.656,19.985,16.6296666667,19.2842,38.777,34.1536666667
838.67,21.518,50.4693333333,38.8106666667,15.5713333333,20.9703333333,20.6573333333,21.518,20.1096666667,19.5462666667,41.158,36.15
838.97,18.7793333333,51.7213333333,38.1846666667,13.7716666667,21.831,19.562,22.8483333333,22.6133333333,20.8138666667,42.41,36.307
839.27,17.2523333333,54.4886666667,41.0616666667,15.925,25.6826666667,21.546,24.5903333333,25.449,23.06,41.8423333333,39.8906666667
839.57,18.062,54.3413333333,40.3876666667,15.659,24.1083333333,19.9226666667,24.2636666667,25.8916666667,23.2712,42.7906666667,40.3103333333
839.87,18.308,51.7143333333,39.2413333333,16.3383333333,23.2676666667,18.964,23.851,27.571,22.8591333333,41.065,38.658
840.17,20.13,53.5356666667,41.9193333333,18.687,24.964,20.8513333333,25.6853333333,29.87,24.3,42.5683333333,40.6926666667
840.47,18.315,52.8203333333,41.8316666667,18.4616666667,23.4433333333,20.9526666667,22.857,29.011,23.8828,43.2966666667,40.879
840.77,18.6613333333,49.3576666667,41.109,19.8783333333,24.8813333333,22.5826666667,23.1913333333,31.1023333333,24.8682666667,43.002,40.6356666667
841.07,18.7916666667,48.406,40.8366666667,21.6466666667,25.1656666667,21.1816666667,24.0373333333,31.607,25.5112666667,41.3016666667,41.0356666667
841.37,16.5986666667,47.8913333333,39.252,21.7006666667,23.8096666667,20.068,22.789,31.973,25.1973333333,39.728,40.9523333333
841.67,14.8303333333,48.517,38.7713333333,20.3393333333,22.5283333333,19.421,21.1156666667,31.497,24.1242666667,35.8053333333,40.466
841.97,11.3996666667,45.743,37.5903333333,20.202,20.9233333333,17.244,19.336,29.2926666667,22.9868,32.3233333333,40.404
842.27,12.2173333333,44.1176666667,38.4616666667,21.418,20.8896666667,16.8176666667,18.929,29.7136666667,23.6953333333,31.5986666667,42.3076666667
842.57,13.0643333333,41.9636666667,35.946,20.5066666667,19.398,14.7266666667,19.7943333333,29.216,22.7712,29.137,42.597
842.87,12.7453333333,41.013,37.5,20.425,19.1993333333,14.4606666667,20.425,28.758,21.9934,26.1436666667,43.3823333333
843.17,11.324,42.1916666667,39.178,18.9043333333,18.1733333333,14.703,17.534,30.5023333333,21.3332666667,25.2966666667,48.1276666667
843.47,11.9553333333,42.6546666667,39.716,17.528,18.0343333333,14.083,15.4,30.8006666667,20.8716666667,22.999,49.747
843.77,9.785,42.366,38.7096666667,14.7313333333,18.1723333333,12.043,15.161,32.688,19.0323333333,20.5376666667,51.828
844.07,11.963,47.503,43.438,13.4726666667,20.7896666667,12.892,15.331,34.146,17.4682,21.3706666667,55.5166666667
844.37,14.2496666667,53.1806666667,46.692,13.359,23.1553333333,13.8676666667,14.2493333333,36.005,15.5980666667,24.682,57.5063333333
844.67,16.0156666667,55.599,46.745,11.5883333333,25.3906666667,15.1043333333,17.578,38.802,12.7084,27.344,61.1976666667
844.97,22.2643333333,56.4883333333,48.6006666667,17.0483333333,29.135,17.3026666667,22.6463333333,38.4223333333,15.8014666667,32.3156666667,62.9773333333
845.27,28.822,61.0276666667,52.005,22.431,35.2133333333,22.1803333333,28.5716666667,42.2306666667,21.7795333333,38.346,64.5366666667
845.57,32.6796666667,64.7056666667,53.7256666667,26.2743333333,36.9936666667,24.7056666667,31.7646666667,46.0133333333,21.9085333333,38.562,67.5816666667
845.87,33.601,62.115,52.3426666667,26.372,36.9476666667,20.8833333333,30.1203333333,43.5073333333,19.7857333333,39.4913333333,66.8006666667
846.17,26.584,57.1626666667,46.832,23.967,35.675,16.8043333333,27.2726666667,42.1486666667,17.2450666667,36.088,64.325
846.47,25.498,56.7066666667,46.3476666667,29.8806666667,35.4583333333,19.522,31.474,40.2393333333,20.0266666667,39.1766666667,64.4093333333
846.77,29.7573333333,59.3866666667,50.83,36.7813333333,41.6346666667,20.4343333333,34.6106666667,45.594,25.2108,45.0833333333,68.5826666667
847.07,31.841,61.4426666667,52.612,42.2886666667,42.7863333333,26.8656666667,37.5623333333,43.159,28.5323333333,48.1343333333,72.0146666667
847.37,27.6883333333,58.3333333333,49.4623333333,43.8173333333,39.9193333333,23.2523333333,40.7256666667,39.516,26.559,45.2956666667,70.2956666667
847.67,23.4463333333,53.39,45.904,43.2203333333,37.8533333333,16.2426666667,38.7006666667,37.4296666667,22.2598666667,37.5706666667,70.3393333333
847.97,25.8643333333,55.0486666667,49.7926666667,47.856,38.3126666667,16.8743333333,39.9723333333,37.0676666667,28.0498,37.0676666667,69.571
848.26,19.178,50.5326666667,47.4883333333,47.6406666667,35.312,9.741,35.921,33.029,24.1706666667,33.4856666667,70.3193333333
848.56,16.505,47.573,48.2196666667,47.087,32.2003333333,8.89966666667,31.715,30.4206666667,19.7734,28.8026666667,72.0066666667
848.86,14.0186666667,42.9903333333,45.95,47.0403333333,30.841,5.919,28.349,28.6603333333,18.5979333333,26.6356666667,70.405
849.16,9.60966666667,43.3933333333,46.997,47.1473333333,28.078,9.91,26.7266666667,26.877,16.3063333333,22.5226666667,65.9156666667
849.46,12.6543333333,49.0736666667,52.469,49.537,29.3206666667,13.7343333333,30.864,29.784,20.9568666667,25.0,67.13
849.76,13.814,45.3453333333,52.102,46.997,26.2763333333,10.6606666667,30.931,27.928,19.2192666667,25.0746666667,62.012
850.06,11.162,41.8963333333,49.3883333333,45.7186666667,19.7246666667,11.7736666667,28.1346666667,21.101,12.6910666667,19.113,58.8686666667
850.36,6.34933333333,32.0633333333,43.0156666667,36.6666666667,10.7936666667,-0.317333333333,20.7936666667,11.4283333333,2.4444,7.30133333333,48.2536666667
850.65,6.94433333333,30.5553333333,42.4383333333,29.4753333333,6.636,-0.771666666667,15.5863333333,10.4936666667,0.586333333333,6.01866666667,44.753
850.95,5.22266666667,29.493,41.321,23.5023333333,5.68366666667,-0.768333333333,12.4426666667,6.759,-1.1674,9.83066666667,42.0893333333
851.25,2.34733333333,26.7603333333,36.307,20.6573333333,2.03433333333,-2.34733333333,9.07666666667,2.81666666667,-6.4476,7.04233333333,39.906
851.55,9.35166666667,30.1656666667,39.6683333333,20.211,7.39066666667,4.223,14.6303333333,7.24,-4.19293333333,9.804,38.311
851.85,10.2563333333,29.6293333333,35.47,20.2276666667,4.55866666667,1.282,12.8203333333,2.13666666667,-7.15126666667,8.40466666667,31.054
852.15,9.02166666667,28.5933333333,31.8043333333,15.902,-2.905,-1.376,8.86833333333,-6.88066666667,-12.4161333333,6.422,25.3823333333
852.45,12.05,28.169,30.047,11.2673333333,-6.729,-4.22533333333,5.947,-12.8326666667,-16.3380666667,7.355,23.161
852.74,15.7896666667,29.24,30.4093333333,14.1813333333,-3.80133333333,-2.77766666667,8.62566666667,-12.7193333333,-14.9124,9.21066666667,23.392
853.04,15.432,32.716,31.4816666667,11.8826666667,-6.173,-6.01866666667,7.40733333333,-20.8333333333,-22.2531333333,2.778,20.679
853.34,11.2656666667,31.636,29.6296666667,8.642,-11.2653333333,-13.1173333333,6.63566666667,-25.463,-22.6543333333,-0.154333333333,13.7343333333
853.64,15.18,35.6806666667,31.1423333333,13.3023333333,-8.92033333333,-14.867,10.9546666667,-20.031,-19.3114,2.66033333333,13.4586666667
853.94,8.987,31.0456666667,27.451,13.7256666667,-13.7253333333,-21.732,2.77766666667,-23.6926666667,-24.1176,0.163333333333,8.00666666667
854.23,13.3333333333,26.6666666667,25.909,17.1213333333,-13.9393333333,-18.7876666667,6.81833333333,-19.5453333333,-20.5757333333,-2.121,8.182
854.53,12.238,21.7393333333,28.0193333333,17.069,-20.934,-28.8243333333,5.47533333333,-25.121,-27.4718666667,-5.636,1.44933333333
854.83,7.69233333333,15.751,25.2746666667,17.3993333333,-36.2636666667,-38.8276666667,-3.29666666667,-33.5163333333,-38.425,-10.4396666667,-3.47966666667
855.13,4.12,11.6103333333,22.6593333333,17.6026666667,-39.513,-43.4456666667,-3.745,-33.708,-43.3332666667,-14.981,-8.61433333333
855.43,0.000333333333333,7.55066666667,18.9686666667,14.9173333333,-39.963,-47.698,-2.21033333333,-35.9113333333,-47.0717333333,-21.9153333333,-11.234
855.72,-8.22766666667,3.58666666667,17.9326666667,16.8776666667,-50.211,-63.502,-6.54033333333,-42.405,-56.1182666667,-28.4813333333,-12.8693333333
856.02,-14.0476666667,-3.80966666667,15.714,14.524,-63.0953333333,-76.6663333333,-16.6666666667,-54.2856666667,-69.4284666667,-41.1903333333,-22.381
856.32,-11.922,-9.00233333333,10.7056666667,12.409,-64.477,-79.3186666667,-20.438,-47.932,-66.3261333333,-37.4693333333,-25.0606666667
856.62,-10.7613333333,-12.861,13.9106666667,8.66133333333,-71.1286666667,-81.8896666667,-26.2466666667,-52.4936666667,-71.8108666667,-32.546,-27.034
856.91,-4.233,-9.25933333333,17.1956666667,15.344,-69.3123333333,-76.1903333333,-25.6613333333,-55.291,-68.6774,-29.365,-24.603
857.21,6.299,-1.05,24.672,21.2596666667,-60.8923333333,-73.491,-15.223,-51.9686666667,-61.9948,-25.7216666667,-19.16
857.51,8.25933333333,0.000333333333332,32.1533333333,25.3686666667,-68.4366666667,-85.2506666667,-19.174,-64.012,-70.3834,-30.6783333333,-21.5336666667
857.81,18.8976666667,10.761,35.1703333333,32.2833333333,-44.0946666667,-59.58,-5.24933333333,-43.0443333333,-48.1891333333,-17.585,-8.13633333333
858.10,24.8886666667,14.889,32.6663333333,30.8886666667,-31.111,-42.2223333333,4.0,-33.3333333333,-34.3556666667,-10.2223333333,-3.111
858.40,28.571,14.5363333333,39.0976666667,31.3283333333,-37.093,-46.1153333333,5.01233333333,-42.356,-34.737,-12.5313333333,-2.25566666667
858.70,34.6056666667,16.794,46.5646666667,32.57,-34.3513333333,-48.855,5.34333333333,-41.985,-33.7913333333,-4.58033333333,-6.107
858.99,40.23,21.6093333333,44.368,31.2646666667,-24.5976666667,-35.1726666667,11.0346666667,-37.0116666667,-28.6438666667,3.218,-7.816
859.29,39.9093333333,26.984,39.229,30.8386666667,-22.222,-35.374,13.6053333333,-34.2406666667,-25.8506666667,10.4306666667,-4.762
859.59,31.343,21.8906666667,34.5773333333,21.3933333333,-32.0896666667,-46.2686666667,6.219,-53.731,-40.0496666667,0.497666666667,-19.9006666667
859.89,34.5586666667,25.9803333333,27.2056666667,23.284,-31.1273333333,-46.5686666667,17.892,-52.696,-43.0882,-7.108,-17.647
860.18,24.8636666667,15.0273333333,19.3986666667,9.563,-48.0873333333,-57.6503333333,10.1093333333,-65.0273333333,-62.1855333333,-17.7593333333,-29.235
860.48,27.1603333333,13.2716666667,12.0366666667,3.70366666667,-62.037,-64.5063333333,13.5803333333,-80.2466666667,-76.173,-24.3826666667,-43.2096666667
860.78,25.2173333333,7.536,3.76833333333,-0.29,-63.4783333333,-59.42,8.40566666667,-75.3623333333,-72.5797333333,-21.7393333333,-42.8986666667
861.07,26.861,3.55966666667,-5.50166666667,-12.2976666667,-77.67,-74.7573333333,2.58866666667,-102.265333333,-97.3462,-33.9806666667,-62.4596666667
861.37,20.1466666667,4.76166666667,-13.187,-23.8093333333,-90.476,-102.197666667,-10.989,-123.077,-120.293066667,-45.4213333333,-75.824
861.67,22.549,5.55533333333,-13.0716666667,-21.5686666667,-81.6993333333,-94.7713333333,-13.7253333333,-107.189666667,-109.085,-34.3136666667,-69.2813333333
