wavelength,Back_TanCypf,Belly_TanCypf,Breast_TanCypf,Crissum_TanCypf,Crown_TanCypf,DorTail_TanCypf,Patch10_TanCypf,Rump_TanCypf,Throat_TanCypf,WingTip_TanCypf
771.32,23.2715,44.4311666667,37.6668333333,37.1738333334,23.2615,18.1011666667,20.0338333333,29.0098333333,32.4866666667,19.8543333333
771.63,23.2233333333,44.2943333333,37.3475,36.5418333333,23.3033333333,18.3183333333,19.8198333333,28.7188333333,32.4925,20.0601666667
771.94,22.4768333333,44.2201666667,37.2783333333,36.5390833333,22.8236666667,17.89,19.0621666667,28.1446666667,32.0693333334,19.9083333333
772.25,21.2923333334,44.0573333334,36.7351666667,35.8743333334,22.4436666666,17.2786666667,18.6785,27.8881666667,31.8396666667,19.5185
772.56,21.3043333334,44.1688333333,36.6938333333,35.8876666666,22.7595,17.326,19.043,28.4443333334,31.8991666667,19.7341666667
772.87,21.4546666666,44.6151666666,36.9481666666,35.67925,22.798,17.4878333333,18.7888333333,28.4815,31.6485,19.8975
773.18,20.949,44.0823333333,36.7011666666,35.1730833334,22.6276666667,16.7851666667,18.2268333334,27.8673333334,31.1276666667,19.6255
773.50,20.5126666667,43.6985,36.9186666667,35.1041666667,22.7945,16.6773333333,18.1661666666,27.6945,31.041,19.3286666667
773.81,20.2896666666,43.1028333333,36.6731666666,34.8398333334,22.487,16.3075,18.0593333333,26.9365,30.7986666667,18.9186666666
774.12,20.4293333333,43.3045,37.1071666667,35.6741666667,22.7313333334,16.5448333333,18.5701666667,27.2798333333,30.7548333333,19.3006666667
774.43,19.8998333333,42.8651666666,36.6333333333,35.25075,22.408,16.1871666667,18.3835,26.778,30.067,19.175
774.74,19.83,42.8573333333,36.5303333333,35.2055,22.3676666667,16.3646666667,18.4441666666,26.7381666667,30.1923333333,19.2153333333
775.05,19.7705,42.555,36.5721666666,35.7456666666,22.1998333333,15.7893333334,18.4886666666,27.1593333333,29.8693333333,19.1405
775.36,20.4411666666,42.8763333334,36.9511666667,35.8421666667,22.4685,16.6555,19.2315,27.9121666667,30.3205,19.6346666666
775.67,21.7681666666,43.829,37.9618333333,36.9761666667,23.221,18.2543333333,20.135,29.2228333333,31.5428333333,20.687
775.98,22.0221666667,43.4216666666,37.8058333334,36.7020833334,23.0298333333,18.3765,19.9163333333,29.393,31.5445,20.392
776.30,21.435,43.1325,37.2006666667,36.5500833334,22.6671666666,17.7048333333,19.4845,28.907,31.109,19.6556666666
776.61,21.7148333334,43.1881666667,37.2753333333,36.9581666667,23.2826666667,17.6003333334,19.6635,28.9073333333,31.0741666667,19.1218333334
776.92,21.3248333333,43.5161666667,37.2425,36.5460833333,23.0455,17.24,19.464,28.441,31.1448333334,18.7031666666
777.23,21.8363333333,43.7661666667,37.2515,36.73675,23.5555,17.7193333334,19.31,28.9236666666,31.275,18.7835
777.54,21.4218333334,43.4911666667,36.6055,35.9935833334,22.7403333333,17.2905,18.3263333334,28.4368333334,30.8733333333,18.1616666667
777.85,21.7541666667,43.39,36.426,35.771,22.4151666667,17.1978333333,17.9296666667,28.116,30.6423333333,17.4458333333
778.16,22.1068333334,43.4741666667,36.5785,35.95775,22.6915,17.1795,17.824,28.3106666667,30.673,17.466
778.47,21.252,43.0133333334,36.281,34.92825,21.5428333333,16.5088333333,16.8971666667,27.3168333333,30.2158333333,16.2423333334
778.78,20.4825,42.3436666666,35.7213333333,34.0905,20.6793333334,15.399,15.7435,26.2433333334,29.3821666667,15.128
779.09,19.7971666666,41.5245,34.88,33.1540833334,20.354,14.5015,15.0458333334,25.4391666667,28.2108333334,14.3651666666
779.40,19.5828333333,41.8301666667,35.244,33.09425,20.6006666666,14.2661666667,15.0075,25.0626666666,28.2931666666,14.53
779.71,19.5035,41.5908333333,35.0856666666,33.1883333334,20.3101666667,14.1705,15.0655,25.0251666667,28.7821666667,14.99
780.02,19.5126666666,41.9871666666,35.8718333333,33.5896666666,20.0511666667,14.4361666666,15.1793333333,25.4358333334,29.5256666666,16.0896666667
780.33,20.0051666667,42.45,36.1068333333,34.1805833334,20.1465,15.0485,16.1273333333,25.6163333333,29.6351666667,16.9106666667
780.64,19.6826666667,42.5781666666,36.192,34.5594166667,19.7615,14.4241666667,16.3781666666,25.1243333334,29.583,16.6141666667
780.95,20.0575,42.697,36.6328333333,34.9894166667,20.566,14.7231666667,17.3318333333,25.6781666667,29.8253333333,17.0968333333
781.26,19.9186666667,42.2895,36.7163333334,34.76275,21.0201666667,14.9356666667,17.5846666667,26.1475,30.2516666666,17.9386666667
781.57,18.7365,41.8548333334,35.8331666667,33.6425833334,19.879,13.9113333334,17.1101666666,25.3898333333,29.5026666667,16.8683333333
781.88,19.1446666667,42.5516666667,36.0023333333,33.69425,20.2615,14.4471666667,17.5245,25.3131666667,29.4116666666,17.1703333334
782.19,19.5223333334,43.3005,36.5046666666,34.41775,21.2795,15.4996666667,18.4926666666,26.0706666667,29.8736666666,17.7925
782.50,19.687,44.0853333333,37.0106666666,35.0880833333,21.938,15.6738333333,18.6241666666,25.8666666667,30.6768333334,18.2745
782.81,19.5335,43.676,36.4955,35.3779166666,21.6555,15.3738333333,18.2686666667,25.548,30.7475,17.8893333334
783.12,19.9455,44.2295,37.013,35.2735,22.3513333333,15.3063333333,18.0985,26.0021666667,30.7701666666,17.9555
783.43,19.5945,43.6593333333,35.9326666667,34.1688333334,21.9795,15.2385,17.9091666667,25.7213333334,29.9773333333,17.0665
783.74,19.0761666667,42.5128333334,35.3413333334,33.4194166666,21.3426666667,14.1855,16.6238333333,25.4015,29.2741666667,16.308
784.05,18.9838333333,42.343,35.3485,33.1176666667,21.0421666667,14.6231666667,16.2636666666,25.4461666667,28.9723333334,16.6665
784.36,17.6236666667,41.5781666667,34.4965,31.4045833334,19.7435,13.9576666667,14.8115,24.3523333333,28.195,15.8568333334
784.67,17.4871666666,42.1366666667,34.6016666667,32.0055,19.3375,13.8168333334,14.7418333333,24.157,28.0365,15.3683333333
784.98,17.957,42.304,35.1185,32.46325,19.697,14.5513333333,14.7163333334,24.4975,28.5478333333,15.7065
785.29,18.047,42.229,34.8183333333,32.78575,19.922,14.5813333333,14.9865,24.7825,28.863,16.2765
785.60,18.254,41.5636666667,34.1415,32.6059166667,19.6945,14.1975,14.9471666667,24.5148333333,28.7331666667,16.2258333333
785.91,18.329,41.009,33.897,32.1264166667,18.676,14.2526666667,15.062,24.964,28.332,15.6405
786.22,18.9383333334,41.826,34.6211666666,32.16875,18.7498333334,15.2633333334,15.654,25.5208333333,28.429,16.5945
786.53,19.0153333333,41.3271666667,34.932,32.3430833334,18.5623333333,16.1856666667,16.8365,25.4526666666,28.3671666667,17.2183333333
786.84,19.678,41.4516666666,35.7896666667,33.11825,19.2616666667,16.7358333334,17.5963333333,25.9086666667,28.7258333333,18.1236666667
787.14,20.558,42.2858333333,36.4626666666,33.9453333333,19.8641666667,17.619,18.3811666667,26.408,29.0203333333,18.6803333333
787.45,21.0575,42.2621666667,36.7201666667,34.2703333333,20.2143333333,17.7511666667,18.969,26.747,29.5718333333,18.5275
787.76,22.7556666667,43.1043333333,37.666,35.7466666667,21.1291666667,18.5661666666,20.5568333333,27.895,30.3538333333,19.75
788.07,23.4203333333,43.1566666666,37.7975,35.751,21.3228333334,18.662,20.6318333333,28.0123333333,30.4425,19.9668333334
788.38,23.7843333333,43.2956666667,37.9826666667,36.4223333333,21.4035,19.1228333334,21.3281666666,28.1076666667,30.2508333333,20.3381666667
788.69,23.7881666667,43.5033333333,38.3558333333,36.6626666666,21.402,19.6401666666,21.3268333334,28.2858333333,30.3473333334,20.2273333333
789.00,23.8293333334,43.5586666667,38.522,36.8450833334,21.1466666666,20.1466666666,21.5135,28.1573333333,30.4985,20.071
789.31,23.7555,43.1121666667,38.0971666667,36.60775,21.267,20.0475,21.531,27.8408333333,30.1786666667,20.5381666667
789.62,23.0778333333,43.0196666666,37.8856666667,36.3870833333,21.1558333333,19.3728333334,21.2696666667,27.959,29.9318333333,20.3338333334
789.92,23.0736666666,43.5028333333,37.8788333334,36.8000833334,21.4431666667,19.1193333333,20.6856666667,28.3001666667,30.316,19.9538333333
790.23,22.7346666667,43.7891666667,37.2265,36.8295833334,21.0678333334,19.0235,20.3775,28.3853333333,30.2993333333,19.9741666666
790.54,22.3421666667,43.5385,36.6773333333,36.8105,21.2763333333,19.0246666666,20.1173333334,28.4305,30.6155,20.3436666667
790.85,22.0816666667,43.7415,36.4216666666,36.4761666667,20.9798333334,18.8978333334,19.7686666666,28.3673333333,30.4898333333,20.789
791.16,21.633,43.7993333334,36.6441666667,36.44775,21.0998333333,19.0796666666,19.0936666667,28.3668333334,30.8501666667,20.5106666667
791.47,20.468,43.1063333334,35.7586666667,35.87225,20.9218333334,18.8226666667,18.8935,28.0851666667,30.0568333333,20.1275
791.78,19.8215,42.1925,35.278,35.1050833334,20.8873333333,18.8276666666,18.4673333333,27.9458333333,29.8185,19.8213333334
792.08,20.4705,42.6828333333,35.9756666667,36.2585833334,21.8931666667,19.4976666667,19.0621666667,28.6731666666,30.3573333333,20.0928333334
792.39,20.5488333333,43.5346666666,37.0986666667,36.617,22.2416666667,20.0233333334,19.3081666667,29.6558333333,31.0273333333,20.5926666667
792.70,21.6126666667,44.9941666667,38.609,37.6798333334,23.4713333333,21.1781666667,20.039,30.6655,31.9243333333,20.9231666667
793.01,22.0616666666,44.0023333333,38.2008333334,37.6584166666,23.2821666666,20.9613333333,19.7258333333,30.033,31.4496666666,20.1776666666
793.32,22.756,44.0903333334,38.0461666667,37.7244166667,23.1898333334,21.1551666667,20.5866666667,30.0566666667,31.2236666667,20.6465
793.62,23.5665,43.7873333334,38.9486666666,37.3805,23.208,21.6096666666,20.9975,30.2718333333,31.4663333333,20.0718333333
793.93,23.8263333333,43.7463333334,39.0225,37.0841666666,23.0541666667,21.4348333333,21.1676666667,30.0206666667,30.8675,19.0581666667
794.24,22.6468333334,43.0006666666,38.4443333333,36.0385833334,22.2273333333,20.6085,20.3236666667,28.9118333333,29.766,17.0415
794.55,22.8241666667,42.9838333333,38.44,35.9903333334,22.158,20.2636666667,20.4855,28.8925,29.6328333333,16.7111666667
794.86,22.9055,43.7905,39.1001666666,36.1653333333,22.0945,19.8525,20.7523333334,29.1886666667,30.0738333334,17.2418333334
795.16,23.7003333334,45.2275,39.9118333333,37.16575,23.26,19.6476666667,21.4831666666,30.0588333334,31.0133333333,18.1496666666
795.47,23.5071666667,44.6665,39.261,36.5434166667,23.1883333333,18.6523333334,21.145,29.7536666666,30.5071666667,18.522
795.78,23.8915,44.1423333333,38.9896666666,36.3700833334,23.575,18.0915,20.3656666667,29.3178333333,30.095,18.4803333333
796.09,22.6241666667,43.7983333333,38.8603333333,36.24025,22.9113333334,17.2551666666,19.9683333333,29.3855,30.1465,18.4181666667
796.40,22.5506666667,44.8015,39.303,37.0895833333,23.379,17.9376666667,20.5656666666,29.977,30.52,19.2086666667
796.70,22.5326666667,44.9928333333,39.4031666667,37.1323333333,23.3478333333,18.1661666667,20.3495,29.8835,30.8588333333,19.3158333333
797.01,22.2568333334,45.4921666667,39.131,37.626,23.7396666667,17.675,19.7211666667,29.8785,30.679,19.662
797.32,22.1816666667,45.6851666667,39.7901666666,37.8079166667,23.5945,17.5783333333,19.3405,30.158,31.1305,20.7991666667
797.63,22.7275,45.5463333333,40.2356666666,38.6974166666,24.0128333334,17.6001666667,19.1613333333,30.655,31.6801666667,21.7326666666
797.93,22.4845,45.6171666667,39.9538333334,38.78075,23.534,17.392,18.7963333333,30.1543333333,31.2501666667,21.8363333333
798.24,23.2393333333,45.9311666667,40.3441666666,39.8903333334,24.2878333334,18.1063333334,18.8731666667,29.9373333333,31.7683333334,21.7528333333
798.55,22.9048333333,45.873,40.0635,39.1905833333,23.5555,18.127,18.0953333333,29.3651666667,31.1905,21.397
798.85,21.7383333333,45.3686666667,39.514,38.5191666667,22.0808333334,17.2865,17.3026666667,28.5386666667,31.0176666667,20.4173333334
799.16,20.4748333333,45.782,39.1223333333,39.1135833334,21.2945,17.1448333334,17.4008333334,28.2276666666,30.8915,20.082
799.47,21.276,45.7515,38.5965,39.1814166666,21.8953333333,18.2318333334,17.8016666667,27.8636666666,31.2178333334,20.5883333333
799.78,21.2121666666,45.2996666667,38.2746666667,38.2661666667,22.2106666666,17.6996666667,17.6653333333,27.5998333333,31.009,20.6268333333
800.08,20.3361666667,44.856,38.083,38.12575,22.5306666666,17.0951666667,17.2666666667,27.3661666667,30.1783333333,20.1645
800.39,19.1986666666,44.3808333333,37.7905,37.3741666666,22.1296666666,16.5626666667,17.5686666667,26.7081666667,30.1768333334,19.528
800.70,19.4588333334,44.795,37.5388333333,37.5644166667,22.7336666667,17.2528333334,18.4246666666,26.56,30.1965,19.4586666667
801.00,19.4616666667,45.3358333333,37.0541666666,37.5258333334,22.9081666667,17.5753333333,19.153,26.8518333334,30.2296666667,19.6158333333
801.31,19.4356666667,45.5765,36.834,37.304,23.5108333333,17.5546666667,19.2961666667,27.2903333333,30.3726666666,19.3835
801.62,20.3163333334,45.6203333333,37.4176666666,37.46975,24.2266666667,18.0223333334,20.0728333333,28.2586666667,30.5875,20.0033333333
801.92,21.2645,46.0818333333,37.844,38.2095,24.73,18.8958333333,20.951,29.0143333334,31.6093333333,20.9336666667
802.23,22.0308333333,46.395,38.558,38.3665833334,25.6006666666,19.6448333334,21.212,29.4148333333,31.3828333333,21.282
802.54,23.8095,47.1225,39.7225,38.5576666667,27.0811666666,20.8118333334,21.9255,30.4728333333,32.7166666667,22.2505
802.84,24.4665,47.1763333333,40.5128333334,38.8863333333,27.376,20.644,22.0558333334,31.0433333333,32.4895,22.6583333333
803.15,24.5623333333,47.2686666667,40.4936666667,38.6903333333,26.698,20.921,21.9363333333,30.6373333333,32.4051666667,22.4265
803.46,25.235,47.2483333333,40.9438333333,39.1588333334,27.1683333333,22.0655,22.257,31.1738333334,33.2985,23.1453333334
803.76,26.4403333334,47.9768333334,41.118,40.192,28.0006666666,23.5596666667,22.6166666667,32.1503333333,33.9846666666,24.9486666666
804.07,25.8418333333,47.2336666666,41.0825,39.742,27.646,22.5771666667,22.0791666667,31.6493333334,33.763,24.4675
804.38,26.4421666666,47.2711666667,41.399,40.1985833334,27.5648333334,22.5563333334,22.1935,31.6578333333,33.7825,25.2505
804.68,26.7153333334,46.7083333333,41.4586666667,40.6533333333,27.4253333334,22.6785,22.28,31.1501666667,34.1476666666,25.8316666667
804.99,26.168,46.4261666666,40.6206666666,39.15625,26.7783333333,22.6115,21.426,30.4043333333,33.7516666666,25.7671666667
805.30,25.6126666667,46.0431666667,40.6863333333,38.9004166667,26.5056666667,22.1288333333,21.0085,30.1118333333,33.1758333333,25.14
805.60,26.208,47.164,41.0715,39.2508333334,27.3631666667,22.9516666667,21.9361666667,31.1625,34.4363333333,26.5406666667
805.91,24.78,45.7585,39.5986666667,37.6801666666,25.748,21.1016666667,20.8025,29.8133333334,32.8053333333,25.7655
806.21,24.6175,45.9266666667,39.2565,37.3176666666,26.1116666667,21.0245,20.7578333333,29.4556666666,32.6575,25.2935
806.52,24.298,45.4825,38.823,37.0860833334,25.774,20.4465,20.0865,29.8416666666,32.0915,24.442
806.83,22.5415,44.6041666667,37.4218333334,34.9355,24.1803333333,18.4713333333,18.6188333334,28.3976666667,30.884,22.6886666667
807.13,22.5466666667,43.8201666666,37.3036666667,33.9418333333,23.146,17.5466666667,17.5841666666,27.5845,30.1498333334,21.3483333333
807.44,23.7828333333,44.8313333333,37.5841666667,34.813,24.4195,19.5693333333,18.4081666667,29.1198333334,31.0488333333,22.1908333333
807.74,24.5565,46.7013333333,38.8886666667,36.0534166667,26.0803333333,21.2965,19.2131666667,30.9221666667,32.9666666667,23.0323333333
808.05,23.4431666667,46.4553333333,38.4448333333,35.6540833334,25.5583333333,20.8183333333,18.0963333333,30.8655,32.1778333334,22.3855
808.35,22.5858333333,46.6261666667,38.7878333333,36.2525,24.7676666667,19.9798333333,17.919,30.9091666667,32.4445,22.0806666666
808.66,22.7866666666,46.9603333334,39.3511666667,36.9238333334,25.459,20.094,18.2168333333,31.3748333334,33.619,22.7255
808.97,23.751,47.2971666666,40.2128333333,38.2574166667,26.0238333333,20.7413333333,19.0008333334,32.2891666667,33.8245,22.7886666667
809.27,23.6263333333,47.314,40.5983333333,38.3089166666,26.3533333334,20.5941666667,20.167,31.9088333333,33.8623333333,22.8326666667
809.58,23.429,48.2521666666,41.24,38.4936666667,25.3225,20.4951666667,19.8501666667,31.1903333333,33.9575,22.9088333333
809.88,23.1331666667,48.3938333334,41.9066666667,38.0894166666,25.8658333334,20.8176666666,20.0458333334,30.705,34.3971666667,23.6963333333
810.19,23.879,48.985,41.709,39.0864166666,26.1633333334,21.32,20.389,30.8796666667,34.6658333334,24.0693333334
810.49,22.8633333333,49.637,41.5386666667,39.8504166667,26.5598333333,21.4743333333,21.1755,30.8333333334,35.0426666667,24.2948333333
810.80,23.6741666666,50.9056666666,42.2163333334,40.9015,27.0375,22.0136666667,21.5395,31.7808333334,35.619,25.6145
811.10,23.0311666667,49.6165,40.6556666666,39.2294166666,25.9898333333,20.7536666667,20.498,30.098,33.9505,25.181
811.41,23.3978333334,50.086,40.258,39.0534166666,26.2365,20.6666666666,20.5806666667,29.8708333333,34.4086666666,25.4623333333
811.71,24.1633333333,50.022,40.3736666666,38.9504166666,26.3798333333,21.3385,19.7956666666,30.2476666666,34.1808333334,25.2498333334
812.02,23.9065,49.2783333333,39.4576666667,37.9046666667,25.1093333334,21.3033333334,19.029,29.3961666667,32.9833333334,24.2346666666
812.32,22.6788333333,48.1431666667,38.1743333333,36.229,23.696,20.4906666667,17.3961666667,27.2325,32.3828333333,23.0548333333
812.63,22.9108333333,49.1596666667,38.2153333334,37.3865833333,23.8418333334,21.1853333334,17.0298333333,27.8838333333,33.3108333333,23.706
812.93,23.0508333333,48.275,37.2985,37.1860833333,24.1485,20.5868333333,17.4056666667,28.4275,33.3335,24.0591666667
813.24,23.3198333333,48.1956666666,36.8741666667,38.0468333334,24.1091666667,20.4106666667,17.1853333334,28.4395,33.3335,23.7935
813.54,23.9121666667,47.9363333333,38.2233333333,38.2905,24.0916666666,21.2426666667,17.9228333333,29.408,33.8495,24.3608333334
813.85,24.01,47.7441666667,38.1906666667,37.7073333334,23.6646666667,20.488,17.3803333333,29.1665,33.5175,23.3886666666
814.15,20.857,43.8683333333,36.1505,35.06175,20.5965,16.8088333334,14.7488333333,25.71,31.1315,20.265
814.46,20.5403333333,42.4916666667,35.9396666667,34.3255,20.0143333334,15.7103333333,14.4906666667,24.964,29.9378333333,18.3643333334
814.76,20.7666666666,43.1345,36.9723333334,34.6070833333,20.2815,16.0601666667,15.3321666667,25.3033333333,29.937,18.2921666667
815.07,20.091,43.0075,36.542,34.2554166666,20.9051666667,15.9243333333,16.2355,24.8085,30.1721666666,18.726
815.37,19.1726666667,41.3001666667,35.6028333334,33.8651666666,20.378,15.0116666667,15.9811666667,23.4516666666,29.4325,18.7705
815.68,19.0813333334,40.8381666666,35.0141666667,34.0788333334,19.9811666666,13.447,15.7431666667,23.4611666667,28.9063333333,18.5841666666
815.98,20.4065,40.9511666666,35.896,34.6723333333,21.2141666667,15.0738333334,16.7591666667,24.5153333334,29.6628333333,19.1136666667
816.29,19.0706666667,40.3605,35.6911666667,34.2234166666,20.7353333333,14.725,15.3258333334,24.272,28.9415,17.8918333334
816.59,19.68,40.9131666666,36.393,34.8749166667,21.2563333333,14.9048333333,15.9248333334,24.8725,29.9256666667,18.3588333333
816.89,20.6338333333,42.1113333333,36.7305,36.1721666666,22.5718333333,15.5266666666,17.0088333333,25.171,30.5746666667,19.6303333334
