wavelength,Back_LoxAnof,Belly_LoxAnof,Breast_LoxAnof,Crissum_LoxAnof,Crown_LoxAnof,DorTail_LoxAnof,Patch10_LoxAnof,Rump_LoxAnof,Throat_LoxAnof,WingTip_LoxAnof
253.91,2.58833333333,3.0715,2.3795,2.69233333334,-0.7015,3.94383333333,0.881500000002,1.94038888889,-0.019,5.328
254.28,2.631,3.12966666666,2.66033333333,2.40616666667,-0.831333333334,3.76566666667,0.684499999998,2.07027777777,0.019833333333,5.21333333334
254.66,3.32933333333,4.19466666667,3.34966666666,2.82016666667,-0.386999999998,4.42883333333,1.13033333333,2.79666666666,0.651499999998,5.62
255.03,3.64433333334,4.60366666667,3.879,3.38866666667,-0.0106666666685,4.65683333333,1.38516666666,3.2715,1.119,6.053
255.41,4.454,5.52583333333,4.69716666667,4.664,0.950333333333,5.41566666667,2.299,4.31027777778,1.76816666667,7.36083333333
255.78,5.2475,6.205,5.31533333333,5.18016666667,1.63283333333,6.0925,2.72533333333,5.27772222222,2.6465,7.8265
256.15,5.27233333333,6.06583333334,5.12733333333,4.99333333334,2.45766666667,6.54583333333,2.815,5.507,2.74783333333,7.22733333333
256.53,5.20833333334,6.12933333333,4.6385,4.8135,2.76316666667,6.39266666666,2.59866666667,4.85016666667,2.77416666666,6.95183333334
256.90,5.895,6.75016666667,4.8565,5.111,3.43116666666,6.51583333333,2.77933333333,4.85294444444,2.93233333333,7.5035
257.28,6.67033333333,7.28366666667,5.5835,5.75066666666,4.33816666666,7.423,3.7535,5.53088888889,3.90183333333,8.36116666667
257.65,6.80733333334,7.45366666667,5.5475,5.89933333333,4.80283333334,7.59283333334,3.8785,5.46566666666,4.39366666667,8.632
258.02,6.83183333334,7.15616666666,5.69666666667,6.19016666667,5.19616666667,7.981,4.18783333333,5.48983333333,4.80833333333,8.841
258.40,6.20833333334,6.43183333333,5.054,5.83966666667,4.709,7.623,3.85066666667,4.84616666666,4.21383333333,8.52983333334
258.77,5.81633333333,5.69983333334,4.559,5.367,4.26833333334,7.01533333334,3.54466666666,4.27883333334,3.72416666667,8.056
259.15,5.71333333334,5.51933333333,4.41183333334,5.10733333334,4.02833333333,6.7215,3.43666666666,4.07888888889,3.57383333333,7.8955
259.52,5.5265,5.3175,4.335,4.80483333333,3.86983333334,6.56116666667,3.344,3.83788888888,3.43516666667,7.705
259.89,5.335,5.26983333333,4.22883333334,4.6085,3.71483333334,6.425,3.28183333334,3.72533333333,3.2085,7.5435
260.27,5.55683333333,5.604,4.44,4.8215,3.74,6.53583333333,3.40566666666,3.84083333333,3.34283333334,7.89683333333
260.64,5.649,5.72983333333,4.66083333334,5.011,3.78416666667,6.672,3.58783333334,4.098,3.4455,8.08316666666
261.01,5.3425,5.4655,4.317,4.67933333333,3.39966666667,6.37116666667,3.411,3.84288888889,3.23016666667,7.73616666666
261.39,5.12,5.22566666667,3.93866666667,4.37666666667,3.06666666667,6.03916666667,3.18,3.55144444444,2.918,7.4985
261.76,5.05166666666,5.173,3.97266666667,4.34033333333,3.031,6.0985,3.26133333334,3.64666666667,2.82083333333,7.424
262.13,4.9995,5.1755,3.7945,4.12066666667,2.804,5.94316666667,3.0615,3.50722222222,2.6455,7.34933333333
262.51,5.28833333333,5.52616666667,4.09883333333,4.34183333333,2.95183333334,6.14133333333,3.339,3.78822222222,2.87233333333,7.56366666667
262.88,5.317,5.69783333333,4.17933333334,4.37,3.03166666667,6.30016666666,3.3815,3.93944444444,2.934,7.69516666667
263.25,5.108,5.67133333333,3.9475,4.1125,2.82116666667,6.27433333333,3.2595,3.76566666667,2.67916666667,7.554
263.63,4.9875,5.80516666667,3.895,4.00116666667,2.77133333333,6.36083333334,3.20833333334,3.87427777778,2.72166666667,7.46566666666
264.00,4.65733333333,5.463,3.53366666666,3.86566666667,2.53183333333,6.27533333333,3.1005,3.579,2.349,7.027
264.37,4.2975,5.195,3.5975,3.67533333333,2.5235,6.05716666667,3.11716666667,3.46833333333,2.09933333334,6.6725
264.75,3.79666666667,4.6475,3.18916666666,3.189,2.195,5.55566666666,2.38816666667,2.93155555556,1.53716666667,6.17766666667
265.12,4.37216666666,5.13133333334,3.81666666667,3.93633333333,2.81183333333,6.1085,2.48833333333,3.60366666667,2.07383333334,6.79033333333
265.49,4.43383333333,5.373,4.057,4.2285,3.1525,6.3665,2.50816666667,3.719,2.24116666666,6.86683333333
265.87,4.38,5.16083333333,3.9895,4.18816666667,3.05683333333,6.33833333334,2.50766666667,3.608,2.30916666667,6.92066666666
266.24,4.45066666667,5.08933333334,4.06766666666,4.272,3.231,6.55183333334,2.65016666667,3.81444444444,2.433,7.01133333334
266.61,4.5995,5.11233333334,3.83283333334,4.1295,3.29516666667,6.73216666667,2.55316666667,3.93805555555,2.516,7.14016666667
266.98,4.81416666666,5.34166666667,3.93283333334,4.2265,3.38133333334,6.99633333333,2.79383333333,4.06872222222,2.68,7.23616666666
267.36,5.12283333333,5.40933333334,4.2865,4.56133333333,3.655,7.24566666667,3.04083333333,4.37622222222,2.99433333333,7.4855
267.73,5.0915,5.21066666667,4.1825,4.4665,3.58,7.012,2.8695,4.1935,2.773,7.40416666666
268.10,5.35333333333,5.37533333333,4.42616666666,4.72966666666,3.93483333333,7.06933333333,2.95283333333,4.38372222222,3.05183333333,7.86966666666
268.48,5.251,5.2075,4.26716666667,4.5825,3.7235,7.00683333333,2.69066666666,4.19466666667,2.957,7.80066666667
268.85,5.50166666667,5.271,4.364,4.73433333333,3.96133333333,7.14983333333,2.92533333333,4.32822222222,3.242,7.91733333333
269.22,5.45633333333,5.026,4.3405,4.68066666667,4.06433333334,7.2785,3.108,4.26444444445,3.294,7.86316666667
269.59,5.578,5.07366666666,4.528,4.814,4.216,7.3455,3.301,4.43277777778,3.57666666666,8.00066666666
269.97,5.64916666666,5.28116666667,4.66683333334,4.8305,4.22183333333,7.13366666667,3.224,4.21661111111,3.63833333333,7.97266666666
270.34,5.77,5.4835,4.92116666667,5.00666666666,4.35866666667,7.14566666667,3.33933333333,4.22488888889,3.77616666667,8.13483333333
270.71,5.4035,5.14816666667,4.77033333333,4.79966666667,4.201,6.7285,3.09183333333,3.828,3.60216666667,7.83783333334
271.09,5.23616666667,4.913,4.63783333334,4.6995,4.07783333333,6.42733333333,2.96216666666,3.69638888889,3.54116666667,7.7375
271.46,5.22533333333,5.051,4.57366666666,4.5325,4.11033333334,6.441,2.94983333333,3.5645,3.55533333334,7.70283333333
271.83,5.00133333334,4.96066666667,4.29583333334,4.34533333334,3.94533333333,6.37183333334,2.85766666666,3.35205555556,3.4645,7.44583333333
272.20,5.12583333334,5.1695,4.32233333334,4.39716666667,4.01066666667,6.52966666667,2.984,3.44633333333,3.64666666667,7.50833333333
272.58,4.97016666666,5.0305,4.11366666666,4.304,3.9795,6.44083333334,2.95866666667,3.30461111111,3.55133333334,7.52666666666
272.95,4.75466666666,4.952,3.909,4.13666666667,3.79316666666,6.31233333333,2.90083333334,3.19127777778,3.3555,7.3935
273.32,4.501,4.89966666667,3.7895,3.8965,3.58366666667,6.13,2.722,2.97505555556,3.09916666667,7.3645
273.69,4.33516666666,4.56083333333,3.49216666666,3.62266666667,3.3185,5.86433333333,2.4105,2.77411111112,2.7105,7.14966666667
274.06,4.2825,4.5645,3.507,3.76233333333,3.34833333333,6.10183333333,2.40966666667,3.01488888889,2.75766666667,7.375
274.44,4.19466666667,4.584,3.40233333333,3.617,3.2995,6.04333333333,2.26516666667,3.06944444444,2.7085,7.306
274.81,4.25816666667,4.80766666666,3.66766666667,3.8005,3.3105,6.15833333333,2.436,3.21127777777,2.78383333334,7.4725
275.18,4.31566666667,5.06633333333,3.80883333333,3.97316666666,3.26966666666,6.34183333333,2.43933333334,3.23827777778,2.78166666667,7.68833333334
275.55,4.35783333333,5.08983333334,3.90333333333,4.25266666667,3.41066666667,6.42933333334,2.55933333334,3.4985,2.9325,7.84533333333
275.93,4.64716666667,5.07433333333,4.07216666666,4.41116666667,3.47783333333,6.56233333333,2.618,3.61688888889,3.00133333333,7.99666666666
276.30,4.52333333333,4.88633333334,4.06466666667,4.32683333334,3.419,6.59083333334,2.57166666667,3.59388888889,2.76833333333,7.89683333333
276.67,4.70683333333,4.97433333334,4.31066666666,4.47016666667,3.37466666667,6.605,2.60783333333,3.66416666667,2.7985,7.8345
277.04,4.872,5.07566666667,4.43216666667,4.495,3.349,6.67183333333,2.61116666666,3.70988888888,2.8885,7.9175
277.41,5.23966666667,5.31816666667,4.6535,4.936,3.65366666667,6.94616666667,3.04633333334,4.15094444444,3.39183333333,8.10833333333
277.79,5.20083333333,5.37916666667,4.67666666667,5.05916666666,3.71716666667,6.936,3.15616666667,4.19261111111,3.41833333334,8.09483333333
278.16,5.12666666667,5.1265,4.43583333334,4.83116666667,3.75,6.73016666667,3.15916666667,3.92761111111,3.265,7.72683333333
278.53,5.31583333334,5.21066666667,4.428,4.8585,3.90266666667,6.713,3.30916666666,3.89755555555,3.40366666667,7.80016666667
278.90,5.3055,5.18583333334,4.12366666667,4.7225,3.91033333334,6.6385,3.077,3.78522222222,3.43116666666,7.55983333333
279.27,5.09566666667,4.9095,3.81916666666,4.57866666667,3.82433333333,6.33083333334,2.98716666666,3.547,3.38483333333,7.17316666666
279.64,4.94166666667,4.92133333333,3.64216666667,4.2715,3.67316666667,6.18466666667,2.95183333334,3.28944444444,3.182,7.04433333334
280.02,4.84283333333,5.09883333333,3.6785,4.2305,3.6735,6.10766666667,3.10133333333,3.35577777778,3.32233333334,7.10133333334
280.39,5.069,5.554,4.021,4.33433333333,3.75166666666,6.2005,3.21783333334,3.51011111111,3.74166666667,7.317
280.76,5.13633333333,5.75833333333,4.123,4.4295,3.944,6.30016666667,3.42116666667,3.62516666667,3.87783333333,7.40283333333
281.13,5.041,5.84216666667,4.28066666667,4.5035,4.00733333333,6.4115,3.461,3.687,3.99816666666,7.48166666667
281.50,4.87583333333,5.739,4.209,4.26733333334,3.76183333333,6.14583333334,3.18933333334,3.40261111111,3.69933333333,7.224
281.87,5.07216666666,5.902,4.36416666667,4.34233333333,3.87066666667,6.29533333333,3.3115,3.42211111111,3.84883333333,7.45316666667
282.25,5.0805,5.846,4.37933333333,4.32816666667,3.81383333334,6.12683333334,3.30783333334,3.3645,3.7585,7.4575
282.62,4.77116666667,5.55133333333,4.33066666666,4.202,3.52116666667,5.90433333333,3.25966666667,3.24561111111,3.50866666666,7.31183333333
282.99,4.80866666667,5.40216666666,4.42483333334,4.18283333334,3.47216666667,5.85866666667,3.448,3.38461111111,3.3955,7.421
283.36,4.86016666667,5.37583333333,4.40783333333,4.0575,3.46333333333,5.9345,3.45533333334,3.50916666667,3.38433333333,7.576
283.73,4.88366666667,5.32833333333,4.48116666667,4.14383333334,3.45383333333,5.9915,3.33116666667,3.60716666667,3.335,7.5555
284.10,4.95866666666,5.24016666666,4.5095,4.276,3.48616666666,5.99333333333,3.26716666667,3.65416666666,3.26733333334,7.61783333333
284.47,4.81683333333,4.94283333334,4.25216666666,4.20916666667,3.38883333334,5.80616666667,3.18733333334,3.45833333333,3.06133333333,7.41433333334
284.85,4.74833333334,4.829,4.15183333334,4.12716666667,3.3375,5.80116666667,3.05683333334,3.3235,3.02183333334,7.37016666666
285.22,5.009,4.90333333334,4.25066666667,4.24016666666,3.54683333333,5.92133333333,3.16066666666,3.41583333333,3.14683333334,7.48966666667
285.59,5.13916666666,4.99883333333,4.28533333334,4.309,3.63916666666,5.95616666667,3.1975,3.42716666667,3.19066666666,7.64366666667
285.96,5.07433333333,4.9685,4.257,4.174,3.57166666667,5.85883333334,3.08533333333,3.35888888888,3.1315,7.51733333333
286.33,5.1025,5.0995,4.30966666667,4.21116666667,3.619,5.9975,3.03333333334,3.508,3.201,7.55366666667
286.70,5.136,5.123,4.25316666666,4.207,3.67016666666,6.0585,2.98483333334,3.45477777777,3.1725,7.58366666667
287.07,4.9455,5.0085,3.9975,4.074,3.53683333333,5.87383333333,2.78766666667,3.19983333333,3.0795,7.30583333334
287.44,4.96866666667,5.10883333333,4.04983333333,4.20333333333,3.57183333333,5.834,2.81666666667,3.17444444445,3.01733333334,7.26083333334
287.82,4.99783333334,5.223,4.08466666667,4.2535,3.5595,5.75883333333,2.92,3.2195,3.13516666667,7.24716666667
288.19,5.03316666667,5.47666666667,4.18033333333,4.3765,3.754,5.86566666666,3.07016666667,3.33405555555,3.28,7.30766666667
288.56,4.9465,5.503,4.0925,4.21866666666,3.66883333333,5.77983333334,3.01283333333,3.26338888889,3.11866666666,7.21116666666
288.93,5.09733333333,5.71233333333,4.189,4.25783333333,3.7505,5.947,3.10116666666,3.42583333333,3.24983333334,7.27983333333
289.30,4.88216666667,5.69633333333,4.0155,4.13416666667,3.49116666666,5.7875,2.995,3.32816666667,3.18366666667,7.10483333333
289.67,4.74533333333,5.65183333333,4.0185,4.096,3.41166666666,5.80716666667,2.95283333333,3.35166666666,3.17883333333,7.04183333333
290.04,4.87366666667,5.80633333333,4.21133333333,4.289,3.5125,6.01166666667,3.12633333333,3.50688888889,3.36733333333,7.17783333334
290.41,5.028,5.95233333333,4.427,4.43416666667,3.634,6.11616666667,3.307,3.70294444444,3.57733333333,7.25066666667
290.78,5.155,6.17816666667,4.695,4.54916666667,3.76116666666,6.20683333333,3.36533333333,3.87022222222,3.70066666667,7.43666666667
291.15,5.206,6.3945,4.89433333334,4.68666666667,3.85616666667,6.30133333333,3.39083333333,4.06744444444,3.6985,7.62266666666
291.52,5.31916666666,6.6185,5.10316666667,4.765,3.984,6.43833333334,3.46933333333,4.17605555556,3.88666666666,7.70533333333
291.89,5.56766666666,6.79716666666,5.2885,4.98366666667,4.16766666667,6.58683333333,3.609,4.27766666667,4.0115,7.831
292.26,5.56183333334,6.875,5.2345,4.79533333333,3.97716666667,6.58116666667,3.47083333334,4.18283333334,3.90616666667,7.75666666666
292.64,5.65016666667,7.0635,5.4345,5.01366666667,4.123,6.681,3.638,4.338,4.00566666667,7.91666666666
293.01,5.6785,7.24866666667,5.471,5.0565,4.012,6.46933333333,3.61683333333,4.24772222222,3.93133333333,7.9245
293.38,5.8205,7.4375,5.64966666667,5.07216666666,4.06016666667,6.54166666666,3.69933333333,4.25794444445,3.8855,7.99216666666
293.75,5.73516666667,7.324,5.456,4.85166666667,3.8715,6.41333333334,3.48366666667,4.07805555556,3.7395,7.76566666667
294.12,5.807,7.43783333333,5.4395,4.93033333333,3.95033333333,6.41933333334,3.514,4.12522222222,3.76266666666,7.763
294.49,5.755,7.46,5.326,4.795,3.8015,6.297,3.39883333333,3.91072222222,3.508,7.74616666667
294.86,5.64416666667,7.41266666667,5.12266666666,4.74733333333,3.81033333333,6.26416666666,3.31433333333,3.84072222222,3.52233333334,7.58766666667
295.23,5.75966666667,7.4135,5.256,4.81183333334,3.906,6.3085,3.44116666666,3.88283333333,3.77683333333,7.68983333334
295.60,5.59233333334,7.27883333333,5.19566666666,4.66566666667,3.78566666666,6.219,3.346,3.89466666667,3.74583333333,7.6485
295.97,5.48866666666,7.2865,5.13866666666,4.64233333334,3.6845,6.25233333334,3.306,3.90105555555,3.78316666667,7.68116666667
296.34,5.53633333333,7.34233333334,5.33916666667,4.7685,3.77866666666,6.38016666667,3.41133333333,4.07305555556,3.90333333333,7.72466666666
296.71,5.61033333333,7.41566666667,5.45783333333,4.94483333333,3.84566666667,6.56883333334,3.45866666667,4.27172222222,4.06833333334,7.8115
297.08,5.5095,7.41783333334,5.44083333333,4.913,3.92266666667,6.56833333333,3.54683333333,4.35705555556,4.1265,7.7535
297.45,5.40333333334,7.32833333333,5.37516666667,4.90733333333,3.881,6.47216666667,3.48133333333,4.3545,4.09366666667,7.6885
297.82,5.50766666667,7.55266666667,5.64833333333,5.097,4.11816666667,6.55116666667,3.73833333333,4.54011111111,4.2445,7.8285
298.19,5.37216666667,7.5495,5.61616666667,4.94433333333,4.05416666667,6.43233333334,3.67116666667,4.45366666667,4.24383333333,7.7055
298.56,5.42683333333,7.65816666667,5.713,4.969,4.14233333333,6.50816666666,3.65866666666,4.52938888889,4.37416666667,7.6925
298.93,5.44216666667,7.69066666666,5.77366666667,4.939,4.05466666666,6.408,3.6735,4.5435,4.28733333333,7.53633333333
299.30,5.5925,7.8615,5.83366666667,4.98183333333,4.15683333333,6.43783333333,3.80266666666,4.698,4.279,7.48583333334
299.67,5.93466666667,8.224,5.99316666667,5.18266666666,4.40633333334,6.46783333333,4.00883333333,4.88988888889,4.50783333334,7.6015
300.04,6.02466666667,8.40966666667,6.11983333334,5.23683333333,4.68133333334,6.466,4.103,5.11522222222,4.62716666667,7.66316666667
300.41,6.035,8.45533333333,6.068,5.21866666667,4.794,6.27883333333,4.08916666667,5.09672222222,4.70833333334,7.678
300.78,5.88,8.39133333333,5.88,4.88616666666,4.713,5.965,3.83466666667,4.79438888889,4.62433333333,7.48966666667
301.15,5.9685,8.35283333334,5.8075,4.8485,4.6035,5.874,3.6935,4.69916666667,4.642,7.46683333333
301.52,6.20816666667,8.67466666667,5.93816666666,4.97166666666,4.77966666667,5.885,3.83083333333,4.82716666667,4.85083333333,7.67933333333
301.89,6.37716666666,8.88966666667,5.97533333333,5.10333333333,4.82716666667,6.02216666667,4.023,5.03388888889,5.07816666667,7.8595
302.26,6.37766666667,8.91233333333,5.99766666667,5.16233333334,4.75366666666,6.06933333334,4.087,5.11938888889,4.98666666667,7.85816666667
302.63,6.2955,8.8125,5.83783333334,5.1125,4.637,5.98466666666,4.10766666667,5.12311111111,4.99416666667,7.82566666666
303.00,6.35933333333,8.82133333333,5.8535,5.017,4.65116666667,6.01483333333,4.14516666667,5.06266666667,5.11433333333,7.85616666667
303.37,6.42233333333,8.85383333334,5.927,4.98583333333,4.81666666667,6.1675,4.11666666667,4.98316666666,5.22283333333,7.92366666667
303.74,6.2055,8.61233333334,5.9535,4.8925,4.75216666666,6.17666666666,4.047,4.89377777778,5.10133333333,7.71616666667
304.10,6.19216666667,8.655,6.054,4.91516666667,4.686,6.29416666667,4.1295,4.80944444444,5.18816666667,7.67683333333
304.47,6.2945,8.75850000002,6.1165,5.0115,4.66633333334,6.40383333333,4.10666666666,4.89172222222,5.317,7.62833333333
304.84,6.69666666667,9.13716666669,6.52483333333,5.28633333333,4.903,6.74033333334,4.5045,5.29866666666,5.67016666667,7.862
305.21,6.75616666667,9.20466666665,6.60683333334,5.27533333333,4.9915,6.749,4.55866666667,5.38711111111,5.7375,7.88033333333
305.58,6.67333333334,9.10866666665,6.60366666667,5.2545,4.95466666667,6.7975,4.55966666666,5.37516666667,5.71516666666,7.624
305.95,6.599,9.05399999998,6.60983333334,5.07633333334,4.87716666666,6.713,4.41283333333,5.16616666667,5.57783333334,7.417
306.32,6.61433333333,9.20183333335,6.81366666667,5.19083333333,5.09483333333,6.71383333333,4.38483333334,5.21783333333,5.81933333333,7.5495
306.69,6.54183333334,9.11133333332,6.90183333333,5.131,4.98633333333,6.54183333334,4.19916666667,5.03566666667,5.714,7.5555
307.06,6.48866666667,9.17016666665,6.93383333334,5.1755,4.90333333334,6.51066666667,4.19333333333,5.098,5.69783333333,7.64
307.43,6.32233333334,9.18333333335,6.8245,5.07016666667,4.65883333333,6.32583333333,4.07283333333,5.02294444445,5.53216666667,7.629
307.80,6.31533333333,9.22933333335,6.71683333333,5.04666666667,4.59866666667,6.294,4.07533333333,4.93305555555,5.5125,7.68083333334
308.17,6.38683333333,9.25600000001,6.7105,4.98333333333,4.5865,6.28216666667,4.16133333333,5.04011111111,5.4535,7.63
308.54,6.38333333333,9.26416666665,6.76383333334,4.824,4.51133333334,6.28483333333,4.233,5.00405555556,5.2725,7.5825
308.90,6.06466666666,9.05783333334,6.48433333333,4.58633333334,4.21916666667,6.068,4.0125,4.70883333333,5.042,7.30733333333
309.27,6.13283333334,9.25966666665,6.67616666667,4.74116666667,4.42633333334,6.282,4.14666666667,4.82688888889,5.17,7.43566666666
