wavelength,Back_CisLevf,Belly_CisLevf,Breast_CisLevf,Crissum_CisLevf,Crown_CisLevf,DorTail_CisLevf,Patch10_CisLevf,Patch11_CisLevf,Rump_CisLevf,Throat_CisLevf,WingTip_CisLevf
649.13,54.2247333333,68.6667333333,5.5738,55.0474666667,6.35913333333,5.50133333333,33.8198,35.8712666667,58.5866111111,5.60346666667,7.00753333333
649.46,54.1923333333,68.5948,5.7118,54.9985666667,6.51799999999,5.59333333333,33.866,35.9448666667,58.4607888889,5.7374,7.15226666667
649.79,54.1498,68.5716,5.79946666667,54.9720333333,6.61966666666,5.71346666667,33.8854,35.9407333333,58.4265,5.81453333333,7.28566666667
650.11,54.1769333333,68.549,5.84546666667,54.9845,6.64466666667,5.782,33.9108666667,35.9455333333,58.3958666667,5.85706666667,7.3686
650.44,54.1732666667,68.5550666667,5.96893333333,54.9643666667,6.73893333333,5.87206666667,33.9167333333,35.9749333333,58.3377333334,5.96126666667,7.51813333333
650.77,54.2684333333,68.5576666667,5.98826666667,55.0119666667,6.74866666667,5.85786666667,33.9600666667,36.0202666667,58.4161,5.9722,7.54473333333
651.10,54.1858,68.4834666667,5.84986666666,54.8806,6.5884,5.68666666667,33.8707333333,35.9036666667,58.3446888889,5.83493333333,7.45706666667
651.43,54.0975,68.4151333333,5.7634,54.7962333333,6.50853333334,5.58666666667,33.7753333333,35.7843333333,58.2737555556,5.70393333333,7.37026666667
651.76,53.9948333333,68.4349333333,5.66993333333,54.7587666667,6.42506666667,5.50013333334,33.7826,35.7179333333,58.2676222222,5.5892,7.34106666667
652.09,53.9182333333,68.4224,5.64666666667,54.7698666667,6.37453333333,5.4366,33.7018,35.5806666667,58.2167,5.5048,7.29893333334
652.42,53.8208333333,68.3538,5.55413333333,54.6380666667,6.27779999999,5.35566666667,33.6720666667,35.4904666667,58.176,5.4104,7.2276
652.75,53.8258666667,68.3527333333,5.61993333333,54.5749333333,6.25379999999,5.38286666667,33.6646,35.4907333333,58.1570777778,5.45066666667,7.2336
653.08,53.8020666667,68.3776666667,5.558,54.5660333333,6.18973333334,5.35613333333,33.5678666667,35.4544,58.2486,5.38706666667,7.18646666667
653.41,53.9019666667,68.5234,5.4878,54.6846666667,6.13433333333,5.2528,33.5887333333,35.452,58.3466555556,5.3038,7.1298
653.74,53.7943333333,68.4392666667,5.44613333333,54.5941333333,6.08853333333,5.1744,33.4745333333,35.3689333333,58.2445666667,5.24086666667,7.0372
654.06,53.7751666667,68.3831333333,5.37933333333,54.5593333333,6.02986666666,5.10626666666,33.4411333333,35.3004666667,58.2263666667,5.1438,6.95333333333
654.39,53.8179,68.4426,5.47733333333,54.6129333333,6.13040000001,5.2418,33.5208666667,35.3905333333,58.2445555555,5.2578,7.01466666667
654.72,53.7565666667,68.3899333333,5.709,54.6626,6.33746666666,5.47926666666,33.5934666667,35.4443333333,58.2657111111,5.46393333333,7.16286666667
655.05,53.8323666667,68.5268,5.79126666667,54.7858333333,6.39813333333,5.5646,33.6955333333,35.5808666667,58.4243666667,5.56406666667,7.27766666667
655.38,53.7406333333,68.3808666667,5.88266666667,54.6649333333,6.42706666667,5.58453333333,33.6029333333,35.5116,58.2911222222,5.62546666667,7.26333333333
655.71,53.9451333333,68.5782,5.8834,54.6977666667,6.43506666666,5.63293333333,33.732,35.6613333334,58.4104888889,5.65666666667,7.2912
656.04,54.1572666667,68.7819333333,6.07313333333,54.8915666667,6.59860000001,5.85153333333,33.8958666667,35.9018,58.6451333333,5.85,7.488
656.37,54.1650333333,68.7746666667,6.0012,54.8921666667,6.60766666666,5.79793333333,33.8634,35.9332,58.7081444445,5.811,7.44926666667
656.69,54.0879666667,68.6862666667,5.94486666667,54.8539,6.55659999999,5.73673333333,33.8383333333,35.8866,58.5554555555,5.77113333333,7.4374
657.02,53.9778666667,68.5466,5.8946,54.7103666667,6.50480000001,5.67386666666,33.7491333333,35.8898,58.4461555556,5.73586666667,7.37673333333
657.35,54.0427666667,68.6477333333,5.85386666667,54.7538666667,6.50066666666,5.69033333333,33.7966666667,35.9387333333,58.4418555555,5.71213333333,7.37326666667
657.68,54.0473333333,68.6815333333,5.79073333333,54.7495333333,6.44746666666,5.63893333333,33.8551333333,35.9576,58.3955666667,5.68346666667,7.31246666667
658.01,54.0370666667,68.6184,5.73706666667,54.6850666667,6.38440000001,5.5668,33.778,35.9224,58.3451111111,5.60746666667,7.29146666667
658.34,54.0473,68.6973333333,5.548,54.6341333333,6.26526666667,5.4166,33.6907333333,35.8499333333,58.3282555555,5.477,7.1868
658.66,54.0382333333,68.6071333333,5.55213333333,54.5519333333,6.2874,5.40353333333,33.7218666667,35.85,58.2732555556,5.50313333333,7.18633333333
658.99,54.1023333333,68.6186,5.547,54.5423,6.27466666667,5.4124,33.7220666667,35.8911333333,58.3345777778,5.50066666667,7.17886666667
659.32,54.0907666667,68.6396666667,5.51286666667,54.5910333333,6.26366666667,5.35813333333,33.6518,35.8855333333,58.3394444444,5.484,7.1516
659.65,53.9716333333,68.4842,5.4202,54.4587333333,6.154,5.20246666667,33.5244666667,35.731,58.1606777778,5.34486666667,7.0184
659.98,53.9660666666,68.4813333333,5.43953333333,54.4952333333,6.1448,5.211,33.5389333333,35.682,58.1413222222,5.38113333333,7.0298
660.31,54.0207,68.5668,5.4896,54.5314,6.19366666666,5.22586666667,33.5885333333,35.6787333333,58.2689666667,5.41666666667,7.01466666667
660.63,54.0894666667,68.6444,5.44226666667,54.6248,6.17013333334,5.19666666667,33.6156666667,35.6083333333,58.2842444445,5.36286666667,6.99213333333
660.96,54.2497666667,68.8036,5.52493333333,54.7336,6.24106666667,5.23533333333,33.6728,35.6810666667,58.4696666667,5.44606666666,7.0172
661.29,54.2519666667,68.6818666667,5.6014,54.7508666667,6.36466666667,5.35386666667,33.6110666667,35.692,58.4905777778,5.5404,7.09433333333
661.62,54.1798666667,68.6274,5.589,54.7426666667,6.34653333334,5.3104,33.6041333333,35.6476,58.4380666666,5.53966666667,7.0618
661.94,54.2581333333,68.6121333333,5.631,54.8505333333,6.35200000001,5.342,33.6242,35.6896,58.4976333333,5.5506,7.1322
662.27,54.2389,68.6131333333,5.61573333333,54.9582333333,6.3712,5.3798,33.5860666667,35.6698666667,58.5037777778,5.5352,7.16366666667
662.60,54.2227333333,68.6524,5.60006666667,55.0074666667,6.41633333334,5.4034,33.6146666667,35.6807333333,58.5165111111,5.5654,7.23933333333
662.93,54.2244333333,68.6400666667,5.67426666667,55.0087666667,6.47913333333,5.4732,33.6800666667,35.6948666667,58.5205666667,5.62193333333,7.31993333333
663.26,54.3424,68.7564666667,5.7158,55.1078666667,6.55393333333,5.51626666667,33.7368,35.7837333333,58.6302,5.67826666667,7.379
663.58,54.3143666667,68.7468666667,5.6302,54.9879,6.49346666666,5.40466666666,33.6582666667,35.7341333333,58.5806666667,5.5876,7.336
663.91,54.4551333333,68.924,5.6246,55.1415,6.48146666667,5.4198,33.6976666667,35.8462,58.6166,5.56826666667,7.40133333333
664.24,54.3774,68.8542,5.5774,55.0085,6.45179999999,5.362,33.5814666667,35.8375333333,58.5562888889,5.5448,7.355
664.57,54.1562333333,68.6260666667,5.58913333333,54.853,6.48013333333,5.3674,33.5545333333,35.7545333333,58.3874333333,5.56226666667,7.42006666667
664.89,54.1232333333,68.6878,5.43053333333,54.7630333333,6.32453333333,5.18986666667,33.5144666667,35.6485333333,58.3923111111,5.4112,7.30886666666
665.22,54.1343,68.7160666667,5.40953333333,54.7956666667,6.3636,5.232,33.4486,35.6670666667,58.4855,5.42353333333,7.33339999999
665.55,54.1131,68.6860666667,5.324,54.7769,6.31793333333,5.14553333333,33.4248666667,35.6675333334,58.5116777778,5.37033333333,7.19073333333
665.87,54.1478,68.6871333333,5.148,54.6936333333,6.13439999999,4.9356,33.2884666667,35.5416,58.4730888889,5.22486666667,6.9766
666.20,54.0639333333,68.5303333333,5.04073333333,54.5296333333,6.01053333334,4.79133333333,33.1356,35.4214,58.3011888889,5.08546666667,6.83706666667
666.53,54.0479666667,68.4904,5.0236,54.5722,6.03606666667,4.77726666667,33.1282666667,35.384,58.2549111111,5.0808,6.84433333333
666.86,54.1218,68.5724666667,5.06633333333,54.6495666667,6.09773333333,4.89486666667,33.1549333333,35.4753333333,58.3920444445,5.15193333333,6.92053333333
667.18,54.2087666667,68.6285333333,5.19066666666,54.8395333333,6.20186666667,5.0806,33.2752666666,35.6316,58.5325888889,5.2728,6.98986666667
667.51,54.2597,68.5711333333,5.21893333333,54.8003,6.21146666667,5.07913333333,33.2916,35.6249333333,58.5990111111,5.30213333333,6.97673333333
667.84,54.3709333333,68.7211333333,5.25813333334,54.936,6.21680000001,5.1144,33.4271333333,35.7052,58.7600222222,5.36046666667,7.03793333333
668.16,54.4394333333,68.7760666667,5.1752,54.9425333333,6.0818,5.07386666667,33.4177333333,35.6968666667,58.8095,5.31026666667,6.9536
668.49,54.4031333333,68.7216,5.19653333333,54.9909,6.1488,5.14933333333,33.4036666667,35.7074666667,58.7318444444,5.38766666667,6.98113333333
668.82,54.4436333333,68.8362,5.12706666666,55.0117,6.05746666667,5.0852,33.4212,35.6956666667,58.7899111111,5.32573333333,6.9244
669.14,54.5248666667,68.9499333333,5.26186666667,55.1222333333,6.16793333334,5.2468,33.5653333333,35.7531333333,58.9132555556,5.479,7.09973333333
669.47,54.6893333333,69.0647333333,5.55793333333,55.2909666667,6.42013333334,5.533,33.7952,35.9459333334,59.0398111111,5.73893333333,7.45473333333
669.80,54.9240666667,69.2819333333,5.6992,55.5468666667,6.56906666667,5.7156,34.031,36.0938666667,59.3089,5.89593333333,7.60326666667
670.13,54.9337666667,69.2725333333,5.7118,55.531,6.5608,5.74113333333,34.0432666667,36.1362666667,59.3969666667,5.94893333333,7.62306666667
670.45,54.7552,69.0422,5.56666666667,55.3218666667,6.41800000001,5.59006666667,33.9082,35.9309333333,59.1530555555,5.81613333333,7.51413333333
670.78,54.7283,69.0286,5.5272,55.3262333333,6.40326666667,5.50053333333,33.8014666667,35.8597333333,59.1431555555,5.7564,7.51660000001
671.10,54.7551666667,69.1321333333,5.53013333333,55.4397666667,6.44099999999,5.57446666667,33.8565333333,35.9253333333,59.1855666667,5.79366666667,7.53973333333
671.43,54.6229666667,68.9864,5.61473333334,55.3711666667,6.53440000001,5.7056,33.8055333333,35.8942,59.0799,5.89906666667,7.60313333334
671.76,54.5022333333,68.8563333333,5.58893333334,55.1789,6.51186666667,5.6614,33.7214,35.826,58.9680111111,5.85546666667,7.58633333333
672.08,54.6092666667,69.0576666667,5.53493333333,55.2525,6.41013333334,5.54206666667,33.7414666667,35.82,59.1381111111,5.74986666667,7.56726666667
672.41,54.4754,68.8816,5.56653333333,55.1647,6.37153333333,5.47766666667,33.7358666667,35.7053333333,58.9950444444,5.69446666667,7.5524
672.74,54.4558333333,68.9604,5.55213333333,55.1466333333,6.2898,5.38486666667,33.7266666667,35.6796,58.9348,5.622,7.49113333333
673.06,54.1491333333,68.7558666667,5.32186666667,54.8544666667,6.07200000001,5.14506666667,33.5028,35.4490666667,58.7060777778,5.39026666667,7.2326
673.39,54.1310333333,68.7874,5.26253333333,54.8714333333,5.96579999999,5.067,33.4414,35.4327333333,58.5958333333,5.3224,7.1498
673.72,54.1579,68.8295333333,5.24313333333,54.8839,5.91226666667,5.06093333333,33.4536666667,35.3909333333,58.5264111111,5.25226666667,7.14206666667
674.04,54.2612333333,69.0146666667,5.3664,55.0738666667,5.98619999999,5.11833333333,33.6567333333,35.4988666667,58.6768333333,5.29406666667,7.18913333333
674.37,54.2057666667,69.0579333333,5.3258,54.9611333333,5.89299999999,5.1326,33.6656666667,35.4648,58.6138777778,5.207,7.13093333333
674.69,54.0242,68.7243333333,5.31006666667,54.7607333333,5.8418,5.0928,33.5078666667,35.3438,58.4203888889,5.17266666667,7.11486666666
675.02,54.1601,68.8219333333,5.195,54.8378333333,5.73499999999,4.99113333333,33.4754,35.3498666667,58.5016777778,5.01053333333,7.02953333333
675.35,54.2409,68.9076,5.26926666667,55.0850666667,5.80960000001,5.08626666667,33.523,35.3759333333,58.5949444445,5.09473333333,7.08506666667
675.67,54.0995,68.6166666667,5.3604,54.8566333333,5.89999999999,5.25026666667,33.4828666667,35.3474,58.3841111111,5.2276,7.15833333333
676.00,54.2970333333,68.7476666667,5.38833333333,54.9919666667,6.03093333334,5.36393333333,33.5808,35.4966,58.5387666667,5.2902,7.23113333333
676.32,54.3021666667,68.6716,5.34533333333,54.8782,6.03486666667,5.33773333333,33.5483333333,35.4925333333,58.5537888889,5.2544,7.21266666667
676.65,54.4541333333,68.7734,5.34253333333,54.8923,6.0612,5.38386666667,33.6055333333,35.5948,58.6334111111,5.25146666667,7.21253333333
676.97,54.3901,68.7305333333,5.3064,54.7885333333,6.06486666667,5.35726666667,33.6598666667,35.5938,58.6711666666,5.19873333333,7.22000000001
677.30,54.3046666667,68.6416666667,5.30173333333,54.7472666667,6.10699999999,5.3782,33.6392,35.6150666667,58.6629,5.23826666667,7.2616
677.63,54.1039666667,68.4497333333,5.24093333334,54.5596666667,6.039,5.35173333333,33.5148,35.4549333333,58.4498666667,5.23633333333,7.23366666666
677.95,54.0204333333,68.3454666666,5.1416,54.4702,5.95219999999,5.2478,33.4624666667,35.3182,58.3494777778,5.17393333333,7.13720000001
678.28,54.0479,68.4071333333,5.06393333333,54.3957666667,5.91993333334,5.21386666666,33.5458,35.3472666667,58.3649777778,5.1364,7.1118
678.60,53.9474,68.331,5.13186666667,54.2841666667,5.97533333334,5.262,33.5920666667,35.3154,58.2604333333,5.2452,7.16686666667
678.93,53.9799333333,68.4036,5.05373333333,54.2578666667,5.97493333333,5.24633333333,33.5794666667,35.3338,58.2678888889,5.24266666667,7.17446666667
679.25,54.0739666667,68.5311333333,5.0362,54.4007666667,5.97326666668,5.21813333333,33.615,35.4057333333,58.3868444445,5.22593333333,7.17439999999
679.58,54.0272333333,68.5272,4.9852,54.3313,5.84126666667,5.1816,33.5346666667,35.3166666667,58.2605,5.16406666667,7.1228
679.90,53.8957333333,68.3138,4.94253333333,54.2322666667,5.81573333333,5.172,33.4388666666,35.2255333334,58.0784666667,5.12746666667,7.02173333333
680.23,53.9246333333,68.3287333333,5.03206666667,54.3549333333,5.88166666667,5.23613333333,33.5249333333,35.2822,58.1405222222,5.1954,7.1098
680.55,53.9939,68.3778666667,5.12473333333,54.4494,5.97553333334,5.32653333334,33.5839333333,35.3461333334,58.2005111111,5.29893333333,7.22346666667
680.88,53.9020666667,68.2844,5.09033333333,54.3562,5.92773333333,5.24493333333,33.4583333333,35.2566,58.1234333333,5.23246666666,7.1446
681.20,54.0813666667,68.4695333333,5.13293333333,54.4739,5.99326666666,5.2724,33.5416666667,35.4420666667,58.3414444445,5.26546666667,7.20493333333
681.53,54.3283,68.802,5.12606666667,54.7789333333,6.03379999999,5.2754,33.6293333333,35.6408666667,58.5880444444,5.28766666667,7.26766666667
681.85,54.2695,68.7436,5.1242,54.8069666667,5.98293333334,5.22653333333,33.5408666667,35.5341333333,58.5444555556,5.19573333334,7.19633333333
682.18,54.4655,68.9612,5.1546,54.9856,5.99013333334,5.25033333333,33.6116,35.6558666666,58.7412555556,5.16486666667,7.18433333333
682.50,54.5652333333,69.1166666667,5.1542,55.1793333333,5.97093333334,5.2076,33.706,35.6816666667,58.9078222222,5.1004,7.1546
682.83,54.5465,69.1430666667,5.181,55.1987666667,5.96186666667,5.23093333333,33.6922666667,35.6705333333,58.9003222222,5.05573333333,7.16393333333
683.15,54.6135,69.1518,5.34293333333,55.2823,6.16919999999,5.34453333333,33.8122,35.7709333333,58.9747333334,5.2392,7.33293333333
683.48,54.8075333333,69.383,5.4158,55.5254,6.19873333333,5.38626666667,33.8499333333,35.8487333333,59.1569555556,5.26506666667,7.4424
683.80,54.6613333333,69.283,5.27506666666,55.3751333333,6.04286666667,5.22053333333,33.6528,35.6333333333,59.0159555556,5.11453333333,7.25453333333
684.13,54.6374333333,69.3187333334,5.19186666667,55.4321333333,5.95033333333,5.09866666667,33.5198,35.5608,59.0471222222,5.00966666667,7.09373333333
684.45,54.7341666667,69.438,5.31153333333,55.44,6.03086666666,5.2872,33.681,35.7078666667,59.0909,5.15526666667,7.20826666667
684.78,54.6273333333,69.3313333333,5.25333333333,55.4302666667,5.995,5.2668,33.6071333333,35.5578666667,58.9542555556,5.13753333333,7.14646666667
685.10,54.3794333333,68.9699333333,5.26766666667,55.1348666667,5.96933333334,5.2278,33.5022,35.383,58.7371111111,5.121,7.14260000001
685.43,54.3907666667,69.1299333333,5.16186666667,55.0930666667,5.89893333333,5.15933333333,33.4344666667,35.4320666667,58.7828,5.0756,7.13239999999
685.75,54.3825666667,69.1026,5.14066666666,55.1014666667,5.8842,5.14926666667,33.4495333333,35.4222666667,58.8239222222,5.08026666667,7.20193333333
686.08,54.2762333333,68.9235333333,5.32166666667,54.818,6.03933333334,5.31226666667,33.3917333333,35.4552,58.6867,5.22726666667,7.429
686.40,54.2725,68.9117333333,5.2752,54.8167,5.93466666666,5.2034,33.3280666667,35.4398,58.7041555555,5.18186666667,7.40126666667
686.72,54.0867,68.7615333333,5.10346666667,54.6746666667,5.69993333333,5.062,33.1076,35.3114,58.6292555555,4.99026666666,7.20513333334
687.05,54.0498333333,68.8251333333,5.13906666666,54.6613,5.74580000001,5.10266666667,33.1378,35.3508,58.5715555556,5.02413333333,7.20386666667
687.37,54.1098666667,68.8617333333,5.13646666667,54.7450666667,5.79093333334,5.1954,33.1648666667,35.4278,58.6414555556,5.06446666667,7.2422
687.70,54.0916666666,68.7894,5.1318,54.6856333333,5.80140000001,5.24233333333,33.2673333333,35.4351333333,58.5719777778,5.08486666667,7.30406666667
688.02,54.175,68.8116,5.0368,54.7675,5.71293333334,5.13046666667,33.2518,35.3521333333,58.6424777778,4.9808,7.21833333333
688.34,54.1691666667,68.7469333333,4.97913333333,54.6368,5.65406666667,5.0748,33.1514666667,35.3409333333,58.6308666667,4.95106666667,7.20719999999
688.67,54.2766333333,68.9085333333,5.0724,54.7261,5.73413333333,5.20326666667,33.2539333333,35.4763333333,58.6651444444,5.0814,7.26513333333
688.99,54.4621666667,69.077,5.14246666667,54.8851666667,5.77446666666,5.26433333333,33.3992,35.5608666667,58.8045222222,5.1844,7.33073333333
689.32,54.2494,68.8046666667,5.14386666667,54.6682333333,5.78140000001,5.28686666667,33.2806666667,35.4156666667,58.4968222222,5.16813333333,7.32660000001
689.64,54.3154333333,68.893,5.09146666667,54.8154333333,5.71786666667,5.18906666667,33.3314666667,35.4728666667,58.5393777778,5.15453333333,7.23006666667
689.96,54.2850666667,68.8536,5.09093333333,54.7108,5.78606666666,5.20973333333,33.3863333333,35.4132666667,58.4560444445,5.18686666667,7.20106666666
690.29,54.3341333333,69.0235333334,5.12273333333,54.8879333333,5.83953333333,5.21526666667,33.5341333333,35.4386666666,58.5381777778,5.29113333333,7.24193333333
690.61,54.2061666667,68.8739333333,4.98606666667,54.6966,5.69739999999,5.12186666666,33.4195333333,35.3302,58.4638444444,5.194,7.18879999999
690.94,54.351,69.0450666667,5.02653333333,54.8811333333,5.72586666666,5.08913333333,33.6442,35.4566,58.5781222222,5.291,7.3148
691.26,54.1627333333,68.8562666667,4.9152,54.6390666667,5.57093333333,4.96,33.3764666667,35.2621333333,58.3423888889,5.13073333333,7.22366666667
691.58,54.0230333333,68.6544666667,4.855,54.5072333333,5.51999999999,4.92566666667,33.2686,35.1680666667,58.1791222222,5.097,7.1864
691.91,54.1551666667,68.8846,4.93866666667,54.6787333333,5.57673333333,4.99953333333,33.4139333333,35.2998,58.3475777778,5.15266666667,7.23026666667
692.23,54.0767333334,68.7954,4.77773333333,54.5777,5.41493333334,4.79153333333,33.3314,35.1346,58.3532666667,4.96786666667,7.09986666667
692.55,53.9611333334,68.6899333333,4.6986,54.5714,5.36173333333,4.72806666667,33.29,35.0498,58.2675888889,4.921,7.07606666667
692.88,54.1624666667,69.0040666667,4.73526666667,54.7774666667,5.38679999999,4.7248,33.3762,35.2231333333,58.5217111111,4.988,7.09106666667
