wavelength,Back_HetRubm,Belly_HetRubm,Breast_HetRubm,Crissum_HetRubm,Crown_HetRubm,DorTail_HetRubm,Patch10_HetRubm,Rump_HetRubm,Throat_HetRubm,WingTip_HetRubm
828.12,14.0903333333,28.9573333333,23.774,14.5093333333,16.387,10.149,77.7776666667,66.5423333333,25.5433333333,16.015
828.42,13.7303333333,29.2123333333,23.9236666667,14.4643333333,16.0326666667,9.79333333333,78.345,66.4666666667,25.8593333333,16.016
828.72,13.4993333333,29.453,24.039,14.3656666667,15.4123333333,9.79933333333,77.856,66.1973333333,25.988,15.7733333333
829.02,13.7233333333,29.2576666667,23.843,14.2546666667,14.6286666667,9.608,76.826,66.076,25.95,15.436
829.33,14.02,29.3743333333,23.5346666667,14.545,14.3043333333,9.38333333333,77.3623333333,65.5513333333,26.6843333333,14.9166666667
829.63,15.2706666667,30.4196666667,24.0593333333,15.0523333333,15.1003333333,10.318,77.7856666667,65.914,27.361,15.7076666667
829.93,15.8436666667,31.4976666667,24.8583333333,15.3306666667,15.1416666667,10.3373333333,77.8946666667,65.2093333333,27.5033333333,15.8436666667
830.23,16.5033333333,31.8493333333,25.1706666667,15.0786666667,15.3456666667,10.5966666667,78.688,65.717,28.0796666667,15.613
830.54,15.279,31.228,24.5296666667,14.386,14.0673333333,9.44166666667,77.831,65.1036666667,27.464,14.928
830.84,15.03,30.895,23.1126666667,14.8296666667,13.861,8.81766666667,77.5886666667,64.3616666667,27.288,14.462
831.14,13.85,29.611,22.4346666667,14.286,13.548,7.44466666667,76.3246666667,62.81,25.52,13.5813333333
831.44,14.052,29.74,22.9706666667,14.8216666667,15.3033333333,8.117,76.6443333333,62.624,25.826,14.3406666667
831.74,15.245,31.1856666667,23.8356666667,15.85,16.9086666667,9.04433333333,76.6786666667,63.9446666667,27.1323333333,15.5773333333
832.04,14.6993333333,31.141,24.0303333333,16.3013333333,17.7066666667,9.33133333333,77.2906666667,64.2496666667,27.2343333333,16.3856666667
832.35,14.5063333333,31.7363333333,24.8493333333,16.9156666667,19.0886666667,9.479,77.6643333333,64.467,27.7036666667,16.601
832.65,14.3446666667,31.68,25.261,16.7763333333,19.232,9.871,76.927,65.2806666667,27.255,16.9946666667
832.95,13.599,31.1356666667,25.229,16.781,18.979,9.844,77.2663333333,64.9266666667,26.6483333333,16.827
833.25,13.8196666667,30.727,24.8136666667,16.6446666667,18.769,9.81166666667,77.245,65.309,26.5876666667,16.5573333333
833.55,14.0513333333,30.822,25.2593333333,17.4346666667,18.846,10.357,76.692,65.027,26.2973333333,17.3723333333
833.85,14.6383333333,31.3763333333,25.892,17.9203333333,19.7146666667,11.0296666667,77.3903333333,65.9936666667,27.054,17.635
834.16,14.3523333333,31.4533333333,25.7933333333,17.2223333333,19.5873333333,10.4103333333,76.41,65.858,26.9253333333,16.879
834.46,13.8593333333,31.51,26.2273333333,16.8633333333,19.0386666667,10.027,76.9836666667,66.584,26.973,16.0553333333
834.76,13.997,31.7166666667,26.356,16.9323333333,18.8896666667,10.3593333333,76.388,66.5176666667,26.739,15.6773333333
835.06,13.7423333333,31.3543333333,26.3063333333,16.8556666667,18.3456666667,10.4516666667,76.2506666667,65.8883333333,26.2616666667,15.388
835.36,14.7026666667,31.828,27.0526666667,17.2666666667,18.419,10.6563333333,75.394,65.5373333333,26.1816666667,15.8316666667
835.66,14.95,31.4773333333,26.7226666667,16.298,17.442,10.5773333333,74.9046666667,64.8613333333,25.5276666667,15.3826666667
835.96,15.31,31.8106666667,27.5193333333,16.1963333333,17.636,10.742,75.083,64.3966666667,26.135,15.421
836.26,16.18,32.6946666667,29.8356666667,16.8493333333,18.4613333333,11.3136666667,75.3956666667,65.055,26.4293333333,16.332
836.57,15.359,33.0316666667,30.7513333333,16.5326666667,17.5383333333,10.664,74.983,65.56,26.4586666667,16.6333333333
836.87,14.0233333333,32.4336666667,30.071,14.9606666667,16.1603333333,8.549,75.2156666667,66.5166666667,25.722,14.7733333333
837.17,13.301,30.7786666667,29.643,13.382,14.193,6.975,74.0876666667,65.7746666667,25.142,13.5036666667
837.47,12.5056666667,30.0746666667,31.704,13.166,14.311,7.57366666667,75.2973333333,65.61,24.747,14.3106666667
837.77,12.7396666667,31.0503333333,32.1463333333,13.8356666667,14.9773333333,8.44733333333,74.155,65.2056666667,24.9313333333,15.982
838.07,11.3043333333,30.8693333333,31.063,12.705,14.0096666667,7.053,74.5413333333,65.5556666667,24.1063333333,15.4106666667
838.37,12.3366666667,31.737,31.592,12.627,14.8043333333,6.628,75.133,65.36,25.2053333333,15.7233333333
838.67,10.6036666667,30.7806666667,29.897,11.34,12.9603333333,4.17266666667,75.503,65.0956666667,24.3003333333,14.0893333333
838.97,8.23233333333,30.4546666667,29.0906666667,11.4646666667,11.7173333333,2.02033333333,75.606,65.4546666667,23.737,13.838
839.27,6.20866666667,29.873,27.481,11.3486666667,11.145,0.254333333333,74.5036666667,63.3586666667,21.6286666667,13.2826666667
839.57,5.085,29.173,25.1156666667,9.34733333333,9.502,-2.05433333333,74.1653333333,61.2226666667,21.623,11.8646666667
839.87,6.15766666667,29.0586666667,25.3943333333,10.178,10.4326666667,-0.814333333333,73.893,59.4906666667,21.883,11.9083333333
840.17,7.91966666667,30.3256666667,26.7166666667,11.9796666667,12.6316666667,1.604,73.7843333333,58.0953333333,22.807,13.6843333333
840.47,7.76966666667,31.0276666667,27.3683333333,13.6343333333,14.085,2.055,73.7346666667,57.594,21.4036666667,15.7893333333
840.77,8.92233333333,33.1826666667,26.7166666667,15.6893333333,14.2356666667,3.25833333333,74.6866666667,58.396,21.604,16.341
841.07,8.28066666667,33.3856666667,25.0,15.2516666667,13.2603333333,1.782,77.044,57.8613333333,20.9646666667,15.1466666667
841.37,7.859,33.062,25.691,15.339,12.8996666667,1.30066666667,77.3983333333,55.8266666667,20.4336666667,14.6343333333
841.67,3.71633333333,30.0746666667,23.8423333333,13.0933333333,9.66266666667,-1.601,75.1856666667,51.6866666667,16.1806666667,11.8923333333
841.97,5.81266666667,30.1303333333,25.2076666667,13.3453333333,10.7946666667,-0.889666666667,74.318,49.7623333333,17.3783333333,12.0996666667
842.27,7.46266666667,31.1566666667,27.301,12.9353333333,12.749,-0.311,75.933,49.8136666667,18.5946666667,12.5
842.57,9.63366666667,32.1773333333,29.0946666667,13.4876666667,13.616,1.22033333333,77.9703333333,51.2523333333,20.167,13.038
842.87,9.55266666667,33.469,29.5393333333,15.8536666667,14.7696666667,2.57433333333,79.5393333333,53.794,21.2736666667,12.5336666667
843.17,8.156,33.0496666667,27.9433333333,14.1136666667,13.3333333333,0.283333333333,79.4326666667,52.553,19.2196666667,11.2056666667
843.47,6.298,33.487,27.7263333333,13.057,11.6743333333,-2.99533333333,82.719,52.9956666667,18.7403333333,9.90766666667
843.77,7.335,35.371,30.399,12.1433333333,13.1213333333,-3.17866666667,85.0856666667,54.2786666667,22.3306666667,9.69833333333
844.07,7.64766666667,34.8296666667,32.0033333333,11.0556666667,12.552,-3.74066666667,83.2086666667,52.9506666667,22.6933333333,10.5566666667
844.37,9.84666666667,35.7546666667,37.046,13.559,15.7383333333,0.242,81.2753333333,53.269,27.1993333333,15.658
844.67,12.8206666667,37.34,40.064,15.865,17.2276666667,1.68266666667,80.689,55.609,29.7276666667,18.9906666667
844.97,14.511,39.967,41.791,16.4176666667,17.9103333333,1.65833333333,81.924,59.2043333333,31.2603333333,21.642
845.27,9.14,39.6953333333,42.8316666667,14.3366666667,15.0536666667,-0.985666666667,83.871,59.4983333333,29.4803333333,20.699
845.57,6.59433333333,39.5663333333,41.9146666667,12.2853333333,11.111,-2.07766666667,82.114,58.4463333333,28.2746666667,21.4993333333
845.87,5.05866666667,37.4886666667,39.7466666667,10.3883333333,7.588,-3.97466666667,78.1393333333,55.7363333333,26.3773333333,21.68
846.17,3.28,35.1066666667,37.323,7.80166666667,5.76233333333,-5.585,73.936,52.305,24.4683333333,22.5176666667
846.47,0.0903333333333,33.333,38.1206666667,6.59433333333,6.14266666667,-7.317,71.7256666667,52.0323333333,25.203,21.7703333333
846.77,-1.939,31.856,37.396,3.13966666667,3.69333333333,-7.94066666667,68.0516666667,51.8003333333,24.469,21.976
847.07,-3.80433333333,30.8876666667,33.4236666667,1.81166666667,2.174,-8.69566666667,64.9456666667,49.638,21.739,20.652
847.37,-7.02733333333,30.0093333333,31.339,-0.285,0.284666666667,-11.586,64.8623333333,50.997,21.5576666667,17.949
847.67,-7.35433333333,29.704,29.322,-3.34266666667,-0.191333333333,-12.2256666667,64.5653333333,51.767,20.6303333333,14.8996666667
847.97,-8.92833333333,30.754,27.976,-4.06733333333,1.09133333333,-12.6983333333,65.476,52.2816666667,21.4286666667,13.393
848.26,-5.442,32.7503333333,30.2236666667,-0.680333333333,6.99733333333,-8.35766666667,67.7356666667,52.5753333333,25.7533333333,14.8686666667
848.56,-0.183666666667,35.7206666667,32.6903333333,2.93833333333,13.131,-4.59133333333,70.7073333333,53.719,29.0173333333,18.3653333333
848.86,0.571333333333,36.857,33.238,4.476,16.0,-3.619,75.714,54.381,29.619,20.762
849.16,1.57766666667,40.3353333333,37.475,6.50866666667,19.2306666667,-1.874,79.29,54.8323333333,32.15,21.8933333333
849.46,0.0,42.8573333333,40.9526666667,4.97366666667,17.3546666667,-3.59766666667,81.5873333333,56.1906666667,30.2646666667,19.259
849.76,3.64433333333,46.0876666667,43.6226666667,7.28833333333,16.6133333333,-1.07166666667,87.031,58.7353333333,31.0823333333,20.3643333333
850.06,3.365,46.5826666667,41.8506666667,9.46366666667,17.6656666667,0.315333333333,87.592,58.2543333333,30.284,17.771
850.36,-0.342333333333,48.1733333333,42.009,7.192,17.009,-4.566,93.493,59.2466666667,29.566,12.7853333333
850.65,-1.45866666667,47.138,42.1996666667,8.08066666667,17.845,-3.59133333333,93.9393333333,56.229,28.3953333333,14.7026666667
850.95,-5.53533333333,44.1636666667,39.9516666667,8.06266666667,13.598,-9.74733333333,95.1866666667,55.5953333333,22.142,11.6726666667
851.25,-13.995,38.4223333333,37.0226666667,1.39966666667,5.089,-17.303,95.2926666667,52.163,16.0306666667,6.99733333333
851.55,-20.648,33.873,34.683,-3.37366666667,-2.969,-22.672,93.1173333333,51.687,10.1213333333,2.42933333333
851.85,-22.5036666667,31.6453333333,32.6303333333,-6.47,-7.45433333333,-26.02,88.8886666667,51.055,5.34433333333,-1.969
852.15,-18.288,27.2373333333,33.5926666667,-3.24266666667,-3.76133333333,-22.957,78.21,49.0273333333,3.76133333333,-3.24266666667
852.45,-23.0663333333,21.6593333333,28.1293333333,-6.32933333333,-8.72,-27.9886666667,77.4963333333,51.336,-2.95333333333,-10.408
852.74,-15.6783333333,22.6616666667,29.5123333333,-4.08433333333,-0.790333333333,-18.05,79.0516666667,53.4916666667,4.216,0.131666666667
853.04,-11.4813333333,23.827,29.3826666667,-0.494,3.20966666667,-14.1976666667,76.2963333333,53.9503333333,5.92633333333,5.06166666667
853.34,-7.40733333333,24.4446666667,32.5926666667,1.23433333333,3.33333333333,-14.4443333333,80.1233333333,54.1976666667,8.51833333333,9.38266666667
853.64,-3.95666666667,22.0623333333,32.6136666667,3.957,2.99733333333,-8.03333333333,76.619,53.9566666667,8.753,14.748
853.94,-4.28933333333,19.8526666667,34.8036666667,3.92133333333,-0.612666666667,-11.642,74.8776666667,54.657,6.61766666667,11.152
854.23,-0.836333333333,21.386,39.068,5.97366666667,2.62833333333,-7.40766666667,76.8216666667,56.1526666667,10.2746666667,14.098
854.53,5.38,25.0293333333,41.2866666667,9.70766666667,7.36833333333,-1.988,80.0,60.234,16.4913333333,19.766
