wavelength,Back_ConBicm,Belly_ConBicm,Breast_ConBicm,Crissum_ConBicm,Crown_ConBicm,DorTail_ConBicm,Patch10_ConBicm,Rump_ConBicm,Throat_ConBicm,WingTip_ConBicm
771.94,6.071,55.4707777778,38.2346666666,53.4395555555,6.20188888889,9.15677777778,24.3767777778,8.18711111111,45.214,10.7032222222
772.25,6.10566666667,55.2068888889,38.2845555556,52.8513333333,6.08244444445,9.32111111113,24.1437777778,8.01955555555,44.7854444445,11.0026666667
772.56,6.05911111111,54.2792222222,37.6701111111,52.0336666667,6.70511111111,9.15799999999,23.7984444445,8.35055555557,43.9906666667,11.4418888889
772.87,5.243,53.4772222222,37.162,51.5392222222,6.11033333333,8.41544444445,23.1521111111,7.84511111111,42.913,10.2125555556
773.18,5.48844444445,53.3523333333,37.4396666666,51.4174444444,6.04922222222,8.18122222221,23.3672222222,7.73122222222,42.9044444444,10.4792222222
773.50,5.20377777778,53.2135555556,37.3701111111,51.167,6.43477777778,8.34544444446,23.3014444444,7.91355555556,42.9016666667,10.4636666667
773.81,4.73977777778,52.7636666667,37.1236666667,51.4974444444,6.079,8.29477777779,23.253,7.69411111111,42.5128888889,10.3726666667
774.12,5.01188888889,52.7676666667,37.6502222222,51.5575555555,6.00933333333,8.74011111111,23.3504444444,7.82444444443,42.5884444445,10.4078888889
774.43,3.756,51.329,36.7426666667,50.2558888889,4.57322222222,7.70188888888,22.016,6.23233333333,40.9361111111,8.89055555557
774.74,3.40522222222,50.594,36.68,49.933,3.79011111111,7.06166666667,21.5277777778,5.68088888889,40.3697777778,8.09055555556
775.05,3.40822222222,50.6286666667,36.8514444445,49.5485555555,3.729,7.23022222222,21.4544444445,5.78766666667,40.3357777778,7.85455555555
775.36,4.21022222222,51.8121111111,37.5011111111,50.4626666667,4.75333333333,8.05533333335,22.0355555556,6.85844444444,40.8285555556,8.14022222222
775.67,4.68288888889,52.6178888889,38.0248888889,51.1317777778,4.90766666667,8.48444444446,22.5332222222,7.67233333333,41.1438888889,8.234
775.98,4.953,53.686,39.0217777778,51.834,4.67833333333,8.63033333332,22.9401111111,7.19466666667,42.2026666667,7.89466666667
776.30,5.57355555555,55.0365555556,39.7028888889,52.5853333333,5.09955555555,9.26833333334,23.6805555556,7.61333333335,43.2634444444,8.73155555555
776.61,5.68,54.4622222222,39.5911111111,52.08,5.10222222222,9.94666666667,23.6355555556,7.76888888889,42.7466666667,8.64
776.92,5.74555555555,53.9114444444,39.2822222222,51.7104444445,4.93222222222,10.0415555556,23.0177777778,7.14211111111,42.1373333333,8.45933333333
777.23,6.46277777778,53.8375555556,39.7958888889,51.9624444445,5.67766666667,10.9888888889,23.8008888889,8.13700000001,42.1505555555,9.10533333334
777.54,5.96544444444,54.0312222222,39.1927777778,51.9781111111,5.90355555556,10.7938888889,23.5965555556,7.84222222223,42.3295555556,8.74977777779
777.85,7.19133333333,55.1357777778,39.8513333333,52.966,7.26155555557,12.1958888889,24.777,9.09022222221,43.3858888889,10.1924444444
778.16,6.71366666667,55.1361111111,39.3217777778,52.7932222222,7.01988888889,12.2738888889,24.3641111111,8.94300000001,42.8533333333,9.79977777779
778.47,7.14533333333,55.2586666667,39.2645555555,53.3543333333,7.56466666666,12.797,24.8078888889,9.41644444443,43.1776666667,10.255
778.78,6.84744444444,53.9112222222,38.5188888889,51.9445555556,6.456,12.3118888889,24.1801111111,8.86633333332,42.5301111111,9.87555555554
779.09,6.41188888889,52.5261111111,37.7141111111,50.7874444444,6.26566666667,11.834,23.1861111111,8.0041111111,41.5182222222,9.48455555555
779.40,5.77033333333,51.1248888889,36.4503333333,49.588,5.46966666667,11.0081111111,22.0161111111,7.47888888889,40.3228888889,8.68133333333
779.71,5.36166666667,50.0128888889,35.9107777778,48.651,4.99955555555,10.4818888889,21.8084444445,6.88744444444,39.9793333333,8.38711111111
780.02,4.51611111111,49.738,35.4211111111,48.0781111111,4.35877777778,9.4428888889,21.0166666667,6.05366666667,39.7274444444,7.75688888889
780.33,4.59944444445,49.9514444445,35.7123333333,47.7838888889,4.45855555556,9.48100000001,21.3322222222,6.39711111111,40.1708888889,7.97433333334
780.64,3.99855555555,50.0317777778,35.8154444445,47.2784444445,4.08888888889,8.25899999999,20.9134444444,5.83988888889,40.4188888889,7.43766666667
780.95,4.08722222222,49.3112222222,36.5323333333,46.9275555556,3.90611111111,7.93911111112,21.0441111111,5.78211111111,39.7498888889,7.18677777778
781.26,3.15733333333,48.7592222222,36.3241111111,46.4444444445,3.34255555556,7.01866666666,20.5183333333,5.25922222222,38.9815555556,6.33344444445
781.57,2.997,48.3177777778,36.3114444444,45.9901111111,3.05344444445,6.85144444445,20.2808888889,4.67433333333,38.9502222222,6.22922222222
781.88,1.96744444444,47.5115555556,35.8408888889,45.38,1.54322222222,5.65211111112,19.0006666667,3.829,38.4164444444,5.14077777778
782.19,1.61266666667,47.2074444444,35.8602222222,45.5063333333,1.33733333333,4.8771111111,18.5938888889,3.28422222222,38.1907777778,4.73944444445
782.50,1.92177777778,47.6777777778,36.1962222222,45.9457777778,1.21111111111,5.29533333334,18.8287777778,3.42333333333,39.0288888889,4.88488888889
782.81,3.18922222222,49.4838888889,37.8308888889,47.4291111111,2.42266666667,6.5931111111,20.1471111111,4.70222222222,40.6932222222,5.97988888889
783.12,3.37911111111,49.9792222222,37.7694444445,48.0307777778,2.80877777778,7.15188888888,19.7554444444,5.52444444444,40.7233333333,6.05322222222
783.43,3.97422222222,50.5617777778,37.6403333333,48.4913333333,3.87033333334,7.9901111111,20.4536666667,6.10677777778,41.4793333333,6.908
783.74,3.78777777778,50.3893333333,37.4263333333,49.211,3.77733333333,7.62833333332,20.581,5.93433333333,41.4353333333,6.61822222222
784.05,4.41533333333,49.7511111111,37.2406666666,48.7042222222,4.03166666667,8.437,20.7503333333,6.17744444444,40.6404444444,7.08944444443
784.36,6.26622222222,50.6696666666,37.6674444445,49.2793333333,5.80622222222,10.3444444444,21.9767777778,7.66633333332,41.4698888889,8.49455555554
784.67,7.01177777778,50.8473333333,37.8183333333,49.3046666667,6.25066666666,11.0704444444,22.4656666667,8.12788888889,42.009,8.59466666668
784.98,8.25133333332,51.2658888889,38.2582222222,49.5582222222,7.64577777779,11.9254444445,23.3146666667,9.70111111111,42.5181111111,9.95933333334
785.29,9.01077777779,51.6194444445,38.4962222222,49.6758888889,8.76522222222,12.5046666666,24.1264444444,10.0804444444,42.7856666667,10.6301111111
785.60,8.69400000001,51.6568888889,38.2748888889,49.6587777778,9.11311111111,12.3295555555,24.2786666667,9.73688888889,42.885,10.6236666667
785.91,8.89266666665,51.7263333334,38.2428888889,49.7203333333,9.51966666668,12.0371111111,24.5948888889,9.99211111112,42.8818888889,10.8795555556
786.22,8.27944444444,50.5204444445,37.2246666667,48.7201111111,9.34833333335,11.5048888889,23.957,9.41388888887,41.7066666667,10.4641111111
786.53,8.31255555555,50.6397777778,37.7244444444,48.4764444445,9.53699999999,11.3044444444,24.2934444445,8.94788888888,41.6091111111,10.7522222222
786.84,8.14222222223,50.9653333333,38.5063333333,49.0437777778,9.81777777778,11.4205555555,24.2987777778,9.31688888889,41.8488888889,10.7013333333
787.14,8.27755555557,50.9162222222,38.7325555556,48.753,9.64499999999,11.6205555555,24.2156666667,9.62722222221,41.9504444444,10.8965555556
787.45,8.21333333334,52.0444444444,39.1911111111,49.5288888889,10.0977777778,11.9288888889,24.4533333333,9.70666666667,43.1466666667,11.2
787.76,6.24555555556,51.8816666667,38.0733333333,48.5932222222,8.55733333333,10.3135555555,22.939,8.39600000001,42.8046666667,9.98233333333
788.07,5.28544444444,51.8368888889,37.7362222222,48.3612222222,7.61733333334,9.2561111111,22.0602222222,7.56322222222,42.4906666667,9.51733333334
788.38,4.94722222222,51.6987777778,37.9652222222,48.3463333333,7.56044444445,8.84922222223,21.6994444444,7.40722222222,42.8405555555,9.16477777779
788.69,4.80455555556,51.873,38.4816666667,48.715,7.63666666667,9.0571111111,21.7336666666,7.72711111111,43.3405555555,9.56388888889
789.00,4.54877777778,52.1143333333,38.6416666667,48.8466666667,7.1938888889,9.01499999999,21.6914444444,7.77966666667,43.5016666666,9.28066666665
789.31,3.57822222222,51.078,37.7741111111,48.0594444444,7.02833333332,8.30344444443,20.9834444445,7.37677777778,42.7195555556,8.23922222222
789.62,3.19877777778,51.4253333334,38.0565555556,48.6404444444,6.47288888889,7.91222222222,20.8016666666,7.423,43.2306666667,8.00644444446
789.92,2.70655555556,50.8166666667,37.4073333333,47.9676666667,6.13488888889,7.56888888888,20.2372222222,7.31244444444,43.1908888889,7.35977777777
790.23,2.06811111111,50.2682222222,36.3673333333,47.2733333333,5.37511111111,6.70177777778,19.4517777778,6.77011111111,42.4251111111,6.62377777778
790.54,2.50366666667,51.3123333333,36.7724444444,47.9235555556,6.35488888889,7.22977777777,19.9296666667,7.01866666667,43.5393333333,7.26988888888
790.85,1.39011111111,50.5068888889,35.9255555555,47.0471111111,5.02777777778,5.96844444444,19.0548888889,6.45977777778,42.7196666667,5.749
791.16,3.31055555556,50.0414444444,36.4266666667,47.6722222222,6.69344444443,7.31422222222,20.4636666667,8.12122222222,42.7373333333,7.31444444443
791.47,3.78788888889,50.1052222222,36.5004444444,47.9375555556,7.11277777779,7.63888888889,20.8016666667,8.544,43.1924444445,7.52311111112
791.78,2.76688888889,49.8256666667,36.0566666667,47.7994444444,6.20922222222,6.61211111111,20.5338888889,7.21122222222,42.4617777778,6.7211111111
792.08,3.42155555556,50.4508888889,36.4246666667,47.943,6.93055555556,7.10655555556,20.979,7.11766666667,42.4092222222,6.79855555555
792.39,5.129,51.4236666667,37.3656666667,49.1747777778,8.61855555556,8.5298888889,22.2665555556,8.09788888889,43.835,8.44122222223
792.70,6.58577777778,53.3265555556,39.0971111111,50.9738888889,9.14111111111,10.0977777778,23.7868888889,8.99477777778,45.5362222222,10.0416666667
793.01,7.14455555555,53.775,39.1255555556,51.0254444444,9.77011111111,10.5814444444,24.2843333333,8.90244444444,45.7515555556,10.942
793.32,6.95455555556,54.5768888889,39.6316666667,52.1702222222,9.75233333332,10.593,24.4562222222,9.15366666667,45.7108888889,11.3184444445
793.62,6.66655555556,54.6295555556,40.3238888889,52.5347777778,9.20155555555,10.1617777778,23.993,8.40266666667,45.7406666666,10.9606666667
793.93,6.43322222222,53.8001111111,39.8232222222,52.1804444444,9.12911111112,9.8878888889,23.5587777778,7.87177777778,44.9203333333,10.862
794.24,7.37055555555,54.2164444444,40.2612222222,52.5233333333,10.3586666667,10.967,23.6387777778,8.44388888889,45.0307777778,12.2732222222
794.55,6.41022222222,54.8246666667,40.7106666667,52.4965555556,9.31177777779,10.2563333333,22.9756666667,7.25366666667,45.2092222222,11.6736666667
794.86,6.54366666666,54.7757777778,40.7004444444,52.185,9.69488888888,10.5402222222,23.2982222222,8.09166666667,44.9823333333,12.2421111111
795.16,6.82611111111,54.8342222222,40.7514444445,52.3038888889,9.77599999999,10.8635555556,23.4926666667,8.93644444446,45.2951111111,12.9953333334
795.47,5.85855555555,53.8755555555,39.3727777778,51.2706666667,8.52722222223,9.88833333331,22.2966666667,8.94211111111,44.6358888889,12.6634444445
795.78,4.83455555556,53.3925555555,38.8572222222,50.3073333333,7.67600000001,9.29822222222,21.8087777778,9.19222222223,44.1581111111,12.0547777778
796.09,3.02644444445,52.6146666666,38.0601111111,49.6097777778,6.57677777778,8.29844444446,20.6287777778,8.40555555555,43.7173333333,11.571
796.40,2.66722222222,53.0611111111,39.1643333334,49.9837777778,6.95377777778,8.78933333334,21.229,8.92988888889,44.2608888889,11.5428888889
796.70,2.80211111111,52.549,39.1852222222,49.4665555555,7.12366666667,8.93411111113,21.4356666667,8.6431111111,44.4121111111,11.3697777778
797.01,2.90411111111,52.8235555556,38.905,49.2632222222,7.26033333333,9.19655555558,21.6093333333,9.06744444445,45.0145555555,11.7778888889
797.32,3.17,53.268,39.3138888889,49.5425555556,6.95,8.88888888887,21.9282222222,9.62966666666,45.3158888889,12.2766666667
797.63,3.85744444444,54.1597777778,39.7625555555,50.2472222222,7.67122222222,9.28677777777,23.1785555556,10.3857777778,46.2908888889,13.1442222222
797.93,3.986,54.5393333333,39.6002222222,50.8694444445,7.91577777778,9.38333333333,22.8882222222,10.1398888889,46.8608888889,13.4032222222
798.24,3.66888888889,54.8241111111,39.9165555556,51.1784444445,7.82533333333,9.52055555556,22.8608888889,9.25344444444,47.7882222222,13.108
798.55,2.87322222222,54.6018888889,39.7473333334,51.085,7.51066666667,9.39444444443,22.0553333333,8.19022222222,47.8185555556,11.9457777778
798.85,2.54511111111,55.1517777778,40.4918888889,51.444,7.83155555555,9.606,22.6136666667,7.8561111111,48.1277777778,11.6373333333
799.16,2.03911111111,54.3345555556,39.9145555556,50.8057777778,7.85088888889,8.69355555556,21.6604444444,7.19177777778,47.2161111111,11.8925555556
799.47,2.117,52.7777777778,38.9867777778,49.9142222222,7.89277777778,7.73388888889,21.0107777778,6.36311111111,46.5736666667,11.001
799.78,1.12,52.2208888889,38.3038888889,49.4275555556,6.36733333333,6.34211111111,19.6677777778,4.84466666667,46.0424444444,9.89066666665
800.08,1.565,53.5376666667,39.3351111111,50.8343333333,6.58388888889,6.27344444444,19.9198888889,4.66944444445,47.2771111111,10.7102222222
800.39,2.10777777778,52.9795555555,39.4613333333,51.275,7.66333333333,6.47933333333,20.7521111111,4.52755555556,46.8514444445,11.3453333333
800.70,1.68866666667,53.2368888889,39.6193333334,51.6955555556,7.94788888889,6.74177777778,20.7612222222,4.20844444445,47.1115555556,10.8966666667
801.00,1.379,51.9677777778,39.1431111111,51.1646666667,7.36277777778,6.76033333333,20.1605555555,3.012,46.5327777778,10.5756666667
801.31,1.70544444444,52.2248888889,39.6882222222,51.2123333333,7.42077777778,7.11433333333,21.3294444444,3.45044444445,46.4295555555,10.7647777778
801.62,1.61966666667,51.7402222222,39.8527777778,50.9905555556,7.60377777778,6.90766666669,21.8341111111,3.25288888889,45.85,11.0707777778
801.92,2.61266666667,52.7676666667,40.5253333333,51.7981111111,8.28277777778,7.51522222223,23.1783333333,4.45811111111,46.5857777778,12.808
802.23,3.44277777778,53.5033333333,41.1636666667,52.4233333333,9.03222222221,7.83033333332,23.8692222222,4.833,47.4146666667,13.9732222222
802.54,3.01411111111,53.4594444444,41.348,53.1581111111,8.41211111112,8.08322222222,23.8936666667,4.08255555556,47.253,13.125
802.84,3.27433333333,54.6101111111,42.3346666667,53.6511111111,8.63122222223,9.23411111112,24.332,4.34322222222,47.0748888889,13.5497777778
803.15,3.39277777778,54.0957777778,41.8221111111,53.5954444445,8.9618888889,9.00255555553,24.1821111111,4.46055555556,46.5665555556,14.112
803.46,2.62077777778,53.2424444445,40.8608888889,52.3332222222,8.55722222222,8.93166666667,23.1714444444,4.35888888889,45.7013333333,13.7717777778
803.76,2.86822222222,53.9336666666,41.3348888889,52.2851111111,8.05544444445,9.26155555554,23.6833333333,4.82522222222,46.4415555556,13.8187777778
804.07,1.82055555555,53.4383333333,40.925,52.2114444445,7.05233333333,7.90166666668,23.1392222222,3.62722222222,46.1435555556,12.8908888889
804.38,0.503222222223,54.3674444445,40.6988888889,52.5925555555,5.63244444444,6.21933333334,22.3478888889,2.65555555556,46.1496666667,11.768
804.68,0.124555555557,53.9644444445,40.2657777778,52.1792222222,5.25811111111,6.39266666667,21.6547777778,2.79488888889,46.0771111111,11.9274444444
804.99,0.903999999997,54.7628888889,40.3838888889,52.8438888889,5.14544444444,7.00866666667,21.7493333334,2.96188888889,46.5581111111,12.0982222222
805.30,1.57366666667,54.6525555556,40.613,53.1198888889,5.80177777778,8.38811111112,22.2495555556,3.48933333333,46.7156666667,13.068
805.60,1.66655555556,53.8482222222,40.1355555556,53.0758888889,6.07044444445,8.98400000001,22.0596666667,4.10566666667,46.477,13.6314444445
805.91,3.08566666666,54.6083333333,40.3031111111,53.8095555556,7.254,10.3397777778,23.2236666667,5.14266666667,47.1646666667,14.1697777778
806.21,3.58555555556,55.8555555555,40.6681111111,54.6421111111,8.26177777778,10.9202222222,24.1992222222,6.46222222222,47.9617777778,15.6235555555
806.52,3.88088888889,56.209,40.591,54.4254444444,8.85077777778,11.7237777778,24.8775555556,6.57677777777,47.6987777778,15.4684444444
806.83,3.99,56.3315555556,40.7454444444,54.6547777778,8.65900000001,11.1387777778,25.0206666666,6.51155555557,47.6031111111,15.3921111111
807.13,3.63244444444,57.0655555555,41.2678888889,56.0541111111,8.90322222223,11.5667777778,25.0,5.86899999999,47.9201111111,16.04
807.44,2.91411111111,56.2158888889,40.023,54.9238888889,8.13944444443,11.8864444444,24.0308888889,4.98122222222,46.3536666667,15.8053333333
807.74,2.31477777778,55.266,39.5688888889,54.5574444444,7.68222222221,12.3552222222,23.3362222222,4.65877777778,45.8912222222,15.5383333333
808.05,0.78188888889,54.518,38.9564444445,54.2775555556,6.796,10.8103333334,22.2222222222,2.67622222222,45.3165555556,14.1783333333
808.35,0.414333333333,54.6195555555,39.38,55.0337777778,6.96744444445,10.4665555556,21.9153333333,2.48611111111,45.4727777778,14.7483333333
808.66,-0.628666666667,54.5653333333,38.9438888889,54.5811111111,6.27077777779,8.97355555556,20.4148888889,1.17877777778,44.8058888889,12.777
808.97,-0.98511111111,54.8772222222,38.9051111111,55.0548888889,5.32944444444,8.78555555556,19.9773333333,0.694444444447,44.9935555556,12.0154444444
809.27,-1.49011111111,54.5997777778,38.6133333334,53.5635555555,5.19922222222,8.35755555556,19.0151111111,-0.09722222222,44.1528888889,11.7914444445
809.58,-1.07155555555,54.6984444444,39.3175555555,54.0884444445,4.91255555555,8.65500000002,19.0571111111,-1.055,44.7411111111,11.4408888889
809.88,0.0335555555543,54.6337777778,40.0201111111,54.7007777778,4.29022222222,9.46877777778,18.7532222222,-0.553,45.8354444445,11.329
810.19,0.978444444442,54.3448888889,40.033,54.8591111111,4.57722222222,10.879,19.1874444444,-0.414444444443,46.0032222222,11.7246666667
810.49,1.44788888889,53.2943333333,38.653,53.1967777778,4.848,10.607,19.0823333333,0.292888888887,45.0463333333,11.3063333333
810.80,1.64788888889,53.614,38.995,53.3692222222,5.18844444444,10.3767777778,19.4974444444,1.54988888889,45.3091111111,11.9594444444
811.10,3.22733333333,54.3513333333,40.1572222222,54.4315555556,7.46622222221,11.4804444444,21.3712222222,3.53244444444,45.8735555556,13.3591111111
811.41,2.84644444444,54.294,39.1557777778,54.0191111111,7.00322222222,11.5153333333,20.9768888889,3.736,44.8486666667,12.7931111111
811.71,3.16311111111,54.9391111111,39.4646666667,54.631,7.72088888889,12.1005555555,21.2327777778,4.54155555556,44.8338888889,13.0251111111
812.02,2.90277777778,53.9913333333,37.9453333333,53.6364444445,7.20866666667,12.095,21.3192222222,4.04766666667,43.9928888889,13.2236666667
812.32,1.35622222222,53.5294444445,36.9445555556,52.8594444445,6.09477777778,10.7352222222,20.2286666667,2.18933333333,42.0913333334,12.3041111111
812.63,0.0332222222233,52.6988888889,36.2232222222,51.9516666667,4.21844444445,9.00188888888,18.967,0.714,41.1393333333,11.5926666667
812.93,-0.61922222222,51.9411111111,33.9357777778,50.3178888889,2.91133333333,7.88144444443,17.5366666666,-0.25088888889,39.575,10.4918888889
813.24,-1.98155555556,51.9308888889,33.0792222222,49.8983333333,2.52377777778,7.13066666666,16.8023333333,-0.965333333333,39.1261111111,11.3481111111
813.54,-2.19855555556,52.1731111111,31.9465555556,49.298,2.19844444444,7.1028888889,16.7427777778,-0.40577777778,38.982,11.534
813.85,0.049,52.9574444445,32.5326666667,49.2811111111,3.82344444445,9.0848888889,18.4313333333,1.68288888889,39.4772222222,13.7583333334
814.15,1.08555555556,52.9693333333,32.3117777778,48.2121111111,4.27822222222,9.83388888889,18.9174444445,2.219,39.8147777778,13.5695555555
814.46,-0.159111111113,51.6874444444,31.2958888889,46.3068888889,2.57877777778,9.34422222221,17.6217777778,0.334222222221,38.8728888889,12.2572222222
814.76,1.26611111111,52.9596666666,33.001,47.6256666667,3.767,10.7628888889,18.8667777778,1.25044444444,39.6168888889,14.0077777778
815.07,2.24711111111,52.1307777778,32.853,47.2026666666,4.09111111111,10.8323333333,18.5806666667,1.79777777778,39.5011111111,14.2105555556
815.37,2.747,53.0091111111,33.9351111111,47.8858888889,5.30866666666,11.5276666667,19.0432222222,3.42588888889,39.7994444444,15.4785555556
815.68,3.45977777778,53.4218888889,34.8116666667,48.1788888889,6.41655555556,12.7572222222,20.0121111111,4.75544444445,40.7863333334,16.019
815.98,3.75433333333,53.6707777778,34.8077777778,49.7643333334,7.0071111111,13.5886666667,20.8388888889,5.80622222223,41.2222222222,16.3245555556
816.29,3.56022222222,52.8705555555,35.0393333333,49.4735555555,7.06133333333,13.8258888889,21.0652222222,5.81522222222,41.1363333333,16.1401111111
816.59,1.81488888889,52.1471111111,33.7612222222,48.2958888889,5.93200000001,12.4095555556,20.2448888889,4.23477777778,39.8407777778,14.3277777778
816.89,1.966,52.3532222222,35.3292222222,49.3446666667,5.83844444444,12.4516666667,20.3604444444,4.06611111111,39.8122222222,13.1663333333
817.20,0.579333333334,52.7207777778,35.9854444444,50.4496666667,4.55722222222,11.4006666667,19.174,2.95677777778,40.0092222222,11.5378888889
817.50,2.01222222222,53.7654444445,37.7127777778,52.3744444444,6.61366666667,13.36,20.3875555556,4.43855555556,40.9084444444,14.2033333333
817.81,2.90722222222,54.6343333334,38.0973333333,52.605,7.15299999999,13.3275555556,20.6967777778,5.23888888889,40.8318888889,14.8962222222
818.11,3.10177777778,54.4665555555,37.869,52.4814444444,7.26499999999,13.5373333333,21.1468888889,5.65211111111,41.0394444444,14.5436666667
818.41,3.22933333333,54.4087777778,37.7224444445,52.3526666667,7.17022222222,14.3138888889,21.8267777778,5.66755555556,41.0043333333,14.683
818.72,3.31444444444,55.1366666667,38.3112222222,53.2571111111,6.23499999999,14.0316666667,21.9682222222,5.219,41.8157777778,14.1207777778
819.02,4.04788888889,54.8748888889,38.097,52.7515555556,6.45311111111,14.1382222222,22.5391111111,5.42077777778,41.4993333333,14.1616666666
819.33,5.78711111111,56.6497777778,39.7516666667,53.7984444444,8.29122222221,15.6144444444,24.4318888889,7.44922222222,43.1292222222,15.7511111111
819.63,7.05544444444,59.0597777778,41.2576666667,55.8078888889,9.45722222222,16.092,26.1378888889,8.68144444444,44.9677777778,16.8207777778
819.93,9.56122222222,61.131,43.8116666667,58.5686666666,11.3642222222,18.0305555556,28.7148888889,11.5776666667,47.331,18.9166666667
820.24,10.3155555556,61.4858888889,44.096,58.8232222222,12.0315555555,18.3956666667,29.5792222222,12.538,47.8501111111,19.6975555555
820.54,11.0607777778,62.6541111111,45.2256666666,60.0256666667,12.8411111111,19.1808888889,30.6657777778,13.7674444445,49.2324444444,20.3695555555
820.85,11.2271111111,63.1051111111,45.6108888889,60.5837777778,12.7903333333,18.9024444444,31.0491111111,13.9518888889,49.7918888889,20.1315555556
821.15,11.8261111111,63.5166666666,46.1856666667,61.3844444444,13.4115555556,19.3076666667,31.7897777778,14.8077777778,50.6183333333,20.5777777778
821.45,11.8582222222,63.8924444445,46.4752222222,61.6778888889,13.3972222222,19.148,31.9333333333,14.9212222222,50.9722222222,20.7358888889
821.76,12.1027777778,64.2923333333,46.9528888889,62.0032222222,13.5613333333,19.278,32.3038888889,15.3627777778,51.2627777778,20.9113333333
822.06,12.3675555556,64.4167777778,47.2326666667,62.1734444444,13.7487777778,19.5205555555,32.5545555555,15.5562222222,51.5591111111,21.0652222222
822.36,12.7891111111,64.9886666667,47.7914444444,62.8567777778,14.1327777778,19.8601111111,32.9131111111,15.9578888889,52.2485555556,21.4861111111
822.67,13.0953333333,65.2052222222,48.0276666667,62.8833333333,14.2878888889,20.0198888889,33.1182222222,16.0331111111,52.2921111111,21.6752222222
822.97,13.6234444444,65.3493333333,48.5326666667,63.1701111111,14.8604444444,20.5185555556,33.387,16.6503333334,52.5703333333,22.3144444444
823.27,13.501,65.1078888889,48.2685555555,62.9184444444,14.8715555556,20.3754444445,33.1816666667,16.4574444444,52.3683333333,22.2192222222
823.58,13.5114444445,65.6746666666,48.6081111111,63.4121111111,15.0794444444,20.5548888889,33.3428888889,16.4941111111,52.7554444444,22.5516666667
823.88,13.3586666667,65.1933333334,48.3015555555,63.0141111111,14.8423333333,20.3501111111,33.0263333333,15.9777777778,52.1245555555,22.4371111111
824.18,13.3488888889,65.1331111111,48.2303333333,62.9911111111,14.7975555556,20.401,32.7583333334,15.8372222222,52.0091111111,22.3734444445
824.49,13.2412222222,64.969,48.074,62.7298888889,14.5587777778,20.2415555556,32.3995555556,15.5288888889,51.6551111111,22.3676666667
824.79,13.2861111111,64.9765555555,48.0873333333,62.6235555556,14.6027777778,20.5097777778,32.257,15.4834444445,51.7257777778,22.4047777778
825.09,13.046,64.8913333333,47.8834444444,62.4678888889,14.5212222222,20.4181111111,31.9788888889,15.1695555556,51.618,22.6768888889
825.39,13.5207777778,64.9933333333,47.9713333333,62.5578888889,14.8801111111,20.7598888889,32.18,15.5648888889,51.5084444444,23.1025555556
825.70,13.2207777778,64.7192222222,47.6252222222,62.6421111111,14.4003333333,20.4912222222,31.8185555555,15.2334444444,51.1846666667,22.6604444444
826.00,12.1771111111,64.0891111111,46.881,62.2277777778,13.3446666667,19.5714444445,30.9081111111,14.3147777778,50.9362222222,21.8047777778
826.30,10.7724444445,62.8752222222,45.8038888889,61.1713333333,11.9543333334,18.1783333333,29.7826666667,13.0098888889,49.7102222222,20.4785555556
826.61,11.1342222222,62.9765555556,46.124,61.2331111111,12.041,18.288,30.0616666667,13.3311111111,49.6572222222,20.6591111111
826.91,10.966,62.1187777778,45.6408888889,60.7307777778,11.7035555556,17.9355555556,29.6742222222,13.2368888889,48.9747777778,20.3172222222
827.21,11.0233333334,62.1858888889,45.4637777778,60.6455555556,11.7965555556,17.7942222222,29.8481111111,13.3661111111,49.2237777778,20.3421111111
827.51,11.5354444445,62.6024444444,45.9087777778,60.7554444445,12.0613333334,18.0204444444,30.3866666667,13.7408888889,49.5306666667,20.6563333333
827.82,11.5741111111,62.3396666667,45.3642222222,60.6482222222,11.8334444445,17.7963333334,30.2715555555,13.5863333333,49.2593333333,20.6603333334
828.12,12.1534444444,61.804,45.1308888889,60.431,11.8612222222,18.0395555556,30.4474444444,13.9397777778,48.9956666667,20.9826666667
828.42,12.3388888889,61.843,45.0381111111,60.5208888889,12.0016666667,18.0665555556,30.4122222222,14.0388888889,49.0588888889,20.9066666667
828.72,11.1918888889,61.2983333334,44.1432222222,60.0133333333,11.2286666667,16.9934444444,29.3236666667,12.9322222222,48.3366666667,20.1953333333
829.02,10.241,59.9616666667,42.9437777778,58.2375555556,9.8658888889,15.7966666667,28.3924444444,11.7096666667,46.8948888889,19.4683333333
829.33,10.9032222222,59.5218888889,42.5565555556,58.4654444444,10.2364444444,16.134,28.4316666667,12.3407777778,46.5402222222,19.8753333333
829.63,10.9665555556,59.3364444444,41.6376666667,57.9764444444,9.80888888889,15.9625555556,28.2116666666,12.0755555555,46.3543333333,19.5312222222
829.93,9.63444444444,57.6587777778,39.6431111111,56.4903333333,8.498,14.5635555556,26.4926666667,10.9942222222,45.0606666666,18.5468888889
830.23,9.342,56.7581111111,38.0275555556,55.3937777778,7.71177777778,13.7703333333,25.5635555555,10.3826666667,44.8028888889,17.5858888889
830.54,8.76922222224,55.7548888889,37.2943333333,54.5592222222,7.00044444445,13.291,24.2524444444,10.0646666667,44.0083333333,17.0278888889
830.84,6.70577777777,53.7231111111,35.2046666667,53.3464444444,5.432,11.9427777778,22.807,8.6681111111,42.0012222222,15.9452222222
831.14,5.75588888889,54.7676666667,35.6037777778,53.5656666667,5.32844444444,11.9924444444,23.0902222222,8.37344444445,42.508,15.5181111111
