wavelength,Back_PhrPatf,Belly_PhrPatf,Breast_PhrPatf,Crissum_PhrPatf,Crown_PhrPatf,DorTail_PhrPatf,Rump_PhrPatf,Throat_PhrPatf,WingTip_PhrPatf
255.03,-15.5964588235,-17.3052333333,-17.8326666666,-16.1781,-14.4848666667,-7.70196666667,-17.7123333333,-10.4499333333,-10.4790666667
255.41,-15.2066745098,-16.8091333333,-17.6590666667,-15.7250666667,-14.6564,-7.35883333333,-17.8000380952,-9.94406666668,-10.7888
255.78,-14.8132588235,-16.1006333334,-17.2747333333,-14.8531666666,-14.0776666667,-7.1017,-16.7595142857,-9.18240000001,-10.4614
256.15,-15.3785843137,-16.5367,-17.9512666667,-15.4238666667,-14.4878666667,-7.76389999999,-17.1786095238,-9.69306666665,-10.8060666667
256.53,-14.9986666667,-15.9016666667,-17.4163333333,-14.7365333333,-14.7416,-7.53306666667,-16.7245714286,-9.58460000001,-10.1822
256.90,-17.2030823529,-17.4579333333,-19.5152666667,-16.0138333333,-16.7656666667,-9.29293333333,-18.7692095238,-11.6617333333,-12.0277333333
257.28,-16.178972549,-15.8989,-17.7564666667,-14.5516333333,-15.5953333333,-8.4,-17.1638666667,-10.5104666667,-10.2712666667
257.65,-13.383517647,-13.1113666667,-15.1330666667,-12.0298,-12.2841333333,-6.2187,-14.6246761905,-8.70859999999,-7.0298
258.02,-10.8458078431,-10.5712,-12.4905333333,-9.64113333333,-10.0938666667,-3.80706666667,-12.4316666667,-6.7642,-4.8276
258.40,-8.68201568625,-7.89553333334,-10.0386666667,-7.26333333333,-7.42073333333,-1.3564,-9.58313333333,-4.34553333333,-2.13126666667
258.77,-6.54449411764,-5.92116666667,-7.83726666667,-5.5089,-5.39939999999,0.598033333332,-7.21267619048,-2.85486666667,0.056
259.15,-5.75622745098,-5.26636666667,-7.011,-4.73146666667,-4.4278,1.40713333333,-6.39415238095,-2.24326666667,1.24186666667
259.52,-5.68075294118,-5.2855,-6.95546666667,-4.54496666667,-4.30226666667,1.45643333333,-6.1434952381,-2.25566666667,1.8414
259.89,-5.75511372549,-5.3221,-7.06706666667,-4.59366666667,-4.39733333333,1.276,-6.29320952381,-2.48906666667,1.88833333333
260.27,-5.09590196079,-4.55376666666,-6.43713333333,-3.9717,-3.86806666667,1.82666666667,-5.48995238095,-2.30506666667,2.65153333333
260.64,-5.02570588235,-4.59723333334,-6.45133333333,-4.085,-3.82333333333,1.83733333333,-5.71855238095,-2.4796,2.6578
261.01,-4.36542745098,-4.00486666667,-5.59473333333,-3.64626666667,-3.2016,2.18643333333,-5.10539047619,-1.93553333333,3.25293333333
261.39,-4.48205098039,-4.2624,-5.97073333333,-3.9478,-3.23893333333,1.92476666667,-5.35103809524,-2.38393333333,3.202
261.76,-4.83685098039,-4.88136666667,-6.8428,-4.3877,-3.9418,1.57676666667,-5.87277142857,-2.71713333334,2.71706666667
262.13,-5.94513725489,-6.17406666667,-8.13466666667,-5.57366666667,-5.24333333334,0.405366666666,-7.22623809524,-3.8606,1.63013333333
262.51,-6.47110980393,-6.9635,-8.99233333333,-6.22823333333,-5.99773333334,-0.3786,-7.94117142857,-4.722,1.196
262.88,-8.35952156863,-8.64796666667,-10.8955333333,-7.85353333333,-7.97440000001,-2.1812,-9.95594285715,-6.51366666667,-0.528000000001
263.25,-10.340627451,-10.3139666667,-13.0852666667,-9.79886666667,-10.2148,-4.04396666667,-11.9747904762,-8.67766666668,-2.73833333333
263.63,-11.6944509804,-11.6591,-14.4474666667,-11.3775,-11.5048,-5.57983333333,-13.760647619,-10.324,-4.2932
264.00,-13.437254902,-13.4533333333,-16.5266666667,-13.74,-13.5466666667,-7.27,-15.8657142857,-12.4266666667,-6.26666666667
264.37,-14.7209411765,-14.4372666667,-18.013,-14.9179333333,-15.0569333333,-8.7784,-17.5713904762,-13.4828666667,-7.73506666667
264.75,-14.5093686275,-14.0886333333,-17.7518,-14.7235333333,-14.4255333333,-8.65953333333,-16.9079238095,-12.6312,-7.21986666667
265.12,-15.7580196078,-15.1211666666,-19.3362666667,-16.1206666667,-15.7816,-9.825,-18.1950952381,-13.9971333333,-8.54386666668
265.49,-16.0162627451,-15.3628333334,-19.1684,-16.4130333333,-15.8845333333,-10.1057333333,-18.1143142857,-14.4116666667,-8.83006666666
265.87,-16.2028745098,-14.7354666667,-18.4968666666,-16.2003333333,-15.2888,-9.72496666667,-17.4222761905,-14.1266666666,-8.42726666666
266.24,-14.3269921569,-13.1049,-16.3239333333,-14.4625,-13.098,-8.08793333333,-15.2265904762,-12.4663333333,-6.38446666667
266.61,-13.7786980392,-12.3966,-15.4588666667,-13.7208666667,-12.2804666667,-7.4162,-14.2940476191,-11.6536,-5.75566666667
266.98,-11.5714196078,-10.1091333333,-13.165,-11.2847333333,-10.0466666667,-5.2572,-11.9853714286,-9.3296,-3.8042
267.36,-10.2717529412,-8.91890000001,-11.6156666667,-9.81373333333,-8.68460000001,-4.05403333333,-10.7413809524,-7.63973333333,-2.45053333333
267.73,-9.77147843137,-8.23143333333,-11.0296,-9.2467,-8.23153333334,-3.1676,-9.98591428571,-7.09133333333,-1.82666666667
268.10,-8.37407843135,-7.151,-9.67906666667,-7.6718,-6.98206666666,-1.95666666667,-8.60593333333,-5.56286666667,-0.489933333333
268.48,-7.97409803921,-7.1735,-9.18453333333,-7.4849,-6.60046666666,-1.29743333333,-8.41620952381,-5.27826666667,-0.082666666668
268.85,-8.44862352941,-7.56526666667,-9.36520000001,-7.7218,-7.11180000001,-1.54443333333,-8.80307619048,-5.92453333333,-0.307666666665
269.22,-7.38247058823,-6.41113333333,-8.10073333333,-6.5171,-6.03086666666,-0.309733333333,-7.77110476191,-4.99293333334,0.809599999998
269.59,-6.9536745098,-5.77843333333,-7.42273333333,-6.03483333333,-5.78899999999,0.584166666666,-7.60547619048,-4.2242,1.05733333333
269.97,-6.27191764706,-5.1556,-6.66146666667,-5.2355,-5.5084,1.31813333333,-7.19246666667,-3.44406666667,1.565
270.34,-5.72702352941,-4.2254,-5.94213333333,-4.41263333333,-4.86753333333,2.194,-6.37180952381,-2.6736,2.2738
270.71,-5.48190196079,-4.21483333333,-5.65026666667,-4.18596666667,-4.6772,2.36253333333,-6.45055238095,-2.51453333333,2.43746666667
271.09,-5.76750980392,-4.58536666667,-6.05453333333,-4.67873333333,-4.77459999999,2.15843333333,-6.81742857143,-2.7798,2.22846666667
271.46,-5.22506666667,-4.32336666667,-5.53126666667,-3.95793333333,-4.19166666667,2.7543,-6.3416952381,-2.31606666667,2.86566666667
271.83,-5.10196862745,-4.16783333333,-5.52453333333,-3.517,-4.11679999999,2.75333333333,-6.18356190476,-2.1824,3.0368
272.20,-4.94835294118,-3.88783333333,-5.27513333333,-3.50026666667,-3.99906666667,2.95003333333,-5.93996190476,-2.14966666667,2.9502
272.58,-5.46755686274,-4.23586666667,-5.9818,-3.9781,-4.47666666667,2.2829,-6.24379047619,-2.70993333333,2.41813333333
272.95,-5.0643372549,-3.84633333333,-5.96733333333,-3.66643333333,-3.99926666667,2.62343333333,-5.72452380952,-2.24033333333,2.59206666667
273.32,-4.78620392157,-3.9075,-5.91746666667,-3.6123,-3.55813333333,2.8276,-5.45511428571,-1.81026666667,2.82966666667
273.69,-4.68728627451,-3.90906666667,-6.0848,-3.64103333333,-3.3542,2.53783333333,-5.43901904762,-2.02666666667,2.9398
274.06,-4.52348235294,-3.96563333333,-5.9432,-3.66546666667,-3.32486666667,2.50853333333,-5.48476190476,-2.23773333333,2.83826666667
274.44,-4.2722745098,-3.70083333333,-5.7682,-3.7116,-3.01746666667,2.6349,-5.31088571429,-2.44566666667,2.99166666667
274.81,-4.70600392157,-3.9106,-6.08506666667,-4.1816,-3.41486666667,2.15913333333,-5.6683047619,-2.97853333334,2.5908
275.18,-5.78015686275,-5.18873333333,-6.92446666667,-5.25423333333,-4.46113333333,0.804566666668,-6.8579047619,-4.2486,1.636
275.55,-6.51176862745,-5.71026666667,-7.68819999999,-6.21413333333,-5.07433333333,-0.229866666667,-7.68668571429,-5.0604,0.719666666666
275.93,-6.44305882353,-5.86353333333,-7.44853333333,-6.48426666667,-5.06986666667,-0.225166666665,-7.78211428571,-5.1126,0.687133333333
276.30,-5.89206666667,-5.40666666667,-6.65213333333,-5.9601,-4.472,0.233200000001,-7.23832380952,-4.4864,1.49066666667
276.67,-4.72954509804,-4.2993,-5.28466666667,-4.87573333333,-3.39166666667,1.6229,-6.2203047619,-3.13873333333,2.60333333333
277.04,-4.36671764706,-4.1408,-4.6528,-4.67263333333,-3.3432,1.9398,-6.15730476191,-3.17573333333,2.95426666667
277.41,-4.98571764706,-4.37006666667,-5.10766666666,-5.2635,-3.80106666667,1.51706666667,-6.61300952381,-3.7316,2.4498
277.79,-4.86020784314,-4.1797,-4.85533333334,-5.11256666667,-3.806,1.85346666667,-6.37466666667,-3.42486666667,2.63806666667
278.16,-4.52078431373,-3.9468,-4.62193333333,-4.69316666667,-3.37533333333,2.08916666667,-6.07408571429,-2.90713333333,3.178
278.53,-5.32990980392,-4.7461,-5.39273333334,-5.33593333333,-4.3916,1.35573333333,-6.88134285714,-3.19206666667,2.37433333333
278.90,-5.03225490196,-4.41223333333,-5.26106666667,-5.21913333333,-4.26626666667,1.71746666667,-6.74724761905,-2.97946666667,2.6232
279.27,-4.39980784314,-3.64826666667,-4.86086666667,-4.50453333333,-3.758,2.53306666667,-6.10263809524,-2.32306666667,3.06013333333
279.64,-3.9623372549,-3.42176666667,-4.28506666667,-4.01013333333,-3.2186,3.2425,-5.38778095238,-1.85093333333,3.42906666667
280.02,-3.6629254902,-3.14036666667,-4.02846666667,-3.6737,-2.83333333333,3.7475,-5.04152380952,-1.6428,3.781
280.39,-3.39562745098,-2.91026666667,-3.96213333333,-3.19006666667,-2.57973333333,4.08696666667,-4.68986666667,-1.4934,4.07306666667
280.76,-3.95547058824,-3.3738,-4.2268,-3.55823333333,-2.7864,3.82166666667,-4.95035238095,-2.01653333333,3.62826666667
281.13,-4.21460784314,-3.64843333333,-4.46753333333,-3.8591,-2.88993333333,3.68096666667,-5.05305714286,-1.89906666667,3.3376
281.50,-3.90405490196,-3.55386666667,-4.07493333333,-3.58316666667,-2.82726666667,3.9277,-4.83697142857,-1.57106666667,3.516
281.87,-3.50539607843,-3.10033333333,-3.60113333333,-3.02873333333,-2.32166666667,4.20793333333,-4.21760952381,-1.09146666667,3.75226666667
282.25,-3.60161176471,-3.25513333333,-3.57606666667,-3.1709,-2.45233333333,4.18416666667,-4.07731428571,-1.26046666667,3.72866666667
282.62,-2.83149411765,-2.62066666667,-2.7922,-2.42646666667,-1.59053333333,4.6562,-3.43320952381,-0.639466666667,4.24433333333
282.99,-2.5671254902,-2.56306666667,-2.42673333333,-2.107,-1.40586666667,4.72423333333,-3.22260952381,-0.399999999999,4.2588
283.36,-1.94495294118,-1.99706666667,-1.61793333333,-1.45176666667,-0.747533333335,5.33956666667,-2.36133333333,0.314200000001,5.0018
283.73,-1.78890588235,-2.01846666667,-1.5716,-1.2432,-0.935933333333,5.406,-2.26747619048,0.352866666666,5.14406666667
284.10,-2.3098745098,-2.5371,-1.93033333333,-1.51623333333,-1.474,4.72953333333,-2.91033333333,-0.121599999999,4.54706666667
284.47,-2.78849019608,-2.79756666667,-2.20906666667,-1.88656666666,-1.77566666667,4.23606666667,-3.27947619048,-0.383733333333,3.965
284.85,-2.69800392157,-2.61263333333,-2.20513333333,-1.63056666667,-1.65953333333,4.102,-3.27794285714,-0.115466666667,3.85166666667
285.22,-2.41730980392,-2.06866666667,-1.97786666667,-1.1409,-1.3226,4.4586,-2.87683809524,0.0690666666666,4.07146666667
285.59,-2.05501960784,-1.68283333333,-1.72926666667,-0.6392,-0.966533333333,4.7336,-2.6084,0.493866666666,4.4156
285.96,-2.06550980392,-1.7869,-1.79926666667,-0.687966666664,-1.00526666667,4.9412,-2.76825714286,0.677466666665,4.515
286.33,-2.01882352941,-1.61226666667,-1.67733333333,-0.634633333332,-0.870333333334,4.98633333333,-2.76865714286,0.831133333333,4.4454
286.70,-1.92335294118,-1.44643333333,-1.5876,-0.363866666666,-0.811866666666,5.1377,-2.68440952381,1.0194,4.625
287.07,-2.11217254902,-1.74603333333,-2.03286666667,-0.528500000001,-1.09366666667,4.9571,-2.90000952381,0.9032,4.5128
287.44,-2.30015294118,-1.80983333333,-2.20486666667,-0.561833333333,-1.2066,4.80173333333,-3.08375238095,0.747200000001,4.10646666667
287.82,-2.36390196079,-1.5183,-2.37793333333,-0.3417,-0.912066666666,4.96133333333,-2.97421904762,1.01433333333,4.2116
288.19,-2.29885882353,-1.38086666667,-2.6624,-0.358866666665,-0.900800000001,5.1819,-2.81414285714,1.23626666667,4.24053333333
288.56,-2.26943137255,-1.5043,-3.03353333333,-0.413900000001,-1.03413333333,5.2451,-2.91833333333,1.15586666667,4.33926666667
288.93,-2.10898039216,-1.3926,-3.0386,-0.259733333333,-1.00746666667,5.48473333333,-2.86481904762,1.21666666667,4.68626666667
289.30,-2.24295294118,-1.59193333333,-3.21233333333,-0.332400000001,-1.4058,5.20833333333,-2.97897142857,1.21186666667,4.41806666667
289.67,-2.04179215686,-1.45136666667,-2.8644,0.060566666666,-1.2886,5.60296666667,-2.6096952381,1.4514,4.52953333333
290.04,-1.86775686275,-1.1201,-2.48273333333,0.537266666667,-1.06813333333,5.70913333333,-2.19152380952,1.71713333333,4.60606666667
290.41,-2.7884,-1.91526666667,-3.36713333333,-0.249266666667,-2.0036,4.8995,-3.0735047619,1.1224,3.7206
290.78,-3.44932549019,-2.62703333333,-4.225,-0.839066666666,-2.6482,4.3593,-3.65924761905,0.609600000001,3.08766666667
291.15,-4.08310980392,-3.00953333333,-4.60846666667,-1.2258,-3.01286666667,3.82403333333,-4.10488571429,0.300599999999,2.61973333333
291.52,-3.97677254902,-2.99423333334,-4.67173333333,-1.065,-3.0848,3.81403333333,-4.04342857143,0.622133333334,2.50206666667
291.89,-4.12209019608,-3.2882,-4.87133333333,-1.3659,-3.6142,3.6261,-4.33572380952,0.344399999999,2.06286666667
292.26,-3.55202745098,-2.5775,-4.20306666667,-0.658633333331,-3.0368,4.05563333333,-3.68774285714,0.925066666667,2.73166666667
292.64,-4.02474509804,-2.76536666667,-4.15313333333,-0.8419,-3.35373333333,3.8265,-4.01958095238,0.833333333333,2.2448
293.01,-4.5554627451,-3.2799,-4.5236,-1.3609,-4.04813333333,3.1921,-4.42763809524,0.537466666667,1.70546666667
293.38,-5.16242745098,-4.04093333333,-5.23026666667,-1.83796666667,-4.68786666666,2.49166666667,-5.33773333333,-0.010333333334,1.11993333333
293.75,-5.5660745098,-4.2489,-5.7182,-2.22573333333,-5.04333333333,1.9054,-5.653,-0.432799999999,0.799666666667
294.12,-5.84819215686,-4.29843333333,-5.99106666667,-2.3423,-5.1628,1.75863333333,-5.97064761905,-0.613266666665,0.800466666667
294.49,-4.87809411765,-3.25123333333,-5.21546666667,-1.3206,-4.2166,2.4685,-5.05494285714,0.288266666667,1.7262
294.86,-4.74165490196,-3.08806666667,-5.0186,-1.11266666667,-4.09613333333,2.39963333333,-4.93980952381,0.457933333334,1.79653333333
295.23,-3.55565098039,-1.923,-3.809,0.113199999999,-3.00126666667,3.4375,-3.70418095238,1.44693333333,2.7138
295.60,-2.73623921569,-1.0433,-2.94106666666,0.812266666667,-2.10993333333,3.9481,-3.0594,2.15346666667,3.56586666667
295.97,-2.03977647059,-0.192233333333,-2.11026666667,1.5201,-1.15073333333,4.35173333333,-2.23544761905,2.9638,4.44713333333
296.34,-2.02083529412,-0.163533333334,-1.95373333333,1.6869,-0.920666666667,4.30896666667,-2.00485714286,3.27966666667,4.4774
296.71,-1.43494117647,0.4996,-1.40406666667,2.31883333333,-0.210066666665,4.67023333333,-1.21001904762,3.97213333333,5.136
297.08,-0.854717647056,1.09636666667,-0.918266666667,2.9465,0.456733333333,5.0214,-0.594580952381,4.64813333333,5.51013333333
297.45,0.276764705884,2.27763333333,0.343866666666,4.06323333333,1.80846666667,6.04616666667,0.769380952379,5.88486666667,6.63280000001
297.82,0.405105882352,2.5207,0.468866666668,4.32273333333,1.8392,6.01873333333,0.885228571429,6.24113333333,6.7436
298.19,0.946129411766,2.96603333333,0.859466666667,4.85286666667,2.25433333333,6.26813333333,1.41433333333,6.77726666667,7.0724
298.56,1.42500392157,3.3574,1.3662,5.38116666667,2.61893333333,6.56430000001,1.9242952381,7.1582,7.322
298.93,1.86285490196,3.7361,1.6642,5.9567,3.04773333333,6.91556666667,2.36688571428,7.6232,7.63546666666
299.30,1.91054117647,3.8727,1.58533333333,5.99873333333,3.10613333333,6.85643333333,2.46593333333,7.77033333333,7.69546666666
299.67,1.64029803922,3.66806666667,1.35686666667,6.0267,2.77026666667,6.6936,2.33026666667,7.76966666666,7.38733333333
300.04,1.18574117647,3.23123333333,0.976666666666,5.71173333333,2.21853333333,6.32443333333,1.99823809524,7.49033333333,6.87060000001
300.41,0.908513725491,2.983,0.6588,5.34483333333,1.66373333333,6.0107,1.51427619048,7.2446,6.3176
300.78,0.09597254902,2.2406,-0.126999999999,4.71316666667,0.807333333332,5.22786666667,0.611314285714,6.51093333333,5.55073333333
301.15,-0.70560392157,1.74023333334,-0.641999999999,4.11943333334,0.088999999998,4.7228,0.0716666666665,5.85233333333,5.04966666667
301.52,-1.90023529412,0.818266666667,-1.4442,3.2954,-1.1122,3.88793333333,-0.950552380951,4.92066666666,4.04926666667
301.89,-2.06935686275,0.5919,-1.44833333333,3.18263333333,-1.05793333334,3.73306666667,-1.01609523809,4.92326666667,3.81926666666
302.26,-2.51127058824,0.1035,-1.87753333334,2.61843333333,-1.48833333333,3.3704,-1.37279047619,4.5422,3.47686666667
302.63,-2.62798823529,0.0091333333346,-2.00606666667,2.67273333333,-1.52673333333,3.39633333333,-1.44347619048,4.55006666667,3.4654
303.00,-2.24038823529,0.614266666667,-1.37946666666,2.82516666667,-1.1764,3.7151,-0.921200000001,4.9054,3.92926666667
303.37,-2.03598823529,0.846366666667,-1.20333333333,3.04723333333,-1.0372,3.94873333333,-0.731676190476,5.22926666666,4.17046666667
303.74,-1.79947450981,1.15083333333,-0.892800000002,3.1434,-0.707466666667,4.14886666667,-0.242447619048,5.30746666666,4.48866666667
304.10,-1.14567058823,1.8952,-0.306666666667,3.90693333333,-0.052133333336,4.52486666667,0.347847619047,6.10573333333,4.94653333333
304.47,-1.14311764706,1.7501,-0.391933333332,4.04536666667,-0.0703999999986,4.1754,0.25461904762,5.96846666667,4.77106666667
304.84,-0.550031372548,2.36796666667,0.158866666667,4.53853333333,0.430800000002,4.5891,0.795219047619,6.48933333333,5.18786666667
305.21,-0.200607843138,2.6752,0.546733333333,4.89683333333,0.858066666667,4.79606666667,1.01680952381,6.969,5.46946666667
305.58,0.254921568629,3.21753333333,0.801400000001,5.25736666667,1.44113333333,5.03656666667,1.54055238095,7.54106666667,5.77393333333
305.95,0.391952941177,3.47616666667,0.972266666668,5.35253333333,1.653,5.2036,1.63900952381,7.65713333333,5.98013333334
306.32,0.396737254901,3.5637,1.135,5.65206666667,1.7544,5.1381,1.64625714286,7.71026666667,5.94366666667
306.69,0.203588235293,3.52156666667,0.994933333333,5.47443333333,1.6498,4.97093333333,1.51384761905,7.52993333333,5.8492
307.06,-0.390282352942,3.12376666667,0.425066666667,4.96813333333,1.13846666667,4.49456666667,0.891742857143,7.26173333333,5.255
307.43,-0.773023529412,2.7772,0.191866666666,4.64793333333,0.803400000001,3.94633333333,0.556647619048,7.05026666667,4.69426666667
307.80,-0.908176470586,2.795,0.0564000000007,4.63223333333,0.696733333331,3.7797,0.297085714286,6.9958,4.64706666667
308.17,-1.01261568627,2.7481,0.0378666666667,4.49056666667,0.684066666665,3.58236666667,0.215838095237,7.04806666666,4.59093333333
308.54,-0.38954117647,3.55196666667,0.595,4.9634,1.42706666667,4.0483,0.944447619047,7.56913333333,5.30733333333
308.90,-0.319329411766,3.53486666667,0.512266666667,5.1185,1.4002,3.9609,0.969142857142,7.66406666667,5.17886666667
309.27,0.11074901961,4.1719,0.740199999999,5.59366666667,1.80233333333,4.5286,1.47065714286,8.17093333333,5.42613333333
309.64,0.382639215686,4.63253333333,0.987533333333,6.10999999999,2.05966666667,4.86343333333,1.74681904762,8.42626666666,5.72766666667
310.01,0.232568627452,4.60393333333,0.719666666667,6.0444,1.94653333333,4.6801,1.74917142857,8.466,5.5672
310.38,0.243282352942,4.77456666667,0.500666666667,6.0081,1.94193333333,4.47456666667,1.65296190476,8.50879999999,5.52933333333
310.75,0.737380392157,5.484,0.940800000001,6.55036666667,2.5264,4.88333333333,2.27242857143,9.23326666666,6.04566666667
311.12,1.07570980392,5.83206666667,1.29313333333,6.94896666667,2.9014,5.10613333333,2.74713333333,9.70113333334,6.37006666667
