wavelength,Back_DacVigf,Belly_DacVigf,Breast_DacVigf,Crissum_DacVigf,Crown_DacVigf,DorTail_DacVigf,Patch10_DacVigf,Rump_DacVigf,Throat_DacVigf,WingTip_DacVigf
252.41,-1.81433333334,-0.106666666666,-0.509888888889,-0.0355555555553,-1.23322222222,-0.462333333334,1.15,0.450666666667,-1.00188888889,3.676
252.79,-0.472777777777,1.86755555555,1.11111111111,1.714,0.425444444443,-0.070888888889,1.95055555556,1.86777777778,0.709388888889,4.92911111111
253.16,-1.39355555555,1.40544444444,0.0717777777777,0.720777777779,-0.420555555557,-0.684555555557,1.46544444444,1.24922222222,-0.138,3.928
253.54,-1.40588888889,1.54044444444,0.171111111111,0.391111111111,-0.452333333333,-0.733333333334,1.50333333333,1.149,-0.458333333333,4.10677777778
253.91,-0.232555555558,2.33711111111,0.415999999999,1.29722222222,0.122444444446,0.0366666666667,2.08022222222,1.72544444444,-0.16527777778,4.79677777778
254.28,2.48111111111,4.66,2.59022222222,3.69177777778,2.59033333333,1.83966666667,4.01844444444,4.00644444444,1.57944444444,7.17755555555
254.66,2.55455555556,5.03344444445,1.88733333333,3.10811111111,2.54177777778,1.04444444445,3.95122222222,3.58633333333,1.39683333333,7.12211111111
255.03,1.82344444445,4.28988888889,1.16722222222,2.80722222222,1.69222222222,0.53788888889,2.96455555556,3.16155555556,0.472388888889,6.13933333333
255.41,2.252,3.88011111111,0.868111111111,2.69977777778,1.49244444444,0.65088888889,2.07588888889,2.76766666667,-0.264555555557,6.13233333333
255.78,0.653666666667,2.61444444444,-0.241555555557,0.596666666667,0.0995555555557,-0.752999999999,0.355111111112,1.80444444444,-2.24494444444,4.10622222222
256.15,0.783555555556,3.33066666667,0.139888888888,0.601777777778,0.43388888889,-0.853666666667,1.31544444444,2.491,-2.176,4.28222222222
256.53,1.26755555556,4.39611111111,1.03833333333,1.55077777778,1.44277777778,1.10544444444,3.03377777778,4.20711111111,-0.303444444443,5.07022222222
256.90,1.76166666667,4.50466666667,1.73644444444,2.40355555556,1.64833333333,2.55466666667,3.97633333333,4.79422222222,0.390222222222,5.92688888889
257.28,2.82622222222,5.66411111111,3.85633333333,3.89055555556,2.97522222222,3.73055555556,5.30955555556,5.99622222222,2.31722222222,7.16322222222
257.65,2.97922222222,5.62611111111,4.18688888889,4.7,3.764,4.12655555556,5.80711111111,6.63233333333,3.18038888889,7.08544444444
258.02,2.44955555555,5.11055555556,3.974,4.44966666667,3.692,3.79755555556,5.83322222222,6.41466666667,3.06211111111,6.35333333333
258.40,1.51466666667,3.92922222222,3.03744444444,3.30644444444,2.58388888889,3.883,4.87544444445,5.45955555556,2.25688888889,5.18288888889
258.77,1.378,3.40788888889,2.89044444444,3.45488888889,2.62144444444,4.38922222222,4.81955555556,5.33711111111,2.15105555555,5.14888888889
259.15,1.783,3.513,3.02288888889,3.77255555556,3.32388888889,4.69944444445,5.40777777778,5.67955555556,2.53261111111,5.36655555555
259.52,1.91944444444,3.55766666667,2.98977777778,4.11455555555,3.51988888889,4.63377777778,5.90422222222,5.81777777778,2.78727777778,5.44988888889
259.89,2.568,3.94177777778,3.37244444444,4.88611111111,4.00188888889,5.176,6.24011111111,6.18488888889,3.37983333333,6.02022222222
260.27,2.51888888889,3.66977777778,3.17388888889,5.01866666667,3.68455555555,5.35088888889,5.95277777778,6.08311111111,3.3715,5.68311111111
260.64,2.12466666667,3.251,2.82988888889,4.50033333334,3.24155555556,5.04466666667,5.40411111111,5.43744444444,2.65716666667,4.89311111111
261.01,1.52777777778,2.74222222222,2.30544444444,4.08011111111,2.818,4.47855555556,5.20911111111,5.01477777778,2.10405555555,4.15611111111
261.39,1.44266666667,2.62244444444,1.87722222222,4.022,2.59877777778,4.28,4.99188888889,4.77211111111,1.94444444444,4.00311111111
261.76,1.90188888889,3.11211111111,1.91133333333,4.34244444444,2.66133333333,4.73444444444,5.00411111111,4.98944444445,2.13211111111,4.39622222222
262.13,2.45255555556,3.54922222222,2.40155555555,4.71688888889,2.99333333333,5.31822222222,5.37977777778,5.52755555556,2.53694444445,4.94644444445
262.51,3.32466666667,4.23766666667,3.22622222222,5.59388888889,3.98633333334,5.97644444444,6.36466666667,6.36477777778,3.322,5.50088888889
262.88,3.818,4.722,3.72355555555,6.04022222222,4.42088888889,6.38311111111,6.75533333333,6.73744444444,3.62311111111,5.61466666667
263.25,4.00544444444,4.75277777778,3.96611111111,6.30644444444,4.47088888889,6.45066666667,6.76533333333,6.98166666667,3.67111111111,5.51977777778
263.63,3.87966666667,4.86377777778,3.87233333333,6.05466666667,4.37177777778,6.12633333333,6.47566666667,6.86066666667,3.53372222222,5.12777777778
264.00,3.62877777778,4.56688888889,3.59777777778,5.792,4.29566666667,5.28788888889,6.52866666667,6.54411111111,2.88438888889,4.72188888889
264.37,3.86088888889,4.85266666667,3.97466666667,5.82777777778,4.58433333334,4.94166666667,6.81144444444,6.69744444444,2.90594444444,5.29155555555
264.75,4.21488888889,4.91188888889,4.06711111111,6.273,4.97744444445,4.94433333333,7.41277777778,7.25688888889,3.68994444444,6.035
265.12,4.44933333333,4.73488888889,3.86155555556,5.88622222222,5.33111111111,4.97166666667,7.33133333333,7.15977777778,3.82077777778,6.63733333333
265.49,4.43,4.36622222222,3.96722222222,5.98655555555,5.388,5.25233333333,7.39955555556,7.23177777778,3.64377777778,7.136
265.87,4.39933333333,4.52333333333,4.097,6.06755555556,5.49344444444,5.57111111111,7.79,7.10755555556,3.78644444445,7.37911111111
266.24,3.59233333334,3.74411111111,3.49344444444,5.65811111111,4.87588888889,4.95177777778,6.86588888889,6.25811111111,3.49744444444,6.85822222222
266.61,3.27677777778,3.626,3.27655555556,5.37355555555,4.56522222222,4.39044444444,6.23988888889,5.854,3.484,6.90255555555
266.98,3.30777777778,3.75566666667,3.44988888889,5.37066666667,4.63066666667,4.47433333333,6.24533333333,6.11033333333,3.70605555555,7.13455555556
267.36,3.14855555556,3.80333333333,3.00233333333,4.88333333333,4.27022222222,4.18655555556,5.73311111111,5.789,3.42033333333,7.46077777778
267.73,3.457,3.46388888889,3.26011111111,4.89022222222,4.28544444444,4.686,5.576,5.99022222222,3.55194444444,7.66088888889
268.10,2.79944444444,2.82644444445,2.71933333333,4.34,3.25511111111,4.29311111111,4.65466666667,5.54544444445,3.12755555556,6.79811111111
268.48,2.86133333333,3.03777777778,2.488,4.60944444444,3.35244444444,4.78633333333,4.85188888889,5.50655555556,3.24088888889,6.82255555556
268.85,3.11288888889,3.48588888889,2.89066666667,4.86555555556,3.44,5.27777777778,4.91144444444,5.70277777778,3.48244444444,7.20022222222
269.22,3.17366666667,3.71222222222,3.29544444444,5.01366666667,3.48788888889,5.34711111111,5.16777777778,5.81522222222,3.70266666667,7.19366666667
269.59,3.60988888889,4.073,3.59722222222,5.174,3.88522222222,5.71822222222,5.70555555555,6.23122222222,4.03527777778,7.10088888889
269.97,3.23533333333,3.72188888889,3.37522222222,4.81066666667,3.69744444445,4.97455555556,5.28488888889,6.20933333333,3.70083333333,6.63511111111
270.34,3.05855555555,3.48522222222,2.99288888889,4.48288888889,3.41322222222,4.89755555555,5.07177777778,5.805,3.236,6.06922222222
270.71,2.71144444444,3.21833333333,2.47566666667,4.362,3.08866666667,4.71566666667,5.075,5.582,2.77038888889,5.73522222222
271.09,2.795,2.98911111111,2.44055555556,4.36677777778,2.76066666667,4.11511111111,5.07544444444,5.37266666667,2.71194444444,5.64166666667
271.46,2.63244444444,2.59944444444,2.52822222222,4.59577777778,2.72022222222,4.11866666667,5.21,5.09477777778,2.66244444445,5.29777777778
271.83,2.90744444444,3.22811111111,2.77388888889,5.02377777778,3.196,4.46277777778,5.81511111111,5.29644444444,3.13727777778,5.65433333333
272.20,3.35822222222,4.09933333333,3.34277777778,5.48288888889,3.89711111111,5.234,6.613,5.75244444444,3.752,6.54022222222
272.58,3.48933333333,4.45166666667,3.81333333333,5.91511111111,4.35022222222,5.38822222222,6.90788888889,6.03677777778,4.28672222222,6.73044444445
272.95,3.53577777778,4.46911111111,3.64433333333,6.14822222222,4.64688888889,5.08622222222,7.12577777778,5.87666666667,4.405,6.72577777778
273.32,3.84988888889,4.77544444444,3.71677777778,6.46377777778,4.81966666666,5.238,7.10388888889,6.01588888889,4.65472222222,6.592
273.69,4.008,4.71233333333,4.008,6.359,4.86611111111,5.08422222222,6.98911111111,5.91766666667,4.76683333333,6.55255555556
274.06,4.24633333333,4.63544444444,4.15022222222,6.41,4.92877777778,5.44433333333,7.17833333333,5.89933333333,4.89083333333,6.76355555556
274.44,4.78655555555,5.32133333333,4.91377777778,6.95088888889,5.581,5.917,7.64833333333,6.61988888889,5.48177777778,7.39877777778
274.81,5.01688888889,5.40544444444,5.26555555556,7.07766666667,5.81433333333,5.91788888889,7.63188888889,6.61188888889,5.69005555556,7.549
275.18,4.891,5.44788888889,5.143,7.12366666666,5.93111111111,6.30422222222,7.66477777778,6.62466666667,5.61572222222,7.34955555556
275.55,5.18411111111,5.71166666667,5.30255555555,7.32133333333,6.30922222222,6.66455555556,8.118,7.09511111111,5.97794444444,7.61722222222
275.93,5.25866666666,5.56366666667,4.99188888889,7.37822222222,6.38111111111,6.49544444445,8.03233333333,7.28033333333,6.11705555556,7.92322222222
276.30,5.69911111111,5.50022222222,5.39533333333,7.84177777778,6.85322222222,6.765,8.28333333333,7.71466666667,6.53305555555,8.02955555556
276.67,5.61433333334,5.44633333333,5.09366666667,7.41122222222,6.83477777778,6.66111111111,8.05488888889,7.803,6.21877777778,7.62933333333
277.04,5.21422222222,5.46644444444,5.07111111111,6.786,6.37311111111,6.41322222222,7.69822222222,7.721,5.8595,7.46266666667
277.41,4.94722222222,5.16744444444,4.79666666667,6.26822222222,6.16955555555,6.25644444444,7.72788888889,7.58877777778,5.57883333333,7.41533333333
277.79,4.66111111111,4.87077777778,4.38722222222,5.98366666667,5.82622222222,6.13533333333,7.46955555555,7.417,5.2465,7.34744444444
278.16,4.48288888889,4.68111111111,4.27911111111,5.89388888889,5.777,6.08588888889,7.48511111111,7.33933333333,5.25816666667,7.16455555555
278.53,4.464,4.63166666667,4.01944444445,5.76355555556,5.67111111111,5.96577777778,7.43233333333,7.14377777778,5.40538888889,7.16677777778
278.90,4.89344444445,4.97977777778,4.31211111111,6.068,5.65333333333,6.41333333333,7.82955555556,7.51288888889,5.77438888889,7.37477777778
279.27,4.74622222222,4.54311111111,4.25855555556,5.68611111111,5.29155555556,6.17366666667,7.56033333333,7.33977777778,5.4975,7.31088888889
279.64,5.02422222222,4.658,4.38966666667,5.64711111111,5.14411111111,6.247,7.379,7.17866666667,5.63555555556,7.51011111111
280.02,4.876,4.46833333333,4.80788888889,5.51577777778,4.80811111111,6.39377777778,7.345,6.779,5.41961111111,7.22611111111
280.39,4.859,4.69866666667,4.58788888889,5.24044444444,4.60488888889,6.41255555556,7.25255555556,6.61111111111,5.19611111111,7.25811111111
280.76,4.91866666667,4.55277777778,4.58522222222,5.33244444444,4.53677777778,6.44511111111,7.34822222222,6.499,5.05027777778,7.59555555556
281.13,4.83822222222,4.05811111111,4.414,5.341,4.47677777778,6.63422222222,7.22588888889,6.39322222222,4.71511111111,7.40422222222
281.50,4.74888888889,4.17244444445,4.15222222222,5.64411111111,4.32411111111,6.54911111111,6.944,6.40777777778,4.52638888889,7.66211111111
281.87,4.65155555556,4.40377777778,4.26511111111,5.94433333334,4.62666666667,6.48422222222,7.09366666667,6.52911111111,4.66366666667,7.64344444444
282.25,4.57622222222,4.61511111111,4.45044444445,5.91422222222,4.57622222222,6.37955555556,7.01955555556,6.36533333333,4.55944444445,7.56744444444
282.62,4.51655555555,4.67855555555,4.55011111111,5.98588888889,4.65477777778,6.29488888889,7.208,6.47544444444,4.55938888889,7.712
282.99,4.77366666667,5.382,5.14844444445,6.51588888889,5.38633333333,6.941,7.74111111111,7.05088888889,5.01594444444,8.16166666667
283.36,5.41644444444,6.18911111111,5.699,7.46033333333,6.15366666667,7.646,8.35655555556,7.69866666667,5.66166666667,8.92144444445
283.73,5.63033333333,6.618,6.105,7.90055555556,6.59222222222,7.926,8.69555555555,8.16566666667,5.921,9.27266666667
284.10,5.74277777778,6.93566666667,6.15833333333,7.80788888889,6.82866666667,7.94355555556,8.75377777778,8.429,5.932,9.15733333333
284.47,5.47788888889,6.68355555555,6.01655555556,7.62544444444,6.63166666667,7.61366666667,8.35655555556,8.10088888889,5.64538888889,8.85522222222
284.85,5.27544444444,6.39966666667,6.07055555556,7.53522222222,6.46233333333,7.44911111111,8.10722222222,7.84488888889,5.60866666667,8.53411111111
285.22,5.59544444444,6.78588888889,6.18133333333,7.80933333333,6.535,7.41355555556,8.34188888889,8.09088888889,5.95688888889,8.69188888889
285.59,5.72933333333,6.84977777778,6.42,7.84677777778,6.51355555556,7.56677777778,8.54877777778,8.31733333333,6.10277777778,8.61266666667
285.96,5.72511111111,6.88744444444,6.38933333333,7.79455555556,6.474,7.54033333333,8.58788888889,8.24122222222,6.17166666667,8.62855555556
286.33,5.87788888889,6.93988888889,6.25877777778,7.94333333333,6.51888888889,7.42711111111,8.40844444445,8.45244444444,6.22388888889,8.639
286.70,5.46944444444,6.44455555556,5.93522222222,7.71288888889,6.08533333333,6.96855555556,7.93277777778,8.06844444444,5.83044444444,8.14177777778
287.07,5.35755555556,6.16466666667,5.69088888889,7.47144444444,5.86822222222,6.47922222222,7.612,7.84544444445,5.75722222222,7.77877777778
287.44,4.60355555556,5.54433333333,5.201,6.754,5.33155555556,5.92522222222,6.99288888889,7.28788888889,5.46416666667,7.045
287.82,4.31677777778,5.34033333333,4.97388888889,6.53755555556,5.227,5.61188888889,6.681,6.97922222222,5.36672222222,6.613
288.19,3.99522222222,5.16411111111,4.89277777778,6.56577777778,5.14111111111,5.21377777778,6.44755555555,6.84455555556,5.26322222222,6.19544444445
288.56,4.05733333333,5.15644444445,4.88244444445,6.71844444444,5.114,5.24133333333,6.43288888889,7.01155555556,5.58244444444,6.20544444444
288.93,4.16288888889,5.11444444445,4.65777777778,6.76644444444,4.97133333333,5.38155555555,6.55366666667,7.15722222222,5.55755555555,6.30622222222
289.30,3.88266666667,4.74222222222,4.41966666667,6.43866666667,4.69966666667,5.25222222222,6.15488888889,6.76544444444,5.39416666667,5.96
289.67,3.58744444444,4.45766666667,4.26555555556,6.30833333333,4.63411111111,4.96722222222,5.79088888889,6.33977777778,5.21233333333,5.71633333333
290.04,3.44822222222,4.31622222222,4.12088888889,6.17733333333,4.453,4.81277777778,5.614,6.13822222222,5.0845,5.47733333333
290.41,3.11966666666,4.20011111111,4.01155555556,5.972,4.27855555556,4.68344444444,5.74811111111,5.99177777778,4.85038888889,5.253
290.78,3.26411111111,4.46877777778,3.91755555556,5.96111111111,4.45711111111,4.89411111111,5.83488888889,6.07511111111,4.96105555556,5.35477777778
291.15,3.11166666667,4.49911111111,3.68644444444,5.88266666667,4.30888888889,4.931,5.49788888889,6.061,4.92916666667,5.50611111111
291.52,3.514,4.98266666667,3.93977777778,6.22433333333,4.60066666667,5.16944444444,5.79833333333,6.44711111111,5.22516666667,5.78611111111
291.89,3.71577777778,5.1,3.92022222222,6.39222222222,4.55833333333,5.38888888889,6.06711111111,6.70911111111,5.33066666667,5.98288888889
292.26,3.92555555555,5.26366666667,3.91722222222,6.84277777778,4.54144444445,5.925,6.27588888889,6.87155555556,5.54327777778,6.59377777778
292.64,3.93066666667,5.41233333333,4.04277777778,7.21766666667,4.77311111111,5.91433333333,6.57044444444,7.12244444444,5.63866666667,6.97288888889
293.01,3.78633333333,5.65855555555,4.29833333333,7.245,4.89466666667,5.77588888889,6.38911111111,7.06866666667,5.7905,7.00166666667
293.38,3.86033333333,5.90044444444,4.74077777778,7.54711111111,5.10466666667,5.86233333333,6.80633333333,7.40733333333,5.91744444444,6.97577777778
293.75,4.77877777778,6.58622222222,5.44344444444,8.13966666667,5.57877777778,6.57344444444,7.36488888889,8.01277777778,6.58205555556,7.72911111111
294.12,5.01711111111,6.72288888889,5.54522222222,8.24855555556,5.67077777778,6.90722222222,7.34311111111,8.28188888889,6.67038888889,7.97611111111
294.49,5.24688888889,6.75177777778,5.82344444445,8.44066666667,5.79055555556,6.95188888889,7.32822222222,8.26477777778,6.98688888889,8.03577777778
294.86,5.48222222222,6.76866666667,6.21466666667,8.52633333333,5.803,7.26355555556,7.52877777778,8.53811111111,7.16655555556,8.18988888889
295.23,5.30444444444,6.18044444445,6.02922222222,8.39277777778,5.65188888889,6.99588888889,7.615,8.36255555556,6.70333333333,7.77344444445
295.60,5.45844444444,5.98033333333,6.01988888889,8.35677777778,5.68155555556,6.86622222222,7.67277777778,8.37122222222,6.48105555556,7.73722222222
295.97,5.36577777778,5.77622222222,6.00144444444,8.20966666667,5.65966666667,6.60988888889,7.53277777778,8.28466666667,6.28177777778,7.70377777778
296.34,5.30288888889,5.629,5.93188888889,7.84533333333,5.73977777778,6.28044444445,7.477,8.194,6.34427777778,7.49333333333
296.71,5.32755555556,5.61677777778,5.94055555555,7.53422222222,5.74888888889,6.33966666667,7.43344444445,8.06533333333,6.28161111111,7.25422222222
297.08,5.39611111111,5.50033333333,5.79155555556,7.50766666666,5.76388888889,6.47477777778,7.56244444445,8.09888888889,6.23111111111,7.14588888889
297.45,5.37644444444,5.47355555556,5.51588888889,7.48633333333,5.73166666667,6.45411111111,7.32555555556,7.92666666667,6.13561111111,7.05833333333
297.82,5.02333333334,5.23866666667,5.251,7.286,5.70588888889,6.173,7.19811111111,7.81688888889,6.0,6.83733333333
298.19,5.193,5.54933333333,5.40333333333,7.55066666667,5.88144444444,6.24722222222,7.33411111111,8.01344444444,6.22855555555,6.96266666667
