wavelength,Back_TanParf,Belly_TanParf,Breast_TanParf,Crissum_TanParf,Crown_TanParf,DorTail_TanParf,Patch10_TanParf,Patch11_TanParf,Patch12_TanParf,Patch13_TanParf,Rump_TanParf,Throat_TanParf,WingTip_TanParf
783.43,8.90060000001,49.3602,41.2442,38.1159333333,52.2639333333,14.1579333333,14.1928,52.5936666667,14.5278,35.1424666667,50.0849333333,10.6946,15.3124666667
783.74,9.86701666667,50.0124,42.0880666667,38.6925333333,52.5578,14.8348,15.0186,52.8162666667,15.1828,35.6796666667,50.5095333333,11.6330666667,16.2216
784.05,10.3419333333,50.9625333333,43.2878666667,39.8885333333,53.8653333333,15.3396,15.4862,53.8246666667,15.6636666667,36.3678,51.1550666667,12.3860666667,16.6970666666
784.36,11.3087166667,51.5716,43.8334666667,40.6448666667,54.6179333333,16.1665333333,16.4559333333,54.6788666667,16.6589333333,37.3394,51.9167333333,13.4602666667,17.5527333334
784.67,11.89705,51.5516,43.8623333334,41.0984,54.7000666667,16.816,16.7652666667,54.8266,17.2208,37.6766,51.8804,13.8396666667,18.2433333333
784.98,13.02535,52.5323333333,44.6742,42.4688,55.7618,17.6882,17.8707333333,55.6399333333,18.3219333333,38.4688,52.8263333333,15.3054666667,19.6148666667
785.29,13.47125,51.7524,44.0168666667,42.4607333333,55.2374,18.1455333333,17.9667333333,55.0632666667,18.3346666667,38.0412666667,52.1550666667,15.6748,19.6769333333
785.60,13.9368166667,51.7581333333,43.9064,42.8333333333,55.2206,18.4686666667,18.3369333333,55.1183333333,18.8832666667,38.1956666667,52.2996,16.1862666667,20.2683333333
785.91,14.5951666667,52.0836666667,44.1192666667,43.2252,55.6884666666,19.0242666667,19.1106,55.7414,19.3703333333,38.7936,52.7998666667,16.8662,21.3843333333
786.22,14.6107166667,51.5358,44.1002,42.9347333333,55.1968666667,18.8676666667,19.1037333333,55.5271333333,19.2827333334,38.561,52.5596,17.0888666667,21.5901333333
786.53,14.6622333333,50.9763333333,43.8272666667,42.9128,54.8220666667,19.072,19.3476666667,55.139,19.5038666667,38.5390666667,51.9044666667,17.2936666667,21.7183333333
786.84,14.77375,51.1412,43.6102,43.1015333333,54.7196666667,19.3292,19.5049333333,55.1384,19.4328666667,38.8070666667,51.6408,17.3891333333,22.0030666667
787.14,14.5840666667,51.2375333334,43.5585333333,42.9834,55.3534,19.6567333333,19.5718666666,55.4514666667,19.6074,39.1839333333,51.7057333333,17.5831333333,22.0202
787.45,13.8182166667,50.0855333333,42.7298,41.7731333333,54.5885333333,18.9950666667,18.9071333333,54.5708666667,18.9465333334,38.3279333333,50.8141333333,16.7960666667,21.1849333333
787.76,13.4832833333,49.7950666667,42.4897333333,41.6914,54.3387333333,18.9815333333,18.6451333333,54.136,18.6969333333,38.1359333333,50.3042,16.4617333333,20.9794666667
788.07,12.98735,49.9502666667,42.5610666667,41.7563333333,54.4149333333,18.6502,18.3516666667,54.0946666667,18.5030666667,38.0660666667,50.4174666667,16.1237333333,20.5493333333
788.38,12.3990166667,49.687,42.2642666667,41.3775333333,54.2026,18.0617333333,17.7531333333,54.0851333333,17.8618666667,37.8140666667,50.1694,15.4411333333,20.1086666667
788.69,11.7913833333,49.7157333333,42.1171333333,40.9887333333,53.9676666667,17.4671333333,17.4278,53.6831333334,17.4628666667,37.524,50.0000666667,14.8557333333,19.8510666667
789.00,12.0623833333,49.7719333333,42.2674666667,41.0744666667,54.0483333333,17.614,17.5876666667,53.7982,17.8200666667,37.6403333333,50.0264,14.9692,20.057
789.31,11.67545,49.5205333334,42.1074,40.6272666667,53.4790666667,17.1106,17.2387333333,53.0949333333,17.6363333333,37.1282,49.3970666667,14.6322666667,19.5448666667
789.62,11.9745833333,50.0935333333,42.4006666667,41.0128,53.7795333333,17.5278666667,17.7823333334,53.2888,17.8758666667,37.3628,49.5671333333,14.8325333333,19.8349333333
789.92,12.0776333333,50.3963333333,42.5910666667,41.2842,54.2486,17.673,17.6411333333,53.6202,17.8279333333,37.4818,49.8906666667,14.7722666667,19.8271333333
790.23,11.41005,49.8500666667,42.1471333333,40.9424666667,54.046,17.0745333333,16.9057333333,53.4364,17.1824,37.1027333333,49.6438,14.1585333333,19.0013333333
790.54,10.7431833333,49.781,42.1508,41.0509333333,53.8587333333,16.4382,16.4283333333,53.7032666667,16.3309333333,36.8222666667,49.7322,13.3770666667,18.1799333333
790.85,10.9046666667,50.0867333333,42.3444666667,41.5416,53.7348666667,16.6344666667,16.6246,53.8934,16.4411333334,37.0655333334,49.7794,13.5363333333,18.4139333333
791.16,10.5362666667,50.2758666667,42.4182,41.5365333333,53.7974,16.1690666667,16.1382,54.2665333333,16.03,36.8137333333,50.1675333333,13.0858,17.9531333333
791.47,10.9207666667,50.1306,42.5392,41.7345333333,53.7409333333,16.5935333333,16.5151333333,54.5768666667,16.3637333333,36.7032,50.4126666667,13.4221333333,18.0618666667
791.78,10.1598333333,49.6270666667,41.9862666667,40.9052666667,53.0832,16.0542666667,15.7188666667,53.9296666667,15.7136,36.1394666667,49.9626,12.7316,17.3323333333
792.08,9.46025,48.7504,41.2307333333,40.3076666667,52.4642,15.5572,14.8718666667,53.6248666667,15.0122,35.6815333333,49.5491333333,12.1242,16.7556666667
792.39,9.1416,48.414,41.0264666667,39.9836666667,52.2904,15.3753333333,14.7474666667,53.3498,14.9658666667,35.572,49.282,11.9356666667,16.5274
792.70,9.07461666667,48.2618666667,40.7426,39.8241333333,52.3652,15.4345333333,14.7029333333,53.4599333333,14.6039333333,35.6766,49.2684,11.9968,16.3751333333
793.01,9.79399999999,49.1398,41.4772666667,40.5034666667,53.0788666667,16.1549333333,15.5296,54.0968,15.3139333334,36.5919333333,50.0026666667,12.4648,16.8797333333
793.32,10.7436333333,49.1802666667,41.7373333333,40.6623333333,52.9098,16.7318666667,16.4116666667,53.6754666667,16.0966666667,36.8512,50.0977333333,13.2683333333,17.5082
793.62,11.4514333333,49.7808,42.3883333333,41.0398666667,53.2954,17.1134666667,17.0863333333,53.9885333333,16.886,37.1512666667,50.5117333334,13.967,18.1749333333
793.93,11.8396333333,49.7024666667,42.2204,40.96,53.2689333333,17.1575333333,17.2110666667,53.6550666667,17.1842666667,37.1735333333,50.244,14.2021333333,18.3910666667
794.24,12.2566333333,49.9498666667,42.3601333333,41.2676666667,53.8212666667,17.7406666667,17.6982666667,53.7682,17.4912666667,37.7512666667,50.6975333333,14.569,18.9604666667
794.55,12.1285166667,49.7795333333,42.2468,40.9081333333,53.811,17.5012666667,17.6219333333,53.3123333333,17.0655333333,37.8057333333,50.3044666667,14.3937333333,18.9396
794.86,11.6431833333,49.6400666667,41.6486,40.3182,53.6723333333,16.599,17.0578666667,52.9472666667,15.9675333333,37.4751333333,49.9218,13.7246,18.5028666667
795.16,12.2093833333,49.9844,42.0619333333,40.7235333333,54.4340666667,17.2557333333,17.6950666667,53.1937333333,16.5374,37.6641333333,50.3102,14.1912,19.0439333333
795.47,12.5213333334,50.6068,42.9744,41.4200666667,55.151,17.8002666666,18.3886666666,53.705,17.1442,38.0997333333,50.7720666667,14.6242666667,19.5456
795.78,11.89295,50.3438,42.8548666667,41.3343333333,55.1228666666,17.4400666667,17.9726,53.3953333333,16.3639333333,37.5951333333,50.5354,13.9797333333,18.8312666667
796.09,12.0142833333,50.7288666667,43.5226666667,41.904,55.6783333333,17.8572666667,18.1530666667,53.6239333333,16.5759333333,37.9196,50.7653333333,14.2567333333,18.9726666667
796.40,11.5264833333,49.3003333333,42.6903333334,40.9773333333,54.9074,16.9857333333,17.2838,52.8497333333,15.8231333333,37.0833333333,49.9330666667,13.7346,18.4052666667
796.70,11.24095,49.1742,42.7038,40.8307333333,54.7986666667,16.6769333333,17.0742666667,52.8843333333,15.5211333333,36.9297333333,49.8864666667,13.3695333333,18.2559333333
797.01,11.1346333333,48.9026666667,42.7936666667,40.5628666667,54.684,16.8380666667,16.9046,52.7705333333,15.4720666667,36.6026,49.8234666667,13.3436666667,18.327
797.32,10.5925666667,48.3064666667,42.4828,40.0255333333,54.1354,16.5210666667,16.5108666667,52.1788,15.2184666667,36.0665333333,49.3231333333,12.9195333333,17.9923333333
797.63,10.6022166667,47.8914666667,42.2649333333,39.9282666667,53.5074666667,16.2133333333,16.4692666667,52.042,15.1782,35.6546,49.0390666667,13.0155333333,17.9911333333
797.93,10.9484833333,47.5574666667,41.9917333333,40.0665333334,53.1489333333,16.2520666667,16.3542666667,51.8894,15.6733333333,35.4173333333,49.0733333333,13.3537333333,18.1209333333
798.24,10.8223,47.1196,42.2430666667,39.9948,52.8702,16.1436,16.0031333333,51.3922,15.7585333333,35.1756,48.8680666667,13.276,17.9806666667
798.55,9.88971666666,46.2620666667,41.6548666667,39.1489333333,51.8622666666,15.1036666667,15.0512,50.4754,14.8305333333,34.61,47.8959333333,12.4244,17.2367333333
798.85,8.84981666667,45.0545333333,40.4377333333,37.6086666667,50.7607333333,13.7549333333,13.7069333333,49.202,13.6004,33.8028666667,46.9602666667,11.1716,16.0074
799.16,8.66256666667,44.8475333333,40.1617333333,37.2577333333,50.3860666667,13.4680666667,13.3602,48.8961333333,13.6086666667,33.7651333333,46.8394666666,11.1578,15.8649333333
799.47,8.13843333333,44.6063333333,39.7492,37.0238,49.8391333333,13.1043333333,13.0826666667,48.5854666666,13.486,33.5132,46.6121333333,10.7224,15.5300666667
799.78,7.75050000001,44.9778,39.7342666667,37.1428,49.7176,13.0289333333,12.7464666667,48.4218,13.5105333333,33.339,46.3233333334,10.5426,15.4042
800.08,6.93311666667,45.1246666667,39.3367333333,36.6383333333,49.4783333333,12.4377333333,12.1315333333,48.084,13.1802666667,32.9024,45.8276666667,10.0001333333,14.7960666666
800.39,6.71111666667,44.7429333333,38.53,36.2388666667,48.843,11.8633333333,11.76,47.2810666666,12.8626,32.6558,45.2426666667,9.47439999999,14.298
800.70,7.17698333333,45.0707333333,38.6008,36.34,48.8406666667,12.1769333333,12.2463333333,47.5686,13.2465333333,32.8824,45.6027333333,9.82373333334,14.6689333333
801.00,7.35371666667,46.0193333333,38.9408,36.6107333333,49.4381333333,12.6684666667,12.5625333333,47.9200666667,13.6569333333,33.145,46.1724,9.83826666667,14.669
801.31,7.75128333334,46.9428,40.1261333333,37.3897333334,50.507,13.5853333333,13.4774,48.9769333333,14.1314,34.1133333333,47.2066666667,10.4050666667,14.9355333333
801.62,8.42933333333,47.5249333333,40.4922,37.8637333333,50.9450666667,14.1493333333,14.2514666667,49.529,14.7494,34.7553333333,47.6267333333,11.0230666667,15.6136
801.92,9.87653333335,48.7202,41.2405333333,38.9219333333,51.6230666667,15.4652,15.712,50.6836666667,15.9289333333,35.7845333333,48.7985333333,12.5384,16.5192
802.23,11.0382833333,49.9393333333,42.0522666667,40.3763333333,52.538,16.3511333333,16.7881333333,51.9125333333,17.0430666667,36.5270666667,49.8360666667,13.6733333333,17.4682
802.54,11.6866166667,50.8756666667,42.5746,41.1674666667,53.3334,16.854,17.3456,52.7312,17.3885333334,37.2350666667,50.6543333333,14.1136666667,18.0707333333
802.84,12.2181166667,50.7772,42.5253333333,41.1920666667,53.3825333333,16.8356666667,17.3762666667,52.7496666667,17.3026,37.3025333333,50.6605333333,14.1504666667,18.5622
803.15,12.5269666667,50.9235333333,42.8236,41.3840666667,53.741,17.2999333333,17.6522,53.2592666667,17.6645333333,37.7943333333,51.1028,14.1736666667,18.8073333333
803.46,11.0984666667,49.9556,41.9238666667,40.5588,52.9841333333,15.962,16.4254,52.8507333333,16.4445333333,36.8190666667,50.5524,12.9587333333,17.5936666667
803.76,11.1533333333,50.0824,42.1294,40.7288,52.8136666667,16.1787333333,16.6413333333,52.9847333334,16.6287333333,36.7553333333,50.3168666667,13.1242,17.9088
804.07,11.6122666667,50.8677333333,42.5488,41.6137333333,53.423,16.6828,16.9005333333,53.5383333333,16.7852666667,37.1886,50.9510666667,13.4676666667,18.5206666667
804.38,11.1047166667,50.2947333333,42.3064666666,41.4058666667,53.2880666667,16.0026,16.0544666667,53.2362,16.1580666667,36.9031333334,50.8844666667,13.0028666667,18.3932
804.68,10.3114,49.1382666667,40.9228666667,40.4002,52.4104,14.7144,15.0048666667,51.9845333333,15.1983333333,35.9599333333,49.3449333333,11.8295333333,17.6056666667
804.99,11.2724666667,49.6814,41.2046666667,40.8894,52.6963333333,16.0896,16.159,52.5513333333,16.4428,36.4615333333,49.3660666667,12.9864,18.8836
805.30,11.4173666667,49.7898666667,41.5428666667,40.9532666667,53.3708666667,16.4441333333,16.3563333334,52.587,16.8579333333,36.7764666666,49.3759333333,13.2454666667,19.3728666667
805.60,12.4504333333,50.4885333333,42.0593333333,41.3482,53.9206666667,17.5262666667,17.0808666667,52.9807333333,17.4522666667,37.5882,49.8207333333,13.9268666667,20.2660666667
805.91,13.6435,50.7058666667,42.7986,41.8576666667,54.2866666667,18.5151333333,17.9774666667,53.5532,18.5274666667,38.2157333333,50.1986666667,14.9099333333,21.4054
806.21,14.1943333333,51.0250666667,43.137,42.2590666667,54.7145333333,18.9933333333,18.4284666667,54.0024666667,19.2018666667,38.5512,50.5707333333,15.3222666667,21.5223333333
806.52,14.3251166667,51.3006,43.3981333333,42.49,54.7050666667,18.9187333333,18.6529333333,53.9944666667,19.0731333333,38.4368666667,50.7137333333,15.4957333333,21.4828
806.83,15.8999166667,52.2069333334,44.6647333333,43.6976666667,55.9840666667,20.5081333333,20.0122,55.1881333333,20.2694,40.0856,51.9498,16.9453333333,23.1406
807.13,15.46455,52.0236,44.3967333333,43.4362,56.0275333333,20.2245333333,19.6756,55.3912,19.632,40.2619333333,52.3105333333,16.4826666667,22.9187333333
807.44,15.19825,51.7343333333,44.4695333333,43.2358666667,55.8766666667,20.214,19.446,55.4549333333,19.4774,40.2895333333,52.068,16.481,22.5496666666
807.74,15.1551666667,51.8770666667,44.7800666667,43.3366,55.8216,20.31,19.8354,55.4099333333,19.7024,40.361,51.8835333333,16.7394666667,22.0259333333
808.05,14.9709666667,52.3018,44.9324666667,43.3718666667,55.5512,20.3288,19.5229333333,55.6804,19.6776666667,40.1032,52.3598,16.7376666667,21.7795333333
808.35,14.22445,52.4356,45.253,43.1826,55.6248666667,19.7452,18.7738666667,55.4841333333,18.9280666667,39.9464,53.0720666667,16.1339333333,21.119
808.66,13.88275,52.0669333333,44.9692,43.0184,55.0102666667,19.035,18.3299333333,55.4893333334,18.5353333333,39.3977333333,52.7515333333,15.2226,20.6159333333
808.97,13.4012166667,51.7013333333,44.757,42.7500666667,54.9584666667,18.6112666667,18.2154666667,55.2014,18.6458,38.9513333333,52.4514,14.9236666667,20.0973333333
809.27,12.1364833333,51.1440666667,43.9916,41.8657333333,54.1007333333,17.6698,17.3459333333,54.1851333333,17.5009333333,38.057,51.3200666667,13.8753333333,19.0989333334
809.58,11.91655,51.1992,43.9615333333,41.5274666667,54.0469333333,17.5375333333,17.2304666667,54.0184666667,17.302,37.9371333333,51.713,13.9401333333,19.1149333333
809.88,11.6905166667,51.1453333333,43.9867333333,41.652,54.1923333333,17.0338666667,16.9824,54.2879333333,16.7253333333,37.9662666667,52.0264666667,13.5096666667,19.3025333333
810.19,11.4188666667,50.3450666667,42.9369333333,40.6608,52.9882,16.329,16.7548666667,53.5021333333,16.4169333333,36.9970666667,50.6314666667,12.9662,18.5828
810.49,12.7153333333,51.4625333333,44.2836666667,41.8484,53.9495333333,17.5722666667,17.81,54.3949333333,17.7208666667,37.8840666667,51.5146666667,14.2390666667,19.6437333333
810.80,13.8113833333,51.7410666667,44.6652,42.0164,54.4494666667,18.0134666667,18.3928666667,54.6725333333,18.4003333333,38.43,51.7931333333,14.494,20.4912
811.10,14.6425333333,51.9329333333,44.2159333333,41.9961333333,54.5102666667,18.1452,18.8379333333,54.9124,18.8454,38.9348,52.0296,14.7411333334,20.9758
811.41,16.5788833333,52.7404,45.2762666667,43.3076,55.5506666667,20.1246,20.8488,55.8068,20.7684,40.6074,53.2089333333,16.7874,23.1174666667
811.71,16.6555833333,53.1619333333,45.3094,43.7136666667,56.0478,20.3059333333,21.0141333333,56.3012666667,20.8874666667,41.1259333333,53.4527333333,16.7339333333,22.9678666667
812.02,16.1599666667,53.7802666667,45.7340666667,44.0308,56.6628,20.0771333333,20.6473333333,56.6858666667,20.4854666667,41.1946,54.1502666667,16.6859333333,22.9747333334
812.32,16.7946666667,55.0984666667,47.2576666667,45.1693333333,57.9038,21.0166666667,21.5208,58.1796,21.3002666667,42.4507333333,55.5004666667,17.6674666667,24.3814
812.63,18.6610833333,56.8294666667,49.0664,46.8335333333,59.6185333333,22.9638,23.2896,60.0714666667,23.0354,44.2432,57.4970666667,19.5866666667,26.5634
812.93,19.3521,57.4475333333,49.4331333333,47.5782666667,59.8416,23.6861333333,23.9081333333,60.5312,24.0111333333,44.6531333333,57.6376,20.1902,27.5466
813.24,19.48815,56.7246,48.2116666667,46.6511333333,59.1965333333,24.349,23.5998666667,59.7142,24.3878,44.2256666667,56.5393333333,20.6487333333,27.4314
813.54,20.7579,57.6633333333,49.3089333333,47.7204666667,59.9846666667,25.7198,24.7116666667,60.0839333333,25.5747333333,45.0935333333,57.8007333333,22.1841333333,28.9116666667
813.85,20.4402166667,56.8022,47.9082,46.7871333333,59.1121333333,25.1616666667,24.2438,59.0218666667,25.2822,44.5146666667,56.9074666667,21.9037333333,28.3069333333
814.15,19.79385,56.8143333333,47.4838666667,46.7497333333,58.4943333333,24.7974666666,23.9047333333,58.88,25.0548666667,44.3284666667,56.905,21.9221333334,27.7336
814.46,19.6428666667,56.6933333333,48.0121333333,47.024,58.8977333333,25.1387333333,23.9300666667,59.1942,24.9334666667,44.409,57.1721333333,22.0828,28.3238
814.76,18.2592666667,55.9968666667,47.3598,46.2381333333,58.4657333333,23.8007333333,22.7880666667,58.5670666667,23.5904,43.1075333333,56.4564,20.4205333333,27.1883333334
815.07,18.3182,55.1005333333,46.6515333333,45.4002,57.3985333333,23.1398666667,22.3890666667,57.573,23.4889333333,42.3436666667,55.3204666667,20.1138,26.5680666667
815.37,18.5414833333,54.0846,45.7532,44.604,56.3094,23.1747333333,22.1876666667,56.6555333333,23.6096,41.9888666667,53.9815333333,20.1398666667,26.1434666667
815.68,17.98545,52.7494666667,44.3747333334,43.5171333334,54.5152,22.2845333333,21.3694,55.4595333333,22.9692666667,40.9154,52.6126,19.7046666667,25.2252666667
815.98,16.5147333333,51.6051333333,42.9284666667,42.5307333333,53.3623333333,20.6436,19.9928666667,54.0058666667,21.6340666667,39.7542,51.381,18.3369333333,23.6442
816.29,15.60045,51.4263333333,42.9038666667,42.1251333333,53.3333333333,19.8036,19.5850666667,53.5590666667,20.444,38.9518666667,50.9897333333,17.7074666667,22.8895333333
816.59,15.5025666667,51.3738,43.1165333333,42.1692,52.8416666667,19.2334666667,19.6962666667,53.0296,20.0218,38.5828666667,50.8820666667,17.4548,22.5886
816.89,14.7947666667,51.487,43.1868,42.1538666667,52.9964,18.5202,18.9524666667,53.1355333333,19.055,38.4834666667,50.6958,16.5127333333,21.6336
817.20,14.8586333333,52.3568,44.2584666667,42.9515333333,54.0161333333,18.5754666667,19.207,53.9499333333,18.9501333333,38.7298666667,51.1674,16.2481333333,21.4976666667
817.50,14.6264833333,51.9396666667,44.1738666667,42.3707333333,54.0516666667,18.2830666667,18.8864666667,53.4339333333,18.5271333333,38.1249333333,50.7256,16.1206,20.8118
817.81,13.85715,50.8506,42.9668,41.2448666667,52.5103333333,17.4344,18.2019333334,52.054,17.6693333333,36.8949333334,49.5574666667,15.0761333333,19.4882
818.11,14.5720333333,51.5084,43.3234666667,41.6984,53.1334666667,17.9619333333,18.8878666667,52.5474666667,18.1218,37.4425333333,49.7436666667,15.6376666667,19.4939333334
818.41,15.0818166667,52.5698666667,44.1962,42.8810666667,54.5718,18.6076,19.814,53.6349333333,18.813,38.2097333333,50.7026,16.4388666667,20.5391333333
818.72,15.0061333333,53.2353333333,44.4914666667,43.2658666667,55.2022666667,18.456,19.9263333334,54.3322666667,18.5783333333,38.4068666667,51.495,16.4828666667,20.6004
