wavelength,Back_DigLaff,Belly_DigLaff,Breast_DigLaff,Crissum_DigLaff,Crown_DigLaff,DorTail_DigLaff,Patch10_DigLaff,Rump_DigLaff,Throat_DigLaff,WingTip_DigLaff
644.18,6.91173333333,6.7018,6.02766666667,6.352,6.39146666667,9.06953333334,16.4462,8.15480000001,5.77366666667,8.16506666667
644.51,6.84228,6.61253333333,5.9254,6.26046666667,6.34596666666,9.01060000001,16.3372666667,8.10866666667,5.66926666667,8.0988
644.84,6.86236,6.54886666667,5.92566666667,6.24066666667,6.34343333333,8.99666666667,16.279,8.13646666666,5.622,8.08766666667
645.17,6.90168,6.5774,5.99853333333,6.28993333333,6.43880000001,9.03946666667,16.3526,8.20553333333,5.6614,8.15973333333
645.50,7.14361333333,6.76666666666,6.16246666667,6.51113333333,6.66660000001,9.25033333333,16.552,8.43206666667,5.87453333333,8.416
645.83,7.21222666666,6.8282,6.21773333333,6.6042,6.72416666666,9.32033333334,16.5900666667,8.51113333333,5.93126666667,8.49006666667
646.16,7.24624000001,6.8484,6.30386666667,6.66226666667,6.71520000001,9.36053333333,16.6055333333,8.55366666666,5.95526666667,8.52893333333
646.49,7.14737333334,6.73526666667,6.209,6.55806666667,6.60490000001,9.3038,16.5373333333,8.45113333333,5.87213333333,8.4324
646.82,7.15310666667,6.7262,6.1854,6.5492,6.63710000001,9.30973333333,16.5563333333,8.45473333333,5.90886666667,8.4308
647.15,7.14498666667,6.7096,6.107,6.51353333333,6.61266666666,9.30626666666,16.5304666667,8.42146666666,5.876,8.3874
647.48,7.21745333333,6.80406666667,6.18173333333,6.61313333333,6.69926666667,9.38406666667,16.6422,8.50266666666,6.01713333333,8.49073333333
647.81,7.19910666667,6.86606666667,6.2068,6.629,6.7199,9.39246666666,16.6127333333,8.509,6.02333333333,8.4834
648.14,7.24294666667,6.90033333333,6.28053333333,6.68246666667,6.73996666667,9.42913333333,16.6158666667,8.50953333333,6.0564,8.52153333333
648.47,7.12296,6.85386666667,6.1944,6.5816,6.60616666667,9.30993333334,16.5181333333,8.40606666666,5.99946666667,8.40926666667
648.80,6.99612,6.7476,6.071,6.48293333334,6.41636666666,9.15026666667,16.3211333333,8.23446666668,5.86473333333,8.26506666667
649.13,6.79914666667,6.58666666667,5.89826666666,6.29846666667,6.19543333333,8.97326666666,16.145,8.06533333333,5.69153333334,8.11486666667
649.46,6.78766666667,6.5918,5.85,6.2356,6.1694,8.98160000001,16.1316666667,8.03853333333,5.64746666667,8.0976
649.79,6.81912,6.64586666667,5.8326,6.23526666667,6.2314,9.02186666666,16.1306,8.0798,5.65673333333,8.14553333333
650.11,6.91325333333,6.746,5.91433333333,6.31466666667,6.3354,9.10206666667,16.1793333333,8.17566666666,5.698,8.21853333333
650.44,6.88248,6.72726666667,5.9264,6.2898,6.32503333333,9.10626666667,16.1762666667,8.13886666668,5.62813333333,8.20913333333
650.77,6.93905333333,6.78853333333,6.03606666667,6.354,6.37990000001,9.20160000001,16.2202,8.22053333335,5.6804,8.3092
651.10,6.8782,6.7612,6.001,6.28433333333,6.32596666666,9.14093333333,16.0916666667,8.15113333333,5.5972,8.26546666667
651.43,6.97949333333,6.82626666667,6.06786666667,6.32693333334,6.39966666667,9.26746666667,16.1675333333,8.244,5.6542,8.38366666667
651.76,7.01025333333,6.82006666667,6.00793333333,6.34546666667,6.38963333333,9.26786666666,16.169,8.27179999999,5.65873333333,8.4424
652.09,7.00957333333,6.8188,6.0072,6.3586,6.40003333333,9.26993333334,16.2088666667,8.29226666666,5.66853333333,8.4928
652.42,7.08398666666,6.8666,6.0602,6.36973333333,6.45766666668,9.33299999999,16.304,8.37100000001,5.72646666667,8.5906
652.75,7.20516000001,6.98606666667,6.18873333333,6.48626666667,6.56986666667,9.46933333333,16.3600666667,8.425,5.8248,8.68773333333
653.08,7.33991999999,7.05753333333,6.3184,6.64993333333,6.62056666667,9.56,16.4442,8.53959999999,5.94813333333,8.81633333333
653.41,7.27705333333,7.02486666667,6.23326666667,6.62906666667,6.52073333333,9.51286666667,16.3885333333,8.4756,5.86053333333,8.7528
653.74,7.27540000001,7.02526666667,6.21586666667,6.61313333333,6.49123333332,9.53013333335,16.3783333333,8.49853333332,5.892,8.80973333333
654.06,7.21363999999,6.96033333333,6.14826666667,6.5374,6.3945,9.49173333333,16.3151333333,8.42813333333,5.87793333334,8.76733333333
654.39,7.14132,6.90953333333,6.0794,6.48053333333,6.34073333333,9.43913333333,16.2462,8.3678,5.82706666667,8.74933333333
654.72,7.21170666667,6.92993333333,6.1394,6.49146666667,6.38106666667,9.4664,16.3089333333,8.44986666668,5.83013333333,8.81306666667
655.05,7.18509333334,6.90453333334,6.1058,6.4622,6.35883333333,9.37013333335,16.2832666667,8.38826666667,5.79093333333,8.7662
655.38,7.16168,6.91806666667,6.0972,6.4368,6.33143333333,9.32199999999,16.2964,8.37473333333,5.80846666667,8.7488
655.71,7.10694666667,6.85686666667,6.00746666667,6.31846666667,6.26646666666,9.25266666667,16.2293333333,8.28846666667,5.69926666667,8.65573333333
656.04,7.02085333333,6.75106666667,5.90793333333,6.2354,6.20933333333,9.17046666666,16.1502,8.18933333334,5.61386666667,8.58526666667
656.37,6.93242666667,6.6924,5.84166666667,6.15273333333,6.13956666667,9.11133333333,16.1387333333,8.12700000001,5.516,8.52106666667
656.69,6.68985333333,6.48393333333,5.598,5.86966666667,5.9535,8.87860000001,15.9135333333,7.94613333333,5.2456,8.2712
657.02,6.60684,6.32106666666,5.51733333333,5.75766666667,5.89699999999,8.7858,15.7565333333,7.83913333334,5.15553333333,8.18
657.35,6.55314666667,6.27333333333,5.4858,5.71,5.84396666666,8.69113333333,15.6890666666,7.76013333333,5.05653333333,8.08806666666
657.68,6.63470666667,6.31273333333,5.50133333333,5.78006666667,5.92916666667,8.73560000001,15.7286666667,7.78873333333,5.10526666667,8.1272
658.01,6.65996,6.327,5.50633333333,5.79126666667,5.94899999999,8.73746666667,15.7312,7.76313333333,5.1148,8.1178
658.34,6.62250666667,6.32266666667,5.45853333333,5.76753333333,5.90813333334,8.73526666667,15.7357333333,7.71060000001,5.08633333333,8.05933333334
658.66,6.68378666667,6.32913333333,5.508,5.80966666667,5.91676666667,8.79140000001,15.7704,7.76526666667,5.14273333333,8.0836
658.99,6.71081333333,6.373,5.56013333333,5.8708,5.94153333334,8.8236,15.7428666667,7.779,5.14606666667,8.0974
659.32,6.72037333333,6.34146666667,5.53386666667,5.87473333333,5.90246666667,8.83946666666,15.6784666667,7.78526666668,5.1582,8.09706666667
659.65,6.72106666667,6.40173333333,5.58113333333,5.8782,5.93956666666,8.87506666667,15.7009333333,7.82053333333,5.16866666667,8.1492
659.98,6.70690666667,6.34753333334,5.5392,5.83586666667,5.90229999999,8.83640000001,15.6542,7.83166666665,5.1784,8.1306
660.31,6.81890666667,6.4382,5.64766666667,5.938,5.97233333333,8.97559999999,15.7332,7.88766666667,5.30953333333,8.25886666667
660.63,6.86850666666,6.48893333333,5.69366666667,5.96666666667,5.97049999999,9.03773333334,15.7929333333,7.91986666667,5.40193333334,8.3088
660.96,6.89776,6.4882,5.7276,5.991,5.97226666667,9.11646666667,15.8312666667,7.95993333334,5.4584,8.3738
661.29,6.91214666666,6.4712,5.76153333333,5.99526666667,5.92446666667,9.1384,15.8228,7.99313333333,5.44493333333,8.41393333333
661.62,6.87190666667,6.39206666667,5.68,5.89793333333,5.81563333333,9.03653333334,15.7198666667,7.93880000001,5.34733333333,8.32093333334
661.94,6.89322666666,6.4118,5.7338,5.94306666667,5.82156666667,9.00866666667,15.7285333333,7.95473333333,5.39433333333,8.36126666667
662.27,6.84096,6.4144,5.7126,5.9708,5.81483333334,9.02326666667,15.6739333333,7.91353333333,5.36913333333,8.34033333333
662.60,6.76817333333,6.33286666667,5.66293333334,5.89446666667,5.80273333333,9.03680000001,15.6686666667,7.80960000001,5.323,8.33086666667
662.93,6.85689333334,6.3936,5.75133333333,5.97986666667,5.93236666667,9.12726666665,15.7681333333,7.85673333334,5.372,8.4356
663.26,6.92933333334,6.40473333333,5.76393333333,6.04666666667,5.89920000001,9.18033333333,15.7419333333,7.86080000001,5.4094,8.46753333333
663.58,6.94905333333,6.39913333333,5.76386666667,6.0496,5.89916666666,9.17126666667,15.7082666667,7.81539999999,5.36506666667,8.5082
663.91,6.752,6.2484,5.62546666667,5.93266666667,5.77476666666,8.99686666666,15.5498,7.66279999999,5.1536,8.3672
664.24,6.73276,6.2828,5.68993333333,5.97093333333,5.81836666666,8.97040000001,15.5418,7.64680000001,5.0972,8.38886666667
664.57,6.68445333333,6.22773333333,5.63206666667,5.92126666667,5.77196666667,8.84666666667,15.4785333333,7.55926666667,5.0252,8.3574
664.89,6.66582666666,6.26406666666,5.6356,5.89353333333,5.76156666667,8.79853333333,15.4138666667,7.57146666667,5.07853333333,8.3888
665.22,6.64517333333,6.26726666667,5.60393333333,5.89146666667,5.73143333334,8.83693333333,15.4596666667,7.54026666667,5.1148,8.4324
665.55,6.47728,6.1162,5.42666666667,5.7064,5.5988,8.74239999999,15.3187333333,7.38446666667,4.977,8.31726666667
665.87,6.39010666667,5.996,5.28266666667,5.5162,5.43586666666,8.60946666667,15.2174,7.26973333333,4.84566666667,8.2648
666.20,6.43274666666,6.02366666667,5.3378,5.56566666667,5.41129999999,8.62393333333,15.2818666667,7.37460000001,4.90406666667,8.3218
666.53,6.32564,5.92486666667,5.23786666667,5.48666666667,5.20333333334,8.48020000001,15.1388666667,7.20766666667,4.8088,8.23413333333
666.86,6.11433333334,5.74046666667,5.024,5.2666,4.98883333334,8.2142,15.0,6.96266666667,4.60253333333,8.023
667.18,6.13672,5.75206666667,5.0104,5.26913333333,5.04463333333,8.26800000001,15.0649333333,6.98306666667,4.616,8.0136
667.51,6.29237333333,5.90106666667,5.1318,5.3392,5.17866666667,8.42640000001,15.1750666667,7.08993333333,4.77546666667,8.13
667.84,6.47381333333,6.0222,5.19493333333,5.4392,5.29946666667,8.58626666666,15.3451333333,7.21199999999,4.92526666667,8.22866666667
668.16,6.5516,6.13073333333,5.2818,5.50653333333,5.38830000001,8.74113333334,15.3615333333,7.31806666666,5.0354,8.25786666666
668.49,6.48853333333,6.02453333333,5.23566666666,5.44086666667,5.35799999999,8.70753333333,15.3478666667,7.26166666667,4.93833333333,8.1858
668.82,6.50666666666,6.05433333333,5.34693333333,5.49613333333,5.39806666667,8.73839999999,15.3753333333,7.33999999999,4.9344,8.24893333333
669.14,6.6288,6.136,5.49053333333,5.59146666667,5.50913333333,8.80320000001,15.4656666667,7.43660000001,5.04406666667,8.40386666666
669.47,6.65181333333,6.13986666667,5.54866666667,5.64686666667,5.5621,8.83213333334,15.5040666667,7.46866666667,5.0696,8.4344
669.80,6.57642666667,6.0404,5.44993333333,5.5296,5.49149999999,8.72206666667,15.4011333333,7.35773333334,4.9532,8.34786666667
670.13,6.71504,6.18153333333,5.64806666667,5.65513333333,5.65076666666,8.84246666667,15.5844,7.55613333334,5.091,8.48086666667
670.45,7.00314666667,6.4118,5.92566666667,5.93013333333,5.94116666667,9.16986666667,15.7663333333,7.86546666667,5.3728,8.72766666667
670.78,6.98649333333,6.43313333333,6.02646666667,5.96193333333,5.90816666667,9.16599999999,15.7432666667,7.87299999999,5.39593333333,8.7644
671.10,7.04071999999,6.47153333333,6.0774,6.02486666667,5.9389,9.20706666667,15.8264666667,7.94846666667,5.42666666667,8.83893333333
671.43,6.89318666666,6.32866666667,5.96893333333,5.88253333333,5.7692,9.04326666667,15.6576666667,7.81866666667,5.29266666667,8.76813333333
671.76,6.84209333334,6.23746666667,5.84373333333,5.77473333333,5.66370000001,8.90893333334,15.6111333333,7.68219999999,5.15726666667,8.73253333333
672.08,6.94445333334,6.35146666666,5.91353333333,5.84673333333,5.70616666667,8.947,15.6492666667,7.73666666666,5.25306666667,8.80853333333
672.41,6.92478666667,6.32146666667,5.88086666667,5.81726666667,5.73446666667,8.93253333334,15.6130666667,7.71953333333,5.27613333333,8.80353333333
672.74,7.00060000001,6.4132,5.947,5.87373333333,5.793,9.01579999999,15.6945333333,7.84013333334,5.3444,8.832
673.06,7.03608,6.42493333333,6.0028,5.90553333333,5.84546666666,9.03893333333,15.6598,7.85120000001,5.37366666667,8.86613333334
673.39,7.26362666667,6.64146666667,6.21773333334,6.11566666667,6.05943333333,9.26046666666,15.8710666667,8.06113333333,5.58713333333,9.09933333333
673.72,7.32952000001,6.72293333333,6.2486,6.1686,6.14106666667,9.29560000001,15.8598666667,8.14366666667,5.68766666667,9.19066666667
674.04,7.34725333334,6.75713333333,6.2668,6.17433333333,6.17210000001,9.32913333334,15.9165333334,8.18133333333,5.69166666667,9.26860000001
674.37,7.48365333333,6.87953333333,6.34666666667,6.30706666666,6.26576666666,9.40566666667,15.9880666667,8.27746666666,5.82053333333,9.36780000001
674.69,7.33557333333,6.7008,6.15733333333,6.143,6.1066,9.12353333333,15.781,8.09453333334,5.70373333334,9.19100000001
675.02,7.40392,6.74813333333,6.1814,6.2182,6.15666666667,9.11853333333,15.8116666667,8.1518,5.7132,9.21613333334
675.35,7.30406666667,6.71306666667,6.18946666667,6.20933333333,6.16289999999,9.10673333333,15.783,8.12959999999,5.73586666667,9.21860000001
675.67,7.10290666667,6.53946666667,6.03206666667,6.05953333333,6.02346666667,8.96140000001,15.6782666667,7.969,5.53493333333,9.09126666667
676.00,7.14092000001,6.56246666667,6.0812,6.09826666667,6.01126666666,9.01333333334,15.6798,8.00593333334,5.56113333333,9.12839999999
676.32,7.14686666666,6.51866666666,6.09906666667,6.13673333333,6.00223333333,8.98626666666,15.6248666667,7.97686666667,5.55793333334,9.15300000001
676.65,7.33846666667,6.72053333333,6.31586666667,6.33446666667,6.17210000001,9.14906666666,15.8278,8.13560000001,5.7322,9.34559999999
676.97,7.25369333333,6.64826666667,6.24993333333,6.27493333333,6.11226666667,9.08480000001,15.7414,8.0282,5.676,9.31473333333
677.30,7.052,6.42366666667,6.08933333333,6.10826666667,5.9548,8.93259999999,15.6002666667,7.76793333333,5.49393333333,9.1276
677.63,6.96933333333,6.31646666667,6.06566666667,6.0426,5.856,8.81593333333,15.5102666667,7.66486666667,5.47113333333,9.06486666667
677.95,6.8254,6.24886666667,6.0114,5.90266666667,5.77500000001,8.73620000001,15.3994666667,7.57086666667,5.4056,8.95213333333
678.28,6.91152,6.36346666667,6.19266666667,6.067,5.8745,8.93693333333,15.5182666667,7.73006666667,5.5024,9.10606666667
678.60,6.88210666667,6.3114,6.16906666667,6.0108,5.83533333333,8.95953333333,15.4889333333,7.73473333334,5.49706666667,9.0718
678.93,6.87886666666,6.2624,6.09653333334,5.99493333333,5.74276666667,8.87366666667,15.4224,7.69606666667,5.43053333333,8.98366666667
679.25,7.03782666667,6.43193333333,6.23686666667,6.14973333333,5.90206666666,9.02099999999,15.4956666667,7.85313333333,5.62466666666,9.09193333333
679.58,7.14609333333,6.52913333333,6.28226666667,6.229,6.01973333333,9.07213333334,15.5672,7.89326666668,5.72286666667,9.13800000001
679.90,7.27265333333,6.6476,6.38353333333,6.32046666667,6.12813333333,9.17646666667,15.6704,7.98346666667,5.8238,9.23953333334
680.23,7.17217333333,6.5758,6.2688,6.24073333333,6.05966666667,9.09419999999,15.5665333333,7.90633333333,5.76606666667,9.18413333334
680.55,7.12812,6.55986666667,6.2392,6.1952,6.01553333333,8.99993333333,15.4925333333,7.87686666668,5.7136,9.0924
680.88,7.28326666667,6.74146666667,6.40133333333,6.33833333334,6.15333333333,9.18626666667,15.6436,8.07060000001,5.8738,9.27439999999
681.20,7.26056,6.79113333333,6.40253333333,6.35993333333,6.15933333333,9.23273333333,15.6520666667,8.09559999999,5.8318,9.27160000001
681.53,7.25088,6.7398,6.3372,6.33713333333,6.16006666667,9.20553333333,15.6448,8.07906666667,5.76346666667,9.26406666667
681.85,7.27034666667,6.7434,6.3314,6.32086666667,6.20343333333,9.19480000001,15.6561333333,8.09066666665,5.78813333333,9.29693333334
682.18,7.36032000001,6.8576,6.45746666667,6.44006666667,6.32406666667,9.28273333332,15.7371333333,8.20686666667,5.91353333333,9.43506666667
682.50,7.48574666666,6.962,6.58253333333,6.51053333333,6.47993333334,9.40979999999,15.8534,8.32039999999,5.98193333333,9.57960000001
682.83,7.47114666667,6.88406666667,6.57446666667,6.49586666667,6.47086666667,9.34773333332,15.7936,8.25653333333,5.92393333333,9.58513333334
683.15,7.64158666667,7.00926666667,6.7738,6.66226666667,6.64833333334,9.48746666668,15.9512666667,8.4284,6.087,9.78433333332
683.48,7.68585333334,7.06613333333,6.80233333333,6.74413333334,6.71973333333,9.59566666666,15.9544666667,8.50840000001,6.1582,9.87113333333
683.80,7.78885333333,7.15793333333,6.8974,6.7938,6.78613333333,9.64673333332,16.0891333333,8.63066666667,6.2326,9.93826666666
684.13,7.88909333334,7.1676,6.9886,6.85846666667,6.86209999999,9.72253333333,16.114,8.7226,6.32906666667,10.0344666667
684.45,7.93075999999,7.1384,6.9718,6.85566666667,6.93883333333,9.74073333333,16.1023333333,8.73606666666,6.36906666667,10.0087333333
684.78,8.01525333333,7.15086666667,7.02166666667,6.84833333333,7.00060000001,9.71746666666,16.093,8.80366666665,6.47173333333,10.0687333333
685.10,8.10777333334,7.2278,7.12406666667,6.94053333334,7.05910000001,9.85086666665,16.2216666667,8.88453333335,6.62106666667,10.1807333333
685.43,8.16583999999,7.22733333333,7.11993333333,6.9464,7.0615,9.89986666665,16.2080666667,8.83993333333,6.60533333333,10.174
685.75,8.22580000001,7.34133333333,7.1596,6.9862,7.13636666666,9.90913333334,16.3033333333,8.84939999999,6.63773333333,10.2748
686.08,8.38435999999,7.525,7.35746666667,7.16953333333,7.31943333333,10.1140666667,16.4513333333,8.97920000001,6.8498,10.4590666667
686.40,8.52946666667,7.70773333333,7.48053333333,7.3182,7.47736666666,10.3146,16.6787333333,9.11906666666,7.035,10.6432666667
686.72,8.43149333334,7.70473333333,7.38026666667,7.27846666667,7.40513333333,10.294,16.6062,9.0534,7.02393333333,10.6132666667
687.05,8.28863999999,7.5376,7.23546666667,7.09713333333,7.24976666667,10.1286,16.539,8.87013333333,6.9228,10.4724
687.37,8.20076,7.4582,7.14066666667,7.0264,7.16946666667,10.1016,16.4302666667,8.73739999999,6.84646666667,10.3703333333
687.70,8.26010666667,7.62793333333,7.20033333333,7.17673333333,7.26663333333,10.3071333333,16.5951333333,8.84946666667,6.94046666667,10.4385333333
688.02,8.18853333333,7.5804,7.12066666667,7.14406666667,7.13333333333,10.1524,16.5046,8.77693333333,6.8072,10.3919333333
688.34,8.13253333333,7.57013333333,7.03493333333,7.17613333334,7.10659999999,10.1766666667,16.5165333333,8.71153333335,6.72593333333,10.3693333333
688.67,8.30908000001,7.75973333333,7.141,7.31906666666,7.26913333334,10.2777333333,16.582,8.88153333334,6.80626666667,10.5313333333
688.99,8.41842666666,7.9672,7.271,7.45133333333,7.40836666666,10.3938,16.7149333333,9.04146666667,6.98913333333,10.6188666667
689.32,8.36360000001,7.869,7.2118,7.40533333333,7.3422,10.3652666667,16.6306,8.96313333333,6.96466666667,10.528
689.64,8.34587999999,7.88506666667,7.20373333333,7.44199999999,7.34879999999,10.3856,16.6175333333,9.00099999999,6.9922,10.5347333333
689.96,8.20918666667,7.75253333333,7.04506666667,7.28159999999,7.16289999999,10.2710666667,16.4810666667,8.85093333333,6.8004,10.3676
690.29,8.22442666667,7.70793333333,7.05333333333,7.24613333334,7.15449999999,10.3064666667,16.5365333333,8.83166666667,6.73953333333,10.4021333333
690.61,8.16034666667,7.68413333333,6.96593333333,7.23546666667,7.10639999999,10.2979333333,16.4887333333,8.82259999999,6.63086666666,10.3613333333
690.94,8.28524000001,7.75886666667,7.06306666667,7.33373333334,7.2697,10.4206,16.6214666666,8.99206666668,6.75986666667,10.5784666667
691.26,8.25002666667,7.67993333333,7.00693333333,7.2776,7.20063333334,10.3107333333,16.5632,8.9336,6.72673333333,10.5704
691.58,8.37164,7.869,7.17286666667,7.38039999999,7.36663333333,10.555,16.7730666667,9.10400000001,6.9112,10.7514666667
