wavelength,Back_TanNicm,Belly_TanNicm,Breast_TanNicm,Crissum_TanNicm,Crown_TanNicm,DorTail_TanNicm,Patch10_TanNicm,Patch11_TanNicm,Patch12_TanNicm,Patch13_TanNicm,Patch14_TanNicm,Rump_TanNicm,Throat_TanNicm,WingTip_TanNicm
234.41,50.23385,62.8194666666,48.4980666667,71.9104666667,63.8734666667,65.4018666667,75.7577333333,59.4729999999,48.4584666667,68.9064666667,93.8868666665,86.0341333333,67.9579999999,66.1396
234.78,45.2153416667,59.0001999999,43.0832,68.0557333333,61.4168000001,64.3611333333,73.5834,56.4443999999,43.9166666667,66.7777333333,89.25,84.1110666666,65.1111333333,63.3333333333
235.16,38.2293,50.8854,35.4167666667,58.672,53.5417333332,57.2134666667,66.0416,50.4949333333,38.3594666667,57.9166666667,78.5417333333,76.4323333333,55.8072,55.6772666667
235.54,38.17635,48.285,33.6958,54.1546,50.9662,54.8792,62.7536,49.4202,36.8598,55.4589333333,73.7197333333,73.7198666667,54.1786666667,53.6233333333
235.91,34.9706833333,43.6384666667,30.7513333333,49.601,46.0094,50.3286666667,59.366,45.6338,33.7792666667,51.9953333333,68.5445333333,69.7653333334,51.0564,50.5634
236.29,33.4484916667,41.6610666667,28.5971666667,47.3176,44.8709333333,48.3950666666,58.3837333333,43.4792666667,33.3558,50.3702666667,65.2748666667,67.7665333334,50.1008666667,49.2929333333
236.66,34.1524916667,41.9887333333,27.8191666667,46.7119333334,43.9774,48.339,58.5311333333,42.9378666667,33.5366666667,49.3108,64.4746,67.3671333334,49.8079333333,48.6780666667
237.04,33.1022666667,39.1638666667,25.9184333333,43.6522666667,41.6281333333,45.9624666667,55.9735333333,40.1979333333,32.4972,47.1506,61.342,64.9505333333,46.6226666667,45.4786
237.41,32.4077833333,37.3506,24.4298,42.8014666667,40.6297333333,45.6244,54.5492666667,39.0880666667,30.4234666667,45.5157333333,60.3257333334,63.7350666667,45.1032,43.5396666667
237.79,34.3911083333,38.8095333333,26.6883333333,43.7661333333,41.948,48.1169333333,56.5584666667,40.3894666667,31.6234666667,47.5106666667,61.8182666667,65.3245333333,46.2772,44.935
238.17,34.4444333333,39.2316666666,26.7186,43.1153333333,41.8068666667,47.7258,56.4692666667,39.7923333333,31.4640666667,46.0850666666,59.7092666666,63.5514,46.7705333333,43.8006
238.54,33.0447333333,38.1928,24.3071666667,40.3414,38.9558,45.1205333333,53.9356666667,36.5863333333,29.4178666667,42.3896,56.4256,61.4458,45.0200666667,41.2853333333
238.92,32.2488583333,37.2420666667,23.9362,38.2100666667,37.4978666667,42.3196,50.4475333333,34.6484666667,27.58,39.7442666667,55.0683333333,58.6667333333,42.6302,38.6666
239.29,33.0998916667,37.8921333333,25.527,38.8518,38.5774666667,43.0506666667,50.8141333333,35.1156666667,27.6263333333,41.5081333333,55.4412666667,59.1945333333,43.6676,39.6744
239.67,30.4850833333,35.4748,23.7037333333,35.9742666667,36.2319333333,39.2268666667,48.3253333333,32.4314666667,25.5393333333,38.7762,51.5782,57.5846,40.9018,36.4734666667
240.04,27.8164416667,32.9652666667,21.5526,32.5533333333,33.4952,35.1878,44.518,30.5960666667,23.7233333333,35.5704,48.153,55.9382666667,37.8218666667,33.6278
240.42,24.9853583333,30.8022666667,19.8041,29.2237333333,29.6020666667,31.2982,40.6653333333,27.5406666667,20.9915333333,32.4332,43.4703333333,52.8115333333,33.6464666667,29.6020666667
240.79,21.3936416667,27.1622,17.7027333333,26.0134666667,26.4303333333,27.0157333333,36.2274666667,25.2478,18.446,29.2342,38.3219333333,48.9415333333,29.7746666667,26.2952
241.17,19.8035166667,25.5324,16.9851666667,24.3484,25.0746,25.0546,33.8308666667,24.6468,16.7959333333,27.8408,35.1143333333,47.3233333333,28.1591333333,25.0448666667
241.54,19.42055,24.375,16.5929666667,23.6805333333,24.1665333333,23.8454666667,31.9878,24.4097333333,16.4321333333,27.3872,32.8732666667,45.8855333333,26.875,24.349
241.92,17.2968,21.9409333333,14.2959333333,21.8303333333,22.1222,21.2149333333,28.8837333333,22.6746,14.5719333333,24.9386666667,30.2170666667,43.2977333334,24.4022666667,22.1301333333
242.29,16.6074416667,20.5033333333,13.5522333333,20.9335333333,20.9336666667,19.9270666667,26.9804,22.4361333333,14.0627333333,24.1576,28.9570666667,42.5892666667,22.6695333333,21.1160666667
242.67,15.9209916667,19.4929333333,12.7639666667,19.9444666667,20.1526666667,19.0624,25.5764666667,22.1042,13.0486,23.5208666667,27.9722,41.9166,21.5207333333,20.1112666667
243.05,16.07985,19.7366666667,12.9753333333,20.3984666667,20.1419333333,19.1015333334,25.8222666667,22.5938666667,13.4008,24.0932666667,27.7811333333,42.3844,21.7022,20.3849333333
243.42,16.3383583333,19.6791333333,12.9763666667,20.5436,19.7184666667,18.8081333333,25.4681333333,22.5277333333,13.7393333333,23.8375333334,27.6818,42.1546,21.5061333333,20.2096666666
243.80,17.3373166667,20.6762666667,14.0829333333,21.7737333333,20.5232666667,20.1148666667,26.0096,23.8916666667,14.9728,24.7336666667,28.7144,42.8772,22.4626,21.1229333333
244.17,17.9265583333,21.386,14.5875666667,22.5964,21.1916666666,21.1602666666,26.6479333333,24.8856666667,15.5721333333,25.2682,29.2944666667,43.4118,22.8032,21.4738
244.55,18.19555,21.3383333333,14.7152333333,23.0375333333,21.6994,21.2760666667,26.4177333333,25.7763333333,15.6801333333,25.8824,29.3992,44.2328666667,23.0813333334,21.7491333334
244.92,17.9682166667,21.1754666667,14.5355666667,23.1227333333,21.4129333333,21.2586,26.0671333333,26.0017333333,15.4171333333,25.8534,29.1362,44.1318,22.5942666667,21.5790666667
245.30,17.9680833333,21.5918,14.8241333333,23.4122,21.3463333333,21.0410666667,26.0998,26.5903333333,15.8844666667,25.8871333333,29.1524,44.0664666667,22.3004,21.3954666667
245.67,16.7171666667,20.8327333333,13.8404666667,22.5233333333,20.4542,19.7276,25.0366,25.8542666667,15.1400666667,24.9912,27.9131333333,43.3356666667,21.0598666667,20.3684
246.05,16.0845333333,20.2812,13.5409333333,21.6090666667,19.9353333333,19.0964,24.3568,25.6154666667,14.5181333333,24.4861333333,26.7588,43.0614666667,20.083,19.7694666667
246.42,14.9414333334,19.5135333333,12.8992666667,20.5576,18.9434,17.8783333333,23.3038666667,24.7002,13.4883333333,23.3416,25.4423333333,41.7903333333,18.8637333333,18.6415333333
246.79,14.099825,18.7566,12.4016,19.9379333333,18.2684666667,17.0444666667,22.4713333334,24.2571333333,12.9536,22.7039333334,24.4624,41.0962,18.2103333333,17.7880666667
247.17,13.701425,18.3107333333,11.9552,19.4356666667,18.0286,16.607,21.9098666667,23.9754666667,12.7799333333,22.3658,24.0296666667,40.7343333333,17.8621333333,17.1135333333
247.54,13.3014666667,18.1000666667,11.7013,19.2607333333,17.9896666667,16.4145333333,21.7132666667,23.9206,12.5078,22.1624,23.696,40.6184,17.5544,16.76
247.92,12.7318833333,17.6497333333,11.1582,18.7946,17.5926,15.7036,21.421,23.4344666667,11.8282666667,21.6666,23.0605333333,40.2087333334,16.8182666667,16.3670666667
248.29,11.9786333333,17.0521333333,10.5018333333,18.2121333333,16.8926666667,14.9851333333,20.7909333333,22.9711333333,11.0501333333,21.0502,22.3761333333,39.6277333333,16.2281333333,15.9422666666
248.67,11.7787166667,17.1018,10.4979,18.3094666667,16.7245333333,14.8024666667,20.8072666667,22.9147333333,10.9114666667,20.8007333333,22.3358666667,39.3118666667,16.1786666667,16.0032666667
249.04,11.6923083333,17.0566666667,10.2566,18.2169333333,16.7488666667,14.7536,20.6398666667,22.7721333333,10.7529333333,20.5886666667,22.2109333333,39.3942,16.1909333333,15.8590666667
249.42,10.8515,16.2117333333,9.25586666667,17.311,15.997,14.0247333333,19.8288666667,22.0194666667,9.82893333334,19.8108666667,21.5428666667,38.7626666667,15.4912666667,15.0618
249.79,10.8488583333,16.2222,9.28353333334,17.356,16.024,14.2342666667,20.0388,22.1744,9.88553333334,19.8485333333,21.7355333333,38.8816666667,15.6902666667,15.0068666667
250.17,11.3877083333,16.7272666667,9.77016666667,18.0438666667,16.5643333333,14.7710666667,20.6770666667,22.7544666667,10.4116666667,20.2382666667,22.6292,39.5485333333,16.3803333333,15.2851333333
250.54,11.6362083333,17.0284666667,9.88696666668,18.7924,17.1505333333,15.1018666667,21.3794,23.3652,10.7191333333,20.9,23.3197333333,40.4478,16.9742666667,15.8797333333
250.92,12.383,17.8271333333,10.3796666667,19.7327333333,17.8606,15.8262666667,22.3208666667,24.2216,11.6904666667,21.4088666667,24.2262666667,41.3180666667,17.66,16.7190666667
251.29,12.1913916667,17.6862,10.5248333333,20.1449333333,17.9059333333,15.8021333333,22.5586,24.4878666667,11.6542,21.4443333333,24.3528666667,41.3544666667,17.7211333333,16.7766666667
251.66,12.4623833333,17.9994,10.8364333333,20.3326666667,18.0514,15.9938,22.9098666667,25.139,11.9510666667,21.7407333333,24.7336666667,41.9798,18.0255333333,16.7940666667
252.04,12.6624083333,17.937,11.0712666667,20.6629333333,18.2391333333,16.3669333333,22.9276666667,25.5846666667,12.3680666667,22.0100666667,25.2081333333,42.4291333333,18.462,16.7965333333
252.41,13.1222666667,17.9558,11.4617,20.8576666667,18.5004666667,16.6883333333,22.9666666667,25.7497333333,12.7992666667,22.1520666667,25.491,42.6537333334,18.6623333333,16.7638666667
252.79,12.8638166667,17.7404,10.9167333333,20.5383333333,18.3403333333,16.7928,22.7304666667,25.9208,12.6158,22.355,25.6293333333,43.1623333334,18.6935333333,16.4676
253.16,13.328425,18.3192,11.3526,21.262,18.6417333333,17.1081333333,23.4408666667,26.7684666667,12.9371333333,22.8918666667,26.4969333333,43.7294666667,19.1398666667,17.1137333333
253.54,13.8221416667,18.6793333333,11.9521666667,21.9351333333,19.1902,17.5882,24.1114666667,27.4074,13.1436666667,23.4626666667,27.2179333333,44.5937333333,19.6612666667,17.5538
253.91,15.45475,20.4035333333,13.5556666667,23.6257333333,20.9006,19.0468666667,25.468,29.2046666667,14.3215333333,25.076,29.1871333333,46.2806,21.1814,19.1403333333
254.28,16.3312,21.6772,14.2915333333,24.9595333334,22.1024,19.8801333333,26.5408666667,30.3325333333,15.1781333333,26.4450666667,30.4462,47.5592,22.2882,20.3174
254.66,16.86105,22.6606,15.1143,25.642,22.9506666667,20.8271333333,27.0308,31.0988666667,16.1234,27.1729333333,31.4938666667,48.3085333333,23.3518666667,21.1914
255.03,17.1248,23.1558666667,15.8050333333,26.1375333333,23.5432,21.7876,27.5444666667,31.6102,16.0505333333,27.9380666667,32.6686,48.9966,23.9754666667,21.5295333333
255.41,17.8317166667,23.9864,16.2357666667,26.2895333333,24.1750666666,22.5858,28.3770666666,32.2088,16.2827333333,28.6800666667,33.3468666667,50.1885333333,24.5589333333,22.1009333333
255.78,18.0157166666,24.2818,16.3889,26.7006,24.336,22.7912666667,28.5230666667,32.1274666667,16.5448,28.9972666667,33.7669333333,49.8238,24.939,22.5
256.15,17.0892333333,23.3667333334,15.3742,25.7449333333,23.3668,21.5697333333,27.2945333333,30.8817333333,15.5577333333,27.9626,32.9326666667,48.4836,23.9612,21.4428
256.53,16.8877416667,23.4806666667,15.4744,25.8974666667,23.6154,21.5514,27.2309333333,30.9358,15.4615333333,28.2179333333,32.9038,48.3974,23.8075333333,21.7567333334
256.90,16.4864666667,22.6773333333,15.0976,25.0472666667,22.8368666667,20.3783333333,26.0993333333,30.0059333333,14.9940666667,26.9444666667,31.8557333333,47.0803333333,22.7422,21.1348
257.28,15.3508083333,21.2394,13.8193,23.3197333333,21.5724,18.6896666667,24.319,28.6158666667,13.8466666667,25.3890666667,30.1501333333,45.7112666667,21.2395333333,19.6178666667
257.65,14.6371833333,20.4668666667,13.0973333333,22.2094666666,20.5439333333,17.6462,22.9554666667,27.87,13.4730666667,24.4043333334,28.5871333333,44.4957333333,20.1251333333,18.4598
258.02,12.441275,17.8603333333,10.9209,19.7022666667,18.0322,15.4437333333,20.6166666667,25.58,11.6425333334,21.9634666667,25.5546,42.2488666667,17.5246666667,15.9808
258.40,10.9927833333,15.9818666667,9.6603,17.9,16.4360666667,13.9038,18.8773333333,24.069,10.336,20.2289333333,23.3569333333,40.7629333333,15.8874666667,14.3433333333
258.77,10.18865,14.8429333333,8.69806666667,16.6,15.2838666667,12.7306666667,17.672,23.0542666667,9.43546666668,19.004,21.8965333333,39.4322666667,14.5638666667,13.0573333333
259.15,9.56985000001,14.249,7.94776666667,15.7396666667,14.6627333333,11.8820666667,16.7432,22.2930666666,8.93699999999,18.2426666667,20.7313333333,38.7075333333,13.6848666667,12.3950666667
259.52,9.06979166667,13.7344,7.46370000001,15.1294,14.0478,11.2318,16.0558666667,21.7753333333,8.43939999999,17.4327333333,19.8007333333,37.8546,13.0770666667,11.8736666667
259.89,8.87117500001,13.3870666667,7.18409999999,14.6779333333,13.745,10.861,15.6864,21.5832666667,8.1988,17.043,19.3034666667,37.7469333334,12.739,11.5673333333
260.27,9.08385833333,13.7175333333,7.42086666667,14.7921333333,13.8941333333,11.0098,15.8525333333,21.9324,8.3612,17.151,19.3543333333,38.0416666667,12.8903333334,11.7519333333
260.64,8.84825833334,13.4633333334,7.03433333333,14.5863333333,13.6652,10.7206,15.6097333333,21.724,8.1958,16.7978,19.0625333333,37.8327333333,12.7392666667,11.4120666667
261.01,8.83134999999,13.5041333334,6.95386666667,14.6159333333,13.6978666667,10.8373333333,15.6492666667,21.76,8.26520000001,16.7796666666,18.9942666667,37.7947333333,12.7473333333,11.2963333333
261.39,8.97543333333,13.7490666667,7.26259999999,14.9128,13.9512,11.1754,15.8792666666,21.9280666667,8.63873333333,17.0568666667,19.1521333333,37.9466,13.036,11.5422666667
261.76,9.12898333333,13.8394666667,7.40570000001,15.2148,14.1427333333,11.3897333333,16.0697333333,22.0726666667,8.86106666667,17.2613333333,19.3314666667,38.1782,13.2639333334,11.7383333333
262.13,9.5619,14.2856666667,7.66440000001,15.6689333333,14.5074,11.6502,16.3691333333,22.3406,9.20893333331,17.6240666667,19.7934666667,38.4732666667,13.6608,12.1541333333
262.51,10.1977583333,15.0054,8.03509999999,16.3482666667,14.9808666667,12.1268666667,16.8819333333,22.8594666667,9.7196,18.1154666667,20.4956,38.8099333333,14.1284666667,12.6798
262.88,10.6289583333,15.5704666667,8.51386666667,17.0732,15.6398666667,12.7159333333,17.5429333333,23.4959333333,9.96993333333,18.6299333334,21.1174,39.5183333334,14.6884666666,13.267
263.25,11.1113333333,16.1562666667,9.05223333335,17.8287333333,16.3592,13.0806666667,18.3042666667,24.1432,10.4505333333,19.232,21.9485333333,39.97,15.488,13.8985333333
263.63,11.9089583333,17.0571333333,9.70666666667,18.9810666667,17.3062,13.8574,18.9260666667,24.8782,11.2552666667,20.143,23.1812,40.8576666666,16.2909333333,14.7772666667
264.00,12.640275,17.9743333333,10.3305,20.0314666667,18.1474666667,14.5879333333,19.7246666667,25.357,11.9056,20.8691333333,24.1103333333,41.2154666667,16.9204,15.6538
264.37,13.313125,18.4207333333,10.8870666667,20.7225333333,18.7454666667,15.2579333333,20.3898,25.6434666667,12.5538666667,21.5631333333,24.7828666666,41.5225333333,17.5518,16.3459333333
264.75,13.745875,18.7611333334,11.5667666667,20.8681333333,19.1443333333,15.6684666667,20.9127333333,25.8394666667,12.7790666667,21.8988,25.1752666667,41.7522,17.8280666667,16.9437333333
265.12,13.6576416667,18.3171333333,11.5390666667,20.3812,19.0186666667,15.1500666667,20.7948,25.5555333333,12.4656,21.7114,24.9471333333,41.4273333333,17.648,16.9546666667
265.49,13.382875,17.7057333333,11.2954333333,20.0720666667,18.6746666667,14.8307333333,20.6046666667,25.3693333333,12.1041333333,21.3774666667,24.7286666667,41.3214,17.2052,16.3804666667
265.87,12.8243166667,17.0605333333,10.7134,19.2827333333,18.1343333333,14.1484,19.8588666667,24.7540666667,11.3267333333,20.5448,24.0406666667,40.3018,16.6254666667,15.7592666667
266.24,12.3144833333,16.7332,10.5882,18.9148666666,17.8296666667,13.9025333333,19.5029333333,24.4887333333,10.7607333333,20.1327333333,23.6654,40.0038,16.3080666667,15.3632666667
266.61,11.6781083333,16.5202666667,10.3457333333,18.5108666667,17.435,13.4358666667,19.195,24.1566,10.3696666667,19.8317333333,23.2528,39.5463333333,16.1068,14.8884666667
266.98,11.3830666667,16.1566,9.89406666667,18.2354,16.9260666667,12.9946,18.8318666667,23.7268,10.4394,19.4742,23.0246,39.1529333333,15.9519333333,14.5086
267.36,11.2689583333,16.0682,9.78686666667,18.0631333333,16.5899333333,12.9446,18.7212666667,23.5668,10.5643333333,19.1406666667,22.8031333333,38.9564666667,15.7544666667,14.353
267.73,11.1834,16.1529333333,9.83500000001,18.1014,16.6333333333,13.1664666667,18.9022,23.8105333333,10.6306,19.1958,23.0195333333,39.2125333333,15.9325333333,14.4211333333
268.10,11.05855,16.0398666667,9.85643333334,17.9301333333,16.5622666667,13.2190666667,18.8475333333,23.9242,10.6301333333,19.1544,22.8826666667,39.1218,15.9908,14.3062666667
268.48,10.3071416667,15.2822666667,9.2185,17.1474666667,15.771,12.6676,18.1669333333,23.3446,9.86653333333,18.3824,22.1354,38.3534666667,15.3207333333,13.4297333333
268.85,9.96024166666,14.9920666667,8.67483333333,16.8542,15.4463333333,12.3578666667,17.6485333333,23.0696,9.60913333333,18.0139333333,21.5317333333,37.8868,14.8807333333,12.898
269.22,9.77058333332,14.8314666667,8.5689,16.829,15.2716,12.4092666667,17.3784,22.8308666666,9.50373333333,17.703,21.2702,37.5280666667,14.7034666667,12.6528
269.59,9.19575833335,14.3758,8.07430000001,16.0696666667,14.6,12.003,16.7152,22.0940666667,8.97879999999,16.9333333333,20.5787333333,36.5423333333,14.0757333333,12.2028666667
269.97,9.19260833333,14.31,8.08623333333,15.7911333333,14.4361333333,11.817,16.7474666667,21.7069333333,8.91046666666,16.8205333333,20.3928666667,36.1959333333,13.7938,12.1279333333
270.34,9.443175,14.4596,8.43046666667,15.8633333333,14.6656,12.0868666667,17.0097333333,21.6494,9.30806666666,17.0038666667,20.3002,36.1320666667,14.1453333333,12.3184
270.71,9.73359999999,14.428,8.49980000001,15.7507333333,14.681,12.5026666667,17.0626666666,21.5264666667,9.52693333333,17.1012,20.1072,35.9158,14.2932666667,12.4588
271.09,9.62860833335,14.3175333333,8.46250000001,15.4217333333,14.4324666667,12.4562666667,16.8632,21.2273333333,9.29786666666,16.9247333333,19.9196,35.6198,13.9778666667,12.2877333333
