wavelength,Back_ThrCyaf,Belly_ThrCyaf,Breast_ThrCyaf,Crissum_ThrCyaf,Crown_ThrCyaf,DorTail_ThrCyaf,Patch10_ThrCyaf,Patch11_ThrCyaf,Rump_ThrCyaf,Throat_ThrCyaf,WingTip_ThrCyaf
766.32,13.7571333333,29.9016,20.0636666667,29.8933333333,13.9177333333,19.4490825397,19.3906,7.85213333333,17.1222933333,20.6701333334,18.5929333333
766.64,13.3801333333,29.8658,19.7168666667,29.8833333333,13.4938666667,19.4201825397,18.9988,7.589,16.7793066667,20.4756666667,18.2778666667
766.95,13.3849333333,29.6918,19.654,29.9528666667,13.4698,19.3191698413,19.0046,7.57706666667,16.7615733333,20.2762,18.1368
767.26,13.4908666667,30.0047333333,19.9748,30.3104666667,13.5981333333,19.6516968254,19.1742,7.82033333333,16.8730933333,20.3248,18.1402
767.57,13.4054,29.9394666667,19.9998666667,30.312,13.4282,19.7356809524,19.1571333333,8.02526666667,16.7772666667,20.4016,17.978
767.88,13.4214666666,30.0864,20.0540666667,30.3334,13.4010666667,20.0804730159,19.1433333333,8.08886666666,16.7184,20.4132,17.8668666666
768.20,13.3647333333,30.0783333333,19.718,30.1304666667,13.1976666667,20.1266571429,18.9799333333,7.9862,16.64196,20.2680666667,17.8798666667
768.51,13.5153333333,29.861,19.5828666667,29.9429333333,13.2406666667,20.0508079365,18.8234666667,7.61866666667,16.6023733333,20.1355333333,17.7934
768.82,13.8880666667,29.8712666667,19.4090666667,29.9075333333,13.3007333334,20.1647238095,18.7746666667,7.6056,16.6742933334,20.2322,17.7160666667
769.13,13.7104,29.7486666667,19.3088,29.5972666667,13.3406,20.0927809524,18.5882666667,7.56086666667,16.3835333333,19.9593333333,17.609
769.44,13.7254,29.6039333333,19.2081333333,29.6041333333,13.2504666667,19.8859126984,18.5408,7.42446666667,16.1500533333,19.9434666667,17.4548
769.76,13.9581333333,29.7866666667,19.3334666667,29.7829333333,13.7219333333,20.0292269841,18.6781333333,7.80193333333,16.3993066667,20.2553333333,17.5733333333
770.07,13.8549333333,29.5614,19.1846666666,29.5458666667,13.3874666667,19.826515873,18.5235333333,7.683,16.1722533333,19.9962666667,17.3488
770.38,13.7260666667,29.4386666667,19.0458,29.3246666667,13.2508666667,19.9097555555,18.3275333333,7.3732,16.03848,19.8429333333,17.0946
770.69,13.1157333333,29.0594666667,18.5296666667,28.8055333333,12.8782,19.3313761905,17.8891333333,6.59413333333,15.5254,19.5448666667,16.7373333333
771.00,13.4676,29.3959333333,18.7757333333,28.9810666667,13.3456666666,19.7743666667,18.2103333333,6.64626666667,15.82268,19.7967333333,17.1284
771.32,13.4498666667,29.2327333333,18.7899333333,29.1662666667,13.1378666666,19.3904365079,17.9788666667,6.3548,15.8817733333,19.6132,17.0596
771.63,13.778,29.2930666666,19.1231333333,29.5952,13.5641333333,19.412084127,18.1623333333,6.4904,16.0453733333,19.7314666667,17.2686666667
771.94,14.2796666667,29.8524,19.6232,30.1349333333,13.8128666667,20.0968095238,18.4542666667,6.97066666667,16.5070266667,20.0943333333,17.842
772.25,13.9662,29.4235333333,19.5014666667,29.8483333333,13.3896666667,19.7512095238,18.2445333333,6.74893333333,16.1274933333,19.7572666667,17.5206
772.56,13.4042666667,28.9156,19.0640666667,29.4611333333,12.6281333333,19.3163507937,17.8664666667,6.00573333334,15.5422133333,19.2592666667,16.9926666667
772.87,13.3647333333,28.7384666667,18.8792,29.4218666667,12.7708,19.664568254,17.8344,6.1888,15.6999066667,19.0936666667,17.0305333333
773.18,13.4009333333,28.3952666667,19.0141333333,29.3044666667,12.4555333333,19.6569460318,17.7087333333,6.14466666667,15.6634133333,19.0772666667,17.0830666667
773.50,14.056,28.5502,19.4670666667,29.8600666667,13.1210666667,20.2207063492,18.3558666667,6.68486666667,16.4642933334,19.8373333333,17.8951333333
773.81,14.8662,29.2471333333,20.1316,30.4082,13.7642666667,20.7715952381,19.1836666666,7.44686666667,17.1447466667,20.6304,18.635
774.12,15.2674666667,29.62,20.3094,30.6667333333,13.9750666667,21.2355968254,19.5722,7.76773333333,17.6026933333,20.7554666667,18.7896
774.43,14.9607333333,29.3110666667,19.8935333333,30.3882,13.4719333333,20.8327206349,19.2464666667,7.37873333333,17.3147066667,20.3004,18.3448
774.74,14.3446,28.8193333333,19.1695333333,29.7007333333,13.1106666667,20.4643809524,18.8077333333,7.03786666667,16.8361066667,19.8146,18.1165333333
775.05,14.0668,28.8110666667,18.9582666667,29.4042666667,12.9034666667,20.5655761905,18.6592,6.80666666667,16.69044,19.8926,17.8743333333
775.36,13.2064666667,28.0771333333,18.331,28.4767333333,12.3035333334,19.5716396825,18.1523333333,6.04126666667,16.0714533333,19.2807333333,17.1180666667
775.67,13.0780666667,27.8581333333,18.3640666667,28.3546,12.1370666667,19.6091793651,17.9102,5.858,15.9848666667,19.2577333333,17.0024
775.98,13.6139333333,28.2074,18.8730666667,28.9966666667,12.6818,20.1149793651,18.4404666667,6.40506666667,16.63812,19.962,17.5368
776.30,13.8784,28.7326,19.3256666666,29.4834666667,12.9316666667,20.3710349206,18.8236,6.75753333333,17.18508,20.4351333334,17.848
776.61,13.903,29.1866,19.3339333333,29.7368666667,13.3528,20.7454079365,18.9718666667,6.71493333333,17.1838,20.6709333333,17.9241333333
776.92,14.0880666667,30.0463333333,19.9706666667,30.0266666667,13.7519333333,21.1654904762,19.2840666667,7.11946666666,17.3176933333,20.9885333333,17.9011333333
777.23,12.9754666667,29.3039333333,19.0490666667,29.3039333333,12.9460666667,20.5084253968,18.4657333333,6.4166,16.55292,20.1814666667,17.1716666666
777.54,12.2956,28.3765333333,18.3692,28.7522,12.3598,19.8308873016,17.8008666667,5.81166666667,15.73508,19.7035333333,16.5654666667
777.85,11.8415333333,27.6778,18.0125333333,28.1735333333,11.8958666667,19.2806174603,17.0905333333,5.4374,14.965,19.3804666667,16.0146666667
778.16,11.8787333333,27.7300666667,18.3747333333,28.5125333333,11.8584,19.4144952381,17.1958666667,5.43266666667,14.9345333333,19.4882,15.9568666667
778.47,11.4547333333,27.3622666667,18.1722,28.3116666667,11.5054666667,18.9764920635,16.7707333333,5.16366666667,14.39456,18.9234666667,15.5927333333
778.78,11.6373333333,27.894,18.3804666667,28.6274,11.8514,19.2792761905,17.0104,5.50546666667,14.4955466666,19.1393333333,15.7882
779.09,11.4806666667,28.0420666667,18.1986,28.3346666667,11.9168666667,19.0465539683,17.0028,5.21926666667,14.3823733333,18.7376,15.5966
779.40,10.8466,27.1091333333,17.3964666667,27.3633333333,11.2738666667,18.0453666667,16.0336,4.4088,13.55896,17.6201333333,14.8234
779.71,10.6686,26.5955333333,17.0760666667,26.7531333333,10.9738,17.8047126984,15.5706666667,4.1698,13.0047466667,17.3302666667,14.4062
780.02,10.6503333333,26.1310666667,16.7203333333,26.483,10.9106,17.1551825397,15.4348666667,4.25406666667,13.0334,17.0160666667,14.3126
780.33,9.70733333334,25.0712666667,15.4312666667,25.5685333333,9.99746666666,15.9694095238,14.4780666667,3.0824,12.2134133333,16.0892,13.4628666667
780.64,10.1889333333,25.0656666667,15.6062,25.79,10.0211333333,16.0140634921,14.5774,3.3124,12.3307466667,16.1627333333,13.7428
780.95,11.1948666667,25.9487333333,16.4572,26.7767333333,10.8385333333,16.7159746032,15.4036,4.2924,13.22548,16.9548666667,14.7904666667
781.26,11.2565333333,26.262,16.4908666667,27.1938,11.0384,16.7437904762,15.6016,4.32386666667,13.5494666667,17.1032,15.1331333334
781.57,12.0486,26.968,17.0236,27.3804,11.6046,17.2385825397,16.1142,4.83746666667,14.2489333333,17.7002,15.8392
781.88,12.9223333333,27.7021333333,17.4752666666,27.9530666667,12.1269333333,17.9375269841,16.7654666667,5.22553333333,15.0691466667,18.3934666667,16.6318666667
782.19,13.4689333333,27.8328,17.6404666666,28.4893333333,12.3568666667,18.4651031746,16.9894,5.27246666667,15.46296,19.0072666667,17.1358
782.50,13.3892666667,27.9062,17.4316666667,28.6600666667,12.1998666666,18.4811047619,16.8229333333,5.06413333333,15.2886533333,19.0674,17.0852
782.81,13.1339333333,28.1082666667,17.1396,28.6097333333,11.9089333333,18.6600730159,16.7406666667,4.8888,15.4210666667,19.0711333333,16.8547333333
783.12,13.1119333333,28.3274666667,16.8822,28.7063333333,11.6782666667,18.4985063492,16.4917333333,4.70873333333,15.1993466667,18.8112,16.8296666667
783.43,12.5275333333,27.9053333334,16.4264666667,28.2547333333,10.9688666667,18.2829873016,15.8993333333,4.0416,14.4119066667,18.2400666666,16.1718666667
783.74,12.8254666667,28.0824,16.4876,28.5364,10.9796666667,18.3783714286,16.141,4.2294,14.6476133333,18.3452666667,16.2424666667
784.05,13.3213333333,28.9928,17.5179333333,29.3165333333,11.7027333333,18.9725761905,16.8585333333,4.87413333333,15.44124,18.9568,16.9304666667
784.36,13.5144,29.0981333333,17.8643333333,29.5203333333,12.2232666667,19.4104380952,17.0739333333,5.39953333333,15.8289066667,19.1192,17.1404
784.67,13.8978666667,29.2313333333,18.2522,29.8559333333,12.5285333333,19.7055142857,17.2792,5.93986666667,16.27988,19.3813333334,17.2492666667
784.98,13.8540666667,29.4701333333,18.3468666667,30.227,12.637,20.0692857143,17.6325333333,6.35773333333,16.3439333333,19.7396666667,17.1723333334
785.29,13.459,29.2102,18.2225333333,29.7186,12.6331333333,19.8477412698,17.6002666667,6.3436,16.15548,19.5692,16.8521333333
785.60,12.9078,28.9243333333,18.1323333333,29.6394666667,12.4232,19.6565285714,17.3522666667,6.19393333333,15.7955333333,18.8592,16.5010666667
785.91,13.5416666667,29.4792666667,18.7268,30.3645333333,13.067,20.0621936508,18.0324666667,6.927,16.4895466667,19.2305333333,17.2915333333
786.22,14.6358666667,30.1991333333,19.3912,31.0580666667,14.0670666667,20.6583142857,18.7656,7.95786666667,17.0489333333,19.7950666667,18.2822
786.53,14.9641333333,30.0275333333,19.438,30.9860666667,14.4408666667,20.6346206349,18.9861333333,8.06613333334,17.2286666667,20.0661333333,18.3086666666
786.84,15.3463333333,30.5728666667,19.678,31.2820666667,14.8334666667,20.9711460317,19.5252666667,8.31966666667,17.8013733333,20.5838,18.5814
787.14,15.5129333333,30.7264666667,20.0,31.3728,15.048,21.3354539683,19.8237333333,8.63239999999,17.79052,20.7852666667,18.8516
787.45,14.2773333333,29.7226666667,18.7093333333,30.496,13.8346666667,20.4248888889,18.72,7.25333333333,16.3594666667,19.8826666667,17.9093333333
787.76,14.2812,29.6840666667,18.436,30.3739333333,13.3649333334,20.1881698413,18.5940666667,6.58766666667,16.10952,19.9472,17.8094
788.07,14.5666,29.8867333333,18.5086,30.4822,13.4388,20.5394761905,18.8564666667,6.3452,16.0728,20.1898,17.8918
788.38,14.3126666667,29.369,18.3400666667,30.0182666667,13.2076,20.0830603175,18.4288666667,5.83393333333,15.5903733333,19.6596,17.6170666667
788.69,13.9020666667,28.9574666667,17.9938,29.9789333333,12.7698666667,19.3821301587,17.8674666667,5.16593333333,15.1891066667,19.4258666667,17.2196666667
789.00,13.6121333333,28.3388,17.3816666667,29.1744666667,12.4502,18.9373555556,17.3396666667,5.02106666667,14.938,19.227,16.8821333333
789.31,12.8982,27.5532,16.932,28.4607333333,12.0328666667,18.4000047619,16.5181333333,4.20913333333,14.1708666667,18.8747333333,16.1518
789.62,12.7512666667,27.3188,17.1867333333,28.6069333333,11.9320666667,18.2679666667,16.7878666667,3.98286666666,14.2214133333,18.9869333333,15.9201333333
789.92,11.9832666667,27.0015333333,16.9596666667,28.3904666667,11.3305333333,17.8851079365,16.2958,3.5706,13.6992133333,18.3654666667,15.1520666667
790.23,11.6312,26.5078,16.919,27.9547333333,10.8198666667,17.3743269841,15.8070666667,3.149,13.0711733333,17.6285333333,14.8028666667
790.54,11.231,26.331,16.702,27.8152,10.2885333333,16.8388888889,15.0884666667,2.34986666667,12.5689066666,16.9668666667,14.8055333333
790.85,11.335,25.9767333333,16.6158,27.5246666667,10.183,16.454547619,14.8094666667,2.38813333333,12.27488,16.4658,14.7674666667
791.16,11.4381333334,25.8744666667,16.5814666667,27.4222666667,10.5240666667,16.5113301587,14.6739333333,2.88233333333,12.30348,16.0267333333,14.8324
791.47,10.4763333333,24.9329333333,15.8912666667,26.5202,9.68853333335,15.9107206349,13.9926,2.71673333333,11.7593733333,15.3114,14.4198666667
791.78,10.454,25.5598,15.7837333333,26.9216666667,9.70759999999,16.014584127,14.3781333333,3.1468,12.0173333333,15.883,14.7078
792.08,10.8958666667,26.4387333333,16.423,27.629,10.3515333333,17.0821809524,14.9224666667,4.19753333333,12.7267066667,16.7205333333,15.5048666667
792.39,11.9074666667,28.0011333333,17.7929333333,29.0495333333,11.0417333333,17.7756063492,16.2174666666,4.9804,13.5754666667,17.741,16.3410666667
792.70,12.4490666667,28.5658666667,18.4544666667,29.5285333333,11.4276666667,18.4038111111,17.0268666667,5.90053333333,14.4243866667,18.4413333333,17.2823333333
793.01,11.7490666667,28.3168666667,18.0001333333,29.1947333333,10.8912,18.273752381,16.4488,5.64373333333,14.2482666667,18.152,17.0297333333
793.32,11.7743333333,28.6898666667,18.5139333333,29.6053333333,11.0712,18.6209349206,17.101,6.2422,14.9955733333,18.9518,18.0564
793.62,11.438,28.8187333333,18.4533333333,29.5360666667,10.984,18.7444936508,16.9858666667,6.38366666667,14.89452,19.3153333334,18.3152
793.93,11.7643333333,29.1599333333,18.8606666667,29.8177333333,11.6405333333,19.3457634921,17.8842,7.1094,15.5481866667,20.1368,18.5416666667
794.24,12.8046666667,30.4320666667,19.8194666667,31.1024666667,12.7402,20.3562825397,19.2070666667,7.9948,17.1784533333,21.528,19.3166
794.55,11.4008666667,29.7016666667,19.0856,30.3371333333,11.3164,19.3637428571,18.2815333333,6.54333333333,15.92868,20.9015333333,18.1648
794.86,12.2908666667,30.5918666667,19.8905333333,31.0039333333,12.4453333334,20.0615,19.099,7.00766666667,16.7169066667,21.6344666667,18.8223333333
795.16,12.9682,30.5129333333,20.1762666667,30.7584666667,13.3145333333,20.2685698413,19.3704,7.0884,17.3534133333,21.5169333333,18.9990666667
795.47,12.9254,30.0312666667,19.7049333333,30.2700666667,12.7746666667,19.614984127,19.3157333333,6.61646666667,16.9843333333,20.7722,18.688
795.78,12.5353333333,29.6475333333,19.1773333333,29.7404,12.4304666667,19.1637,18.8188,6.2338,16.3869866667,20.4266666667,18.2436666666
796.09,12.006,29.1172,18.3578666667,29.2345333333,11.4753333334,18.3685349206,18.0863333333,5.67293333333,15.58764,19.6111333333,17.4381333333
796.40,12.4258666667,29.5246666667,18.2592,29.2653333333,11.7469333333,18.3250571429,18.2963333333,5.5556,15.5777333333,19.821,17.6173333333
796.70,11.9902666667,28.8747333334,17.3502,28.4822,11.3156,17.8046142857,17.4974,4.64906666667,14.80632,18.9694,16.9760666667
797.01,12.0969333333,28.6486666667,17.0301333333,28.6362,11.3017333333,17.5920333333,17.4711333333,4.16906666667,14.85684,18.8258,16.8063333334
797.32,12.4002666666,28.8663333333,16.9788,28.8847333333,11.6836,17.703947619,17.8931333333,4.52893333333,15.2859466667,18.925,16.7809333333
797.63,11.676,27.9051333333,16.1982666667,27.7510666667,11.2076,16.8090936508,16.9684666667,3.80166666667,14.5175066667,18.1392666667,16.0258
797.93,11.9212666667,28.16,16.2136666666,27.8851333333,11.4464,17.0278285714,17.2508,4.1862,15.09032,18.363,16.3575333334
798.24,11.1259333333,27.7607333333,15.5150666667,27.588,10.6846,16.5606317461,16.6347333333,3.6788,14.4107466667,17.8182666667,15.7006666667
798.55,10.2868,27.1809333333,15.1731333333,27.3261333334,9.33066666667,15.8661634921,16.0435333333,3.06626666667,13.7869866667,17.5009333333,14.9884666667
798.85,9.77786666666,26.7662666667,15.0381333334,26.8788666666,9.04146666667,15.4521365079,15.6285333333,2.8724,13.2762133333,17.174,14.1558666667
799.16,10.514,26.6468666667,15.3232666666,27.0646666667,9.40633333334,16.0920333333,16.0398,3.38326666666,13.9222933333,17.4261333333,14.8126
799.47,10.6693333333,26.8695333333,15.5984,27.1738,9.50639999999,16.1767793651,16.2138,3.17126666667,14.0527866667,17.6065333333,14.841
799.78,11.0930666667,26.8628,16.061,27.2892666667,9.82739999999,16.2981539682,16.2707333333,3.418,13.9356133333,17.7800666666,15.2691333333
800.08,11.7455333334,27.3578,16.2970666667,27.536,10.3832666667,16.7650904762,16.3380666667,3.78493333334,14.0108533333,17.8713333333,15.4346666667
800.39,11.2995333333,26.9562666667,16.0014,27.1769333333,9.5622,16.3514142857,16.1116666667,3.52286666667,13.5691066667,17.4768,14.9188
800.70,10.1402,25.9086666666,15.0455333333,26.1474666667,8.44913333333,15.5849031746,14.5964666667,2.39293333334,12.1936266667,16.5966,14.1193333334
801.00,10.827,26.8814666666,16.1403333334,27.1106,8.97953333333,16.6607571429,15.6891333333,3.48006666667,12.9553066667,17.5009333333,14.8513333333
801.31,10.7426666667,27.1116,16.0818666666,26.9393333333,8.95586666666,16.4850857143,15.4933333333,3.29393333333,12.89836,17.5458666667,14.6825333333
801.62,10.9077333333,26.6810666666,15.8377333333,26.3438,8.88413333333,16.1112809524,15.1776666667,2.76993333333,12.6214133333,17.3736,14.5748
801.92,11.6898,27.0152666667,16.2718666667,26.7591333333,9.97506666667,16.9809365079,15.5104666667,3.38666666667,13.1327066667,17.7445333333,15.3609333333
802.23,11.4417333333,26.8595333333,15.8316,26.3954666667,9.67166666666,17.2213984127,14.6822,2.898,12.8265733333,17.4162,15.1177333333
802.54,10.1712666667,26.1786,15.1623333333,25.8432666667,8.92546666666,16.4225714286,13.4499333333,1.8508,11.8921866667,16.6920666667,14.2077333333
802.84,10.8578,26.9346,15.8668,26.5435333333,9.82266666666,17.3942396826,14.3685333333,2.8448,12.7991333333,17.3941333333,14.7521333333
803.15,10.7250666667,27.5337333333,16.2987333333,27.3005333333,10.2223333333,18.2785444444,14.9798666667,3.86886666667,13.3246,17.8653333334,15.5701333333
803.46,9.96699999999,27.2754,16.3403333333,27.4294,9.96699999999,18.2825539683,15.2549333333,3.80633333333,13.45948,18.0345333333,15.4088666667
803.76,10.5023333334,27.9134,17.0004666667,27.8693333333,11.1623333333,19.1447444444,15.7828666667,4.6938,13.94648,18.6798666667,16.1642666667
804.07,10.363,28.2678666667,16.9696,27.9386,11.1260666667,19.0760857143,15.6828666667,4.23493333333,13.7806666667,18.6607333333,16.0942666667
804.38,9.25426666666,27.2259333333,15.6599333333,26.6742666667,10.0448,17.9927777778,14.2282,3.02013333333,12.7413333333,17.7256666667,15.138
804.68,9.51626666668,27.4316,15.9655333333,26.9440666666,10.2063333333,18.1936396825,14.5857333333,3.52453333333,12.6494,17.9678,15.6654666667
804.99,9.50339999999,27.5019333333,16.3355333333,27.1182,9.85700000001,18.0820555556,14.7553333333,3.86753333333,12.4950133333,17.8254666667,15.8992
805.30,8.55086666667,27.4294666667,15.454,26.5598666667,9.01606666667,17.3467333333,14.325,2.95186666667,11.6094266667,17.0328,15.1411333333
805.60,8.62606666667,27.8845333333,15.7064666667,26.5652666667,9.68013333333,17.7499587302,15.1912666667,3.13033333333,12.0452666667,17.2052666667,15.8392
805.91,8.70386666667,28.8862666667,15.6718,26.524,9.99606666667,18.3140746032,15.9176666667,3.40873333333,12.4581866667,17.606,16.2585333334
806.21,7.43713333333,27.7128666667,14.1525333333,25.4500666667,9.07546666666,17.0761857143,14.4769333333,1.88973333333,11.0867733333,16.5774,15.3446666667
806.52,6.6418,26.7080666667,12.8294,24.2958666667,7.80673333333,15.5939555555,13.3498,0.173399999999,10.1412133333,15.4729333333,13.5811333333
806.83,7.53793333333,26.642,13.0456,24.6116666667,8.02300000001,15.5493095238,13.4895333333,0.353466666667,10.3164933333,15.6432,13.6456666667
