wavelength,Back_IncLaem,Belly_IncLaem,Breast_IncLaem,Crissum_IncLaem,Crown_IncLaem,DorTail_IncLaem,Patch10_IncLaem,Patch11_IncLaem,Rump_IncLaem,Throat_IncLaem,WingTip_IncLaem
841.37,39.5374166667,73.498,39.3654166666,60.5901666667,17.8704166667,14.855,57.557,57.6598333333,27.6414166667,14.368,24.079
841.67,39.8139166667,73.6285833334,39.15225,60.619,17.3971666667,14.50825,57.9730833334,57.80925,27.459,14.02375,24.29
841.97,39.7330833334,74.4768333333,38.7323333333,60.6635,16.51275,13.37125,57.94425,57.9210833333,26.1833333333,12.8720833333,23.346
842.27,40.4996666667,75.9521666667,39.4669166667,61.7910833333,17.6248333334,14.5555,59.03425,59.5525,26.9665833333,13.30325,23.54325
842.57,39.9193333333,76.9125,39.93425,61.8726666667,17.8390833334,14.0936666667,59.0765833333,59.8731666667,26.1343333333,13.5855833333,24.0686666666
842.87,38.95275,76.0128333333,39.1529166667,60.03475,15.9925833333,13.3329166667,57.7341666666,58.7355,24.3408333333,13.4369166667,23.36275
843.17,37.4236666666,73.8890833333,37.2191666666,57.6033333333,14.1746666667,11.846,55.65975,57.0886666666,21.8909166666,11.3779166667,22.1108333333
843.47,36.9189166666,73.1316666667,35.7859166666,56.42125,13.7804166667,11.529,54.967,56.6460833333,21.0905833333,10.44825,21.2015
843.77,36.4845,72.8185,35.0940833333,55.488,13.55725,12.0420833333,54.8494166667,56.4680833333,21.1280833333,9.33574999999,21.16925
844.07,34.6585,73.0144166666,33.2000833333,55.079,11.5124166667,10.6565833333,53.9616666667,57.0395833333,18.6575833333,7.08266666666,20.0515833333
844.37,33.8860833333,73.3536666667,31.8668333333,54.1854166666,11.2089166667,10.6630833333,52.9800833333,57.2488333333,17.611,7.09475,18.8590833333
844.67,34.1025,71.2588333333,32.3593333334,53.2525,13.1435833334,11.5075833333,52.5488333333,55.8140833333,17.2971666667,7.94675000002,19.2406666667
844.97,34.49425,70.6798333333,33.1395833333,53.9159166667,14.7233333333,12.8043333333,52.00025,55.96075,18.4103333333,9.83233333334,20.2878333334
845.27,32.4498333333,68.1661666667,30.6435833333,52.512,11.9644166666,11.2430833333,50.08225,53.08675,16.95775,7.94625,18.5486666667
845.57,31.56825,66.5363333333,28.7433333333,50.7113333333,10.6064166667,8.977,48.6845833333,50.1911666667,14.5380833333,6.13283333332,17.90925
845.87,32.1045833333,65.3915,27.7666666667,50.2380833333,10.704,9.70150000002,48.23725,49.0636666667,14.3635,5.73208333332,17.4645
846.17,32.5105833333,64.6908333333,27.21575,51.16325,11.0706666667,9.56541666667,48.7298333333,48.4026666667,14.98225,4.82900000001,16.1649166667
846.47,33.34275,65.62875,27.8701666667,52.044,12.5515833333,10.70125,49.5479166666,49.654,16.37625,5.21841666666,15.6746666666
846.77,32.9670833333,64.9651666667,27.566,51.76925,12.0768333334,9.33425,48.9961666666,48.9490833334,15.7710833333,5.23908333334,15.2539166667
847.07,33.239,65.2653333334,27.7981666666,52.581,11.9206666667,8.62841666668,48.7551666666,47.688,15.8480833333,5.71091666667,15.0653333333
847.37,33.7704166667,65.461,28.6551666667,51.4544166667,12.6303333334,8.83125000001,48.7405833333,46.7515,17.3480833333,6.719,13.9533333333
847.67,34.9324166667,67.63425,30.5475833334,52.6348333333,14.1048333333,9.98750000001,51.35175,47.4145,19.3308333333,7.30766666668,15.8326666666
847.97,32.0645,67.7965,28.7021666667,51.297,12.1063333333,8.07699999999,49.6825,45.928,18.42875,4.72916666667,14.42225
848.26,29.3585,69.13725,26.79975,49.03275,8.72466666668,5.12533333332,49.6901666667,44.20675,16.70925,1.43491666669,11.1213333333
848.56,29.7971666667,70.1429166667,27.3224166667,49.1859166667,8.86449999999,4.45300000002,50.4765833333,45.00775,16.046,1.08950000001,11.4740833334
848.86,27.8805,70.3565,26.1163333333,48.4180833333,6.29616666666,2.44833333332,50.45525,46.2525833334,15.0939166667,-1.19491666665,9.29633333333
849.16,26.6959166667,68.9394166667,25.8224166667,47.06075,5.58741666664,1.809,49.065,46.2726666667,15.067,-2.35774999999,8.04725
849.46,29.1610833333,73.2129166667,28.3650833333,49.487,8.48208333334,3.91358333334,52.2308333333,48.5095,18.0309166667,-0.528333333325,10.7133333333
849.76,27.9556666667,71.5368333333,28.3174166667,49.16475,7.14125,1.91666666665,51.3540833333,47.06175,16.229,-1.25691666667,11.40625
850.06,29.6781666667,71.8389166667,29.9126666667,51.0811666667,6.94333333333,3.03408333333,51.7544166667,48.3939166667,15.991,-1.74108333334,12.6185
850.36,29.3645,71.2609166667,31.0589166666,51.9974166666,5.07866666666,3.44208333332,52.2665833333,49.1013333333,14.7835,-2.02350000002,13.6479166667
850.65,32.0786666667,73.9116666667,32.3135833333,55.9760833333,5.49716666667,4.85724999998,55.00375,50.3108333333,14.94725,-2.14125000001,16.3170833334
850.95,29.8841666667,72.3708333333,30.26575,55.8805833333,4.47691666665,2.70641666668,53.1438333333,49.8166666667,12.2399166667,-4.47466666665,14.70775
851.25,32.6668333333,74.8168333332,31.3963333333,59.1515,4.68183333335,4.13658333335,55.0341666667,50.7805833333,12.8274166667,-3.16841666667,15.86175
851.55,35.8355833334,74.034,33.31725,61.7136666667,7.34233333333,6.52608333334,55.1816666667,51.0843333333,14.0178333333,-2.187,18.4234166667
851.85,35.3690833333,72.459,34.46875,60.5165,8.77766666666,7.93574999998,55.156,49.9116666666,15.2265833333,-0.20491666667,19.2049166667
852.15,38.6473333333,72.1781666667,36.1035833333,62.3655833334,12.23275,10.1433333333,56.9294166667,49.40875,18.7341666667,2.90408333333,22.35825
852.45,39.6044166667,73.40325,37.2035,63.6875,13.803,11.4551666667,58.6145833333,50.3265833333,20.951,4.68516666667,23.5095833333
852.74,36.1639166667,71.27,34.51625,61.5910833333,11.4096666667,9.97733333332,56.421,48.8661666667,18.4126666667,2.18816666668,21.6325833333
853.04,37.2255,72.0510833333,34.0795,61.7765833333,11.08,11.0761666667,57.6405833334,49.1371666667,19.99175,3.35149999999,21.5509166667
853.34,35.65925,72.0186666667,33.5508333333,60.2106666666,10.2016666667,10.557,55.84075,47.1538333334,19.6789166667,3.68608333332,19.771
853.64,33.20275,71.01525,30.199,59.0473333333,10.1315833333,7.61074999999,54.5368333333,46.21,18.1003333334,1.01341666668,16.2190833333
853.94,33.5245,70.7496666667,31.2044166666,57.5796666667,12.7721666667,8.34591666667,53.9730833333,47.582,19.5609166667,1.70425,17.02625
854.23,32.91475,70.5630833333,29.405,55.5205,9.70508333334,5.56199999999,52.5095,45.0095833334,17.7006666667,0.295833333325,14.2499166667
854.53,29.2951666667,66.4430833333,25.3186666667,52.2304166667,6.19449999999,2.22308333335,48.8415833333,42.0831666667,14.0986666667,-3.5815,9.40724999999
854.83,27.47425,63.25375,23.0660833334,50.512,5.06258333334,2.36049999998,47.2695833333,40.61425,12.9125833333,-3.10008333335,8.27658333333
855.13,30.15925,66.5379166667,25.3886666666,53.89,7.15933333333,4.52108333333,49.0704166666,43.42825,15.9106666667,-1.298,9.83125000001
855.43,25.7704166667,65.55925,23.3968333333,52.987,3.39391666666,1.21425,46.1298333334,42.368,12.6908333333,-4.14216666667,5.63258333333
855.72,22.8283333333,62.77125,21.6030833333,51.3321666667,0.569833333325,-2.41500000003,41.6753333333,39.2995833334,8.79050000001,-8.42625000003,2.60341666666
856.02,21.079,61.4979166667,20.8691666667,49.4383333333,-0.86058333335,-5.65766666665,39.4006666667,37.4758333333,5.61266666666,-9.80116666667,0.617916666675
856.32,20.531,60.5546666666,22.6683333333,48.74975,-0.222,-5.04299999997,38.8086666667,38.0669166667,5.58041666665,-9.44866666667,1.39833333333
856.62,19.1005,61.035,22.3444166667,47.225,1.57958333333,-7.2885,40.29975,40.0365,5.12166666667,-10.9521666667,1.02041666667
856.91,20.1009166667,62.7063333334,24.6705833333,48.146,4.00041666667,-5.89841666665,41.34475,41.0168333334,7.19158333333,-10.3085833333,3.0445
857.21,20.2829166667,61.7839166667,25.9648333333,49.00825,6.97733333332,-3.29383333332,41.7444166667,41.6621666667,9.43550000001,-5.57375000002,5.67300000001
857.51,20.8529166667,60.6475833333,26.0101666667,48.5686666667,10.348,-0.715916666675,40.63925,41.9608333333,10.3918333333,-3.37758333331,7.17483333333
857.81,23.6743333333,61.48525,28.4013333333,49.4466666667,13.5738333333,3.12708333335,43.1316666667,44.2868333333,13.30125,0.143666666675,10.8464166667
858.10,23.7216666667,64.05375,27.92125,47.3980833333,12.6439166667,-0.096833333325,42.7506666667,44.9134166667,12.0605,-1.51249999998,9.70466666668
858.40,22.2848333333,60.57025,24.5566666666,44.4635,11.0535833333,-1.20308333335,40.4786666667,42.2503333333,10.2810833333,-2.25641666667,9.53041666668
858.70,24.2280833333,60.3324166667,24.6380833333,43.9669166667,12.674,1.35475000003,41.07475,42.64925,11.6485,0.482833333315,12.40725
858.99,26.7973333333,61.77825,25.0950833333,45.09675,12.76775,3.13450000002,42.9750833333,44.3078333334,13.5570833333,2.24475,13.7068333333
859.29,28.134,62.565,24.9811666667,46.9598333333,12.869,3.80375000001,43.726,45.8715,14.7709166666,2.07483333335,14.7715833333
859.59,27.8286666667,62.1711666666,24.4395,46.51425,13.2889166667,4.09075000001,43.8635,45.0153333333,15.22775,1.43116666666,14.7918333333
859.89,28.0180833333,60.99075,22.7584166667,47.1324166667,11.8054166667,4.58758333333,42.976,42.5134166667,13.5666666667,1.28249999997,14.6685
860.18,27.6975833333,58.5758333333,21.1515,45.5591666667,10.2120833333,4.02883333333,41.0401666667,41.6863333333,12.5650833333,2.15508333336,14.0995
860.48,22.7090833333,54.4100833333,15.12025,41.1511666666,3.66549999999,-1.60383333333,36.56925,36.5119166667,6.01383333333,-3.66541666668,9.24974999999
860.78,23.5368333333,54.13775,15.9478333333,40.8486666666,4.62716666665,-2.486,37.3173333333,37.9173333334,6.9365,-3.90424999998,10.2165833333
861.07,24.92725,57.7826666667,15.3999166667,41.9126666666,4.79741666667,-3.57308333332,39.6815833333,39.7049166666,7.56516666667,-4.835,10.25075
861.37,27.1470833333,58.17775,18.24175,45.1755,8.57358333335,0.528166666675,42.0346666666,41.3610833334,11.89675,-0.825416666675,14.5016666667
861.67,25.1553333333,58.50775,17.102,44.4301666667,6.98100000001,-1.1035,41.063,41.514,10.0655,-2.12766666668,13.516
861.96,22.2124166667,57.6023333333,16.4455833333,43.4969166667,5.20616666668,-2.63708333333,40.4208333333,39.317,8.42266666665,-3.47033333333,10.7708333333
862.26,18.6218333333,55.0118333333,15.134,41.9258333333,4.95033333333,-4.3035,39.1606666667,37.42725,5.54508333335,-3.99758333333,7.45908333334
862.56,20.1784166667,54.0330833333,18.10175,41.1519166667,6.80091666669,-0.874500000007,38.9088333333,36.22925,8.11858333333,-1.016,9.01266666668
862.85,19.82075,53.6806666667,17.6079166667,40.7045,5.68649999999,-1.88291666668,37.5065,34.6565833333,6.52908333332,-1.01108333335,8.38975
863.15,22.5456666667,55.46175,21.6533333333,42.3219166667,8.96991666668,1.71291666668,39.3121666667,36.72675,10.4490833333,1.99891666669,11.6183333333
863.45,25.0580833333,58.71325,23.7391666667,44.52175,10.7973333334,3.23825,41.7524166667,38.0258333333,11.9558333333,2.27033333333,12.5475
863.74,28.0885833333,60.4938333334,26.7491666667,46.46475,12.5616666667,5.74016666667,42.5915,39.2853333333,15.17525,3.98016666668,14.1796666667
864.04,26.6999166667,61.6433333334,27.83625,47.6190833333,9.58691666668,4.14400000003,43.2223333333,39.49325,13.686,1.87133333333,12.7120833333
864.33,26.03025,59.8858333333,28.6850833333,46.34075,8.38783333333,2.24091666667,41.5005,38.4079166667,12.8903333333,0.959083333317,13.2038333333
864.63,25.0848333333,59.7600833333,28.6219166667,45.1429166667,8.34800000002,1.73916666665,41.4136666667,38.3999166667,11.7620833333,-0.734916666675,12.1534166666
864.93,28.07375,61.13025,30.4855,46.5758333333,10.1435833333,4.37925,43.8431666666,39.8949166667,14.1363333334,0.641083333325,14.13575
865.22,29.30775,60.311,29.49525,46.8548333334,9.65066666667,4.05858333333,43.0669166667,40.0076666667,14.1086666667,-0.786250000008,14.7285833334
865.52,32.1340833333,62.902,31.0729166666,47.77375,9.21991666665,4.13124999999,44.4765833333,41.2319166667,14.7953333333,-1.95708333334,17.0671666667
865.81,32.87625,64.1508333333,32.0749166666,49.3391666667,8.78999999998,3.89549999999,46.8441666666,44.1508333334,14.87575,-1.97091666664,17.4610833333
866.11,36.3706666667,67.4903333334,34.1976666667,52.4120833333,13.0201666667,6.98858333332,51.1986666666,48.8144166666,19.2655,1.57158333333,20.6178333333
866.41,33.9926666667,65.7965833333,30.0393333333,50.3698333333,9.33775,2.18775000001,49.1153333333,46.9839166667,15.7473333333,-2.35825,16.431
866.70,31.3426666667,61.9299166667,27.2288333333,46.5855833333,8.55824999998,1.56099999998,45.86575,43.8033333333,14.3340833333,-2.52133333334,14.3568333334
867.00,30.3519166667,63.27525,26.1404166667,47.6683333333,7.6975,0.47575,48.0891666667,44.80875,12.7160833333,-4.40074999999,14.4404166667
867.29,32.5698333333,63.5780833334,25.7564166667,48.2875833333,9.11099999998,2.49416666665,47.3901666667,42.9480833333,15.0745833333,-1.2335,16.5876666667
867.59,33.6703333333,61.51625,25.3935833334,47.6018333333,8.41924999999,4.32091666668,46.3708333333,42.1099166667,15.5330833333,-0.060333333325,16.8124166667
867.88,33.86275,60.276,24.54775,47.6595,4.40775,2.2781666667,44.0143333334,40.1556666666,13.3785,-3.20541666668,15.01475
868.18,27.9005,57.6151666667,21.3598333333,45.03075,-0.09641666665,-3.48983333333,40.1186666667,36.48975,7.31183333334,-9.15841666669,10.51975
868.48,28.6143333334,58.6980833333,22.9175833334,45.774,0.41916666665,-3.14291666668,41.0516666667,37.675,7.11991666666,-8.38416666668,12.7184166667
868.77,27.5944166667,57.3304166667,23.0596666667,45.5848333333,1.52224999999,-2.39125,40.6333333333,36.9834166667,8.67383333332,-7.33808333333,13.6099166667
869.07,24.955,53.06375,19.395,42.3178333333,1.55925000001,-4.89741666665,36.2959166667,33.6083333333,6.22049999999,-9.51291666668,10.9849166667
869.36,22.5808333333,50.3833333333,18.4360833333,41.1406666667,-1.93875,-7.09741666669,32.8008333333,31.8183333333,2.75841666665,-13.9480833333,8.29266666667
869.66,23.9619166667,51.9489166667,20.6211666667,43.8063333333,-0.184250000017,-2.90199999998,34.4055833333,35.0176666667,5.30650000003,-11.6788333333,11.8216666667
