wavelength,Back_HemSupm,Belly_HemSupm,Breast_HemSupm,Crissum_HemSupm,Crown_HemSupm,DorTail_HemSupm,Patch10_HemSupm,Patch11_HemSupm,Rump_HemSupm,Throat_HemSupm,WingTip_HemSupm
245.30,-2.141,0.636777777779,0.47977777778,0.27688888889,-1.43044444445,5.02933333333,0.849111111113,-0.553666666664,-0.249111111113,0.202888888888,5.38022222222
245.67,-2.489,0.29711111111,0.169888888889,-0.06811111111,-1.41022222222,4.30688888889,0.416222222221,-0.611666666668,-0.57766666667,-0.492666666667,4.96077777778
246.05,-2.24388888889,0.154222222222,0.354666666667,-0.154222222223,-1.26466666667,4.10977777778,0.169555555556,-0.578222222223,-1.00233333334,-0.493666666666,4.83455555556
246.42,-1.19588888889,0.667555555558,1.10555555556,0.27811111111,-0.521444444443,4.25555555556,0.674666666663,-0.0276666666667,-0.549111111113,0.06277777778,5.10355555555
246.79,-0.971111111113,0.629999999998,1.08033333333,0.218777777777,-0.488666666667,4.01244444445,0.623777777777,0.0643333333333,-0.649444444447,-0.0514444444444,5.06044444444
247.17,-0.543222222223,0.829888888888,1.31944444445,0.453777777777,-0.38811111111,3.92255555556,0.770333333333,0.441777777777,-0.704444444443,0.119444444444,5.433
247.54,-0.361333333333,1.22511111111,1.30988888889,0.734,-0.14688888889,4.048,1.146,0.677555555557,-0.57011111111,0.457333333332,5.77566666667
247.92,-0.27822222222,1.21133333333,1.10244444445,0.627666666667,-0.245555555553,4.28955555555,1.026,0.46922222222,-0.57288888889,0.567666666668,5.76844444444
248.29,-0.09611111111,1.42566666667,1.32422222222,0.683444444446,-0.0906666666667,4.314,1.25466666667,0.656777777777,-0.384555555553,0.881000000001,5.916
248.67,-0.246444444447,1.49388888889,1.06555555556,0.294444444447,-0.17688888889,3.98933333333,1.04422222222,0.412222222223,-0.70688888889,0.781666666666,5.65977777778
249.04,0.06,1.76622222222,1.10466666667,0.322555555557,0.0547777777777,3.63077777778,1.06633333333,0.426666666667,-0.530444444447,1.121,5.67577777778
249.42,0.620777777779,2.33955555555,1.46,0.902444444443,0.683999999998,3.97777777778,1.37966666666,1.046,-0.120777777777,1.51755555555,6.11022222222
249.79,0.972666666668,2.65922222222,1.53277777778,1.21266666667,0.812666666669,4.22288888889,1.79766666667,1.19422222222,0.19088888889,1.77911111111,6.45133333333
250.17,0.808777777779,2.38655555556,0.974555555557,0.855333333334,0.557111111111,3.96477777778,1.47166666667,0.901666666667,0.16588888889,1.19322222222,6.01966666667
250.54,0.589,2.73655555555,1.07022222222,1.13488888889,0.833333333336,4.47477777778,1.37911111111,0.99122222222,0.395,1.32155555555,6.25566666667
250.92,-0.315444444443,2.29311111111,0.461555555557,0.577222222221,0.153888888887,3.46233333333,0.746444444444,-0.107555555553,-0.0227777777767,0.592333333334,5.65566666667
251.29,-0.790777777777,1.98888888889,0.122333333333,0.309888888891,-0.171222222223,3.25255555556,0.440111111109,-0.63588888889,0.0325555555533,0.203777777779,5.27411111111
251.66,-1.14733333333,1.34988888889,-0.17722222222,-0.337333333333,-0.725555555557,2.80066666667,-0.092888888889,-1.06288888889,-0.345888888887,-0.480888888888,4.868
252.04,-1.42222222222,0.680888888889,-0.267222222223,-0.689444444443,-0.81888888889,2.21544444444,-0.155111111109,-1.26711111111,-0.61211111111,-1.05166666667,4.52555555555
252.41,-0.930333333337,0.806333333331,-0.25688888889,-0.248111111111,-0.460666666667,2.65811111111,0.327777777779,-1.18744444444,-0.44311111111,-1.019,4.74933333333
252.79,-0.74377777778,0.573444444446,0.170333333333,0.510777777777,-0.01777777778,3.30655555556,0.484000000002,-0.860111111113,0.0537777777767,-0.68088888889,5.14333333333
253.16,-1.27322222222,-0.06411111111,-0.101,0.357333333332,-0.32988888889,3.25177777778,0.0183333333333,-1.25488888889,-0.23811111111,-0.998444444447,4.95566666667
253.54,-2.13788888889,-1.16277777778,-0.937666666669,-0.459333333333,-1.33144444445,2.55966666667,-0.647,-2.06288888889,-0.82511111111,-1.47211111111,4.27577777778
253.91,-2.67933333333,-1.95911111111,-1.13322222222,-0.806777777777,-1.99744444444,2.14155555556,-1.27733333333,-2.57366666667,-1.68066666666,-1.69977777778,3.438
254.28,-3.20466666667,-2.18622222222,-1.27766666667,-0.918333333333,-2.06644444444,2.00655555555,-1.42744444444,-2.955,-1.757,-1.41766666667,3.49411111111
254.66,-3.45222222222,-2.65644444444,-1.68466666667,-1.34366666667,-2.57355555555,1.19866666667,-1.757,-3.63811111111,-2.20155555555,-1.74666666666,2.863
255.03,-2.51311111111,-1.45433333333,-0.80211111111,-0.417111111113,-1.20855555556,2.70566666667,-0.887666666667,-2.41688888889,-1.46511111111,-0.438444444446,3.775
255.41,-1.72722222222,-0.198,0.077,0.550222222223,-0.12088888889,4.24622222222,0.0218888888867,-1.12211111111,-0.418,0.979222222223,4.97266666667
255.78,-2.22444444444,0.057,-0.0113333333333,0.65022222222,-0.057,4.60866666667,-0.388,-1.44888888889,-0.718777777777,1.35766666667,4.77988888889
256.15,-1.775,1.30244444444,0.97988888889,1.60222222222,0.668555555557,5.33666666667,0.43811111111,-0.645444444443,0.023000000001,2.386,5.62466666667
256.53,-0.47777777778,2.33333333333,2.18888888889,2.67777777778,1.53333333333,6.52222222222,0.96666666667,0.622222222221,1.42222222222,3.83333333333,7.04444444444
256.90,-0.105,2.53333333333,2.12333333333,2.344,1.01966666667,6.17044444444,0.851444444443,0.967000000002,1.44011111111,3.59511111111,7.25311111112
257.28,-0.801444444447,2.10744444445,1.70177777778,1.60288888889,0.217666666667,5.887,0.247333333333,0.297000000002,0.801444444442,2.64177777778,7.12377777778
257.65,-1.25622222222,2.05233333333,1.50377777778,1.20333333333,-0.150222222222,5.64388888889,-0.229888888888,-0.212222222223,0.22122222222,2.03455555555,7.10366666667
258.02,-0.695333333333,2.71366666667,1.80633333333,1.39066666667,0.234444444446,5.69922222222,0.279777777778,0.211777777778,0.725666666667,2.13144444445,7.51322222222
258.40,0.41511111111,3.52477777778,2.83533333333,2.22866666667,1.44966666667,6.20688888889,1.18788888889,1.39833333333,1.44944444444,2.82866666667,8.28233333333
258.77,0.533555555554,3.54077777778,2.80711111111,2.14555555556,1.61222222222,6.23666666667,1.40633333334,1.38411111111,1.56777777778,2.70133333333,8.25955555555
259.15,0.535555555556,3.14488888889,2.5,1.746,1.29466666667,6.05166666667,1.45833333333,1.245,1.43355555555,2.29677777778,7.892
259.52,0.269444444443,2.64766666667,1.88533333333,1.29188888889,0.903888888888,5.25433333333,1.04066666667,0.671111111111,0.885666666666,1.59322222222,7.30855555555
259.89,0.42322222222,2.54366666667,1.79122222222,1.26544444444,0.919222222223,5.08744444445,1.04311111111,0.538666666667,0.778222222223,1.48355555556,7.15655555556
260.27,0.507111111111,2.37922222222,1.53311111111,1.157,0.813666666667,4.92611111111,0.801333333331,0.412888888889,0.666444444444,1.29177777778,7.03544444445
260.64,0.168111111112,2.11822222222,1.20911111111,0.800666666668,0.528555555556,4.40833333333,0.612777777778,0.0482222222211,0.236333333333,0.964999999999,6.64277777778
261.01,0.408555555557,2.54977777778,1.45144444444,1.14188888889,0.923999999999,4.63944444445,0.999333333332,0.245888888889,0.594777777779,1.46322222222,6.85244444444
261.39,1.07522222222,3.09588888889,1.89466666667,1.66222222222,1.59922222222,5.06522222222,1.60311111111,0.862444444447,1.28788888889,2.09933333333,7.20411111111
261.76,1.52177777778,3.41444444444,2.19566666667,1.99777777778,1.98966666667,5.384,2.022,1.28766666667,1.69911111111,2.49433333333,7.37777777778
262.13,1.72766666666,3.48522222222,2.34488888889,2.19577777778,2.33633333333,5.57466666667,2.13188888889,1.51922222222,1.92377777778,2.63844444444,7.65133333333
262.51,1.51155555555,3.18455555556,1.83422222222,1.90777777778,2.11544444445,5.48422222222,1.98166666667,1.32266666667,1.79744444444,2.35488888889,7.55322222222
262.88,1.54322222222,3.15711111111,1.69522222222,2.05055555556,2.24355555556,5.62933333333,2.07088888889,1.62444444444,1.83233333333,2.49733333333,7.79144444444
263.25,1.53077777778,3.01722222222,1.787,2.24911111111,2.33233333333,5.69488888889,2.082,1.75344444444,1.82033333333,2.68877777778,7.89922222222
263.63,1.74177777778,3.33277777778,2.08055555555,2.498,2.69766666667,6.15122222222,2.29844444444,2.18966666666,2.31044444444,3.03622222222,8.232
264.00,2.318,3.89311111111,2.82133333333,3.383,3.357,6.84344444444,3.03455555555,3.11177777778,3.29888888889,3.77688888889,9.05177777778
264.37,2.26,4.14311111111,3.06666666667,3.66544444445,3.57811111111,7.25744444446,3.14111111111,3.55788888889,3.74633333333,4.10944444445,9.30166666666
264.75,2.04777777778,4.21211111111,3.15411111111,3.69677777778,3.649,7.524,3.209,3.62811111111,3.97166666667,4.12277777778,9.57866666668
265.12,1.25522222222,3.48988888889,2.53811111111,2.73811111111,2.897,6.82144444443,2.70355555556,2.883,3.25544444444,2.97266666667,8.86244444442
265.49,0.922555555554,3.22877777778,2.46244444445,2.32666666666,2.51655555555,6.81044444443,2.64566666667,2.625,2.91677777778,2.632,8.58111111112
265.87,0.639333333334,2.98533333334,2.19455555556,2.14844444444,2.221,6.43833333333,2.43833333333,2.41877777778,2.735,2.38566666667,8.21144444443
266.24,-0.23088888889,2.16833333333,1.37922222222,1.39844444445,1.20611111111,5.88266666667,1.81555555555,1.70011111111,1.96311111111,1.79622222222,7.35833333333
266.61,-0.677666666667,1.90266666667,1.29944444445,1.113,0.584444444442,5.75133333333,1.66633333333,1.20622222222,1.64155555555,1.57311111111,6.69044444444
266.98,-0.63222222222,1.98122222222,1.46933333334,0.987666666668,0.51777777778,5.67288888889,1.69833333334,0.873222222223,1.614,1.644,6.57033333333
267.36,-0.665666666667,2.00888888889,1.09577777778,1.05466666667,0.453666666666,5.59666666667,1.53755555556,0.671666666667,1.54944444444,1.59666666667,6.49833333333
267.73,-1.06522222222,1.68955555556,0.755888888887,0.750333333332,0.217666666667,5.37788888889,1.35144444444,0.401,1.24288888889,1.34588888889,6.174
268.10,-1.33211111111,1.49455555556,0.447666666667,0.35822222222,0.02788888889,5.03222222222,1.209,0.229333333333,0.934666666667,1.01311111111,5.883
268.48,-1.54577777778,1.36422222222,0.269444444443,0.192333333333,-0.12111111111,4.47744444445,1.08922222222,-0.0276666666657,0.64911111111,0.66,5.48411111111
268.85,-1.89077777778,1.10844444444,-0.119666666664,-0.0652222222233,-0.29877777778,4.00433333333,0.624777777777,-0.331555555554,0.146555555554,0.282444444442,4.99333333333
269.22,-1.909,1.04022222222,-0.144555555557,0.0965555555567,-0.225333333333,3.91477777778,0.391444444443,-0.423777777776,-0.0216666666677,0.450555555557,4.92288888889
269.59,-1.99355555555,0.769888888887,-0.406,-0.126666666667,-0.421777777777,3.83344444444,0.0264444444443,-0.643444444444,-0.200444444443,0.174,4.725
269.97,-1.70266666667,0.735555555556,-0.334111111109,0.067,-0.303666666663,3.90944444444,0.00511111111,-0.586555555557,-0.169777777777,0.0514444444457,4.88155555555
270.34,-0.977222222223,1.11811111111,0.0655555555567,0.579111111111,0.41788888889,4.22588888889,0.498555555553,0.0202222222233,0.186333333334,0.493555555557,5.324
270.71,-0.89611111111,1.01855555556,-0.093000000001,0.401555555557,0.401555555553,3.98111111111,0.230333333332,-0.0634444444467,-0.03911111111,0.33788888889,5.18077777778
271.09,-0.786333333337,1.07322222222,0.0282222222233,0.35311111111,0.527333333334,3.95488888889,0.0846666666643,0.09411111111,-0.22122222222,0.306,5.17888888889
271.46,-0.70722222222,1.27788888889,0.392444444444,0.383444444447,0.688888888887,4.02011111111,0.164222222224,0.182444444443,-0.10511111111,0.273777777778,5.211
271.83,-0.38322222222,1.35477777778,0.82888888889,0.726555555556,1.00722222222,4.17166666667,0.450111111111,0.55688888889,0.142555555554,0.610444444443,5.38844444445
272.20,0.00411111111,1.58288888889,1.23177777778,1.13611111111,1.40511111111,4.67077777778,0.70688888889,0.815222222223,0.399000000001,0.941,5.755
272.58,0.206777777776,1.628,1.51588888889,1.21455555556,1.53744444445,4.81066666667,0.74522222222,0.878444444447,0.564222222223,1.10677777778,6.01644444444
272.95,0.684222222221,1.93411111111,1.80655555556,1.543,1.89988888889,5.12211111111,1.23255555555,1.24977777778,1.084,1.43677777778,6.41433333333
273.32,1.10222222222,2.22988888889,2.25111111111,1.77455555555,2.19588888889,5.28966666667,1.60433333333,1.66388888889,1.47666666667,1.68111111111,6.864
273.69,1.41033333333,2.51111111111,2.54544444445,2.20133333333,2.55822222222,5.551,1.91344444444,2.021,1.77155555556,2.02522222222,7.03044444444
274.06,1.48411111111,2.646,2.69833333333,2.31533333333,2.74188888889,5.83622222222,2.25455555556,2.21522222222,1.85844444444,2.45033333333,7.155
274.44,0.752777777779,2.14333333333,2.24077777778,1.70066666667,2.13011111111,5.30533333333,1.69166666667,1.47022222222,1.28866666667,1.96177777778,6.63822222222
274.81,0.657444444442,2.10533333333,2.24688888889,1.76288888889,2.02766666667,5.27477777778,1.63055555556,1.51155555555,1.37455555555,1.99566666667,6.60366666667
275.18,0.582444444442,2.13766666667,2.18,1.83233333333,2.10477777778,5.25233333333,1.776,1.66333333333,1.67744444444,2.17055555556,6.63844444444
275.55,0.902666666668,2.53055555556,2.32877777778,2.084,2.58333333333,5.48822222222,2.324,2.17511111111,2.14166666667,2.74644444444,7.04411111111
275.93,0.751000000002,2.42088888889,2.08488888889,1.94655555555,2.30722222222,5.45933333333,2.16911111111,1.99611111111,1.84288888889,2.49977777778,6.94133333333
276.30,0.677222222223,2.41877777778,1.87911111111,1.762,1.94511111111,5.21455555556,2.10277777778,1.77711111111,1.79233333333,2.34733333333,6.88477777778
276.67,0.947333333333,2.69288888889,1.91533333333,1.99788888889,2.13666666667,5.76655555555,2.456,1.95122222222,1.82766666667,2.66222222222,7.11055555555
277.04,0.699333333333,2.55722222222,1.99366666667,1.86844444444,1.98844444445,5.715,2.28077777778,1.83177777778,1.50311111111,2.55222222222,7.09255555556
277.41,0.317777777777,2.11588888889,1.61555555556,1.31322222222,1.74066666667,5.56088888889,2.02733333333,1.44888888889,0.938111111111,2.12633333333,6.55611111111
277.79,0.386555555557,2.17855555556,1.60388888889,1.12322222222,1.59333333333,5.34888888889,2.147,1.45744444444,0.830555555556,2.15222222222,6.75955555555
278.16,0.388999999997,2.08766666667,1.54588888889,0.888555555557,1.50922222222,5.127,1.99311111111,1.199,0.757222222223,2.05611111111,6.69933333333
278.53,0.93288888889,2.67277777778,2.16455555556,1.46733333333,2.09644444445,5.66044444445,2.57877777778,1.79244444444,1.29988888889,2.58911111111,7.21711111111
278.90,1.38622222222,3.00188888889,2.63177777778,1.92833333333,2.63722222222,6.21744444444,2.92366666667,2.00666666667,1.78233333333,3.03822222222,7.63488888889
279.27,1.684,2.97544444444,2.81,2.27811111111,2.62411111111,6.43111111111,3.10977777778,1.97333333333,1.95766666667,3.07355555556,7.87222222222
279.64,1.16244444445,2.50888888889,2.468,1.91722222222,1.84077777778,5.88455555556,2.40666666666,1.30022222222,1.341,2.54944444444,7.42955555555
280.02,1.13044444444,2.85877777778,2.65444444444,1.95722222222,2.01211111111,5.757,2.38544444444,1.27511111111,1.564,2.74411111111,7.53511111111
280.39,0.662666666668,2.61211111111,2.40722222222,1.63744444445,1.97855555555,5.43866666667,2.09544444445,0.911333333333,1.23788888889,2.43188888889,7.14422222222
280.76,0.214111111111,2.05477777778,2.05955555555,1.14133333333,1.52666666667,4.79466666667,1.65988888889,0.556555555556,0.818333333333,1.92622222222,6.67344444445
281.13,0.635333333336,2.43933333333,2.40722222222,1.436,1.74433333333,5.19655555556,1.98844444444,0.952777777777,1.183,2.24166666667,6.68322222222
281.50,0.968444444443,2.84277777778,2.67222222222,1.79366666667,1.82488888889,5.40322222222,2.242,1.27344444444,1.60077777778,2.55133333333,6.90533333333
281.87,0.66222222222,2.66188888889,2.47633333333,1.682,1.61988888889,4.96633333333,1.97766666667,1.03311111111,1.45233333333,2.33966666667,6.70544444445
282.25,0.43477777778,2.53466666667,2.25066666667,1.57066666667,1.42866666667,4.66911111111,1.76422222222,0.744444444443,1.26511111111,1.99233333333,6.57533333333
282.62,0.559555555556,2.62933333333,2.23833333333,1.64077777778,1.47655555556,4.69088888889,1.82588888889,0.719222222223,1.37144444444,2.01944444444,6.63044444445
282.99,0.188,2.46022222222,1.99,1.20566666667,1.14411111111,4.15588888889,1.64677777778,0.498555555553,0.956111111111,1.53644444444,6.30133333333
283.36,0.0951111111123,2.32077777778,1.73344444444,0.928111111111,0.983777777777,3.824,1.32488888889,0.404666666663,0.86088888889,1.24955555556,6.11677777778
283.73,0.477111111111,2.493,1.96977777778,1.17355555555,1.40411111111,4.232,1.70044444445,0.892444444447,1.25422222222,1.50044444445,6.302
284.10,0.512777777779,2.34655555556,1.89355555556,1.14888888889,1.27244444445,4.32622222222,1.744,0.942777777777,1.15633333333,1.36588888889,6.12633333333
284.47,0.604888888891,2.31133333333,1.80422222222,1.07244444445,1.105,4.38,1.81144444444,1.03622222222,1.03266666667,1.44544444444,6.032
284.85,0.954888888889,2.65033333333,1.97633333333,1.48155555556,1.35522222222,4.72533333333,1.96933333333,1.30266666667,1.27111111111,1.71311111111,6.26277777778
285.22,0.781888888891,2.47655555556,1.68433333333,1.32611111111,1.16077777778,4.44677777778,1.83933333333,0.91622222222,1.11255555556,1.59133333333,6.14488888889
