wavelength,Back_GubCrif,Belly_GubCrif,Breast_GubCrif,Crissum_GubCrif,Crown_GubCrif,DorTail_GubCrif,Patch10_GubCrif,Patch11_GubCrif,Patch12_GubCrif,Rump_GubCrif,Throat_GubCrif,WingTip_GubCrif
240.79,6.926,4.55544444444,5.1851111111,5.61111111111,3.92577777778,11.8146666667,17.2592222222,13.0001111111,33.7778888889,11.2594444445,9.25927777778,17.7778333333
241.17,7.04611111111,4.16666666666,3.18433333333,4.77650000001,4.57333333333,11.1787777778,17.9538888889,12.3306666667,33.977,10.3321111111,8.43494444444,16.0571666667
241.54,10.8006666667,8.69033333333,6.735,8.96944444444,7.72800000001,13.2527777778,20.0496666667,13.9045555555,36.4991111111,12.57,9.91622222222,18.3425
241.92,11.2521111111,8.57288888889,6.59888888889,9.87027777777,8.20633333332,12.493,19.3175555556,12.3802222222,34.3767777778,12.211,8.36166666667,17.005
242.29,12.3374444444,9.93488888891,7.73288888889,11.6241666667,10.1101111111,13.4135555556,19.995,14.2643333333,33.2082222222,12.8878888889,10.0849444444,18.656
242.67,13.4593333333,10.0701111111,8.25477777778,12.5150555556,10.0458888889,13.1202222222,20.455,14.4034444445,33.9141111111,12.8297777778,9.54972222223,18.9908333333
243.05,12.7988888889,9.96266666668,7.89966666667,12.9512777778,9.84511111111,11.7674444444,19.9014444445,13.5723333334,32.677,12.3302222222,9.15394444444,18.6005
243.42,13.1816666667,10.2138888889,8.46577777778,14.3087222222,11.5942222222,12.7672222222,21.233,13.7797777778,34.8285555555,13.6647777778,10.4668888889,19.6343333333
243.80,10.4256666667,6.61944444444,5.36633333333,11.2057222222,9.2908888889,8.39222222223,17.4467777778,10.0472222222,31.8913333333,10.6382222222,7.50600000001,15.2128333333
244.17,10.6208888889,6.746,6.256,11.6713333333,8.54344444443,7.53944444443,16.97,9.66377777778,31.5824444444,10.5507777778,7.03777777778,14.3556666667
244.55,9.00122222222,6.84633333333,5.43233333333,12.1438888889,8.05833333335,6.30744444444,16.2737777778,8.05822222221,30.5724444444,10.101,7.00344444444,13.9393333333
244.92,7.90844444446,6.88444444444,4.64044444444,12.0152777778,7.7341111111,6.64477777778,15.512,7.93022222223,30.4792222222,9.52055555557,6.8955,14.1501666666
245.30,7.59566666667,6.54555555556,5.81822222222,12.4342222222,7.33333333334,7.27255555556,14.8283333334,7.25244444446,29.3937777778,8.96966666668,6.52538888889,14.5758333333
245.67,3.48777777778,1.79155555556,2.66788888889,8.83366666666,4.07855555557,3.16366666667,10.9775555556,3.259,26.4532222222,5.46977777779,2.50622222222,10.6345
246.05,4.74955555555,3.06933333333,3.66944444444,8.82183333333,5.2811111111,3.75522222222,12.0542222222,4.57822222222,27.8975555556,5.9841111111,3.06061111111,11.0341666667
246.42,4.71566666667,2.97144444445,2.90688888889,8.09105555556,4.7641111111,4.05366666667,11.418,4.32811111111,27.8583333333,5.45855555557,2.85838888889,10.2713333334
246.79,4.596,2.66233333333,2.78133333333,8.03950000001,5.14655555555,4.47722222222,11.498,4.32833333333,27.3242222222,5.59288888889,3.45083333333,10.4418333333
247.17,5.06888888889,2.48722222222,3.04133333333,7.6305,5.52855555556,4.16311111111,11.5436666667,4.23066666667,26.9804444444,5.66377777779,4.21055555555,10.6043333334
247.54,5.84055555556,3.68677777778,3.91477777778,8.1021111111,5.86599999999,4.34544444444,11.6557777778,4.941,26.3778888889,6.05588888888,4.77633333333,10.3381666667
247.92,6.37677777778,4.86733333333,4.62555555555,8.36355555557,6.25599999999,5.60388888889,12.029,5.45888888889,26.8962222222,6.79955555556,5.04844444444,11.1956666667
248.29,6.71788888889,5.71822222222,5.26522222222,9.17611111113,7.00844444444,7.369,12.7497777778,6.49711111111,26.9061111111,7.64766666666,5.71227777778,11.576
248.67,6.56611111111,5.17566666667,5.03577777778,8.35372222221,6.60133333333,6.96333333333,12.0457777778,6.23888888889,26.7321111111,7.20877777778,5.03566666667,10.8481666667
249.04,6.80133333333,4.69944444444,4.88844444444,8.5251111111,6.75411111112,6.67133333333,11.3944444444,5.95111111111,26.284,7.32088888889,5.08927777778,10.1486666667
249.42,6.96288888889,5.05388888889,4.74788888889,8.69438888888,7.0851111111,6.63266666667,11.674,5.78811111111,26.0401111111,7.72133333333,5.40866666667,10.0221666667
249.79,7.12433333333,5.50411111111,5.18266666667,8.73194444447,7.69033333332,7.54888888889,11.9083333333,6.46855555555,26.2087777778,8.12755555557,6.0315,10.0115
250.17,6.87277777778,5.81366666667,5.379,8.7473888889,7.48433333333,8.27222222222,11.5048888889,6.22122222222,25.428,7.82377777779,6.56733333333,10.6155
250.54,6.49577777778,5.28477777778,5.69811111111,8.76777777777,7.42166666668,7.92011111111,11.7805555556,5.64122222222,25.3275555556,7.7348888889,6.12544444445,10.513
250.92,6.69955555556,5.27888888889,6.07155555556,8.65866666668,7.61199999999,7.94077777778,11.6942222222,5.99677777778,24.6897777778,7.25288888889,6.10894444444,10.2511666667
251.29,6.75833333333,5.98311111111,6.66344444444,8.61027777778,7.96133333332,8.68933333333,12.1557777778,6.331,25.1186666667,7.6131111111,6.44994444445,9.30683333335
251.66,5.87866666667,5.15177777778,5.66855555555,8.1156111111,7.59033333335,8.12344444444,11.9346666667,5.94322222222,24.79,7.25111111111,5.70105555556,9.01183333333
252.04,5.49066666667,4.09344444445,6.18922222222,7.74866666668,7.55355555554,7.95988888889,12.0532222222,6.33533333333,24.8374444445,6.7251111111,5.79933333333,8.43066666667
252.41,3.98355555556,2.13988888889,4.75722222222,6.83127777778,6.25511111111,5.38288888889,10.8312222222,4.39533333333,23.3251111111,5.13577777778,4.43627777778,7.33333333335
252.79,4.311,1.95222222222,5.35211111111,7.95499999999,6.44211111111,5.25477777778,10.9972222222,5.23833333333,22.4662222222,5.54744444443,4.95355555556,8.00383333332
253.16,5.68844444444,3.75911111111,7.65133333333,8.8155,7.385,6.50355555556,12.4916666666,7.76777777778,23.3033333333,6.57022222222,6.562,9.7055
253.54,6.86477777778,4.95144444444,8.32477777778,9.73488888889,8.72777777779,7.452,12.8736666667,9.28166666666,25.1762222222,7.16666666668,7.01577777778,10.1458333333
253.91,8.86233333333,7.32955555556,10.4447777778,12.0688888889,10.195,8.912,14.3596666667,11.128,25.704,8.44577777779,9.23705555556,12.1938333333
254.28,9.35677777777,7.68844444444,11.0768888889,13.7253888889,10.7155555555,9.76977777778,14.9982222222,12.1432222222,26.591,9.25355555557,10.1392222222,11.636
254.66,9.51622222223,7.43722222222,10.4302222222,13.2526666667,10.1971111111,8.92455555556,14.2652222222,12.1864444444,26.0933333333,8.8531111111,9.83899999999,11.1556666667
255.03,8.77788888888,7.426,9.75922222223,12.8795555556,9.31477777777,8.722,13.5925555556,11.463,26.1852222222,9.27766666667,10.0555,10.8888333333
255.41,8.03533333332,7.22788888889,8.84255555557,13.3123888889,8.38144444443,7.65088888889,12.5721111111,10.6498888889,25.8556666667,8.86199999999,9.612,11.8801666667
255.78,9.5181111111,7.78955555554,10.5864444444,14.258,9.44066666667,9.49866666667,13.442,12.024,27.001,10.14,10.8392222222,12.7625
256.15,8.91322222223,7.04088888889,8.14022222223,14.0008333333,9.27955555554,8.32322222222,12.6372222222,11.681,26.516,9.25944444443,9.77816666666,12.2405
256.53,9.66700000001,7.8221111111,8.04277777779,13.8788333333,9.60688888889,8.38333333333,12.1538888889,12.4547777778,27.5772222222,10.7902222222,10.7500555555,12.0335
256.90,9.02422222222,8.30911111112,6.60888888889,12.8308333333,9.70055555556,9.39155555556,13.1594444445,11.7294444444,27.768,10.4154444444,10.7825555555,11.2751666666
257.28,7.97177777779,6.77255555554,5.09677777778,12.0105555555,9.08277777778,9.55888888889,13.492,9.84133333332,26.8604444445,10.0706666667,9.58538888888,10.3703333334
257.65,6.89900000001,5.166,4.91155555555,10.1652222222,7.72533333332,8.07477777778,12.7642222222,8.88577777778,25.1471111111,9.69644444446,8.82227777778,10.1573333333
258.02,7.15355555554,5.18877777778,5.32722222222,9.60972222222,7.77633333334,8.48233333333,13.1035555556,8.745,25.7784444444,9.97655555554,8.24016666667,10.0248333333
258.40,6.73111111111,4.16522222222,4.03388888889,7.50683333333,6.57600000001,6.09844444444,11.7794444445,7.54266666667,24.1318888889,8.83166666667,6.64155555556,9.34483333333
258.77,5.89522222222,4.24922222222,3.86811111111,6.74383333333,6.3578888889,5.74055555556,11.3581111111,6.73866666667,23.7036666667,8.33333333333,5.6275,8.67300000001
259.15,6.02255555556,4.39,3.99111111111,6.64383333333,6.64855555556,5.73244444444,11.2292222222,6.47622222222,23.338,7.61900000001,4.92522222222,8.39466666665
259.52,7.181,5.40411111111,5.39577777778,7.60677777778,8.0241111111,7.08244444444,12.2654444444,7.36922222222,24.1545555556,8.34366666665,5.78088888889,9.33433333331
259.89,7.11511111111,5.90233333333,5.37633333333,7.40488888889,8.2741111111,7.06911111111,12.4151111111,7.22166666667,23.9987777778,7.99966666666,5.7765,9.80316666668
260.27,7.25066666667,6.52077777778,5.63877777778,7.42788888889,8.39288888888,7.106,12.846,7.51822222222,24.0584444444,8.06044444444,6.08672222222,9.99799999998
260.64,6.21466666667,5.78,4.86066666667,6.34311111111,7.68288888889,6.18644444444,12.4795555556,6.87044444444,23.5764444444,6.98444444443,5.11383333333,9.29016666668
261.01,6.07666666667,5.41011111111,5.09844444444,6.01644444445,7.27522222221,5.86388888889,12.0683333333,6.75744444444,23.6756666667,6.48077777778,4.73677777778,9.14716666667
261.39,5.33955555556,4.86477777778,4.361,5.07688888889,6.14555555556,4.85044444444,11.2047777778,6.08822222222,23.1793333333,5.28222222222,3.67361111111,8.73266666667
261.76,5.05777777778,4.55277777778,3.758,4.47133333333,5.48122222221,4.449,10.8882222222,5.57766666667,22.9127777778,4.57522222222,3.15283333333,8.36700000002
262.13,4.03688888889,3.69855555556,2.23477777778,3.22627777778,4.44588888888,2.89566666667,9.85222222221,4.63488888889,22.002,3.42311111111,2.0145,7.4835
262.51,4.22122222222,4.12888888889,2.81944444445,3.81861111111,5.19466666666,3.53311111111,10.4566666667,5.01855555556,22.4404444444,3.88544444444,2.849,8.18216666668
262.88,4.58288888889,4.45344444444,3.12588888889,4.19527777778,5.46799999999,3.79888888889,10.4564444444,5.82755555556,22.6831111111,4.04788888889,3.63288888889,9.07333333332
263.25,5.00466666667,4.81233333333,3.39722222222,4.45877777778,5.8841111111,4.01411111111,10.7975555556,6.42,23.2333333333,4.41833333334,4.20605555556,9.75133333335
263.63,4.11677777778,4.21633333333,2.31277777778,3.58,4.90266666666,3.08755555556,10.115,5.622,22.1115555556,3.67422222222,3.82361111111,9.09699999998
264.00,3.27522222222,3.17822222222,1.81944444444,2.98383333333,3.79677777779,2.19555555556,8.90333333334,4.91277777778,21.6643333333,2.62011111111,2.90527777778,8.22433333335
264.37,4.63388888889,3.74977777778,3.232,4.21716666667,4.73488888888,3.03033333333,9.76,5.82088888889,22.942,3.91411111111,4.33083333333,8.97733333332
264.75,6.66922222222,5.046,5.52422222222,6.16583333333,6.64422222223,4.87011111111,10.9477777778,7.60044444444,23.9461111111,5.57444444445,6.51822222222,10.6833333333
265.12,9.16322222222,7.57066666667,7.093,8.61216666667,9.29811111111,6.56633333333,12.765,9.66544444445,25.8605555556,8.08522222222,8.9855,12.6055
265.49,10.0763333333,8.642,8.30088888889,9.57094444444,10.9112222222,7.79533333333,13.3922222222,10.6407777778,25.8554444444,9.7941111111,10.9641111111,13.1393333334
265.87,10.8422222222,9.41966666667,9.19588888889,10.5567222222,11.9512222222,8.535,13.8105555556,11.5143333333,25.7278888889,10.2597777778,12.2535555556,13.3066666666
266.24,11.3677777778,9.48555555554,10.1487777778,11.1752222222,12.6938888889,9.69933333333,14.3728888889,12.2874444445,26.3286666667,10.7688888889,12.9985,14.1965
266.61,11.3078888889,9.47355555554,10.5826666667,11.2926666667,12.8316666666,10.0227777778,14.4485555556,12.2305555555,26.6273333333,10.9348888889,12.6760555555,14.2568333333
266.98,11.5665555556,9.20977777779,10.2993333333,11.4329444444,13.2303333334,10.1207777778,15.1317777778,11.933,26.451,11.0122222222,12.4282777778,13.5916666666
267.36,11.0916666667,9.06277777779,10.232,11.1496666667,12.8601111111,9.855,14.9757777778,11.9324444444,26.1451111111,10.831,12.1447222222,13.2173333333
267.73,10.9105555556,8.62933333333,9.79388888889,11.0013333333,12.438,9.4691111111,15.0534444444,12.1227777778,26.2982222222,10.6147777778,11.8603333333,12.8436666666
268.10,10.2255555556,7.988,8.71177777778,10.1826666667,11.9012222222,8.46455555556,14.5483333333,11.7395555556,25.9163333333,10.2064444444,11.1777777778,11.7538333333
268.48,9.92288888889,8.03844444444,8.71644444445,9.95538888887,11.3338888889,7.95511111111,13.8681111111,11.4175555555,25.2577777778,9.97855555557,10.6004444445,11.6678333333
268.85,9.83244444445,8.45288888889,8.17677777778,10.1176111111,11.0648888889,7.83688888889,13.714,10.8721111111,25.1288888889,9.67633333334,9.83244444446,11.7826666667
269.22,8.059,6.48222222222,6.888,8.35883333333,9.46055555557,6.76811111111,12.3928888889,9.37744444444,23.5686666667,7.893,8.04988888889,10.5116666667
269.59,8.48066666668,6.74822222222,7.32866666667,8.78005555557,9.79599999999,6.75755555556,12.6531111111,9.59644444443,24.1452222222,7.97266666667,7.85938888889,11.1565
269.97,7.73488888889,6.23455555556,6.82388888889,8.35566666667,8.8691111111,6.21633333333,12.4418888889,8.92277777778,24.3478888889,7.78822222221,6.70766666667,10.919
270.34,7.626,6.40288888889,5.93977777778,7.95777777778,8.42077777777,5.8,12.1943333333,8.33333333333,23.8734444445,7.51233333332,6.18888888889,10.3775
270.71,6.49277777778,5.368,3.94488888889,6.96566666667,6.88477777779,4.37966666667,10.9577777778,6.97855555555,22.7337777778,6.02422222222,4.90394444444,8.98516666667
271.09,6.20388888889,5.22922222222,4.36177777778,6.84022222222,6.43511111112,4.51888888889,10.6402222222,6.75744444445,22.8003333333,6.01411111111,4.74177777778,9.44233333332
271.46,6.79522222222,5.72455555556,4.89533333333,7.07716666667,7.16577777778,4.96777777778,11.393,7.182,23.3896666667,6.60233333335,5.39438888889,10.5435
271.83,6.50044444444,5.46533333333,4.791,6.324,7.09633333332,4.98733333333,10.7817777778,6.78266666667,23.0534444445,6.35144444443,5.06522222222,10.621
272.20,7.45733333333,6.13455555556,5.42477777778,6.91177777778,7.91277777777,5.63366666667,11.1261111111,7.34511111111,23.261,6.91911111112,5.52561111111,11.4325
272.58,7.71566666667,5.96266666667,4.89888888889,6.78783333333,8.11144444446,6.12422222222,11.4044444444,7.21688888889,23.1974444444,6.92333333333,5.387,11.4191666666
272.95,8.54433333333,6.67677777778,5.75411111111,7.45177777778,8.85444444443,6.857,12.4088888889,7.96011111111,23.9095555555,7.75822222221,6.50738888889,11.8215
273.32,9.59677777778,8.01044444446,6.99811111111,8.63838888888,10.0344444444,8.02466666667,13.7383333334,9.07266666667,25.1865555556,9.05833333332,7.68705555555,12.9093333333
273.69,9.14555555554,7.65166666667,6.52011111111,8.01433333334,9.50088888888,7.81855555556,13.5623333333,8.39144444444,24.8983333333,8.76855555554,7.46644444444,12.1628333333
274.06,9.06222222223,7.43188888889,6.47,7.97172222221,9.87011111112,7.74788888889,13.4317777778,8.17366666667,24.9764444445,8.65822222221,7.48344444444,11.9298333333
274.44,10.1072222222,7.93533333333,7.69744444444,8.98033333333,10.7392222222,8.605,14.4356666667,9.08066666667,25.7475555555,9.52711111112,8.50433333333,12.7286666666
274.81,11.073,8.77877777779,9.04666666668,9.75761111111,11.7151111111,9.69622222223,15.5387777778,10.2085555556,26.4051111111,10.446,9.59327777777,13.5351666666
275.18,11.5771111111,9.01833333333,9.15266666667,10.27,12.1693333334,9.7451111111,15.9442222222,10.4873333334,26.4235555556,10.3846666667,10.0963888889,13.4683333333
275.55,11.3702222222,8.8111111111,9.17555555556,10.2687777778,11.8157777778,9.57266666667,15.6624444444,10.3337777778,25.9312222222,10.0257777778,9.47116666667,12.8885
275.93,11.3486666667,8.97400000001,8.96566666667,10.7058333333,11.84,9.359,15.8765555555,10.3497777778,25.5056666667,10.0137777778,9.43683333333,12.6135
276.30,10.9604444445,8.83355555557,9.08444444444,10.7802777778,11.5548888889,9.403,16.1348888889,10.3491111111,25.5545555556,10.0141111111,9.47855555555,12.3336666667
276.67,10.1558888889,8.41711111112,8.58077777778,10.2762222222,10.8357777778,8.30511111111,15.7071111111,9.75122222222,24.9248888889,9.26066666668,9.20911111111,11.5801666667
277.04,8.97644444444,7.314,7.314,8.80144444443,9.77255555557,7.51555555556,14.3394444444,8.74022222222,23.6832222222,8.38144444444,8.01838888889,10.6168333333
277.41,7.79977777778,5.99377777778,5.87877777778,7.33522222222,8.16288888889,6.16188888889,12.7757777778,7.40144444444,22.284,7.18011111111,6.3215,9.22966666669
277.79,8.55722222221,6.79288888889,6.64411111111,8.53544444446,8.93444444444,7.15288888889,13.3755555556,8.408,22.9068888889,7.78477777777,6.97744444445,10.2815
278.16,9.53133333333,7.995,7.45377777778,9.6708888889,9.58355555557,8.13477777778,14.0002222222,9.33944444445,22.7196666667,8.57988888889,7.42333333333,11.1023333333
278.53,8.12322222222,7.26599999999,6.49677777778,8.75094444444,8.31788888889,6.88577777778,12.6667777778,7.89355555556,21.8864444444,7.56644444443,6.201,9.99733333335
278.90,7.38688888889,6.42966666667,5.66533333333,7.79538888889,7.41344444444,5.92033333333,11.5592222222,7.062,20.9838888889,7.03555555556,5.46761111111,9.30166666665
279.27,6.16322222222,5.36755555556,4.16133333333,6.73144444444,5.99711111111,5.088,10.6038888889,6.04966666667,20.2464444444,6.11944444444,4.14372222222,8.24799999998
279.64,5.93977777778,5.06777777778,3.33244444445,6.61327777778,5.64622222222,5.13677777778,10.4033333333,5.68077777778,20.392,6.25055555555,4.28644444444,7.7055
