wavelength,Back_ChlRiem,Belly_ChlRiem,Breast_ChlRiem,Crissum_ChlRiem,Crown_ChlRiem,DorTail_ChlRiem,Patch10_ChlRiem,Patch11_ChlRiem,Patch12_ChlRiem,Rump_ChlRiem,Throat_ChlRiem,WingTip_ChlRiem
573.17,13.7110666666,27.1642666667,25.7270666667,10.7987333333,9.91339999999,9.87746666667,50.1843333333,4.9302,10.0094666667,25.2054,10.6546666666,8.4458
573.51,13.5715333333,26.9340666667,25.4878666667,10.8287333333,9.7982,9.82446666667,49.7427333333,4.92773333333,9.96293333333,24.9554333333,10.6687333333,8.43053333333
573.85,13.4438,26.6684666667,25.2302666667,10.8352666667,9.66793333332,9.75713333335,49.2282,4.91993333333,9.90926666667,24.6918,10.6662,8.4044
574.19,13.3687333333,26.4557333333,25.0117333333,10.9019333333,9.58573333334,9.73033333335,48.8067333333,4.957,9.90093333332,24.481,10.7120666667,8.4296
574.53,13.2134666667,26.196,24.7458,10.8968,9.43753333334,9.64280000001,48.3475333333,4.90986666667,9.82286666666,24.2185333333,10.7204666667,8.38326666667
574.87,13.1105333333,25.9394666667,24.5304666666,10.923,9.34306666667,9.5894,47.8889333333,4.91453333333,9.80280000001,24.0096333333,10.7244,8.3734
575.21,12.959,25.6284,24.2514666667,10.9028666667,9.2326,9.49906666667,47.3214666667,4.9102,9.72793333334,23.7426666667,10.7060666667,8.31226666667
575.55,12.8490666667,25.3799333333,24.015,10.942,9.14686666667,9.42413333333,46.8683333333,4.92246666667,9.69333333333,23.5331,10.7402666666,8.3002
575.89,12.7382,25.145,23.7919333333,10.9694,9.04206666667,9.38419999999,46.4062666667,4.95286666667,9.6648,23.3269666667,10.7599333333,8.2996
576.22,12.5828666667,24.8576666667,23.5498,10.9346,8.91366666666,9.31200000001,45.9133333333,4.92393333333,9.58693333333,23.0659666667,10.7480666667,8.2378
576.56,12.4104,24.5470666667,23.2746666667,10.895,8.78513333333,9.21626666667,45.36,4.88946666667,9.51033333335,22.7994333333,10.7313333333,8.1852
576.90,12.2794666667,24.2665333334,23.0268,10.9028,8.6714,9.17613333333,44.8701333333,4.88733333333,9.46106666667,22.5641333333,10.7238,8.16573333333
577.24,12.164,23.992,22.785,10.8746666667,8.5606,9.09466666667,44.3614,4.89413333333,9.38826666666,22.3499,10.7104666667,8.1378
577.58,12.053,23.7352666667,22.5395333333,10.8778666667,8.47186666667,9.03786666665,43.8654,4.8814,9.34733333334,22.1199666667,10.7080666667,8.09506666667
577.92,11.919,23.4749333333,22.3208,10.8444666667,8.37826666667,8.96466666666,43.3586,4.88506666667,9.28526666667,21.8947,10.7125333333,8.06706666667
578.26,11.7798,23.1888,22.0866,10.8384,8.28393333333,8.88553333335,42.8722666667,4.8634,9.22979999999,21.6732,10.6906666667,8.0248
578.60,11.5572666667,22.8547333333,21.7503333333,10.7724,8.09346666667,8.73726666667,42.2863333334,4.76406666667,9.08226666667,21.3394333333,10.6248,7.9208
578.94,11.4804,22.6804666667,21.5922666667,10.8472,8.04073333333,8.71306666667,41.9161333333,4.7846,9.08199999999,21.1526,10.6943333333,7.9702
579.28,11.3712,22.4463333333,21.3444,10.8664666667,7.9416,8.67093333332,41.451,4.80246666667,9.03360000001,20.9451666667,10.7027333333,7.9666
579.61,11.2083333333,22.1533333333,21.0693333333,10.8463333333,7.80693333333,8.57246666667,40.9138,4.7568,8.94479999999,20.6782666667,10.6750666667,7.92066666667
579.95,11.0806,21.9114666667,20.8168666667,10.8627333333,7.7078,8.49613333333,40.4382666667,4.7492,8.8904,20.437,10.6685333333,7.9084
580.29,11.0064,21.7418666667,20.6365333333,10.9119333333,7.61613333333,8.47673333333,40.0854,4.78886666667,8.88253333333,20.2548666667,10.6974,7.90346666667
580.63,10.9020666667,21.5252,20.4413333333,10.9348666667,7.52786666667,8.4004,39.6424,4.80646666667,8.84106666667,20.0164333333,10.6995333333,7.90193333333
580.97,10.7754666667,21.2770666667,20.2191333334,10.9824,7.42253333333,8.36046666667,39.1994666667,4.78373333334,8.80073333333,19.7958666667,10.7407333333,7.86773333333
581.31,10.6442666667,21.0641333333,20.0053333333,11.0007333333,7.344,8.312,38.779,4.81706666667,8.76526666665,19.5924666667,10.7925333333,7.89006666667
581.65,10.5148666667,20.815,19.7302,10.9984666667,7.192,8.234,38.3438,4.77846666667,8.7232,19.3325333334,10.7714666667,7.84926666667
581.98,10.4066,20.6036666667,19.5139333333,10.9825333333,7.10573333333,8.18006666667,37.8872666667,4.7804,8.68346666667,19.0893333333,10.7658666667,7.8482
582.32,10.3853333333,20.4456,19.3644,11.0398666667,7.074,8.20486666667,37.5478666667,4.86986666667,8.70986666667,18.9493666667,10.8347333333,7.91046666667
582.66,10.2317333333,20.1842,19.0844666667,10.9958666667,6.92406666667,8.1114,37.0921333333,4.82826666667,8.62766666667,18.7199333333,10.7874,7.83633333333
583.00,10.1319333333,19.9761333333,18.8942,11.0071333333,6.84,8.08226666666,36.6858666667,4.82833333333,8.62153333334,18.5098,10.8048666667,7.81433333333
583.34,10.0864,19.8453333333,18.7526,11.0962,6.81933333333,8.08333333333,36.3643333333,4.8958,8.64480000001,18.3807,10.8802666667,7.856
583.68,10.0106,19.6728,18.5682,11.1291333333,6.75026666667,8.05333333333,35.9908666666,4.92093333333,8.63446666667,18.2034333334,10.945,7.84046666667
584.01,9.97180000001,19.5532666667,18.4302,11.2378,6.75833333333,8.0876,35.6955333333,4.99866666667,8.67999999999,18.092,11.0446666667,7.91213333333
584.35,9.84233333334,19.3408666667,18.2074,11.2652,6.67086666667,8.04253333333,35.3018,5.02493333333,8.64940000001,17.9003333333,11.0891333333,7.90586666667
584.69,9.77566666666,19.1650666667,18.0222,11.2798666667,6.612,7.99626666666,34.9076666667,5.0566,8.63333333333,17.711,11.1044,7.90373333333
585.03,9.6536,18.9334666667,17.7950666667,11.3096666667,6.50553333333,7.91,34.5178666666,5.0362,8.5794,17.4810666667,11.0769333333,7.854
585.37,9.56539999999,18.7434666667,17.6326,11.3528,6.46753333333,7.8742,34.1605333333,5.063,8.53319999999,17.3182333333,11.1195333333,7.86253333333
585.70,9.47860000001,18.5052,17.4291333333,11.3967333333,6.35013333333,7.81526666667,33.7726666667,5.07306666666,8.49213333333,17.1297333333,11.1582,7.84126666667
586.04,9.41386666667,18.3516,17.2586,11.4722666667,6.32766666667,7.8454,33.3902666667,5.13113333333,8.52306666666,16.9731666667,11.2266666667,7.8706
586.38,9.43080000001,18.2501333333,17.1687333333,11.6346,6.36346666667,7.9106,33.1114666667,5.26493333333,8.6006,16.8875,11.3808,7.98093333333
586.72,9.43966666666,18.1558,17.0930666667,11.784,6.39166666667,7.95726666667,32.8088,5.38413333333,8.6778,16.8098666667,11.5108666667,8.08126666667
587.06,9.37633333333,17.9754666667,16.9192,11.8343333333,6.3688,7.9692,32.4650666667,5.4558,8.69806666667,16.67,11.5923333333,8.12073333333
587.39,9.2886,17.7596666667,16.7310666667,11.8976666667,6.33053333333,7.9638,32.1151333333,5.5078,8.67953333333,16.5340666667,11.6314,8.14993333333
587.73,9.22486666666,17.5862666667,16.5413333333,11.9362666667,6.2462,7.92593333333,31.7136,5.53713333333,8.66526666666,16.3479333333,11.6759333333,8.1588
588.07,9.19233333333,17.4786,16.3846,12.0203333333,6.259,7.9352,31.4501333333,5.564,8.7046,16.2787,11.7620666667,8.2034
588.41,9.13146666667,17.3499333333,16.2402,12.0856666667,6.2178,7.9262,31.1866666667,5.59986666667,8.73553333334,16.1554666667,11.8366,8.23846666667
588.74,9.10706666666,17.2543333333,16.13,12.1633333333,6.22206666667,7.9772,30.8918,5.6968,8.77940000001,16.0852666667,11.9498,8.29813333333
589.08,9.08046666666,17.144,15.9931333333,12.2361333333,6.19293333334,7.9862,30.6252666667,5.7658,8.81173333334,15.9845666667,12.0247333333,8.3404
589.42,9.07300000001,17.1111333333,15.8862,12.3522,6.21586666667,8.06226666667,30.3983333333,5.86506666667,8.86766666666,15.9241666667,12.1252666667,8.4106
589.76,9.05113333333,16.9852,15.7682,12.4326,6.1876,8.0446,30.1421333333,5.90353333333,8.87766666666,15.8232666667,12.1969333333,8.44973333334
590.09,8.96700000001,16.8218666666,15.5941333333,12.4358666667,6.111,8.01953333333,29.818,5.90473333333,8.86306666667,15.6707666667,12.1989333333,8.42426666667
590.43,8.75946666666,16.5628,15.3306,12.3129333333,5.93386666667,7.86886666667,29.4352,5.79753333333,8.71726666666,15.4083333333,12.109,8.26573333333
590.77,8.72053333334,16.4352666667,15.2001333333,12.3450666667,5.87446666667,7.84913333333,29.1242666667,5.815,8.71093333334,15.2673666667,12.1174,8.29933333333
591.11,8.67046666666,16.3316666667,15.0694666667,12.3778,5.8234,7.82533333333,28.8523333333,5.82413333333,8.72433333333,15.1347666667,12.1513333333,8.32786666667
591.44,8.58759999999,16.1842666667,14.9366,12.3994666667,5.77853333333,7.79026666667,28.5438,5.83673333333,8.71286666666,15.0052333333,12.1634666667,8.31
591.78,8.49853333333,16.0306,14.8064,12.4006666667,5.66713333333,7.7272,28.2148,5.83506666667,8.64586666666,14.8403,12.1672666667,8.27746666667
592.12,8.48846666666,15.9442,14.729,12.5044666667,5.68033333333,7.781,27.958,5.95266666667,8.66593333333,14.7582333333,12.2784666667,8.3394
592.46,8.43673333334,15.8296,14.5952666667,12.5516666667,5.62393333333,7.76166666667,27.6989333333,5.99273333334,8.65319999999,14.6342666667,12.3166666667,8.3702
592.79,8.37533333333,15.7468,14.4927333333,12.6502,5.61693333333,7.77326666667,27.4501333333,6.0528,8.67553333333,14.5201333333,12.3936,8.41006666667
593.13,8.29673333333,15.6112,14.371,12.6790666667,5.56506666667,7.72273333333,27.1466666667,6.083,8.67686666666,14.3803,12.4194,8.42246666667
593.47,8.25373333333,15.5504,14.2568666667,12.7683333334,5.5458,7.7636,26.9556,6.1848,8.7126,14.3028333333,12.5141333333,8.47106666667
593.80,8.20406666667,15.4544666667,14.1323333333,12.8378666667,5.53186666666,7.7428,26.7178,6.23313333333,8.72833333333,14.2109,12.5837333333,8.52166666667
594.14,8.19506666667,15.3752,14.0022666667,12.9602,5.523,7.76446666667,26.4879333333,6.32686666667,8.76506666666,14.1538666667,12.6845333333,8.64693333333
594.48,8.1642,15.3300666667,13.9099333333,13.0896,5.55213333333,7.817,26.3331333333,6.4212,8.82173333333,14.1129333333,12.8202666666,8.69413333333
594.81,8.13733333333,15.3005333333,13.8404666667,13.2046666667,5.5606,7.87486666667,26.1548666666,6.52413333333,8.89133333334,14.0659666667,12.9462666667,8.78686666667
595.15,8.0858,15.1794666667,13.7101333333,13.254,5.49926666667,7.86593333333,25.9525333333,6.5736,8.87953333334,13.9697333333,12.9956,8.80126666667
595.49,8.05526666667,15.0748666667,13.5697333333,13.3110666667,5.48273333333,7.88866666666,25.7346,6.6574,8.93753333334,13.8687333333,13.0436666667,8.8462
595.82,8.006,15.0057333333,13.4176666667,13.3574666667,5.4468,7.879,25.5110666667,6.68546666667,8.92900000001,13.7606666667,13.0779333333,8.86926666667
596.16,7.95433333333,14.9194666667,13.3202,13.3808,5.42053333333,7.85926666667,25.2761333333,6.68066666667,8.92299999999,13.6712,13.0982,8.886
596.50,7.92233333333,14.8054666666,13.2040666667,13.4074666667,5.39166666666,7.83286666667,25.0568,6.69786666667,8.93760000001,13.5745333333,13.1115333333,8.8824
596.83,7.93306666667,14.7403333333,13.1522666667,13.4826666667,5.42053333333,7.8746,24.9157333333,6.76606666667,8.98720000001,13.5300333333,13.2034666667,8.948
597.17,7.9028,14.6473333333,13.1028,13.5141333333,5.39686666667,7.85433333333,24.7179333333,6.79153333334,8.99333333334,13.4391333333,13.2372666667,8.97893333334
597.51,7.83946666667,14.5405333333,12.9999333333,13.5361333333,5.33433333333,7.8292,24.4806,6.80126666666,8.96899999999,13.3100333333,13.2312666666,8.93466666667
597.84,7.84646666667,14.5114666667,12.9706,13.625,5.3594,7.86506666667,24.3452,6.8876,9.00453333332,13.2689333333,13.3133333333,8.95053333333
598.18,7.7512,14.3566666667,12.8489333333,13.6204666667,5.25566666667,7.77833333333,24.0848,6.85506666667,8.93713333333,13.1215,13.2770666667,8.90426666667
598.52,7.72133333333,14.2189333333,12.7192666667,13.6343333333,5.2002,7.71586666667,23.8312666667,6.87713333333,8.87673333333,12.9970666667,13.2894666667,8.8352
598.85,7.66206666667,14.1249333333,12.6103333333,13.6652,5.1762,7.65746666667,23.587,6.8854,8.86966666666,12.8862333333,13.3124,8.84953333333
599.19,7.599,14.0224666667,12.5183333333,13.7014,5.13706666667,7.63086666667,23.3546,6.8844,8.84066666666,12.7950666667,13.3319333333,8.84653333333
599.53,7.4846,13.8172666667,12.4100666667,13.6834666667,5.0406,7.54826666667,23.0957333334,6.86886666667,8.80406666666,12.6739666666,13.3064,8.80013333333
599.86,7.44753333333,13.6822,12.3115333333,13.7456,5.00346666667,7.54353333333,22.9213333333,6.93566666667,8.82286666667,12.5554,13.3628,8.8118
600.20,7.3966,13.5604,12.2088666667,13.7764666667,4.96026666667,7.53246666667,22.6912666667,6.97693333333,8.7838,12.4654,13.4143333333,8.79913333333
600.53,7.26293333333,13.3779333333,12.0238,13.7409333334,4.8118,7.4208,22.4054666667,6.9128,8.67353333333,12.2853,13.3762,8.6966
600.87,7.18886666667,13.2238,11.8951333333,13.7704666667,4.74553333333,7.38526666667,22.1592,6.91546666667,8.61913333334,12.1549333333,13.3958666667,8.628
601.21,7.15713333333,13.1227333333,11.8084,13.8157333333,4.7304,7.3662,21.9427333333,6.98186666667,8.62806666667,12.0762,13.4696,8.67553333333
601.54,7.0968,13.0387333333,11.7024666667,13.8546,4.6822,7.36373333333,21.7488666667,7.00786666667,8.63993333333,11.9843333333,13.5258666667,8.70886666667
601.88,7.13646666667,13.0538,11.6679333333,14.0074666667,4.732,7.4452,21.6210666667,7.15193333333,8.74546666667,11.9734,13.6539333333,8.80006666667
602.21,7.10346666667,12.9990666667,11.6202,14.1107333333,4.72686666667,7.49733333333,21.4651333333,7.2116,8.78206666667,11.9299666667,13.7191333333,8.847
602.55,7.07933333333,12.9259333333,11.5871333333,14.1875333333,4.7422,7.55046666667,21.3184666667,7.30753333333,8.82180000001,11.8872666667,13.7934666666,8.89546666666
602.88,7.10586666667,12.9108666667,11.5621333333,14.3218,4.7806,7.59246666666,21.2016,7.41813333333,8.88726666666,11.8660333334,13.912,8.9762
603.22,7.1088,12.9043333333,11.5175333333,14.4008,4.7928,7.6204,21.0782666667,7.48406666667,8.90733333333,11.8308666667,13.9984,9.01146666667
603.56,7.11133333333,12.8949333333,11.4589333333,14.4776666667,4.81626666667,7.64513333334,20.9417333333,7.55386666667,8.91380000001,11.8090666667,14.0656,9.045
603.89,7.08026666667,12.8662,11.4272666667,14.5279333333,4.78833333333,7.64853333333,20.8109333333,7.6026,8.91940000001,11.7407666667,14.0985333333,9.093
604.23,7.11406666667,12.8684666666,11.4244,14.6282,4.84653333333,7.69873333333,20.7196,7.70333333333,8.97646666667,11.7356666666,14.1644666667,9.16226666667
604.56,7.05553333333,12.7959333333,11.3126,14.6375333333,4.80173333333,7.6306,20.5424,7.69226666667,8.95993333334,11.6591,14.1560666667,9.16126666667
604.90,6.98886666667,12.7168666667,11.2122,14.6521333333,4.73853333333,7.57913333333,20.3938,7.67053333333,8.91793333334,11.5751,14.1524666667,9.13786666667
605.23,6.97086666667,12.6788666667,11.1715333334,14.6897333333,4.739,7.58673333333,20.2561333333,7.69393333333,8.91286666666,11.5167,14.1905333333,9.1594
605.57,6.91926666667,12.5812666667,11.1044,14.6648666667,4.70573333333,7.54846666667,20.0943333333,7.69293333333,8.876,11.4412,14.1828666667,9.159
605.90,6.83413333333,12.455,10.9894666667,14.6466666667,4.6526,7.46953333333,19.8887333333,7.66873333333,8.83399999999,11.3296666667,14.1535333333,9.1388
606.24,6.814,12.3866,10.9191333333,14.6932,4.61573333333,7.43713333333,19.7513333334,7.64866666667,8.82266666666,11.253,14.1962666667,9.11766666667
606.58,6.70826666667,12.2268,10.7799333333,14.6556,4.50686666667,7.35926666667,19.5134666667,7.59886666667,8.7226,11.0927,14.1604,9.0286
606.91,6.6408,12.1132666667,10.6680666667,14.6656,4.44173333333,7.29593333333,19.3190666667,7.58466666667,8.68380000001,10.9754,14.1373333333,9.01466666667
607.25,6.5378,11.9589333333,10.5591333333,14.6600666666,4.3128,7.21866666666,19.0921333333,7.5582,8.62133333333,10.8253,14.1187333333,8.962
607.58,6.4466,11.7824,10.4178666667,14.6053333333,4.217,7.12753333333,18.8486,7.48326666667,8.52866666666,10.6849333333,14.0848,8.88566666667
607.92,6.25666666666,11.5194,10.2054,14.4774666667,3.98993333333,6.95993333333,18.5489333333,7.33913333333,8.3744,10.4480333333,13.9630666667,8.72373333333
608.25,6.11093333333,11.3292,10.0569333334,14.3907333333,3.84033333333,6.83813333333,18.2953333334,7.23773333333,8.2474,10.2346333333,13.8824666667,8.60053333333
608.59,5.9422,11.0820666667,9.87553333333,14.257,3.66193333333,6.6962,18.0082666667,7.12306666667,8.08926666667,10.0058,13.7524,8.44966666667
608.92,5.69673333333,10.7291333333,9.61393333333,14.0688666667,3.41026666667,6.4474,17.6250666667,6.9088,7.85986666667,9.68546666668,13.5129333333,8.2312
609.26,5.49873333333,10.4151333333,9.38693333333,13.8900666667,3.1476,6.23833333333,17.2618666667,6.71506666667,7.6184,9.38036666667,13.3188666667,7.99773333333
609.59,5.2962,10.0990666667,9.16180000001,13.6848,2.88586666666,6.02833333333,16.8826666667,6.49646666667,7.36873333333,9.05433333333,13.0860666666,7.76566666667
609.93,5.1024,9.82239999999,8.93726666666,13.5044666667,2.64486666667,5.8324,16.5386666667,6.32986666667,7.12586666667,8.80273333333,12.8912666667,7.5866
610.26,4.90573333333,9.56879999999,8.7538,13.3258666667,2.40153333333,5.62846666667,16.2234,6.14073333333,6.89793333333,8.54296666667,12.6889333333,7.378
610.60,4.73653333334,9.30506666666,8.56513333333,13.2006,2.17046666667,5.4554,15.8972666667,5.999,6.702,8.2581,12.5522,7.20286666667
610.93,4.5376,9.03579999999,8.3514,13.0182666667,1.94073333333,5.24953333333,15.5866,5.79913333333,6.48486666667,7.9834,12.3639333333,7.00026666667
611.27,4.3848,8.83933333334,8.18253333333,12.9084666667,1.76126666667,5.108,15.3262,5.67573333333,6.34226666667,7.77253333333,12.2410666667,6.86973333333
611.60,4.27973333333,8.69693333333,8.04899999999,12.8488666667,1.64533333333,5.00326666667,15.0794,5.5924,6.2092,7.59576666667,12.1758,6.77453333333
611.93,4.16186666667,8.5108,7.91479999999,12.7802666667,1.5106,4.90253333333,14.8639333333,5.5164,6.09073333333,7.4477,12.0836666666,6.69486666667
612.27,4.1218,8.43406666667,7.85653333334,12.8330666667,1.4582,4.8886,14.7138,5.5284,6.07026666667,7.37026666667,12.1029333333,6.7082
612.60,4.1612,8.40613333333,7.86,12.9362666667,1.46166666667,4.937,14.652,5.6156,6.07866666667,7.38233333333,12.2201333333,6.75346666667
612.94,4.1194,8.3772,7.78439999999,12.9914666667,1.48073333333,4.91626666667,14.5552,5.65406666667,6.09533333333,7.33076666667,12.2747333333,6.788
613.27,4.1894,8.47886666667,7.81546666667,13.1618666667,1.54833333333,4.97913333333,14.6098,5.81553333333,6.2146,7.43383333333,12.4852,6.90806666667
613.61,4.2252,8.5268,7.84493333333,13.3032,1.65073333333,5.06273333333,14.6140666667,5.95733333333,6.34033333333,7.48163333333,12.6223333333,7.01026666667
613.94,4.29546666667,8.58206666667,7.87179999999,13.4459333333,1.75646666667,5.1546,14.6314666667,6.10653333333,6.47233333333,7.57533333333,12.7851333333,7.15666666667
614.28,4.27493333334,8.56693333333,7.81313333333,13.4949333333,1.80973333333,5.20066666667,14.5966666666,6.15686666667,6.49773333333,7.58573333333,12.8441333333,7.19993333333
614.61,4.40186666667,8.67679999999,7.89493333334,13.7088,1.96333333333,5.33993333333,14.6582666667,6.3428,6.67446666667,7.73166666667,13.0774,7.39846666667
614.94,4.4728,8.71626666667,7.92886666667,13.8869333333,2.07793333333,5.43346666667,14.6636,6.52033333333,6.77113333333,7.81913333333,13.2247333334,7.49166666667
615.28,4.52986666667,8.7794,7.97473333333,14.0547333333,2.18286666667,5.54686666667,14.6779333333,6.71346666667,6.88093333333,7.89563333333,13.3834,7.6324
615.61,4.59373333333,8.84846666667,8.02100000001,14.1880666667,2.2732,5.64133333333,14.6527333333,6.8776,6.98873333333,7.95203333333,13.5378,7.74033333333
