wavelength,Back_PooEryf,Belly_PooEryf,Breast_PooEryf,Crissum_PooEryf,Crown_PooEryf,DorTail_PooEryf,Patch10_PooEryf,Rump_PooEryf,Throat_PooEryf,WingTip_PooEryf
427.23,8.44854095238,13.1832,6.000125,12.3906,12.6019333333,8.11283333333,33.3102666667,11.2084333333,7.69433333332,10.6873
427.58,8.46027333333,13.2221333333,6.001625,12.4233333333,12.6103333333,8.1245,33.3125333333,11.1904666667,7.6952,10.6964666667
427.94,8.4567504762,13.2247333333,6.00183333333,12.4254,12.6027333333,8.1119,33.3172666667,11.1783666667,7.68553333333,10.6776666667
428.30,8.49110285715,13.293,6.03633333333,12.4686,12.6388,8.1165,33.3744,11.2168333333,7.73473333333,10.7005
428.65,8.53421714287,13.3550666667,6.04083333333,12.5368,12.6770666667,8.12216666667,33.4086666667,11.2569,7.79440000001,10.7402
429.01,8.56864095238,13.4148666667,6.06141666667,12.5737333333,12.7071333333,8.13186666667,33.4989333333,11.2934666667,7.80033333333,10.7787
429.37,8.59452285714,13.4806666667,6.08216666667,12.6258666667,12.7348,8.13683333333,33.5726666667,11.3135333333,7.825,10.7673333333
429.72,8.62438285715,13.5370666667,6.125,12.6666666667,12.7739333333,8.17066666667,33.6394,11.3306,7.87540000001,10.813
430.08,8.65353428571,13.5942,6.166125,12.7341333333,12.8219333333,8.20246666667,33.6870666667,11.3738,7.89453333333,10.8258
430.44,8.70614666667,13.6954,6.222875,12.7976,12.8869333333,8.28593333333,33.7435333333,11.4574,7.96813333333,10.8876666667
430.79,8.69088571429,13.6987333333,6.20229166667,12.814,12.8854666667,8.2401,33.7490666667,11.4484333333,7.96506666667,10.8489
431.15,8.6774447619,13.7330666667,6.19033333333,12.843,12.8944,8.227,33.8216,11.4425666667,7.94753333333,10.8264666667
431.50,8.68478000001,13.7762666667,6.21795833333,12.8792,12.913,8.2295,33.8736666666,11.4738666667,7.97393333333,10.8366333333
431.86,8.68128000001,13.8222,6.2185,12.8704,12.9012,8.20416666667,33.8382666667,11.4561333333,7.97693333333,10.8189333333
432.22,8.65234761906,13.8220666667,6.20904166666,12.8720666667,12.8888666667,8.19626666667,33.8597333333,11.4440666667,7.95053333334,10.8009
432.57,8.6686104762,13.8680666667,6.2275,12.9181333333,12.9336666667,8.21743333333,33.9118666667,11.4798333333,7.97293333333,10.8084
432.93,8.66712,13.8709333333,6.23595833333,12.9340666667,12.933,8.22866666667,33.9006,11.4827,7.98833333334,10.7872333333
433.29,8.6900647619,13.9155333333,6.26554166667,12.9611333333,12.9603333333,8.25213333333,33.9512,11.5159666667,8.01986666667,10.8273333333
433.64,8.72675428572,13.9510666666,6.29345833333,12.9980666666,12.9834,8.27693333333,33.9796666667,11.5331,8.0486,10.8526333333
434.00,8.71865809523,13.9591333333,6.28304166666,12.9738666667,12.9588666667,8.25643333333,33.9493333333,11.5193333333,8.03913333333,10.8646333333
434.35,8.68090571429,13.9434666667,6.26075,12.9680666667,12.9392666667,8.2095,33.9441333333,11.4945,8.01433333333,10.8256666667
434.71,8.67743523809,13.9579333334,6.24075,12.9739333333,12.9394,8.20463333333,33.9557333333,11.4886666667,8.00860000001,10.8272333333
435.07,8.67495238096,13.9662,6.23683333334,12.9537333333,12.9322666667,8.18883333333,33.9570666667,11.4783666667,8.0076,10.7998
435.42,8.66691619048,13.9758,6.21220833333,12.9557333333,12.9282,8.16926666667,33.9779333333,11.4665,7.98946666667,10.7797333333
435.78,8.69605142857,14.0088,6.24916666666,13.0126666667,12.9712666667,8.19903333333,34.0505333333,11.4979666667,8.00239999999,10.7974333333
436.13,8.72930952381,14.0532666667,6.283375,13.0630666667,13.0075333333,8.21463333333,34.0551333333,11.5315,8.03520000001,10.8147666667
436.49,8.73830190476,14.0846666667,6.30158333334,13.0822666667,12.9981333333,8.1999,34.0625333333,11.5308333333,8.02000000001,10.8278333333
436.84,8.76368095238,14.1622666667,6.324625,13.1178666667,13.0349333333,8.20693333333,34.1211333333,11.5446666667,8.0306,10.8448333333
437.20,8.74897619048,14.1816666667,6.306625,13.146,13.0515333333,8.2029,34.1324,11.5431,8.02326666667,10.8310333333
437.56,8.74644761904,14.2084666667,6.28895833333,13.1680666667,13.0322666667,8.195,34.1164666667,11.5618333333,8.01373333333,10.7864
437.91,8.7834752381,14.2701333333,6.32216666667,13.2287333333,13.0753333333,8.22356666667,34.151,11.5906,8.06580000001,10.8090666667
438.27,8.82802666667,14.3098,6.34116666667,13.2774666667,13.0960666667,8.24263333333,34.1826,11.6226,8.075,10.8083666667
438.62,8.8526952381,14.3793333333,6.39304166667,13.3105333333,13.1180666667,8.25803333333,34.2256666667,11.6464333333,8.10473333334,10.821
438.98,8.87216000001,14.421,6.390875,13.3376,13.1179333333,8.24506666667,34.2373333333,11.6746333333,8.10886666667,10.8513333333
439.33,8.90742476191,14.4788666667,6.424625,13.3768,13.149,8.27003333333,34.2463333333,11.7017666667,8.15326666667,10.8683
439.69,8.92851714285,14.5475333333,6.45283333333,13.4116,13.1779333333,8.29516666667,34.2781333333,11.7380333333,8.18866666667,10.8851
440.04,8.93825714287,14.5882,6.44458333333,13.4113333333,13.1731333333,8.3034,34.3114666667,11.7503666667,8.18606666667,10.8824333333
440.40,8.93523714286,14.6095333333,6.44166666667,13.4094666667,13.1706,8.3003,34.3276,11.7477333333,8.20646666667,10.8496666667
440.75,8.94146190476,14.6095333333,6.43708333333,13.4325333333,13.1794,8.29766666667,34.3384666667,11.7576666667,8.21779999999,10.8398666667
441.11,8.9945704762,14.674,6.49225,13.4766,13.2188666667,8.3288,34.3823333333,11.8041,8.25126666667,10.8752
441.47,9.02363238095,14.7234666667,6.51583333334,13.4991333333,13.2540666667,8.3448,34.4345333333,11.8287666667,8.29026666667,10.9208
441.82,9.03231142858,14.7531333333,6.52079166667,13.5248666667,13.2507333333,8.33576666667,34.4608,11.8407,8.28166666667,10.9016666667
442.18,9.05066476191,14.8094666667,6.54575,13.5518666667,13.2701333333,8.34246666667,34.4796,11.8504333333,8.30973333333,10.9217
442.53,9.06981809524,14.8362,6.55116666667,13.5833333333,13.2851333333,8.35336666667,34.5104,11.8763333333,8.33080000001,10.9408
442.89,9.07828285715,14.8590666667,6.58220833333,13.6117333333,13.3048,8.36346666667,34.5059333333,11.8767333333,8.34593333333,10.9481333333
443.24,9.05728095238,14.8457333333,6.58254166666,13.6168,13.2992,8.3447,34.5253333334,11.8648333333,8.33226666667,10.9232333333
443.60,9.05253333334,14.8612666667,6.55045833333,13.6212666667,13.2998,8.30546666667,34.5812,11.8600666667,8.33453333333,10.9217666667
443.95,9.07943619048,14.8970666667,6.56291666667,13.6722,13.3340666667,8.31946666667,34.5801333333,11.8810666667,8.37313333333,10.9414666667
444.31,9.08765523809,14.9317333333,6.58829166667,13.7085333333,13.3316,8.34096666667,34.5523333333,11.8858,8.37553333334,10.9605333333
444.66,9.08931142857,14.9669333333,6.61791666667,13.6990666667,13.3315333333,8.32983333333,34.5316666667,11.8907666667,8.37313333333,10.9646
445.02,9.08926476191,14.9832,6.60783333333,13.7254,13.3315333333,8.32573333333,34.536,11.8904,8.3964,10.9566666667
445.37,9.08373904763,15.0016666667,6.63720833333,13.7419333333,13.3326,8.32363333333,34.5335333333,11.8798,8.38606666667,10.9221333333
445.72,9.06952285713,15.0080666667,6.616625,13.7395333333,13.3350666667,8.30543333333,34.5164,11.8604333333,8.38980000001,10.9045333333
446.08,9.06460095238,15.0106666667,6.61383333334,13.7511333333,13.3348,8.30256666667,34.5279333333,11.8640333333,8.40193333334,10.9115
446.43,9.04598761905,15.0154,6.59520833333,13.7412,13.3136666667,8.27213333333,34.4922666667,11.8525,8.37966666667,10.9027
446.79,9.05196380953,15.0551333333,6.60266666667,13.7669333333,13.3333333333,8.29353333333,34.5036,11.8689333333,8.39899999999,10.8961666667
447.14,9.09635238095,15.1342666667,6.64304166667,13.8180666667,13.3841333333,8.32363333333,34.5265333333,11.9026666667,8.44053333334,10.929
447.50,9.10375333334,15.1639333333,6.66154166667,13.8477333333,13.3908,8.333,34.4993333333,11.9108333333,8.44833333334,10.9283666667
447.85,9.09483999999,15.1718,6.66766666667,13.8544666667,13.3737333333,8.31586666667,34.4856666667,11.8972333333,8.43653333334,10.9206
448.21,9.14302285713,15.2480666667,6.69829166667,13.9154666667,13.4298666667,8.3318,34.5936666667,11.9418333333,8.4764,10.9601333333
448.56,9.15527047619,15.2924666667,6.69033333333,13.9686,13.4401333333,8.3326,34.6146,11.9396,8.49146666667,10.9468666667
448.92,9.1548304762,15.3196,6.69658333333,13.9765333333,13.4528,8.3289,34.6161333333,11.9458666667,8.49953333333,10.9400666667
449.27,9.21085428571,15.4,6.72541666667,14.0424,13.5096666667,8.36366666667,34.6612666667,12.0070333333,8.55933333333,10.9881333333
449.62,9.25547142857,15.4684666667,6.766,14.1094666667,13.5502,8.4068,34.7255333333,12.0593666667,8.59153333334,11.0297666667
449.98,9.26513523809,15.5312666667,6.76608333333,14.1453333334,13.5684,8.40103333333,34.7312,12.0796666667,8.58966666666,11.0297333333
450.33,9.32868666667,15.6284,6.81091666667,14.2438666667,13.6398,8.43183333333,34.8393333333,12.1146,8.64206666667,11.0169
450.69,9.38059523809,15.6839333333,6.857375,14.3060666667,13.6768,8.4473,34.9012,12.1599333333,8.6846,11.0795
451.04,9.36873904761,15.6906666667,6.83716666667,14.3100666667,13.6534,8.42916666667,34.9090666667,12.168,8.67853333334,11.0544333333
451.40,9.40751523809,15.7508666667,6.84895833333,14.353,13.6756,8.44853333333,34.9563333333,12.2008333333,8.70486666666,11.0925333333
451.75,9.45844476191,15.8412666667,6.89016666667,14.4018,13.7325333333,8.4626,35.0232666667,12.2429333333,8.74753333333,11.1188
452.10,9.44936095239,15.8572666667,6.89795833333,14.4045333333,13.7233333333,8.4535,34.9657333334,12.2431333333,8.74813333334,11.1070666667
452.46,9.49501523809,15.9166666667,6.93179166667,14.4510666667,13.7650666667,8.4904,35.0225333333,12.2978666667,8.798,11.1597666667
452.81,9.51333333333,15.9624,6.93945833333,14.4851333333,13.7680666667,8.4828,35.0715333333,12.3042,8.80660000001,11.1595
453.17,9.46917428572,15.9614,6.88845833333,14.4831333333,13.7284,8.4479,35.0618666667,12.2597,8.77206666667,11.1235333333
453.52,9.4948095238,16.0281333333,6.90158333333,14.5169333333,13.7543333333,8.44763333333,35.094,12.2908,8.78913333334,11.1359333333
453.87,9.51309142858,16.0492,6.9315,14.5292666667,13.7581333333,8.4491,35.1088,12.283,8.80586666667,11.1339
454.23,9.51683333333,16.0644666667,6.96475,14.5256666666,13.7426666667,8.47626666667,35.0648666667,12.2977666667,8.83866666667,11.1782666667
454.58,9.52042666667,16.1132,6.98391666667,14.5518666667,13.752,8.46053333333,35.0838666667,12.2965333333,8.86139999999,11.1642
454.93,9.55069904762,16.1753333333,6.98641666666,14.5889333334,13.7936,8.45776666667,35.1408666667,12.3058333333,8.8596,11.1961666667
455.29,9.59215238095,16.2372666667,7.04920833333,14.6574,13.8278,8.47886666667,35.1634,12.3302666667,8.89566666667,11.2002666667
455.64,9.58573904761,16.2634,7.03983333334,14.6961333333,13.8184,8.4886,35.1804,12.3311,8.89920000001,11.1964666667
456.00,9.63544190475,16.3418,7.07579166667,14.7616,13.8666666667,8.52036666667,35.2484666667,12.3629333333,8.93313333333,11.2335
456.35,9.65214666666,16.3883333333,7.111375,14.7881333333,13.8732,8.5326,35.2586,12.3764,8.94533333332,11.2249666667
456.70,9.71124380952,16.4778666667,7.15675,14.8674,13.9168666667,8.57536666667,35.3138,12.4376,8.99186666667,11.2860333333
457.06,9.7153352381,16.4930666667,7.16216666666,14.8621333333,13.9242666667,8.56306666667,35.3090666667,12.4434,8.99273333333,11.2702333333
457.41,9.70526571429,16.5244,7.15895833333,14.8781333333,13.9018,8.54683333333,35.3139333333,12.4195,8.98753333333,11.2581333333
457.76,9.71000285714,16.5546,7.16191666667,14.9190666667,13.9112,8.54526666667,35.3449333333,12.4337666667,9.0068,11.2464
458.12,9.7221847619,16.6159333333,7.1635,14.9702666667,13.9443333333,8.54486666667,35.4332,12.4607333333,9.01133333334,11.2433666667
458.47,9.74439142857,16.6618666667,7.18308333333,15.0039333333,13.9634666667,8.5672,35.4664666667,12.4894333333,9.03000000001,11.2434
458.82,9.74045714287,16.6724,7.19416666667,15.0138,13.934,8.56956666667,35.4205333333,12.4843,9.03933333334,11.2396666667
459.18,9.72478000001,16.6719333333,7.177,15.0053333333,13.9214,8.5513,35.4068,12.4676,9.02453333333,11.2273
459.53,9.70986380953,16.6832,7.15708333333,14.9985333333,13.9160666667,8.52033333333,35.411,12.4496666667,9.01139999999,11.2068333333
459.88,9.69103809523,16.6937333333,7.12854166667,15.0000666667,13.8949333333,8.49626666667,35.3904,12.4328,9.0,11.1726333333
460.24,9.68482285713,16.7301333333,7.12479166667,15.0205333333,13.9109333333,8.48636666667,35.4185333333,12.4345333333,9.00793333333,11.1894333333
460.59,9.6924704762,16.768,7.153375,15.0562,13.9461333333,8.48913333333,35.4296,12.4443333333,9.02106666667,11.1985666667
460.94,9.72097333333,16.8244,7.17608333333,15.1038,13.9578666667,8.49,35.4480666667,12.4795,9.03706666667,11.2196333333
461.29,9.76796095239,16.8697333333,7.222375,15.1631333333,14.0045333333,8.5096,35.4739333333,12.5244,9.08093333334,11.2363333333
461.65,9.80933047619,16.9582666667,7.26066666667,15.2201333333,14.0567333333,8.54586666667,35.5232666667,12.557,9.11673333333,11.2815333333
462.00,9.82741333333,16.9975333333,7.2655,15.2474,14.0678,8.53556666667,35.5055333333,12.5775,9.13513333333,11.2925333333
462.35,9.84540666666,17.0292,7.26729166667,15.2912,14.0724666667,8.53846666667,35.4886666667,12.5760333333,9.14573333333,11.2889
462.71,9.87698000001,17.1008666667,7.30166666667,15.3504,14.1198666667,8.5521,35.5222,12.6105666667,9.16906666667,11.2974333333
463.06,9.89788857142,17.1712666667,7.307,15.4104666667,14.1606666667,8.5624,35.5729333333,12.6405666667,9.19900000001,11.2991
463.41,9.97902952381,17.2763333333,7.38991666667,15.4897333333,14.2334666667,8.6309,35.5844666667,12.7184,9.28233333333,11.3717333333
463.76,9.98832666667,17.3102,7.41470833333,15.5064666667,14.2467333333,8.63446666667,35.5716,12.7386666667,9.30513333333,11.3787
464.12,10.038247619,17.3576,7.46325,15.5503333333,14.2499333333,8.65926666667,35.5520666667,12.7634666667,9.32580000001,11.393
464.47,10.05164,17.3834666667,7.45929166667,15.5634,14.2191333333,8.65866666667,35.5178,12.7413333333,9.32419999999,11.3595333333
464.82,10.0484314286,17.4146666667,7.4585,15.5913333333,14.2342,8.6626,35.5307333333,12.7213,9.33659999999,11.359
465.17,10.0327361905,17.4766666667,7.44808333333,15.5922666667,14.2437333333,8.67773333334,35.5912666667,12.7347333333,9.35126666667,11.3674
465.53,10.0426485714,17.5065333333,7.461125,15.6104666666,14.231,8.6817,35.5623333333,12.7500333333,9.35706666667,11.3589666667
465.88,10.055287619,17.5450666666,7.49029166667,15.645,14.2328,8.69856666667,35.5520666667,12.7329666667,9.36746666667,11.3556
466.23,10.0680114286,17.6184,7.48733333333,15.6654,14.2516666667,8.69443333333,35.6183333334,12.7674333333,9.39333333333,11.3855666667
466.58,10.1025238095,17.6754,7.48641666667,15.7248666667,14.2796666667,8.7123,35.7126,12.8055666667,9.42780000001,11.4009666667
466.94,10.09554,17.7140666667,7.48245833333,15.7278666667,14.2670666667,8.70283333333,35.6865333333,12.8002333333,9.41733333333,11.3872333333
467.29,10.0704847619,17.7525333333,7.45408333333,15.7481333333,14.2312,8.6804,35.7334666667,12.7812,9.40126666666,11.3611333333
467.64,10.1139933333,17.8150666667,7.49170833333,15.8042,14.2636,8.70726666666,35.7954666667,12.8261666667,9.43253333333,11.3806333333
467.99,10.1404619048,17.881,7.48304166666,15.8510666667,14.2964666667,8.69803333333,35.8498666667,12.8498333333,9.45553333334,11.3963
468.35,10.0937266667,17.8898,7.45554166667,15.8402666667,14.2818,8.66203333333,35.8481333333,12.8309,9.43799999999,11.3817666667
468.70,10.1559495238,18.0135333333,7.51883333333,15.9223333333,14.3378666667,8.72556666666,35.9495333333,12.9142666667,9.52066666667,11.4250666667
469.05,10.1937238095,18.0654,7.54804166667,15.9656,14.3486666667,8.7249,35.9430666667,12.9245333333,9.5318,11.4319
469.40,10.1915419047,18.1024,7.54595833333,15.9984666667,14.3706,8.71823333333,35.9891333333,12.9343,9.54513333333,11.4385666667
469.75,10.1794638095,18.1512666667,7.52579166666,16.0162666667,14.3728,8.68483333333,36.0336,12.9358,9.52919999999,11.4322666667
470.11,10.1842095238,18.1798666666,7.54054166666,16.0315333334,14.3911333333,8.68416666667,36.0140666667,12.9295333333,9.52273333333,11.4150333333
470.46,10.1983895238,18.2025333334,7.57645833333,16.037,14.4059333333,8.69150000001,35.9782,12.9269666667,9.53959999999,11.4285333333
470.81,10.2457285714,18.2654,7.62841666667,16.0965333334,14.4496666667,8.71173333333,36.0752666667,12.9788666667,9.58760000001,11.4903333333
471.16,10.264987619,18.2882,7.62958333333,16.1128,14.4781333333,8.68326666667,36.084,12.9777333333,9.59193333334,11.4850666667
471.51,10.3152638095,18.3746666667,7.67966666667,16.1697333334,14.5202,8.70256666667,36.1474666667,13.0164,9.6456,11.5223333333
471.87,10.3154085714,18.3965333333,7.68979166667,16.1878,14.5052666667,8.70533333333,36.1348,13.0110666667,9.63866666666,11.5134666667
472.22,10.4024161905,18.5034,7.77104166666,16.2623333333,14.5748,8.76316666666,36.2124,13.1020333333,9.71453333334,11.5732
472.57,10.396507619,18.5056666667,7.78120833333,16.2756,14.573,8.73319999999,36.2026,13.0977333333,9.68,11.5545333333
472.92,10.3984666667,18.507,7.773125,16.2818,14.5674,8.7203,36.1606,13.0887333333,9.68293333333,11.5618
473.27,10.4569514286,18.5980666667,7.82195833333,16.3494666667,14.6137333333,8.75309999999,36.1927333333,13.1304333333,9.73713333334,11.6142666667
473.62,10.5165371429,18.6670666667,7.88679166666,16.4090666667,14.6686666667,8.81540000001,36.2054666666,13.1974333333,9.80526666666,11.6564333333
473.98,10.5407723809,18.7428666667,7.89470833333,16.4694,14.7130666667,8.82620000001,36.2942666667,13.2166333333,9.83293333333,11.6708
474.33,10.5845761905,18.8442666667,7.91758333334,16.5368666667,14.7396666667,8.85433333333,36.3462,13.2575,9.88640000001,11.7144666667
474.68,10.6504438095,18.9364,7.97504166666,16.6111333333,14.7859333333,8.89156666667,36.3803333333,13.3057,9.95119999999,11.746
475.03,10.6777304762,18.9912666667,8.02870833333,16.6612,14.8068,8.9244,36.409,13.3562666667,10.0054,11.7487666667
475.38,10.6150314286,18.9766666667,7.97733333334,16.6448,14.7678666667,8.86173333333,36.3431333333,13.2868333333,9.9354,11.6986
475.73,10.6344647619,19.0404,8.00804166667,16.6888666667,14.8261333333,8.87906666667,36.3997333333,13.3284,9.98860000001,11.7121
476.08,10.6309104762,19.0578,8.00325,16.7184,14.818,8.86376666667,36.3970666667,13.3153333333,9.97973333334,11.7106333333
476.44,10.6263333333,19.0733333333,7.99729166667,16.7227333334,14.8072,8.84703333333,36.3684666667,13.2779666667,9.9888,11.7192333333
476.79,10.6480561905,19.1314666667,8.02045833334,16.7782,14.8216666667,8.86056666667,36.4254666667,13.3135,10.0168666667,11.7145666667
477.14,10.6429009524,19.1444,8.023125,16.7750666667,14.8027333333,8.8351,36.4517333333,13.3061,9.99213333333,11.6941666667
477.49,10.6265066667,19.1703333333,7.99933333333,16.7628666667,14.7724666667,8.80576666667,36.4544,13.2776666667,9.96499999999,11.6789666667
477.84,10.675867619,19.2195333333,8.038625,16.8086666667,14.7843333333,8.83080000001,36.4513333333,13.3186333333,10.0029333333,11.7219
