wavelength,Back_SalGrom,Belly_SalGrom,Breast_SalGrom,Crissum_SalGrom,Crown_SalGrom,DorTail_SalGrom,Rump_SalGrom,Throat_SalGrom,WingTip_SalGrom
458.82,7.15806666667,9.37783333333,4.007,8.08453333333,7.35326666667,6.2744,7.3668,39.989,5.88046666667
459.18,7.15966666667,9.37726666666,3.99926666667,8.08413333333,7.35273333333,6.26666666667,7.36826666667,39.9848,5.87646666667
459.53,7.14793333333,9.36806666666,3.99013333333,8.07353333333,7.3452,6.25186666667,7.35333333333,40.0089333333,5.86713333333
459.88,7.15893333333,9.37713333334,4.0046,8.09066666667,7.36213333333,6.27566666667,7.35886666667,40.0265333333,5.88186666667
460.24,7.17853333333,9.39486666667,4.0238,8.10766666667,7.39093333333,6.2978,7.3782,40.0730666666,5.90833333333
460.59,7.1944,9.40470000001,4.03313333333,8.12926666667,7.4144,6.31253333333,7.39073333333,40.1163333333,5.9254
460.94,7.19253333333,9.40540000001,4.03213333333,8.1376,7.41373333333,6.31746666667,7.38893333333,40.1582666667,5.9262
461.29,7.188,9.41466666668,4.02066666667,8.133,7.39713333333,6.30493333333,7.38866666667,40.2134,5.92733333333
461.65,7.19573333333,9.41830000001,4.0324,8.1314,7.40373333333,6.31426666667,7.40073333333,40.2270666667,5.9354
462.00,7.19793333333,9.42233333332,4.0408,8.1314,7.41673333333,6.30053333333,7.40713333333,40.2478,5.94326666667
462.35,7.21286666666,9.42716666668,4.05486666667,8.13806666667,7.42666666667,6.30746666667,7.42253333333,40.2844666667,5.9552
462.71,7.19706666667,9.41593333333,4.04166666667,8.11873333333,7.41513333333,6.297,7.405,40.3137333333,5.94326666667
463.06,7.18353333333,9.41503333333,4.0404,8.1106,7.41393333333,6.29966666667,7.39553333333,40.3485333333,5.93613333333
463.41,7.18186666667,9.41746666668,4.04866666667,8.12006666667,7.4094,6.31146666667,7.41066666667,40.3643333333,5.93253333333
463.76,7.19653333333,9.44193333333,4.0606,8.1306,7.41593333333,6.31333333333,7.43093333333,40.3902,5.94813333333
464.12,7.2108,9.44973333333,4.0798,8.15033333333,7.42706666667,6.32533333334,7.41833333333,40.4394,5.96413333333
464.47,7.2338,9.47766666666,4.12333333333,8.173,7.44913333333,6.36006666667,7.44986666667,40.4622666667,5.99213333333
464.82,7.24706666667,9.49786666665,4.1348,8.18446666667,7.46286666666,6.38073333333,7.46526666667,40.4906666667,6.00993333333
465.17,7.2694,9.50496666668,4.17073333333,8.21126666666,7.4958,6.40453333333,7.49826666667,40.5434,6.02486666667
465.53,7.24766666667,9.47839999999,4.14973333334,8.19193333333,7.47046666667,6.3734,7.46606666667,40.5526666667,5.99566666667
465.88,7.25346666667,9.47893333335,4.14786666667,8.21393333333,7.4744,6.3946,7.473,40.5561333333,6.01493333333
466.23,7.26446666667,9.49179999999,4.1546,8.2246,7.49313333333,6.4072,7.4808,40.5794,6.03826666667
466.58,7.24666666667,9.48116666667,4.1444,8.21726666667,7.4846,6.39666666667,7.47086666667,40.5504666667,6.03373333333
466.94,7.2602,9.49376666666,4.15793333333,8.2264,7.47573333333,6.3994,7.476,40.5711333333,6.0572
467.29,7.2814,9.51596666665,4.168,8.2434,7.49773333333,6.42013333333,7.48733333333,40.5926,6.09353333333
467.64,7.29993333333,9.52579999999,4.1798,8.2592,7.4958,6.4322,7.50186666667,40.6195333333,6.11653333333
467.99,7.31113333333,9.54216666668,4.18733333333,8.27246666667,7.4908,6.4412,7.52493333333,40.6628666667,6.12533333333
468.35,7.30306666667,9.52836666668,4.18086666667,8.26773333333,7.47526666667,6.4244,7.5148,40.675,6.1256
468.70,7.33506666667,9.54743333334,4.20766666667,8.30006666667,7.49793333334,6.44993333333,7.5462,40.7058666667,6.1626
469.05,7.33393333334,9.55153333332,4.2056,8.29853333333,7.4802,6.43686666667,7.5358,40.7006,6.17026666667
469.40,7.31813333333,9.55440000001,4.19366666667,8.28773333333,7.46306666667,6.435,7.5216,40.7148666667,6.17173333333
469.75,7.30733333333,9.55733333333,4.18646666667,8.27713333333,7.4586,6.43473333333,7.50206666667,40.7098,6.16013333334
470.11,7.29366666667,9.5494,4.1746,8.2794,7.4448,6.4286,7.48473333333,40.7652666666,6.1416
470.46,7.31506666667,9.57993333333,4.19546666667,8.301,7.46513333333,6.449,7.49993333333,40.8374666667,6.1782
470.81,7.30086666667,9.57823333333,4.18993333333,8.3014,7.46906666667,6.44533333333,7.50206666667,40.8586,6.1588
471.16,7.2942,9.5691,4.18746666667,8.30326666667,7.47533333333,6.43006666667,7.49606666667,40.8632666667,6.15366666667
471.51,7.25473333333,9.54346666667,4.15746666667,8.27886666667,7.46326666667,6.39633333333,7.45373333333,40.9080666667,6.127
471.87,7.2236,9.512,4.125,8.25213333333,7.44173333333,6.372,7.41526666667,40.8887333333,6.1016
472.22,7.19633333333,9.49513333333,4.083,8.216,7.403,6.34233333333,7.37733333333,40.9089333333,6.066
472.57,7.16973333333,9.49193333333,4.06533333333,8.19173333333,7.38893333333,6.31766666667,7.35986666667,40.9234,6.04853333333
472.92,7.15806666667,9.49596666668,4.05826666667,8.17646666667,7.3898,6.32133333333,7.34746666666,40.9488,6.042
473.27,7.15813333333,9.49496666668,4.06686666667,8.194,7.39946666666,6.33066666667,7.3582,40.9638666666,6.04653333333
473.62,7.15846666667,9.49853333332,4.06946666667,8.1768,7.3712,6.32286666667,7.37166666667,41.0014,6.04533333333
473.98,7.16086666667,9.50550000001,4.0896,8.1676,7.37753333333,6.325,7.3898,40.9754,6.04246666667
474.33,7.12713333333,9.46693333333,4.0596,8.14046666667,7.34813333333,6.30186666667,7.36573333333,40.9238666667,5.99413333333
474.68,7.10433333333,9.44130000001,4.0294,8.11313333333,7.3182,6.28053333333,7.33393333333,40.9078,5.9788
475.03,7.0888,9.41223333333,4.0118,8.08033333333,7.27806666667,6.27013333333,7.299,40.903,5.95346666667
475.38,7.09033333333,9.39890000001,4.01906666667,8.08266666667,7.26086666667,6.27713333333,7.3054,40.8717333333,5.9478
475.73,7.09413333333,9.43136666667,4.0422,8.1076,7.27573333333,6.2902,7.3338,40.9012666667,5.9628
476.08,7.09206666667,9.43066666667,4.06226666667,8.10706666667,7.28146666667,6.2906,7.33706666667,40.8748666667,5.9676
476.44,7.09373333333,9.43473333333,4.07406666666,8.11846666667,7.28173333333,6.3086,7.345,40.9169333333,5.97413333333
476.79,7.08946666667,9.42460000001,4.0672,8.12033333333,7.27993333333,6.30246666667,7.33866666667,40.9051333333,5.97706666667
477.14,7.1092,9.44080000001,4.07026666667,8.13026666667,7.29506666667,6.3134,7.34846666667,40.9260666667,5.9854
477.49,7.1242,9.46069999999,4.08913333333,8.16713333333,7.332,6.33413333334,7.3568,40.9036,6.01533333333
477.84,7.15646666667,9.4939,4.11606666667,8.21253333333,7.3492,6.3654,7.3838,40.9315333333,6.06093333333
478.19,7.18753333333,9.5221,4.15346666667,8.25346666667,7.37846666667,6.39766666667,7.41853333333,40.9624,6.1062
478.54,7.21873333333,9.55636666668,4.19873333333,8.2932,7.4068,6.42346666667,7.44186666667,40.9584666667,6.13353333333
478.89,7.24206666667,9.58803333333,4.21026666667,8.3198,7.42733333333,6.44606666667,7.4738,40.9925333333,6.15393333333
479.24,7.21506666667,9.57960000001,4.19153333333,8.30493333334,7.43013333333,6.42846666667,7.46206666667,40.9856,6.1368
479.60,7.22033333333,9.56436666665,4.18606666667,8.29926666667,7.41753333334,6.422,7.44773333333,40.9623333333,6.14346666666
479.95,7.23053333333,9.57426666668,4.18486666667,8.30566666667,7.42013333333,6.43113333334,7.45893333333,40.9268666666,6.15466666667
480.30,7.23653333333,9.57869999999,4.18673333333,8.30226666667,7.4222,6.42913333333,7.45266666667,40.8814,6.16393333333
480.65,7.2436,9.5886,4.20013333333,8.3102,7.4188,6.44386666667,7.46306666667,40.8893333333,6.16526666667
481.00,7.22986666667,9.56253333333,4.20286666667,8.29513333333,7.40366666667,6.45806666667,7.4536,40.9092,6.173
481.35,7.20146666667,9.53419999999,4.1924,8.26906666667,7.38446666666,6.4586,7.4326,40.9748,6.15086666667
481.70,7.17466666667,9.51646666667,4.1706,8.25506666667,7.36433333333,6.44766666667,7.41426666667,41.0820666667,6.1422
482.05,7.1664,9.53413333335,4.16933333333,8.25953333333,7.36613333333,6.45293333334,7.40926666667,41.2108,6.14233333333
482.40,7.1582,9.53556666667,4.15653333333,8.25913333333,7.35926666667,6.4536,7.4042,41.3170666667,6.13833333333
482.75,7.13613333333,9.52216666667,4.14646666667,8.25266666667,7.34953333333,6.44486666667,7.38866666667,41.369,6.1314
483.10,7.14046666667,9.53229999999,4.14946666667,8.25906666667,7.35133333333,6.45726666667,7.39226666667,41.4357333333,6.1492
483.45,7.1184,9.5214,4.128,8.23613333333,7.337,6.4402,7.38193333333,41.4440666667,6.12986666667
483.80,7.11006666667,9.52256666668,4.12286666667,8.2376,7.33846666667,6.43713333334,7.3788,41.4784666667,6.13273333333
484.15,7.09966666667,9.51260000001,4.11153333333,8.23093333333,7.328,6.4268,7.3672,41.5018,6.12686666667
484.50,7.09533333334,9.50833333333,4.10353333333,8.22933333333,7.331,6.42013333333,7.36493333334,41.5276,6.12866666667
484.85,7.09046666667,9.51823333335,4.0986,8.23286666667,7.333,6.41306666666,7.364,41.5585333333,6.12946666667
485.20,7.08833333333,9.51976666666,4.091,8.23153333333,7.32513333333,6.39913333333,7.3572,41.5705333334,6.12713333333
485.55,7.0902,9.52813333333,4.09353333333,8.23706666666,7.32646666667,6.40213333333,7.3574,41.5632666667,6.13466666666
485.90,7.08433333333,9.51903333335,4.08526666667,8.2294,7.3122,6.39133333333,7.3502,41.5274,6.13873333333
486.25,7.0796,9.51226666666,4.08026666667,8.2184,7.30506666667,6.38386666667,7.33986666667,41.4953333333,6.1416
486.60,7.08366666667,9.51950000001,4.081,8.21553333333,7.29766666667,6.38353333333,7.34006666667,41.4597333333,6.142
486.95,7.08086666667,9.51036666667,4.07073333333,8.2068,7.28306666667,6.3726,7.3298,41.4028666667,6.128
487.30,7.0874,9.51546666667,4.08353333333,8.22113333333,7.287,6.3786,7.32846666667,41.4004666667,6.1416
487.65,7.096,9.518,4.09013333333,8.22826666667,7.29086666667,6.38013333333,7.33013333333,41.4022666667,6.1438
488.00,7.09726666667,9.51686666667,4.0948,8.23053333333,7.28653333333,6.38166666667,7.3308,41.3762,6.14113333333
488.35,7.09893333333,9.52106666666,4.10106666666,8.2354,7.28673333334,6.39066666667,7.33446666667,41.3724,6.14553333333
488.70,7.11533333333,9.53076666666,4.11546666667,8.2468,7.2942,6.4018,7.34206666666,41.3498666667,6.1582
489.05,7.1198,9.53309999999,4.12093333333,8.2546,7.29933333333,6.4182,7.35026666667,41.3432,6.17133333333
489.40,7.1188,9.52746666667,4.12386666667,8.25033333333,7.30053333333,6.4166,7.3468,41.3188,6.16453333333
489.75,7.12693333333,9.52760000001,4.13193333333,8.2554,7.31113333333,6.42353333333,7.35346666667,41.2963333333,6.16853333333
490.10,7.127,9.52853333333,4.1346,8.2676,7.31526666666,6.42553333333,7.3556,41.2984,6.172
490.45,7.11913333333,9.51373333333,4.13653333333,8.2608,7.3176,6.41646666667,7.3522,41.2951333333,6.17293333333
490.80,7.10613333333,9.51186666667,4.1416,8.25893333333,7.31706666667,6.41266666667,7.3496,41.2657333333,6.18106666667
491.15,7.11173333334,9.51343333333,4.1496,8.26946666667,7.3206,6.42373333333,7.35926666667,41.2633333333,6.1946
491.50,7.10946666667,9.51470000001,4.14886666667,8.27513333333,7.31566666666,6.42766666667,7.35446666667,41.2608666667,6.20146666667
491.85,7.1052,9.52306666666,4.1536,8.28186666667,7.328,6.43226666667,7.35853333333,41.2991333333,6.20966666667
492.20,7.1012,9.52209999999,4.15306666667,8.2806,7.32173333333,6.42346666667,7.34466666667,41.3124666667,6.20653333333
492.55,7.09006666667,9.51833333332,4.1472,8.27666666667,7.31146666667,6.41286666667,7.33826666667,41.3224666667,6.20493333333
492.90,7.084,9.52436666666,4.1414,8.27113333333,7.30406666667,6.39426666667,7.32806666667,41.3262666667,6.19493333333
493.25,7.07206666667,9.51363333334,4.12766666667,8.26446666667,7.29986666667,6.3854,7.31946666667,41.3358666667,6.19133333333
493.60,7.073,9.52163333333,4.1332,8.27193333333,7.30106666667,6.38766666666,7.32666666667,41.3318,6.1916
493.95,7.07326666667,9.51633333333,4.13673333333,8.26706666667,7.31006666667,6.3832,7.33213333333,41.3114,6.19393333333
494.30,7.0918,9.55333333333,4.1574,8.3074,7.3422,6.4072,7.35633333333,41.3405333333,6.22366666667
494.65,7.11146666667,9.56853333335,4.16846666667,8.319,7.35246666667,6.41753333333,7.35706666667,41.4089333333,6.23113333333
495.00,7.10473333333,9.5743,4.15473333333,8.30893333333,7.34993333333,6.41233333333,7.35373333333,41.4527333333,6.2174
495.34,7.09326666667,9.56273333335,4.1524,8.28393333333,7.34986666667,6.41086666666,7.34746666667,41.4648666667,6.20513333333
495.69,7.0834,9.55513333333,4.14426666667,8.2738,7.33626666667,6.3986,7.333,41.4476666667,6.2056
496.04,7.07933333333,9.56073333334,4.14073333333,8.27533333333,7.32873333333,6.40373333333,7.33846666667,41.4363333333,6.20953333333
496.39,7.06873333333,9.54776666665,4.13393333333,8.26186666667,7.318,6.39513333333,7.33226666667,41.4436666666,6.1992
496.74,7.06966666667,9.5375,4.1356,8.26806666667,7.3276,6.40293333333,7.33066666667,41.4440666667,6.2104
497.09,7.07753333334,9.55516666667,4.139,8.27453333333,7.31573333333,6.3998,7.3292,41.4575333333,6.21306666667
497.44,7.0904,9.56683333335,4.15193333333,8.2832,7.33086666666,6.41533333333,7.33106666667,41.5358666667,6.23446666667
497.79,7.09926666667,9.58623333333,4.16726666667,8.30193333333,7.33386666667,6.43093333333,7.341,41.5794,6.25426666667
498.14,7.08846666667,9.57866666666,4.15186666667,8.2892,7.3144,6.42133333333,7.32786666667,41.6244666667,6.253
498.48,7.0892,9.58386666667,4.15673333333,8.29753333333,7.32513333333,6.42106666667,7.3442,41.6477333333,6.26386666667
498.83,7.104,9.59003333332,4.17853333333,8.31006666666,7.34006666667,6.4186,7.34773333333,41.6620666667,6.28146666667
499.18,7.13486666667,9.62399999999,4.19786666667,8.35813333333,7.35493333334,6.43926666667,7.37366666667,41.7099333333,6.31113333333
499.53,7.17953333333,9.66733333333,4.23946666667,8.40213333334,7.39453333333,6.49066666667,7.40946666667,41.7881333333,6.34853333333
499.88,7.20093333334,9.68006666669,4.264,8.42973333333,7.42253333333,6.50653333334,7.42786666667,41.8412,6.37653333333
500.23,7.2208,9.7071,4.28253333333,8.4542,7.4466,6.53553333333,7.44113333334,41.886,6.40086666667
500.58,7.24373333333,9.73583333333,4.30926666667,8.4798,7.45626666667,6.5574,7.47086666666,41.9364,6.437
500.92,7.25106666667,9.73599999999,4.31433333333,8.48406666667,7.47433333333,6.56173333333,7.47933333333,41.9781333334,6.4504
501.27,7.19826666667,9.68856666667,4.2584,8.45146666667,7.42446666667,6.51226666667,7.4262,41.9543333333,6.39946666667
501.62,7.16266666667,9.66389999999,4.2226,8.41766666667,7.398,6.48433333333,7.39786666667,41.9091333333,6.3778
501.97,7.17733333334,9.66516666666,4.22726666667,8.43753333333,7.40866666667,6.4928,7.3938,41.8986666667,6.37766666667
502.32,7.19613333334,9.67653333333,4.23546666666,8.4598,7.42313333333,6.5154,7.40506666667,41.9618666667,6.39006666667
502.67,7.18206666666,9.67876666666,4.2266,8.45873333333,7.41926666667,6.52553333333,7.40153333334,41.9388666667,6.379
503.01,7.13926666667,9.65193333332,4.20206666667,8.42126666666,7.38973333333,6.48686666667,7.37286666667,41.9131333333,6.35066666666
503.36,7.12253333333,9.63003333334,4.17646666667,8.39906666667,7.37546666667,6.45253333333,7.36613333333,41.9229333333,6.32913333333
503.71,7.12246666667,9.64123333334,4.18613333333,8.39393333333,7.37986666667,6.453,7.36586666667,41.9171333333,6.3368
504.06,7.1274,9.66943333334,4.205,8.41766666667,7.4094,6.46893333333,7.39093333333,41.9592666667,6.356
504.41,7.13806666667,9.69649999999,4.21933333333,8.4352,7.4372,6.49973333333,7.40866666667,41.9918,6.37146666667
504.75,7.12986666667,9.69800000001,4.2234,8.4296,7.4314,6.50286666667,7.41106666667,41.9730666667,6.37746666667
505.10,7.16726666667,9.7335,4.25526666667,8.458,7.45946666667,6.54353333333,7.45113333333,41.9803333333,6.42513333333
505.45,7.18453333333,9.75473333331,4.2854,8.49273333333,7.47533333333,6.56886666667,7.4626,42.0332,6.43673333333
505.80,7.19313333333,9.76476666667,4.30166666666,8.49406666667,7.4792,6.59573333333,7.47226666667,42.0507333333,6.44846666667
506.15,7.18553333333,9.77180000001,4.3058,8.49073333333,7.47506666667,6.5956,7.4658,42.0546,6.44766666667
506.49,7.17666666667,9.75856666667,4.2924,8.47553333333,7.46986666667,6.58566666667,7.44933333333,42.1213333333,6.44113333333
506.84,7.20246666666,9.77130000001,4.30726666667,8.48226666667,7.47933333333,6.6176,7.47146666667,42.135,6.46526666667
507.19,7.20573333333,9.77786666667,4.3122,8.49233333333,7.4766,6.63713333333,7.4736,42.0926,6.47093333333
507.54,7.195,9.7559,4.2954,8.49306666667,7.46446666667,6.63466666667,7.4722,42.1076,6.45346666667
507.88,7.18293333333,9.73016666665,4.26733333333,8.47973333333,7.4284,6.60113333333,7.4466,42.0772666667,6.4378
508.23,7.1682,9.71776666665,4.25833333334,8.47193333333,7.4082,6.5804,7.43106666667,42.0817333333,6.42313333333
508.58,7.1654,9.72686666667,4.26433333333,8.48826666667,7.41553333333,6.58613333334,7.43373333333,42.0752,6.41893333333
508.93,7.15553333333,9.72123333331,4.262,8.48886666667,7.407,6.573,7.41666666667,42.0857333333,6.4068
509.27,7.15986666667,9.72016666667,4.2638,8.49173333333,7.41546666666,6.57926666667,7.42973333333,42.0749333333,6.42953333333
509.62,7.1292,9.69456666665,4.238,8.4548,7.40153333333,6.55,7.39766666667,42.0316666666,6.4096
509.97,7.11626666667,9.67323333335,4.22793333333,8.43833333333,7.38866666667,6.53526666667,7.3822,41.9990666667,6.4008
510.32,7.1362,9.69326666665,4.251,8.46453333333,7.40386666667,6.55546666667,7.40193333333,42.0008,6.4326
510.66,7.124,9.68880000001,4.25213333333,8.47193333333,7.4158,6.5522,7.3862,41.9752666667,6.4356
511.01,7.1014,9.66336666667,4.24286666667,8.46286666666,7.398,6.53806666667,7.3548,41.9845333333,6.43173333333
511.36,7.09833333333,9.67313333333,4.24606666667,8.45633333333,7.38793333333,6.53373333333,7.35053333333,42.0071333333,6.4476
511.70,7.08773333333,9.67009999999,4.25146666667,8.4464,7.38593333333,6.54133333333,7.33693333333,42.0089333333,6.4446
512.05,7.08146666667,9.66190000002,4.2522,8.44273333333,7.39366666667,6.53973333333,7.3306,41.977,6.4546
512.40,7.07133333333,9.64843333334,4.25453333333,8.44386666667,7.38793333333,6.53853333333,7.316,41.9810666667,6.46273333333
512.75,7.06926666667,9.6505,4.263,8.437,7.38846666667,6.53446666667,7.31593333333,41.9392,6.4662
513.09,7.08066666667,9.66220000001,4.2566,8.43246666667,7.3852,6.537,7.31293333333,41.9708,6.4628
513.44,7.10353333333,9.68483333334,4.28333333333,8.478,7.408,6.55566666667,7.35413333333,42.0462666667,6.49726666667
513.79,7.11173333334,9.70313333334,4.30273333333,8.49986666667,7.41546666667,6.5726,7.37926666667,42.0547333333,6.51573333333
514.13,7.10846666667,9.69493333333,4.3026,8.5026,7.41986666667,6.56366666667,7.38386666667,42.0369333333,6.52053333333
514.48,7.08893333333,9.67496666666,4.2816,8.47193333333,7.3902,6.543,7.36133333333,42.0482,6.497
514.83,7.05926666667,9.6576,4.2628,8.44586666667,7.37353333333,6.5146,7.33893333334,42.0247333333,6.4628
515.17,7.04146666667,9.63200000001,4.24766666667,8.41866666667,7.36486666667,6.50126666667,7.31433333333,41.9842666667,6.442
515.52,7.03933333333,9.62616666669,4.23573333333,8.4248,7.35766666667,6.50993333333,7.31246666667,41.9790666667,6.43866666667
515.87,7.00266666666,9.59776666667,4.20106666667,8.38866666667,7.31293333333,6.4788,7.27926666667,41.9703333333,6.40246666667
516.21,6.99413333333,9.583,4.17226666667,8.3656,7.29006666667,6.45986666667,7.26653333333,41.9096666667,6.38346666667
516.56,6.98686666667,9.57046666666,4.1576,8.3564,7.2836,6.45653333333,7.2552,41.9420666667,6.3696
516.91,6.95726666667,9.55143333333,4.154,8.35013333333,7.27226666667,6.451,7.2464,41.8817333333,6.35986666667
517.25,6.9462,9.5454,4.13866666667,8.3312,7.24353333333,6.44826666667,7.23846666667,41.8656,6.34706666667
