wavelength,Back_TanFlom,Belly_TanFlom,Breast_TanFlom,Crissum_TanFlom,Crown_TanFlom,DorTail_TanFlom,Patch10_TanFlom,Patch11_TanFlom,Patch12_TanFlom,Rump_TanFlom,Throat_TanFlom,WingTip_TanFlom
195.89,-69.1004074075,-65.0793333332,-58.7301111111,-41.27,-89.8412222224,-115.251753623,-157.460444445,-110.476333333,-180.952333333,-167.936444444,-186.984222222,-128.571444444
196.27,-156.790037037,-150.264555556,-129.629555556,-104.761777778,-179.365,-223.717507246,-288.359666667,-206.878222222,-345.502555556,-293.650777778,-346.560777778,-243.650611111
196.65,-371.481481481,-366.666666667,-328.888888889,-277.777777778,-420.0,-514.25120773,-642.222222223,-453.333333333,-792.222222221,-687.777777778,-782.222222222,-615.555555556
197.03,-566.666777779,-565.079444444,-528.571444445,-449.206444445,-600.0,-786.404333333,-963.492,-711.110888889,-1185.71422222,-982.539666667,-1177.77766667,-987.301333333
197.40,-2531.48148148,-2638.88888889,-2377.77777778,-2022.22222222,-2527.77777778,-3092.02898551,-3777.77777778,-2816.66666667,-4577.77777778,-3977.77777778,-4738.88888889,-4038.88888889
197.78,-182.286592592,-190.821333333,-171.980777778,-129.951777778,-180.676333333,-231.022903381,-299.999777778,-215.459,-362.318666667,-308.212555555,-365.700444444,-319.565388889
198.16,-175.13237037,-175.0,-149.603111111,-108.333222222,-148.809555555,-191.959903382,-253.174666667,-200.793666667,-305.952333333,-267.063555555,-302.381,-279.365166667
198.54,-1205.18518518,-1275.55555555,-1095.55555556,-902.222222221,-1131.11111111,-1390.9178744,-1642.22222222,-1506.66666667,-2048.88888889,-1704.44444445,-1920.0,-1873.33333333
198.92,5862.96296296,6233.33333333,5366.66666667,4833.33333333,5677.77777778,6711.5942029,8055.55555556,7655.55555556,10477.7777778,8655.55555556,9299.99999999,9172.22222222
199.30,375.817074074,434.640444444,349.019555555,347.712444444,380.392222222,434.100647343,528.104555555,466.013,679.084888889,556.862777778,585.621,577.124111111
199.68,427.901074074,497.777888889,369.629666667,385.926,433.333444444,499.935705314,584.444555555,574.074,781.481666668,632.592555555,669.629444444,648.148111111
200.06,6366.66666667,7300.0,6022.22222222,6244.44444445,6577.77777778,7502.89855072,8966.66666668,8888.88888888,12066.6666667,9444.44444444,9666.66666668,9450.0
200.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.82,-3546.2962963,-3844.44444444,-3411.11111111,-3466.66666667,-3355.55555556,-3875.12077295,-4988.88888889,-4950.0,-6594.44444444,-4916.66666667,-5377.77777778,-5361.11111111
201.19,-1440.0,-1526.66666667,-1431.11111111,-1380.0,-1366.66666667,-1510.2415459,-2053.33333333,-1886.66666667,-2671.11111111,-1980.0,-2135.55555556,-2166.66666667
201.57,1305.18518519,1355.55555555,1317.77777778,1264.44444444,1180.0,1281.15942029,1935.55555556,1777.77777778,2544.44444444,1828.88888889,1891.11111111,1995.55555556
201.95,325.120851852,310.144888889,310.144888889,303.864666667,285.507222222,305.503077295,436.232,404.830888889,569.565222222,423.671555556,433.333444445,438.406111111
202.33,270.201925926,269.696888889,271.212,262.626222222,273.232333333,260.496111111,388.888888889,371.717222222,559.090777778,390.404111111,382.828222222,387.121444445
202.71,995.555555553,946.666666668,939.999999999,862.222222221,1040.0,798.260869564,1455.55555556,1311.11111111,2217.77777778,1477.77777778,1408.88888889,1438.88888889
203.09,396.543111111,353.333222222,347.407444445,282.222222222,379.259222222,294.396130435,528.148111111,476.296222222,742.222222222,491.851777778,488.888777778,473.703444445
203.47,682.716074074,529.629555556,512.345666667,419.753111111,595.061777778,419.806700483,750.617222223,777.777888889,1206.17277778,750.617222221,745.678999999,757.407277778
203.85,454.320777778,345.926,374.814777778,308.148,408.148111111,307.665057971,502.222111111,503.703888889,794.81488889,508.148111111,480.740777778,518.518611111
204.22,397.530925926,277.777666667,306.666666667,243.703555556,377.777666667,236.135294686,427.407333333,437.037111111,754.814999999,452.592555555,439.259333334,447.777666667
204.60,280.787037037,197.222222222,202.083333333,146.527777778,287.5,128.019323671,315.277777778,357.638888889,627.777777778,377.083333334,310.416666667,330.902777778
204.98,241.975481481,163.580222222,184.567888889,132.716,261.728444444,109.795932367,286.419666667,324.074111111,532.716,345.679111111,237.037111111,266.666555556
205.36,166.512259259,121.296333333,114.351777778,101.851888889,181.018555556,63.9895990339,192.592666666,229.166777778,368.981222222,236.574111111,146.296222222,160.416555556
205.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.12,-21.2561111111,-1.93244444433,14.0097777779,29.9516666667,-30.4347777777,39.9914975847,-66.6667777778,-111.594,-245.410666667,-120.772888889,-30.435,-58.6957222222
206.50,-83.164962963,-19.696888889,-18.1817777779,-5.05044444446,-49.999888889,18.7526908213,-123.232222222,-160.100888889,-274.242444444,-141.919333333,-82.8283333333,-110.606111111
206.87,-286.531962963,-136.363777778,-138.383888889,-119.192,-175.757777778,-104.699028986,-366.666666666,-395.959888889,-640.404,-394.949555556,-267.676666667,-335.353388889
207.25,-93.2539629629,-38.492111111,-21.8253333334,-17.0635555556,-42.0634444446,-12.4395507247,-126.984222222,-122.619,-229.761777778,-141.666555556,-81.7460000001,-126.587333333
207.63,-159.670814815,-97.5308888889,-90.7408888889,-54.9381111111,-111.111111111,-72.222241546,-279.629666667,-232.098666667,-383.333555555,-271.604888889,-184.567777778,-218.827166667
208.01,-175.462962963,-106.944444445,-102.777777778,-59.7222222221,-102.083333333,-76.4190821257,-302.777777778,-261.111111111,-408.333333334,-307.638888889,-227.083333333,-228.819444444
208.39,616.931259259,487.301555556,526.984222222,384.127,463.492111111,408.557478261,930.158555556,869.841111112,1090.47611111,969.841333331,757.143000001,813.492111112
208.77,642.592592593,501.388888889,556.944444444,434.722222222,512.5,451.93236715,880.555555556,827.777777779,1001.38888889,875.000000001,750.0,749.305555556
209.14,468.827185185,387.963111111,384.259333333,348.148111111,407.407333333,380.998347826,617.592666668,576.852,733.333222222,605.555444444,558.333333333,543.5185
209.52,412.962888889,322.222222222,364.814777778,294.444444444,375.925888889,344.404111111,578.703777778,565.740777778,717.592666667,580.555444444,541.666666667,524.074
209.90,281.642518518,235.265777778,234.782666667,219.323666667,247.825888889,240.432652174,368.116,361.835888889,431.401111111,353.140222222,348.792444445,356.521777778
210.28,147.851851852,123.777777778,121.333333334,119.111111111,136.888888889,121.8647343,181.111111111,182.222222222,213.333333333,164.0,174.0,177.0
210.66,137.037074074,112.056666667,112.056777778,115.839111111,122.931333333,117.267990338,168.557777778,167.139444444,209.456222222,160.992888889,165.957333333,171.040333333
211.03,122.863296296,101.068333333,109.401666666,106.196666667,111.538444444,108.816391304,150.213777778,161.111,190.170888889,139.102666667,149.145222222,158.974388889
211.41,146.856074074,118.863222222,137.467777778,139.793222222,136.175888889,141.298695652,182.945777778,201.808888889,228.940444445,162.273888889,179.586444445,190.051666667
211.79,196.613777778,167.619,174.920666667,190.793666667,160.952444444,183.188275362,232.063444444,250.158555556,294.603222222,206.984,217.142888889,240.000055555
212.17,180.799074074,161.403555556,152.047,173.684111111,154.386,177.612618358,235.380333333,226.023333333,276.023111111,183.333111111,196.491222222,223.099222222
212.55,235.185185185,194.841333333,167.063333333,202.777777778,166.269888889,211.680449275,298.809555556,279.762,348.016111111,215.476111111,239.285666666,266.269944445
212.92,184.960777778,159.932555555,131.649888889,167.676777778,117.171777778,170.985169082,245.791333333,215.151666667,288.552111111,178.114444445,192.592444445,228.1145
213.30,162.86,137.345666667,114.197444444,131.481555556,84.8765555558,129.01231401,208.333222222,180.246666667,241.975666667,146.605,155.864222222,189.660444444
213.68,192.824074074,160.416666667,132.638888889,152.083333333,85.4166666667,144.172705314,237.5,199.652777778,282.291666667,160.763888889,180.208333333,209.722222222
214.06,160.809592593,126.614888889,122.739,124.031,85.013111111,120.087690821,191.472888889,155.038777778,227.131888889,136.951,149.612444444,154.909666667
214.44,299.677888889,226.57,240.579666667,231.400888889,163.285,235.391743961,358.454111111,275.845333334,436.231777778,274.396,282.125666666,293.72
214.81,171.093037037,133.604444445,147.967333333,137.398555556,107.045888889,143.490043478,213.279222222,164.498555555,255.555444444,155.555555556,159.078666667,162.737111111
215.19,163.255333333,130.116888889,137.719444444,131.286555555,103.801222222,140.52884058,209.356777778,158.479666667,260.526333334,160.818777778,147.953222222,146.783611111
215.57,109.222851852,86.2745555554,93.2461111113,80.3922222222,65.3596666667,92.9903961352,136.601333333,107.189555556,179.956333333,109.368222222,98.257111111,92.4837777778
215.95,87.7841851852,63.3527777778,78.3624444445,66.2767777778,51.267,73.5486666667,107.407333333,86.1598888889,154.385888889,88.6939999999,87.9143333332,70.8576666667
216.32,101.234555555,71.8105555556,94.6503333333,73.251,53.2922222222,76.3730241543,104.732444445,94.032888889,162.14,95.0616666668,94.2385555557,78.7038888889
216.70,92.2397037037,64.3738888889,87.3014444444,68.4303333333,56.4372222222,73.5218164251,97.8835555554,83.9504444446,148.148222222,83.245111111,82.7159999999,76.1902222222
217.08,107.473296296,64.8808888889,83.3334444444,64.0873333333,64.2857777778,85.8435555554,104.761777778,94.0475555554,164.285777778,88.8889999999,92.6587777777,78.5716111112
217.46,131.574074074,66.9444444445,95.2777777779,76.3888888889,71.1111111111,103.731884058,126.666666667,123.611111111,210.0,100.555555556,119.722222222,101.25
217.83,116.881925926,67.9586666668,85.5297777777,73.1264444444,68.7338888889,106.156599034,115.503777778,113.953333333,187.597,96.3823333333,112.919888889,106.718388889
218.21,102.067222222,74.6768888889,87.5968888889,64.5995555556,61.2402222222,104.617328502,114.987111111,106.718333333,179.845111111,96.8992222223,107.235,118.863166667
218.59,69.5023703704,65.4514444444,60.5901111111,49.3055555556,40.1041111111,67.1193961353,81.2500000001,84.2014444444,122.743222222,68.9235555556,76.7362222221,86.2847222222
218.97,102.469111111,99.1284444444,82.5707777778,71.4596666667,56.2091111111,90.3950096619,108.496555556,118.082666666,167.756111111,103.703666667,106.535888889,124.074111111
219.34,132.239111111,124.747555556,97.2222222223,100.757666667,66.1616666667,115.349004831,136.111222222,142.929222222,202.273,128.282777778,138.131111111,152.020222222
219.72,183.583592593,175.975888889,139.339222222,141.441444444,106.606444445,160.81736715,183.183222222,192.492444445,277.177,185.285333333,186.486444445,221.321333333
220.10,208.888888889,199.999888889,166.031777778,157.777666667,139.682444444,197.128980676,217.143,236.190444444,306.349222222,209.206222222,217.460333333,270.317611111
220.47,255.952518518,246.031666667,205.952333333,195.238,193.650777778,249.275454106,271.031666667,295.634888889,378.968333333,253.571444445,276.984222222,331.349222222
220.85,358.847703704,351.851777778,285.185222222,276.543222222,279.012555556,373.644541063,375.308666666,434.568,561.111111111,382.098666666,422.222111111,495.987722222
221.23,350.097296296,353.216333333,311.696,278.947444444,273.099555556,359.572869565,373.684222222,435.087666667,542.690111111,373.684111111,407.602333333,495.029222222
221.61,226.322666667,238.888888889,216.666666667,178.174666667,190.079333333,246.342352657,249.603333333,282.142888889,375.0,254.365,254.761888889,335.515722222
221.98,268.760185185,259.420333333,244.927444444,191.304444444,221.739222222,278.869879227,300.966333333,328.985666667,444.444444444,287.922777778,287.922777778,376.811555556
222.36,743.518518519,684.722222223,630.555555556,519.444444444,606.944444445,750.603864734,802.777777779,936.11111111,1265.27777778,730.555555556,769.444444444,967.361111111
222.74,-630.452703704,-530.864222222,-520.987555556,-408.642,-524.691444444,-637.251869565,-685.185111111,-716.049333333,-1053.08633333,-601.234555556,-666.666666666,-808.024388888
223.11,-251.440259259,-223.456777778,-214.814888889,-159.876555556,-214.197666667,-287.520169082,-285.802555556,-282.098666667,-451.852111111,-246.913555556,-290.123444445,-368.209833333
223.49,-95.7175925926,-80.9027777779,-77.4305555555,-40.2777777778,-84.7222222222,-115.428743961,-117.708333333,-120.833333333,-190.972222222,-84.7222222223,-114.236111111,-152.777777778
223.87,-64.9031481481,-57.6718888889,-47.0901111111,-23.8095555556,-65.3440000001,-78.5368695651,-87.8306666666,-85.4495555556,-125.926111111,-50.0,-88.0952222223,-96.9577777779
224.24,-38.0030740741,-35.2657777778,-15.2173333333,0.724777777767,-38.1642222222,-43.2366956522,-52.1738888889,-43.2368888889,-82.6086666667,-25.6037777778,-54.5895555554,-59.9035555556
224.62,-24.6338888889,-19.6384444444,5.94288888889,14.4702222222,-20.4134444444,-30.9403671497,-42.894,-24.5476666667,-68.7338888889,-23.5141111111,-44.4443333333,-45.2197777778
225.00,-4.51851851853,-2.66666666667,14.0,21.3333333333,6.00000000002,-2.08695652173,-30.4444444444,-2.44444444444,-32.6666666667,-2.44444444444,-21.5555555556,-19.3333333333
225.38,12.0072592593,7.88522222223,21.5053333333,29.7492222222,15.4121111111,11.1502270531,-10.5734444444,12.1864444444,-6.63088888889,11.2903333333,-5.55555555558,4.2116111111
225.75,4.93814814814,-0.16111111111,18.1965555556,13.5264444445,2.41533333333,3.03868115942,-17.8745555556,1.77144444443,-4.02555555557,3.54277777776,-19.4847777778,-0.805388888867
226.13,-13.3449259259,-21.5165555556,-0.5291111111,-9.17122222221,-20.2822222222,-19.0476280193,-36.508,-18.3421111111,-20.1058888889,-18.6948888889,-41.6225555556,-28.4831666667
226.51,-18.4567407407,-20.5554444444,-3.51833333333,-10.9258888889,-28.8888888889,-15.4911062802,-34.815,-13.1483333333,-14.074,-21.1111111111,-45.926,-32.0371111111
226.88,-12.9629259259,-13.2352222222,0.81688888889,-4.90188888889,-23.6927777778,-11.3882463768,-23.8562222222,-14.0523333333,-7.18955555557,-13.5621111111,-29.4118888889,-19.6080555555
227.26,-7.76029629631,-5.68788888889,5.55555555554,-0.132222222223,-16.799,-6.40096135265,-19.9735555556,-14.4178888889,-5.8201111111,-9.39155555556,-25.6614444444,-6.21694444444
227.64,-3.51851851853,-0.77777777778,6.8888888889,4.22222222222,-6.44444444444,-1.34299516908,-10.1111111111,-9.44444444443,-7.33333333333,-6.99999999999,-20.4444444444,-5.05555555556
228.01,0.476962962963,7.81066666667,10.8911111111,8.69111111109,2.09022222221,5.40971980677,-3.63044444445,-0.0001111111,2.75033333332,-0.66,-11.5511111111,-2.53022222222
228.39,5.58459259258,12.8472222222,15.278,12.8472222222,8.15988888889,10.7752173913,3.47222222222,6.25011111111,12.4132222222,7.72577777778,-1.82277777777,5.33861111111
228.76,10.4616666667,14.7905555556,16.4504444444,13.5643333334,10.6783333334,14.9695410628,8.65777777777,10.3894444444,14.2135555555,12.4097777778,3.96833333334,7.46772222222
229.14,2.32681481482,4.91466666667,9.54433333333,8.04833333335,0.427444444444,3.91747342995,3.84622222222,4.27355555556,5.19933333333,5.27077777777,-3.70344444445,0.142555555557
229.52,-1.76148148148,0.74511111111,6.97822222222,3.59077777778,-3.45522222222,2.03547342995,1.21955555556,0.40633333333,2.23588888888,0.0677777777667,-7.52033333333,-2.37122222222
229.89,-6.15740740741,-3.68055555556,1.11111111111,-0.972222222223,-7.15277777778,-3.53562801933,-1.73611111111,-2.63888888889,-3.68055555555,-7.36111111111,-12.2222222222,-7.74305555554
230.27,-1.6392962963,3.09655555555,7.34666666667,6.618,-2.42877777778,3.67987922706,5.88944444446,6.436,0.000111111113333,-0.60711111111,-4.73588888889,1.18394444444
230.65,-0.0744444444433,4.63444444445,10.6644444444,8.98966666667,0.55822222222,3.0272705314,7.53766666665,7.20255555557,1.67522222222,-0.335000000001,-4.57833333333,2.8475
231.02,-5.12222222222,0.295666666667,6.20566666667,5.08277777778,-4.37355555555,-2.32552173912,3.25055555557,2.30511111111,-5.14177777778,-5.851,-11.5248888889,-4.69844444446
231.40,-8.68951851853,-2.07577777777,3.785,3.35777777778,-7.57022222223,-5.82103381641,2.86911111111,0.73277777778,-7.99766666667,-7.63133333333,-13.7974444444,-8.66905555554
231.78,-11.8348148148,-5.61933333334,-2.10711111111,0.702333333333,-14.6234444444,-9.96999516908,-1.34111111111,-0.511,-12.5157777778,-12.9627777778,-19.6041111111,-12.4520555556
232.15,-10.5296296296,-4.97422222222,-1.35666666667,0.90433333333,-15.1162222222,-8.64774879228,0.452333333333,-1.22744444444,-14.664,-11.8862222222,-19.3797777778,-10.8203333333
232.53,-12.1191481481,-8.08688888888,-4.93088888889,-0.460333333333,-17.4227777778,-12.5573768116,-2.03811111111,-4.40477777778,-21.7621111111,-16.4365555556,-21.5647777778,-13.6425555556
232.90,-15.0085555556,-10.4005555556,-6.58922222223,-2.13177777778,-16.7957777778,-15.5683671497,-4.45744444443,-9.17311111111,-26.0337777778,-19.1861111111,-22.0928888889,-16.5697222222
233.28,-1.2842962963,1.78666666668,4.52244444445,7.64955555556,-3.57333333333,-1.11668599034,6.81166666668,1.619,-13.3445555556,-7.31433333332,-7.53755555555,-2.959
233.66,-2.82111111111,2.53311111111,2.47566666667,5.64177777778,-8.46277777776,-3.49679227053,8.00244444443,0.460555555557,-16.1197777778,-7.54177777778,-8.00244444446,-4.57677777778
234.03,-6.714,0.891333333333,-0.5941111111,3.08966666666,-10.4574444444,-4.44614975845,6.29833333332,-3.32744444443,-19.3106666667,-8.19977777779,-10.6953333333,-5.91216666666
234.41,-11.0681851852,-4.71555555554,-7.36433333333,-3.42377777778,-14.9223333333,-9.43706280192,1.48566666667,-11.6925555555,-23.579,-15.6976666667,-16.0851111111,-11.3048333333
234.78,-10.8296296296,-1.10466666668,-8.7071111111,-4.41833333333,-13.9701111111,-7.62775362319,1.36422222222,-10.7212222222,-25.731,-15.3996666667,-12.3456666667,-7.50488888889
235.16,-6.64255555557,2.41555555557,-4.40799999999,-1.02666666667,-7.66911111113,-1.0422705314,4.83088888889,-3.98544444444,-18.297,-8.75600000001,-6.76333333334,1.32844444445
235.54,-4.65807407406,3.49377777779,-3.20733333333,-1.37455555556,-7.67466666669,0.647328502417,2.86366666666,-2.80633333332,-16.4374444445,-6.35733333334,-4.98277777778,1.7185
235.91,-4.39592592594,3.68633333334,-0.104,-2.18066666667,-7.58044444443,1.8263768116,1.76533333334,-4.10177777779,-14.2264444445,-4.30944444443,-4.15377777778,0.337555555553
236.29,-1.37481481482,3.25066666667,1.69822222222,-1.60111111111,-5.19177777777,3.32892753623,1.55266666666,-2.66855555554,-10.9656666667,-3.88155555557,-3.251,0.436777777779
236.66,2.82181481481,5.05033333333,4.56955555556,0.577333333332,-4.42522222223,6.96191304349,4.13655555555,0.288555555557,-8.36922222223,-0.43288888889,-0.91377777778,2.71772222222
237.04,4.09203703704,5.19177777778,5.28866666667,1.64966666667,-6.21055555555,7.4342173913,4.90066666667,2.76577777778,-6.45333333333,1.26133333333,-0.0969999999967,4.41522222222
237.41,2.03011111111,3.99811111111,4.32355555557,-0.557888888887,-7.29899999999,5.09760869565,1.85955555556,-0.976444444443,-7.485,-0.465111111112,-2.88233333333,1.99911111111
237.79,7.38007407409,9.79422222223,9.83533333332,5.967,1.44044444446,10.9731256039,6.62566666667,5.06188888889,-0.946444444442,4.93833333334,4.97944444445,7.63372222222
238.17,11.3757777778,14.9712222222,15.5122222222,12.3376666667,6.746,15.5969613527,11.9046666667,11.6162222222,5.48344444444,9.63222222222,12.0131111111,12.3015555556
238.54,11.2356666667,15.5623333333,16.6496666667,13.5575555556,6.55777777779,15.2209178744,11.6547777778,12.1304444444,4.82511111111,10.1597777778,11.7906666667,11.7226666667
238.92,13.4943703704,14.918,17.951,14.7014444444,7.79944444443,16.2596521739,12.8752222222,13.4323333334,7.79955555555,11.9158888889,12.4728888889,10.9408888889
239.29,11.3581111111,13.2193333334,16.1252222222,12.8775555556,6.2108888889,13.4102222222,12.023,11.8804444445,6.75233333332,9.54422222223,10.513,8.46144444444
239.67,13.378,14.0295555556,16.5192222222,14.4578888889,7.30922222221,14.584589372,13.9492222222,13.2264444444,8.648,10.067,11.6732222222,10.6022222222
240.04,13.6111111111,13.7373333334,15.5555555555,14.5454444444,7.77777777778,14.5344830918,14.697,13.3838888889,9.64677777778,10.6061111111,12.0456666667,11.3510555555
240.42,10.7300740741,12.0484444445,12.2314444445,12.3683333333,5.647,11.6825362319,12.8943333333,10.974,6.85888888889,8.68766666669,10.3795555556,10.711
240.79,7.49996296297,10.3968888889,10.0595555555,9.6428888889,4.42455555556,9.47298067633,10.2183333333,8.43255555555,5.45622222222,6.78566666668,8.29366666667,10.1092777778
241.17,6.83322222222,9.91566666666,9.03666666667,9.353,4.78188888889,9.67709178746,9.68700000002,7.85855555555,5.23911111111,6.206,7.29611111111,10.3199444444
241.54,5.473,8.16944444444,6.90644444444,7.99366666667,3.38944444445,8.03800966184,8.45711111111,7.09844444445,3.42122222222,4.78022222222,6.52277777778,9.40044444445
241.92,3.97862962963,5.593,4.58811111111,5.938,1.24444444444,6.18171497585,6.04277777778,4.90344444445,1.18466666667,2.939,4.28866666667,7.84233333333
242.29,4.37007407408,5.27988888889,4.12177777778,5.34877777778,1.02033333333,6.19083091788,5.47277777778,3.98388888889,1.24055555556,3.19833333333,3.474,7.98166666667
242.67,5.13055555556,5.73744444444,4.44977777778,5.49066666667,2.06866666667,6.82494685991,6.063,4.04622222222,1.96466666667,4.24144444444,4.26744444444,8.97733333333
243.05,4.16774074074,4.948,3.50544444445,4.72033333333,1.56911111111,6.18059903382,4.93555555555,2.68288888889,0.999666666666,3.82188888889,3.847,8.67488888889
243.42,4.88851851852,4.94655555556,3.74111111111,4.85955555555,2.15011111111,6.82939613526,4.73522222222,2.41122222222,1.24288888889,4.05177777778,4.52388888889,8.874
243.80,4.001,4.16811111111,3.33677777778,3.74044444444,1.87011111111,6.27177294686,3.667,1.73566666667,0.574444444442,3.59366666667,3.94822222222,7.58466666667
244.17,4.02711111111,3.96311111111,2.83766666667,3.47244444445,1.61622222222,5.95529951691,2.56222222222,1.24533333333,-0.012222222221,3.40022222222,3.95111111111,7.19588888889
244.55,4.55785185185,4.53066666667,2.91177777778,3.88988888889,1.65388888889,6.42298550724,2.83033333333,1.64222222222,0.454333333332,3.331,3.91344444445,7.02894444445
244.92,4.90333333333,4.51222222222,2.48166666667,3.89166666667,1.59044444445,6.32868599034,3.02333333333,2.05288888889,0.349777777778,3.14733333333,3.903,6.90361111111
245.30,5.33696296296,4.95233333334,2.82244444444,4.28077777778,2.067,6.74722705314,3.47288888889,2.72788888889,0.933666666667,3.99755555555,4.70044444445,7.28677777778
245.67,4.74707407407,4.25788888889,2.32311111111,3.801,1.48733333333,6.45320289855,3.13022222222,2.43988888889,0.855555555557,3.66488888889,4.18977777778,6.8045
246.05,5.01977777778,4.64588888889,3.02955555556,4.31011111111,2.18155555556,6.90343478261,3.52411111111,3.29455555555,2.07555555556,4.17777777778,4.34566666667,7.36183333333
246.42,5.45203703704,4.95444444445,3.26788888889,4.69644444444,2.96933333333,7.3628647343,3.849,4.05866666667,2.54977777778,4.446,5.00277777778,8.02061111111
246.79,4.87892592593,4.46677777778,2.62955555556,4.22944444444,2.22966666667,6.91083091787,3.489,3.70388888889,2.39266666667,3.97788888889,4.43688888889,7.55205555555
247.17,4.58614814815,4.29022222222,2.42722222222,4.12555555555,1.829,6.78161835749,3.65788888889,3.79533333333,2.28966666667,3.816,4.04977777778,7.67994444444
247.54,4.37722222222,4.25722222222,2.387,4.23133333333,1.28833333333,6.83195652174,3.76688888889,3.92388888889,2.119,3.87811111111,4.02177777778,7.78544444444
247.92,4.78911111111,4.82488888889,2.77155555555,4.95088888889,1.70711111111,7.38659903382,4.35866666667,4.41566666666,2.595,4.38388888889,4.51633333333,8.62616666667
248.29,4.81340740741,4.95344444445,3.13133333333,5.09522222222,2.00733333333,7.45946376812,4.70011111111,4.58888888889,2.909,4.552,4.66311111111,8.91861111111
248.67,4.35822222222,4.28766666667,3.11333333333,4.79133333333,1.852,7.14380676329,4.32511111111,4.13866666667,2.79,4.33755555556,4.31877777778,8.80894444446
249.04,4.4167037037,4.48266666667,3.36833333333,5.06833333333,2.14588888889,7.33547826087,4.54,4.31733333333,3.41277777778,4.61633333333,4.71188888889,8.88272222221
249.42,3.96718518518,3.90233333333,2.98522222222,4.55822222222,1.47266666667,6.80799033816,4.22355555556,3.69477777778,3.26644444444,4.103,4.35744444444,8.50066666667
249.79,4.38625925926,4.46433333333,3.621,4.97466666667,2.00533333334,7.37542995169,4.63433333333,4.01788888889,3.91855555555,4.98155555556,4.83977777778,9.01361111111
250.17,4.93244444444,5.26488888889,3.91255555555,5.597,2.34911111111,7.86906763285,5.15133333333,4.22233333333,4.20733333333,5.431,5.52144444444,9.32838888889
250.54,4.74885185185,5.427,4.22077777778,5.92533333333,2.38777777778,7.75785990338,5.29011111111,4.11644444444,4.25311111111,5.48311111111,5.61188888889,9.1213888889
250.92,5.79381481482,6.26155555555,5.36222222222,7.21977777778,3.49633333334,8.62774879227,6.31211111111,5.19422222222,5.26144444444,6.44655555556,6.41277777778,9.85899999999
251.29,6.2977037037,6.52611111111,5.79711111111,7.82622222222,4.137,8.83798067633,6.403,5.83233333333,5.89355555555,6.62266666667,7.00033333333,9.7586111111
251.66,6.91511111111,7.226,6.19377777778,8.14988888889,5.05266666667,8.80366666667,6.58311111111,6.17555555556,6.42,7.03588888889,7.552,10.1645555555
252.04,6.35403703704,6.95611111111,5.56477777778,7.82188888889,4.84633333334,8.39642028987,6.08988888889,5.58322222222,6.182,6.40311111111,7.22311111111,9.3975
252.41,6.08292592593,6.68711111111,5.27855555555,7.72055555556,4.79933333333,8.38642028985,6.17066666667,5.65444444444,6.24588888889,5.99244444444,6.81888888889,9.25622222221
252.79,7.24637037037,7.78366666667,6.17177777778,8.73155555557,5.83044444444,9.27235265701,7.29055555556,6.84488888889,7.37566666667,7.05344444444,7.75511111111,10.2056666667
253.16,7.28092592592,7.31888888889,6.03911111111,8.54188888889,5.48911111111,9.1993768116,6.83533333333,6.63633333333,6.72166666667,6.90188888889,7.37555555556,9.95444444447
253.54,7.9477037037,8.04822222222,6.43666666666,9.00955555555,5.93733333333,9.85320772947,7.15311111111,7.25666666667,7.01166666667,7.445,7.59577777778,10.1734444444
253.91,8.47937037037,8.90044444445,7.20644444445,9.73311111111,6.40255555556,10.4606763285,7.96255555554,8.01022222222,7.55111111111,7.43611111111,8.29733333334,10.7714444445
254.28,8.07922222222,8.59277777777,7.10122222222,9.50111111112,6.46922222222,10.1120241546,7.94077777778,8.00977777778,7.14077777778,7.29888888889,8.26677777778,10.4051111111
254.66,7.32396296296,7.66122222221,6.42055555556,8.66166666667,5.57633333333,9.63528985508,7.49411111111,7.35888888889,6.41,6.79588888889,6.98344444444,9.6882222222
255.03,6.81774074074,7.717,6.05866666667,8.20366666667,5.69388888889,9.48886956522,7.21955555556,7.109,6.06955555555,6.46777777778,6.78833333333,9.66844444443
255.41,6.076,7.43066666667,5.38722222222,7.58133333333,5.14344444444,8.89003381643,6.89633333333,6.13033333334,5.54977777778,6.00255555555,6.26955555556,9.18394444444
255.78,4.7687037037,6.40155555555,4.22433333333,6.88688888889,4.20066666667,8.0006231884,5.99922222222,5.06455555555,4.56744444444,5.23,4.86322222222,8.33033333333
256.15,4.79492592592,6.153,4.27711111111,6.88166666667,4.06188888889,7.78301932367,6.14122222222,5.25677777778,4.54011111111,5.66322222222,4.85055555555,8.81727777778
256.53,5.55744444444,6.78422222222,4.85755555556,7.04988888889,4.43055555556,7.91474879227,6.646,5.68822222222,4.63833333333,6.58822222222,6.08044444443,9.5766111111
256.90,4.49711111111,5.92866666667,3.86255555556,6.156,3.59188888889,6.94482125604,5.32288888889,5.06322222222,3.28911111111,5.62588888889,5.83155555555,8.55233333333
257.28,4.42237037037,6.50822222222,4.22188888889,6.42811111111,4.19166666667,7.27585990338,5.676,5.56577777778,3.41966666666,5.95666666666,6.03688888889,8.64916666667
257.65,3.02062962963,5.19266666667,2.93177777778,5.15577777778,3.02355555556,6.13812077294,4.393,4.255,2.215,4.65044444444,4.779,8.00011111111
