wavelength,Back_DigPluf,Belly_DigPluf,Breast_DigPluf,Crissum_DigPluf,Crown_DigPluf,DorTail_DigPluf,Rump_DigPluf,Throat_DigPluf,WingTip_DigPluf
826.61,19.4850833333,46.0591666667,32.1213333333,34.3135833333,19.55425,24.9390833333,20.266,30.8239166666,26.32175
826.91,19.0728333333,45.4085,31.7648333333,33.9950833333,19.07275,24.2689166667,19.8896666667,30.2123333333,25.7516666666
827.21,19.54625,46.089,32.3185,34.633,19.56275,24.7606666667,20.6930833333,30.8045,26.4561666667
827.51,19.75025,46.65725,33.0104166667,35.16825,19.9031666667,25.0550833333,20.8460833333,31.3540833333,26.7541666667
827.82,19.92225,47.0054166667,33.3245,35.6555,20.0105,25.1900833333,20.6606666667,31.6215833333,27.0965833334
828.12,19.97825,47.47975,33.8279166666,35.9384166667,20.2139166667,25.3485833333,20.7085833333,31.8636666666,27.525
828.42,19.2755833333,47.0363333334,33.71825,35.6180833334,19.8883333333,24.8379166667,19.9240833333,31.4134166667,27.1528333333
828.72,19.3406666667,47.2035833333,33.8448333334,36.0240833333,19.7741666667,25.1111666667,19.4963333333,31.48775,27.3904166666
829.02,19.9710833333,47.0271666667,34.2860833333,36.5593333333,20.12175,25.8020833333,19.8203333333,31.9284166667,28.0813333333
829.33,20.7195833333,47.7660833333,35.2460833333,37.47325,20.9804166667,26.7255833334,20.43875,32.6845833333,29.1601666666
829.63,19.91125,47.4028333333,34.583,37.09725,19.9188333333,26.0916666667,19.5048333333,31.8503333334,28.5003333333
829.93,20.3509166667,47.8850833333,35.0536666667,37.51275,20.0654166667,26.561,19.80525,32.5025,28.82675
830.23,20.18375,48.3389166667,35.8204166666,37.9825,20.0166666667,27.0785833333,19.4414166667,32.656,29.3244166667
830.54,19.3438333333,47.5946666667,35.7085833333,37.51025,19.1425,26.7008333333,18.23675,32.2163333334,28.64325
830.84,18.6905833333,46.9641666667,34.7893333333,36.51375,18.06075,25.8881666667,17.5960833333,30.9891666667,27.6744166666
831.14,18.5195,46.4864166667,33.8193333334,35.3585,18.1349166667,25.7998333334,17.92225,30.3361666667,26.8125
831.44,18.1540833333,45.7348333333,32.9295833333,34.5349166666,17.7403333333,25.3939166667,17.77975,29.6885833333,26.2804166667
831.74,19.3793333333,46.8135,33.8536666666,35.34925,19.23075,26.1799166667,19.31425,30.7971666667,27.38775
832.04,19.3790833333,46.59675,34.0326666667,34.8005,19.5325833333,26.1856666667,19.9930833333,30.96225,26.9618333333
832.35,19.012,46.1235,33.4784166667,34.2038333333,19.18925,25.2175,19.4714166667,30.3433333333,26.20875
832.65,18.6675,45.2113333333,32.8238333333,33.7156666667,18.7574166666,24.70775,19.16225,30.2983333333,25.5846666667
832.95,18.4718333333,45.1054166667,32.7695833333,33.6970833333,18.6358333333,24.5361666667,18.97825,30.5651666667,25.6635833333
833.25,19.0139166667,45.3870833333,33.1778333334,34.1925,19.4738333334,24.7904166666,19.5481666667,31.08775,26.2580833334
833.55,19.8758333333,45.6715833333,33.45625,34.5044166667,20.3544166667,25.5565,20.3224166666,31.6641666667,26.6110833333
833.85,20.67925,46.1383333333,34.1318333333,35.0565,21.1635,26.27675,21.1006666667,32.2264166667,27.2955833333
834.16,20.6128333333,46.20525,33.9761666667,35.16775,20.9656666667,25.9645,20.9909166667,32.3751666666,27.389
834.46,21.0834166667,46.5191666667,34.5641666667,35.5513333334,21.1281666666,26.2629166667,21.2115833333,32.7949166667,27.8460833334
834.76,21.3945833333,46.8304166667,35.136,36.23875,21.3285833334,26.32725,21.2956666666,33.472,27.92525
835.06,21.6128333333,46.9785,35.389,36.9274166667,21.2954166666,26.5865833333,21.599,34.0024166667,28.3111666667
835.36,22.51025,47.8396666666,36.2185,38.4373333333,22.6275,27.4605,22.6201666667,35.2665833333,29.6864166667
835.66,23.6174166667,48.5944166666,37.667,39.5233333333,23.91275,28.9375,23.804,36.704,31.0500833333
835.96,24.5998333333,50.22125,39.215,40.67925,24.9828333334,30.3115833333,24.8809166667,38.0745,32.4991666667
836.26,25.6439166667,51.5490833333,40.6495,42.11475,25.8491666666,31.9615,25.952,39.2963333333,33.9305833333
836.57,26.5245,52.13225,41.5121666667,43.1910833334,25.91675,33.0861666667,26.3905833334,40.0185833334,34.2913333333
836.87,27.11125,53.0435,42.4976666666,44.306,25.9995833333,34.04075,27.2461666667,41.2285833334,35.0740833333
837.17,26.4524166666,53.348,42.3190833334,44.7808333334,25.2460833334,34.1948333333,26.8094166667,40.85425,34.85975
837.47,26.1260833333,52.822,42.8590833334,44.9125,24.9338333333,34.698,26.868,41.3221666667,34.7908333333
837.77,24.15525,51.5765833333,41.61025,43.9189166667,23.8035,33.3474166667,25.3660833333,39.8789166666,33.41775
838.07,24.9130833333,51.5886666667,41.71,44.0063333333,25.3031666667,34.1999166666,26.3285833333,39.2548333333,34.2144166667
838.37,24.7014166667,51.0753333333,41.3379166667,43.0405833333,24.8058333334,34.0203333333,25.14925,38.3513333333,32.7955833334
838.67,24.0215833333,50.3210833333,41.11625,42.1254166667,23.4709166666,32.8746666667,24.2354166666,37.2171666667,31.9725
838.97,22.1434166667,50.0473333333,40.0094166667,41.87175,22.6009166667,31.7866666667,23.0903333333,35.44825,30.65025
839.27,18.8481666667,46.7514166667,37.4608333333,39.4380833333,19.4758333333,28.3426666667,19.8210833333,32.062,27.21275
839.57,16.0826666667,44.8705833333,35.2271666666,36.695,17.8819166666,26.0889166667,17.2820833333,29.8611666666,24.5266666667
839.87,15.2649166667,43.8005833333,34.4393333333,35.701,17.50775,25.5764166667,16.916,28.6605,23.90975
840.17,14.1853333334,42.9931666667,33.3959166667,33.98875,16.7446666667,24.2039166667,15.57425,26.7635,23.3613333334
840.47,15.7033333333,42.9816666666,34.35775,34.3425833333,17.3395,24.4649166667,16.1621666666,27.59925,23.9908333333
840.77,16.5415833333,43.6835,34.8343333333,35.4125833333,17.58925,25.0938333333,16.4478333333,27.392,24.2181666667
841.07,17.5128333333,43.15125,35.3765833333,36.22275,17.896,26.1973333333,16.8263333334,28.065,25.2555
841.37,17.73925,44.2739166667,36.2706666667,37.83825,18.26725,27.3266666666,16.99675,29.1583333333,26.2376666667
841.67,19.3708333333,46.59875,38.35025,40.2380833333,20.3061666667,29.1326666667,18.8775,31.1905833333,29.0816666667
841.97,18.7015833333,45.89475,37.68425,39.68425,19.842,29.5613333333,18.1405,31.2105833333,29.0525
842.27,21.5276666667,47.9165833333,39.60175,41.612,21.071,31.981,20.8335,34.046,31.4145
842.57,27.6606666667,52.54975,44.43825,46.4154166667,27.0694166666,37.87875,26.51525,39.4679166666,37.5645
842.87,33.0390833333,55.00375,47.9948333334,49.6138333333,30.6293333333,41.5011666667,31.3281666666,42.97275,41.4829166666
843.17,34.8536666666,55.8559166667,50.2814166667,50.3753333333,32.0945833333,42.868,33.3145,45.0261666666,43.4120833333
843.47,36.8685833333,57.498,52.059,52.7970833333,34.2461666667,44.3279166666,35.645,47.39725,44.3473333333
843.77,37.6520833333,58.3536666667,53.3251666666,52.4128333333,35.3404166667,45.0120833333,36.7598333333,48.6415,44.9919166667
844.07,36.6344166666,56.4814166667,52.6770833333,49.5974166667,35.2655,43.8809166667,36.1313333333,48.5305833334,44.3638333334
844.37,36.0331666667,56.10125,51.8709166667,48.4905833333,35.0340833333,43.4310833334,35.09775,47.4490833334,43.2186666667
844.67,33.8064166667,53.9640833333,50.74325,45.2928333334,32.2298333333,41.8244166667,33.5585833334,45.87825,40.8334166667
844.97,30.78175,50.6554166667,48.7125,41.4560833334,30.03275,39.3960833333,31.5074166667,43.5394166667,38.2024166667
845.27,32.8216666667,54.1424166667,51.0233333333,43.64025,31.7251666666,41.6909166667,33.26025,45.809,40.1314166667
845.57,32.2349166667,53.6055833333,50.5730833333,42.9321666667,32.7363333333,41.76225,32.3305,45.1288333333,40.019
845.87,27.673,50.91725,48.2180833334,40.3303333333,28.9045833333,38.4958333333,28.7211666667,42.9245,36.3991666667
846.17,24.0966666667,50.6119166667,48.3390833333,37.7621666667,25.9616666667,35.86825,24.5921666666,41.05475,34.6153333333
846.47,22.2328333333,52.9899166667,49.20475,37.9770833334,24.5229166667,36.2593333333,22.2965,40.9986666667,33.7148333333
846.77,23.7008333333,53.45375,51.58425,39.7021666667,25.7919166667,38.3396666667,22.30675,42.3004166667,35.583
847.07,25.9125,54.1971666667,51.0949166667,42.0010833333,28.2845833333,39.7506666667,23.7225833333,42.9135833333,37.9865
847.37,27.7884166667,59.1985833333,53.9743333333,45.44875,30.609,41.7948333333,24.9039166667,44.7755833333,40.9935833334
847.67,31.7021666667,62.0700833333,57.7699166667,48.6653333333,34.4899166667,44.4839166667,30.42725,49.2883333333,45.01775
847.97,34.3391666667,63.39075,58.7069166667,51.0055833334,36.1781666667,45.7471666667,32.184,50.20125,46.00575
848.26,34.76025,63.9554166667,59.5605,52.597,37.0434166667,46.6895,33.2476666666,50.742,46.4325833333
848.56,33.3333333333,59.46575,57.57825,50.9291666667,35.2786666667,43.467,31.15575,47.8803333334,43.1765
848.86,31.901,60.3190833333,58.3333333333,50.2929166667,33.4309166667,41.8620833333,29.2643333333,47.0703333333,41.8294166666
849.16,34.9055833333,61.88675,58.8365833333,51.8238333333,37.0755,44.4024166667,32.0125,47.956,43.74225
849.46,38.1079166667,62.248,58.5705,52.8765833333,40.6288333333,47.4199166666,35.2905833333,50.80075,45.9369166666
849.76,41.8445,64.5610833333,59.81625,54.6261666667,43.9205,48.9620833333,38.1969166667,54.12225,49.7033333334
850.06,42.2466666667,64.4078333333,59.127,54.5786666667,43.895,48.0464166667,39.5910833333,53.99875,50.7936666667
850.36,40.4184166667,66.1605,60.6950833333,56.00525,43.3536666666,47.5371666667,41.2955833333,54.521,51.45075
850.65,40.9183333333,65.6463333334,60.1360833333,55.5103333333,44.626,49.1496666666,42.755,54.6598333333,51.80275
850.95,43.4575833333,69.0423333333,63.6330833333,57.7486666667,48.1725833333,51.9736666667,45.139,58.1871666667,53.6915
851.25,46.6965833333,69.9323333334,66.2161666667,59.6470833333,51.314,52.9655833333,46.7344166666,61.74925,55.5931666667
851.55,49.9209166667,70.3396666667,66.2718333333,61.3348333334,51.027,53.3570833334,46.99825,63.6255833333,55.095
851.85,49.3056666667,73.1207499999,67.116,61.152,50.7351666667,55.2286666667,48.1616666666,65.8905833333,55.433
852.15,49.9571666667,73.5895833333,67.906,61.5385833333,49.6581666667,54.9999166667,49.1879166667,68.4615833334,54.9144166666
852.45,54.8574166667,78.0304166667,72.5934999999,62.656,49.8661666667,56.9071666667,51.87175,71.9695833333,57.6203333333
852.74,59.3865833333,81.50175,75.7325,66.7124166667,50.7326666667,58.7455,54.1208333333,74.08425,57.784
853.04,58.5068333333,77.8210833333,72.6128333334,66.0155833333,49.0885,55.64225,52.7779166667,70.7899166667,54.73075
853.34,56.2004166666,80.1090833332,70.9820833333,64.881,44.99,53.125,48.0160833333,72.47025,51.9346666667
853.64,54.1185833334,76.3889166666,66.3794166667,59.2433333334,42.8639166666,51.7241666666,41.1399166667,69.30075,46.7911666666
853.94,51.3963333333,73.8288333333,62.6125,57.4325833333,39.3243333333,48.7838333333,38.8738333333,65.7658333333,42.3423333333
854.23,49.7381666667,71.2041666667,58.0279166667,56.1518333334,38.0454166667,47.8621666667,39.4415,62.82725,43.63
854.53,46.8315,71.2239166666,55.20825,55.0780833333,36.63175,47.6996666667,38.67175,61.5015833333,44.7048333333
854.83,48.8976666667,75.92575,58.4655,57.3631666667,39.4620833333,50.9259166667,40.5644166667,64.28575,48.8095
855.13,52.33675,80.5114166665,63.6685,59.9646666666,41.71075,51.7195833333,42.63675,66.6225833333,52.9540833333
855.43,52.1806666666,80.5295833334,63.9408333333,61.7211666666,44.9765,52.5311666667,42.796,64.91425,55.4126666667
855.72,49.8148333333,78.9999166667,62.6295,61.81475,45.8889166666,52.4814166667,41.8519166667,64.0370833333,54.7406666667
856.02,45.4985,79.3155,62.6859166667,62.09075,45.5358333333,53.79475,41.9270833333,63.35575,56.25
856.32,43.7208333333,80.8528333332,63.9534166666,62.3255833333,43.91475,56.3953333334,40.50375,63.7984166666,56.2016666666
856.62,48.0015,83.0314999999,67.4961666667,65.0075833333,46.8701666667,60.6334166666,44.3439166667,65.7616666667,59.2384166666
856.91,48.8038333333,85.4864166666,70.4145833333,69.1785833334,48.5246666667,62.1611666667,46.61075,68.8995,62.44025
857.21,53.3840833333,89.594,76.3536666666,74.8730833333,51.9035,67.72425,49.4923333333,75.38075,67.8512499999
857.51,55.017,92.6020833335,77.5935833333,76.6582500001,50.80775,70.1955,48.2144166667,75.9779999999,67.092
857.81,56.4710833333,96.6947500001,79.9347499999,79.0503333332,50.6051666666,72.7653333333,48.4170833333,77.9328333333,66.8529166667
858.10,55.0451666667,93.9638333334,78.3332500001,76.4414999999,50.4054166667,72.7929166668,49.0540833334,75.4053333333,66.0813333333
858.40,56.0160833334,91.3993333334,76.1141666666,77.2726666666,50.9359166667,74.1979166666,49.5544166666,74.5097499999,65.9536666667
858.70,55.90475,88.4285833333,73.7618333334,73.7619166667,46.7143333333,73.0952499999,48.4286666667,73.3333333334,61.9048333333
858.99,50.1571666667,86.2685000002,69.8113333332,69.0252499999,39.8845833333,70.0734166667,43.9204166667,69.9161666668,56.6038333333
859.29,50.6985833334,80.8383333332,66.9661666667,62.9740833333,39.1715833334,65.1695833333,43.16375,67.8144166667,54.2416666667
859.59,48.7403333333,77.4223333334,64.4865,59.2054166667,38.80825,62.9845,43.5560833333,65.1648333333,53.5366666667
859.89,47.8360833333,76.151,63.4439166667,56.7680833333,39.96325,60.8195,43.4623333333,63.1214166666,52.8545
860.18,51.1225,76.1658333333,62.4785,56.90825,38.9464166667,60.5354166667,45.2505,61.8305,53.5406666667
860.48,50.7614166667,76.692,61.9711666667,55.87975,39.9321666667,60.6599166667,47.0388333333,62.3095833333,53.8915833333
860.78,53.0423333334,77.8659166667,65.07925,57.0106666667,41.5344166667,60.6260833333,49.7795833333,65.47625,54.9823333333
861.07,54.9583333333,79.0416666666,67.125,58.5833333333,44.5,62.9583333333,52.875,69.2916666667,57.5
861.37,53.6765,76.7975,63.7665,56.2091666666,41.5033333333,59.1911666667,50.2040833333,68.5051666666,54.8201666667
861.67,53.2841666667,77.8326666666,62.8490833333,55.2956666667,42.0360833333,59.31875,50.0820833333,70.5665,53.9819166667
861.96,54.2269166667,81.3606666667,65.7003333334,57.2061666667,45.9339166666,60.58775,50.5233333333,72.3833333333,56.92425
862.26,60.93525,85.2564999999,72.3605,62.7826666667,52.8281666667,64.8943333333,56.2595833334,77.3001666667,61.7270833333
862.56,60.1935,85.8630833334,74.1443333333,64.509,53.2738333333,65.3274166667,57.3288333333,76.3765,60.5283333333
862.85,58.2614166666,83.8003333334,72.4498333333,63.7930833333,52.4424166667,61.6738333333,55.5675,73.9225,58.2974166667
863.15,55.8163333334,79.9319166666,68.9115833333,63.2654166667,51.0885,59.38775,54.4896666667,72.245,55.88425
863.45,57.4475,81.2335,70.7346666667,63.7139166667,54.6259166667,60.9906666667,55.6759166667,74.0814166667,56.88975
863.74,55.8524166667,79.2302499999,69.0520833333,63.7405,52.6081666667,59.0648333333,55.1209166667,71.1833333333,56.4885
864.04,53.4748333333,78.2596666667,68.2043333333,62.9766666667,51.5066666666,58.4873333333,54.1206666666,69.7725,56.7343333333
864.33,49.023,72.87375,62.90225,59.3104166666,47.7011666667,54.42525,49.4826666666,62.6725,53.6494166667
864.63,47.0689166667,71.4368333333,62.3850833333,58.7644166667,45.7183333333,53.50575,47.1264166667,59.6839166667,52.21275
864.93,43.2878333333,67.6335833333,58.6178333333,54.9771666667,41.7519166667,50.2843333333,41.6098333333,53.98175,49.11825
865.22,41.2945,66.5806666667,57.15925,55.6128333333,39.17525,49.2265833333,40.6356666667,52.2623333333,47.25075
865.52,38.6469166667,64.7213333334,53.5714166666,54.0939166667,35.1335833334,46.22525,39.0825,49.6515833333,45.6735833334
865.81,36.8261666667,64.2770833334,51.62375,53.4006666666,31.9853333333,44.2401666667,37.1323333333,48.4375833333,45.9865
866.11,38.5933333333,66.5715,52.5348333333,57.066,32.161,46.6095,38.7834166667,50.4751666667,48.194
866.41,39.0624166667,66.6015833334,53.4179166667,57.0311666667,31.315,46.6144166667,36.7838333334,50.0324166667,48.0468333333
866.70,35.3996666667,62.9404166666,49.8643333333,54.3358333333,27.1003333334,44.4443333333,33.57025,46.30775,45.1898333333
867.00,35.7864166667,64.6465,48.7014166667,53.93225,26.4791666667,44.7690833333,30.736,45.4545833334,43.9755833333
867.29,33.9715,63.7011666667,44.8198333333,51.3514166667,23.1981666667,42.3048333333,27.21475,42.3048333333,41.1785833333
867.59,33.9478333333,62.596,42.81875,48.4639166667,20.7756666667,39.5545833334,26.1904166667,42.0891666667,38.556
867.88,32.2580833334,61.55925,41.5898333334,45.1614166666,22.0046666666,38.0953333333,25.9600833333,41.2825833333,37.5191666667
868.18,36.9430833334,66.01375,45.39175,49.7693333334,26.8049166666,40.2843333333,32.4500833334,45.8910833333,43.5484166666
868.48,38.7984166667,63.1395833333,45.19375,49.341,26.7829166666,39.7675833333,31.97675,45.4650833333,44.88375
868.77,38.0828333333,63.7738333333,45.20725,47.97075,25.77725,42.3576666667,27.8065833334,46.5456666667,46.54575
869.07,36.86075,60.4056666666,40.52025,44.0035,23.67725,39.55025,22.7071666667,44.3121666667,43.2098333333
869.36,38.2456666667,59.4298333333,39.0350833333,39.91225,24.5175833333,39.2543333334,21.6666666667,41.7984166667,42.63175
869.66,42.8113333333,62.2710833333,41.02575,40.5219166667,27.0604166667,42.7198333333,26.1445833333,43.26925,47.2068333333
869.95,43.449,66.7629166668,44.5085,44.2196666667,28.7570833333,44.5085833334,26.9749166666,46.96525,52.1195
870.25,41.339,62.0785833334,43.3521666666,42.0413333333,27.4344166667,41.66675,26.6854166667,44.9439166667,52.4344166667
870.54,46.0384166667,64.4354166668,49.0890833334,46.266,32.8779166667,46.8579166666,31.7850833333,51.2750833333,56.2841666667
870.84,50.63725,70.3921666668,56.71575,51.7646666667,38.1863333333,54.902,33.8235833333,59.21575,63.2844166667
871.13,56.0240833333,77.2590833333,63.9559166667,60.743,43.17275,62.3996666667,39.15675,67.9719166667,71.8373333334
871.43,53.4343333333,75.8079166667,66.0101666667,60.9595833333,41.717,62.9294166667,36.9698333333,68.3839166666,70.0000000001
871.72,53.131,77.0713333332,66.7148333333,59.923,43.3524166667,63.9211666667,37.6205,68.9306666666,71.4836666668
872.02,52.17,75.651,65.06075,61.28475,45.2691666667,60.9375,41.18925,65.0174166667,69.53125
872.31,53.8556666667,78.4411666667,67.45425,66.3765,48.01,63.9303333333,46.1856666667,67.12275,72.0148333333
872.61,49.6945,77.8359999999,67.3210833333,66.88475,45.6370833333,62.04175,42.6265,67.84475,71.9458333334
872.90,43.2741666667,74.5346666667,63.3249166667,65.48225,42.2588333333,58.5449166667,40.0591666667,64.7631666666,66.4129166667
873.20,43.5228333333,71.5244166667,61.80875,64.3365,40.83725,57.741,41.15325,61.3350833333,63.5071666667
873.49,45.83325,76.2971666667,65.4481666667,68.6714166667,42.4920833333,59.945,43.9858333333,64.7406666667,64.8190833333
873.79,43.5725833334,74.7384166666,62.1825,66.4799166666,40.50825,54.8206666667,41.8533333334,59.19275,61.5845
