wavelength,Back_ThrAbbf,Belly_ThrAbbf,Breast_ThrAbbf,Crissum_ThrAbbf,Crown_ThrAbbf,DorTail_ThrAbbf,Patch10_ThrAbbf,Patch11_ThrAbbf,Patch12_ThrAbbf,Rump_ThrAbbf,Throat_ThrAbbf,WingTip_ThrAbbf
449.27,9.34808333334,17.9570833333,17.4515,14.2014583334,21.27525,7.92583333334,13.89475,15.2310833333,3.56741666667,13.7679880953,22.2304166667,8.87549999999
449.62,9.34324999999,17.90425,17.3838333333,14.1631666666,21.2135,7.93716666667,13.8188333333,15.15075,3.59916666667,13.7181547619,22.192375,8.88283333334
449.98,9.34016666667,17.8721666666,17.3229166667,14.1259166666,21.1585,7.94525,13.7518333333,15.0931666666,3.59641666667,13.6856071429,22.1832916666,8.89866666666
450.33,9.30816666668,17.8006666666,17.22425,14.0352916667,21.0665833333,7.91183333334,13.6555,15.01575,3.58658333333,13.6123809524,22.1558333333,8.86441666667
450.69,9.25516666667,17.702,17.1190833334,13.9630416667,20.9626666667,7.888,13.5596666667,14.8985,3.56183333333,13.5205119048,22.081875,8.83833333333
451.04,9.25125,17.6865,17.0864166667,13.95775,20.9148333333,7.91875,13.5195833333,14.8774166667,3.59225,13.5093333333,22.0870416667,8.86908333334
451.40,9.25191666666,17.6716666667,17.0610833333,13.9180416667,20.84775,7.93666666667,13.4709166667,14.8338333333,3.61441666667,13.4814285714,22.07775,8.88299999999
451.75,9.2335,17.64425,17.0168333333,13.889,20.79525,7.95466666667,13.41025,14.7885,3.59975,13.4391785714,22.0700833333,8.88574999999
452.10,9.22074999999,17.62475,16.9649166667,13.842875,20.7203333333,7.9535,13.3776666667,14.75125,3.59391666667,13.42075,22.0700416666,8.88083333333
452.46,9.19541666667,17.5825833333,16.9111666667,13.7934166666,20.6263333334,7.93625,13.3061666667,14.7036666667,3.56333333333,13.3620714286,22.0425,8.852
452.81,9.17750000001,17.5351666667,16.84975,13.753625,20.5313333333,7.93625,13.2599166666,14.6564166666,3.54366666667,13.3135476191,22.02675,8.84108333332
453.17,9.16200000001,17.4871666667,16.8053333333,13.7329583334,20.4388333334,7.91758333333,13.226,14.6066666667,3.531,13.2499166666,21.981,8.80491666668
453.52,9.20916666667,17.5039166666,16.8114166667,13.754375,20.3891666667,7.94983333333,13.24775,14.628,3.55516666666,13.267452381,21.9944583333,8.83341666667
453.87,9.235,17.54025,16.8394166667,13.778125,20.3530833333,7.98025,13.2763333333,14.64725,3.58266666667,13.2974285714,22.0424166667,8.87191666667
454.23,9.25800000001,17.5840833333,16.8543333333,13.810875,20.2955,8.02033333333,13.2999166667,14.6640833333,3.60958333333,13.3106904762,22.032625,8.91741666667
454.58,9.30641666667,17.6265833333,16.87825,13.8537916667,20.2586666667,8.0405,13.3331666666,14.7085,3.63908333333,13.330202381,22.0605,8.94641666666
454.93,9.30975,17.6180833333,16.8738333333,13.844,20.1823333334,8.02491666667,13.3325833333,14.69725,3.61408333333,13.3273809524,22.020625,8.93816666668
455.29,9.31308333333,17.6365833333,16.8935,13.8834583333,20.1373333333,8.03225,13.3748333333,14.7146666667,3.6155,13.3421428572,22.0195833333,8.94708333333
455.64,9.29675000001,17.6399166667,16.89175,13.875125,20.0513333333,8.005,13.3924166666,14.7001666667,3.61758333333,13.3407142857,22.0001666666,8.94483333333
456.00,9.29524999999,17.6596666666,16.92275,13.9265833333,19.98875,8.01325,13.42175,14.70875,3.619,13.3464880952,21.954875,8.94075000001
456.35,9.29116666667,17.6911666667,16.9153333333,13.9336666667,19.9208333333,7.99575,13.4523333333,14.71825,3.59141666667,13.36075,21.9365416667,8.94066666666
456.70,9.31141666667,17.7510833333,16.9433333333,13.9845416667,19.8719166667,8.00166666667,13.5199166667,14.757,3.60233333333,13.3995238095,21.9203333333,8.95383333333
457.06,9.33108333334,17.84025,16.9845,14.0459583333,19.83525,8.0175,13.6085,14.79425,3.5955,13.4475833333,21.962125,8.98966666667
457.41,9.30524999999,17.8659166666,16.9745,14.0441666667,19.74275,7.99833333334,13.648,14.78375,3.5775,13.4488214285,21.9424583333,8.96616666668
457.76,9.29266666666,17.90225,16.9629166667,14.0705833333,19.6523333334,7.98216666667,13.69775,14.7946666667,3.56083333334,13.4551428571,21.9102916667,8.94091666667
458.12,9.288,17.94125,16.9833333334,14.1114166667,19.5840833333,7.96425,13.759,14.8240833333,3.537,13.4748690476,21.9064583334,8.92083333334
458.47,9.27375000001,17.982,17.0088333333,14.1341666667,19.5134166667,7.96825,13.8116666667,14.8465,3.51883333333,13.4938214286,21.8904166667,8.916
458.82,9.24575000001,18.0218333333,17.0214166667,14.1619583334,19.4361666666,7.9475,13.8515833333,14.8489166667,3.49958333333,13.4892142857,21.8710833333,8.89566666667
459.18,9.26008333332,18.0745,17.0456666667,14.2011666666,19.3909166667,7.95333333333,13.9150833334,14.8675833333,3.50466666666,13.5312261904,21.8832083333,8.91175000001
459.53,9.27600000001,18.131,17.0864166666,14.2590416667,19.3581666667,7.96091666667,13.9831666667,14.89225,3.51341666667,13.5558095238,21.8707916666,8.9105
459.88,9.28766666668,18.1775833334,17.1151666667,14.3013333333,19.3315833333,7.9605,14.0554166667,14.9119166667,3.5185,13.5821428571,21.884625,8.92599999999
460.24,9.29575,18.2279166666,17.1599166667,14.3502083333,19.28675,7.94841666667,14.12625,14.934,3.528,13.6045714286,21.8798333333,8.91750000001
460.59,9.30499999999,18.26875,17.1945833333,14.3965416667,19.2470833333,7.948,14.1931666667,14.9623333333,3.5405,13.646202381,21.8814583334,8.92299999999
460.94,9.30716666668,18.3066666667,17.2245833333,14.432875,19.19025,7.94583333333,14.2495833333,14.9781666667,3.55283333333,13.6734047619,21.84175,8.90824999999
461.29,9.31733333334,18.36675,17.2763333333,14.51125,19.1585,7.94616666667,14.3418333333,15.018,3.56458333333,13.699202381,21.834375,8.90808333332
461.65,9.32691666668,18.4114166667,17.31825,14.564625,19.1044166667,7.93616666667,14.4216666666,15.0258333334,3.55675,13.7163809524,21.8105833333,8.89791666666
462.00,9.35791666667,18.4970833333,17.3820833333,14.6451666667,19.0775833333,7.9565,14.5344166667,15.0591666667,3.58,13.7687619048,21.80875,8.91258333334
462.35,9.40916666668,18.6065833333,17.4589166667,14.7507083333,19.0460833333,7.971,14.7013333334,15.1205833333,3.61958333334,13.845202381,21.8164583333,8.94316666666
462.71,9.48258333334,18.7285,17.5605833333,14.8763333334,19.0360833333,8.01858333334,14.867,15.2041666666,3.66275,13.9442380952,21.8662083333,8.99425000001
463.06,9.49725000001,18.8298333333,17.642,14.981375,18.98725,8.02283333334,15.017,15.2603333333,3.65783333334,14.0035833333,21.8752916667,8.99191666666
463.41,9.55808333333,18.9660833333,17.7355,15.1042916666,18.9790833333,8.07925,15.202,15.3564166667,3.68383333333,14.1264404762,21.9298333333,9.04508333334
463.76,9.60725000001,19.0955833333,17.837,15.2334583333,18.9293333333,8.10708333333,15.3894166666,15.4460833333,3.70683333334,14.2270476191,21.9430416667,9.0775
464.12,9.64358333334,19.2061666666,17.9295833333,15.3624583333,18.9099166667,8.14591666667,15.5685833333,15.5183333333,3.716,14.3241666667,21.9815416667,9.09908333332
464.47,9.68658333333,19.3566666667,18.0508333333,15.50575,18.9070833333,8.15141666667,15.77925,15.5998333334,3.72133333333,14.4068928571,22.02225,9.11841666667
464.82,9.71841666667,19.49175,18.1580833333,15.6251666666,18.8979166667,8.16916666667,15.966,15.6878333333,3.71133333333,14.4998095238,22.0742916667,9.13950000001
465.17,9.73808333332,19.6026666667,18.24,15.7134583333,18.85125,8.16958333333,16.1205833333,15.7370833333,3.69366666667,14.5693333334,22.065875,9.14833333333
465.53,9.80275000001,19.7661666667,18.3500833333,15.8456666667,18.8373333333,8.2095,16.3225,15.8559166667,3.73208333333,14.6744047619,22.1211666667,9.18533333333
465.88,9.815,19.8378333333,18.413,15.930125,18.8028333333,8.22025,16.4719166667,15.9245,3.7325,14.7394285715,22.124875,9.18925000001
466.23,9.8435,19.9603333333,18.499,16.0494166666,18.7941666667,8.23991666667,16.6321666667,16.0031666667,3.7455,14.8279404762,22.160375,9.20066666667
466.58,9.85075,20.0518333333,18.57225,16.1396666667,18.7706666667,8.23291666667,16.78275,16.053,3.74408333333,14.8829761905,22.1580833333,9.18816666667
466.94,9.8475,20.11675,18.5985833333,16.2029583333,18.7040833333,8.203,16.8906666666,16.0844166667,3.7165,14.9001547619,22.1061666667,9.17291666668
467.29,9.84916666666,20.1648333333,18.641,16.2512083333,18.63275,8.16858333333,16.991,16.1111666666,3.69608333333,14.9246190476,22.0772916666,9.14700000001
467.64,9.82591666668,20.23725,18.6656666667,16.3052083333,18.5825833333,8.153,17.0765833333,16.1165833333,3.665,14.9355238095,22.06275,9.11258333333
467.99,9.83124999999,20.3156666666,18.7070833333,16.3618333333,18.5280833334,8.13208333333,17.2001666667,16.1413333333,3.65341666667,14.9542261905,22.034125,9.115
468.35,9.82791666667,20.3753333333,18.7284166667,16.4133333333,18.4664166667,8.14975,17.2921666667,16.1563333333,3.64383333333,14.9718809524,22.0123333333,9.10374999999
468.70,9.83708333332,20.43325,18.7555,16.4913333333,18.4125833333,8.14683333333,17.4074166667,16.1863333333,3.66925,14.9911071428,21.9865,9.10025
469.05,9.83391666667,20.4895,18.7949166667,16.5513333333,18.3888333334,8.12325,17.5235833333,16.2308333333,3.65991666667,15.0200238095,22.0169166667,9.08241666666
469.40,9.80700000001,20.53025,18.8205,16.5982083333,18.3475,8.1115,17.61175,16.2424166667,3.623,15.0559285714,21.9861666666,9.07441666668
469.75,9.82375,20.6296666667,18.8655833333,16.6782083333,18.3183333334,8.1165,17.7465833333,16.273,3.61633333333,15.0926904762,21.9867916667,9.07833333334
470.11,9.75916666666,20.60275,18.82825,16.6490833333,18.2054166667,8.06791666667,17.7629166667,16.2299166666,3.55275,15.0569880953,21.9152916667,9.03016666667
470.46,9.79133333332,20.6910833333,18.8850833333,16.73175,18.2026666666,8.11058333333,17.8900833333,16.2858333333,3.60833333333,15.1160238095,21.9514166667,9.06674999999
470.81,9.82933333333,20.7700833333,18.9473333333,16.810125,18.2135,8.16666666667,17.99175,16.3361666667,3.65475,15.1781904762,21.9869166667,9.10116666668
471.16,9.81941666665,20.8156666667,18.9693333333,16.8407083334,18.1690833334,8.18408333333,18.0785,16.3526666667,3.67541666667,15.1979642857,22.0049166667,9.10266666666
471.51,9.83916666666,20.872,19.0095833333,16.8749166667,18.1356666667,8.20633333333,18.1734166667,16.3996666667,3.71108333333,15.2384285714,22.033,9.12883333334
471.87,9.84141666666,20.89925,19.0141666667,16.895375,18.0989166667,8.22075,18.224,16.433,3.74683333333,15.2720595238,22.043375,9.13866666667
472.22,9.87350000002,20.9153333333,19.03875,16.9130416667,18.0755,8.23616666667,18.247,16.43925,3.77608333333,15.3059404762,22.04325,9.17383333332
472.57,9.90266666667,20.9625,19.08225,16.931,18.05575,8.258,18.2810833333,16.4535,3.80425,15.330952381,22.0682083333,9.21075
472.92,9.93024999999,20.9940833333,19.0933333333,16.961375,18.01325,8.30683333333,18.2936666667,16.4544166667,3.83858333333,15.3557142857,22.0614583333,9.25358333333
473.27,9.92100000002,20.9575,19.07275,16.926625,17.9521666667,8.2855,18.2531666667,16.4053333333,3.84483333333,15.3048452381,22.032625,9.25250000001
473.62,9.92866666666,20.93875,19.0670833333,16.925625,17.93,8.29875,18.2365,16.4046666667,3.85183333333,15.2940714285,22.05375,9.27475
473.98,9.98375,20.98,19.1063333334,16.9557083333,17.9520833333,8.3355,18.2445833334,16.4235833333,3.906,15.3090952381,22.1068333334,9.32408333332
474.33,9.96274999999,20.8931666666,19.0299166666,16.86625,17.85175,8.30783333333,18.1353333333,16.3735833333,3.87166666666,15.2519642857,22.044125,9.31241666667
474.68,9.9255,20.8579166667,18.9669166667,16.7905,17.7743333333,8.2705,18.0533333333,16.3198333333,3.85841666667,15.1868333333,22.03475,9.28966666666
475.03,9.94308333334,20.8278333333,18.92825,16.775,17.7626666667,8.2855,17.9665833334,16.3041666667,3.86066666667,15.1500595238,22.0177083333,9.31749999999
475.38,9.96258333334,20.7546666666,18.8713333333,16.735875,17.7271666666,8.2985,17.8634166667,16.2546666667,3.87316666666,15.1078095238,22.002,9.3375
475.73,9.94125000001,20.6774166667,18.8095833333,16.6602916667,17.65975,8.30733333333,17.7350833333,16.1875,3.84433333333,15.0211904762,21.9570833333,9.34383333334
476.08,9.88400000001,20.577,18.7234166667,16.548,17.574,8.26316666667,17.6020833333,16.1109166667,3.81291666667,14.9286428571,21.9052916667,9.3075
476.44,9.84166666665,20.4486666667,18.61025,16.4339166667,17.5061666666,8.23508333333,17.456,16.0281666667,3.775,14.8431309524,21.8764166667,9.27958333333
476.79,9.83924999999,20.3771666667,18.5518333334,16.3650833334,17.4933333333,8.23525,17.3279166667,15.9705,3.769,14.7947142857,21.858625,9.29591666667
477.14,9.82916666666,20.3210833333,18.49825,16.2985416667,17.4775833333,8.2465,17.2251666667,15.936,3.75766666667,14.7317619048,21.8565,9.30041666666
477.49,9.8215,20.2413333333,18.4238333333,16.1865,17.4288333333,8.25075,17.0651666667,15.8745833333,3.77425,14.682797619,21.8325,9.32108333333
477.84,9.81266666666,20.1505,18.3375,16.098125,17.38275,8.27725,16.9279166667,15.8220833334,3.78275,14.6169047619,21.8037083334,9.32433333333
478.19,9.823,20.1200833333,18.2989166667,16.0677083334,17.4078333333,8.32675,16.8424166667,15.7941666667,3.80966666667,14.589202381,21.8483333333,9.3595
478.54,9.84183333334,20.0183333333,18.2356666667,15.991625,17.3853333333,8.3535,16.6965833333,15.7455,3.81633333333,14.5293571428,21.8283333333,9.38191666667
478.89,9.79975000001,19.8851666667,18.135,15.8700416667,17.3161666667,8.32625,16.5269166667,15.6408333333,3.79966666667,14.4284642857,21.7902083333,9.35608333334
479.24,9.76141666667,19.7814166666,18.0346666667,15.7377083333,17.2796666667,8.30916666666,16.36375,15.549,3.77,14.3262261905,21.7541666667,9.343
479.60,9.72850000001,19.65575,17.9311666667,15.6085,17.2364166667,8.28741666667,16.196,15.4715833333,3.75308333333,14.2417738095,21.7232083333,9.3325
479.95,9.71416666666,19.5829166667,17.8508333333,15.523625,17.205,8.30941666667,16.0469166667,15.41125,3.77183333333,14.1958452381,21.7105416667,9.33983333334
480.30,9.69291666665,19.497,17.7455,15.41325,17.14875,8.31816666667,15.878,15.3280833333,3.78016666667,14.1035119048,21.6597083333,9.34158333334
480.65,9.62241666667,19.3410833333,17.593,15.231125,17.0271666667,8.28975,15.64375,15.2184166667,3.74,13.9748690476,21.5905,9.29341666666
481.00,9.59408333333,19.2609166667,17.5098333333,15.1346666667,16.97725,8.29866666667,15.4888333333,15.1556666667,3.76175,13.9354642857,21.595375,9.29616666667
481.35,9.54191666667,19.17825,17.4355833333,15.0225833333,16.9061666666,8.28591666667,15.32125,15.084,3.75058333333,13.8533452381,21.5540833333,9.26458333333
481.70,9.527,19.138,17.3981666667,14.98175,16.8721666667,8.28616666667,15.20925,15.0573333333,3.74733333333,13.81975,21.6045416667,9.28208333334
482.05,9.48691666666,19.0904166667,17.34525,14.9175,16.8115833334,8.2675,15.10375,15.0046666666,3.72425,13.7740595238,21.6040416667,9.26558333333
482.40,9.46416666666,19.0420833333,17.3009166667,14.86425,16.7625,8.26441666667,15.02875,14.9594166667,3.72025,13.7428928572,21.6074166666,9.26308333333
482.75,9.45475,19.0271666667,17.2755833333,14.8335416667,16.7453333334,8.26783333334,14.97825,14.9490833333,3.72541666667,13.7285952381,21.61025,9.27075
483.10,9.43283333334,18.9915833333,17.2406666667,14.7949166667,16.6949166666,8.255,14.9349166667,14.9249166667,3.725,13.7061785714,21.5950416667,9.26383333334
483.45,9.43508333333,18.9735833333,17.209,14.7710416667,16.66275,8.25758333333,14.9006666667,14.8870833333,3.73483333333,13.6825,21.592,9.26066666667
483.80,9.43350000001,18.9411666667,17.1754166667,14.7499166667,16.6275833333,8.25591666667,14.8678333333,14.862,3.73733333333,13.654,21.5774166667,9.26741666667
484.15,9.43358333334,18.9308333333,17.1678333333,14.7489166667,16.6104166666,8.26383333333,14.8561666667,14.85425,3.75116666667,13.6522619047,21.5798333333,9.28008333334
484.50,9.441,18.9305833333,17.16525,14.7556666667,16.5926666667,8.27583333333,14.8615833333,14.8485833333,3.77333333333,13.6538809524,21.57625,9.29516666667
484.85,9.43775000001,18.9099166666,17.1485833334,14.747625,16.5514166667,8.27191666667,14.845,14.8211666667,3.77366666667,13.6332261904,21.5519583333,9.29558333334
485.20,9.44116666667,18.9018333333,17.12825,14.7552916667,16.5204166667,8.27025,14.8553333333,14.8088333333,3.782,13.6331071428,21.5535,9.30541666666
485.55,9.42966666668,18.8865,17.104,14.744375,16.46675,8.26025,14.8625833334,14.7831666667,3.778,13.6204642857,21.5105833333,9.29675000001
485.90,9.43008333334,18.8705,17.0840833333,14.7373333333,16.4165,8.2555,14.8705833333,14.7686666667,3.78375,13.6058095238,21.4669583334,9.29891666667
486.25,9.42566666666,18.876,17.07525,14.7472083333,16.3703333333,8.25616666666,14.88975,14.7630833333,3.78433333333,13.60375,21.4346666667,9.29991666668
486.60,9.43458333332,18.8998333333,17.0803333333,14.7685416667,16.3268333333,8.264,14.93475,14.7614166667,3.79283333333,13.6105357143,21.423625,9.31108333332
486.95,9.45499999999,18.93,17.0944166667,14.8088333333,16.30725,8.27908333334,14.9755,14.77425,3.81025,13.6265,21.4183333333,9.32658333334
487.30,9.46683333334,18.9733333333,17.1239166667,14.8547083333,16.29325,8.29725,15.0286666667,14.80575,3.82691666667,13.6652619048,21.4272083333,9.34799999999
487.65,9.474,19.00425,17.14625,14.8861666667,16.271,8.29983333333,15.08525,14.82625,3.82708333333,13.6886309524,21.4214583333,9.34958333333
488.00,9.46541666667,19.0295,17.156,14.908875,16.2345833333,8.28483333333,15.1315833334,14.8310833333,3.8155,13.6964880952,21.407,9.33566666666
488.35,9.47975000001,19.0986666666,17.20225,14.974625,16.2263333333,8.28658333333,15.2195,14.8650833334,3.82258333333,13.7378095238,21.4305833333,9.35233333334
488.70,9.50033333332,19.1698333333,17.2433333334,15.0337916666,16.2063333333,8.28925,15.32275,14.909,3.82575,13.7861071428,21.4334583333,9.36558333333
489.05,9.51716666668,19.2495,17.2913333333,15.101875,16.1740833334,8.29891666667,15.4348333333,14.9431666667,3.82183333334,13.8296666667,21.4201666667,9.37875000001
489.40,9.53099999999,19.3358333333,17.33275,15.1724583333,16.1395,8.3,15.5646666667,14.9765,3.82433333333,13.8778571429,21.4068333333,9.37541666666
489.75,9.55616666667,19.445,17.4075833334,15.274875,16.1204166667,8.31258333334,15.7174166666,15.027,3.83475,13.9459404762,21.4097916667,9.37525
490.10,9.58125,19.5555,17.4778333333,15.3718333333,16.0938333333,8.31383333333,15.8823333334,15.079,3.85225,14.0046071429,21.3995833333,9.38049999999
490.45,9.59333333333,19.637,17.5373333333,15.4682083333,16.0519166667,8.30541666667,16.0269166666,15.1200833333,3.8445,14.0668214286,21.381125,9.36941666666
490.80,9.61833333334,19.7548333333,17.624,15.575875,16.0321666667,8.32275,16.19775,15.17925,3.85541666667,14.144797619,21.4042083333,9.38375000001
491.15,9.63741666666,19.8541666667,17.6985833333,15.6865416667,16.0089166667,8.33016666667,16.36775,15.238,3.85958333333,14.2123928571,21.3970416667,9.38950000001
491.50,9.67391666667,19.9869166667,17.796,15.8129166667,16.0171666667,8.35675,16.548,15.3071666667,3.87808333333,14.3001309524,21.4412916667,9.41691666666
