wavelength,Back_ThrOrnf,Belly_ThrOrnf,Breast_ThrOrnf,Crissum_ThrOrnf,Crown_ThrOrnf,DorTail_ThrOrnf,Patch10_ThrOrnf,Patch11_ThrOrnf,Rump_ThrOrnf,Throat_ThrOrnf,WingTip_ThrOrnf
841.97,32.9273333334,49.3403333333,33.3335555556,45.1546666666,24.3533333333,33.5363333333,36.2251111111,37.9503333333,32.8766666667,37.5445555556,29.7565555555
842.27,35.4982222222,50.2611111111,34.82,46.3484444445,24.8826666667,35.2634444444,38.0542222222,38.2892222222,34.3766666667,38.3932222222,29.7338888889
842.57,35.983,50.6835555556,36.4102222222,47.6354444445,24.074,33.6752222222,38.205,39.9715555556,34.245,38.832,30.8546666666
842.87,37.6872222222,52.1062222222,36.7825555556,47.7805555556,25.5583333333,34.8885555556,39.1857777778,41.5041111111,34.8883333333,39.2987777778,32.259
843.17,39.7968888889,54.6936666667,37.7654444445,50.6616666667,25.9773333333,35.3031111111,40.4125555556,44.66,35.6725555556,41.5513333333,32.0713333333
843.47,43.6201111111,59.1494444445,40.3231111111,56.2811111111,28.6845555556,38.2458888889,43.2243333333,49.4227777778,39.1362222222,44.6753333333,35.3774444444
843.77,46.5875555556,60.7978888889,42.1365555555,60.1714444444,31.5858888889,41.1473333333,47.4446666667,50.7746666667,42.4001111111,47.5766666667,37.9162222222
844.07,49.6987777778,61.9812222222,44.1433333333,60.9437777778,31.2248888889,40.8633333334,49.5314444444,51.8072222222,42.2021111111,48.494,39.9263333333
844.37,51.2326666667,63.2893333333,46.0993333333,62.4452222222,33.671,43.5327777778,52.0094444445,55.2516666667,43.6,50.2871111111,41.0671111111
844.67,52.7102222222,61.9241111111,46.9173333333,63.1774444445,34.8237777778,44.1056666667,52.0663333333,55.5216666667,46.1381111111,50.0,40.7181111111
844.97,50.3817777778,58.229,44.34,61.1805555555,30.7983333333,41.5971111111,50.1734444444,51.5623333333,42.4997777778,46.8401111111,38.0206666667
845.27,51.2163333333,57.8565555556,45.0361111111,61.3083333333,32.4788888889,42.4063333333,52.2024444444,53.6488888889,44.0171111111,47.0414444444,40.8611111111
845.57,47.9103333333,56.6768888889,43.8327777778,58.4777777778,30.3432222222,39.5175555556,49.5074444444,52.5315555556,40.9107777778,45.4977777778,37.8525555555
845.87,48.3093333333,56.3838888889,43.4782222222,58.0744444444,30.5382222222,41.3731111111,50.9661111111,51.3458888889,41.2008888889,46.7218888889,37.336
846.17,49.963,55.852,44.8887777778,61.8888888889,31.1851111111,41.7407777778,54.0742222222,52.9261111111,42.9258888889,47.963,37.6296666666
846.47,48.6628888889,53.8983333333,44.1807777778,59.5104444444,29.9812222222,42.0716666667,53.7475555555,51.7892222222,41.8833333333,44.7833333333,36.1204444444
846.77,46.2705555556,51.3597777778,41.5696666667,55.7885555556,26.1072222222,38.3448888889,53.4186666667,48.4847777778,40.2096666667,41.3753333333,33.0224444444
847.07,42.6837777778,47.7701111111,40.1016666667,50.9388888889,24.2565555556,34.6243333333,51.3303333333,48.3958888889,37.5585555555,37.011,31.3773333334
847.37,40.0418888889,46.499,38.5325555555,50.3984444445,24.067,34.4654444444,50.4822222222,48.4276666667,36.6875555556,34.5912222222,28.3017777778
847.67,38.077,44.7435555556,35.8976666667,48.5042222222,21.3246666667,32.5214444444,48.2905555555,46.1111111111,32.9915555555,31.1112222222,26.2393333333
847.97,31.7585555556,41.7324444445,30.0963333333,43.001,15.3106666666,29.8775555555,42.5633333333,44.357,25.5904444445,24.4095555556,23.0096666667
848.26,29.1265555556,41.0607777778,28.0292222222,40.695,14.7233333333,28.1664444444,41.2893333333,44.9475555555,25.4231111111,22.268,21.4905555556
848.56,23.2781111111,35.8975555556,24.183,36.2492222222,9.09988888887,23.2278888889,36.5007777778,40.0201111111,17.999,14.5802222222,14.5802222222
848.86,22.0305555556,32.2316666667,20.3544444444,31.6092222222,7.998,20.5938888889,33.908,35.1054444444,16.3793333334,12.3084444444,12.8353333334
849.16,20.7976666667,29.4396666667,17.6161111111,30.7218888889,6.0778888889,18.9457777778,33.6182222222,36.3248888889,16.0017777778,7.97722222223,12.7255555556
849.46,15.692,24.9026666666,11.8907777778,23.0018888889,-1.36455555557,13.5476666667,27.2416666667,30.8965555555,9.45433333332,1.21833333332,8.6257777778
849.76,17.2994444444,25.879,14.4397777778,23.0662222222,0.5157777778,14.5805555556,26.1602222222,33.0522222222,11.0173333333,4.735,11.3454444444
850.06,19.1074444444,27.9406666667,16.876,25.1512222222,4.69533333333,17.6661111111,27.2895555556,35.5648888889,12.2271111111,7.48466666668,14.4118888889
850.36,13.5244444444,25.0878888889,12.9713333333,21.6693333333,0.100555555567,14.7813333333,21.6691111111,31.6237777778,7.34033333334,1.50844444443,10.4575555556
850.65,15.1131111111,24.8587777778,16.2428888889,22.9755555556,3.71944444447,16.0077777778,21.0922222222,31.2617777778,11.6291111111,5.13177777779,14.9717777778
850.95,11.3095555555,19.1468888889,13.8393333333,17.6092222222,-1.43844444442,10.7142222222,17.9563333333,27.8273333333,10.4663333333,2.08344444443,11.3094444444
851.25,13.6063333333,20.0093333333,17.5611111111,17.2787777778,0.518,10.3578888889,20.3388888889,26.2241111111,11.0638888889,4.61388888889,11.6761111111
851.55,15.0222222222,20.8,23.1111111111,18.7555555556,2.4,13.4222222222,20.8444444445,28.8,15.0222222222,9.15555555553,14.7555555556
851.85,19.2076666667,23.2127777778,28.0361111111,22.222,6.5891111111,17.0543333333,23.9018888889,33.0316666667,19.5522222222,15.1162222222,19.509
852.15,18.6077777778,22.4007777778,29.1834444444,24.3641111111,7.76455555554,16.9118888889,24.4533333333,34.6274444445,19.7232222222,17.046,21.1957777778
852.45,16.4971111111,20.6532222222,31.1281111111,21.2044444444,9.62677777779,15.6912222222,20.7804444444,33.079,18.7871111111,18.6175555556,18.872
852.74,16.3373333333,20.9046666667,31.5766666667,21.3438888889,10.8914444445,15.986,19.8506666667,33.6845555555,19.5872222222,20.0702222222,19.2797777778
853.04,13.9114444444,18.5186666667,30.0361111111,19.0153333333,9.66566666668,12.7823333333,16.8021111111,30.8944444444,18.2023333334,18.1117777778,17.7958888889
853.34,14.0588888889,16.6441111111,29.9773333333,15.5102222222,7.84566666666,12.653,14.9206666666,31.4738888889,16.2358888889,17.2335555556,15.1474444444
853.64,17.5463333333,16.817,31.4028888889,19.9486666667,11.2826666667,15.1436666667,18.1896666667,34.1054444444,18.1467777778,21.0638888889,17.4603333333
853.94,10.7326666667,9.21977777777,24.5388888889,13.3806666667,5.3901111111,9.456,13.5697777778,28.2742222222,10.733,13.0495555555,9.83444444443
854.23,10.2314444444,8.84244444447,24.0741111111,13.7037777778,6.57399999999,7.45366666668,11.0648888889,26.0648888889,7.96311111111,11.1111111111,11.6667777778
854.53,10.6082222222,7.72744444446,23.5024444445,14.6775555555,8.6418888889,8.73344444443,11.8885555555,26.1545555556,12.0713333333,12.8028888889,12.4828888889
854.83,7.42288888887,4.66855555556,15.6863333333,11.9047777778,6.536,4.295,8.6367777778,21.2886666667,4.48188888888,7.60977777778,10.1307777778
855.13,3.7347777778,-0.186666666667,9.94399999999,6.16244444443,2.14755555556,-0.46688888889,2.61444444442,17.5535555555,0.14011111111,3.59477777778,3.92144444446
855.43,1.58033333333,-3.06155555554,10.3211111111,1.23455555556,-1.13566666666,-1.48155555556,-0.0494444444333,15.7037777778,-0.790111111113,-0.839333333323,2.51855555558
855.72,2.81499999999,-1.97533333332,7.40733333334,1.48144444443,-1.58022222222,0.691333333333,0.395,15.8025555556,-0.00011111111,-2.12333333333,4.09866666669
856.02,1.74455555557,-0.367222222223,9.04500000001,1.79066666668,1.01000000001,2.43333333333,1.23977777777,16.5748888889,0.413333333323,-2.02000000002,3.67300000001
856.32,-1.24522222223,-3.2088888889,6.89655555556,-1.48477777778,-2.82566666667,1.58044444444,-1.62833333333,14.2241111111,-3.40044444444,-6.2741111111,0.5268888889
856.62,-7.05699999998,-9.05911111113,2.05211111111,-6.60655555554,-6.70666666668,-4.805,-8.75855555556,10.1602222222,-5.20533333335,-11.3614444445,-2.55255555556
856.91,-8.48688888889,-11.4461111111,0.0556666666777,-16.6944444445,-11.6136666667,-9.38011111111,-16.6386666667,9.04533333334,-7.20255555556,-17.1972222222,-5.30422222222
857.21,2.62333333333,-1.59455555557,8.53900000001,-9.1048888889,-3.035,-2.62344444445,-9.10488888888,18.6727777778,-0.360111111113,-8.5391111111,4.57822222221
857.51,-0.114444444457,-3.20733333333,7.15922222223,-13.9747777778,-5.44111111111,-3.49366666667,-12.0846666667,21.1336666666,-1.60355555556,-10.5955555555,1.43177777778
857.81,-4.72655555557,-6.50677777778,4.9722222222,-22.4063333333,-10.927,-7.91900000001,-16.8815555556,18.6004444444,-8.53288888889,-17.6181111111,-2.88522222222
858.10,-1.26988888889,-2.79388888889,11.8094444444,-23.2381111111,-6.73022222221,-3.11122222222,-13.9047777778,23.238,-1.33322222222,-15.0475555556,0.317333333332
858.40,0.121555555567,0.728333333333,14.9361111111,-21.615,-4.55366666668,1.57855555556,-9.77522222223,24.8936666667,4.31088888888,-12.8112222222,6.61800000001
858.70,0.372555555557,-0.496666666667,13.7803333333,-22.3463333333,-2.54511111112,0.434555555558,-12.2284444444,25.326,2.23455555556,-13.1597777778,6.70399999999
858.99,0.714777777778,-1.10455555558,17.1538888889,-18.5835555555,-0.194888888888,-0.26,-12.1508888889,25.9906666666,1.55944444444,-11.306,10.3313333333
859.29,5.17677777779,4.10344444446,19.1288888889,-15.2777777778,3.91411111111,5.42922222222,-4.9241111111,28.6615555555,8.96466666667,-5.87122222223,20.4546666667
859.59,7.45022222223,5.45933333333,18.3042222222,-14.0654444444,7.64288888888,5.97322222222,-3.147,30.8926666666,11.1754444444,-1.02755555557,25.3048888889
859.89,11.7647777778,8.69266666665,20.7191111111,-13.6601111111,9.60777777778,7.45100000001,2.87566666668,30.7843333334,12.0261111111,4.90188888887,28.1045555556
860.18,9.33333333334,8.50777777778,18.6031111111,-10.0315555556,10.4761111111,3.30155555556,2.28566666669,28.8888888889,11.3015555555,7.4921111111,27.3014444445
860.48,3.64077777777,5.71233333332,17.2003333333,-10.5463333333,8.41177777777,1.56933333333,-1.56944444444,25.8631111111,10.797,8.97677777778,26.8675555556
860.78,11.055,13.2996666667,22.8954444444,-2.74955555553,12.4578888889,10.2132222222,6.90233333333,30.4151111111,19.0797777778,16.2738888889,33.2212222222
861.07,10.3408888889,14.4664444445,19.857,0.2751111111,13.0362222222,10.7811111111,4.95044444444,29.758,18.3168888889,17.9315555556,33.1133333333
861.37,7.10033333332,11.8697777778,16.5853333333,1.73444444447,12.1952222222,8.40100000001,2.49322222221,26.3415555556,16.1516666667,18.9158888889,30.2438888889
861.67,7.51633333332,13.6711111111,17.5925555556,6.64511111113,17.8104444444,10.022,7.08055555557,27.3964444445,17.2112222222,21.4596666667,29.0306666667
861.96,3.63033333332,13.366,15.5116666667,6.21566666667,16.8867777778,5.83033333333,5.72077777777,25.7424444445,15.8415555556,21.3421111111,25.5777777778
862.26,5.50155555555,16.3431111111,17.7993333333,4.63866666667,18.7162222222,7.06588888889,7.28144444443,25.5662222222,17.3138888889,21.6828888889,22.5458888889
862.56,5.8361111111,18.0134444445,17.1717777778,6.78988888887,20.7071111111,4.71377777779,4.4892222222,26.9358888889,15.1516666667,24.6912222222,18.7991111111
862.85,3.86699999999,18.1916666667,16.5577777778,7.51633333333,18.9543333333,2.72333333333,2.6142222222,22.6035555556,14.1065555556,22.1133333333,16.0131111111
863.15,2.83122222221,19.9252222222,17.3074444445,10.5768888889,18.3761111111,4.48733333334,2.88466666664,23.1835555556,15.5982222222,20.8333333333,16.827
863.45,-3.91477777778,16.235,15.8896666667,8.34766666667,16.4075555555,3.91466666666,1.38177777779,20.783,12.7232222222,20.2073333333,13.8744444444
863.74,-3.94266666667,15.6513333333,15.5316666667,6.81,15.9496666667,5.37622222223,2.68822222222,21.3262222222,11.4096666667,21.2065555556,11.2903333333
864.04,0.386888888887,16.2522222222,17.4682222222,10.4477777778,20.0663333334,6.41244444443,3.81433333334,22.6643333333,10.5583333333,22.7196666667,10.6136666667
864.33,5.80411111111,20.8954444445,23.162,13.3224444445,25.3178888889,10.1714444444,6.41244444446,26.5893333333,16.031,25.7047777778,13.4881111111
864.63,12.608,30.8576666667,32.6424444445,19.3436666667,32.3545555556,18.365,13.5867777778,35.4634444444,22.4525555555,31.8941111111,20.5526666667
864.93,17.094,34.1311111111,35.8972222222,19.4872222222,31.8516666667,20.0568888889,15.6695555555,35.2705555556,23.3617777778,34.9287777778,25.6408888889
865.22,22.053,38.2964444444,39.4812222222,21.4888888889,33.4461111111,24.3091111111,18.4434444445,35.9842222222,27.242,35.533,29.7236666667
865.52,23.7107777778,42.7964444444,41.0951111111,23.9233333333,35.6192222222,26.741,20.202,38.4371111111,28.4423333333,39.5003333333,34.0775555555
865.81,30.4153333333,46.7453333333,48.2043333333,28.0584444444,39.2817777778,31.8742222222,24.2424444445,42.2557777778,34.8484444444,44.276,39.5061111111
866.11,32.318,48.0542222222,51.0434444444,28.1444444444,41.568,31.7542222222,27.1291111111,44.7827777778,36.2662222222,46.1928888889,42.4138888889
866.41,37.8215555556,51.341,53.9683333333,33.771,45.3751111111,35.0301111111,31.4724444445,47.8927777778,39.4634444444,48.5494444444,43.6233333333
866.70,44.8485555556,57.1717777778,54.6463333333,40.1515555556,48.7374444444,41.1617777778,37.2726666667,47.8787777778,42.6262222222,51.0606666667,47.0706666667
867.00,47.2581111111,60.1812222222,54.888,45.3981111111,51.2161111111,42.7276666666,41.297,47.2103333333,44.969,54.2681111111,48.9271111111
867.29,48.1848888889,69.197,58.5808888889,50.7702222222,55.3354444445,48.57,46.4246666667,50.55,48.9548888889,60.3411111111,55.6105555556
867.59,51.2563333334,71.6361111111,61.139,57.733,58.4588888889,49.6371111111,51.9822222222,50.5305555556,52.2613333333,65.0473333334,59.4082222222
867.88,47.1244444444,68.9001111111,55.9463333333,56.2812222222,53.6573333333,44.8353333333,51.3678888889,45.0027777778,48.353,62.9256666667,57.1746666667
868.18,51.4686666667,76.8198888889,60.345,65.8363333333,59.9616666666,51.5963333333,56.8964444444,49.5528888889,54.5976666667,70.4343333333,63.6014444444
868.48,50.4223333333,78.9473333333,57.0502222222,69.2658888889,59.2592222222,53.0214444445,57.2448888889,48.213,53.1514444444,73.4244444444,60.8186666667
868.77,49.1953333333,77.5477777778,53.4098888889,73.6397777778,56.7817777778,50.5745555555,59.6934444445,44.8274444444,53.1035555556,75.862,57.0881111111
869.07,46.0535555555,74.7125555556,49.3485555555,70.3446666667,52.8733333333,45.9005555555,58.5442222222,41.9156666667,48.5824444444,73.4865555555,53.5633333333
869.36,58.0247777778,87.3015555556,59.1711111111,87.0371111112,63.6684444444,62.9628888889,74.6912222222,49.9117777778,60.4055555555,93.0334444443,64.7265555556
869.66,60.1307777778,88.562111111,59.8038888889,86.2745555555,68.3823333333,65.3593333333,75.2451111111,50.8987777778,61.8464444444,94.9346666668,70.1797777778
869.95,59.8402222222,84.8946666667,61.3653333334,86.201888889,64.8511111111,66.0131111111,72.4762222222,52.6507777778,63.0353333333,88.8162222221,71.1691111111
870.25,70.481,100.000111111,71.4761111111,100.331777778,71.393,77.2802222222,81.5091111111,63.5985555555,73.7976666667,100.248666667,77.7777777778
870.54,71.3213333333,94.3694444443,69.2193333333,98.4985555553,69.2192222222,73.5735555555,79.1292222222,61.111,74.3244444444,95.4204444443,72.8228888889
870.84,71.8254444445,95.634888889,66.1903333333,98.8094444446,66.9047777778,77.381,79.6824444444,62.9364444444,71.5873333333,95.1585555556,73.1745555556
871.13,70.3151111111,90.2157777779,62.6865555555,95.9370000001,61.2768888889,77.9437777778,72.8026666667,59.6185555555,68.5737777778,94.1127777779,66.2521111111
871.43,71.5386666668,98.6326666668,64.53,97.6922222222,62.3931111111,77.1793333333,74.9573333333,62.0511111111,65.4701111111,96.1537777779,62.4785555556
871.72,70.7643333333,99.0542222223,65.9574444444,93.9322222222,61.3867777778,78.5656666668,78.6444444445,65.4846666667,66.4301111111,96.1386666665,61.781
872.02,73.1071111111,103.609333333,70.4175555555,93.559888889,67.1621111111,82.0949999999,80.5376666666,66.6665555555,69.2144444445,96.7446666668,67.7991111111
872.31,74.0293333333,106.158111111,72.4228888889,94.6451111111,69.6117777778,84.9397777778,81.7268888889,67.8714444444,68.8755555555,98.1926666668,68.273
872.61,65.3265555556,95.6447777778,62.8138888889,84.813,61.9207777778,73.0317777778,71.3568888889,62.3674444445,58.3473333333,84.4221111112,62.0882222222
872.90,68.2623333333,101.891333333,67.435,90.7803333333,62.8841111111,76.7138888889,75.7091111111,64.9527777778,59.811,88.888888889,67.7894444445
873.20,71.4731111112,108.177333333,68.4772222222,91.7603333333,64.5444444444,76.342,80.5868888889,66.9164444444,59.8002222222,93.4457777777,66.6042222222
873.49,71.8316666666,106.726777778,68.7687777778,91.051,65.4654444445,76.0958888889,85.7056666667,65.3453333333,60.6005555556,95.1953333334,70.3903333333
873.79,73.429888889,105.072444445,67.5121111111,90.0362222222,65.8212222222,75.6037777778,85.2054444445,61.3525555556,57.6087777778,92.6327777779,67.6934444444
874.08,76.7106666667,110.985555556,73.9486666667,97.1749999998,68.8638888889,77.4011111111,89.14,62.3352222222,62.2095555556,99.1840000001,72.2536666667
874.37,86.4784444443,114.873555555,81.5402222223,101.881333333,76.3083333334,81.7164444444,94.5326666665,70.6644444444,69.5473333333,101.646111111,79.5415555556
874.67,82.5322222223,105.395444444,76.3887777778,97.3291111112,69.7651111111,77.5641111111,88.3013333333,66.6134444445,68.4828888889,94.7651111112,75.5877777778
874.96,129.059888889,151.281888889,114.529888889,163.247777778,106.837555555,135.897444445,182.906111111,98.2905555556,118.803333333,171.794666667,125.641333334
875.26,82.638888889,80.5555555555,52.0833333333,97.2222222222,70.8333333333,77.0833333334,79.8611111111,23.6111111111,58.3333333333,65.9722222222,43.75
875.55,144.444555555,171.428444445,160.317444444,233.333222222,92.0635555554,114.285777778,119.047555556,76.1905555554,114.285666667,185.714222222,168.254111111
875.85,121.212111111,105.050555556,108.585777778,112.121111111,90.908888889,104.040444445,100.000111111,105.555444444,103.030333333,108.585888889,96.9696666668
