wavelength,Back_SpoHycm,Belly_SpoHycm,Breast_SpoHycm,Crissum_SpoHycm,Crown_SpoHycm,DorTail_SpoHycm,Patch10_SpoHycm,Rump_SpoHycm,Throat_SpoHycm,WingTip_SpoHycm
239.67,4.9505,-10.5608333334,-11.7163333333,-7.75558333335,-20.6273333333,-28.5478333333,-19.3068333333,-9.40616666665,-21.5345,-0.660333333335
240.04,9.40850000001,-7.93033333333,0.4035,-6.1155,-13.1721666666,-15.3226666667,-13.9788333333,-5.10766666667,-18.75025,1.88183333331
240.42,18.6748333334,6.02399999999,17.8715,9.58825,3.01216666667,4.3175,4.41766666667,10.241,-1.2045,14.3575
240.79,16.585,9.55883333332,20.4245,11.4789166667,7.35316666667,8.8235,5.80066666667,12.7451666667,-1.59325,14.8691666666
241.17,15.2543333333,9.32216666668,18.0085,10.805,10.3108333334,9.463,6.921,12.7826666666,-1.80075,15.4661666667
241.54,17.4525,11.9528333334,17.3961666667,11.8406666666,16.1055,14.5906666666,11.1671666667,16.1616666666,2.525,17.0595
241.92,16.3656666667,11.3453333333,18.2228333333,13.6795833333,16.265,17.2691666667,11.8975,17.6205,2.937,16.6163333333
242.29,12.7795,7.72599999998,14.7718333333,10.2283333333,12.6335,17.25,8.21183333334,15.1116666666,2.84225,13.0225
242.67,12.2371666667,8.40166666668,13.3333333334,11.23275,13.105,19.9998333334,7.4885,15.7533333333,5.137,13.6986666667
243.05,13.1071666666,9.33816666668,15.3266666666,14.2798333333,13.526,22.236,8.87783333333,17.2528333334,7.789,15.7871666667
243.42,13.9415,10.7031666667,14.4943333334,17.0219166667,15.0475,22.5515,10.466,18.128,11.25575,17.417
243.80,16.992,14.4975,15.9436666666,19.7219166666,18.5103333334,25.7773333334,13.521,20.4625,15.78075,21.041
244.17,16.6665,14.078,14.2555,19.76975,17.7305,24.8936666666,13.1913333333,20.7091666666,17.0215,21.1348333334
244.55,15.4438333333,14.2208333333,11.3556666667,18.2913333333,17.0161666667,23.6548333333,11.9496666666,18.9028333333,17.40025,20.3003333333
244.92,14.2226666666,12.6613333333,10.2171666666,16.6498333333,15.275,22.4711666666,11.643,17.0741666667,16.039,18.8728333333
245.30,11.5733333333,10.735,8.607,14.7000833333,12.7338333334,21.631,10.2191666667,15.3128333333,14.797,16.6666666667
245.67,10.0531666667,9.37116666668,7.918,13.8195,11.477,20.0773333334,9.16366666666,13.7308333333,13.8345,15.8066666666
246.05,8.788,6.99716666667,7.08,12.1349166667,10.441,17.2178333334,8.6225,11.5151666667,12.97525,13.829
246.42,9.46850000002,8.33299999999,8.09166666665,12.2825833333,11.4733333334,16.377,9.97583333332,12.1256666666,11.66675,13.6715
246.79,10.1516666667,9.14766666666,7.943,12.5615,11.758,16.1535,10.9773333333,11.6911666667,11.68,13.2976666667
247.17,9.63250000001,9.25233333335,7.85766666665,11.5335,11.977,16.4765,11.4066666667,10.7098333333,11.53325,12.6318333333
247.54,9.46599999998,9.16266666667,8.1715,10.8111666667,11.7515,16.424,10.902,10.538,10.64925,12.7225
247.92,8.90466666668,8.5895,8.03766666667,10.9436666667,10.776,15.8591666667,10.7563333333,10.461,10.28375,12.0765
248.29,9.23766666668,9.3155,8.45983333334,11.3769166667,11.0463333333,16.7058333334,11.2408333333,10.5016666667,10.356,12.6408333333
248.67,9.98066666666,8.91483333334,9.3415,11.4535,11.434,16.7445,11.434,11.0463333333,10.6975,13.0038333333
249.04,11.5925,10.1871666667,10.2651666666,12.24625,13.2513333334,18.072,12.3731666667,12.373,11.9145,14.1885
249.42,12.4185,10.508,10.7721666667,12.9675,14.187,18.618,12.6218333334,12.3781666666,12.866,15.244
249.79,12.4726666667,10.0261666667,11.293,13.3135833333,14.7225,18.589,13.2588333333,12.4073333333,14.05625,15.7055
250.17,13.7131666667,11.7203333333,11.8378333333,14.1585,15.1195,20.3001666667,14.5101666667,13.6426666667,14.66225,17.2058333334
250.54,15.2051666667,13.3335,12.795,14.7050833334,16.59,22.4616666667,15.6666666667,15.0258333334,17.423,18.6925
250.92,15.0845,12.7385,13.0935,13.4888333333,16.5301666667,22.313,15.4935,14.8118333334,18.49425,19.0945
251.29,13.817,10.7945,11.8305,12.1041666667,15.4865,21.1283333333,13.27,14.3638333333,17.44375,19.3723333333
251.66,13.44,8.88116666666,11.338,11.0274166667,14.6536666667,20.1303333333,12.9071666667,13.1141666667,16.11875,19.479
252.04,12.872,8.59133333334,10.8985,9.06208333333,15.4216666667,18.8523333333,13.0536666666,11.5663333333,13.98025,18.8525
252.41,12.561,8.1205,11.0401666667,8.57641666667,15.2675,17.0316666667,12.348,11.1011666667,13.91425,18.5525
252.79,11.648,8.61216666667,9.41766666665,8.256,14.653,17.0695,12.5463333333,10.1923333333,12.96475,19.331
253.16,9.64283333335,7.23966666667,9.3345,7.57841666667,12.8775,15.4341666667,11.1213333333,9.39616666666,11.64525,18.4533333334
253.54,11.2031666667,8.87050000001,10.2515,8.73216666666,13.2596666667,16.0526666667,12.0933333333,10.2516666667,11.372,18.1093333334
253.91,11.3141666666,10.673,9.80783333335,7.51591666667,12.4036666667,15.7375,10.9295,9.16666666666,8.702,17.2756666667
254.28,10.6863333333,9.93483333335,8.49683333333,5.37566666666,13.0065,15.4905,9.93483333331,8.366,7.353,15.4576666667
254.66,10.4333333333,8.66666666665,7.36666666667,5.65,12.3333333333,14.6666666666,9.93333333333,7.7,3.95,14.9
255.03,11.8903333334,10.4336666667,7.0125,6.758,13.042,15.447,10.874,9.38333333333,4.72575,16.0566666667
255.41,13.5815,13.688,8.54583333335,8.97158333334,14.5388333333,16.5956666667,14.2906666667,10.8865,7.07425,16.4893333334
255.78,15.0355,16.9506666667,10.2126666666,10.514,16.2055,17.9435,16.0991666666,12.4466666666,9.57425,17.0566666667
256.15,16.3501666667,17.2993333333,10.0211666667,11.199,15.0138333334,18.1435,14.9436666666,13.1856666667,10.81225,17.3346666667
256.53,14.9788333333,15.9985,7.9815,8.96616666665,13.5375,16.9128333334,14.17,12.4473333333,10.07425,15.19
256.90,13.5946666667,14.608,7.45116666665,8.18633333333,11.5686666667,15.0655,12.2221666667,12.1241666666,8.9215,13.4313333333
257.28,13.4145,14.3523333333,5.75366666666,8.25525,11.1005,15.0405,12.9455,10.9445,7.78625,12.8518333333
257.65,10.2058333333,11.5496666666,4.54516666667,5.40316666666,10.0343333333,12.207,11.7211666666,9.148,6.51775,12.2928333333
258.02,9.9615,10.468,4.77566666666,6.83783333334,10.6368333334,11.9633333333,11.6255,9.262,7.66975,13.1211666666
258.40,9.6365,10.2628333333,5.414,7.88908333333,9.77800000002,11.697,10.8486666667,8.9295,7.879,13.0908333333
258.77,8.91983333333,9.0085,5.08166666666,6.83175,8.54666666667,10.4123333333,9.86133333331,7.72916666666,7.43575,12.2601666667
259.15,8.12783333333,7.9065,5.50283333334,7.03658333334,8.23833333333,10.3416666667,9.25033333335,7.084,6.30925,11.7805
259.52,8.10499999999,7.6485,5.47933333334,6.97783333334,8.2765,10.5736666667,8.86149999998,6.90633333333,6.1855,11.815
259.89,7.068,6.54283333334,4.52366666667,6.53616666667,7.49883333333,10.043,8.01033333333,6.50266666667,5.81575,11.0798333333
260.27,6.04166666667,6.06766666666,4.0755,6.02208333333,7.22666666667,9.401,8.02083333333,5.72916666666,5.52725,10.3515
260.64,6.48433333333,6.44633333333,4.939,6.5795,7.75066666667,10.081,8.52333333333,5.99033333333,5.68,10.6636666667
261.01,6.26416666666,5.90783333333,4.6855,6.09875,7.29566666666,9.77816666667,7.83033333334,4.63466666667,5.11875,9.65116666669
261.39,7.17583333333,6.76666666666,5.96066666667,6.54908333334,8.03283333333,10.1306666667,8.12233333333,5.06516666667,5.89025,10.0921666666
261.76,7.70816666666,6.888,5.96366666667,6.73825,7.66916666667,10.6381666667,8.203,5.14333333334,5.87875,10.0781666667
262.13,7.80583333334,6.368,6.35466666667,6.45716666666,7.34066666667,10.8598333334,8.1895,5.122,6.0395,9.79166666666
262.51,8.10916666667,6.153,6.73533333333,6.78775,7.721,10.9618333334,8.48266666667,5.06283333333,6.65325,9.64750000002
262.88,8.60083333333,6.88366666667,7.402,7.29691666667,8.42233333334,12.1798333334,8.84366666668,5.45833333334,8.066,10.3013333333
263.25,9.79449999998,7.66883333333,8.165,7.70483333334,8.94416666667,12.4513333334,9.81216666669,6.92533333334,10.255,10.9281666667
263.63,9.54316666667,7.2395,7.35566666666,7.22966666667,8.014,11.6725,8.827,6.46533333333,10.36575,10.84
264.00,9.99566666665,7.38183333333,7.96716666666,7.21458333333,8.69933333333,12.0658333333,9.22216666667,6.39883333334,9.818,10.7066666667
264.37,10.213,6.91,8.71366666667,7.13833333333,8.75716666667,12.9941666666,8.86583333335,7.32316666667,9.8765,10.995
264.75,9.02316666669,5.10283333333,7.118,6.647,7.77483333333,12.0455,7.46833333333,6.7455,8.27875,9.94283333335
265.12,9.05816666669,5.4135,7.71516666666,6.82033333334,8.39716666667,12.4468333333,8.50383333335,8.18433333333,8.98325,10.7416666667
265.49,7.529,4.26983333333,5.89916666666,5.90966666667,7.42583333333,12.4588333334,7.52883333334,7.73516666667,8.81775,10.2103333334
265.87,7.62883333333,5.5355,5.71666666667,6.86391666667,8.575,12.339,7.3875,7.93066666667,8.6655,9.92350000002
266.24,7.67333333334,6.54433333334,5.5105,7.30958333334,9.54833333334,12.3611666666,7.96016666666,8.87866666667,8.78275,10.333
266.61,7.74816666666,6.89316666666,4.86816666667,7.4045,9.43866666667,12.1146666667,8.17516666667,9.32716666667,8.44475,10.7951666667
266.98,8.36966666667,7.89866666667,5.81533333334,7.96208333334,9.85516666669,12.4818333334,8.69566666667,10.4348333333,8.6955,11.4856666667
267.36,8.368,7.82783333333,5.26466666666,8.02833333333,10.0593333333,12.6393333333,8.4205,9.58866666667,7.81925,11.4888333333
267.73,9.05533333335,8.325,5.79316666666,7.985,10.5336666667,13.1668333334,9.03850000001,9.88766666668,8.206,11.2978333333
268.10,9.83416666667,8.90566666667,6.2355,8.10966666666,10.63,12.8688333334,9.33666666666,10.282,8.70625,11.1276666667
268.48,8.79033333333,8.02583333334,5.1845,6.82116666667,9.60449999999,11.2663333334,8.3415,8.757,8.101,10.1361666667
268.85,9.45383333333,9.5025,6.052,7.46666666667,9.86266666666,11.2036666666,8.99583333333,8.76683333334,9.323,10.844
269.22,10.631,10.6796666667,6.97416666666,8.6165,10.9871666666,12.4271666666,10.4208333333,9.725,10.72825,12.1843333333
269.59,11.2488333333,10.3431666666,7.245,9.23891666667,11.1693333334,12.0588333333,11.0738333333,10.1843333333,11.0585,12.1386666666
269.97,10.8475,9.12416666666,7.4635,8.75233333333,10.0253333333,11.6221666666,10.737,9.31383333331,11.053,11.891
270.34,9.68766666667,8.65183333334,6.53283333334,8.429,8.684,11.2493333334,9.879,8.0785,10.6595,11.0738333333
270.71,9.54583333332,8.24133333333,7.30516666666,7.82691666667,8.4715,11.418,9.77583333335,7.44316666667,10.49725,10.9421666667
271.09,8.62383333333,6.86633333333,7.01516666666,7.4025,8.41516666667,10.6495,9.81549999999,6.83633333333,10.14325,10.128
271.46,7.13883333334,6.4395,6.57016666667,7.00766666666,7.54666666667,9.65933333335,9.16366666666,6.00233333333,8.8725,9.36750000001
271.83,7.00466666667,6.43666666667,6.93366666667,7.28891666667,7.9,10.0878333333,9.32066666666,6.37966666666,8.82375,10.0738333334
272.20,5.40733333333,5.0875,5.6575,6.40791666667,6.88083333333,9.07716666665,8.11783333335,5.21283333334,7.527,8.79899999998
272.58,6.3055,5.55566666667,6.024,7.08166666667,7.376,9.82583333335,8.58100000001,5.64933333333,8.01225,9.39749999998
272.95,5.982,5.249,5.742,6.65475,7.5005,10.3915,8.81950000002,5.9285,8.1735,9.61899999999
273.32,5.40516666667,4.5575,4.8625,6.39908333334,7.207,9.7375,8.20066666667,5.5245,6.95575,8.79700000002
273.69,4.81366666667,4.82716666666,4.76016666667,6.21483333334,7.13316666666,9.50666666665,7.8305,5.122,6.45625,8.7555
274.06,5.50666666666,5.97233333333,5.45366666666,7.28941666666,8.912,10.2818333334,9.3775,6.77066666666,7.00325,9.89616666665
274.44,6.03266666666,5.63116666667,5.1365,7.263,9.43016666667,9.8715,9.67083333335,7.23633333333,6.962,9.57749999999
274.81,6.43016666667,6.018,4.713,7.64625,10.0301666667,10.5663333334,10.085,7.72183333333,7.68775,9.61816666665
275.18,6.99466666667,6.98066666666,4.76583333334,8.17916666666,10.0785,11.0738333333,10.4008333333,7.89166666667,8.137,9.9665
275.55,7.88716666667,7.22533333333,5.35416666666,8.21808333333,9.80133333332,11.7733333333,10.2908333334,7.9305,9.0675,10.4633333333
275.93,7.37,6.684,4.91833333334,8.34058333334,8.94616666667,10.9458333334,9.69066666669,7.23866666667,8.7125,9.51533333335
276.30,8.62933333333,7.66716666667,6.17233333334,9.05108333334,9.6805,12.6555,10.5388333333,8.0375,9.902,10.9236666667
276.67,9.4255,8.6625,6.80716666667,10.3081666667,10.8316666667,13.555,11.2206666667,9.33550000001,10.27825,11.8045
277.04,9.95266666669,9.10583333333,6.98133333335,11.527,11.5568333333,13.6365,11.438,9.7595,10.89575,12.0618333334
277.41,10.2401666666,9.41433333333,7.32733333335,11.9069166667,12.012,14.1141666667,11.5916666667,10.3455,11.1485,12.2823333333
277.79,10.1633333333,9.58883333331,6.80583333335,11.60775,12.0083333333,13.7781666666,11.4186666667,10.36,11.275,11.7665
278.16,9.45216666669,9.2085,5.921,10.6240833333,10.6393333333,13.6075,10.5935,9.589,10.982,11.172
278.53,10.3848333334,10.655,7.24383333335,11.5796666667,11.2111666666,14.3673333334,11.5268333333,10.1441666667,12.66925,12.5938333333
278.90,10.3055,10.7801666667,8.39266666665,12.3738333333,11.4325,13.879,11.818,10.7503333333,12.5665,12.9745
279.27,10.0678333333,10.732,8.2375,12.024,11.5735,14.0093333333,11.367,11.0865,12.821,13.1533333333
279.64,8.80283333334,10.006,6.8955,11.7370833333,11.429,13.1161666667,11.0476666667,10.6511666667,11.9055,12.0891666667
280.02,8.128,9.243,6.05916666666,10.424,11.0035,12.6026666667,10.402,10.1818333333,11.0035,11.2821666666
280.39,7.47766666666,8.90133333333,5.1195,9.52691666666,10.4973333333,12.1515,10.1091666667,10.2243333333,10.59075,10.67
280.76,6.703,7.771,4.01883333333,8.10141666666,9.28883333332,10.8626666667,9.16249999999,8.90966666665,9.78075,9.58400000001
281.13,5.73233333333,5.98316666667,2.91483333333,6.17833333333,7.89383333333,9.91616666665,7.9915,7.37783333333,7.845,8.22866666666
281.50,5.5015,5.3935,3.08166666666,6.06225,7.66416666667,9.61066666665,8.08316666667,7.01533333333,8.313,8.52933333331
281.87,5.6765,4.82133333333,3.14933333333,5.75408333334,7.36166666667,9.79783333335,7.90566666667,6.73933333334,7.95075,8.79999999998
282.25,5.55966666667,4.11,2.69783333334,5.50916666667,7.09766666666,9.2915,7.123,6.06383333334,7.48875,8.09383333332
282.62,5.51383333333,3.5135,3.026,5.0765,6.78933333333,9.60233333335,6.87666666667,5.9265,7.277,7.977
282.99,4.87216666667,3.25616666666,1.9055,4.05225,5.96966666667,8.864,6.247,5.222,6.458,7.12749999998
283.36,4.6385,2.55233333334,1.46866666666,4.06175,5.66433333333,8.18183333333,6.03733333333,4.55716666667,5.62925,6.77166666667
283.73,5.45033333333,3.04683333333,2.92266666667,4.3445,6.4885,9.15166666667,6.78166666667,5.40516666667,6.3135,7.6395
284.10,5.908,3.44466666666,3.2045,4.83425,6.93283333334,9.418,7.227,5.6465,6.58925,8.08816666668
284.47,6.49433333333,3.8355,3.72,5.64316666666,7.041,9.30016666666,7.34566666667,5.517,6.90425,8.56466666668
284.85,6.53783333333,4.21533333333,4.12316666666,6.43016666667,7.53016666667,9.648,7.8575,5.83183333334,7.09025,8.90116666669
285.22,6.98666666667,5.0785,4.65116666667,7.19508333333,7.891,10.0771666667,8.3185,6.43,7.73725,9.33216666665
285.59,6.92983333333,5.46783333333,4.12283333333,7.40258333334,7.72916666667,9.61966666665,7.88483333334,6.413,7.63175,9.13250000001
285.96,6.8805,5.33533333333,3.54716666667,7.19141666666,7.8425,9.57233333335,7.96883333334,6.346,7.6675,8.97966666667
286.33,7.56883333334,6.05883333333,4.33733333333,7.54491666666,8.665,9.81916666665,8.70366666665,6.92433333333,8.38175,9.38633333335
286.70,7.015,5.57766666666,3.80733333334,7.053,8.5,9.09983333335,8.13816666667,6.39633333333,7.2245,8.69033333335
287.07,7.0225,5.09016666667,3.77933333333,7.09916666666,8.73533333333,8.85933333335,8.02716666667,6.372,6.8025,8.70650000001
287.44,7.27233333334,5.48816666667,3.95466666667,7.02141666667,8.92166666667,8.7095,7.88966666667,6.2885,6.684,8.5455
287.82,7.2565,5.49066666666,3.269,7.14025,9.07050000002,8.28516666665,7.71233333333,6.141,6.5335,8.25583333333
288.19,7.78116666667,5.9205,3.89516666667,7.85383333334,9.75766666666,8.43033333335,8.26566666667,6.67633333334,7.0205,8.98266666668
288.56,7.35383333333,5.57183333333,3.63266666667,7.51633333333,9.76549999998,8.27916666665,8.30866666666,6.3005,6.51225,8.69249999998
288.93,7.13566666666,5.3715,3.4395,7.38733333334,9.42233333335,8.25933333334,8.1115,6.42633333334,6.38675,8.496
289.30,6.79533333333,5.20266666666,3.1755,7.1115,9.31733333335,7.79416666666,7.903,6.36,6.29075,8.44716666665
289.67,6.7145,5.10066666667,3.43666666666,6.36066666666,9.41416666669,7.83016666667,8.02933333333,6.29616666667,5.7235,8.31833333333
290.04,6.88316666666,5.85016666667,4.73783333334,7.20575,9.54500000002,8.244,8.49216666666,6.81366666667,5.76575,8.80016666669
290.41,6.18816666667,5.46766666667,4.03716666666,6.86741666667,8.592,7.8515,7.9225,6.17783333333,5.12775,8.27733333334
290.78,6.51366666667,5.89183333334,4.38316666666,7.51783333334,8.81766666666,8.41983333333,8.685,6.728,5.9785,9.02133333331
291.15,6.65,6.08566666667,4.48483333334,7.60966666667,8.77466666667,8.99033333335,8.80533333333,6.80433333333,6.296,9.40066666665
291.52,6.67066666666,6.21766666667,4.67333333334,7.77216666667,8.62683333334,9.14133333335,9.22366666669,6.94866666666,6.7635,9.54266666666
291.89,5.93366666667,5.31966666667,4.02866666666,6.798,7.4745,8.33866666667,8.54666666667,6.14216666667,5.96525,8.78599999999
292.26,5.68566666667,5.29483333333,4.00566666667,6.17733333333,7.102,8.19066666667,8.30683333333,6.23533333333,5.6435,8.57099999999
292.64,6.20066666667,5.69016666667,4.13766666666,6.35491666666,7.72166666667,8.41316666665,8.59366666666,7.06216666667,6.27,9.26399999998
293.01,6.23233333333,5.94083333333,4.677,6.47541666666,7.83116666667,8.39283333335,8.78150000001,6.98866666666,6.513,9.53783333331
293.38,5.996,5.62466666667,4.28116666666,6.06158333334,7.54683333333,7.95083333333,8.55166666668,6.55333333333,5.71725,9.04333333332
293.75,5.5735,5.399,4.17483333334,6.24025,7.38783333333,7.9235,8.41533333332,6.42616666667,5.7705,8.78666666666
294.12,5.44983333333,5.297,3.69133333333,5.674,7.252,7.012,8.093,5.865,5.488,8.19133333335
294.49,5.80733333334,5.2305,4.38166666666,5.8595,7.88266666667,7.212,8.3335,6.06933333333,5.629,8.57416666665
294.86,5.42683333334,4.451,3.496,5.18275,7.35766666667,6.321,7.71333333333,5.27433333333,4.4665,7.58116666667
295.23,5.32483333333,4.38866666667,3.49133333334,5.07608333333,7.324,6.22183333334,7.60683333333,4.9345,4.4765,7.39216666669
295.60,5.59883333333,4.5015,3.59916666666,5.32466666666,7.924,6.77083333334,7.65433333333,5.48733333334,4.7435,7.72866666666
295.97,6.1145,5.27633333333,4.5435,6.09225,8.49666666666,7.29666666666,8.1085,5.99066666667,5.5985,8.28483333333
296.34,5.8305,5.14066666667,4.3245,6.08716666666,8.3125,7.65616666667,7.99266666667,5.62866666666,5.47725,7.8665
296.71,5.77683333334,5.40433333333,4.32666666666,6.29158333333,8.13466666666,7.88366666667,7.93216666666,5.3475,5.45675,7.67283333334
297.08,5.885,5.29983333333,4.41366666666,6.245,8.27416666666,7.84683333334,8.021,5.197,5.2325,7.38816666669
297.45,6.16183333334,5.50383333333,4.76083333334,6.52566666666,8.61616666667,8.24433333333,8.3065,5.41866666667,5.8985,7.362
297.82,6.729,5.76883333333,4.88516666667,6.6415,8.95466666667,8.42866666667,8.6345,5.73083333334,6.413,7.47583333334
298.19,7.30233333333,5.89533333333,5.2485,7.14658333334,9.47800000002,9.0675,8.9075,5.994,6.96,7.88083333335
298.56,7.1285,5.81216666667,4.93433333334,7.29025,9.27650000001,8.77583333334,8.67583333333,5.9045,6.48975,7.78283333331
298.93,7.34266666667,6.48783333333,4.988,7.59116666666,9.55733333334,9.45583333334,8.82666666666,6.26266666666,7.10975,8.27516666666
299.30,7.8095,6.96033333333,5.24583333333,8.2025,9.90483333335,9.53983333334,9.23800000001,6.587,7.4165,8.76983333334
299.67,8.09266666667,6.97483333334,5.61283333333,8.3785,9.81383333331,9.47933333333,9.60999999998,6.51816666667,7.30575,8.94916666665
300.04,8.27466666667,7.14416666667,5.51083333334,8.48408333334,10.1421666667,9.76566666667,9.99983333334,6.44883333334,7.16075,9.27133333333
300.41,8.78883333333,7.34,5.49183333334,8.53725,10.177,9.405,10.2291666667,6.368,7.24875,9.73433333331
300.78,8.38733333334,6.919,5.34233333334,8.1125,9.78383333332,8.6575,9.928,6.00016666666,6.72975,9.33333333335
301.15,8.62916666667,7.14033333334,5.29016666666,8.0515,9.90566666667,8.97166666667,10.1368333333,6.19683333333,7.20025,9.64649999999
301.52,8.92016666667,7.371,5.28633333333,8.38958333334,10.1878333333,9.26766666667,10.507,6.3475,6.74675,10.2816666667
301.89,9.0485,7.2845,5.19633333333,8.12358333334,10.2308333333,9.07683333333,10.7553333334,6.17866666667,6.40725,10.4976666667
302.26,8.60366666666,7.0575,5.075,7.83066666666,9.97916666666,8.9355,10.7855,6.3935,6.0185,10.2163333333
302.63,8.63216666667,6.76316666667,5.09383333334,7.53183333333,10.0645,8.70816666667,11.127,6.4315,6.033,9.9885
303.00,8.96133333333,6.65716666666,5.74133333333,7.66283333333,10.5005,8.51733333333,11.3031666667,6.7045,6.07675,10.0001666667
303.37,8.757,6.4125,5.73433333333,7.10466666667,10.5933333333,8.38066666667,11.1016666667,6.56316666666,5.88975,9.49166666665
303.74,7.9625,6.0,5.13616666666,6.521,10.5071666667,7.88766666666,10.6948333333,6.20666666667,5.36625,9.07066666666
304.10,8.0905,5.8415,5.12683333334,6.34183333333,10.5393333333,7.5945,10.6916666667,6.1655,5.44575,8.55733333334
304.47,7.64,5.54616666667,5.30666666667,6.34458333334,10.6808333333,7.48683333333,10.5948333333,6.11,5.57925,8.26150000001
304.84,7.76283333333,5.48216666666,5.34766666666,6.335,10.8683333333,7.43733333334,10.8491666667,6.08583333333,5.67875,8.21350000001
305.21,7.34683333333,4.92333333334,4.88483333334,5.83808333333,10.7088333333,6.9155,10.4213333333,6.025,5.31625,7.84466666666
305.58,7.3955,4.73683333333,5.17216666667,5.58758333334,10.847,6.6415,10.5473333333,5.839,5.786,7.56950000002
305.95,6.54383333333,3.72533333334,4.84683333333,5.20783333334,10.2008333333,5.59766666666,9.64516666667,5.14933333333,5.10525,6.69983333335
306.32,6.36216666667,3.42483333334,4.62516666667,5.23516666667,10.0898333333,5.40566666666,9.4945,4.89866666667,5.25475,6.938
306.69,6.4475,3.442,4.324,5.357,10.0543333333,5.51683333334,9.25916666669,4.75083333333,5.49725,7.15533333332
307.06,5.83866666667,3.0885,3.7155,5.07116666667,9.55416666665,5.03733333333,8.87866666668,4.2945,4.9365,6.659
307.43,5.71083333333,2.80783333334,3.236,4.8735,9.17533333334,4.5405,8.67116666665,4.112,4.6835,6.3775
307.80,5.68116666667,3.00516666666,2.95866666667,4.96516666666,9.139,4.50316666666,8.75266666667,4.30566666667,4.66375,6.256
308.17,5.36533333334,3.0185,2.7885,4.82216666666,9.07416666667,4.62916666667,8.54033333335,4.27933333333,3.81025,6.17533333333
308.54,5.73416666667,3.03666666666,2.43816666666,5.12691666667,9.45866666665,4.85866666667,8.80666666667,4.448,3.64425,6.23433333333
308.90,5.84466666667,3.32116666666,2.52316666667,5.51841666667,9.74950000002,5.08916666667,9.01999999999,4.93483333333,4.22275,6.35933333333
309.27,6.1035,3.74516666666,2.7735,5.65091666667,9.46683333335,5.36416666666,9.26783333335,4.9495,4.14775,6.602
309.64,6.52416666666,4.2675,2.94533333334,6.20741666666,9.48516666667,5.748,9.54083333333,5.58183333334,4.537,7.09416666667
310.01,6.81866666666,4.738,2.92333333334,6.51483333333,9.58233333331,6.416,9.76449999999,5.6645,4.9545,7.32716666667
310.38,6.7665,4.6225,2.6205,6.14108333333,9.48333333334,6.35733333334,9.65449999998,5.5085,4.65625,6.89316666666
310.75,7.0325,5.094,3.06083333334,6.23075,9.91099999998,6.865,10.1661666667,5.98316666667,5.29075,7.142
311.12,7.3235,5.31783333333,3.46166666666,6.43483333333,9.88583333335,7.3165,10.571,6.12433333334,5.71725,7.5445
311.49,7.63766666666,5.83483333334,3.75483333334,6.65833333333,10.1858333333,7.95,10.9665,6.566,5.95175,8.08466666665
311.85,7.53033333334,5.44866666667,3.55916666666,6.31558333334,9.81083333335,7.7935,10.777,6.28016666667,5.46675,7.75083333332
312.22,7.689,5.29783333334,3.64383333333,6.40033333334,9.54316666666,7.97566666666,10.8676666666,6.46466666667,5.96025,8.07549999998
312.59,7.90933333333,5.5965,3.69,6.423,9.533,8.22816666667,11.2656666667,6.70583333333,6.16575,8.09766666665
312.96,8.35533333334,5.717,3.6965,6.3455,9.66350000002,8.5245,11.7358333334,6.76816666666,5.9635,8.14949999999
313.33,8.76366666666,5.73283333333,3.64466666666,6.31616666666,10.1633333333,8.70383333333,12.0341666667,6.85516666666,5.90475,8.26966666666
313.70,8.4185,5.3855,3.6445,5.76066666667,10.0973333333,8.55766666666,11.7841666667,6.52266666667,5.32725,7.90766666666
314.07,8.68633333333,5.54516666667,4.014,5.97725,10.5106666667,8.84483333333,12.494,6.90916666667,5.521,8.3215
314.43,8.62583333333,5.6935,4.264,6.36366666666,10.8431666667,9.1535,12.8573333333,7.19616666667,5.7995,8.5605
314.80,8.3165,5.26983333334,3.9545,6.25633333333,10.3146666667,9.01616666667,12.5456666666,6.92633333333,4.9825,8.20849999998
315.17,8.4565,5.58133333334,4.075,6.4785,10.7368333333,9.18,12.7191666667,7.1975,4.96425,8.11633333331
315.54,8.05066666667,5.21616666666,4.15566666666,6.72925,10.6156666667,9.233,12.9628333333,6.99883333333,4.9035,7.97266666669
315.91,8.87333333333,5.775,4.73083333334,7.56116666667,11.6203333334,10.0931666666,13.8495,7.38983333333,5.358,8.76783333332
