wavelength,Back_TacCorm,Belly_TacCorm,Breast_TacCorm,Crissum_TacCorm,Crown_TacCorm,DorTail_TacCorm,Patch10_TacCorm,Rump_TacCorm,Throat_TacCorm,WingTip_TacCorm
608.92,5.2596,4.0662,4.47186666667,5.50633333333,34.6335333333,5.2759,46.9732,4.28033333333,3.86226666667,6.82566666667
609.26,5.22293333333,4.02506666667,4.42086666667,5.44946666667,34.677,5.22866666667,46.8791333333,4.24413333333,3.8072,6.76306666667
609.59,5.22653333333,4.0402,4.40713333333,5.44553333333,34.7488666667,5.23183333334,46.8542666667,4.2446,3.83406666667,6.7724
609.93,5.16213333333,3.9958,4.336,5.3798,34.7719333333,5.1512,46.8586,4.18626666666,3.7926,6.70266666667
610.26,5.13013333333,3.9952,4.31806666667,5.3652,34.8008666667,5.14563333333,46.7793333333,4.16413333333,3.79253333333,6.67966666667
610.60,5.13886666667,4.0138,4.3196,5.39546666667,34.8562,5.1704,46.7241333333,4.18533333333,3.83046666667,6.65146666667
610.93,5.11846666667,3.9948,4.31646666667,5.37806666667,34.9808666667,5.16026666667,46.7688666667,4.1668,3.83186666667,6.6196
611.27,5.12753333333,4.01393333333,4.3246,5.38506666667,35.0728666667,5.1898,46.7176666667,4.18546666667,3.82926666667,6.61833333333
611.60,5.16406666667,4.06933333333,4.35866666667,5.4186,35.1502666667,5.21356666667,46.6807333333,4.2118,3.87693333333,6.65666666667
611.93,5.2304,4.1152,4.4106,5.47026666667,35.248,5.2503,46.694,4.24566666667,3.9306,6.6846
612.27,5.24246666667,4.12946666667,4.41093333333,5.47553333333,35.3382,5.2604,46.6868666667,4.257,3.9502,6.6798
612.60,5.25573333333,4.14413333333,4.45346666667,5.49453333333,35.4502,5.26886666667,46.7062,4.27413333333,3.9738,6.70513333334
612.94,5.23746666666,4.09926666667,4.42153333333,5.48746666667,35.5311333333,5.2029,46.7969333333,4.24126666667,3.95773333333,6.69013333333
613.27,5.18973333333,4.03773333333,4.3976,5.436,35.6414,5.14516666667,46.8015333334,4.2056,3.9218,6.67186666667
613.61,5.25013333333,4.08586666667,4.4848,5.494,35.8640666667,5.21423333333,46.769,4.25866666667,3.9882,6.7454
613.94,5.26313333333,4.10053333333,4.51326666667,5.51093333333,36.0279333333,5.21136666667,46.9791333333,4.26806666667,3.99866666667,6.76786666667
614.28,5.23966666667,4.08173333333,4.50146666666,5.52186666667,36.1599333333,5.1914,47.0398666667,4.22286666667,3.962,6.7654
614.61,5.32186666667,4.18026666667,4.5906,5.61733333333,36.3575333333,5.29486666666,47.1125333333,4.30833333333,4.043,6.86806666667
614.94,5.31693333333,4.1626,4.5792,5.61973333333,36.4516666667,5.26416666667,47.1000666667,4.30366666667,4.05373333333,6.8838
615.28,5.34646666667,4.15333333333,4.57626666667,5.65286666667,36.5993333333,5.30356666667,47.1864666667,4.33693333334,4.07846666667,6.92086666667
615.61,5.3276,4.13566666667,4.5494,5.64666666667,36.7472666667,5.29606666667,47.3316,4.3266,4.09206666667,6.9296
615.95,5.3382,4.16106666667,4.56753333333,5.6512,36.8961333333,5.29663333333,47.3974666667,4.3398,4.08253333333,6.97293333334
616.28,5.38193333333,4.21373333333,4.60066666667,5.69953333333,37.0376,5.3384,47.4340666667,4.3628,4.12366666667,7.0016
616.61,5.36306666667,4.2122,4.5988,5.68746666667,37.1523333333,5.3571,47.4299333333,4.3442,4.11386666667,7.03206666667
616.95,5.33286666666,4.20093333333,4.60193333333,5.70313333334,37.217,5.36416666667,47.5302666667,4.3204,4.07053333333,7.03373333333
617.28,5.242,4.1412,4.50846666667,5.6238,37.1496,5.28533333333,47.6785333333,4.24886666667,3.962,6.98186666667
617.62,5.25273333333,4.11986666667,4.49833333333,5.62726666667,37.2249333333,5.28863333333,47.6946,4.2528,3.95806666667,6.97893333333
617.95,5.26126666667,4.1358,4.52173333333,5.6026,37.2365333333,5.30663333333,47.7094666667,4.29093333333,3.98013333333,7.0062
618.28,5.2006,4.0586,4.42106666667,5.53413333334,37.1954,5.2268,47.5704,4.21993333333,3.91166666667,6.95913333333
618.62,5.19866666667,4.07113333333,4.41386666667,5.52146666667,37.2624666667,5.2412,47.6376666667,4.2108,3.91233333333,6.947
618.95,5.14206666667,4.0376,4.3892,5.46446666667,37.2038666667,5.20203333333,47.6956666666,4.136,3.8664,6.894
619.28,5.17566666667,4.0892,4.39866666667,5.49733333333,37.2565333333,5.2463,47.6917333333,4.17966666667,3.88246666667,6.92966666667
619.62,5.18706666667,4.0934,4.41426666667,5.5458,37.3208666667,5.2834,47.6851333333,4.19733333333,3.92513333333,6.94793333333
619.95,5.13706666667,4.04586666667,4.35866666667,5.51086666667,37.3293333333,5.25593333333,47.7162,4.17766666667,3.8838,6.9044
620.28,5.127,4.03026666667,4.34353333333,5.5042,37.3948666666,5.225,47.6528,4.14026666667,3.8542,6.89413333333
620.62,5.1582,4.03913333333,4.33146666667,5.49866666667,37.5098666667,5.22843333333,47.5960666667,4.1586,3.88406666667,6.8886
620.95,5.25733333333,4.11153333333,4.42466666667,5.56986666667,37.5835333333,5.33553333333,47.4096,4.24246666667,3.98786666667,6.9884
621.28,5.2564,4.13573333333,4.4452,5.5836,37.661,5.369,47.3548,4.26366666667,4.01026666667,7.0252
621.62,5.2692,4.15073333333,4.42873333334,5.60393333333,37.7833333334,5.35353333333,47.2862666667,4.25046666667,4.0106,7.03086666667
621.95,5.29313333333,4.165,4.4438,5.60033333333,37.9075333333,5.3649,47.3431333333,4.2764,4.0354,7.0394
622.28,5.27453333333,4.17226666667,4.44386666667,5.631,38.0136,5.3324,47.3306666666,4.3024,4.03073333333,7.06086666667
622.62,5.23653333333,4.14713333333,4.41466666667,5.62486666667,38.1364,5.30326666667,47.2755333333,4.304,4.0168,7.0326
622.95,5.2186,4.11993333333,4.43506666667,5.61726666667,38.2281333333,5.28973333333,47.2091333333,4.28333333333,4.01626666667,7.0368
623.28,5.1326,4.07986666667,4.36366666667,5.53473333333,38.2475333334,5.20713333333,47.1663333333,4.22066666667,3.97206666667,6.9826
623.62,5.1024,4.03746666667,4.34093333333,5.51033333333,38.2954,5.17016666666,47.2067333333,4.18706666667,3.93493333333,6.97233333334
623.95,5.1212,4.06673333333,4.34093333333,5.53706666667,38.4416666667,5.2236,47.3263333333,4.2308,3.96446666667,6.9882
624.28,5.16453333333,4.1092,4.39853333333,5.61826666667,38.6086,5.28276666667,47.2948,4.2646,4.01226666667,7.06886666667
624.62,5.17126666667,4.1058,4.4106,5.65866666667,38.7874666667,5.29513333333,47.3398,4.25786666667,4.02233333333,7.07726666667
624.95,5.17326666667,4.104,4.3836,5.66706666667,38.8712666667,5.2782,47.2848666667,4.2356,4.01293333333,7.05993333333
625.28,5.17546666667,4.08726666667,4.39426666667,5.66966666667,38.9552,5.29336666667,47.4110666667,4.23533333333,4.00253333333,7.066
625.61,5.17746666667,4.10753333333,4.43566666667,5.7148,39.0598666667,5.31233333333,47.3695333333,4.23893333333,4.02086666667,7.11013333333
625.95,5.21266666667,4.13013333334,4.46186666667,5.73066666667,39.1274,5.36686666667,47.4667333333,4.2594,4.0402,7.15106666667
626.28,5.23373333333,4.14913333333,4.4928,5.75133333333,39.2108,5.38546666667,47.4096,4.2848,4.04833333333,7.20726666667
626.61,5.19433333333,4.1094,4.44026666667,5.7148,39.2082,5.33473333333,47.4031333333,4.25553333333,3.99646666667,7.17466666667
626.94,5.1946,4.09673333333,4.41526666667,5.717,39.242,5.34073333333,47.4751333333,4.26453333333,3.97606666667,7.159
627.28,5.23366666667,4.14873333333,4.46586666667,5.75833333334,39.3536666667,5.378,47.4715333333,4.29213333333,4.02726666667,7.24006666667
627.61,5.24813333333,4.16566666667,4.496,5.77726666666,39.3880666667,5.37216666667,47.4322,4.29386666667,4.0494,7.26906666667
627.94,5.23726666667,4.17546666667,4.48186666667,5.7728,39.3522,5.3516,47.4388666667,4.3248,4.0472,7.2684
628.27,5.23333333333,4.21673333333,4.48533333333,5.78606666667,39.3468,5.34706666667,47.5491333333,4.3504,4.07946666667,7.27353333333
628.61,5.17913333334,4.1696,4.47786666667,5.76173333333,39.3185333333,5.3148,47.5489333334,4.33793333333,4.05393333333,7.2496
628.94,5.16546666666,4.16946666667,4.47293333333,5.76373333333,39.2646,5.29936666667,47.4761333334,4.3396,4.05986666667,7.2618
629.27,5.11846666667,4.13093333334,4.41826666667,5.72733333333,39.2752,5.25556666667,47.5122666667,4.292,4.00673333333,7.23853333333
629.60,5.09533333333,4.09593333334,4.3786,5.7052,39.297,5.1972,47.4784666667,4.262,3.98813333333,7.2008
629.94,5.06366666666,4.0722,4.3194,5.64673333333,39.2947333333,5.15796666667,47.5674666667,4.22906666667,3.92993333333,7.15433333333
630.27,5.1212,4.15306666667,4.379,5.70713333333,39.379,5.22056666667,47.5637333333,4.28933333333,4.01673333333,7.219
630.60,5.1782,4.19473333333,4.44886666667,5.755,39.4357333333,5.24543333333,47.5973333333,4.3196,4.09606666667,7.27286666667
630.93,5.18746666667,4.17753333333,4.41506666667,5.75973333333,39.4057333333,5.2135,47.5878666667,4.2864,4.08906666667,7.2122
631.26,5.27246666667,4.2428,4.51106666667,5.82633333333,39.4444,5.26976666667,47.5966,4.35686666667,4.1436,7.28293333333
631.60,5.34953333333,4.31066666667,4.5998,5.8994,39.5921333333,5.3544,47.6195333333,4.39493333334,4.22846666667,7.35566666667
631.93,5.3996,4.32953333333,4.61866666667,5.93546666667,39.761,5.3998,47.5542666667,4.429,4.22726666667,7.40813333333
632.26,5.47066666667,4.42433333333,4.68773333333,5.9948,39.9041333333,5.4789,47.6979333333,4.49366666667,4.2854,7.50473333333
632.59,5.5082,4.44406666667,4.7196,6.0164,40.0285333333,5.51993333333,47.7355333333,4.50746666667,4.334,7.54006666667
632.92,5.53913333333,4.46926666667,4.7282,6.03,40.1206,5.5361,47.8402,4.54013333333,4.35466666667,7.53433333333
633.26,5.52166666667,4.4476,4.73406666666,6.01193333333,40.2048,5.5406,47.7551333333,4.51473333333,4.3246,7.5322
633.59,5.54233333333,4.4568,4.74846666667,6.05486666667,40.285,5.55903333334,47.6720666667,4.5234,4.37633333333,7.5568
633.92,5.44786666667,4.34766666667,4.66833333333,5.97273333333,40.3765333333,5.46273333333,47.7529333333,4.405,4.25233333333,7.46566666667
634.25,5.35193333333,4.28353333333,4.6228,5.9204,40.3802666667,5.4193,47.6605333333,4.33433333333,4.1476,7.40586666667
634.58,5.30393333333,4.28033333333,4.60846666667,5.8954,40.5428,5.42923333333,47.6517333333,4.34206666666,4.12393333333,7.4062
634.91,5.2,4.2156,4.50526666667,5.82153333333,40.5531333333,5.41516666667,47.6677333334,4.271,4.07466666667,7.34513333333
635.25,5.07586666667,4.11106666667,4.3644,5.70493333333,40.5150666667,5.2796,47.6572666667,4.16773333333,3.94393333333,7.2472
635.58,4.96073333333,4.025,4.27326666667,5.60733333334,40.4685333333,5.1888,47.6737333333,4.07746666667,3.88553333333,7.14833333333
635.91,4.91353333333,3.95306666667,4.1854,5.566,40.5271333333,5.11436666667,47.5988666667,3.9978,3.83106666667,7.1158
636.24,4.87846666667,3.9586,4.14093333333,5.55673333333,40.5493333333,5.06766666667,47.7012,3.96753333333,3.76486666667,7.07546666667
636.57,4.84393333333,3.92926666667,4.1478,5.5388,40.5393333333,5.07016666667,47.6299333333,3.93026666667,3.7448,7.07286666667
636.90,4.82,3.92646666667,4.1268,5.53066666667,40.5379333333,5.07086666667,47.6452,3.89486666667,3.75046666667,7.08473333333
637.23,4.85193333333,3.95073333333,4.16146666667,5.58873333333,40.5761333333,5.1104,47.7346666666,3.90693333333,3.7746,7.11733333333
637.56,4.93326666667,4.07453333333,4.2762,5.69533333333,40.6198666667,5.26153333333,47.6548666667,4.0314,3.90746666667,7.2544
637.90,5.0058,4.12053333334,4.29493333334,5.74766666667,40.7716666667,5.3174,47.6784,4.0596,3.9502,7.319
638.23,5.04913333333,4.15693333333,4.33673333333,5.77126666667,40.7589333333,5.35333333333,47.7335333333,4.07406666667,3.9678,7.3652
638.56,5.05213333333,4.15993333333,4.33573333334,5.79286666667,40.7613333333,5.32296666667,47.7678666667,4.0802,3.94326666667,7.352
638.89,5.04986666667,4.12326666667,4.32373333333,5.7754,40.7795333333,5.348,47.8052,4.07046666667,3.93106666667,7.3074
639.22,5.07086666667,4.10266666667,4.33226666667,5.785,40.8730666666,5.35773333333,47.7359333334,4.08566666667,3.9438,7.33693333334
639.55,5.10786666667,4.1234,4.41093333333,5.81406666667,40.9022,5.40916666667,47.8177333333,4.14286666667,3.99353333333,7.3458
639.88,5.0884,4.07846666667,4.41006666667,5.77546666667,40.9896666667,5.39076666667,47.7087333333,4.1164,3.98933333333,7.32106666667
640.21,5.07793333333,4.07333333333,4.3744,5.74626666666,41.0154,5.37483333333,47.6889333333,4.10746666667,3.9582,7.30713333333
640.54,5.11126666667,4.0992,4.36853333333,5.76386666667,41.0243333333,5.40766666667,47.7828666667,4.13453333333,3.94853333333,7.29373333333
640.87,5.10486666667,4.09853333333,4.3782,5.72013333333,41.1188,5.3984,47.7492,4.13233333333,3.9124,7.31253333334
641.20,5.03633333333,4.00033333334,4.28806666667,5.63973333333,41.0793333333,5.2782,47.8035333333,4.0398,3.81213333333,7.2078
641.53,4.981,3.9868,4.2772,5.60573333333,41.0556,5.25096666667,47.8332,4.03346666667,3.80026666667,7.19066666666
641.87,4.9868,4.02733333333,4.3086,5.66133333333,41.1712666667,5.29686666667,47.7509333333,4.06026666667,3.85266666667,7.23273333333
642.20,4.97313333333,4.0704,4.32426666667,5.66633333333,41.2222,5.3073,47.7089333333,4.11546666667,3.9014,7.23746666667
642.53,5.03673333333,4.16673333333,4.40773333333,5.7572,41.3034666667,5.36226666667,47.7294666667,4.20266666667,4.01526666667,7.358
642.86,5.03186666667,4.16746666667,4.4318,5.76933333333,41.3419333333,5.35123333333,47.7659333333,4.1952,4.00226666667,7.35653333333
643.19,5.01186666667,4.16593333333,4.37786666667,5.70366666667,41.3462666667,5.332,47.5915333333,4.19646666667,3.97306666667,7.31466666666
643.52,5.08093333333,4.2364,4.4166,5.77906666667,41.4257333333,5.39496666667,47.5459333333,4.29333333333,4.05406666667,7.41113333333
643.85,5.08726666667,4.24053333334,4.3888,5.78906666667,41.4586666667,5.3716,47.5639333333,4.28213333334,4.0684,7.4262
644.18,5.09013333333,4.26473333333,4.43566666667,5.84946666667,41.5604666667,5.41166666667,47.4609333333,4.33026666667,4.12966666667,7.52706666667
644.51,5.13333333333,4.26473333334,4.4508,5.9078,41.6566666667,5.4332,47.4066,4.37,4.17026666667,7.55093333333
644.84,5.21226666667,4.32746666666,4.51873333333,5.98473333333,41.7710666667,5.50616666667,47.4756,4.4386,4.24086666667,7.64726666667
645.17,5.221,4.34173333333,4.53146666667,6.01673333333,41.8140666667,5.50693333333,47.3628,4.47046666667,4.2556,7.64613333333
645.50,5.30746666667,4.38746666667,4.58773333333,6.06533333333,41.8493333333,5.56343333333,47.4303333333,4.55026666667,4.32086666667,7.72133333333
645.83,5.3864,4.43613333333,4.62726666667,6.1192,41.9664,5.6443,47.4058,4.56186666667,4.36186666667,7.79866666667
646.16,5.4156,4.49386666667,4.67166666667,6.159,42.0546666667,5.68783333333,47.4612,4.59053333333,4.3578,7.82246666667
646.49,5.36626666667,4.46273333333,4.60653333333,6.10886666666,42.0023333333,5.62883333333,47.5866,4.5126,4.26993333333,7.7752
646.82,5.3954,4.51213333333,4.6652,6.22113333333,42.0786666667,5.70066666667,47.7713333333,4.53746666667,4.32206666667,7.86253333333
647.15,5.38886666667,4.495,4.66586666667,6.19766666667,42.0898666667,5.73573333333,47.8663333333,4.52686666667,4.32053333333,7.86273333333
647.48,5.33773333333,4.44413333333,4.65793333333,6.1614,42.0749333333,5.73743333333,48.0236666667,4.49326666667,4.31573333333,7.842
647.81,5.28153333333,4.39966666667,4.61193333333,6.10266666667,42.0885333333,5.64973333333,48.0737333333,4.4606,4.28146666667,7.76933333334
648.14,5.21613333333,4.39506666667,4.5664,6.0344,42.0536666667,5.6143,48.0351333333,4.40813333333,4.24666666667,7.71133333333
648.47,5.0906,4.28613333333,4.43973333333,5.92953333333,41.977,5.4955,47.9386,4.2952,4.07533333333,7.57366666667
648.80,5.1088,4.25453333333,4.39386666667,5.89546666667,41.98,5.469,48.0266666667,4.25393333333,4.04393333333,7.572
649.13,4.99086666667,4.13313333333,4.2652,5.78873333333,41.9088666667,5.33736666667,48.0310666667,4.13233333333,3.91953333333,7.44726666667
649.46,4.91046666667,4.0568,4.23166666667,5.719,41.8497333333,5.2614,48.0203333333,4.06213333333,3.86073333333,7.40593333333
649.79,4.8878,4.00153333333,4.201,5.6898,41.8380666667,5.22336666667,47.9371333333,4.01773333333,3.84366666667,7.36646666667
650.11,4.99613333333,4.08346666667,4.25,5.79166666667,41.9248666666,5.34596666667,47.833,4.12946666667,3.95413333333,7.47306666667
650.44,4.94086666667,4.01846666667,4.1444,5.69053333333,41.8865333333,5.23803333333,47.8022666667,4.04593333333,3.86553333333,7.40213333333
650.77,4.86293333333,3.9888,4.10286666667,5.64373333333,41.9902666667,5.21936666667,47.7482,3.98293333333,3.799,7.35646666667
651.10,4.8904,4.0164,4.15173333333,5.672,42.0362,5.2313,47.7522,4.0248,3.82206666667,7.3822
651.43,4.9056,4.02686666667,4.1536,5.67413333333,42.0954,5.25963333334,47.7712666667,3.98953333333,3.8036,7.39806666667
651.76,4.92193333333,3.99866666666,4.17406666666,5.68673333333,42.0716666667,5.24956666667,47.8676,4.00133333333,3.82646666667,7.408
652.09,5.02353333333,4.10206666667,4.23293333333,5.75753333333,42.2189333333,5.3756,47.799,4.09033333333,3.9238,7.51933333333
652.42,5.06346666667,4.17246666667,4.309,5.83173333333,42.3766,5.42666666667,47.9174,4.1626,3.99673333333,7.61266666667
652.75,5.14033333333,4.26313333334,4.41146666667,5.8916,42.5618666667,5.5242,47.92,4.2492,4.10346666667,7.7406
653.08,5.19413333333,4.30813333333,4.44766666667,5.95946666667,42.7642666667,5.5842,48.0419333333,4.30346666667,4.1674,7.81566666667
653.41,5.24486666667,4.36513333333,4.47726666667,5.9934,42.8478666667,5.63053333333,48.0229333333,4.33566666667,4.2042,7.87526666667
653.74,5.177,4.33393333333,4.44686666667,5.89753333333,42.8742666667,5.54726666667,48.0876,4.2616,4.13426666667,7.83953333333
654.06,5.1134,4.2732,4.42793333333,5.8416,42.8664666667,5.5394,48.1828,4.21546666667,4.0726,7.83406666667
654.39,5.08573333333,4.2496,4.3574,5.8228,42.7572666667,5.43453333333,48.3160666667,4.18726666667,4.03246666667,7.83353333334
654.72,5.2016,4.38973333333,4.41766666667,5.93753333333,42.8685333333,5.56016666667,48.1914666667,4.27466666667,4.14686666667,7.9262
655.05,5.19906666667,4.3848,4.3918,5.9166,42.8914,5.5355,48.1674,4.30393333333,4.13553333333,7.8772
655.38,5.22646666666,4.45293333333,4.40966666667,5.93926666667,42.9988,5.59973333333,48.1945333333,4.33246666667,4.14293333333,7.9816
655.71,5.23506666667,4.49113333333,4.46133333333,5.9998,43.0005333333,5.6091,48.2092,4.329,4.21173333333,8.00613333334
656.04,5.198,4.46753333334,4.40366666667,5.97146666667,43.0274666667,5.61846666667,48.0408,4.27666666667,4.2088,7.96673333333
656.37,5.08173333333,4.3424,4.2508,5.8856,42.8740666667,5.51596666667,48.1048,4.15106666667,4.07966666667,7.8266
656.69,5.106,4.31473333334,4.2488,5.8466,42.7999333333,5.4729,48.0117333333,4.11726666667,4.06753333333,7.78413333333
657.02,5.14226666667,4.34873333333,4.314,5.87813333333,42.8636,5.52083333333,48.0683333333,4.1568,4.10873333333,7.81533333333
657.35,5.0736,4.3054,4.28373333333,5.83546666667,42.8017333333,5.47543333333,47.9738666667,4.1038,4.0946,7.7506
657.68,5.17866666667,4.41373333333,4.3822,5.96186666667,42.9972666667,5.56736666667,47.8568,4.21033333333,4.21686666667,7.84453333333
658.01,5.21606666667,4.4104,4.43346666667,5.9674,42.9738666667,5.58753333334,47.7172,4.20546666667,4.25626666667,7.84733333333
658.34,5.1384,4.3356,4.35346666667,5.88806666667,42.9773333333,5.50916666667,47.7184666667,4.13833333333,4.16546666667,7.78666666667
658.66,5.1688,4.3472,4.37333333334,5.90533333333,42.9064666667,5.52933333333,47.7018666666,4.12446666667,4.21086666667,7.80686666667
658.99,5.11133333333,4.2968,4.3558,5.8798,42.8856666667,5.4773,47.6130666667,4.08246666667,4.19406666667,7.7398
659.32,4.98333333333,4.1664,4.26286666667,5.74673333333,42.7570666667,5.3691,47.6086666667,3.99813333333,4.08226666667,7.61393333333
659.65,4.92686666667,4.09233333333,4.21733333333,5.67593333333,42.6937333333,5.31446666667,47.6746,3.9394,3.98786666667,7.55973333334
659.98,4.92313333333,4.11673333333,4.249,5.66586666667,42.7426,5.30403333333,47.6286,3.97453333334,3.97173333333,7.59453333333
