wavelength,Back_HemAtrm,Belly_HemAtrm,Breast_HemAtrm,Crissum_HemAtrm,Crown_HemAtrm,DorTail_HemAtrm,Patch10_HemAtrm,Rump_HemAtrm,Throat_HemAtrm,WingTip_HemAtrm
622.62,10.8068333333,36.2814166667,35.9589166666,24.7688333333,5.32508333333,13.0338333333,34.9830833333,12.0435,32.0448333333,15.1540833333
622.95,10.8341666667,36.2780833333,35.9655,24.7774166666,5.30208333333,13.0562916667,34.9948333333,12.0521666667,32.1239166667,15.1726666667
623.28,10.8714166666,36.3151666667,35.9748333333,24.7619166667,5.32316666667,13.0714166667,35.0880833333,12.05025,32.1484166667,15.1765
623.62,10.8451666666,36.2843333333,35.9590833334,24.75125,5.30075,13.05925,35.0866666667,12.0809166667,32.1410833333,15.1719166667
623.95,10.8204166667,36.29975,35.9644166667,24.7873333333,5.32183333334,13.055125,35.0659166667,12.0765833333,32.148,15.1864166667
624.28,10.8601666667,36.3926666667,36.1068333333,24.8574166666,5.35041666666,13.1122083333,35.1638333333,12.10175,32.2169166667,15.2185
624.62,10.8976666667,36.49325,36.1879166667,24.9426666666,5.33291666667,13.1685,35.2701666667,12.1380833333,32.2746666666,15.2530833333
624.95,10.93475,36.5724166667,36.2529166667,24.9873333333,5.32883333333,13.2400833333,35.3535,12.1735,32.363,15.3074166667
625.28,10.9945,36.592,36.2634166667,25.0128333333,5.31583333333,13.2837916666,35.40875,12.18475,32.37125,15.3406666666
625.61,10.9435,36.57525,36.2439166666,24.967,5.19008333334,13.2035833333,35.3850833333,12.0978333333,32.3564166667,15.29175
625.95,10.8605,36.5224166667,36.1716666667,24.9124166667,5.09191666667,13.143625,35.3464166667,12.0150833333,32.3205,15.2294166667
626.28,10.8293333334,36.5559166667,36.2146666667,24.92125,5.04616666667,13.1180416666,35.3955833334,12.0150833333,32.3860833333,15.2594166667
626.61,10.7691666667,36.555,36.23775,24.9209166667,4.96825,13.0612083333,35.4149166667,11.9660833333,32.3290833333,15.1805
626.94,10.7910833334,36.5783333333,36.26025,24.9849166667,4.99641666667,13.0769583333,35.4608333333,11.9871666667,32.3941666667,15.2298333333
627.28,10.8079166667,36.5535833333,36.2684166667,24.9566666667,4.96233333333,13.0988333333,35.50375,11.9370833333,32.4185,15.21825
627.61,10.8543333333,36.5825,36.2879166666,24.9866666667,4.9695,13.0986666667,35.5491666667,11.9515833333,32.4781666666,15.24525
627.94,10.86525,36.5329166667,36.216,24.9528333333,4.95941666667,13.1221666667,35.4949166667,11.9594166667,32.4710833333,15.2716666667
628.27,10.9088333333,36.5325833333,36.29775,24.9734166667,5.00991666667,13.166125,35.5654166667,12.0099166667,32.542,15.32025
628.61,10.8966666667,36.459,36.2264166666,24.92,5.01833333333,13.1276666667,35.5190833333,11.9748333333,32.5004166667,15.29625
628.94,10.8785833333,36.425,36.1930833333,24.8939166667,5.00425,13.0962916667,35.4713333334,11.964,32.5019166666,15.271
629.27,10.8578333333,36.448,36.23025,24.9085,5.02183333333,13.0729583333,35.4739166666,11.9559166667,32.53025,15.269
629.60,10.9950833333,36.54725,36.2978333333,25.01775,5.13825,13.1967083333,35.5945,12.0620833333,32.655,15.39775
629.94,11.0199166667,36.5419166666,36.2775,25.0315833333,5.14825,13.2180416667,35.5895,12.04175,32.6551666667,15.3735
630.27,11.098,36.65075,36.3760833334,25.1134166667,5.26533333333,13.3401666667,35.7263333333,12.1373333333,32.7744166666,15.5094166667
630.60,11.1536666667,36.7568333333,36.4971666667,25.18425,5.31858333333,13.451875,35.8691666667,12.2525,32.9008333333,15.5673333333
630.93,11.2545833334,36.8774166666,36.6493333334,25.3730833333,5.44825,13.6294583333,36.0059166667,12.3860833333,33.0534166667,15.7168333333
631.26,11.2968333333,36.92575,36.6708333333,25.40725,5.47058333334,13.685625,36.06075,12.4420833333,33.1273333333,15.7351666667
631.60,11.2315,36.9131666667,36.7128333333,25.4201666667,5.42458333333,13.6464583333,36.1438333333,12.4196666667,33.1190833333,15.6744166666
631.93,11.1691666667,36.87025,36.6015,25.373,5.3685,13.612625,36.0329166666,12.3378333333,33.01125,15.6131666667
632.26,11.21275,36.872,36.6595,25.3913333334,5.3885,13.6584166667,36.0948333333,12.3645,33.05275,15.6438333333
632.59,11.1976666667,36.9565833333,36.7526666667,25.4548333333,5.40733333333,13.6755416667,36.1976666667,12.398,33.192,15.6854166667
632.92,11.3365,37.07,36.7998333333,25.5816666667,5.57325,13.850875,36.3591666667,12.5601666667,33.34,15.8319166667
633.26,11.30525,37.1724166667,36.944,25.6434166667,5.59858333333,13.8570833333,36.4710833334,12.6098333334,33.41775,15.8308333333
633.59,11.26675,37.1775,36.9729166667,25.6283333333,5.54691666667,13.8187916667,36.502,12.635,33.4303333333,15.85425
633.92,11.229,37.1705833333,36.92,25.5795833333,5.4935,13.7373333333,36.481,12.5796666666,33.4226666667,15.83125
634.25,11.1909166667,37.1073333333,36.87875,25.5121666667,5.43358333333,13.6720416666,36.4288333333,12.50025,33.38625,15.8003333333
634.58,11.1303333334,37.12675,36.856,25.4785833333,5.39075,13.5936666666,36.4359166667,12.45725,33.4363333333,15.7510833333
634.91,11.1319166667,37.13525,36.8505,25.5155,5.4195,13.6592083333,36.4624166667,12.4779166666,33.4580833333,15.8049166667
635.25,11.1858333333,37.1926666667,36.8666666667,25.5768333333,5.50408333333,13.6604166667,36.5021666667,12.5298333333,33.589,15.9003333333
635.58,11.1098333333,37.1541666667,36.8485833333,25.5218333333,5.43841666667,13.6028333333,36.4964166666,12.49575,33.5910833333,15.8545
635.91,11.08425,37.2216666667,36.9111666667,25.5501666667,5.386,13.6021666667,36.51025,12.4965,33.6603333333,15.8643333334
636.24,11.0776666666,37.1695,36.92825,25.5028333333,5.35333333333,13.5995416666,36.5095,12.48425,33.6418333333,15.8819166666
636.57,11.0261666666,37.12075,36.8974166667,25.4563333333,5.2125,13.5347916666,36.4745833333,12.3879166667,33.6329166667,15.8301666666
636.90,10.9341666667,37.05675,36.8213333333,25.3938333333,5.082,13.3909166666,36.3604166667,12.2735833333,33.6350833333,15.7416666667
637.23,10.96875,37.09525,36.84,25.4471666667,5.13466666667,13.4369583333,36.4174166666,12.2520833333,33.70125,15.7753333333
637.56,10.9249166667,37.0940833333,36.8851666667,25.4888333334,5.0965,13.49475,36.4691666667,12.2660833333,33.7395833333,15.7694166667
637.90,10.8183333333,37.0219166667,36.7536666667,25.4156666667,5.003,13.4077083333,36.3593333333,12.1801666667,33.6754166667,15.6498333333
638.23,10.82425,37.01725,36.7138333333,25.3658333334,4.98866666667,13.401,36.3595833334,12.1854166667,33.63375,15.61525
638.56,10.8163333333,37.054,36.7400833334,25.2781666667,4.97483333333,13.3305416667,36.4524166666,12.1975833333,33.6739166667,15.5695833333
638.89,10.707,36.9650833333,36.656,25.1264166667,4.8745,13.2687916667,36.3325,12.1173333333,33.5110833334,15.4958333333
639.22,10.6965,37.0185,36.6955833333,25.12775,4.81658333333,13.2175,36.3741666667,12.0745,33.6075,15.5099166667
639.55,10.6483333333,36.9756666666,36.6190833333,25.0846666667,4.7905,13.1583333333,36.3823333333,12.0463333333,33.579,15.4644166667
639.88,10.6469166667,37.01425,36.6115833333,25.0989166667,4.80283333333,13.170625,36.3428333333,12.0435833333,33.58475,15.4556666666
640.21,10.6055,37.0121666667,36.6026666667,25.0318333334,4.858,13.1345416667,36.35625,12.0450833333,33.5208333333,15.444
640.54,10.7221666667,37.03875,36.632,25.0625833333,5.02491666667,13.2767916667,36.4304166667,12.1285,33.50425,15.54975
640.87,10.645,37.0134166667,36.6624166667,25.03325,4.98366666667,13.2950416667,36.44425,12.1196666667,33.5540833333,15.5215833333
641.20,10.66975,36.9095,36.557,24.97325,5.007,13.239125,36.31175,12.13775,33.52025,15.5060833333
641.53,10.7751666667,36.9190833333,36.69425,25.0694166666,5.11758333334,13.3480416667,36.4529166666,12.2483333333,33.632,15.6305833333
641.87,10.7561666667,36.9746666667,36.8079166667,25.093,5.10516666667,13.336375,36.4701666667,12.2385833333,33.73325,15.651
642.20,10.7144166667,36.9066666666,36.8615,25.12275,5.06416666667,13.4042083333,36.4168333333,12.2043333333,33.74975,15.6458333333
642.53,10.8386666666,36.9864166667,36.9961666667,25.3188333333,5.19366666666,13.6114166666,36.55725,12.3434166666,33.8930833333,15.7231666667
642.86,10.8741666667,36.9496666667,37.0353333333,25.3593333334,5.28591666667,13.6852916667,36.6100833334,12.4258333333,33.9335,15.7499166667
643.19,11.00775,37.09625,37.214,25.5165,5.41008333333,13.8651666667,36.774,12.5514166667,34.0554166667,15.8745
643.52,11.06325,37.1176666666,37.28125,25.5493333333,5.42925,13.9161666667,36.9074166667,12.6065833333,34.1591666667,15.8940833333
643.85,11.0068333333,36.99175,37.1900833334,25.491,5.36991666667,13.9010416667,36.9001666667,12.56775,34.1214166666,15.83225
644.18,10.88575,36.9956666667,37.2070833333,25.4546666666,5.20133333334,13.8555416667,36.8553333334,12.4730833333,34.1360833334,15.74525
644.51,10.9308333333,36.93375,37.1801666666,25.502,5.22758333333,13.8306666666,36.8353333333,12.4985833333,34.1245,15.7384166667
644.84,10.9184166667,37.0211666667,37.30825,25.5246666666,5.18233333333,13.8962916667,37.0220833333,12.4835,34.2268333334,15.6978333334
645.17,10.8378333333,37.0718333333,37.3005,25.44525,5.12583333333,13.87475,37.0285,12.3971666667,34.1683333333,15.6721666666
645.50,10.77175,36.9694166667,37.195,25.37775,5.05933333334,13.8270833334,36.9951666667,12.3075,34.03075,15.64875
645.83,10.77925,37.0664166667,37.1846666667,25.39675,5.06991666667,13.7302916667,37.0765,12.3015833333,34.0003333333,15.6785833333
646.16,10.7698333333,37.077,37.1519166667,25.34075,4.99983333333,13.6438333333,37.0798333333,12.2204166667,34.0655,15.65125
646.49,10.882,37.1518333333,37.21575,25.4528333333,5.0605,13.6979583333,37.1943333333,12.3213333334,34.1038333333,15.7255833333
646.82,10.7875833333,37.0134166667,37.0578333333,25.3423333334,5.01133333333,13.6235,37.12625,12.2594166667,34.0899166667,15.638
647.15,10.8235833333,37.0156666666,36.9713333333,25.3708333333,5.07833333334,13.626125,37.153,12.25825,34.1241666667,15.6555833334
647.48,10.9185,37.1971666667,37.19725,25.5870833334,5.14266666667,13.73025,37.2288333333,12.3340833333,34.34025,15.7955833333
647.81,11.025,37.255,37.2865,25.69075,5.255,13.7933333333,37.3873333333,12.44825,34.443,15.90475
648.14,11.0123333333,37.2981666666,37.2808333333,25.63775,5.1915,13.74375,37.4276666667,12.3970833333,34.4535,15.8436666667
648.47,10.9634166667,37.2133333333,37.1766666667,25.5746666666,5.15416666667,13.62825,37.3260833333,12.3076666667,34.42725,15.7946666667
648.80,11.0421666667,37.1356666667,37.15575,25.6159166667,5.18558333333,13.6214583333,37.2714166666,12.35025,34.4735833333,15.79825
649.13,11.14025,37.19925,37.2084166667,25.682,5.3225,13.6944583333,37.4511666667,12.5050833333,34.6268333333,15.8794166667
649.46,11.22675,37.255,37.22025,25.74625,5.39066666667,13.8381666667,37.4775833333,12.5971666667,34.7356666667,15.9440833333
649.79,11.1610833333,37.20425,37.1851666666,25.696,5.41558333333,13.81225,37.4358333333,12.574,34.6445,15.93425
650.11,11.1543333333,37.2808333334,37.2183333334,25.7396666667,5.44866666667,13.8679583333,37.5035,12.587,34.69875,15.9784166667
650.44,11.1380833333,37.3378333333,37.2799166667,25.777,5.40375,13.862,37.56875,12.5740833333,34.7326666667,15.9811666667
650.77,11.1696666667,37.4401666667,37.3804166667,25.8829166667,5.47808333334,13.9634166667,37.6493333334,12.6503333333,34.7786666666,16.0953333333
651.10,11.1271666667,37.4624166667,37.397,25.8599166667,5.45341666667,13.92425,37.7036666667,12.66825,34.7765,16.0615833334
651.43,11.105,37.37525,37.2836666667,25.8005833333,5.39758333333,13.8922083333,37.6010833334,12.6301666667,34.7414166666,16.0610833333
651.76,11.1616666667,37.3218333333,37.31375,25.8501666667,5.52575,14.0225833333,37.6046666667,12.7504166667,34.806,16.1863333333
652.09,11.2285833334,37.3546666667,37.3081666667,25.88825,5.56925,14.1602916667,37.67525,12.8720833333,34.8374166667,16.274
652.42,11.24625,37.4895,37.3555833333,26.0080833334,5.62683333333,14.2431666666,37.76275,12.90975,34.8159166666,16.34
652.75,11.17025,37.456,37.28775,25.9491666667,5.50658333333,14.1910833333,37.6216666667,12.8114166667,34.7654166667,16.2725833333
653.08,11.1145,37.3345833333,37.2415,25.9006666667,5.41608333333,14.1234166667,37.55625,12.7204166667,34.7174166667,16.216
653.41,11.2554166667,37.4906666667,37.3524166667,26.0056666667,5.42066666667,14.2507916667,37.7361666667,12.8133333333,34.9129166667,16.3055
653.74,11.216,37.4168333333,37.2940833334,25.943,5.34608333333,14.1975416667,37.72575,12.7306666667,34.9088333333,16.26725
654.06,11.3755833333,37.5473333333,37.3904166667,26.0338333333,5.50166666667,14.319375,37.801,12.823,35.0220833333,16.434
654.39,11.3604166666,37.5980833333,37.51875,26.054,5.41441666667,14.341375,37.8853333334,12.8166666667,35.0814166667,16.4095
654.72,11.4335833333,37.5585,37.4504166666,26.0654166667,5.4225,14.3985,37.908,12.8146666667,35.07775,16.4423333333
655.05,11.4195,37.6428333333,37.4931666667,26.0678333334,5.383,14.399875,38.0689166667,12.8166666667,35.1404166667,16.4260833334
655.38,11.3748333333,37.7424166667,37.5206666667,25.9975833334,5.29375,14.3204583334,38.179,12.757,35.1435,16.35175
655.71,11.39975,37.8056666667,37.59,26.01625,5.3765,14.2584583333,38.22125,12.7521666667,35.15275,16.3824166667
656.04,11.3875,37.7715833333,37.6553333333,26.0045833333,5.3555,14.2632916667,38.2795,12.7656666667,35.2446666666,16.4064166666
656.37,11.3645833333,37.87125,37.7633333333,26.1338333333,5.26475,14.2103333333,38.3838333333,12.7355833333,35.3265833333,16.4315
656.69,11.3113333333,37.812,37.7165833334,26.12925,5.24225,14.208,38.3723333333,12.7381666667,35.33075,16.4486666667
657.02,11.1423333333,37.672,37.661,25.98175,5.15933333333,14.0899166667,38.3444166667,12.6336666667,35.2685,16.36475
657.35,11.245,37.7956666667,37.73775,26.00675,5.26425,14.191375,38.4453333333,12.70575,35.3699166667,16.4725
657.68,11.1550833333,37.748,37.6993333333,25.9881666667,5.20108333334,14.15375,38.4001666667,12.6813333333,35.34,16.4149166667
658.01,11.12675,37.6936666667,37.5656666667,25.9253333333,5.22583333333,14.0922916667,38.34375,12.66925,35.2813333333,16.3771666666
658.34,11.1654166667,37.7444166667,37.5995,25.96425,5.34583333333,14.16325,38.4248333333,12.7418333333,35.39025,16.4190833333
658.66,11.20675,37.7704166667,37.6620833333,26.0778333333,5.43958333334,14.2375833333,38.46525,12.83975,35.4544166667,16.473
658.99,11.2054166667,37.7603333333,37.6375833333,26.1248333333,5.44508333333,14.23675,38.4418333333,12.8418333334,35.4531666667,16.5300833333
659.32,11.197,37.87725,37.7285,26.15625,5.40841666666,14.2845416667,38.56275,12.8336666667,35.5726666667,16.5330833333
659.65,11.18625,37.9124166667,37.714,26.1235833333,5.36558333333,14.2815833333,38.6240833333,12.8390833333,35.6315833333,16.5351666667
659.98,11.2600833333,37.85775,37.6633333333,26.07,5.47308333333,14.353,38.616,12.8975833333,35.6134166666,16.5603333333
660.31,11.2894166667,38.01675,37.7479166667,26.0989166666,5.56716666666,14.416125,38.7040833333,12.95975,35.70975,16.5968333333
660.63,11.47125,38.1531666667,37.8090833333,26.2536666667,5.72375,14.5880833333,38.7325,13.1144166667,35.7944166667,16.71375
660.96,11.4610833333,38.1774166667,37.8565,26.31075,5.729,14.6264166666,38.7896666667,13.1528333333,35.8785,16.69875
661.29,11.443,38.1093333334,37.8114166666,26.27075,5.707,14.5817916667,38.84875,13.0785833333,35.8810833333,16.6901666667
661.62,11.4639166667,38.0413333333,37.8390833333,26.24275,5.72433333334,14.6114583333,38.7820833333,13.1004166667,35.877,16.7445
661.94,11.4789166667,38.03925,37.8630833333,26.25625,5.65783333333,14.6160416667,38.7745833333,13.0788333333,35.8234166666,16.8013333333
662.27,11.5308333333,38.1354166667,37.8605833333,26.243,5.71991666667,14.6720833333,38.7593333333,13.0665,35.8870833333,16.81975
662.60,11.6073333333,38.23475,37.9200833333,26.3211666667,5.81,14.8591666666,38.9031666667,13.1029166666,36.0135833333,16.8855833333
662.93,11.6176666667,38.186,37.9419166667,26.4081666667,5.86766666667,14.921125,38.85725,13.1423333333,35.9689166667,16.9461666667
663.26,11.7139166667,38.3215,38.0776666667,26.55925,6.00316666667,15.0439583333,38.9665,13.25,36.1413333333,17.05775
663.58,11.7148333334,38.3108333333,38.0644166667,26.6195,6.06491666667,15.0888333333,39.0121666667,13.26675,36.1676666666,17.0713333333
663.91,11.6684166667,38.1773333333,38.0603333333,26.56825,5.96783333333,15.057625,39.0536666667,13.16575,36.1590833333,17.08725
664.24,11.5724166667,38.2429166667,38.07225,26.6133333333,5.91308333333,15.006625,39.1889166667,13.1103333334,36.2300833334,17.0898333333
664.57,11.5039166667,38.21425,37.99525,26.5955,5.82858333333,14.9782916667,39.12775,13.0220833333,36.1233333333,17.0300833333
664.89,11.6055833333,38.2854166667,38.0325833334,26.6075,5.88433333333,15.0603333333,39.1583333334,13.0995,36.155,17.0360833333
665.22,11.5763333334,38.3095,37.9706666667,26.599,5.80933333333,15.0544583333,39.2451666667,12.9825833334,36.1241666667,16.9555
665.55,11.5145833333,38.2596666667,38.0068333333,26.59275,5.77,15.0332916667,39.2128333333,12.96725,36.1815,16.8605
665.87,11.48825,38.13825,38.0074166667,26.5695833333,5.69591666667,15.0122083333,39.2049166666,12.8943333333,36.1575833333,16.827
666.20,11.4930833333,38.1338333333,38.0811666666,26.51475,5.65108333333,14.9518333333,39.1785833333,12.9045833334,36.17925,16.8095
666.53,11.4968333333,38.0460833333,38.0418333333,26.46075,5.61241666667,14.8675,39.24075,12.8775,36.2164166667,16.79475
666.86,11.5221666667,38.0399166667,38.0485,26.461,5.60858333333,14.8690833333,39.2338333333,12.83825,36.19425,16.81375
667.18,11.63975,38.1714166667,38.18025,26.5360833333,5.66475,14.9705833333,39.43,12.9198333333,36.336,16.926
667.51,11.7814166667,38.2993333333,38.2885833333,26.7100833333,5.78383333333,15.0913333333,39.4936666667,13.0535,36.44275,17.0636666667
667.84,11.8196666667,38.2434166666,38.30775,26.6595833333,5.79141666667,15.0515,39.4313333333,13.0140833333,36.5045,17.0429166667
668.16,11.9193333333,38.34475,38.4494166667,26.75225,5.89391666667,15.107625,39.6109166667,13.1426666667,36.6370833333,17.1229166667
668.49,11.9784166667,38.4500833333,38.6034166667,26.9375833333,5.95,15.1942083333,39.709,13.2635,36.7384166667,17.2058333333
668.82,12.0543333333,38.55625,38.7159166667,27.0126666667,6.04858333334,15.28225,39.8155833333,13.4083333333,36.88525,17.3305
669.14,12.12575,38.6324166667,38.6259166667,27.0101666667,6.1705,15.3671666667,39.8929166667,13.4880833333,36.9338333334,17.4363333333
669.47,12.0585,38.64275,38.5705,26.9405833333,6.14008333333,15.3287916667,39.9033333333,13.542,36.8358333333,17.39875
669.80,12.0613333333,38.6621666667,38.5651666667,26.9855833334,6.17075,15.433625,39.8985,13.5406666667,36.85675,17.43825
670.13,11.9943333333,38.8050833333,38.6076666666,26.9448333334,6.11908333333,15.49775,39.8870833333,13.4906666667,36.9365833334,17.4393333333
