wavelength,Back_ParCorf,Belly_ParCorf,Breast_ParCorf,Crissum_ParCorf,Crown_ParCorf,DorTail_ParCorf,Rump_ParCorf,Throat_ParCorf,WingTip_ParCorf
799.47,17.4323333333,58.6002,56.3428666667,50.4594666667,55.783,14.0135,15.9359333333,50.6432,17.0385333333
799.78,17.1397333333,58.6188666667,56.1270666667,50.1932,55.6250666667,13.7663333333,15.4696666667,50.2554,16.4691333333
800.08,16.653,58.8154,56.8366,50.5923333333,56.2764,13.3861333333,14.9954666667,50.8310666667,16.0513333333
800.39,16.7698,59.0918666667,57.0271333333,50.9222,56.5964666667,13.6188666667,14.9158,51.1096,16.0627333333
800.70,16.5808666667,59.1654666667,57.1006,50.7343333333,56.8145333333,13.4192333333,14.5062666667,50.9395333333,15.8751333333
801.00,16.4068666667,58.687,56.4983333333,50.3464,56.3588,12.9341,13.9153333334,50.5242,15.6422666667
801.31,16.563,59.428,57.0907333333,50.6705333333,56.8540666667,12.6601,13.8315333333,51.1290666667,15.5966666667
801.62,16.1677333333,59.1016666666,56.5649333333,50.3798,56.2820666667,12.209,13.4624,50.6824666667,15.314
801.92,16.1086666666,59.0134,56.0588666667,50.3039333333,56.0088666667,11.7539333333,13.3332666667,50.553,15.2815333333
802.23,15.8693333333,59.1496,56.1476666667,50.4277333333,56.1528666667,11.5363,13.0953333333,51.1566666667,15.024
802.54,16.4067333333,60.0257333333,56.87,51.0579333333,56.5456,11.9690333333,13.5444,51.7476666666,15.4490666667
802.84,15.0995333333,59.4025333333,56.2000666667,50.1362666667,55.5187333333,10.3511,11.9078666667,50.6813333334,14.1038666666
803.15,14.4157333333,58.319,54.8426,48.8993333333,54.1607333333,9.39093333335,10.9757333333,49.5862,13.5208
803.46,14.2052666667,57.6986,53.5810666667,48.1992666667,53.1940666667,8.94473333333,10.5316,48.7047333333,13.292
803.76,14.6697333333,57.7794,53.7547333333,48.4244666667,53.3127333333,9.12106666665,10.8147333333,48.8409333333,13.5388666667
804.07,15.4209333334,58.2194666667,54.2493333333,49.0304666667,53.6813333333,9.81329999999,11.6244666667,49.6700666667,14.3054
804.38,15.3828,58.0472,54.0046666667,48.9092,53.3689333333,10.0812666667,11.762,49.2956,14.2639333333
804.68,15.4865333333,57.6650666667,53.4546,48.8906,53.2776666667,10.0378333333,12.0496666667,49.0067333334,14.4806666667
804.99,15.2431333334,57.5553333333,53.4506,48.8668,53.6133333333,9.78103333333,11.7086666667,49.1163333333,14.3315333333
805.30,15.3159333333,57.9301333333,53.7185333333,48.9060666667,53.7287333333,9.79966666665,11.6075333333,49.435,14.3861333333
805.60,15.4866666667,58.4870666667,54.0615333333,49.1816,53.8912,10.1419333333,11.7840666667,49.4706666667,14.6346
805.91,14.728,57.8194666667,53.5466666667,48.7536,53.5415333333,9.20629999999,11.0799333333,48.8420666667,14.1711333333
806.21,15.8919333333,58.8352,54.446,50.0727333333,54.8309333333,10.6447,12.5429333333,49.8544,15.7412
806.52,16.3492,59.7778666666,55.5766666667,51.0528,55.7935333333,11.2327,13.4445333333,50.5768,16.2646
806.83,15.3612,59.1065333333,54.7994,50.3584,55.1311333333,10.4681666667,12.6377333333,49.7912666667,15.3343333333
807.13,15.1544666667,59.1707333333,54.9323333333,50.3414666667,55.3496,10.5852666667,12.6395333333,49.9132666667,15.3766666667
807.44,14.9614666667,58.8283333333,54.5546666667,50.0548666667,55.2200666667,10.3271666667,12.1836666667,49.6259333333,14.9505333333
807.74,15.7942,60.0056,55.4084,50.934,56.2025333333,11.0235333334,13.0146666667,51.1074,15.7774666667
808.05,15.5762666667,60.148,55.8895333333,50.8738666667,56.3508,11.0191,12.8836,51.2952,15.3942
808.35,15.3344666667,59.8971333333,55.4889333333,50.4058666667,55.9406666667,10.9291333333,12.6584666667,50.972,15.0257333333
808.66,15.2482666667,59.4778,55.3118666667,50.4497333333,55.9441333333,10.8789333333,12.6022,50.7977333333,14.9174
808.97,14.9985333333,59.0552,55.1463333333,50.2746,56.1676666667,10.1683333333,12.3116666667,50.7883333333,14.5497333333
809.27,15.3086,60.0722666667,55.652,50.9847333333,57.3502,10.8521,12.7552,51.876,14.6460666667
809.58,15.6222666667,59.9031333334,55.5978666667,50.8506666667,57.366,11.5138333333,13.297,52.4370666667,14.6533333333
809.88,15.4707333333,58.8463333333,55.0759333333,50.2368,57.0795333333,11.6302333333,13.1025333333,52.2891333334,14.4262666667
810.19,16.6304666667,59.2680666667,55.602,50.5566666667,57.5136,12.7465333333,14.1924,52.8614666667,15.5899333333
810.49,17.8286666667,60.3719333334,56.499,51.5827333333,58.6582,13.559,15.4192666667,53.7603333333,16.6086666667
810.80,17.5933333333,60.1276,56.3112,51.6499333333,58.3348666667,13.7801333333,15.7642,53.5826,16.7427333333
811.10,16.8407333333,59.2056,55.7470666667,50.9623333333,57.7086,13.1622666667,15.3682,52.5938666667,16.3152666667
811.41,16.2118666667,59.1722,55.4780666667,51.2073333333,58.2752666667,12.6999,15.0328666667,52.6246666667,16.1304666667
811.71,16.9292,59.639,55.9163333333,52.0734666667,59.0249333333,13.4916,15.8722,52.9597333333,17.1382666667
812.02,17.4875333333,59.4154666667,55.5472666667,51.4303333333,58.8432,14.1046,16.6044666667,52.5310666667,17.6679333333
812.32,18.0678666666,59.1229333333,54.9403333333,51.2910666667,58.4728666667,14.4342,17.1048666667,52.0453333333,18.4052666667
812.63,18.6112,58.3756,54.4203333333,50.7366,57.5000666667,14.4413666667,17.4819333333,51.4794666666,18.8888666667
812.93,18.3228,58.1055333333,54.1055333333,50.3168666667,56.9292,13.8915,17.1042666667,51.0346666667,18.7270666667
813.24,18.669,58.7896666667,53.9718,50.6414666667,56.8986,14.0439,17.3262666667,51.1231333333,19.0485333333
813.54,19.2848666667,59.6121333333,54.8424666667,51.4424666667,57.5334,14.6332666667,18.0242,51.8424666667,19.7212666667
813.85,17.6057333333,57.6957333333,52.9193333333,49.751,55.4216,13.6184666667,16.8136666667,50.507,18.4998666666
814.15,17.5736,58.0467333333,53.2606666667,49.5844666667,55.7901333333,13.6394333333,16.9244,50.7127333333,18.8292666667
814.46,18.3592,59.1888,54.3276,50.6435333333,56.8588666667,14.3518666667,17.9994666667,51.8086,19.9206666667
814.76,18.4712,58.789,54.0944666667,49.6703333333,56.0431333333,14.2953333333,17.6618,51.4988666667,19.952
815.07,17.9462666667,58.3801333333,53.7851333333,49.0034,55.4351333333,13.2217,17.019,51.4665333333,19.3736
815.37,16.5798,58.0546666667,53.8662666667,48.7734,54.9192666667,11.8432666667,15.7187333333,51.5550666667,18.2776
815.68,16.0011333333,58.0347333333,54.0609333333,48.8743333333,54.4653333333,11.6044333333,15.5969333333,51.6231333333,17.6742
815.98,15.2914666667,58.3776666667,54.3852,49.0432,54.8607333333,11.3278,14.9556,51.9139333333,17.0406
816.29,15.2169333333,58.8236,54.9213333333,49.6175333333,55.4419333333,11.1186,14.4326666667,52.4075333333,16.8498666667
816.59,15.653,58.8432666667,55.0619333333,49.5838,55.5640666667,11.4934666667,14.9412666666,52.5706666667,17.1084
816.89,14.8380666667,58.6667333334,54.419,49.5174666667,55.1809333333,10.5525,14.0318,52.1588,15.9872
817.20,14.8055333333,59.1842666667,55.2070666667,49.8661333333,55.6724666667,9.58573333335,13.5436,52.1989333333,15.4938
817.50,14.9767333333,58.8630666667,55.1745333333,49.9350666667,55.3166666667,9.5645,13.4878,52.1470666667,15.5266666667
817.81,13.8388,57.9664,54.2587333333,49.1566666667,55.0989333333,8.28619999999,12.1766,51.3363333333,14.0151333333
818.11,14.3055333333,57.6360666667,54.2416666667,49.6826,55.3128666667,8.95783333333,12.6754666667,51.1673333333,14.5036666667
818.41,14.5242,57.596,54.4128666667,50.1336666667,55.8263333333,9.61043333333,13.0884,50.8959333333,14.7802
818.72,15.4182,58.1650666667,54.7876,50.4510666667,56.6014,10.4326,14.0268,51.2222666667,15.387
819.02,15.6804666667,58.1713333333,54.5332666667,50.1272,56.7266,10.8279333333,14.1158,50.8856,15.6947333333
819.33,16.0568666667,58.0325333333,54.5358,49.9043333333,56.3881333333,11.2768666667,14.5783333333,50.631,16.1122666667
819.63,16.5737333333,58.2594666667,54.4001333333,49.8525333333,56.3261333333,11.6802666667,15.3795333333,50.4750666667,16.4828
819.93,16.9015333333,59.2895333333,55.5113333333,50.6641333333,57.2969333333,11.9308,15.6164,51.6219333333,16.8767333333
820.24,17.0770666666,59.3026,55.734,50.6934,57.6046,12.1626333333,15.8574,51.9208,17.2545333333
820.54,17.6102666667,60.0971333333,56.4918,51.3212666667,58.2060666667,12.8789,16.4809333333,52.5734,17.8756666667
820.85,17.7045333333,60.3195333333,56.6371333333,51.5475333333,58.3175333333,13.0618333333,16.6223333333,52.6962,18.0036666667
821.15,17.9504666666,60.4956,56.9576,51.8113333333,58.382,13.4285,16.9017333333,53.0120666667,18.3372666667
821.45,17.9746666667,60.6364,57.0274666667,51.9443333333,58.3411333333,13.3049333333,16.9536,53.0917333333,18.2857333333
821.76,18.1676,60.7130666667,56.9026,51.9472666667,58.2011333333,13.459,17.1114666667,53.0871333333,18.4448666667
822.06,18.2714,60.8343333333,56.9638,52.0320666667,58.1665333333,13.5271666667,17.1036,53.1371333333,18.5398
822.36,18.3243333333,60.7706666667,56.9783333333,52.0011333333,58.0867333333,13.5228333333,17.1794,53.1428,18.6058666667
822.67,18.3126,60.9467333333,57.0820666667,52.2223333333,58.1538666667,13.5303666667,17.1474,53.2263333334,18.6143333333
822.97,18.2644666667,60.9812,57.1906,52.3316666667,58.1989333333,13.5229,17.1003333333,53.3479333333,18.6134
823.27,18.0168,60.6754666667,56.9294,52.0778,57.8450666667,13.3073333333,16.8842666667,53.0686666667,18.3916666667
823.58,18.0751333333,60.9043333333,57.1268,52.3040666667,57.9769333333,13.3302666667,16.9342666667,53.2265333333,18.41
823.88,17.8658666666,60.5683333333,56.8896666667,52.1321333333,57.6724666667,13.1939,16.7844,53.0109333333,18.2316666667
824.18,17.9711333333,60.6519333333,56.9554666667,52.2072,57.7706666667,13.2537333333,16.8723333333,53.0883333333,18.3294666667
824.49,18.0556,60.7216666667,56.9796,52.2982,57.7421333333,13.3293666667,16.918,53.0592666667,18.4338666667
824.79,17.9392,60.7781333333,57.0652666667,52.3186,57.8329333333,13.3768333333,16.9678,53.0896666667,18.4368666667
825.09,17.9091333333,60.8207333333,57.5054666667,52.4078,58.0290666667,13.2942333333,16.8865333333,53.3885333334,18.4232666667
825.39,17.6905333333,60.7295333333,57.5148666667,52.5363333333,58.0788,13.1779,16.7892666667,53.3722,18.2954
825.70,17.5846,60.9601333333,57.9954,52.9139333333,58.6139333333,13.1722333333,16.6764,53.7399333333,18.1468
826.00,17.6081333333,60.7906666667,57.8902666667,52.7226,58.6432,13.169,16.6622,53.7997333333,18.0945333333
826.30,17.6275333333,60.8381333333,57.9317333333,52.6304666667,58.6323333333,13.1846,16.7444666667,53.7727333333,18.1119333333
826.61,18.0978,60.8902,57.9424,52.7586666667,58.8369333333,13.7140666667,17.1467333333,53.7548,18.5486
826.91,18.1439333333,60.6812,57.7243333333,52.5936,58.4911333333,13.6807,17.1944666667,53.5656666667,18.5182
827.21,18.219,60.823,57.691,52.7388666667,58.562,13.5034333333,17.1010666667,53.6557333333,18.3812666667
827.51,18.1358,60.6928,57.6174,52.6336666667,58.2866666667,13.3379666667,16.9154,53.6076666667,18.2426
827.82,17.8925333333,60.4431333333,57.382,52.4300666667,57.9455333333,13.0274333333,16.6594666667,53.4465333333,18.0443333333
828.12,18.2225333333,60.2014,57.1802,52.3438666667,57.792,13.1922333333,16.6616,53.2602666667,18.2325333333
828.42,18.0175333333,60.3055333333,57.0006,52.4814666667,57.5820666667,12.9979666667,16.4705333333,53.2495333333,17.9716666667
828.72,17.7564,59.9034,56.7868,52.1264666667,57.1997333333,12.6655333333,16.3444666667,52.9934,17.7621333333
829.02,17.7257333333,59.6485333333,56.2498666667,51.8128,56.6234666666,12.5840333333,16.3328666667,52.7296,17.7416
829.33,17.617,59.3900666667,56.2943333333,51.8794,56.2482,12.3279666667,16.3369333333,52.6099333333,18.0462
829.63,17.2848666667,58.9067333333,56.1758,51.8783333333,56.0684,11.8347,16.0406,52.6416,18.1078
829.93,17.0262,58.8814,56.0718,52.1038666667,55.9919333333,11.3272333333,15.9165333333,52.6498666667,18.1979333333
830.23,16.7757333333,58.7345333333,55.8594,52.0145333333,55.9369333333,11.52,15.6896,52.6060666667,18.3418
830.54,16.7790666667,58.5277333333,55.8966666667,51.8508666667,55.8966,11.5584333333,15.5989333333,52.8531333333,18.7836666667
830.84,16.4789333333,57.7905333333,55.3742,51.4993333333,55.5210666667,11.3606,15.5319333333,52.4680666667,18.7374
831.14,15.9509333333,56.7402,54.3728,50.5796,54.7212,10.8924333333,15.1619333333,51.5863333333,17.774
831.44,15.3325333333,57.278,54.9416,50.7743333333,54.8873333333,10.7033666667,15.0174,52.1596666667,17.18
831.74,15.2764666667,57.0231333333,55.0078,50.3566,55.1524,10.6615666667,15.2714,52.1188666667,17.2196666667
832.04,15.6652,57.4116666667,55.2054666667,50.5806666667,55.4814666667,11.0208,15.5926,52.1624666667,17.4311333333
832.35,15.9048,58.1316,55.7007333333,51.0657333333,55.9229333333,11.2563666667,15.9818,52.5124666666,17.5463333333
832.65,15.877,58.2102,55.557,50.9117333333,56.0917333333,11.3287333333,15.9444666667,52.4025333333,17.2290666667
832.95,16.0385333333,58.3155333333,55.638,50.9972,55.9363333334,11.7668333333,16.1131333333,52.3596,16.9297333333
833.25,16.0808,58.0868,55.7433333333,50.8861333333,55.7732,11.9390666666,16.0289333333,52.3396666667,16.7742666667
833.55,16.5096,58.4832,56.0778666667,51.3098666667,56.1956666667,12.1342333333,16.2598,52.7266666667,17.0912666666
833.85,16.9474666667,58.5771333333,56.1654,51.5384666667,56.4479333333,12.6769333333,16.5513333333,52.7338,17.5296
834.16,16.6615333333,58.5218666667,56.0096,51.292,56.0949333333,12.4901,16.3611333334,52.4527333333,17.1702
834.46,16.8631333334,59.2802,56.5258666667,51.7300666667,56.6754,12.5891,16.3068,52.7700666666,17.2074
834.76,16.8707333333,59.2408666667,56.1114,51.6907333333,56.3987333333,12.4906,16.3136,52.5066666667,17.1261333333
835.06,16.8042,59.5874,56.0200666667,51.8469333333,56.3656,12.6441,16.1018,52.4601333334,16.8784666667
835.36,16.8279333333,59.7248,55.9432666667,51.9339333333,56.368,13.1938333333,16.3168,52.6454,16.9026666667
835.66,16.6223333333,59.4426,55.4866,51.657,56.0692,13.2678333333,15.9594,52.4298,16.7870666667
835.96,16.2682666667,59.2674,55.0380666667,51.4396666667,55.6278,13.0730666667,15.5771333333,52.2460666667,16.1483333333
836.26,15.8204,59.7214,55.1859333333,51.3932666667,55.9752,12.6522666667,15.0670666667,52.5078,15.7120666667
836.57,14.9914,59.8614,54.6909333333,51.1496666667,55.8867333333,12.0276666667,14.483,52.3397333333,14.9046
836.87,14.0190666667,59.1175333333,54.2286666667,50.3301333333,55.2190666667,11.7209,13.9364666667,51.4983333333,13.981
837.17,13.0302,59.1754,54.0169333333,49.7886,54.7497333333,11.0535,13.6150666667,50.9726666667,12.981
837.47,11.935,58.5398666667,53.0707333333,49.2004666667,54.4456,10.5522666667,12.2904666667,50.4287333333,11.6723333333
837.77,12.2304,58.4347333333,53.0900666667,49.2376,54.5497333333,11.6424333333,13.0414,50.9975333333,12.3438
838.07,12.1134666667,58.0602666667,53.2910666667,48.9792666667,54.2822,11.5840333333,12.6640666667,51.1817333333,12.3592666667
838.37,11.0077333333,56.6322,52.4806,47.8723333333,53.2472,10.7623333333,12.1362,49.6468,11.9207333333
838.67,9.58239999999,55.4755333333,51.8311333333,47.4222666667,52.4978,9.04433333332,10.0088666667,48.6044,10.5334666667
838.97,8.57919999999,54.9726,51.8034666667,47.0128,52.3589333333,7.44533333333,8.54286666666,47.9962,9.11653333334
839.27,10.0044666667,56.1042666667,53.1355333333,47.8451333333,53.6842666667,8.76289999999,10.1394,48.8438666667,10.4813333333
839.57,10.6822,55.8714,52.2555333333,47.8227333333,53.1334,9.78703333333,11.0125333334,48.2921333334,11.6644666667
839.87,11.2984,56.0579333333,52.1328666667,47.8756,52.8480666667,10.3193,11.6134666667,48.6846,12.3201333333
840.17,11.0791333333,56.7451333334,52.3063333333,48.3376,53.2028666667,9.5126,11.5491333333,49.1646,12.0538666667
840.47,10.9098666667,56.8154,51.9422,48.4077333333,53.3944666667,9.66303333332,11.0324,49.6236666667,11.7059333333
840.77,11.4844666667,57.2266,52.4444666667,48.8445333333,54.1156,10.1777333333,11.3156,50.2756,12.1155333333
841.07,10.3264666667,56.4044,51.6597333333,48.2942666667,53.6736,9.41603333335,10.3448666667,49.4805333333,10.9609333333
841.37,10.7708,56.7187333333,51.8582666667,48.4066666667,54.3452,10.5154,11.1489333333,49.7116,11.4326666667
841.67,12.2503333333,58.1816666666,53.1148,50.1340666667,55.9562,12.146,12.3795333333,52.0516666667,12.916
841.97,14.1004666667,59.6268,54.6293333333,51.4672,57.2420666667,13.9140333333,14.4427333333,54.225,14.4943333333
842.27,14.9522666667,59.9576666667,55.3121333333,51.7776,57.4920666667,16.3279666667,16.4444666667,54.9418,16.0528666667
842.57,12.5688,58.5834666667,53.3334,50.2866,55.5367333333,15.1378,14.3001333334,53.1759333333,14.3225333333
842.87,12.3399333333,58.061,53.3812666667,49.7427333333,55.5714666667,14.8893,13.5726666667,52.7948,13.429
843.17,11.5890666667,58.0104666667,53.6949333333,49.6126,55.2325333333,14.6963333333,13.1396,51.6666666667,11.7054
843.47,12.0306,55.364,51.4048666667,47.2540666666,52.8608,14.8978,12.7841333333,49.5402,11.5453333333
843.77,9.1614,52.7607333333,49.2162,45.4260666667,50.5522,12.0722333333,10.4429333333,47.0756666667,8.58893333332
844.07,7.19606666667,52.5178666667,48.2688,44.9642666667,49.7711333334,9.90696666666,9.52786666665,45.4935333333,6.50933333333
844.37,6.80946666667,51.3775333333,47.2804666667,43.5403333333,48.2798666667,8.89343333334,9.42186666665,43.883,6.62380000001
844.67,6.02466666666,50.7512,46.5060666667,42.6113333333,47.8190666667,8.3297,8.38806666668,42.3778666667,6.27280000001
844.97,4.82606666667,47.7392666667,44.3769333333,40.3332,45.7828,6.99280000001,6.57966666667,39.058,3.97106666667
845.27,3.12,46.5637333333,42.2958666667,38.3222,44.7240666667,5.37163333333,5.22439999999,36.6740666667,2.50193333333
845.57,3.80959999999,46.1528,41.6175333334,38.1404666667,43.7791333333,3.72653333333,4.17233333334,35.5254,1.75366666667
845.87,6.26073333333,47.7126666667,43.9812666667,39.797,45.1991333333,4.56683333334,5.13660000001,37.3145333333,3.20073333334
846.17,6.06060000001,47.1796,42.6263333333,39.1452,44.0870666667,4.18803333333,5.06606666667,36.7521333333,2.99913333333
846.47,6.822,47.5834,41.9115333333,38.6169333333,44.5998666667,4.32000000001,5.05046666666,36.6899333333,4.24233333333
846.77,6.60126666667,48.7908666667,42.6144,39.4771333333,45.8334,4.30553333334,4.67306666667,36.8792,3.69280000001
847.07,7.44726666667,49.9350666667,43.3008,38.7805333333,46.2926666667,5.057,5.67473333333,36.878,4.55280000001
847.37,9.69246666665,50.7280666667,43.9644,38.835,46.6018666667,6.67473333334,7.34626666666,37.7992666667,6.52106666665
847.67,10.1109333333,53.3673333333,45.1150666667,40.1535333333,47.7578666667,6.58999999999,7.58746666667,39.1816666667,6.20626666668
847.97,10.1919333333,54.4502,45.1134666667,41.0995333333,48.8133333333,6.3438,8.06280000001,40.2966,6.33499999999
848.26,13.2272666667,57.5949333334,48.0991333333,43.8372666667,51.3174666667,8.5854,10.7692666667,42.3519333333,8.82406666667
848.56,14.0818,56.9712,48.0939333333,44.1949333333,50.3396,9.6779,11.6797333334,41.6536,9.90426666666
