wavelength,Back_CneRubf,Belly_CneRubf,Breast_CneRubf,Crissum_CneRubf,Crown_CneRubf,DorTail_CneRubf,Rump_CneRubf,Throat_CneRubf,WingTip_CneRubf
625.28,13.0768555556,55.1780666667,53.0532333333,46.1569666667,9.51846666666,10.6394,13.4833568627,28.4452666667,11.2326
625.61,13.0503888889,55.1366666667,52.9968,46.0374666667,9.48993333334,10.6442,13.4448117647,28.3862666667,11.2186666667
625.95,13.0577222222,55.0490666667,52.8951,45.9293666667,9.45820000001,10.6540666667,13.4266352941,28.3068,11.2158
626.28,13.0793444444,55.0143333333,52.8402333333,45.9002333333,9.47506666667,10.7074666667,13.4584588235,28.3023333333,11.2734
626.61,13.0729555555,54.9574,52.8154666667,45.8584666667,9.49720000001,10.6963333333,13.4409215686,28.3092666667,11.2872
626.94,13.0255666667,54.9983333333,52.8094333333,45.8566333333,9.45513333332,10.6673333333,13.376254902,28.2675333333,11.2583333333
627.28,13.0782555555,55.0374666667,52.8931666667,45.8886666667,9.49826666665,10.6830666667,13.4213372549,28.3334666667,11.2822666667
627.61,13.1041666667,55.1086,52.9385666667,45.9669333333,9.50553333332,10.6977333333,13.4054235294,28.3205333333,11.3062666667
627.94,13.1232666667,55.1794,53.0560333333,46.0394666667,9.54186666667,10.7098,13.4263254902,28.3436666667,11.3202
628.27,13.1398444445,55.1689333333,53.0126,46.0034333333,9.56693333334,10.7575333333,13.4790784314,28.3721333333,11.3324666667
628.61,13.1435222222,55.1978,52.9885333333,46.0079,9.58873333334,10.747,13.4451294117,28.3525333333,11.3137333333
628.94,13.2905444444,55.1857333333,53.0053333333,46.0359,9.729,10.8938,13.5698666667,28.4692666667,11.4304666667
629.27,13.3294,55.166,53.0178666667,46.0527,9.78166666667,10.9338666667,13.5826313725,28.4958666667,11.4755333333
629.60,13.3101777778,55.2833333333,53.1194,46.1633666667,9.79039999999,10.9414666667,13.5611411765,28.5527333333,11.4588666667
629.94,13.2699444445,55.2846,53.12,46.165,9.729,10.8770666667,13.5045882353,28.5101333333,11.3820666667
630.27,13.2408888889,55.3157333333,53.1483,46.2304666667,9.66226666666,10.8848,13.5153411765,28.5134,11.3262666667
630.60,13.2878333333,55.3155333333,53.1957666667,46.2465666667,9.65753333333,10.9062,13.5510509804,28.5605333333,11.36
630.93,13.3534777778,55.4016666667,53.2436,46.3446,9.73306666667,10.9986,13.6171294118,28.6054666667,11.4770666667
631.26,13.2918222222,55.2845333333,53.1860333333,46.2604666667,9.68499999999,10.9451333333,13.6043058824,28.5546,11.4491333333
631.60,13.2383888889,55.2452666667,53.0916333333,46.1797666667,9.61660000001,10.9019333333,13.5637921569,28.5192,11.3920666667
631.93,13.2530777778,55.2886666667,53.2045666667,46.2433666667,9.63393333334,10.9028,13.5645490196,28.5422666667,11.4497333333
632.26,13.2711222222,55.3459333333,53.2763,46.2499,9.61613333333,10.9175333333,13.5728901961,28.5506,11.4942
632.59,13.2320555556,55.362,53.3010666667,46.2484666667,9.57866666667,10.9198666667,13.5332313725,28.4762666667,11.4500666667
632.92,13.2204888889,55.4157333333,53.31,46.2795666667,9.54873333335,10.9063333333,13.5360156863,28.4526666667,11.4292666667
633.26,13.2889,55.5055333333,53.3829666667,46.3211666667,9.61193333333,10.9688666667,13.6026980392,28.5458,11.5148666667
633.59,13.3054444444,55.6394666667,53.4723666667,46.4410333333,9.63713333333,11.0082666667,13.6586980392,28.6355333333,11.5686
633.92,13.3456777778,55.7302666666,53.5057,46.4511666667,9.66333333333,11.0214666667,13.6912313725,28.6472666666,11.6182666667
634.25,13.3216777778,55.6573333333,53.4370333333,46.4172666667,9.66433333334,11.0289333333,13.6850823529,28.6344666667,11.5978666667
634.58,13.2248111111,55.6188,53.4421333333,46.4174,9.56566666668,10.9483333333,13.595082353,28.5758,11.4816
634.91,13.1915888889,55.6491333333,53.4557666667,46.4165333333,9.55500000001,10.9175333333,13.556,28.5799333333,11.4431333333
635.25,13.2538666667,55.7371333333,53.5169,46.4788333333,9.62346666667,10.9538666666,13.6117647059,28.627,11.5089333333
635.58,13.2999111111,55.7742666666,53.5016666667,46.4959666667,9.66299999999,11.0189333333,13.6517921569,28.6490666667,11.5280666667
635.91,13.3735777778,55.8746666667,53.5988,46.5920666666,9.72933333333,11.0702,13.7552941177,28.7333333333,11.5933333333
636.24,13.3746777778,55.8925333333,53.5734,46.6023,9.69266666666,11.0528,13.7379568627,28.738,11.6110666667
636.57,13.3898888889,55.8436666667,53.5468666667,46.5552,9.70846666667,11.0674,13.7414156863,28.7424,11.6209333333
636.90,13.3093222222,55.8041333334,53.5454,46.5263666667,9.58026666665,10.9549333333,13.6601568627,28.6310666667,11.5532
637.23,13.2690444444,55.6227333333,53.4443666667,46.3539,9.54713333333,10.9192666667,13.5805529412,28.47,11.5128666667
637.56,13.2368666667,55.5736,53.4552333333,46.3157333333,9.51826666667,10.8813333333,13.5435647059,28.4178666667,11.499
637.90,13.2775111111,55.6544666666,53.5669,46.3297333333,9.53340000001,10.9188666667,13.5593058823,28.4326666667,11.5530666667
638.23,13.2930666667,55.6837333333,53.5656666667,46.3119333333,9.55799999999,10.9618666667,13.5615686275,28.4306,11.5810666667
638.56,13.3129222222,55.6919333333,53.5922666667,46.3168,9.59126666667,11.0258666667,13.5756941176,28.4337333333,11.5811333333
638.89,13.3179111111,55.6538666667,53.6036333333,46.3025333333,9.55506666666,11.0509333333,13.5520627451,28.4132666667,11.6036666667
639.22,13.2238444445,55.5906666667,53.6264666667,46.2404666667,9.44033333334,10.9564666666,13.4395647059,28.3527333333,11.5123333333
639.55,13.2523222222,55.609,53.7058666667,46.2754666667,9.4466,11.0128666667,13.4302862745,28.386,11.5198
639.88,13.2383888889,55.7300666666,53.8445,46.3565,9.45313333334,11.0187333334,13.4290745098,28.4294,11.5414
640.21,13.1492111111,55.7628,53.8454333333,46.3554333333,9.36240000001,10.9301333333,13.3338235294,28.3607333333,11.5004666667
640.54,13.2675222222,55.9090666667,53.9499666667,46.4770333333,9.47453333333,11.0388,13.420772549,28.5446666667,11.5993333333
640.87,13.3512666667,56.0444,54.0774666667,46.5925666667,9.53579999999,11.1111333333,13.5018313726,28.6391333333,11.6572
641.20,13.3864,56.0818666667,54.1363666667,46.6532666667,9.56553333333,11.1704666667,13.5303843137,28.6747333333,11.6575333333
641.53,13.4105444445,56.1512666667,54.1064333333,46.6708666667,9.57239999999,11.1307333333,13.537827451,28.6422666667,11.6498666667
641.87,13.4186666667,56.1341333333,54.1006333333,46.6554333333,9.55580000001,11.1109333333,13.5640784314,28.6174,11.6226666667
642.20,13.5370333333,56.3552666667,54.3254,46.8293333333,9.61260000001,11.1944,13.6814941176,28.7288666667,11.7262666667
642.53,13.5537111111,56.3864,54.4064333333,46.8760333333,9.63593333333,11.2107333333,13.7114039215,28.7374666667,11.7041333333
642.86,13.6064222222,56.5408666667,54.4502333333,46.9553333333,9.672,11.2262666667,13.7440784314,28.7790666667,11.7578
643.19,13.5194444445,56.5206666667,54.3053666667,46.8768333333,9.59213333333,11.1310666667,13.6699411765,28.7096,11.6747333333
643.52,13.4806444444,56.3578666667,54.169,46.7839666667,9.54633333335,11.0506,13.6258941176,28.627,11.5851333333
643.85,13.6144666667,56.3822666667,54.2379666666,46.8656333333,9.67186666667,11.1585333333,13.7627882353,28.719,11.6650666667
644.18,13.5103666667,56.1558,54.0760333333,46.6415666667,9.557,11.0814,13.6818745098,28.4902666667,11.5371333333
644.51,13.5428666667,56.1881333333,54.0513333333,46.6860333333,9.60066666668,11.0832,13.7013568627,28.5203333333,11.5458666667
644.84,13.6059333333,56.305,54.0599,46.7009,9.63586666665,11.1320666667,13.752654902,28.5856,11.6257333333
645.17,13.5931888889,56.2672,54.0901666667,46.6996333333,9.63666666665,11.1446,13.7423411765,28.5872666666,11.6112666667
645.50,13.6261222222,56.2112666667,54.0727666667,46.6155,9.65299999999,11.1854,13.7703529412,28.6114666667,11.7135333333
645.83,13.6306444444,56.1365333333,53.9855,46.525,9.68493333334,11.164,13.7215019608,28.6267333333,11.7066666667
646.16,13.5674,56.0302,53.8323,46.4062333333,9.62686666667,11.1144666667,13.6352862745,28.5706666667,11.6971333333
646.49,13.5886777778,55.967,53.8505,46.4154333333,9.67026666667,11.1419333334,13.6846941176,28.5738,11.7274
646.82,13.7441777778,56.037,53.9843,46.5447,9.8118,11.305,13.8362666667,28.7199333333,11.916
647.15,13.8577444444,56.1374666667,54.0911666667,46.5874333333,9.92426666665,11.4596666667,13.9337019608,28.7773333333,12.0593333333
647.48,13.8218222222,56.2201333333,54.1564,46.6479666667,9.88726666668,11.4715333333,13.9142666667,28.8302,12.0532
647.81,13.8918555556,56.3616666667,54.3085333333,46.8122,9.98666666666,11.5679333333,13.9774901961,28.9613333333,12.1689333333
648.14,13.9555111111,56.4170666667,54.4585333333,46.8886333333,10.0337333333,11.654,14.0910117647,29.1078666667,12.2818666667
648.47,13.8793555556,56.256,54.3919333333,46.8785,9.99219999999,11.6175333333,14.0195686275,29.0170666667,12.1957333333
648.80,13.9013555555,56.3081333333,54.4683666667,46.9337666667,9.95926666667,11.6546,14.0767607843,29.0883333333,12.195
649.13,13.9037777778,56.4640666667,54.5940666667,47.1143333333,9.9532,11.6514,14.0420941176,29.1142,12.1826
649.46,13.8808444444,56.4434,54.5361,47.0824666667,9.89193333333,11.6452666667,14.0514392157,29.0413333333,12.1887333333
649.79,13.8320111111,56.4544,54.5454,47.1105666667,9.89659999999,11.6332666667,14.0500470588,29.0123333333,12.1705333334
650.11,13.8717555556,56.4528666667,54.5594,47.1339666666,9.93746666666,11.7229333333,14.1002156863,29.0442,12.2371333333
650.44,13.7446,56.3846,54.486,47.0443666667,9.82393333332,11.6066666667,13.9799568627,28.8917333333,12.1052666667
650.77,13.7244333333,56.4272,54.4654,47.0766666667,9.81886666666,11.6016,13.9769490196,28.965,12.0908666667
651.10,13.7234888889,56.3756666667,54.4406,47.0322,9.84133333334,11.6002666667,13.9581411765,28.9102,12.1068666666
651.43,13.7269111111,56.311,54.2653,46.9241666667,9.85926666667,11.5953333333,13.9809372549,28.8866666667,12.1252
651.76,13.7550555556,56.3234,54.2251333333,46.8794,9.88913333333,11.6228,14.0022039216,28.8372666667,12.1637333333
652.09,13.8103555556,56.425,54.2294,46.8664,9.92273333333,11.6413333333,14.0356941177,28.9374666667,12.2452
652.42,13.7500111111,56.4292666667,54.1851333334,46.7901333333,9.93339999999,11.5994,13.9435215686,28.8634,12.1994666667
652.75,13.8541444445,56.4078,54.1841333333,46.7563666667,9.99740000001,11.6964,14.0605137255,28.9136666667,12.2626666667
653.08,14.0416111111,56.5055333333,54.2848,46.9652,10.1986666667,11.8968,14.2362745098,29.1378666667,12.4779333333
653.41,14.1326111111,56.6727333333,54.3745333333,47.0850666667,10.2206666667,11.9659333333,14.2952823529,29.2110666667,12.5456
653.74,14.1133555555,56.6396,54.3041333333,47.0364333333,10.1810666667,11.932,14.2611607843,29.1302666667,12.5310666667
654.06,14.2055222222,56.6252666667,54.3107333333,47.0372333333,10.2638666667,12.0093333333,14.3545607843,29.2203333333,12.6215333333
654.39,14.2393,56.6008666667,54.2704666667,47.0374,10.3019333334,12.0432,14.4148862745,29.1838,12.6712
654.72,14.3329444444,56.646,54.3126666667,47.1091666667,10.3258,12.1032,14.5136784314,29.2686,12.7396666667
655.05,14.3129444444,56.6811333333,54.4653333333,47.1659666667,10.3068666667,12.052,14.4991803922,29.2667333333,12.7342
655.38,14.2196777778,56.6122666667,54.4270333333,47.1437,10.2102666667,11.9694,14.3634313725,29.1907333333,12.6228
655.71,14.2402777778,56.6359333333,54.5370666667,47.1481666667,10.1898666667,11.9574666667,14.3635372549,29.2015333333,12.6083333334
656.04,14.2747222222,56.6978666667,54.6009666667,47.3180333334,10.2122,12.0263333333,14.4102823529,29.2787333333,12.6814666667
656.37,14.3050777778,56.8224,54.6631333333,47.3586,10.2677333333,12.0759333333,14.4371882353,29.3618666667,12.7438666667
656.69,14.2355111111,56.828,54.6535333333,47.2624666667,10.203,12.0349333334,14.3547764706,29.2682,12.6517333333
657.02,14.3511333333,56.8908666667,54.7701,47.3746666667,10.3580666667,12.1785333333,14.4727803921,29.4372,12.8149333333
657.35,14.3558111111,56.7961333333,54.7059,47.3156,10.3602666667,12.1392666667,14.4422235294,29.4251333333,12.7641333333
657.68,14.3320444444,56.8124666667,54.7568666667,47.3382666667,10.354,12.1373333333,14.4454666667,29.4672,12.7752666667
658.01,14.3273666667,56.9103333333,54.8506333333,47.3927666667,10.3632666667,12.1298,14.4148980392,29.5113333333,12.7815333333
658.34,14.2319888889,56.8157333333,54.7464333333,47.2504333333,10.3358,12.0896,14.320854902,29.3945333333,12.6948666667
658.66,14.3368777778,56.9318666667,54.7561666667,47.3559666667,10.4104666667,12.2288666667,14.3538862745,29.4762666667,12.7606666667
658.99,14.3347222222,56.9004,54.7410666667,47.3067333333,10.4168,12.2392666667,14.370427451,29.4278,12.7512
659.32,14.2699111111,56.8688666667,54.6845,47.2842,10.4066666667,12.2329333333,14.3239607843,29.3555333334,12.7270666667
659.65,14.2910444445,56.8774,54.7106666667,47.2376333333,10.3857333333,12.2317333333,14.3407058823,29.3563333334,12.747
659.98,14.2194111111,56.7534,54.5966333333,47.1863333333,10.2875333333,12.153,14.2505764706,29.2898,12.6365333333
660.31,14.1015444444,56.6714666667,54.5135333333,47.1498666667,10.1846,12.0354666667,14.1333529412,29.2114666667,12.5346666667
660.63,14.0171,56.6549333333,54.4592666667,47.083,10.1220666667,11.9652666667,14.0813686275,29.1220666667,12.4653333333
660.96,13.9946444445,56.8130666667,54.6009666667,47.2081666667,10.1132666667,11.9912,14.0847764706,29.1582,12.5076666667
661.29,13.9405,56.8894,54.5962333333,47.2415,10.0886,11.9854666667,14.0253607843,29.0874,12.4889333333
661.62,13.8745222222,56.8138666667,54.5864,47.1606333333,9.99393333333,11.8893333333,13.9902666666,28.9769333333,12.4308
661.94,13.8993888889,56.9156666667,54.6006333333,47.2865333333,9.96733333333,11.8722,14.0239529412,29.0184,12.4801333333
662.27,13.7798444444,56.8595333334,54.5539,47.2370666667,9.9082,11.763,13.9895411765,28.9711333333,12.4355333333
662.60,13.7884333333,56.9255333333,54.5034666667,47.2705,9.8896,11.755,14.0161215686,29.0494,12.4551333333
662.93,13.8558444445,56.9304,54.5105,47.3613666667,9.8804,11.7548666667,14.0225333333,29.1037333333,12.4910666667
663.26,13.8543222222,56.8900666667,54.4344,47.2815666667,9.91266666666,11.7844,14.0317607843,29.1334,12.5578
663.58,13.7774222222,56.9192,54.4333,47.2166,9.8612,11.6986,13.9860431373,29.0692,12.5444
663.91,13.8705888889,56.9302666667,54.4035333333,47.2330666667,9.95026666665,11.7687333333,14.1173843137,29.1093333333,12.6864666667
664.24,13.8228666667,56.7858,54.325,47.1286333333,9.88160000001,11.7044666667,14.0157019608,28.9988666666,12.6014
664.57,13.8102,56.8167333333,54.2982333333,47.1047666667,9.85073333333,11.6604,13.993827451,28.9815333334,12.5576666667
664.89,13.8673222222,56.8114,54.2549666667,47.1130666667,9.8438,11.6925333333,13.9852196078,29.0055333333,12.5784666667
665.22,13.8803777778,56.8729333333,54.2675666667,47.2300666667,9.87026666665,11.7881333333,13.989854902,29.0755333333,12.5556
665.55,13.9026888889,56.9875333333,54.4345666667,47.3365333333,9.86199999999,11.8334666667,13.9704,29.1452666667,12.5453333333
665.87,13.8654,57.0221333333,54.5439,47.3751,9.76853333333,11.742,13.8991529412,29.1051333333,12.4166
666.20,13.8030666667,56.9522,54.5768333333,47.3071333333,9.73246666667,11.7234,13.8361647059,29.0224,12.4156666667
666.53,13.7666444444,56.8814666667,54.5111,47.2555666667,9.81713333335,11.7386,13.8886509804,28.942,12.4293333333
666.86,13.7981444445,56.9412,54.5690666667,47.3845666667,9.82766666666,11.7531333333,13.9226078431,28.9317333333,12.4412666667
667.18,13.8504444444,56.9972666667,54.6406666667,47.522,9.92740000001,11.8345333333,13.9979294118,28.9522,12.4918
667.51,13.8403222222,57.0372666667,54.757,47.5196666667,9.88626666667,11.8053333333,13.937254902,28.9034666667,12.4163333333
667.84,13.8531888889,57.2617333333,54.9528333333,47.6768333333,9.87173333333,11.8362666667,13.9950392157,28.9781333333,12.4302666667
668.16,13.9124666667,57.1907333333,54.9011333333,47.6381333333,9.96366666668,11.9393333333,14.0723294118,29.025,12.5020666667
668.49,13.9403444445,57.2154666667,54.9792,47.6581666667,10.0206666667,11.9602,14.1557333333,29.0334,12.5190666667
668.82,13.9354444445,57.2347333333,55.0097333333,47.6358333333,10.0399333333,11.9279333333,14.1358862745,29.0225333333,12.5808
669.14,14.0087888889,57.2074,55.018,47.5905333333,10.1462666667,11.9397333334,14.2376196078,29.0827333333,12.6594666667
669.47,14.0409666667,57.1041333333,54.8919666667,47.4661666667,10.1654,11.9928,14.2906235294,29.0735333333,12.7328
669.80,14.1527666667,57.2566,54.9746333333,47.6438333333,10.2915333333,12.091,14.4198235294,29.2358,12.8544666667
670.13,14.3275222222,57.4216,55.1406,47.8032333333,10.3743333333,12.2246666667,14.539117647,29.3729333333,13.0292
670.45,14.4165555556,57.4707333333,55.1502,47.8573,10.4351333333,12.2959333333,14.5891254902,29.4593333333,13.0668666667
670.78,14.5300777778,57.5066,55.2073666667,47.8969,10.5084,12.4341333333,14.6885215686,29.5676,13.1773333333
671.10,14.4865888889,57.5316,55.2542,47.9850666667,10.5136,12.4818,14.7089098039,29.6147333333,13.1972666666
671.43,14.6131444444,57.4862666667,55.2389333333,47.9887333333,10.6222,12.5580666667,14.7547294118,29.7036666667,13.3057333333
671.76,14.6156333333,57.6487333334,55.3617666667,48.0827,10.6097333333,12.5996,14.7309098039,29.7363333333,13.3206
672.08,14.6076444444,57.5830666667,55.3054333333,48.0299,10.6004,12.5608666667,14.7030470588,29.7052666667,13.3299333333
672.41,14.5901333333,57.3836666667,55.1090666667,47.8503333333,10.5424,12.5277333334,14.6583647059,29.5984666667,13.2480666667
672.74,14.5232,57.3158666667,55.0007666667,47.7564,10.5098,12.5301333333,14.5891921569,29.5056,13.2036666667
673.06,14.6250777778,57.4546666667,55.1339333333,47.9202,10.6118,12.6867333333,14.7367254902,29.6361333333,13.3153333333
673.39,14.6285222222,57.5020666667,55.1676666667,47.9003333333,10.6534,12.7369333334,14.7253294118,29.5837333333,13.3161333333
673.72,14.5646222222,57.4211333333,55.0697333333,47.7991666667,10.6022666667,12.6978,14.6569019608,29.5680666667,13.2379333333
674.04,14.4087666667,57.3496,55.0278333334,47.6708666667,10.4481333333,12.5836,14.5566627451,29.4890666667,13.1116
674.37,14.2717777778,57.1624,54.8756,47.4564,10.3416666667,12.4514,14.4231215686,29.3386,12.9472666667
674.69,14.251,57.1678,54.8497333333,47.3932666667,10.3248,12.4084,14.4229098039,29.3348666667,12.9259333333
675.02,14.1382666667,56.9404666667,54.5724,47.1691,10.2448,12.2785333333,14.3359647059,29.0768,12.8168666667
675.35,14.1500111111,56.9507333333,54.5630666667,47.1737666667,10.2226,12.2628,14.368545098,29.0748,12.8142
675.67,14.2562888889,56.9633333333,54.5882666667,47.2254,10.2726666667,12.3472666667,14.4536078431,29.2028,12.901
