wavelength,Back_DacLinm,Belly_DacLinm,Breast_DacLinm,Crissum_DacLinm,Crown_DacLinm,DorTail_DacLinm,Rump_DacLinm,Throat_DacLinm,WingTip_DacLinm
407.55,6.61646666667,53.6646,56.4068,44.6925333333,46.4344,5.21413333333,58.9904,46.1731333333,4.43826666667
407.90,6.55513333333,53.6658666667,56.1887333333,44.6534666667,46.244,5.14626666667,58.7652666666,45.9765333333,4.3856
408.26,6.5398,53.7116666667,56.0236666667,44.6694666667,46.1228666666,5.154,58.6111333333,45.8498,4.38986666667
408.62,6.46693333334,53.7145333333,55.8131333333,44.6251333333,45.93,5.08366666667,58.4339333333,45.6456666667,4.2946
408.98,6.3864,53.7262,55.5711333333,44.6029333333,45.7456,5.03886666667,58.2351333333,45.4428666667,4.23993333333
409.34,6.39693333333,53.8082,55.4798,44.6498666667,45.6829333333,5.04506666667,58.1332666667,45.33,4.25253333333
409.70,6.41273333333,53.8909333333,55.3376666667,44.6885333333,45.5994666667,5.0478,57.9796,45.1964,4.26113333333
410.06,6.45913333333,53.9719333333,55.1618,44.7284,45.5308,5.083,57.8529333333,45.0689333333,4.30573333333
410.42,6.53493333333,54.0577333333,55.0022,44.7916,45.4563333334,5.1498,57.7574,44.9590666667,4.37493333333
410.77,6.56793333333,54.0424666667,54.8194,44.7816666667,45.3455333333,5.14546666667,57.5588666667,44.7858666667,4.4068
411.13,6.59466666667,54.0826,54.6662,44.8148,45.2381333333,5.1776,57.4224,44.6544666667,4.40653333334
411.49,6.58833333333,54.1761333333,54.592,44.8828666667,45.1905333333,5.17186666667,57.3489333333,44.5502,4.3974
411.85,6.61333333333,54.2370666667,54.4614,44.9125333333,45.1094,5.18453333333,57.2285333333,44.4297333333,4.41926666667
412.21,6.62706666667,54.3327333333,54.3521333334,44.9747333333,45.0784,5.18926666667,57.1774666667,44.3228666667,4.42213333333
412.57,6.672,54.3872,54.2178666667,45.0121333333,44.9942,5.23386666667,57.0222,44.1778666667,4.48813333333
412.92,6.758,54.5352666667,54.1587333334,45.0899333333,44.9952666667,5.29453333333,56.9756,44.1258,4.55466666667
413.28,6.75713333333,54.4518,53.8409333333,45.0124666667,44.7542666667,5.29486666667,56.7054,43.9014,4.56886666667
413.64,6.7538,54.4863333333,53.6846666667,45.0458666667,44.6769333333,5.3156,56.5909333333,43.807,4.58673333333
414.00,6.7418,54.5775333334,53.6014,45.0919333333,44.5920666667,5.28833333333,56.4769333333,43.6858,4.55026666667
414.36,6.7276,54.6088666667,53.469,45.0758666667,44.4533333333,5.28353333333,56.368,43.5558,4.54886666667
414.72,6.7648,54.7348,53.4456,45.1895333333,44.4448,5.31933333333,56.3496666667,43.5172,4.5778
415.07,6.76146666667,54.8110666667,53.3372666667,45.2104666667,44.3706,5.316,56.299,43.4668666666,4.5848
415.43,6.72933333333,54.8234,53.1532,45.1958,44.2262,5.28006666667,56.1282666667,43.2636,4.5596
415.79,6.74173333333,54.9260666667,53.109,45.2842666667,44.1944,5.31153333333,56.1238666667,43.2268666667,4.57526666667
416.15,6.7576,55.011,53.0040666667,45.3148,44.101,5.3292,56.0072666667,43.126,4.59593333333
416.51,6.75,55.0633333333,52.9134,45.3716666667,44.0382,5.334,55.9379333333,43.0668666667,4.5942
416.86,6.73233333333,55.0322,52.7418,45.3546,43.9093333333,5.32773333333,55.7548666667,42.9018666667,4.58453333333
417.22,6.68006666667,55.0628666667,52.6351333333,45.4005333333,43.8322666667,5.28813333333,55.6472,42.7904,4.54366666667
417.58,6.6294,55.1293333334,52.5602666667,45.4592666667,43.7624666667,5.245,55.5785333333,42.6761333333,4.487
417.94,6.6326,55.1399333333,52.4246,45.4695333333,43.6462,5.2516,55.4762,42.5628666667,4.50293333333
418.29,6.59466666667,55.1184666667,52.2886,45.4741333333,43.56,5.2404,55.3282,42.4146666667,4.48826666667
418.65,6.56546666667,55.1626,52.1462666667,45.4747333333,43.4442,5.2234,55.2169333333,42.3029333333,4.46586666667
419.01,6.5572,55.1814666667,52.0078666667,45.4496666667,43.3318,5.21953333333,55.0674666667,42.1413333333,4.47286666667
419.37,6.5788,55.216,51.9066666667,45.4606666667,43.2661333333,5.24306666667,55.0015333333,42.081,4.4988
419.73,6.56286666667,55.1905333333,51.7308666667,45.4398666667,43.1442,5.23826666667,54.8679333333,41.9261333333,4.49213333333
420.08,6.51166666667,55.1621333333,51.5768666667,45.4119333333,43.0149333333,5.1948,54.7314666667,41.7824666667,4.444
420.44,6.48413333333,55.1999333333,51.4568,45.4092,42.9312,5.18146666666,54.6391333333,41.6632666667,4.42593333333
420.80,6.45333333333,55.1934666667,51.3132666667,45.3826,42.8044666667,5.1542,54.5101333333,41.5398,4.40646666667
421.16,6.44746666667,55.2418666667,51.2019333333,45.3858666667,42.7232666667,5.14866666667,54.4136666667,41.4202,4.39913333333
421.51,6.48913333333,55.2848666667,51.1276666667,45.4221333333,42.6647333333,5.19426666667,54.3468,41.3482,4.45513333333
421.87,6.5012,55.34,51.0265333333,45.4433333333,42.6120666667,5.21526666667,54.2518666667,41.2555333333,4.477
422.23,6.51233333333,55.4328666667,50.9526,45.4844,42.5649333333,5.21813333333,54.1824666667,41.1900666667,4.48813333333
422.58,6.52306666667,55.5138666667,50.8825333333,45.5322666667,42.5169333333,5.232,54.1314666667,41.1173333333,4.50086666667
422.94,6.51373333333,55.5155333333,50.7604666667,45.5478666667,42.4254,5.2362,54.0218,41.0251333333,4.50313333333
423.30,6.49633333333,55.5382666667,50.6500666667,45.5554,42.337,5.2256,53.9012,40.9182,4.49266666667
423.66,6.51713333333,55.6307333333,50.6044,45.617,42.2902666667,5.25873333333,53.8226666667,40.8633333333,4.51933333333
424.01,6.53033333333,55.7188,50.5480666667,45.6874,42.2738666667,5.27273333333,53.8017333333,40.8275333334,4.53866666667
424.37,6.535,55.7809333333,50.4881333333,45.7290666667,42.2325333333,5.26486666667,53.7384,40.7682,4.53913333334
424.73,6.54326666667,55.9119333333,50.4712666667,45.8176,42.2590666667,5.27746666667,53.7578,40.7404666667,4.54646666667
425.08,6.56353333333,55.968,50.4127333333,45.854,42.2438,5.30273333333,53.7268,40.6986,4.5692
425.44,6.55126666667,56.0370666667,50.3017333333,45.8652,42.2011333333,5.28453333333,53.6404,40.6346666667,4.54466666667
425.80,6.53773333333,56.0793333333,50.2421333333,45.8928666667,42.1582666667,5.2784,53.5983333333,40.5803333333,4.5236
426.16,6.51933333333,56.1044,50.1379333333,45.9187333333,42.1052,5.26613333333,53.5349333333,40.5030666667,4.50313333333
426.51,6.48573333333,56.1016,50.0147333333,45.9186666666,42.0278666667,5.2546,53.4069333333,40.3918666667,4.48726666667
426.87,6.51193333333,56.2075333333,49.9706,45.9996666667,42.0242,5.27453333333,53.3884666667,40.3420666667,4.5044
427.23,6.5314,56.3059333333,49.9062666667,46.0673333333,41.9989333333,5.29986666666,53.3516666667,40.2894666667,4.53093333333
427.58,6.50673333333,56.4018666667,49.8302666667,46.1267333333,42.0116666667,5.2718,53.3335333333,40.236,4.51613333333
427.94,6.49333333333,56.4350666667,49.697,46.1422666667,41.9296,5.2906,53.1963333333,40.107,4.52433333333
428.30,6.497,56.496,49.5851333333,46.1750666666,41.8848,5.3146,53.1148,40.0328666667,4.5384
428.65,6.483,56.4532,49.4171333333,46.1638,41.7606,5.30486666667,52.9759333333,39.92,4.5428
429.01,6.46653333333,56.4884666667,49.2710666667,46.1736,41.6836666667,5.29646666667,52.8484666667,39.8208,4.5482
429.37,6.42886666667,56.4562,49.1275333333,46.1588,41.5734,5.27193333333,52.7188,39.6768,4.52153333333
429.72,6.42113333333,56.5645333333,49.0636,46.2452666667,41.5642666667,5.26473333333,52.6709333333,39.6286666667,4.5392
430.08,6.4082,56.6522666667,48.9990666667,46.2814666667,41.5278,5.25326666667,52.6318,39.5730666667,4.5226
430.44,6.42833333333,56.7892,49.0113333333,46.3943333333,41.5524,5.27126666667,52.6444,39.5763333333,4.55526666667
430.79,6.37973333333,56.8178666667,48.9208,46.3975333333,41.4765333333,5.2482,52.5326666667,39.4909333333,4.52826666666
431.15,6.3524,56.918,48.8714,46.4812666667,41.4652666667,5.23186666667,52.5025333333,39.4410666667,4.51466666667
431.50,6.3464,56.9393333333,48.7793333333,46.5079333333,41.3887333333,5.2284,52.4216666667,39.3753333333,4.51666666667
431.86,6.3664,56.9583333333,48.7018666666,46.521,41.3316,5.23613333333,52.3582666667,39.3216,4.52953333333
432.22,6.37973333333,57.0309333333,48.6691333333,46.5782,41.3200666667,5.24933333333,52.3580666667,39.3088666667,4.53486666667
432.57,6.4096,57.1294666667,48.6778666667,46.6542666667,41.322,5.2718,52.3395333333,39.2934,4.54886666667
432.93,6.40566666667,57.1962,48.6715333333,46.7135333333,41.3132,5.26633333333,52.3231333333,39.2822,4.54606666667
433.29,6.421,57.2416666667,48.6337333333,46.7504666667,41.2719333333,5.28646666667,52.2814,39.2558,4.57753333333
433.64,6.40826666666,57.2817333333,48.5560666667,46.7644,41.2252666667,5.2796,52.2241333333,39.2226,4.56586666666
434.00,6.40073333333,57.2892,48.4912666667,46.7623333333,41.1638666666,5.28226666667,52.1480666667,39.1838,4.56853333333
434.35,6.36553333333,57.2326,48.3296,46.7065333333,41.0708,5.24726666667,52.0402666667,39.0722,4.52213333334
434.71,6.35613333333,57.2740666667,48.2572,46.7273333333,41.0562666667,5.22186666666,52.0027333333,39.0198,4.49233333333
435.07,6.35053333333,57.2695333333,48.1775333333,46.7119333333,41.0101333333,5.21886666667,51.9412,38.9686,4.4852
435.42,6.34066666667,57.328,48.1299333333,46.724,40.9799333333,5.19693333333,51.89,38.9134666667,4.45826666667
435.78,6.32253333333,57.4446,48.1088666667,46.7869333333,40.9919333333,5.1794,51.9031333333,38.8999333333,4.45153333333
436.13,6.31566666667,57.4698666667,48.0567333333,46.8182,40.9201333333,5.17986666667,51.8168666667,38.8061333333,4.45246666667
436.49,6.29206666667,57.539,47.992,46.8464,40.8988,5.16213333333,51.8108,38.7523333334,4.438
436.84,6.30013333333,57.6064666667,47.9182,46.8678666667,40.8552,5.18213333333,51.7899333334,38.6833333333,4.43293333333
437.20,6.28786666667,57.7468666667,47.9072666667,46.9358,40.8651333333,5.18066666667,51.7992,38.6497333333,4.41573333333
437.56,6.2722,57.7922666666,47.8545333334,46.9549333333,40.8318,5.17313333333,51.7746666666,38.561,4.40813333333
437.91,6.29133333333,57.8538666667,47.8154666667,47.0164666667,40.8032,5.1836,51.7578,38.4956,4.4254
438.27,6.32373333333,57.9384666667,47.7932666667,47.0778666667,40.7799333333,5.2054,51.7291333333,38.4730666667,4.46773333333
438.62,6.32953333333,58.0604,47.8098666667,47.1702666667,40.766,5.21766666667,51.7658,38.4830666666,4.498
438.98,6.3274,58.1359333333,47.7822666667,47.2138,40.7279333333,5.21706666667,51.7553333333,38.4576666667,4.48733333333
439.33,6.34953333333,58.1930666667,47.7709333333,47.275,40.7252666667,5.25406666667,51.7382666667,38.4337333333,4.51893333334
439.69,6.34746666667,58.2072666667,47.7224,47.2943333333,40.6902,5.27053333333,51.6965333333,38.3783333333,4.52753333333
440.04,6.34973333333,58.2063333333,47.6475333333,47.287,40.6652666667,5.26706666667,51.639,38.3292,4.5404
440.40,6.35346666667,58.3145333333,47.6644,47.3582,40.6783333333,5.2834,51.6372666667,38.3336,4.55266666667
440.75,6.3508,58.3357333333,47.6334666667,47.3881333333,40.6422,5.2758,51.5857333333,38.2928666667,4.55806666667
441.11,6.35206666667,58.3546,47.5949333333,47.4167333333,40.6202,5.27746666667,51.5612,38.2662,4.5602
441.47,6.39053333333,58.4244,47.5982,47.4670666667,40.63,5.3136,51.5454,38.264,4.59526666667
441.82,6.418,58.5646666666,47.6471333333,47.583,40.6900666667,5.34013333333,51.5858,38.3120666667,4.62486666667
442.18,6.40793333333,58.6351333333,47.6436666666,47.6486666667,40.7032666667,5.36213333333,51.5792,38.2984,4.6304
442.53,6.4338,58.6726666667,47.6202,47.6882666667,40.7236666667,5.402,51.5540666667,38.2692666667,4.66513333333
442.89,6.4342,58.6722,47.5816666667,47.6930666667,40.7059333333,5.4158,51.4912,38.1942,4.68713333333
443.24,6.43193333333,58.7054666667,47.5066,47.7152666667,40.6664666667,5.4136,51.4570666667,38.1500666667,4.6898
443.60,6.44193333333,58.7594,47.4914,47.7394666667,40.645,5.415,51.4013333333,38.1148666667,4.69306666667
443.95,6.425,58.8916,47.5108666667,47.8059333333,40.6294666667,5.41986666667,51.4046,38.1005333333,4.68486666666
444.31,6.43246666667,58.9094,47.47,47.8228,40.5998666667,5.43226666667,51.364,38.0488666667,4.70933333333
444.66,6.437,59.088,47.5400666667,47.9448666667,40.658,5.44553333333,51.4563333333,38.094,4.72306666667
445.02,6.42986666667,59.1677333333,47.5314,47.9828666667,40.6632666667,5.4428,51.4417333333,38.0709333333,4.7278
445.37,6.3846,59.1816,47.4797333333,47.983,40.6004666667,5.41566666667,51.3953333334,38.0194666667,4.70226666667
445.72,6.34166666667,59.1482666667,47.4086,47.9603333333,40.5321333333,5.3886,51.3244,37.9444666667,4.67793333334
446.08,6.337,59.2003333333,47.4,47.9796666667,40.5166666667,5.37393333333,51.3222666667,37.9178666667,4.67153333333
446.43,6.31206666667,59.2611333333,47.3704666667,48.0017333333,40.4802666667,5.3486,51.3098666667,37.8975333333,4.643
446.79,6.30573333333,59.358,47.3794666667,48.0604,40.4899333333,5.33526666667,51.3208,37.9011333333,4.62813333333
447.14,6.29326666667,59.4024666666,47.3776666667,48.0924,40.499,5.3302,51.3181333333,37.8917333333,4.6248
447.50,6.29846666667,59.5202666666,47.4120666667,48.1841333333,40.5352666667,5.34746666667,51.3788,37.9234666666,4.63366666667
447.85,6.30546666667,59.5588,47.3766666667,48.2232,40.5520666667,5.35013333333,51.3564666667,37.9090666667,4.62953333333
448.21,6.28226666667,59.6126,47.3554666667,48.2663333333,40.5336,5.3264,51.3275333333,37.8962666667,4.59146666667
448.56,6.29213333333,59.6256,47.3064666667,48.2883333333,40.5282,5.3358,51.2783333333,37.8598666667,4.5982
448.92,6.30013333334,59.6968666667,47.2948666667,48.3618,40.5384,5.34113333333,51.2892,37.8676,4.59926666667
449.27,6.3206,59.7719333333,47.2919333333,48.4394666667,40.5705333333,5.34146666667,51.2878,37.8667333333,4.60026666667
449.62,6.35626666667,59.8442666667,47.2561333333,48.4646666667,40.5904,5.36946666667,51.2742666667,37.8486666667,4.61453333333
449.98,6.36873333333,59.9182,47.2352666667,48.5144,40.6121333333,5.3782,51.2727333333,37.8635333333,4.61133333333
450.33,6.3668,59.909,47.1846,48.5242666667,40.594,5.38646666667,51.2025333334,37.8142,4.6116
450.69,6.35953333333,59.9219333333,47.1317333333,48.5550666667,40.5743333333,5.38946666667,51.1762666667,37.7836,4.60933333333
451.04,6.3502,60.033,47.141,48.6070666666,40.5921333333,5.38206666667,51.1622666667,37.7830666667,4.59333333333
451.40,6.34113333333,60.0424666667,47.0588666667,48.6298666667,40.5722666667,5.36453333333,51.0879333333,37.7326,4.5726
451.75,6.321,60.1420666666,47.0743333333,48.7154666667,40.6141333333,5.35,51.1362,37.7612666667,4.5624
452.10,6.29746666667,60.2127333333,47.0724666667,48.7542666667,40.6385333333,5.34273333333,51.1512666667,37.77,4.55593333333
452.46,6.25453333333,60.2610666666,47.0678,48.7709333333,40.6215333334,5.31986666666,51.1258666667,37.7591333333,4.5354
452.81,6.2482,60.2986666666,47.0787333333,48.8074,40.6304,5.31713333334,51.1118,37.7501333333,4.5432
453.17,6.2468,60.4415333333,47.1276,48.8818,40.6851333333,5.3498,51.1846,37.7973333334,4.56426666667
453.52,6.22753333333,60.5573333333,47.1887333333,48.9759333333,40.7198,5.34786666667,51.2157333333,37.8237333333,4.57433333333
453.87,6.20986666667,60.6592666667,47.2042666667,49.0196666667,40.7331333333,5.33866666667,51.2029333334,37.8221333333,4.58093333333
454.23,6.20646666667,60.7648666667,47.2376666667,49.0886,40.7632,5.34266666666,51.2188,37.8582,4.5778
454.58,6.2236,60.8778666667,47.2746666667,49.1528,40.8248,5.36013333333,51.2422666667,37.8799333333,4.60133333333
454.93,6.19546666667,60.8564666667,47.2140666666,49.1356,40.7612666667,5.3404,51.2055333333,37.8105333333,4.59533333333
455.29,6.1586,60.9110666667,47.2046666667,49.1563333333,40.7618666667,5.3262,51.1956666667,37.809,4.593
455.64,6.16193333333,60.9174666667,47.1861333333,49.1525333333,40.7194,5.33733333333,51.1794,37.7746666667,4.604
456.00,6.19473333333,60.9815333333,47.1712,49.2002,40.7273333333,5.37473333333,51.1933333333,37.7842,4.6382
456.35,6.1926,60.9582666667,47.0749333333,49.1835333333,40.681,5.3684,51.1271333333,37.7255333333,4.64826666667
456.70,6.19253333333,61.0032666667,47.0388666667,49.1882,40.6698,5.3716,51.0944666667,37.7014666667,4.6548
457.06,6.18713333333,60.9738,46.9867333333,49.1693333333,40.6259333333,5.3412,51.0204,37.645,4.6516
457.41,6.1878,60.9998,46.948,49.1646666667,40.6104666667,5.3376,51.0054,37.6218,4.6448
457.76,6.19206666667,61.0400666667,46.9434666667,49.2116,40.6171333333,5.3506,51.033,37.6110666667,4.6496
458.12,6.20193333333,61.1574666667,46.9722,49.2748666667,40.6592,5.35493333333,51.0873333333,37.6210666667,4.66993333333
458.47,6.18586666667,61.1745333333,46.9399333333,49.2691333333,40.6254,5.353,51.0736666667,37.6168,4.6684
458.82,6.20133333333,61.2718,46.9668666667,49.356,40.6704666667,5.3814,51.1112666667,37.6628,4.68993333333
459.18,6.2162,61.2978666667,46.98,49.3712,40.6605333333,5.38733333333,51.126,37.6422666667,4.69666666667
459.53,6.19966666666,61.401,46.9947333333,49.432,40.6906,5.37426666667,51.1470666667,37.6668666667,4.69733333333
459.88,6.17986666667,61.4147333333,46.9778,49.4324,40.6668,5.36173333333,51.1192666667,37.6347333334,4.68646666667
460.24,6.1792,61.4833333333,46.9892,49.479,40.6769333333,5.3646,51.1512,37.6579333333,4.67373333333
460.59,6.15366666667,61.5346666667,46.9847333333,49.524,40.6862666667,5.35186666667,51.1844666667,37.6568,4.656
460.94,6.14486666667,61.5881333333,46.9782666667,49.5593333334,40.6962,5.36306666667,51.2163333333,37.6611333333,4.65266666667
461.29,6.1312,61.6478666667,46.9692,49.6099333333,40.7109333333,5.3562,51.2306666667,37.6672666667,4.6406
461.65,6.135,61.6989333333,46.9596,49.6550666667,40.7038,5.3704,51.2282666667,37.6684666667,4.64366666667
462.00,6.12553333333,61.7889333333,46.9711333333,49.744,40.7326,5.36926666667,51.2740666667,37.7,4.64166666667
462.35,6.1052,61.9467333333,47.0242666667,49.8684666667,40.8008,5.36106666667,51.3377333333,37.7265333333,4.63093333333
462.71,6.09773333334,62.0447333333,47.0488666667,49.9353333333,40.8316666667,5.352,51.3814,37.7348,4.6246
463.06,6.0864,62.1587333333,47.0705333333,50.0311333333,40.896,5.36046666667,51.4128,37.7639333333,4.63253333333
463.41,6.10226666667,62.2499333333,47.1154,50.1231333334,40.9488,5.39693333333,51.4462666667,37.7968666667,4.6542
463.76,6.1048,62.3443333333,47.1437333333,50.2081333333,41.0048666667,5.40093333333,51.4985333333,37.8083333333,4.65613333333
464.12,6.10893333333,62.4716,47.2084,50.308,41.078,5.42146666667,51.5416666667,37.8377333333,4.6812
464.47,6.15866666667,62.6338,47.2830666667,50.4293333333,41.1573333333,5.46833333333,51.6195333333,37.9102,4.73586666667
464.82,6.14193333333,62.7532,47.3448666667,50.559,41.208,5.45426666667,51.6772,37.9411333334,4.72633333333
465.17,6.141,62.8927333333,47.3962666667,50.6548666667,41.2525333333,5.45466666667,51.7559333333,37.9881333333,4.73386666666
465.53,6.11633333333,63.0234666667,47.4619333333,50.7484,41.3274,5.44193333333,51.8457333333,38.0370666667,4.73266666667
465.88,6.1312,63.0646,47.4807333333,50.7834,41.3487333333,5.4654,51.8522,38.042,4.75173333333
466.23,6.16106666667,63.065,47.4775333334,50.7839333333,41.3468666666,5.49726666667,51.8586,38.0414666667,4.77846666667
466.58,6.2012,63.1362,47.5149333333,50.8464666667,41.3775333333,5.54233333333,51.8774,38.0724,4.8182
466.94,6.2174,63.2649333333,47.5802,50.9264666667,41.4291333333,5.56513333333,51.9360666667,38.1277333333,4.8322
467.29,6.22026666667,63.3188,47.5986666667,50.9600666667,41.4446666667,5.56053333333,51.9773333333,38.1380666667,4.8296
