wavelength,Back_DigBrum,Belly_DigBrum,Breast_DigBrum,Crissum_DigBrum,Crown_DigBrum,DorTail_DigBrum,Patch10_DigBrum,Patch11_DigBrum,Rump_DigBrum,Throat_DigBrum,WingTip_DigBrum
644.18,7.06226666667,24.2272,21.7268,24.9898666666,7.73899999999,8.0196,22.1618,24.2206,13.0968,7.57113333333,8.56873333333
644.51,7.1274,24.3528,21.7902,25.1216,7.78533333334,8.0582,22.2195333333,24.1992,13.1280666667,7.63466666666,8.60453333333
644.84,7.28726666667,24.6548,22.0908,25.4027333333,7.92966666667,8.2222,22.4711333333,24.4752666667,13.3280666667,7.81366666667,8.79546666667
645.17,7.07633333333,24.5400666667,21.9084666667,25.2194,7.6884,7.9958,22.3416,24.3190666667,13.163,7.627,8.63566666667
645.50,6.92213333333,24.4433333333,21.8430666667,25.0714666667,7.58286666667,7.8724,22.2500666667,24.1922,13.0392,7.5026,8.52646666667
645.83,7.0192,24.5426,21.901,25.1395333333,7.68333333333,7.96853333333,22.3274666667,24.2542666667,13.1875333333,7.58353333333,8.65606666667
646.16,6.89446666667,24.5175333333,21.841,25.1955333333,7.61359999999,7.8902,22.2365333333,24.2562666667,13.0934,7.4642,8.595
646.49,6.826,24.5176,21.7994666667,25.1788666667,7.56019999999,7.78506666667,22.1765333333,24.2158666667,13.0834,7.3568,8.55146666667
646.82,6.8818,24.563,21.8405333333,25.2284666667,7.58553333334,7.78993333333,22.1606,24.1829333333,13.0792666667,7.37906666667,8.6074
647.15,6.8724,24.5915333333,21.8642666667,25.2336666667,7.55566666667,7.74613333333,22.1430666667,24.1640666667,13.0232,7.363,8.5666
647.48,6.93573333333,24.6766,21.9336,25.3581333333,7.61266666666,7.79086666667,22.2010666667,24.2002666667,13.0621333333,7.3938,8.5646
647.81,6.96013333334,24.7013333333,21.9310666667,25.3904666667,7.65766666667,7.78733333333,22.2008666667,24.2134666666,13.1099333333,7.37413333333,8.61213333333
648.14,6.85846666667,24.5943333333,21.8533333333,25.2995333334,7.57440000001,7.65493333333,22.0570666667,24.112,13.0008666667,7.28513333333,8.52973333333
648.47,6.68873333333,24.4010666667,21.7092666667,25.2026666667,7.43626666667,7.4712,21.8663333334,23.9252,12.7869333333,7.12653333333,8.39853333333
648.80,6.7984,24.5416666667,21.8533333333,25.3708666667,7.51246666667,7.59486666667,21.9311333333,24.019,12.8446666667,7.22573333333,8.46633333333
649.13,6.8194,24.5842666667,21.8329333333,25.4672,7.49513333333,7.5646,21.9448666667,24.0756,12.8147333333,7.24493333333,8.508
649.46,6.7354,24.5754,21.8592,25.4537333333,7.43846666667,7.49806666667,21.8933333333,24.0524666667,12.6797333333,7.18813333333,8.42686666666
649.79,6.72913333333,24.6519333333,21.9574666667,25.4182666667,7.45866666666,7.49406666667,21.8670666667,24.0618666667,12.6444666667,7.1908,8.40946666667
650.11,6.71306666667,24.6584,21.9746,25.4258666667,7.43786666667,7.51713333333,21.8542666667,24.0151333333,12.5890666666,7.2112,8.40053333333
650.44,6.60533333333,24.7350666667,21.9832666667,25.4714666667,7.38640000001,7.472,21.8522666667,24.0482666667,12.5537333333,7.16093333333,8.30773333333
650.77,6.574,24.7246,21.9471333333,25.4947333333,7.37446666666,7.468,21.8373333333,24.0258,12.5582,7.14653333333,8.28266666667
651.10,6.49126666667,24.7097333333,21.9024666667,25.4038,7.357,7.4422,21.7844,23.9424666667,12.5428666667,7.1274,8.24986666667
651.43,6.37286666666,24.6976666667,21.9331333333,25.3697333333,7.23106666666,7.35446666667,21.7238666667,23.8125333334,12.4376666667,7.07033333334,8.13173333334
651.76,6.34166666667,24.7425333333,21.9548666666,25.4519333333,7.19706666666,7.38793333333,21.7654666667,23.8384666667,12.3915333333,7.04126666667,8.08453333333
652.09,6.3674,24.7945333334,21.9778,25.4218,7.16993333334,7.41406666667,21.7306,23.8294,12.4279333333,7.04233333333,8.04446666667
652.42,6.36186666667,24.8240666667,22.0362,25.4767333333,7.23033333333,7.41013333333,21.7603333333,23.8734666667,12.4611333333,7.05826666667,8.07126666667
652.75,6.3706,24.8354666667,22.0667333333,25.4639333333,7.22579999999,7.384,21.7208666667,23.8495333333,12.4778,7.03566666667,8.00066666667
653.08,6.3056,24.8922,22.1000666666,25.5354,7.15346666666,7.32926666667,21.7327333333,23.8336,12.5164666667,6.99146666667,7.9554
653.41,6.45886666666,24.9534,22.2016666666,25.6416,7.26433333334,7.45493333333,21.8547333333,23.8751333333,12.6566666667,7.1112,8.09093333333
653.74,6.63593333333,25.1239333333,22.3838666667,25.8349333333,7.40753333333,7.6232,22.0,24.0126,12.8136666667,7.21646666667,8.23866666667
654.06,6.72953333333,25.1985333333,22.4894666667,25.9189333333,7.45359999999,7.71293333333,22.0010666667,24.0347333333,12.8559333333,7.24353333333,8.31833333333
654.39,6.76786666667,25.33,22.6469333333,25.9497333333,7.47993333333,7.77606666667,22.1057333333,24.0399333333,12.9005333333,7.2936,8.36153333333
654.72,6.85173333333,25.3475333333,22.7821333333,26.0144,7.50893333334,7.8298,22.1638,24.0997333333,12.9106,7.32953333333,8.44153333333
655.05,7.01326666666,25.4624,22.8801333333,26.1604666667,7.67513333334,8.0088,22.3139333333,24.2392,13.0475333333,7.48473333333,8.63646666667
655.38,7.0958,25.5733333333,23.0027333333,26.2326666667,7.75679999999,8.04273333333,22.3807333333,24.2740666667,13.1476666667,7.5662,8.75473333333
655.71,7.06926666667,25.649,23.0615333333,26.3238,7.78426666667,8.05726666667,22.4286,24.2493333333,13.1368666667,7.5726,8.79093333333
656.04,7.09473333333,25.6912666667,23.1034,26.3172666667,7.79013333333,8.05193333333,22.4206666667,24.2103333333,13.101,7.57133333333,8.8668
656.37,7.13573333333,25.7288,23.1680666667,26.3852666667,7.82346666667,8.07286666667,22.449,24.2240666667,13.1403333333,7.59206666667,8.91313333333
656.69,7.12373333333,25.7166,23.1823333333,26.3770666667,7.84899999999,8.05993333333,22.4012,24.2486666667,13.0284,7.5462,8.87526666667
657.02,7.02086666667,25.7026,23.145,26.3722,7.74586666667,7.95513333334,22.3162,24.1876,12.9477333333,7.47393333333,8.77566666667
657.35,6.888,25.6292,23.051,26.3265333333,7.6146,7.81186666667,22.2181333333,24.1269333333,12.7954666667,7.37786666667,8.6446
657.68,6.86053333333,25.6078,23.0895333333,26.4311333333,7.62920000001,7.74386666667,22.2734,24.1201333333,12.8038,7.38146666667,8.66406666667
658.01,6.846,25.5584,22.9886666667,26.4336666667,7.662,7.70906666667,22.1746,24.0632,12.7875333333,7.36273333333,8.647
658.34,6.7712,25.5297333333,22.9264666667,26.4138666667,7.5952,7.60513333333,22.1098666667,24.0234,12.7230666667,7.31926666666,8.57026666667
658.66,6.72573333333,25.5549333333,22.9008,26.3827333334,7.52173333334,7.54286666667,22.0239333333,24.0000666667,12.6515333333,7.2444,8.5014
658.99,6.73533333333,25.5500666667,22.9259333333,26.4062,7.53573333333,7.58233333333,21.9944,24.0105333333,12.6578,7.27666666667,8.51506666667
659.32,6.78113333333,25.5829333333,22.9861333333,26.4264666667,7.56746666666,7.59406666667,22.0288,24.0684,12.7124,7.337,8.5242
659.65,6.81993333333,25.6498,23.0513333333,26.556,7.63800000001,7.69386666667,22.1236666666,24.1846,12.8115333333,7.39893333333,8.51266666667
659.98,6.807,25.7530666667,23.1030666667,26.6305333333,7.66220000001,7.7562,22.1783333333,24.2306666667,12.8467333333,7.48186666667,8.5596
660.31,6.7864,25.8385333333,23.1110666667,26.6378666667,7.61760000001,7.71833333334,22.1632,24.2017333333,12.8395333333,7.46633333334,8.52033333333
660.63,6.7874,25.8858,23.1364666667,26.6795333334,7.66853333333,7.75253333333,22.1996666667,24.1845333333,12.8689333333,7.45506666667,8.55046666667
660.96,6.8266,25.9409333333,23.2412666667,26.7306666667,7.70233333334,7.80053333333,22.2054666667,24.211,12.9121333333,7.49666666667,8.5774
661.29,6.93793333333,26.0794,23.3312666667,26.7578666667,7.79846666667,7.9462,22.2793333333,24.3152666667,13.0386,7.63213333333,8.68266666667
661.62,6.87666666666,26.1670666667,23.4255333333,26.8184666667,7.69626666666,7.88786666667,22.3126,24.3423333333,12.9706,7.59733333333,8.54966666667
661.94,6.93,26.2323333333,23.5032,26.8686666667,7.73573333333,7.94673333333,22.2805333333,24.3271333333,13.0328666667,7.6336,8.56046666667
662.27,7.022,26.3354666667,23.6604666667,27.0172,7.86539999999,8.03793333333,22.3919333333,24.4550666667,13.1584666667,7.762,8.6466
662.60,6.98386666667,26.4102666667,23.6806,27.074,7.87953333333,8.00173333333,22.442,24.4408666667,13.1848666667,7.73793333333,8.63666666667
662.93,6.974,26.4957333333,23.7068666667,27.1751333333,7.87259999999,8.00173333333,22.4698,24.4673333333,13.1837333333,7.7204,8.66413333333
663.26,7.07626666667,26.5774,23.7828666667,27.2582,7.93486666666,7.98573333333,22.4964,24.4656666667,13.2349333333,7.81306666667,8.7642
663.58,7.1924,26.7032,23.9496666666,27.371,8.07366666667,8.07893333333,22.6055333333,24.5766,13.3639333333,7.889,8.85786666667
663.91,7.3594,26.7432,24.0329333333,27.4686,8.18453333333,8.22913333333,22.7027333333,24.6040666667,13.4857333333,8.033,8.97266666667
664.24,7.43773333333,26.8330666667,24.1008666667,27.5536,8.21046666667,8.29053333333,22.7278666667,24.6818,13.4830666667,8.12773333333,9.02586666667
664.57,7.41186666667,26.9088666667,24.0432666667,27.5317333333,8.1748,8.24786666667,22.7272,24.6124,13.4398666667,8.1042,9.05913333333
664.89,7.31266666667,26.7706,23.9714666667,27.4549333333,8.08393333334,8.1356,22.6028,24.4582666667,13.2854666667,7.97833333333,8.94793333333
665.22,7.43873333333,26.9308,24.0564,27.5715333333,8.19453333334,8.29453333333,22.6836,24.5132,13.4645333333,8.07133333333,9.17353333333
665.55,7.475,27.0386,24.1129333333,27.6611333333,8.22673333334,8.3576,22.7480666667,24.5742,13.5036,8.0922,9.24913333333
665.87,7.31486666667,26.9692666667,24.0318,27.5571333333,8.06540000001,8.2188,22.6482666667,24.4285333333,13.3745333334,7.9406,9.11926666667
666.20,7.329,26.9641333333,24.0652,27.5441333333,8.0108,8.19373333333,22.6348666667,24.4039333333,13.2982666667,7.90073333333,9.1132
666.53,7.31793333333,26.9083333333,24.0581333333,27.5139333333,7.99326666667,8.199,22.5534,24.3085333333,13.2834666667,7.8694,9.0936
666.86,7.19553333333,26.8659333333,24.0734666667,27.4534,7.9248,8.18693333333,22.4698666667,24.2712666667,13.2271333333,7.78726666667,9.0454
667.18,7.16986666667,26.8473333333,24.0804666667,27.4918,7.90873333333,8.218,22.4488666667,24.2566,13.2142666667,7.76586666667,9.05013333333
667.51,7.17106666667,26.8807333333,24.0974,27.4895333333,7.94826666667,8.20513333333,22.4597333333,24.2656666667,13.2491333333,7.7824,9.093
667.84,7.02146666667,26.6999333333,24.0015333333,27.3668,7.78726666666,8.0538,22.312,24.0854666667,13.1018666667,7.62633333333,8.92966666667
668.16,6.90766666667,26.5858,23.9178,27.3398666667,7.74266666667,8.00106666667,22.2538,24.0640666667,13.0794,7.5496,8.77686666667
668.49,6.84026666667,26.5997333333,23.8716666667,27.3171333333,7.65739999999,7.94466666667,22.2131333333,24.0305333333,12.9850666667,7.46973333333,8.66466666667
668.82,6.6952,26.4084,23.7903333333,27.2462666667,7.52533333334,7.77373333333,22.1104666667,23.9142,12.7909333333,7.353,8.52593333333
669.14,6.6206,26.4016666667,23.7702666667,27.2843333333,7.44773333333,7.70033333333,22.0971333333,23.8529333333,12.6965333333,7.26,8.4014
669.47,6.64126666667,26.3935333333,23.8061333333,27.2948,7.39920000001,7.67586666667,22.0383333333,23.8026666667,12.6904,7.24786666667,8.3362
669.80,6.74166666667,26.4626666667,23.8628666667,27.3866666667,7.4694,7.77093333333,22.0446666667,23.9325333333,12.7589333333,7.33346666667,8.35926666667
670.13,6.73866666667,26.4839333333,23.8768666667,27.3754666667,7.43606666667,7.77293333333,22.0968666666,23.9288,12.7064,7.35773333333,8.34566666667
670.45,6.73386666667,26.49,23.8438666667,27.3422,7.39000000001,7.72646666667,22.05,23.8934,12.6974,7.322,8.33426666667
670.78,6.76273333333,26.5218666667,23.8588,27.3336,7.36453333333,7.6988,22.0307333333,23.8632666667,12.6878666667,7.3344,8.28033333333
671.10,6.75353333333,26.5895333333,23.9148,27.4253333333,7.358,7.7006,22.0283333333,23.9184666667,12.6852,7.34173333333,8.2868
671.43,6.85333333333,26.8243333333,24.0490666666,27.5998666667,7.47759999999,7.80546666667,22.1852666667,24.0925333333,12.8395333333,7.42413333333,8.3908
671.76,7.03566666667,27.0530666667,24.2466666667,27.7656666667,7.55733333333,7.9356,22.3852,24.1692666667,13.0044666667,7.56193333333,8.56126666667
672.08,7.11093333333,27.1284,24.3068666667,27.8355333333,7.61206666667,8.00846666667,22.3828666667,24.2424666667,13.1080666667,7.6314,8.66773333333
672.41,7.2638,27.35,24.4602,28.0028666667,7.73706666667,8.11306666667,22.4612,24.3825333333,13.2852,7.7388,8.75
672.74,7.41893333333,27.581,24.6448,28.0891333333,7.884,8.31553333333,22.6183333333,24.5489333333,13.4889333333,7.94373333333,8.9952
673.06,7.50906666667,27.6870666667,24.6322,28.1652,7.95146666667,8.41906666667,22.6932,24.6227333333,13.5394666667,8.05353333333,9.1352
673.39,7.3714,27.6882,24.6066,28.1791333333,7.84233333334,8.28693333333,22.6476,24.5222,13.4648666667,7.96913333333,9.02773333333
673.72,7.3548,27.7027333333,24.5804666667,28.1926666667,7.92813333334,8.27973333333,22.6254666666,24.5133333333,13.4935333334,7.98513333333,9.02386666667
674.04,7.38813333333,27.7641333333,24.5964666667,28.2838,7.96319999999,8.3018,22.6328,24.5334666667,13.4904,8.01346666667,9.01966666667
674.37,7.4162,27.8876666667,24.6264666667,28.3587333333,8.02246666667,8.42393333333,22.6616666667,24.5978666667,13.5036,8.01653333333,9.1228
674.69,7.47033333333,27.9656,24.7349333333,28.4486,8.02413333333,8.46493333333,22.6890666667,24.6534666667,13.582,8.03953333333,9.1428
675.02,7.4168,27.8378,24.728,28.3636,7.95213333334,8.40286666667,22.5937333333,24.5707333333,13.4714,8.04606666667,9.1204
675.35,7.3062,27.7104,24.6925333334,28.3442,7.91126666667,8.28653333333,22.414,24.5072666667,13.3555333333,7.93806666667,9.05266666667
675.67,7.249,27.7008,24.7248666667,28.3388,7.94160000001,8.2612,22.3916,24.4361333333,13.3438666667,7.93586666667,9.00466666667
676.00,7.20353333333,27.6964,24.8278666667,28.3807333333,7.96953333334,8.26373333334,22.4427333333,24.4894666667,13.3304,7.92733333333,9.00013333333
676.32,7.07333333333,27.4619333333,24.7398,28.3303333333,7.84293333333,8.09906666667,22.2866666667,24.3409333333,13.1276,7.7924,8.82846666667
676.65,7.05746666667,27.4995333333,24.8122,28.3964666667,7.86099999999,8.12446666667,22.3255333333,24.3328,13.1342,7.779,8.8392
676.97,7.15213333333,27.5583333333,24.8795333333,28.4034666667,7.93020000001,8.22973333333,22.3691333333,24.3764666667,13.2264,7.85866666667,8.97806666667
677.30,7.19593333333,27.6932,25.0171333333,28.5519333334,7.90693333333,8.27093333333,22.4265333333,24.4658,13.2123333333,7.841,9.03273333333
677.63,7.0884,27.6661333333,25.0000666667,28.5456,7.84659999999,8.17353333333,22.4287333333,24.4566666667,13.1148666667,7.77266666667,8.96713333333
677.95,7.0462,27.7001333333,25.0387333333,28.5716,7.83366666667,8.02826666667,22.3888,24.4334666667,13.0776666667,7.73993333334,8.91126666667
678.28,6.91513333333,27.6106,24.9146,28.5037333333,7.8088,7.92466666667,22.3155333333,24.3548,12.9301333333,7.6168,8.8204
678.60,6.8708,27.6851333333,24.9012666667,28.5574666667,7.82093333333,7.9156,22.2913333333,24.3736,12.9683333333,7.571,8.77173333333
678.93,6.80953333333,27.7022666667,24.8520666667,28.4830666666,7.704,7.87013333333,22.2714666667,24.3462666666,12.8858,7.562,8.68806666667
679.25,6.82866666667,27.7414,24.8705333333,28.5258,7.59906666666,7.79206666667,22.2818666667,24.3683333333,12.858,7.52473333333,8.7006
679.58,6.8706,27.8228666667,24.8444,28.5702666667,7.59559999999,7.8254,22.3270666667,24.3912666667,12.8841333333,7.5528,8.74873333333
679.90,6.95286666667,28.015,24.9170666667,28.6664,7.68653333334,7.88633333333,22.3994,24.5206666667,12.9857333333,7.60086666667,8.81506666667
680.23,6.90166666667,28.0084,24.9106,28.6562666667,7.66699999999,7.83126666667,22.3484,24.4881333333,12.9514666667,7.57886666667,8.7356
680.55,6.8256,28.018,24.8974666667,28.6676,7.60879999999,7.77,22.2966666667,24.4916,12.8702666667,7.523,8.62873333333
680.88,6.8418,28.0264,24.9195333333,28.6295333333,7.60713333333,7.77333333333,22.3058,24.469,12.9435333333,7.5634,8.6382
681.20,6.93353333333,28.137,25.0383333333,28.7582666667,7.67053333333,7.858,22.3349333333,24.5236,13.0093333333,7.66253333333,8.752
681.53,6.9406,28.1535333333,25.0921333333,28.8827333333,7.6274,7.85846666667,22.342,24.5466,13.0040666667,7.65526666666,8.77133333333
681.85,7.01466666667,28.233,25.1672666667,28.9333333333,7.62713333334,7.92806666667,22.3616,24.5431333333,13.0604666667,7.7348,8.7942
682.18,7.14346666667,28.3158,25.2969333333,29.0076666667,7.70426666667,8.02386666667,22.4982,24.5248666667,13.092,7.85986666667,8.92453333333
682.50,7.30226666667,28.4999333333,25.4767333334,29.1603333333,7.90366666667,8.19546666667,22.6203333333,24.6512,13.2204666667,7.9884,9.09006666667
682.83,7.4874,28.7843333333,25.7342666667,29.3706666667,8.14419999999,8.4296,22.8078666667,24.8418,13.39,8.20273333333,9.27133333333
683.15,7.48913333333,28.775,25.7988,29.4138666667,8.18033333333,8.4848,22.7703333333,24.8103333333,13.3421333333,8.20893333333,9.25946666667
683.48,7.51733333333,28.8382666667,25.8809333333,29.4792,8.22886666666,8.5064,22.856,24.8267333333,13.3594666667,8.25239999999,9.29486666667
683.80,7.74513333333,29.0047333333,26.0919333333,29.7017333333,8.40246666667,8.63140000001,23.0525333333,24.9492666666,13.5016,8.35286666667,9.52986666667
684.13,7.84953333333,29.1276666667,26.2430666667,29.8386666667,8.52226666666,8.71799999999,23.171,24.9913333333,13.6038666667,8.43646666667,9.65200000001
684.45,7.96873333333,29.2642,26.3126,30.0132666667,8.64013333333,8.85613333333,23.2519333333,25.1012,13.678,8.47346666666,9.74426666667
684.78,7.8362,29.1236,26.1695333334,29.8217333333,8.4568,8.73946666666,23.1043333333,24.8812,13.5048666667,8.24153333333,9.55379999999
685.10,7.82333333333,29.0019333333,26.0791333333,29.5884666667,8.39913333334,8.75106666668,23.0132666667,24.7676666667,13.3938666667,8.1838,9.51640000001
685.43,7.86046666667,29.0579333333,26.159,29.6436666667,8.41733333333,8.79073333333,23.0786,24.8213333333,13.4761333334,8.2398,9.64673333332
685.75,7.87153333333,29.1842666667,26.2362666667,29.6993333333,8.43899999999,8.8014,23.0491333333,24.9904666667,13.5130666667,8.20773333333,9.69733333334
686.08,7.8726,29.2028666667,26.341,29.7984666667,8.47913333333,8.7814,23.0554666667,24.9784,13.525,8.2062,9.66753333334
686.40,7.69833333334,28.9751333333,26.1185333333,29.6131333333,8.32553333333,8.68313333333,22.885,24.7479333333,13.3255333333,8.07246666667,9.4862
686.72,7.68373333333,28.9606,26.0853333333,29.5124666667,8.32066666667,8.64680000001,22.8428,24.7304666667,13.3450666666,8.10086666667,9.50173333333
687.05,7.6022,28.8707333333,26.0084,29.4700666667,8.2798,8.59233333333,22.7654666667,24.6266,13.2953333333,8.03646666667,9.45459999999
687.37,7.47373333333,28.8148,25.9193333333,29.3163333333,8.15746666666,8.49439999999,22.6044666667,24.6055333333,13.1963333333,7.9166,9.32306666666
687.70,7.49806666667,28.8265333333,25.9038666667,29.3058666667,8.11560000001,8.4804,22.5764666667,24.6127333333,13.1822666667,7.91073333333,9.35199999999
688.02,7.36826666667,28.7448,25.8089333333,29.1684,7.95566666666,8.34586666667,22.4631333333,24.503,13.0159333333,7.8004,9.188
688.34,7.45353333333,28.9178666667,25.9605333333,29.3285333333,8.09453333332,8.44873333333,22.6214,24.6701333333,13.1685333334,7.95333333333,9.30386666667
688.67,7.483,29.0326666667,26.0583333333,29.4572666667,8.1688,8.54553333333,22.7180666666,24.7142,13.2747333333,8.0158,9.31413333333
