wavelength,Back_ChrSalm,Belly_ChrSalm,Breast_ChrSalm,Crissum_ChrSalm,Crown_ChrSalm,DorTail_ChrSalm,Patch10_ChrSalm,Patch11_ChrSalm,Rump_ChrSalm,Throat_ChrSalm,WingTip_ChrSalm
831.14,37.966031746,43.469,40.2745,25.7281111111,30.5696666666,11.2242222222,34.125,40.119,44.2536666667,37.553,8.52433333333
831.44,37.7674603175,42.3168888889,40.196,25.5042222222,30.0723333333,12.0011111111,34.4322222222,39.9944444444,43.79075,36.9905,9.49822222222
831.74,39.155952381,42.5425555556,41.8406666667,27.4301111111,30.9588333334,14.089,35.957,41.2173333333,45.2445833333,38.3838888889,11.6618888889
832.04,38.995031746,41.6732222222,41.8556666667,27.3746666667,30.669,13.0133333334,36.5963333333,41.3077777778,44.8414166667,38.3346666667,11.2625555556
832.35,38.9687460317,42.0336666667,42.8838333333,28.2088888889,30.9223888889,13.3705555555,37.9686666667,41.5444444445,45.1112222222,38.8890555556,11.6817777778
832.65,39.2344603175,42.6338888889,43.1997777778,29.5074444444,31.6036111111,13.7515555556,39.4977777778,42.7523333333,45.2716388889,39.5245,12.7492222222
832.95,39.1849365079,43.463,43.4726666667,30.2414444445,32.1405555555,14.6348888889,40.1844444445,43.4432222222,45.1463611111,39.8214444444,13.457
833.25,39.427,44.0244444445,43.7598888889,30.4574444444,32.4844444444,14.7722222222,40.3361111111,43.7505555556,44.9375,39.6101666667,13.6858888889
833.55,40.3639206349,44.9885555556,44.7425555555,31.7781111111,33.5622222222,15.4051111111,41.5068888889,44.7728888889,45.8895,40.5434444444,14.8088888889
833.85,39.9414285714,44.8972222222,44.4695,31.5975555555,33.4758888889,15.1697777778,41.627,44.8806666667,45.8008611111,40.6374444444,14.4738888889
834.16,40.2437460317,45.2235555556,44.8297777778,31.9802222222,33.8089444444,15.572,41.9681111111,45.3956666667,45.859,41.2750555555,14.5797777778
834.46,40.5395714286,45.4555555555,45.1363333333,32.1318888889,34.3400555556,15.395,42.6877777778,45.8696666667,46.1658611111,41.5693888889,14.7487777778
834.76,40.8607460317,46.114,45.6215,32.8241111111,34.406,16.2114444444,42.6913333333,46.0805555556,46.4186388889,42.0402222222,14.6088888889
835.06,40.4793174603,46.5738888889,45.4614444445,32.417,34.5422222222,15.8243333333,42.6287777778,45.9108888889,46.0940833334,41.6338888889,13.9825555555
835.36,40.6771428571,47.7797777778,45.9520555555,33.0501111111,35.266,16.6116666667,42.8821111111,46.0068888889,46.4638333333,42.4112222222,14.4006666667
835.66,40.9957142857,47.6356666667,46.2457777778,33.4115555556,35.6731111111,16.9161111111,43.0053333333,46.6274444445,46.4661666667,42.6333333333,14.8798888889
835.96,40.7387777778,47.675,45.9007222222,33.1852222222,35.0808888889,16.4705555556,42.6757777778,46.3085555556,46.3618333333,41.9871111111,14.278
836.26,41.7655873016,48.4892222222,46.5700555555,34.0113333333,35.9818888889,17.132,43.3873333333,47.2481111111,47.0956944444,42.9736111111,15.558
836.57,42.1952857143,48.4664444445,46.9646111111,34.8477777778,36.6169444444,17.4622222222,43.4008888889,47.6516666667,47.57875,43.6171666667,16.1003333333
836.87,41.5694444444,46.6944444444,46.1805555556,33.8888888889,36.1111111111,17.0555555556,41.9027777778,46.625,46.4305555555,42.3333333333,15.0277777778
837.17,41.671015873,46.3216666667,46.5735,33.7757777778,35.7753333333,16.7125555556,41.0866666667,46.0622222222,45.8408888889,42.1703888889,14.0874444445
837.47,41.2909523809,46.1068888889,45.2921666667,33.4157777778,35.2674444445,16.5761111111,40.6915555555,44.7407777778,45.5143888889,42.0575555556,12.9381111111
837.77,40.6426666667,45.1991111111,44.3329444444,33.4191111111,34.0364444445,16.5465555556,39.7805555556,44.2903333334,44.6543888889,41.6495,12.4142222222
838.07,39.8850476191,43.7533333333,42.9558888889,32.1991111111,33.9535,15.5592222222,39.4293333333,43.4165555556,43.46975,40.5368333333,12.5642222222
838.37,39.7453968254,43.9135555555,43.2730555555,32.0702222222,33.9648888889,14.9003333333,39.612,43.035,43.9547777778,39.9872222222,11.6966666667
838.67,40.3593174603,43.417,43.5216111111,32.5723333333,34.4652777778,14.6308888889,41.0005555555,44.3303333333,44.8533611111,40.6677777778,12.0243333333
838.97,39.5291587302,44.1125555556,42.8823888889,31.3024444444,34.007,12.5365555555,40.8316666667,44.1123333333,44.6007777778,39.9530555556,10.6814444444
839.27,39.260015873,43.4201111111,42.5604444444,30.802,33.5458333333,12.1548888889,39.4007777778,42.6474444444,43.4975277778,40.0965,10.8021111111
839.57,37.2125555556,41.8153333333,40.5775555556,29.4375555555,31.5104444444,10.0365555556,36.9411111111,40.2416666667,41.5036388889,37.1042777778,9.05777777778
839.87,35.4273968254,40.9565555555,39.1828333333,27.0821111111,29.6786666667,7.72088888889,36.3706666667,38.7223333333,40.2850833333,35.3125,7.15277777778
840.17,33.8201746032,39.9087777778,37.5718888889,24.9355555556,27.4707222222,5.62477777777,34.9376666667,36.4825555556,39.0472222222,33.7986666667,5.38700000001
840.47,34.5292222222,40.5865555555,37.7025,25.6944444444,28.9254444445,6.67444444444,35.9374444445,37.3072222222,39.9691944445,33.555,7.19511111111
840.77,34.4784920635,39.6227777778,37.5399444444,25.1388888889,28.3235,5.2581111111,35.2182222222,37.2817777778,39.4642222222,31.7462222222,7.32144444444
841.07,33.1879365079,37.9854444445,35.7840555556,21.8276666667,26.5108888889,1.80677777778,33.1882222222,34.9118888889,37.1703888889,29.2729444444,4.65222222222
841.37,31.573031746,36.9905555556,35.2085555556,18.6582222222,24.4468888889,-3.19133333332,30.957,32.751,36.2567222222,27.9058888889,0.815444444447
841.67,31.5446031746,36.7501111111,35.0416666667,17.3954444444,24.5042777778,-4.15766666667,30.8961111111,32.282,35.4718333334,28.9606111111,2.007
841.97,31.8837142857,36.7556666667,34.6590555556,17.3534444444,24.0418888889,-2.86811111111,29.5734444445,31.863,35.3758333333,27.5727777778,2.72344444444
842.27,31.8983809524,34.896,33.7798888889,17.1131111111,23.4127222222,-2.87677777778,28.1498888889,30.2828888889,35.0322222222,26.1904444444,1.36388888889
842.57,31.5730793651,35.7027777778,34.7681666667,16.7984444445,24.7763333334,-2.633,28.4887777778,30.7268888889,35.5449722222,25.6715555555,1.52688888889
842.87,33.3897301587,35.3637777778,34.9125,16.7512222222,26.4240555555,-2.45333333333,30.1748888889,31.1901111111,36.5553888889,26.8753333333,2.08677777778
843.17,34.3698730159,36.5646666667,35.8133888889,17.6304444444,27.6078888889,-1.21855555556,31.6327777778,31.2642222222,36.5149166667,26.2755555556,3.71311111111
843.47,34.9486984127,37.6088888889,37.398,19.4092222222,29.3812777778,1.82833333333,32.8833333333,32.3488888889,37.0673333333,27.5387777778,6.69466666667
843.77,34.7925714286,36.2307777778,37.0220555556,19.0563333333,28.4947777778,0.776555555553,32.1085555556,31.6607777778,36.9025833333,27.5090555555,5.52577777778
844.07,36.6336984127,38.4034444444,39.5111666667,22.4045555555,31.0564444445,3.58222222222,34.7295555556,34.0013333333,38.35,30.9655555555,8.95555555556
844.37,36.4733174603,39.1924444444,40.2702222222,24.833,33.1663888889,5.28255555556,35.7013333333,35.3065555556,39.4657777778,33.6822777778,9.68411111111
844.67,39.5275396825,41.7022222222,41.5596111111,29.4772222222,36.8321666667,9.54022222221,38.532,39.1602222222,41.4095,34.6757222222,14.1388888889
844.97,41.5001746032,43.8687777778,41.6092777778,32.556,38.1548888889,12.867,40.4434444445,40.8463333333,42.48,34.7293333333,16.9833333333
845.27,39.0140634921,40.3382222222,40.2023333333,29.1363333334,35.0845555555,8.72588888889,38.1342222222,37.349,38.8813611111,32.548,14.8852222222
845.57,39.6337777778,40.5026666667,41.3099444444,28.3675555556,35.2576666666,8.28677777778,36.9647777778,37.213,39.2458611111,33.7677777778,16.7285555556
845.87,41.984063492,41.111,41.5432777778,30.3085555556,36.2343888889,10.0618888889,39.0738888889,39.4136666667,41.4504166667,35.7717777778,18.5493333333
846.17,39.1025079365,39.188,40.6043333333,29.084,33.3489444444,9.03355555556,36.7011111111,37.488,39.2980277778,34.1045555555,15.3918888889
846.47,38.4006349207,37.5768888889,38.9375,27.7614444444,31.6002777778,9.36177777777,34.5317777778,36.7994444444,37.9656666667,33.8355555556,12.2125555556
846.77,39.4676825397,39.4186666667,39.5726666667,29.4017777778,31.9318333333,9.88044444445,36.8546666667,38.2223333333,38.6751944444,34.4615555555,9.98288888889
847.07,38.4221904762,39.2255555556,38.8383888889,28.8553333334,31.2962222222,12.2558888889,36.734,37.8115555555,37.7105,35.2018333333,11.0097777778
847.37,33.7755714286,35.1908888889,34.2963888889,23.9076666667,26.8317222222,9.08144444443,33.1268888889,33.9868888889,34.4256388889,30.9597777778,4.91922222222
847.67,36.2218253968,35.3728888889,35.0035555556,24.8241111111,28.5337222222,10.9,34.142,36.0057777778,36.6211388889,31.6982777778,7.45411111111
847.97,31.919031746,30.342,30.7692777778,21.4386666667,24.0383888889,9.86466666668,31.2676666667,31.9445555556,33.2887222222,29.2380555556,3.48988888889
848.26,26.8104444445,23.4398888889,27.9491666667,15.1443333334,18.4742222222,4.60422222222,23.9347777778,27.8538888889,30.2033888889,23.7634444444,-4.41411111111
848.56,22.9660476191,23.0381111111,25.0386666667,13.2478888889,17.2106666667,3.22466666668,22.3388888889,25.7963333333,29.1860833333,20.7265,-10.5282222222
848.86,24.390968254,24.0554444444,26.0542777778,17.015,19.8386666667,8.98433333332,24.9358888889,27.5027777778,29.9413333333,21.7087222222,-7.29733333333
849.16,19.0643174603,20.2867777778,22.3576666667,12.2337777778,14.3050555555,5.26522222221,19.6667777778,22.7642222222,25.2710833334,16.5892777778,-13.7437777778
849.46,19.0595079365,20.0998888889,21.5772777778,10.8197777778,13.4623888889,4.744,19.6004444444,23.1792222222,27.6529166667,15.7511666667,-18.6017777778
849.76,21.4167619048,19.6708888889,23.9096666667,11.6048888889,15.6996111111,7.48955555557,20.5352222222,23.8683333333,31.3169166667,17.6131111111,-14.0742222222
850.06,21.0244920635,18.437,24.1758888889,9.89011111109,14.5909444444,5.82011111111,18.3152222222,22.7106666667,30.9828611111,17.8468888889,-14.3263333333
850.36,22.6606666667,18.9585555556,25.8741111111,9.98455555554,15.7342222222,7.73144444443,19.8134444444,22.9604444444,31.2063611111,18.0847222222,-12.7427777778
850.65,22.448015873,19.296,24.0412222222,8.02688888888,15.2828333333,5.81266666668,18.5843333333,21.5502222222,29.7251666667,16.2517222222,-11.8228888889
850.95,18.6022857143,17.712,23.042,5.576,12.2795,1.927,14.883,18.245,26.7526111111,13.3045,-15.867
851.25,19.4586825397,18.3852222222,24.2007222222,4.9161111111,11.8703888889,1.159,14.7483333333,17.586,27.0083888889,12.9897777778,-15.3477777778
851.55,18.9259523809,17.5377777778,21.9706666667,4.52955555556,11.5563888889,0.425666666666,15.6407777778,16.5311111111,24.7387777778,13.5307777778,-15.2147777778
851.85,23.1355555556,18.5966666667,24.6198333333,6.97866666667,14.4250555555,2.10522222222,19.2981111111,19.5712222222,25.9843611111,17.0566666667,-12.3587777778
852.15,23.4896190476,20.0663333333,23.0722777778,5.51422222222,12.4792777778,0.70466666667,20.0248888889,20.0663333333,26.8034444445,16.3971666667,-13.9304444444
852.45,25.0123174603,20.5127777778,23.2051111111,5.81200000001,14.6580555556,-0.42722222222,21.1966666667,22.1794444445,27.86325,17.2221111111,-12.094
852.74,29.2556190476,23.4392222222,26.1680555556,10.7185555555,19.042,4.39722222222,23.5177777778,25.4417777778,29.2403055556,21.4170555556,-2.00233333333
853.04,28.1905555556,24.525,24.6664444444,11.7576666667,17.899,3.313,22.9092222222,26.3838888889,26.4040277778,18.6868333333,-2.50511111111
853.34,28.331,25.502,23.7391111111,12.464,19.2905,3.936,23.083,26.445,25.2356111111,19.8645,0.205
853.64,28.1446666667,25.6915555556,22.8371666667,13.922,19.4335555555,-0.439222222223,22.5733333333,25.8674444445,24.3631944445,18.4233333333,-1.58077777777
853.94,34.5312222222,30.0208888889,29.8742222222,19.7904444444,24.5492777778,5.996,27.5054444445,31.1531111111,29.8637222222,22.6206666667,2.26411111111
854.23,35.6943492064,32.4106666667,30.686,23.7465555556,26.7146666667,12.2743333333,31.809,32.7317777778,32.6311944444,24.1477777778,6.69855555556
854.53,40.4001111111,38.1864444444,32.9927222222,28.9483333333,30.6086666667,15.7938888889,34.0996666667,37.633,36.0154722222,27.5859444444,8.42911111111
854.83,44.7544761905,43.8365555556,37.7604444444,35.7638888889,35.6770555556,21.8315555556,38.3245555556,43.3594444445,39.6050555556,32.0531111111,14.019
855.13,44.6286825397,44.8187777778,38.6182777778,38.4103333333,37.8068333333,25.2185555556,38.7433333333,44.1947777778,42.1346388889,34.4985555555,17.8942222222
855.43,43.9925238095,43.228,37.9967222222,38.0778888889,38.6255,24.939,38.8076666667,43.4712222222,40.1055,34.2256111111,18.005
855.72,40.6086190476,39.1587777778,33.4683888889,35.7254444445,34.2785,22.5306666667,35.1851111111,38.1943333333,37.1335,30.0153333333,13.5416666667
856.02,39.203015873,38.5693333333,31.4348333333,33.853,34.6124444444,21.3827777778,35.5715555555,36.7306666667,35.6315833334,26.9983333333,10.4715555556
856.32,37.2864444444,36.5021111111,29.4042222222,31.9814444444,33.8403333333,18.5466666667,35.0231111111,33.629,34.1148611111,27.6300555556,6.71755555557
856.62,38.5395079365,35.1576666667,30.3271666667,32.1307777778,33.0432222222,19.9003333333,35.4475555556,35.0746666667,36.8262777778,28.3788888889,7.3798888889
856.91,34.8667142857,30.4823333333,26.5618888889,27.3793333333,30.65,15.6813333333,31.279,33.2914444445,35.0629166667,25.8701111111,6.16333333332
857.21,34.7676031746,28.4694444444,24.364,26.3274444445,28.0456666667,14.5472222222,29.8973333333,31.4591111111,34.8504166667,24.8994444445,4.32855555557
857.51,35.0626031746,26.1463333333,22.7187222222,21.9385555555,25.5553888889,9.07788888889,26.8558888889,30.26,33.2860277778,21.0165555556,-0.283777777767
857.81,30.8271904762,20.2427777778,19.5456111111,16.959,21.9297777778,5.75799999999,24.2915555556,27.6653333333,30.9828333333,18.4883888889,0.629999999989
858.10,33.1534444445,21.4842222222,21.2672777778,18.2725555556,23.9366111111,6.51033333334,26.3018888889,29.1232222222,33.8651111111,21.3975555555,3.472
858.40,32.4753492064,19.1507777778,19.4217777778,15.4471111111,18.6088888889,2.21311111111,23.4415555556,28.7262222222,31.0977222222,17.7507222222,-0.58711111111
858.70,30.8604444445,16.4372222222,21.4875555555,15.4268888889,16.8273333333,0.229777777776,20.753,29.0173333333,33.14975,18.6408888889,-1.69888888888
858.99,35.2844920635,20.5554444444,26.5970555555,19.2593333333,23.1018333333,4.16666666668,25.5092222222,35.0463333333,38.9004166667,24.5835555555,5.55555555557
859.29,34.184984127,19.4084444444,28.5883888889,18.4548888889,19.2417222222,0.0475555555567,22.27,33.9534444445,38.7338333333,24.0582222222,4.19677777777
859.59,39.8673968254,26.2743333333,36.32,25.731,26.1486666667,9.10611111111,28.5294444444,40.142,44.3817222222,29.3442222222,13.2414444444
859.89,40.1763650794,26.3343333333,36.8111111111,27.1216666667,26.8591666667,8.7052222222,27.9526666667,40.595,44.7833888889,29.6588333333,12.861
860.18,42.1195555555,29.5275555556,40.7044444444,31.015,28.1059444445,13.5607777778,31.321,41.5573333333,47.7033333333,32.218,15.6605555556
860.48,39.292047619,27.7336666667,40.7407222222,29.4973333333,28.1525,11.6842222222,29.1003333333,41.3138888889,45.9324166667,33.3333333333,13.6243333333
860.78,41.1118095238,30.0978888889,41.8263333333,33.461,31.1407777778,14.8147777778,28.7356666667,42.4861111111,45.6151388889,37.4201111111,15.7086666667
861.07,45.1784444444,31.7878888889,46.4913333333,38.304,36.2155555556,18.8387777778,31.2028888889,44.9038888889,48.0471944445,40.4552222222,19.5486666667
861.37,45.948968254,30.0582222222,45.5847222222,39.0546666667,35.0747222222,18.6981111111,30.4725555555,43.8225555555,46.6833611111,38.1635,18.4495555556
861.67,50.5066190476,34.317,49.2005,43.2553333333,40.6927777778,22.878,33.7021111111,47.0273333333,50.6253611111,42.9886111111,23.575
861.96,52.5672857143,37.9595555555,49.7431666667,44.9191111111,41.4591111111,24.9901111111,36.4572222222,46.7775555556,50.9886388889,44.0490555556,24.7133333333
862.26,49.7371904762,35.9156666667,49.4326111111,43.1924444444,39.3386111111,25.1175555555,34.5853333333,44.4051111111,48.7676111111,42.2143333333,20.4615555556
862.56,50.0944920635,34.4598888889,47.844,44.0558888889,39.9377777778,27.972,33.6827777778,45.1824444445,49.2521111111,45.3768333333,20.8625555555
862.85,50.9936031746,33.1145555556,47.3754444444,45.7567777778,39.7635555556,25.8531111111,32.6771111111,46.1505555555,49.6391388889,45.1880555556,17.9355555555
863.15,50.8187777778,33.0687777778,47.7072222222,44.5325555556,38.3158333333,26.0582222222,32.0987777778,47.09,48.3024444444,42.5265,18.9154444444
863.45,52.0333015873,31.7723333333,47.5895555555,43.9395555556,38.6823333333,24.9768888889,31.5426666667,48.7603333334,48.1748333334,42.4700555555,16.1155555555
863.74,52.5094285714,30.5444444444,44.4893888889,44.8943333333,40.3733888889,25.1911111111,33.1986666667,48.4481111111,48.4930555556,41.0033888889,16.1495555556
864.04,50.0423650794,25.7888888889,41.4038888889,41.4265555556,37.2885,22.1762222222,32.5102222222,46.4563333333,46.5133333333,36.6711666667,13.6258888889
864.33,47.1997777778,25.6372222222,36.7724444445,38.2875555556,33.9587222222,18.8551111111,31.794,43.29,43.7229722222,33.8143888889,6.39733333333
864.63,47.7743968254,28.7941111111,39.9527222222,39.7636666667,37.4941666666,22.2693333333,34.2317777778,45.8627777778,46.9976388889,37.1630555555,9.78722222222
864.93,41.8787777778,23.8093333333,35.3286666667,34.1948888889,34.3537222222,18.5486666667,30.8388888889,40.272,42.6076666667,29.5010555555,6.9838888889
865.22,39.4307777778,18.8936666667,31.5957222222,30.6412222222,33.8227222222,15.3696666667,28.2426666667,37.8365555556,39.2436388889,26.2113888889,4.9928888889
865.52,42.1159365079,22.7605555556,34.7526111111,32.2076666667,35.8297777778,16.2993333333,31.2285555556,38.8154444444,41.8011388889,28.6832222222,11.1603333333
865.81,36.5563968254,22.5134444444,30.6648888889,28.5298888889,32.1931666667,11.8387777778,28.3843333333,33.7214444444,36.9965277778,22.368,5.77366666668
866.11,31.950031746,20.9282222222,26.3275555555,24.8103333333,28.2463333333,10.2633333333,25.7918888889,30.656,32.7755833333,21.9545,2.81111111111
