wavelength,Back_SpoColm,Belly_SpoColm,Breast_SpoColm,Crissum_SpoColm,Crown_SpoColm,DorTail_SpoColm,Patch10_SpoColm,Patch11_SpoColm,Patch12_SpoColm,Rump_SpoColm,Throat_SpoColm,WingTip_SpoColm
775.98,10.081,61.8364666667,9.35353333333,53.0176666667,7.81060000001,11.773,49.3358666667,50.3616,18.5536,37.8090296296,60.0569333333,20.5172666667
776.30,10.3496,61.1770666667,9.32466666667,52.5168,7.89573333333,11.9913333333,49.2508666667,50.0542666667,18.4626,37.6731111111,59.6266,20.6558
776.61,10.7756666667,61.5555333333,9.84320000001,53.0458,8.292,12.2964666667,49.8213333333,50.3920666667,19.1285333333,38.3776148148,60.2832666667,21.1634666667
776.92,11.1580666667,62.8912666667,10.2166,53.855,8.62506666667,12.7718666667,50.8178,50.9948666667,19.4119333333,39.1790888889,61.4942,21.6358
777.23,11.1527333333,63.1349333333,10.3679333333,54.1672,8.49506666667,12.7847333333,51.0904,51.2241333333,19.0992,39.4821333333,61.9666,21.7971333333
777.54,11.2236,63.4054,10.3464,54.4535333333,8.53360000001,12.6810666667,51.3630666667,51.6147333333,19.1136666667,39.663637037,62.4110666667,21.8667333334
777.85,10.6320666667,63.6002666667,9.94766666666,54.6887333333,8.10413333333,12.1970666667,51.7589333333,52.0419333333,19.0326,39.7407407407,62.6054666667,21.5514666667
778.16,11.3852666667,64.4015333333,10.5628,55.4330666667,8.69733333333,12.9427333333,52.4373333333,52.8234,19.5818,40.513,63.4459333333,22.2099333333
778.47,12.0516666667,64.6427333333,10.9682666667,55.8322,9.01333333333,13.4024666667,52.9830666667,53.112,20.0093333333,40.9164296296,63.9097333333,22.6648
778.78,11.747,64.5684666667,10.6071333333,56.0269333333,8.44366666667,13.1938,52.5191333333,53.1146,19.5814,40.7448666667,63.9032666667,22.4053333333
779.09,11.9793333333,65.2424,10.8972666667,56.4956,8.58286666667,13.6378,52.8414,53.5394,19.8780666667,41.0359333333,64.2961333333,22.6563333333
779.40,11.4123333333,65.1052,10.5086,56.3566666667,8.41253333333,13.215,52.6614,53.4516,19.541,40.6892,64.32,22.5786
779.71,11.4566,65.2005333333,10.9551333333,56.5329333333,8.57199999999,13.1185333333,52.7077333333,53.7298,19.6658,40.8033333333,64.6082666667,22.7267333333
780.02,10.7094,65.2284666666,10.6121333333,56.3314666667,7.99306666667,12.5606666667,52.5510666667,53.8046666667,19.072,40.3499407407,64.3927333333,22.3907333333
780.33,11.0280666667,64.9806666667,11.1988666667,56.4035333333,8.23100000001,12.8216,52.6072,54.0302666666,19.3079333333,40.4191555555,64.1228666667,22.5098
780.64,11.9207333333,65.5864666667,12.0088,56.6959333333,9.14960000001,13.6558666667,53.0204666667,54.6382666667,20.3176,41.0768888889,64.741,23.1426666667
780.95,12.2116666667,65.4029333333,12.3634666667,56.6984666667,9.58606666666,14.073,53.0296,54.514,20.4605333333,41.2741481482,64.9472,23.0174666667
781.26,11.7974666667,64.9135333333,12.0888,56.4346666667,9.20979999999,13.8617333333,52.4492666667,53.9358,19.926,40.8192592593,64.1728,22.7160666667
781.57,11.3561333333,64.4859333333,11.9722,56.1101333333,8.932,13.4227333334,52.0418,53.6861333333,19.6076666667,40.405637037,63.5568,22.3994
781.88,11.4342666667,64.3878,11.9790666666,55.6371333333,9.12553333334,13.3033333333,51.9191333333,53.3932666667,19.6101333333,40.5175111111,63.3232666667,22.2838
782.19,12.1942666667,65.5428,12.6468666667,56.3488,9.98206666667,14.0554666666,53.2214666667,54.4012,20.4321333333,41.3684296296,64.414,23.1527333334
782.50,12.138,64.9195333334,12.4392666667,55.862,10.0792,14.0382666667,52.9196,53.9973333333,19.9693333333,40.9287259259,64.2145333333,22.9528
782.81,13.0754,65.5684666667,13.2610666667,56.7001333333,10.9253333333,14.7306,53.6529333333,54.6894,20.696,41.6585925926,64.8981333333,23.6401333333
783.12,13.3908666667,66.3270666667,13.3646666667,57.2205333333,11.2381333333,15.1306,54.0073333333,54.8276,21.2069333334,41.9788962963,65.141,23.9028
783.43,13.8296,66.8513333333,13.4442,57.5033333333,11.7339333333,15.4605333333,54.3679333333,55.2124666667,21.7366,42.4099925926,65.5424666667,24.0063333333
783.74,13.4728666667,66.6773333333,12.7004666667,57.093,11.2791333334,15.0979333333,54.0841333333,55.232,21.6786666667,42.3396444445,65.5188666667,23.8134
784.05,12.8454666667,65.8374666667,11.7399333333,56.6017333333,10.7968,14.4552666667,53.5338666667,54.9431333333,21.0190666667,41.5097407407,64.3630666667,23.1761333333
784.36,12.3280666667,65.5957333333,11.2677333333,56.0437333333,10.459,14.0929333333,52.858,54.5628,20.5409333333,40.9793925926,63.8578,23.0711333333
784.67,12.3047333333,65.6820666667,11.1111333333,55.9955333334,10.3684666667,13.9934666667,52.5358,54.4223333333,20.5390666667,40.8416148148,64.0538666667,22.8272
784.98,13.1084666667,66.1343333333,11.7695333333,56.3948666666,11.2537333333,15.0836,53.3058666667,54.9191333333,21.454,41.6820888889,64.5540666667,23.9068
785.29,12.7108,66.1597333333,11.2890666667,56.5345333333,10.9311333333,14.9698,53.0965333333,55.1129333333,21.3002,41.2654592593,64.5290666667,23.5978
785.60,11.5127333334,65.264,10.0495333333,55.4895333333,9.85146666667,13.8558,52.0462666667,54.0979333333,20.165,40.3916888889,63.3993333333,22.5027333333
785.91,11.5874666667,66.5332,9.79700000001,56.3638,9.83053333333,13.8059333333,53.0386666666,54.8736,20.7061333333,41.0885407407,64.2258,22.8189333333
786.22,10.9952,65.9828666667,8.94406666667,55.5997333333,8.83373333333,13.0246,52.4455333333,54.1384666667,20.2150666667,40.7903851852,63.838,22.1284666667
786.53,11.0172666667,65.7089333334,9.04213333335,55.2056666667,8.66333333333,13.0464666667,52.1915333333,54.1612666667,19.605,40.7853777778,63.7392666667,21.7532
786.84,10.5876,64.7062666667,8.84306666666,54.2134666667,7.9578,12.5482,51.5204,53.1647333333,18.9459333333,40.0411333333,63.0093333333,21.2438
787.14,10.3493333333,64.3143333333,8.93686666666,54.1755333333,8.15613333333,12.3677333333,51.3251333333,52.5629333333,18.7982,39.8909555555,62.6656666667,21.207
787.45,10.5860666667,65.3058,9.38826666666,54.9745333333,8.2314,12.4770666666,52.1509333333,52.9459333333,19.0367333333,40.3947481481,63.7564,21.5697333333
787.76,10.2396,65.6014,9.20993333333,55.6524,7.71146666667,12.1916,52.4106666667,53.2211333333,19.0011333333,40.6937407407,64.0417333333,21.6259333333
788.07,11.1228666667,65.4843333333,10.2186,55.8071333333,8.84246666667,13.1942666667,52.9608666667,53.5765333333,19.8807333333,41.068562963,63.8202666667,22.4838
788.38,10.8376666667,65.1594,9.95319999999,55.5226,8.4556,12.6464666667,52.2758,53.2838666667,19.4168666667,40.4992148148,63.5532,21.8631333333
788.69,11.1279333333,66.0114666667,10.2924666667,56.249,8.64213333334,12.8083333333,52.9982666667,54.1234666667,19.6498666667,41.1086740741,64.2060666666,22.4508
789.00,11.1312,66.0568666667,10.4611333333,56.4827333333,8.73766666667,12.7638666667,53.3283333333,54.3410666667,19.6172,41.2693333333,64.6913333334,22.5244666667
789.31,11.4329333333,66.3618,11.1078666667,56.9004,9.13106666667,13.0437333333,53.4401333333,54.7358666667,19.7511333333,41.786837037,64.9847333333,22.7795333333
789.62,11.1317333334,66.5219333333,11.1422,57.0956666667,8.8682,12.9922,53.3334,54.8423333333,19.5761333333,41.6928740741,64.8579333333,22.6978
789.92,11.0322,66.4402666667,11.2639333333,57.4934,8.8626,13.0068666667,53.5387333333,54.6549333333,20.1210666667,41.8308888889,65.0027333333,23.2807333334
790.23,11.7364666667,67.1506,11.9514666667,58.4999333333,9.7366,13.7312,53.9945333333,55.1559333333,20.871,42.3519185185,65.914,24.0374666667
790.54,12.2641333333,67.5986666667,12.4452666667,58.8103333333,10.0658,14.3530666667,54.5669333333,55.1752666667,21.1018666667,42.5382592593,66.2116,24.3037333333
790.85,11.9856666667,66.8608666667,12.4349333333,58.1032,9.95573333335,14.2040666666,54.0654666667,54.4980666667,20.6822,42.0754814815,65.4464,24.1098
791.16,11.8705333333,66.4134666667,12.1407333333,57.1589333333,9.8228,14.0140666667,53.699,53.9240666667,20.4500666667,41.4189851852,65.0463333333,23.7919333333
791.47,11.1735333333,66.7368666666,11.1443333333,57.2724666667,8.75619999999,12.9178,53.5967333333,53.9186,19.4556666667,41.3189259259,65.8413333333,23.1606666667
791.78,11.3894,67.0602666667,11.4073333333,57.7042666667,8.67026666666,13.0769333333,54.0847333334,54.198,19.9226,41.7074592593,66.2492666667,23.5242666667
792.08,12.4147333333,66.8788,12.6914,57.7030666667,10.0235333333,14.2874,54.2402666667,54.2226,20.9539333333,42.1837777778,66.3837333333,24.3992666667
792.39,12.8482,67.1989333333,13.2564666667,57.9178,10.2335333333,14.6465333333,54.2206666667,54.3271333333,21.6563333333,42.4726518518,66.3828,24.8093333333
792.70,12.2706666667,65.1392,12.9094,56.2194666667,9.57606666667,14.3321333333,52.6829333333,52.7178,21.0162666667,40.9691333333,64.7502666667,24.1114
793.01,12.5456666667,65.2998,12.9858,56.3972666667,10.1533333333,14.8508,52.9278,52.6036,21.2684666667,41.0244962963,64.7206666667,24.1182666667
793.32,12.4432666667,65.5208666667,12.5538,56.3235333333,10.0057333334,14.4968,52.8214,52.6992666667,21.0297333334,40.8519481481,64.3455333333,23.3276
793.62,12.5598,65.0853333333,12.5136,56.0922666667,10.0836666667,14.6088666667,52.6234,52.5885333334,21.166,40.8774444444,63.6018,23.3882
793.93,12.6123333333,64.8698666667,12.412,55.9712,9.93999999999,14.2832666667,52.1030666666,52.7151333333,21.3218,41.1444666667,63.5250666667,23.5536666667
794.24,13.4742666667,64.8632,12.8994,56.5342666667,10.3860666667,15.0578,51.8848666667,53.1754,22.3611333333,41.6228962963,63.6010666667,24.0518
794.55,14.2436666667,65.0790666667,13.5719333333,56.9026,11.0796666667,15.5704,52.0286666667,53.7052,23.153,42.0587703704,64.1076,24.6293333334
794.86,14.2557333333,65.1864,13.5874666667,56.9456,11.1184666667,15.5317333333,52.107,54.0735333333,23.314,42.2387703704,64.2086666667,24.9047333333
795.16,13.5972666667,65.2640666667,13.1628666667,56.7602666667,10.9956,15.1540666667,52.0076666667,54.0044666667,22.9538,42.2052592593,63.8888666667,24.7964
795.47,12.2350666667,64.4758,11.7716,55.9878,9.60266666665,13.7859333333,50.9216,52.9636666667,21.6446,41.4089703704,63.1568,23.6314
795.78,12.8006666666,64.6564,12.1704666667,56.4085333333,10.1763333334,14.5611333333,51.1545333333,53.0236,21.9938666667,41.6914666667,63.3795333333,24.0259333333
796.09,12.8134,65.6102666666,12.2004,57.2413333333,10.717,14.7893333333,51.9431333333,53.7711333333,22.359,42.2933777778,64.0009333333,24.1489333333
796.40,12.8485333333,65.4630666667,12.4292,57.4183333333,11.0457333333,15.0327333333,51.7756,53.6492666667,22.5762,42.3910814815,64.183,24.3354
796.70,13.1598666667,65.6413333333,12.8994,57.6024666667,11.5921333333,15.5736,52.1346,53.8053333333,22.9183333333,42.8020740741,64.5024,25.0285333333
797.01,12.9988666667,66.1238666667,12.6151333333,57.9879333333,11.4088,15.455,52.2972,54.4025333333,22.7960666667,43.1603925926,65.1864,24.9451333333
797.32,12.7278666667,66.1443333333,12.4167333333,57.8889333333,11.3389333333,15.4554666666,52.1444,54.7167333334,22.689,42.8406814815,65.2722,24.9055333333
797.63,11.2474666667,65.996,11.253,57.4652666667,10.4746,14.4361333333,51.8726666667,54.1062,21.7731333333,42.226,64.9900666667,23.9556
797.93,10.4246666667,65.3642,10.5793333333,57.2749333333,9.70159999999,13.9816,51.4171333333,53.3734666667,21.1874666667,41.8524592593,64.0850666667,23.1498666667
798.24,9.7218,64.9565333333,10.2203333333,56.8812,9.03173333334,13.6926666667,50.8174,52.7362,20.3652666667,41.2346888889,63.2058,22.4869333333
798.55,9.0,64.8035333333,9.34526666665,56.6964,8.25000000001,12.8988,50.4524,52.7083333333,19.375,40.7123407407,63.6248666666,21.4524
798.85,8.72166666667,65.5291333333,9.21100000001,57.3578,7.74320000001,12.5749333333,50.8989333333,53.2293333333,19.1377333334,40.9691259259,64.0184,21.4312
799.16,8.75413333335,65.6228666667,9.27000000001,57.3532666666,7.83466666667,12.4324,51.1835333333,53.7868666667,19.3663333333,41.3082,64.1504,21.5905333333
799.47,7.47593333334,65.3114,7.51446666667,56.6667333333,6.1272,10.745,50.2954666667,53.1598666667,18.0152666667,40.3846296296,63.9884666667,20.4882
799.78,7.63013333333,65.8471333333,7.46640000001,56.8798,5.9392,10.272,50.849,53.6217333333,17.8237333333,40.4508592593,64.3394666667,20.6292666667
800.08,7.24219999999,66.1378666667,7.33606666667,57.1351333333,5.42833333333,10.0202,50.9305333333,54.0094,17.3963333333,40.2588370371,64.5716666667,20.3882
800.39,7.07480000001,65.9388,7.17006666667,57.0475333333,5.0952,9.67346666667,50.9522666667,53.5782,17.1156666667,39.4663037037,63.925,20.0747333333
800.70,6.93413333333,65.6721333333,7.19486666667,57.5376666667,5.35666666667,9.85580000001,51.5776,53.5802,17.0986666667,39.535162963,63.8203333333,19.8284666667
801.00,7.23246666667,65.321,7.46033333334,57.5224666667,5.63133333333,9.68946666667,51.8150666666,53.6646666667,16.9565333333,39.1656740741,63.8993333333,20.1863333333
801.31,7.75339999999,66.0918666667,7.85833333334,58.2894666667,6.3232,10.1086,52.9267333333,54.5880666667,17.3080666667,39.7197111111,64.6058,21.2056666667
801.62,8.26160000001,66.3028,8.24053333334,58.3140666667,7.13526666667,10.6611333333,53.2284,54.7533333333,18.2932,39.9184888889,65.0157333333,21.6928666667
801.92,7.57799999999,65.3698,7.55693333333,57.6656,6.176,10.1718,52.3800666666,53.5154666667,17.5604666667,39.0652740741,63.6803333333,20.8693333333
802.23,7.759,65.2240666667,8.21426666666,57.3178666667,6.58253333333,10.8404,52.5560666667,53.5152666667,18.0532666667,39.1129037037,63.5296666667,20.6302
802.54,6.75146666667,64.6517333333,7.42320000001,56.0480666667,5.168,9.77019999999,51.2548,52.4496,16.2248666667,37.8963851852,62.0714,19.2577333333
802.84,8.01533333334,64.0806,8.54353333333,56.0722666667,5.79773333333,10.6083333333,51.1158,52.4852666667,16.8231333333,38.1701481481,61.5920666666,19.9582
803.15,7.7322,63.9398,8.18786666667,55.7449333333,5.15233333333,10.5712666667,50.8587333334,52.5833333333,16.3477333333,37.9257259259,61.5562,19.8526
803.46,7.60700000001,63.1018,7.69819999999,55.2140666667,4.91926666667,10.2878666667,50.3016666667,52.1544,16.3438,37.5212962963,61.0456666667,19.5788666667
803.76,6.96113333333,62.5306,7.3046,54.4480666667,4.6828,9.68813333333,49.7019333333,51.6649333333,15.892,37.3353925926,60.5538,19.0676
804.07,6.91906666668,62.4605333333,6.91913333333,53.8239333333,4.213,9.1412,49.0362666667,50.8866666667,15.4784666667,36.8469481482,60.0281333334,18.9204666667
804.38,7.8774,63.222,7.63400000001,54.4258,5.01046666667,10.1670666667,49.2692666667,51.2735333333,16.4856,38.2154444445,59.7981333333,19.9304
804.68,7.97806666667,62.7669333333,7.79966666667,54.0678666667,5.33473333333,10.1544666667,48.7470666667,50.7037333333,16.5809333333,38.327,59.0252,19.9312
804.99,8.34186666667,62.5913333333,8.15720000001,54.0103333333,5.641,10.2154666667,48.7728,50.9127333333,16.7248,38.5907037037,58.9538,20.1777333333
805.30,9.20666666665,63.3095333333,9.2136,54.4910666667,6.89826666667,11.1678666667,49.6560666667,51.9374,17.8684666667,39.607237037,59.7071333333,21.3823333334
805.60,9.63933333334,62.8312,9.31586666666,54.0883333333,7.15206666666,11.1696,49.6866,51.8704666667,17.7554,39.3460518519,59.3730666667,21.6718
805.91,8.6514,62.7801333333,8.36786666667,54.8133333333,6.52839999999,10.5671333333,50.1384,51.9156,17.4896,39.3721851852,59.8686666667,21.4384
806.21,8.63653333333,63.6452666667,8.80473333333,55.4364666667,6.84186666667,10.992,51.055,52.8076666667,18.0721333333,40.1084148148,60.7220666667,21.8716666667
806.52,8.60126666668,62.9994666667,8.99786666667,55.1564,7.13986666666,11.1134666667,50.9256,52.4495333333,18.6152666667,40.0641037037,60.3548666667,21.7815333333
806.83,9.51693333332,63.8859333333,10.0451333333,55.5995333333,8.24459999999,11.9986666666,51.6162666667,53.0205333334,19.2492666667,40.7569407407,61.2027333333,22.6416
807.13,9.47326666666,64.0366666667,10.2298,55.5674,7.84719999999,12.2588,52.0679333333,53.2767333333,19.0528,40.9292296296,61.5694666667,22.6795333333
807.44,8.78559999999,63.7476666667,10.0468,55.373,7.30813333333,11.6540666667,51.9711333333,53.6288666667,18.5298,40.5846074074,61.3694666667,21.9314
807.74,7.98073333333,63.529,9.55319999999,54.8024666667,6.49673333333,10.9783333333,52.1298666667,53.8132,17.8442,39.6710296296,61.9712666667,20.6202666667
808.05,8.25973333332,64.3034666667,9.89053333333,55.1756,6.36466666667,11.2345333333,52.6236,54.3677333333,17.8634,39.5563111111,63.1709333333,20.3398666667
808.35,7.8454,63.697,9.2384,54.6345333333,5.63326666667,10.3866666667,52.0322,53.4403333333,16.8464666667,38.6988740741,62.4494,19.4335333334
808.66,7.99686666667,64.2318,9.66946666668,54.8580666667,6.16106666667,10.7350666667,52.3765333333,53.629,17.1607333333,38.8392,63.0961333333,19.5722
808.97,8.04926666667,64.8629333333,9.51933333334,55.6298,6.42046666667,11.0844666667,52.6818,53.7864,17.4493333333,39.1490888889,63.6791333333,20.0556
809.27,9.59153333333,64.7608666667,10.8518,55.5892,8.39373333333,12.3688,52.5632,54.1190666667,18.8329333333,39.6041407407,63.6872666667,21.2446
809.58,10.0274666667,65.1512,11.1188666667,56.0738,9.24226666668,12.5481333334,53.0112,54.7233333333,19.1674666667,40.1124296296,64.3345333333,22.1201333333
809.88,10.1650666667,65.6614666666,11.2263333333,56.7028,9.39280000001,12.5292,53.1806,55.0544666667,19.2602,40.214362963,64.3987333333,22.2919333333
810.19,8.58686666665,64.9376,9.443,56.5170666667,7.8554,10.9227333333,52.4189333333,54.6633333333,17.8885333333,39.5095629629,63.616,20.5486666667
810.49,9.42993333334,65.2767333333,9.69619999999,57.3116,8.80573333333,11.8185333333,52.6758,55.3224666667,18.6683333333,40.0971333333,64.2446666667,21.0986
810.80,10.9346666667,65.6410666667,10.1323333333,57.7502,9.66913333333,12.7708,52.4317333333,55.4344,19.4954666667,40.6415407407,64.7146666667,22.1918666667
811.10,10.5804,64.9585333333,9.29526666666,56.9900666667,9.29526666666,12.3052,50.9619333333,54.6184666667,19.0464,39.6592148148,63.5240666667,21.766
811.41,11.2761333333,65.5668,9.49633333333,57.5902666667,9.47106666666,13.2073333333,51.2342666667,55.2309333333,19.7733333333,40.3657703703,63.2158,21.9311333333
811.71,11.4784666667,66.2735333333,10.0256666667,58.7436666667,9.57253333332,13.9828666667,51.9914666667,56.0513333333,20.7864,41.4388,63.906,22.4445333333
812.02,12.9014,66.1583333334,10.7666,59.2292666667,10.2922666667,14.7818666667,51.9270666667,55.8153333333,21.4486,41.9022296296,63.4644,23.2105333334
812.32,12.1158666667,65.9930666667,10.0604,59.1364666667,9.16226666666,14.1365333333,51.7357333333,55.3282,20.8550666667,41.406562963,62.7460666667,22.0726666667
812.63,11.8431333333,65.647,10.4662666667,58.4051333333,8.69720000001,14.3180666667,52.087,55.1546666667,20.8017333333,41.3314592593,62.9106666667,21.8475333333
812.93,11.7723333333,65.1486666667,11.0477333333,57.7318,8.93486666667,14.808,51.5911333333,53.9801333333,21.1210666667,41.0492740741,61.656,21.0866666666
813.24,11.4791333333,65.1832,11.3582666667,57.4298666667,8.71053333334,14.8082,51.4790666667,53.7818,20.8365333334,41.0550444444,62.0439333333,21.0952666667
