wavelength,Back_HapUnim,Belly_HapUnim,Breast_HapUnim,Crissum_HapUnim,Crown_HapUnim,DorTail_HapUnim,Patch10_HapUnim,Rump_HapUnim,Throat_HapUnim,WingTip_HapUnim
255.41,12.9730292929,10.2017333333,13.6534666667,5.19146666667,12.2824666667,18.8865333333,9.00480000001,11.1500194445,3.32279166667,14.7529333333
255.78,13.5861969697,10.814,14.862,5.93066666667,13.6871333333,19.8866,9.95039999999,12.1431805556,3.70658333333,15.8599
256.15,13.3758973064,11.3305333333,14.513,7.37993333333,13.2579,19.4924666667,10.7682666667,12.5244333334,3.76375,15.0068666667
256.53,14.1219787879,11.6067333333,15.1607333333,8.44366666667,13.2325,19.7731333333,11.9847333333,12.8697333333,5.06454166666,15.4065333333
256.90,13.4537225589,10.9152666667,13.0916,7.88713333334,12.3372333333,18.9406666667,11.6061333333,12.5762388889,5.21729166667,15.2160333333
257.28,11.9365919192,10.4032666667,11.6560666667,6.9002,10.8705,17.6434666667,10.1911333333,11.5605194445,5.26783333333,14.2727666667
257.65,12.6058131313,11.6237333333,12.4356,7.88946666666,11.557,18.4623333333,11.0603333333,12.3496361111,6.34545833333,15.5587
258.02,12.0036016835,11.0504,11.8775333333,7.40273333333,10.8354666667,17.9402666667,9.74353333333,11.4195777778,6.32745833334,15.5542333333
258.40,13.0763276094,11.3326,12.5934666667,8.39333333333,11.4080333333,17.8211333333,10.3186666667,11.9343277778,7.982125,16.8722666667
258.77,13.9316296296,11.332,12.5636,9.2658,11.8708,18.1173333333,10.7164,12.6415111111,8.98091666667,17.5044
259.15,13.737337037,11.3732,12.5158,9.20340000001,11.7268333333,17.6466666667,10.4456,12.5670972222,9.51258333333,17.5472
259.52,13.4244501684,11.1598,12.142,9.03966666666,11.3494333333,17.1508,10.4642666667,12.241625,9.35741666666,17.4643666667
259.89,14.0217909091,11.3359333333,12.2372,9.63766666668,11.5761,17.4231333333,10.8966666667,12.7480777778,9.97229166667,17.6903333333
260.27,14.8327373737,11.9761333333,12.9337333333,10.2234,12.3261666667,18.0455333333,11.2928666667,13.3172444445,11.2864583333,18.6983666667
260.64,14.8263946128,12.0798,12.6068666667,9.74713333334,12.2415,17.6458666667,10.8646666667,13.1970638889,11.1643333334,18.7147
261.01,15.5993276094,12.8640666667,13.3924666667,10.1458666667,12.9106,17.9495333333,11.4564,13.9216861111,11.839375,19.2645333333
261.39,15.4557154882,12.4515333333,13.2086,9.63006666665,12.4301333333,17.8495333333,11.1053333333,13.5804583333,11.4381666667,18.9828
261.76,15.3154292929,12.2178666667,13.0435333333,9.473,12.0399666666,17.7732666667,10.8915333333,13.3118694444,11.336125,18.5265
262.13,15.7305835017,12.3867333333,13.4426666667,9.6928,12.3345,18.3800666667,11.3721333333,13.5928055555,11.9083333333,18.5483
262.51,16.1496232323,12.6740666667,13.812,10.2076,12.9377666667,18.9988,11.8438,14.1769555556,12.411625,18.8254
262.88,15.4315872054,12.5527333333,13.5792666667,9.63386666667,12.6276,18.4603333333,11.3874666667,13.820225,11.7981666666,18.2515333333
263.25,15.7376552189,12.9988,13.7735333333,9.57746666667,12.8227666667,18.6326,11.7663333333,14.2517916667,11.649,18.1923333333
263.63,15.924329293,13.2372,13.8912,9.4616,12.8591666667,19.0834666667,11.6411333333,14.4159694444,11.4704166667,17.9649
264.00,14.4840255892,12.3082,12.8450666667,7.76146666666,11.4992333333,17.7197333333,10.495,12.9355805556,10.373,16.5341666667
264.37,12.0535646465,9.40466666665,10.707,5.05966666667,8.96950000001,15.4464666667,8.5342,10.6452,7.39866666667,14.0328666667
264.75,12.1737602693,9.3304,11.3914,5.76646666667,9.15916666668,15.9599333333,8.95846666667,11.0878083333,7.775375,14.0885
265.12,11.2550410774,8.31293333333,11.1111333333,5.0868,8.37206666667,15.9172,7.86246666667,10.2396916667,7.083,13.5289333333
265.49,11.7997609428,8.20526666665,11.5926,5.60493333333,9.02126666667,16.5982,8.42180000001,10.5398194444,7.80054166666,14.3048
265.87,12.3434525252,8.53626666667,11.9153333333,5.9332,9.70013333333,17.2486,8.903,10.981175,8.49220833333,15.0968
266.24,11.537979798,8.25313333334,11.4256,5.02453333334,8.52890000001,16.6597333333,7.9944,10.4216194444,7.87029166667,14.7588666667
266.61,10.9183952862,7.76413333335,10.6653333333,4.55413333333,8.02460000001,16.5638666667,7.3662,9.94401111111,7.64325,14.3176
266.98,11.9333265993,8.28473333333,10.9863333333,5.48986666667,8.44206666666,17.392,7.99066666667,10.3326333333,8.46679166666,15.0885666667
267.36,12.8303750842,9.22493333334,11.8992,6.53093333333,9.02763333333,17.7196666667,8.6174,10.9867305556,9.57675,15.7461
267.73,12.4146151515,8.72606666667,11.4302666667,6.15346666667,8.388,17.0392,7.68693333333,10.6465666667,9.27220833333,15.2049333333
268.10,12.1414781145,8.67100000001,10.99,6.37673333333,7.9649,16.8485333333,6.9874,10.6806555556,9.02320833333,15.1895333333
268.48,13.5226410775,10.1014,12.081,7.94266666667,9.29936666667,18.0323333333,7.901,12.1854527778,10.3794583333,16.3654666667
268.85,13.62473367,10.2160666667,12.0554666667,8.2284,9.42026666668,18.4975333333,8.09213333333,12.4996444444,10.281625,16.4389666667
269.22,13.1468983165,9.44326666666,10.8347333334,7.4186,8.79806666665,17.7442,7.58433333333,11.7486277778,9.59516666666,15.7785333333
269.59,13.0129417509,9.36586666667,10.5996,7.78453333333,9.00953333333,17.6427333333,7.65706666667,12.084275,9.564,15.8385
269.97,12.2563973064,8.55526666668,9.78640000001,7.06566666667,8.50493333334,16.9702666667,7.07166666667,11.4646138889,9.05,15.4919333333
270.34,11.9002979798,7.99553333333,9.15993333333,6.91933333333,8.55296666667,16.3700666667,6.95213333333,11.0153944445,8.82075,15.2745666667
270.71,11.8134521886,8.06646666665,9.38193333334,6.88853333333,8.53936666668,15.8689333333,7.36920000001,10.9027444444,8.41908333333,15.3591666667
271.09,12.2370367003,8.42186666667,10.0202666667,7.1168,9.0795,15.9736666667,7.78466666667,11.5338166667,9.19316666667,15.8775
271.46,11.6871821549,7.5502,9.65279999999,6.74426666667,8.85896666666,15.5814,7.50673333333,11.2020055556,9.00379166667,15.676
271.83,11.3931986532,7.42633333334,9.41740000001,6.65253333333,8.87486666666,15.2396,7.62453333333,11.1264416667,8.94975000001,15.6548
272.20,11.6770747475,7.89986666667,9.94760000001,6.90773333333,9.34706666667,15.6951333333,8.22280000001,11.2151611111,9.39408333334,16.0137
272.58,10.6945171717,6.95673333333,9.05659999999,6.08606666667,8.26759999999,14.9478,7.31973333333,10.1900694444,8.70750000001,15.1406333333
272.95,10.2212087542,6.50526666667,8.8348,5.54426666667,7.88573333333,14.6128666667,7.0798,9.57383055556,8.95070833334,14.9405666667
273.32,10.3785454545,6.94753333333,9.05533333333,5.9136,7.84310000001,14.8618666667,7.23713333333,9.84778333333,9.25804166666,15.1582
273.69,10.2845488216,6.9754,8.97093333333,5.29313333333,7.45403333333,14.6308,7.21246666667,9.48270277779,9.16112500001,14.8589666667
274.06,10.494616835,7.06673333333,9.02526666668,5.36086666667,7.2253,14.3219333333,7.10346666667,9.38978333333,9.00566666666,14.584
274.44,10.58353367,7.16373333333,9.10939999999,5.3866,7.2668,14.3882666667,7.37006666667,9.60188333333,8.98075,14.5827
274.81,10.4419939394,7.14953333333,9.01793333333,5.2424,7.14203333333,14.3848,7.40733333333,9.45268888889,9.21462500001,14.3155333333
275.18,9.74002929293,6.7552,8.25233333332,4.7866,6.57586666667,14.0450666667,6.8826,8.66914722221,8.90429166666,13.7678666667
275.55,9.42450303031,7.29086666667,8.02746666667,4.64053333333,6.35706666667,14.024,6.76893333333,8.61152777778,9.01458333332,13.4254333333
275.93,9.45815218854,7.38626666667,7.83826666666,4.77026666667,6.30673333333,14.158,6.55606666667,8.43385555555,9.25920833333,13.6381
276.30,9.77329090908,7.41533333334,7.82139999999,4.988,6.53583333333,14.4291333333,6.58133333333,8.82858611111,9.38233333333,13.7798333333
276.67,10.7160501683,8.55219999999,8.75633333333,5.7052,7.57463333333,14.9932666667,7.7786,9.85218055554,10.1096666667,14.5072333333
277.04,11.0919474748,8.65679999999,8.69486666667,5.8454,7.54216666667,14.6602666667,7.61833333333,10.0867722222,9.86270833332,14.6628666667
277.41,10.8553053872,8.15293333333,8.61193333333,5.77593333333,7.5738,14.2732666667,7.672,10.0614166667,10.0375416667,14.6448
277.79,11.8656774411,9.28573333333,9.81600000002,7.3052,8.69046666665,14.9457333333,8.72826666667,11.4179527778,11.0863333333,15.9064
278.16,11.9895956229,9.81199999999,10.3046,7.91113333333,9.11846666667,15.1123333333,9.30373333333,11.9193,11.7122916667,16.5502
278.53,12.7370508418,10.5006,11.1388,8.60686666666,9.71980000001,15.2682666667,9.6132,12.6155166667,12.34775,17.2165666667
278.90,12.7170340067,10.1693333333,10.6021333333,8.21999999999,9.28070000001,14.9022,8.9184,12.4178861111,11.9332916667,17.1930333334
279.27,12.6773737374,10.0834,10.459,7.89766666667,9.08183333333,14.5538666667,8.79493333333,12.3071361111,11.7110416667,17.3056666667
279.64,12.2148996633,8.75773333334,9.61659999999,7.23926666667,8.52506666667,13.7422,8.45093333333,11.5909333333,10.985625,17.0322333333
280.02,12.8567518519,9.20306666667,10.3500666667,7.59,9.08653333333,14.1919333333,9.09893333333,12.0715222222,11.681,17.5006
280.39,12.3229639731,8.78393333333,9.65533333333,7.26233333334,8.52279999999,13.6630666667,8.94613333333,11.4190277778,11.4352083333,16.9621
280.76,11.5662205387,8.40666666667,8.73466666667,6.51253333333,7.88393333333,13.2705333333,7.98266666667,10.4840222222,10.7707916667,16.3798
281.13,10.9905555556,8.33800000001,8.35653333333,6.16386666667,7.73993333334,13.0677333333,7.7468,10.0694027778,10.57075,15.7214333333
281.50,11.0170340068,8.52473333334,8.33453333333,6.2316,7.956,13.46,7.7362,10.0091222222,10.301875,15.5087
281.87,10.133162963,7.40633333334,7.4246,5.35866666667,7.09506666667,12.9320666667,6.77493333333,8.87772777778,9.29754166667,14.4473666667
282.25,9.98905286195,7.32466666667,7.33326666666,5.179,7.05956666667,12.7991333333,6.53853333333,8.71118055556,9.04520833334,14.3751666667
282.62,9.2775077441,6.61880000001,6.2844,4.4952,6.28233333333,12.3994,5.84126666667,7.76693055556,8.39850000001,13.9153333333
282.99,9.33559326598,6.96459999999,6.55733333333,4.79446666667,6.86396666667,12.712,6.419,7.96905833333,8.64295833332,14.2043
283.36,9.23370572391,6.59406666666,6.5498,4.81253333333,6.6969,12.6722666667,6.3926,8.06654722223,8.43654166667,13.8371
283.73,8.87232188553,6.38186666667,6.21153333333,4.4906,6.45696666667,12.5777333333,6.10066666667,7.64752222223,7.86358333333,13.5409666667
284.10,8.29913636364,6.03726666667,5.7666,4.1838,6.2185,12.2502,5.9536,7.36421666667,7.263,13.0033666667
284.47,8.13679966331,5.62366666667,5.7006,3.82726666667,6.21316666667,11.8971333333,5.92466666667,7.45362777778,6.999625,12.8282
284.85,8.66545723905,5.86493333333,6.32073333333,4.3538,6.7443,12.1396,6.56066666667,7.99200000001,7.22783333333,13.4551666667
285.22,8.36356060606,5.46846666667,6.03293333333,4.1352,6.31,11.9271333333,6.28206666667,7.72651388888,6.850625,13.3021333333
285.59,8.38526666667,5.28326666667,6.00546666667,4.2694,6.28173333333,11.5328666667,6.35806666667,7.57828888888,6.78395833333,13.5419
285.96,8.05468215488,5.314,5.6238,4.19786666667,6.2536,11.1009333333,6.35026666667,7.40049166667,6.77991666667,13.6033333333
286.33,7.60056835017,4.81913333333,5.06253333333,3.7852,5.8597,10.6754,5.923,6.76491388889,6.526125,13.2915666667
286.70,7.65164377105,5.14153333333,5.36213333333,4.1864,6.12646666667,10.7643333333,6.16593333333,6.93594166667,6.82641666667,13.2970666667
287.07,7.67879595959,5.1568,5.40473333333,4.3706,6.06046666667,10.7367333333,6.11153333333,6.99645,6.91495833333,13.1746666667
287.44,8.2355979798,6.00533333333,5.992,4.94513333333,6.72816666667,11.4123333333,6.5936,7.45122777778,7.50254166667,13.7371333333
287.82,8.92681986531,6.82546666667,6.75946666667,5.69626666667,7.54106666667,12.0218666667,7.4848,8.16980277777,8.399625,14.1843333333
288.19,9.12084511784,6.86166666667,6.55233333333,5.66473333333,7.46173333333,11.7668,7.3154,8.09351111112,8.413125,14.2528
288.56,8.8411919192,6.74753333333,6.52513333333,5.68153333333,7.34823333333,11.498,6.94673333333,7.79902222223,8.31429166667,14.0148333333
288.93,8.72193973064,6.7042,6.3968,5.6898,7.2899,11.2294,6.8614,7.65937777778,8.54891666667,13.8402666666
289.30,9.15274107744,7.23226666666,6.8106,6.3752,7.8938,11.2424666667,7.32133333333,7.93020277777,8.86883333333,14.3839666667
289.67,9.48446835017,7.8004,7.25233333333,6.8232,8.25846666667,11.4438666667,7.4496,8.41771666666,9.299625,14.4469
290.04,10.0731612795,8.31313333334,7.75533333333,7.117,8.55013333334,11.7204666667,7.71506666667,8.82309166667,9.68795833333,14.7192666667
290.41,10.0229565657,8.16413333333,7.77373333333,6.9426,8.4873,11.6069333333,7.70993333333,8.90616666666,9.52791666668,14.5498666667
290.78,9.98706296298,8.00153333333,7.67106666667,6.6122,8.43893333333,11.1747333333,7.6746,8.84461666667,9.15266666667,14.3632666667
291.15,9.75623299664,7.72599999999,7.47986666667,6.38993333333,8.14453333333,10.8764666667,7.3912,8.69373333333,8.89291666667,14.3379
291.52,8.90140336701,6.72166666666,6.67013333333,5.63753333333,7.38066666667,9.84013333333,6.68053333333,7.90642222222,8.21741666667,13.7413
291.89,8.49762794612,6.35860000001,6.15153333333,5.1636,6.954,9.15393333334,6.008,7.47551388889,7.86683333334,13.6014333333
292.26,8.51524646464,6.47713333333,6.579,5.37826666667,7.29343333333,9.24686666665,6.35086666667,7.73966944444,8.05474999999,13.8371
292.64,8.93450942762,6.83826666667,6.7418,5.487,7.45303333333,9.57993333333,6.47713333333,7.89762777778,8.22170833334,14.1482666667
293.01,8.46913265993,6.54033333334,6.40313333333,5.08933333333,7.19003333333,9.40626666667,6.38873333333,7.66260555556,7.674625,13.7375666667
293.38,8.47034276094,6.41740000001,6.43913333333,5.06673333333,7.21913333333,9.51606666667,6.46786666667,7.89600833333,7.95854166666,13.7161
293.75,8.3278080808,6.28266666666,6.2756,4.77633333333,7.15916666667,9.29566666668,6.38786666667,7.71001388889,7.93266666667,13.7387666667
294.12,8.16656531987,6.1968,6.1858,4.8048,7.24153333333,9.11079999999,6.42833333333,7.73952222222,7.85641666666,13.4977666667
294.49,8.44818350168,6.6596,6.49406666667,5.2746,7.56156666667,9.30573333332,6.783,8.16448888889,8.05375,13.6452
294.86,8.38930336702,6.74559999999,6.42666666667,5.23326666667,7.40563333333,9.48206666667,6.46786666667,8.09434166667,8.23904166667,13.6695
295.23,8.17792760942,6.60413333333,6.315,5.0042,7.25816666666,9.09166666667,6.3512,7.74126111112,8.097125,13.2955333333
295.60,8.61037171717,7.28939999999,6.6824,5.39,7.55103333334,9.22933333333,6.75693333333,8.11903333333,8.415125,13.4548666667
295.97,8.80989292929,7.53546666667,6.88746666667,5.6654,7.56496666666,9.55226666667,6.76386666667,8.30551944444,8.53016666667,13.6013333333
296.34,8.88122323233,7.70040000001,7.06033333333,6.01533333333,7.6479,9.71693333334,6.78273333333,8.34970555556,8.797125,13.7029666667
296.71,8.87958013467,7.86613333334,7.24573333333,6.18633333333,7.77686666666,9.78459999999,6.78186666667,8.55431111111,8.91133333333,13.9508666667
297.08,9.30855858586,8.30266666666,7.6558,6.6266,7.9229,10.1228666667,6.89113333333,8.76811388888,9.45258333333,14.2729666667
297.45,8.98634309765,8.15593333334,7.38626666667,6.3398,7.71576666667,9.88266666665,6.80906666667,8.52025277778,9.19320833334,14.0529666667
297.82,8.53270067339,7.96006666666,7.27773333334,6.11613333333,7.35139999999,9.65100000001,6.57966666667,8.22619444445,9.00016666667,13.5758
298.19,8.40128047137,7.95306666666,7.245,6.0592,7.1131,9.57213333333,6.2284,8.06494166667,9.06295833334,13.5248
298.56,8.17889932659,7.94126666667,7.13213333333,6.05833333333,6.99326666667,9.46453333333,6.02946666667,7.81365833333,8.92666666666,13.2831333333
298.93,8.66835892256,8.27933333333,7.55293333333,6.58953333333,7.49436666666,9.80446666666,6.608,8.23655,9.37454166668,13.6393333333
299.30,8.87156531986,8.51373333333,7.8908,6.84693333333,7.71036666667,9.9892,6.69133333333,8.54786388889,9.63966666666,13.7622666667
299.67,8.75911043771,8.34826666667,7.97726666667,6.86773333333,7.71826666667,10.1032666667,6.68093333333,8.35981388889,9.57708333332,13.8158333333
300.04,8.24825252525,8.1108,7.8354,6.4764,7.43256666667,9.58700000001,6.3154,7.94678333333,9.237625,13.3905
300.41,7.83972760942,7.802,7.65326666667,6.00186666667,6.98853333334,9.22273333332,5.93493333333,7.62328611111,8.97466666667,12.9584
300.78,7.89719696969,8.0464,7.83253333333,6.31313333333,7.12706666667,9.24673333332,6.52406666667,7.63706666667,9.24029166667,13.0094
301.15,7.56084478114,7.5538,7.53166666667,6.0868,6.98026666667,8.74186666667,6.29286666667,7.44207777778,8.89558333333,12.6205333333
301.52,7.86641952862,7.85733333333,7.89246666667,6.3434,7.29243333333,8.98046666668,6.337,7.72135,8.95129166667,12.6451333333
301.89,8.59602828283,8.42473333333,8.26633333333,6.8154,7.89143333334,9.35546666668,6.75733333333,8.41915833333,9.258375,13.2476666666
302.26,8.80186531987,8.50646666667,8.58373333334,6.91486666666,8.36473333333,9.55373333333,7.14373333333,8.71683888889,9.342375,13.5652666667
302.63,9.26113468013,8.92419999999,9.09806666667,7.20446666666,8.68756666667,9.86133333335,7.4428,9.19678611112,9.83495833332,14.1707
303.00,8.59772659934,8.31813333333,8.70246666666,6.70206666667,8.11776666667,9.32633333333,6.712,8.73428611111,9.17754166668,13.5563
303.37,8.42184242423,8.23479999999,8.47553333333,6.72133333333,7.94856666666,9.10833333333,6.519,8.61423333334,8.95379166666,13.4521666667
303.74,8.61052525252,8.61719999999,8.64913333333,6.9786,8.17036666666,9.40319999999,6.6666,9.08940555556,9.20449999999,13.5369666667
