wavelength,Back_SpoPlum,Belly_SpoPlum,Breast_SpoPlum,Crissum_SpoPlum,Crown_SpoPlum,DorTail_SpoPlum,Patch10_SpoPlum,Rump_SpoPlum,Throat_SpoPlum,WingTip_SpoPlum
799.16,26.94125,55.1416666667,32.075,56.2916666667,21.7875,15.5833333333,49.3291666667,33.1472222222,32.0083333333,18.475
799.47,27.12917,55.2504666667,31.9862,56.7529333333,21.8350666667,14.9742,49.7064666667,32.5849333333,32.1244,18.1781
799.78,25.9778233333,54.1102,30.5165333333,55.3023333333,20.3796,13.1568666667,49.0904333333,31.2728222222,30.6578,16.3311666667
800.08,25.40556,52.6782666666,30.3585333333,54.4930666667,20.0486666666,13.2006666667,47.7557,30.1107333333,29.9071333333,15.5997333333
800.39,25.6689,52.7409333333,30.8310666667,54.8895333333,20.6984333333,13.6604,48.0062666667,30.4627111111,30.4244,16.7729666667
800.70,26.0032433333,53.1175333334,31.1051333333,54.5282666667,21.2579333333,13.4681333333,48.6432666667,30.7577777778,30.2695333333,16.6667333333
801.00,26.3032533333,52.3796,30.7108,52.8918666666,21.8013333333,13.5541333333,48.5341333333,30.9227777778,29.9338,17.0242333333
801.31,27.9358166667,53.1986666667,32.2386666667,53.5755333333,23.5396333333,14.8498,49.8832666667,31.7570888889,31.189,17.8599333333
801.62,26.2901033333,52.2038,30.4406666667,52.3232,21.5978,13.3883333333,48.2597333333,30.6304666667,29.8347333334,16.2536
801.92,26.3752666666,52.6620666667,30.5827333333,51.6829333333,21.3894666667,13.436,47.8135333333,30.5983555556,29.6502666667,16.1024666667
802.23,26.3857966667,52.6487333333,30.614,51.3643333333,21.3128666667,12.7800666667,47.6417333333,30.3078,29.5452666667,15.9259333333
802.54,26.9253733333,52.9019333333,30.7736,51.9644,21.6408666667,12.6298666667,48.0965,31.1455333333,29.817,16.7182
802.84,28.1228533333,53.1403333333,30.9702,51.8252666667,21.9953333333,13.3702,48.1102666667,31.9294666667,30.9518,17.6184
803.15,26.51291,50.9642666667,29.3205333333,50.3949333333,19.9815666667,12.0384666667,45.8492333333,30.0305777778,29.6877333333,16.1248333333
803.46,26.96282,52.1689333333,29.3896666667,50.845,20.5867333333,12.6572,46.7840666667,30.9203777778,30.4881333333,16.2345666667
803.76,27.27919,52.3446,29.2938,50.2730666667,20.3954666667,12.7966666667,47.0151,31.0012666666,30.3014,15.7439
804.07,25.3227233333,51.6595333333,27.6828,49.3371333333,18.1471,11.0400666667,45.6990666667,29.2082,29.2984666667,14.1171
804.38,24.7813133333,51.2743333333,27.3823333333,49.5882666667,17.2646666667,10.5785333333,45.0784666667,28.5002,28.647,13.3334
804.68,23.0206433333,49.5773333333,25.2835333333,48.0210666667,16.1671,9.57726666667,43.4484666667,26.926,27.3488,12.4878666667
804.99,24.2037733333,50.6197333333,26.7418666667,49.277,18.3004666667,10.8358666667,44.4506333333,28.5069777778,29.1266666667,14.0234666667
805.30,22.5884433333,48.892,25.1391333333,47.9868,17.3221333333,9.29753333332,43.2579333333,27.0533111111,27.6661333333,12.5601
805.60,22.4199066667,48.8105333333,24.4475333333,47.419,17.2120666667,9.40293333332,43.1548333333,27.2058444444,27.8232666667,12.4917666667
805.91,20.96339,47.8649333333,23.9563333334,46.6381333333,16.8711333333,8.99673333333,42.4013,26.7586666667,27.0091333333,11.8307
806.21,19.1660766667,47.3410666667,22.6974,46.2042666667,15.8044,7.98660000001,41.3293666667,25.7256888889,25.5008666667,10.6454666667
806.52,20.22801,49.3837333333,24.0757333333,47.3169333333,16.8461333334,8.8502,42.8238,27.7209777778,26.4724666667,12.0912
806.83,19.1640733333,48.4411333333,23.7647333333,47.0784666667,15.6372,7.63713333333,42.0736,27.1960888889,25.6568666667,11.4951333333
807.13,19.4597766667,49.2770666667,25.1205333333,48.3132,16.3002666667,8.06206666667,42.3744666667,27.6640222222,26.2753333333,11.8273333333
807.44,21.6647666666,49.6352,26.8638666667,49.1025333333,18.2841333333,10.7298666667,43.5402666667,29.3654888889,27.6724666667,13.6833666667
807.74,21.0783066667,48.6428,26.3573333333,49.0319333333,17.3452666667,9.71066666667,43.0488666667,28.0074444445,26.4170666667,12.7046
808.05,21.7629033334,49.7084,26.8750666667,49.8646,17.1304,9.20840000001,43.9949666667,28.3994888889,26.375,12.1093333333
808.35,22.3349733333,50.2978666666,27.053,50.4304666667,16.6114333333,8.9846,45.2318666667,28.2008666667,25.6179333333,11.4846333333
808.66,22.2794866667,50.011,26.8217333333,50.5648666667,16.3455666667,9.13606666668,44.8892333333,28.2797555556,25.6812,11.5006333334
808.97,24.9035966667,51.9286,30.1114666666,53.2665333333,19.4537333333,11.8616,46.9398666667,30.8658666667,27.4582666667,14.5764333333
809.27,25.0497933333,52.3355333333,29.8413333333,53.3785333333,18.6167333333,11.6326666667,46.5985333333,30.8201333333,26.9728666667,13.3786333333
809.58,26.2619233333,52.8842666667,30.7197333333,54.5192,19.6660666667,12.1474666667,48.0657,31.9669555556,26.9084666667,14.2028
809.88,26.7647333333,52.1799333333,30.4845333333,55.225,20.4152,13.3333333333,47.7969666667,31.3994444444,26.6206,14.4464333333
810.19,27.35583,52.4290666667,30.4695333333,55.0840666667,20.1971333333,13.7854666667,47.6869333333,31.3391111111,26.5158666667,14.4811
810.49,26.6654233333,51.4517333333,28.6527333333,54.2741333334,19.5296333333,13.2984666667,46.8118666667,29.8102666667,25.9351333333,14.1578333333
810.80,24.1689633333,50.2106,26.9940666667,53.3802,17.6607333333,11.3216666667,45.4735,28.5651555556,24.5731333333,12.9064333333
811.10,24.76104,51.3404,27.248,53.7368,18.0961,11.7794,46.3819,30.2174444444,26.0735333333,13.8554
811.41,23.7709,50.6787333333,26.4606,53.3454,16.6242,10.509,44.6303333333,28.9130888889,25.2242666667,13.103
811.71,22.17904,48.9599333333,25.9928,51.4421333333,15.6974,9.91733333333,42.8132,28.0102666667,24.137,12.6359
812.02,21.4771433333,49.1502,26.013,50.7784,16.0012333333,9.26913333333,42.5490333333,27.3757111111,23.6956666667,12.0025666667
812.32,19.0259966667,46.8088666667,23.2148666667,47.8171333333,13.3095333333,7.331,39.9822,24.5629333333,21.4353333334,9.5196
812.63,21.1153833334,47.7973333333,24.9116666667,48.8692666667,15.1471333333,8.94006666666,41.8198666667,25.5674,23.3922,11.8434666667
812.93,22.6264466667,49.0092666667,27.4358666667,49.6387333333,17.2727,10.8510666667,42.9197,26.9774222222,26.3054666667,14.0559
813.24,22.6958733333,49.3638,28.4413333333,50.2394,18.1085666667,10.9982,44.0572666667,27.7174666667,27.3554666667,15.0788333333
813.54,24.3040366667,50.7432,30.5404,51.3626,20.9572,13.5584666667,45.5011666667,30.1577333333,29.3581333333,17.5732
813.85,23.74423,49.3116,30.2294666667,49.6282666667,20.2514333333,13.6721333333,44.0219666667,29.9235555555,29.2677333333,17.1803333333
814.15,23.8618933333,49.1515333333,30.305,49.6283333333,20.2219,13.8547333333,43.8103666667,29.5358222222,29.5064666667,16.0733
814.46,25.48222,50.0714,31.6528666667,50.2362,21.7023,15.6948,44.7995333333,30.8401111111,30.7304,17.6111666667
814.76,26.8135266667,50.9678,32.4624,51.0646,23.6560666667,17.3548666667,46.7365666667,33.0036,31.3333333333,19.4784666667
815.07,27.35136,50.9350666667,32.5514666667,51.7062666667,24.2367,17.7496,46.6561333333,33.4637555556,32.5304,20.4332
815.37,29.2178466667,52.3044666667,34.1312666667,53.2809333333,25.7584666667,19.8634666667,48.0367666667,35.1075777778,34.2363333333,22.3359333333
815.68,31.25783,53.447,35.5246,54.7182666667,27.7572,21.8088,50.3153,37.2852444445,35.8036666667,23.9691
815.98,29.9794166667,53.0118666667,35.1270666667,54.1212666667,26.5784666667,20.6012,49.3105,36.2191555556,35.0855333333,22.9809
816.29,28.0807733333,52.1272,32.5041333333,53.4518666666,23.7587,18.3953333333,47.9967333333,34.2595333333,32.9024666667,20.3609
816.59,28.5588933333,51.9070666667,32.1395333333,52.6784,23.3281,18.7216666667,47.0999,33.8334222222,32.2450666667,20.1161666667
816.89,28.4950966667,51.7480666667,31.391,52.8924,22.7349,18.2257333333,47.0709666667,32.8854222222,32.2729333333,19.8635666667
817.20,29.29952,52.8359333333,31.9260666667,54.2434666667,23.0742333333,18.1692666667,48.1112333333,33.5133111111,32.1693333333,20.1111333333
817.50,30.7132266667,54.0857333333,33.1348666667,55.3604,23.9811666667,18.9551333333,48.9655333333,34.4584,33.0826,21.2069666667
817.81,29.4327066666,53.6698,32.1712,54.475,22.7013333333,17.6044666667,47.7217333333,33.1464,31.3966,19.6636666667
818.11,28.5198466667,53.6048666667,32.2474,54.5601333333,21.7897333334,16.7722666667,47.0639,31.7546444444,31.4628666667,18.5268666667
818.41,28.4734766667,54.4444,32.4878,54.5427333333,21.8386666667,16.7454,47.4139,31.842,31.1012666667,18.1513666667
818.72,29.5096133333,54.6331333333,33.2311333333,54.7538,22.3537666667,16.6482,48.3843333334,32.5471777778,31.2906666667,18.3100333333
819.02,29.22825,55.1514666667,33.4312666667,55.9982,22.1524,16.4794,48.3423,32.4183333333,31.5329333333,17.9677666666
819.33,29.22198,54.0948,32.4179333333,55.9092666667,22.0493333333,16.4924666667,48.2623666667,32.4665333333,31.1868666667,17.3794666667
819.63,29.9465266666,54.0442,33.4300666667,55.735,23.5058,17.5638666667,48.5093333333,33.3311111111,31.7391333333,18.7542
819.93,29.6550633333,54.2956,33.8028666667,55.5941333333,24.0609,17.7855333333,48.7131,33.6059111111,31.9769333333,19.2116666667
820.24,29.51533,54.3718,33.7596,55.1358666667,23.7790666667,17.3744666667,48.533,33.5995111111,31.7559333333,18.9543666667
820.54,29.5069833333,54.4980666667,33.9877333333,55.2962666667,23.8251333333,17.0782,48.9732,33.8533111111,31.9631333333,18.9629666667
820.85,29.0324033333,54.1769333333,33.852,54.7612666667,23.6220333333,16.8048,48.4889,33.6238666666,31.6668,19.2497333333
821.15,29.4976,54.4828666667,34.441,55.5335333333,24.2987666667,17.2638666667,49.1258,34.2365333333,32.3244666667,19.9775333333
821.45,29.6385966667,54.3806,34.4820666666,55.2715333333,24.4013,17.4054,49.2901666667,34.7070888889,32.5152666667,20.1002666667
821.76,29.60447,54.3381333333,34.4934666667,55.3123333333,24.4193666666,17.4207333333,49.3141,34.7045111111,32.6037333333,20.1424
822.06,29.41759,54.5228,34.4593333333,55.3231333333,24.3696666667,17.6166666667,49.2664,34.7422222222,32.7954,20.2635
822.36,29.6633633333,54.7420666667,34.7792666667,55.4339333333,24.5390666667,17.8578666667,49.4085,34.9665555555,32.8838,20.636
822.67,29.6197566667,54.8708,35.049,55.4519333333,24.7214666667,18.0237333333,49.4478,35.1960888889,32.9484666667,20.8138666667
822.97,29.4558433333,54.8574,35.029,55.4099333334,24.5103666667,17.8775333333,49.4513666667,35.1999111111,33.0002666667,20.6482666667
823.27,29.4360433333,54.9458,35.1442,55.5548,24.3788,17.7315333333,49.4104666667,35.2858666667,33.1309333334,20.6846
823.58,29.25099,54.8052666667,35.2687333333,55.6720666667,24.2669,17.5926,49.4335333333,35.2780222222,33.1554,20.5760666667
823.88,28.94931,54.2934,35.0356666667,55.2492,24.0234333333,17.6030666667,48.9944333333,34.9493555555,32.8748666667,20.6025666667
824.18,29.47045,54.9484,35.5272666667,56.0046,24.4403,18.1637333333,49.7825333333,35.5505333333,33.5172,20.9579
824.49,29.4268133333,54.9223333333,35.5546666667,55.9661333333,24.3227333333,18.2175333333,49.7602333333,35.5874444444,33.6112666667,20.8720666667
824.79,29.6227733333,55.2564,35.8638666667,56.7704666667,24.4399,18.4463333333,50.0609666667,35.6939333333,33.837,21.0164
825.09,29.9888333333,55.3010666667,36.2281333333,57.1052666667,24.6857333333,18.8761333333,50.2168666667,35.9957111111,33.947,21.3522
825.39,29.9126666667,54.9208,36.2202,57.0948666667,24.4958666666,18.7724666667,50.1135,35.9539333333,33.7833333333,21.2597333333
825.70,29.2131833333,54.0406666667,35.3500666667,55.982,23.9879666667,18.2279333333,49.3171,35.1228888889,33.3408,20.4006
826.00,29.7814833333,54.4818666667,35.6538666667,56.2397333333,24.1521666667,18.638,49.6662333333,35.4080666667,33.7562666667,20.7702666667
826.30,29.4437133333,54.2082,35.2415333333,55.8510666667,23.8242,18.179,49.2438666667,34.9222444445,33.1236,20.2851
826.61,29.31879,53.9161333333,34.9068,55.5132,23.6504,18.0936,49.0447333333,34.6122888889,32.5842666667,19.8473666667
826.91,29.4706833333,54.0882,34.8311333333,55.5383333333,23.9629666667,18.2479333333,49.1080666667,34.8138888889,32.781,20.0695333333
827.21,29.7501833333,54.7126,35.1428,56.0434,24.2198666667,18.2429333334,49.2299333333,35.2753555556,33.1926,20.0844333333
827.51,29.4862433333,54.146,35.0152,55.4518666667,24.0103666667,17.7560666667,48.5648666667,34.8763555556,32.8603333334,19.6503
827.82,29.3982833333,54.1536666667,34.9364,55.1155333333,23.8662666667,17.5930666667,48.3303333333,34.7492,32.7712666667,19.5003
828.12,28.8323666667,53.4062,34.5193333333,53.98,23.5280333333,17.6962,47.5015666667,34.3466222222,32.5282,19.4241
828.42,28.3772133333,53.1964,34.0410666667,53.379,23.0549,17.1966,47.1781,34.0944888889,32.3242,19.0707333333
828.72,28.6084433333,53.4022,34.2134,53.7265333333,23.2252333333,17.2517333333,47.1584,34.3561111111,32.4779333333,19.3337666667
829.02,28.99794,53.9364,34.8545333333,54.5994,23.2599,16.8485333333,47.6419666667,34.9198222222,32.5616666667,19.8368666667
829.33,28.58126,53.5184666667,34.7358,54.1808,22.9722,16.0490666667,47.0307333333,34.5670222222,32.295,19.7493
829.63,29.33997,54.3870666667,35.7586666667,55.0828,23.9696666667,17.2433333333,47.7932,35.8603555555,33.5056,20.7885666667
829.93,30.4167266667,55.4808666667,37.1268666667,56.6928666667,25.245,18.1294666667,48.7466333333,36.9895777778,34.9796,21.9753666667
830.23,30.8856433333,55.1121333334,37.3476666667,56.5945333333,25.1802333333,18.9903333333,48.4854333333,37.0779111111,35.0639333333,22.7406
830.54,31.74358,56.1689333333,38.3376666667,57.7689333333,26.3911,20.5332,49.7156,37.9408,35.6978666667,23.5110333333
830.84,31.2110033333,55.6468666667,37.4504,57.5354,26.1379333333,19.9151333333,49.7873666667,37.6864444445,34.8914,23.3191666667
831.14,31.0267,55.2027333333,37.0434,56.7191333334,26.0419,19.9522666667,49.4134666667,37.2691555555,34.4302,23.4334333333
831.44,31.1973166667,55.5112666667,36.8142,57.3656,26.2291666667,19.6766666667,49.7717666667,36.8837555556,33.9895333333,23.2050333333
831.74,31.09401,55.7726666667,36.7904,58.2669333333,26.1254333333,19.6605333333,49.6974666667,36.4725777778,34.1128,22.5127
832.04,29.8254433333,54.9256666666,35.4682,57.2354666667,24.9956666667,18.6789333333,49.0989,35.0918222222,33.0446,20.5380333333
832.35,28.72335,54.3761333333,34.6962,56.5354,24.5115333333,18.6454666667,48.9327666667,34.6606888889,32.4465333333,19.6549666666
832.65,27.74734,53.5264,33.4954,55.5015333333,23.3179333333,18.048,48.0595,33.7679555555,31.1572666667,18.1057
832.95,27.03652,52.7766,33.0947333333,54.5843333333,22.8669,17.4044,47.5306333333,32.9572222222,30.3687333333,17.4293
833.25,26.1770033333,52.0522666667,32.3002666667,53.8844,22.2418666667,16.4807333333,47.5172333333,32.5643777778,29.7107333333,16.6322666667
833.55,26.00724,52.3932666667,32.3601333333,54.4058,22.6481333333,16.1402666667,47.7489666667,32.9272,29.5665333333,16.4547666667
833.85,26.30008,52.4364666667,32.7752,54.5939333333,22.9100666667,16.4690666667,48.1154333333,33.3355333333,30.1098,17.1620666667
834.16,27.0616,52.5736,33.7769333333,55.0471333333,23.8227,17.6055333333,48.4563,33.9856666667,31.3704,18.189
834.46,27.2091666667,52.5972,34.0875333333,55.1946666667,23.9020333333,17.646,48.9416666667,34.3533555555,31.9099333333,18.4153333333
834.76,27.6067233333,52.8368,34.7424,55.1893333333,24.0938333334,17.8833333333,49.1868333333,34.8354444444,32.3712666667,19.0222333333
835.06,27.49199,52.2095333333,34.8531333333,54.4252666667,23.9272666667,17.8798,48.7166,34.3614222222,31.8709333333,19.3582333333
835.36,28.8877733333,52.6600666667,35.7954,54.3036,25.0726333333,18.7392,49.2013,34.7811555555,32.7261333333,20.7589333333
835.66,29.94492,53.3615333333,36.8115333334,55.0088,25.4719333333,19.1162666667,49.9539666667,35.5271777778,33.5029333333,21.3538
835.96,31.60565,54.7696666667,38.6634666667,56.7742,27.1236666667,20.5146,51.6359,36.8918666667,35.1535333333,23.3294333333
836.26,32.5319333333,54.7555333333,39.3096,57.1394,27.9572666667,21.2165333333,51.8660333333,37.2187777778,36.0296666666,24.2499
836.57,34.15434,54.9868666667,40.1944,57.1175333333,28.8327333333,22.4314666667,52.2944,37.7837555555,36.5781333333,25.7736333333
836.87,34.1503466667,54.0554,39.634,56.0138,27.7646666667,21.6321333333,51.9929333333,36.4524,36.2809333333,24.8417666667
837.17,34.9024366667,54.5503333333,40.2962,55.7346666667,28.3990666667,21.0526,52.9112333333,36.6264444444,36.2607333333,25.1315666667
837.47,35.2174633333,54.5162,40.1672,56.0931333333,28.6320666667,21.0632,53.3930666667,36.5352222222,35.1016,25.3702333333
837.77,35.3062666667,54.9339333333,40.1007333333,56.5218,29.187,21.3610666667,53.0056333333,36.2906222222,34.4552,25.3938666667
838.07,35.9373166666,56.5212666667,41.1243333334,57.7380666667,30.0528666667,21.5342666667,54.0475333333,37.1737333334,34.3916666667,25.7473
838.37,36.1179666666,58.2628,41.5818,59.3502666667,30.5084333333,21.4687333333,55.7558,38.5265777778,35.2825333333,25.5085333333
838.67,33.6557266667,56.0177333333,39.9558,59.6164666667,27.8613333333,19.4838,53.5104,36.8583777778,32.7434,23.3996666667
838.97,31.6086966667,53.2601333333,36.9232,57.685,26.8206,17.9342666667,50.1978,34.5201777778,31.6775333333,21.8974666667
839.27,29.51846,52.9339333333,35.9139333333,57.0353333333,25.3149333333,15.9907333333,49.1782,32.9135111111,30.5223333333,20.1536333333
839.57,29.5523233333,54.2350666667,35.9582666667,58.4702,24.4686333333,14.8308,50.2253333333,32.9199333333,29.9518,19.9356666667
839.87,27.8937233333,53.5412666667,35.3317333333,57.5699333333,23.3092666667,13.8130666667,49.3524666667,32.0224222222,29.8320666667,18.2093333333
840.17,30.0097666666,57.0174666667,38.0382666667,59.5375333333,25.9490333333,16.2042666667,51.6108666667,34.6253777778,31.3238666667,20.4704666667
840.47,28.5200666667,54.8322,35.5816,57.9391333333,24.4888,15.9876666667,48.7900666667,32.9065333333,30.1796,19.3598
840.77,26.2404833333,53.4127333333,33.3014,54.7459333333,21.6112,12.9683333333,46.5794,30.5555777778,28.0317333333,17.9128
841.07,25.4179066667,51.7766666667,32.8425333333,55.7190666667,20.8968,11.6243333333,46.8951,30.1804888889,27.462,15.9136333333
841.37,25.3591933333,51.2065333333,31.7247333333,55.4244666667,21.0992333333,9.97326666667,47.4172333334,29.5679777778,27.1312666667,15.2546666667
841.67,27.0811866667,51.8856666667,33.1547333333,54.9598666667,22.6273666667,11.7248,48.2841333333,30.1040888889,28.3824,17.0151
841.97,28.4565,53.3880666667,34.1186,55.6165333333,25.1963,12.4749333333,50.6666333333,32.6393111111,30.1918666667,17.8721333333
842.27,29.8285933333,54.1712666667,35.5679333333,55.3444666667,26.5921,15.2325333333,51.3966333333,34.1527333333,31.2848666667,19.0038
842.57,31.1463733334,52.7102,35.6562666667,54.0888,27.1859,15.4107333333,51.5392,34.7938444445,32.0867333333,18.8857666666
842.87,33.23534,52.5676,36.5265333333,54.9392,29.7293,18.0765333333,52.054,36.7444222222,34.1176666667,21.9609
843.17,35.28777,55.9420666667,39.2133333333,59.1098,33.3747666667,19.0684,55.2277333333,39.6343777778,36.5630666667,24.3376333333
843.47,30.9021633333,51.5777333333,34.9333333333,56.2888666667,29.4664666667,13.3110666667,52.4000333333,35.9332888889,33.7332666667,20.1889666667
