wavelength,Back_LanFulf,Belly_LanFulf,Breast_LanFulf,Crissum_LanFulf,Crown_LanFulf,DorTail_LanFulf,Patch10_LanFulf,Rump_LanFulf,Throat_LanFulf,WingTip_LanFulf
375.81,2.10611111111,3.99655555555,3.74255555555,2.35933333334,2.29122222222,5.03511111111,2.59944444444,2.35855555555,5.07577777778,4.81188888889
376.18,2.11533333333,3.99333333333,3.74688888889,2.37633333333,2.296,5.05466666667,2.61088888889,2.38577777778,5.10411111111,4.79722222222
376.54,2.15955555555,4.00222222222,3.74755555556,2.36577777778,2.33633333333,5.05388888889,2.60244444444,2.41333333333,5.148,4.79855555555
376.90,2.27066666667,4.08188888889,3.83277777778,2.45733333334,2.43211111111,5.159,2.71644444444,2.50244444444,5.254,4.926
377.26,2.27866666667,4.08744444444,3.82588888889,2.47455555555,2.43411111111,5.17188888889,2.72722222222,2.51544444445,5.30822222222,4.95388888889
377.63,2.24488888889,4.04644444444,3.77466666667,2.457,2.42655555556,5.12211111111,2.66655555555,2.49588888889,5.295,4.91822222222
377.99,2.165,4.00544444445,3.74355555556,2.446,2.37233333333,5.03888888889,2.59788888889,2.43344444444,5.24544444444,4.85233333333
378.35,2.11877777778,4.02555555556,3.72655555555,2.43811111111,2.34911111111,4.977,2.55288888889,2.41333333334,5.22544444445,4.84844444445
378.71,2.04877777778,3.97511111111,3.68133333333,2.396,2.30388888889,4.90788888889,2.47622222222,2.35844444444,5.17155555556,4.79755555556
379.07,2.02322222222,3.96477777778,3.66911111111,2.403,2.30666666667,4.87222222222,2.44811111111,2.33566666667,5.16,4.78722222222
379.44,1.94666666667,3.86266666667,3.61577777778,2.36777777778,2.25566666667,4.82244444445,2.36944444445,2.25133333333,5.10055555556,4.72055555556
379.80,1.89844444445,3.82444444444,3.57866666667,2.33055555556,2.21588888889,4.77044444444,2.33622222222,2.21144444445,5.07311111111,4.70811111111
380.16,1.90777777778,3.87344444444,3.61155555556,2.32655555555,2.27222222222,4.784,2.36777777778,2.21533333333,5.08188888889,4.77955555555
380.52,1.92733333333,3.93277777778,3.65733333333,2.36955555556,2.31522222222,4.86433333333,2.40322222222,2.22011111111,5.10666666667,4.85411111111
380.88,1.90544444444,3.94244444445,3.65222222222,2.37322222222,2.29044444445,4.85188888889,2.40488888889,2.203,5.10722222222,4.84277777778
381.24,1.90377777778,3.94811111111,3.64133333333,2.36688888889,2.29711111111,4.83933333333,2.429,2.19011111111,5.06988888889,4.79811111111
381.61,1.90722222222,3.94811111111,3.65488888889,2.38166666667,2.26477777778,4.80955555556,2.45077777778,2.15122222222,5.05633333333,4.81888888889
381.97,1.938,3.90655555555,3.65511111111,2.341,2.22855555555,4.813,2.47033333333,2.16355555556,5.06888888889,4.841
382.33,1.95377777778,3.85255555555,3.61422222222,2.32755555556,2.22644444444,4.80511111111,2.45855555556,2.14044444444,5.07433333333,4.80511111111
382.69,1.99055555555,3.90155555556,3.63144444444,2.35744444445,2.26044444444,4.83577777778,2.51088888889,2.209,5.09088888889,4.82355555556
383.05,2.04577777778,3.94944444444,3.69,2.41733333333,2.31377777778,4.88877777778,2.58633333333,2.27955555556,5.15477777778,4.89144444445
383.41,2.08433333333,4.01844444444,3.72188888889,2.44633333333,2.37255555555,4.90933333333,2.624,2.32022222222,5.21933333333,4.92133333333
383.77,2.14344444444,4.03477777778,3.77077777778,2.51133333333,2.45022222222,4.94477777778,2.68955555555,2.37633333333,5.28344444444,4.94411111111
384.14,2.17088888889,4.04088888889,3.78155555556,2.561,2.47288888889,4.96844444444,2.72333333333,2.42566666667,5.30733333333,4.91577777778
384.50,2.131,3.99311111111,3.72922222222,2.51311111111,2.423,4.90066666667,2.68988888889,2.39233333333,5.28622222222,4.83788888889
384.86,2.11444444444,3.94388888889,3.69555555556,2.46477777778,2.42211111111,4.84866666666,2.66122222222,2.38188888889,5.25877777778,4.79055555555
385.22,2.14066666667,3.98166666667,3.72211111111,2.46044444444,2.43122222222,4.85077777778,2.65277777778,2.41022222222,5.28688888889,4.81477777778
385.58,2.151,3.98188888889,3.75555555556,2.46133333333,2.43922222222,4.86688888889,2.668,2.45055555556,5.33055555555,4.79677777778
385.94,2.18533333333,4.04255555556,3.78433333333,2.52611111111,2.52088888889,4.90688888889,2.70188888889,2.52977777778,5.35955555556,4.82622222222
386.30,2.21844444445,4.081,3.816,2.57966666667,2.55722222222,4.96866666667,2.74955555555,2.57844444444,5.38266666667,4.88022222222
386.66,2.192,4.04388888889,3.78555555555,2.556,2.53,4.92077777778,2.71011111111,2.53955555556,5.36777777778,4.87622222222
387.03,2.18166666667,4.05388888889,3.75588888889,2.55855555555,2.52377777778,4.92355555555,2.71055555556,2.53688888889,5.38355555556,4.86188888889
387.39,2.23622222222,4.08188888889,3.80066666667,2.57822222222,2.54222222222,4.94144444444,2.75755555556,2.56544444445,5.401,4.88977777778
387.75,2.25411111111,4.11933333333,3.83388888889,2.55911111111,2.54055555556,4.95933333333,2.75144444444,2.557,5.41066666667,4.891
388.11,2.26111111111,4.13311111111,3.86288888889,2.571,2.524,4.95033333333,2.75433333333,2.54777777778,5.42888888889,4.88433333333
388.47,2.31077777778,4.14777777778,3.89988888889,2.63877777778,2.56422222222,4.99488888889,2.78866666667,2.59044444444,5.50555555555,4.94144444445
388.83,2.29922222222,4.15755555556,3.90244444445,2.66677777778,2.56233333333,5.0,2.80377777778,2.58011111111,5.50777777778,4.94122222222
389.19,2.316,4.18477777778,3.95,2.70722222222,2.59255555556,5.05388888889,2.86566666667,2.60755555555,5.554,4.98444444444
389.55,2.32155555556,4.21344444444,3.96266666666,2.71566666667,2.62544444445,5.09677777778,2.864,2.62077777778,5.57611111111,5.024
389.91,2.33633333333,4.231,3.98655555555,2.72177777778,2.60833333333,5.12355555555,2.877,2.62111111111,5.64255555555,5.05677777778
390.27,2.33433333333,4.24422222222,4.01377777778,2.719,2.59811111111,5.11888888889,2.87111111111,2.61677777778,5.68144444444,5.05233333333
390.63,2.37022222222,4.27533333333,4.06766666667,2.77288888889,2.64855555556,5.16744444445,2.91444444444,2.639,5.71944444445,5.08333333333
391.00,2.39355555556,4.307,4.12166666667,2.79288888889,2.67344444445,5.20477777778,2.92233333333,2.64722222222,5.74566666666,5.09888888889
391.36,2.38566666667,4.323,4.14455555556,2.81455555555,2.68533333333,5.24411111111,2.92477777778,2.66644444444,5.77211111111,5.10433333333
391.72,2.37222222222,4.33566666667,4.14344444445,2.82633333333,2.69322222222,5.222,2.93022222222,2.66688888889,5.782,5.11544444444
392.08,2.371,4.31966666667,4.125,2.78888888889,2.68822222222,5.22411111111,2.90922222222,2.65477777778,5.79355555556,5.12922222222
392.44,2.33911111111,4.30177777778,4.07788888889,2.73766666666,2.63811111111,5.16155555556,2.89122222222,2.60577777778,5.74677777778,5.07388888889
392.80,2.36844444445,4.32311111111,4.07677777778,2.74966666667,2.65288888889,5.19311111111,2.91133333333,2.60933333333,5.77188888889,5.10188888889
393.16,2.36677777778,4.30777777778,4.04166666667,2.72744444444,2.62888888889,5.18488888889,2.888,2.57022222222,5.76977777778,5.07755555555
393.52,2.402,4.32922222222,4.05666666667,2.74211111111,2.65,5.18477777778,2.91811111111,2.592,5.79244444445,5.07866666667
393.88,2.38844444445,4.33022222222,4.03955555556,2.73544444444,2.63555555556,5.189,2.91155555556,2.57988888889,5.76555555555,5.05111111111
394.24,2.38488888889,4.33711111111,4.02755555555,2.73955555556,2.63177777778,5.187,2.92022222222,2.58466666667,5.77355555556,5.05877777778
394.60,2.38466666667,4.34544444444,4.02177777778,2.72688888889,2.61055555556,5.19,2.91111111111,2.59455555556,5.77566666667,5.04322222222
394.96,2.37688888889,4.33922222222,4.01933333333,2.72888888889,2.60344444444,5.19733333333,2.925,2.59533333334,5.77733333333,5.04133333333
395.32,2.37922222222,4.33811111111,3.98555555556,2.71655555556,2.58611111111,5.18811111111,2.91055555556,2.58411111111,5.77055555555,5.03833333334
395.68,2.39022222222,4.31622222222,3.94677777778,2.71944444445,2.58866666667,5.21133333333,2.92088888889,2.61033333333,5.77355555555,5.03544444444
396.04,2.349,4.286,3.89311111111,2.70966666667,2.55755555556,5.19188888889,2.90566666667,2.59244444445,5.746,5.00422222222
396.40,2.35033333333,4.28588888889,3.89955555555,2.709,2.57144444444,5.22133333333,2.88188888889,2.61055555556,5.74088888889,5.01744444444
396.76,2.37277777778,4.30344444444,3.95044444444,2.742,2.60155555555,5.23144444444,2.88155555555,2.67133333333,5.77488888889,5.04633333333
397.12,2.39633333333,4.32,3.98266666667,2.78777777778,2.64111111111,5.24455555556,2.89766666667,2.72988888889,5.79488888889,5.085
397.48,2.39144444445,4.30711111111,3.99044444444,2.78555555556,2.64066666667,5.24244444444,2.89866666667,2.733,5.81,5.10466666667
397.84,2.40477777778,4.30388888889,3.97811111111,2.78522222222,2.65855555555,5.231,2.92577777778,2.72577777778,5.84166666667,5.13455555555
398.20,2.41944444444,4.306,3.98544444444,2.80788888889,2.67488888889,5.23488888889,2.92633333333,2.74955555556,5.84566666667,5.13322222222
398.56,2.43933333333,4.32666666667,3.999,2.82088888889,2.71511111111,5.28366666666,2.95077777778,2.79333333334,5.88588888889,5.14822222222
398.92,2.472,4.34577777778,3.991,2.83766666666,2.72566666667,5.281,2.94866666667,2.83855555556,5.90155555556,5.17
399.28,2.47611111111,4.33422222222,3.99577777778,2.82777777778,2.70711111111,5.28611111111,2.95166666667,2.86088888889,5.916,5.16766666667
399.64,2.43233333333,4.29622222222,3.96066666666,2.79211111111,2.65211111111,5.26111111111,2.92611111111,2.82422222222,5.89855555556,5.14111111111
400.00,2.42211111111,4.27711111111,3.96911111111,2.77588888889,2.643,5.26222222222,2.91433333333,2.80666666667,5.88011111111,5.13677777778
400.36,2.37,4.24788888889,3.92788888889,2.74244444444,2.62977777778,5.23544444444,2.89244444445,2.77811111111,5.85022222222,5.11844444444
400.72,2.32333333333,4.20833333333,3.87833333333,2.69977777778,2.57644444444,5.19866666667,2.866,2.70911111111,5.80533333333,5.07577777778
401.08,2.28255555556,4.17166666667,3.84366666667,2.66333333334,2.54811111111,5.16488888889,2.83977777778,2.65677777778,5.76922222222,5.03766666667
401.44,2.29922222222,4.17166666667,3.83866666667,2.66566666667,2.536,5.18866666666,2.83544444444,2.64644444444,5.76022222222,5.05788888889
401.80,2.3,4.16622222222,3.87477777778,2.68011111111,2.53255555556,5.185,2.83111111111,2.65455555555,5.75822222222,5.05822222222
402.16,2.30688888889,4.16266666667,3.87811111111,2.67522222222,2.53155555555,5.18011111111,2.84788888889,2.655,5.76288888889,5.08711111111
402.52,2.29433333333,4.12622222222,3.86522222222,2.66511111111,2.49255555556,5.13222222222,2.84277777778,2.612,5.74822222222,5.10466666667
402.88,2.27477777778,4.10755555556,3.85288888889,2.64022222222,2.47455555556,5.14166666667,2.85322222222,2.56866666667,5.74833333333,5.08966666667
403.24,2.256,4.11166666667,3.845,2.66277777778,2.47966666667,5.14111111111,2.84744444444,2.562,5.76277777778,5.08344444445
403.60,2.317,4.17844444445,3.91133333333,2.73044444445,2.54955555555,5.20488888889,2.88955555555,2.61422222222,5.81844444445,5.15688888889
403.95,2.36588888889,4.22411111111,3.93833333333,2.76233333333,2.58788888889,5.24211111111,2.91822222222,2.65722222222,5.87577777778,5.20388888889
404.31,2.39555555555,4.23822222222,3.992,2.79377777778,2.60933333333,5.25366666666,2.96888888889,2.68788888889,5.91766666667,5.216
404.67,2.40488888889,4.24422222222,3.98144444444,2.81077777778,2.62266666667,5.25877777778,2.98966666667,2.706,5.94133333333,5.22433333333
405.03,2.41466666667,4.25,3.96744444444,2.82377777778,2.62155555556,5.25966666667,3.00588888889,2.71255555556,5.94822222222,5.21311111111
405.39,2.40255555556,4.24944444444,3.95144444444,2.83455555556,2.62677777778,5.23544444444,3.02077777778,2.73655555555,5.94933333333,5.18833333333
405.75,2.39844444444,4.25911111111,3.91688888889,2.83,2.63322222222,5.23333333333,3.01588888889,2.73622222222,5.94966666667,5.188
406.11,2.41822222222,4.29111111111,3.93177777778,2.85988888889,2.66411111111,5.26688888889,3.04655555555,2.75377777778,6.00311111111,5.19944444445
406.47,2.44577777778,4.346,3.96277777778,2.90744444444,2.71355555555,5.336,3.086,2.80233333333,6.07288888889,5.22244444445
406.83,2.45533333333,4.34177777778,3.96444444444,2.92177777778,2.71411111111,5.316,3.07966666667,2.81222222222,6.07188888889,5.23422222222
407.19,2.46522222222,4.33433333333,3.97655555556,2.91344444445,2.71922222222,5.32722222222,3.09588888889,2.82633333333,6.077,5.24433333333
407.55,2.45911111111,4.30177777778,3.956,2.90333333333,2.71022222222,5.30755555556,3.08644444444,2.81688888889,6.07911111111,5.215
407.90,2.43655555555,4.29577777778,3.93922222222,2.90044444445,2.69155555555,5.28788888889,3.08066666667,2.808,6.07377777778,5.18411111111
408.26,2.48111111111,4.34366666667,3.96566666667,2.93,2.72133333334,5.33566666667,3.09888888889,2.85366666667,6.133,5.23477777778
408.62,2.49122222222,4.35511111111,3.99,2.93311111111,2.72244444445,5.36111111111,3.08833333334,2.877,6.15988888889,5.25966666667
408.98,2.49444444444,4.36066666667,4.01333333333,2.94655555556,2.71533333333,5.37722222222,3.07533333333,2.88877777778,6.19788888889,5.28966666667
409.34,2.45177777778,4.31888888889,3.97922222222,2.90711111111,2.666,5.34944444444,3.03255555555,2.83944444445,6.17544444444,5.26955555556
409.70,2.48111111111,4.33544444445,4.02033333333,2.94855555556,2.69688888889,5.38411111111,3.07422222222,2.86522222222,6.20122222222,5.28744444444
410.06,2.47622222222,4.34133333333,4.01466666667,2.94077777778,2.68655555556,5.36966666667,3.05944444445,2.87555555556,6.18411111111,5.27377777778
410.42,2.45566666667,4.30144444444,3.99688888889,2.91188888889,2.66322222222,5.31933333333,3.03522222222,2.84944444444,6.14333333333,5.24311111111
410.77,2.431,4.307,4.00022222222,2.91766666667,2.66511111111,5.33633333333,3.04022222222,2.838,6.14877777778,5.24033333333
411.13,2.40988888889,4.29,3.97477777778,2.91644444444,2.64744444444,5.30211111111,3.02455555556,2.81255555556,6.13033333333,5.22388888889
411.49,2.36522222222,4.27633333333,3.94166666667,2.88077777778,2.596,5.26122222222,2.985,2.77066666667,6.11733333333,5.214
411.85,2.38333333333,4.28311111111,3.94722222222,2.89311111111,2.60977777778,5.261,2.99144444445,2.76655555556,6.13033333333,5.22966666667
412.21,2.34933333333,4.24855555556,3.90866666667,2.87733333333,2.56277777778,5.22244444444,2.95322222222,2.71422222222,6.09777777778,5.18188888889
412.57,2.36711111111,4.24211111111,3.91644444444,2.88555555556,2.571,5.22733333333,2.97555555555,2.70244444444,6.11866666667,5.16788888889
412.92,2.37377777778,4.23211111111,3.92288888889,2.88222222222,2.57422222222,5.23011111111,2.99311111111,2.70522222222,6.12044444445,5.16088888889
413.28,2.38944444445,4.26233333333,3.93577777778,2.90711111111,2.60411111111,5.25533333333,3.01911111111,2.71266666667,6.14888888889,5.16611111111
413.64,2.38044444445,4.26555555556,3.926,2.90688888889,2.58944444444,5.25111111111,3.02077777778,2.69911111111,6.16088888889,5.16088888889
414.00,2.37177777778,4.24755555555,3.923,2.89955555556,2.58788888889,5.263,3.027,2.68211111111,6.17366666666,5.16366666667
414.36,2.37077777778,4.24144444444,3.92244444445,2.89066666667,2.56877777778,5.27955555555,3.031,2.67266666667,6.18577777778,5.18144444444
414.72,2.35,4.21288888889,3.88866666667,2.854,2.53411111111,5.24644444444,3.00944444444,2.65455555556,6.17877777778,5.15433333333
415.07,2.34311111111,4.22044444445,3.87588888889,2.84733333333,2.52922222222,5.23655555556,3.00744444444,2.64844444445,6.21366666667,5.15988888889
415.43,2.37777777778,4.24244444445,3.90122222222,2.87477777778,2.55366666666,5.27733333333,3.02855555555,2.68544444444,6.23044444445,5.16955555556
415.79,2.36655555556,4.239,3.89511111111,2.87733333333,2.54344444445,5.28288888889,3.035,2.69544444445,6.25866666667,5.17244444444
416.15,2.398,4.27011111111,3.927,2.91666666667,2.58066666667,5.34166666667,3.08588888889,2.74011111111,6.31166666666,5.21866666667
416.51,2.40766666667,4.29544444444,3.94411111111,2.93722222222,2.59444444444,5.36322222222,3.10177777778,2.75066666667,6.31844444445,5.24133333333
416.86,2.407,4.31377777778,3.936,2.93422222222,2.58277777778,5.37211111111,3.10455555556,2.75166666667,6.34933333333,5.25544444445
417.22,2.40988888889,4.301,3.92255555556,2.92711111111,2.56944444444,5.36422222222,3.08066666667,2.74344444445,6.35077777778,5.24577777778
417.58,2.37855555556,4.268,3.906,2.9,2.54166666667,5.34666666667,3.04655555555,2.71466666667,6.33422222222,5.22388888889
417.94,2.38411111111,4.26355555556,3.90333333333,2.91055555556,2.53911111111,5.33311111111,3.05,2.71088888889,6.35233333333,5.23511111111
418.29,2.39755555556,4.28433333333,3.91311111111,2.93733333333,2.55722222222,5.34333333333,3.06133333333,2.72033333333,6.39277777778,5.25
418.65,2.42977777778,4.31355555556,3.94244444444,2.977,2.58922222222,5.38,3.09055555556,2.759,6.42488888889,5.28255555556
419.01,2.45055555556,4.31833333333,3.97055555556,3.00266666667,2.597,5.40244444445,3.10888888889,2.77611111111,6.44466666667,5.29066666666
419.37,2.44355555555,4.31455555556,3.96277777778,3.004,2.58988888889,5.39877777778,3.11333333333,2.76655555555,6.468,5.288
419.73,2.44477777778,4.30933333333,3.96322222222,3.00411111111,2.587,5.39988888889,3.11322222222,2.77122222222,6.45755555555,5.29155555556
420.08,2.44155555555,4.30844444444,3.95922222222,2.99833333333,2.59611111111,5.39366666667,3.10766666667,2.762,6.462,5.29933333333
420.44,2.43066666667,4.29566666667,3.94011111111,2.98388888889,2.57666666667,5.37088888889,3.104,2.75322222222,6.47733333334,5.28788888889
420.80,2.43122222222,4.283,3.92677777778,2.98911111111,2.58077777778,5.36311111111,3.10188888889,2.76122222222,6.46777777778,5.28088888889
421.16,2.44177777778,4.28633333333,3.94644444444,3.00188888889,2.59344444444,5.37655555555,3.12655555555,2.78044444445,6.50066666667,5.30555555556
421.51,2.44988888889,4.29244444445,3.93922222222,3.00544444445,2.593,5.38633333333,3.138,2.79177777778,6.51955555555,5.30966666667
421.87,2.43655555556,4.28188888889,3.93077777778,2.99422222222,2.58244444444,5.39155555555,3.13122222222,2.792,6.52633333333,5.30766666667
422.23,2.42555555555,4.26988888889,3.91811111111,2.98633333333,2.57377777778,5.381,3.12722222222,2.79144444444,6.52277777778,5.295
422.58,2.42211111111,4.25322222222,3.90622222222,2.97066666667,2.56266666666,5.36933333333,3.11588888889,2.77588888889,6.53644444444,5.28844444444
