wavelength,Back_TanMeym,Belly_TanMeym,Breast_TanMeym,Crissum_TanMeym,Crown_TanMeym,DorTail_TanMeym,Patch10_TanMeym,Patch11_TanMeym,Patch12_TanMeym,Rump_TanMeym,Throat_TanMeym,WingTip_TanMeym
243.80,5.06933333333,3.09883333333,2.81283333333,5.41533333333,2.16616666667,5.95666666667,0.977833333335,1.88033333333,1.72983333333,5.26483333333,2.437,6.13716666667
244.17,4.80666666666,2.247,2.09816666667,4.85116666667,1.45833333334,5.49116666667,0.4465,1.1755,1.10116666667,4.65766666667,2.02383333333,5.18608333334
244.55,3.79183333334,1.32616666667,0.922666666665,4.15233333333,0.70633333333,4.23866666666,-0.0719999999999,-0.014166666665,0.822,3.96516666667,1.658,4.23883333334
244.92,3.5285,0.962333333335,0.58566666667,3.47283333333,0.167333333335,3.59833333333,-0.599666666667,-0.29316666667,0.544,3.3195,1.81316666667,3.81433333334
245.30,4.193,1.65366666667,1.04183333334,3.9325,0.83333333333,4.17966666667,0.403833333333,0.312666666665,1.32816666667,3.54166666667,2.578,4.51825
245.67,5.25733333333,2.35666666667,1.57116666667,4.7135,1.535,4.351,1.402,1.17233333334,1.4745,3.68633333333,2.79183333334,5.17891666666
246.05,5.645,3.17466666667,2.21316666666,5.019,1.72133333333,4.5495,1.755,1.2745,1.308,4.14716666667,2.8615,6.04716666666
246.42,5.50483333334,3.5205,2.44183333333,4.87383333333,1.46516666667,4.55833333333,1.88233333333,1.394,1.08883333333,4.08016666666,2.9915,6.43575
246.79,5.02533333334,3.2655,1.90116666667,4.35716666666,0.969333333334,4.33833333334,1.62816666667,1.22333333334,0.639833333335,3.435,2.68216666667,6.33358333333
247.17,5.05783333334,3.451,1.95816666667,4.34666666667,0.992333333333,4.60133333333,1.81783333334,1.528,0.790166666666,3.71433333333,2.6695,7.09533333333
247.54,4.9035,3.82133333333,2.40583333333,4.27066666667,1.24066666666,4.67866666667,2.03966666667,1.88133333333,1.11566666667,4.0625,2.9055,7.46733333334
247.92,4.723,4.00533333333,2.59516666666,4.1425,1.225,4.78716666667,1.92633333334,1.902,0.975166666668,4.06183333334,2.76433333333,7.45891666666
248.29,5.262,4.601,3.16983333333,4.4755,1.7775,5.2855,2.57183333334,2.61133333334,1.463,4.44383333334,3.19333333334,8.00325
248.67,6.06,5.39,4.08983333334,5.08266666667,2.5375,6.04416666666,2.9945,3.36483333333,1.8835,4.8385,3.75883333333,8.50266666667
249.04,5.956,5.59883333333,4.03283333333,5.18516666666,2.49116666666,6.256,2.8805,3.473,1.58216666667,4.763,3.46483333333,8.4955
249.42,5.44483333333,5.6065,3.97083333334,4.78883333333,2.01933333334,5.90483333334,2.488,3.0165,1.28666666667,4.45616666667,2.99933333333,7.91141666666
249.79,4.8055,5.18183333333,3.75666666667,4.16016666667,1.71233333333,5.75583333333,1.99933333333,2.74333333333,0.896500000001,4.2765,2.67183333333,7.32025
250.17,4.45583333333,4.437,3.2225,3.81533333333,1.65416666667,5.7755,1.3385,2.33316666666,0.478166666665,3.58583333333,2.50516666667,6.51658333334
250.54,4.25383333333,4.28516666667,2.77433333333,3.514,1.43866666666,5.56933333333,0.893999999998,1.819,-0.0615,3.09283333334,1.92133333333,5.54366666666
250.92,4.52083333334,4.62916666667,2.8985,3.67733333334,1.40583333333,5.451,0.810999999999,1.61166666667,-0.346166666665,3.16883333333,1.67666666667,5.14258333333
251.29,4.9875,4.66933333334,3.056,3.897,1.76083333333,5.39633333334,0.545333333333,1.4315,-0.64766666667,2.988,1.90866666666,4.62383333333
251.66,5.1085,4.7965,3.13233333333,4.2765,1.8375,5.6865,0.6355,1.47916666667,-0.485166666665,3.15533333333,1.74516666666,4.28208333333
252.04,5.16766666667,4.7135,2.93283333334,4.56233333333,1.9435,5.51683333334,0.675,1.58266666667,-0.104666666665,3.41016666666,2.09483333333,4.44591666667
252.41,4.33033333334,4.0805,2.62916666666,4.17566666667,1.4395,4.9845,-0.012166666667,0.8685,-0.47583333333,2.9385,1.65383333333,3.9675
252.79,3.1385,3.38233333333,1.9465,3.51566666667,0.52316666667,4.34316666667,-0.778666666667,0.024333333335,-1.314,2.202,0.69333333333,3.35166666666
253.16,3.08733333333,2.52133333333,1.88183333333,3.3825,0.443,4.14533333333,-0.934666666669,-0.541166666665,-1.36533333333,2.06616666667,0.639666666665,2.98875
253.54,2.67316666667,1.506,1.41816666667,2.92433333334,0.0,3.539,-1.2675,-1.00416666666,-1.732,1.594,0.11316666667,2.86158333334
253.91,2.8165,1.408,1.51166666667,3.10083333333,0.167833333335,3.50133333333,-1.46,-1.5635,-1.615,1.42116666667,-0.154833333335,2.7005
254.28,2.4,1.16,1.30666666666,2.44,-0.693333333335,2.6,-1.74666666666,-1.98666666666,-1.78666666667,1.30666666667,-0.88,2.17333333334
254.66,3.09733333333,1.11033333334,1.9325,2.892,-0.383666666665,2.988,-1.7955,-1.69966666667,-0.836166666665,1.905,-0.315166666665,2.62475
255.03,2.91766666667,0.811166666669,2.2345,3.06,-0.171,3.01733333333,-1.76483333333,-1.87883333333,-0.31316666667,2.09233333333,-0.0285,2.56916666667
255.41,2.9195,0.660333333333,2.11266666667,2.89016666667,-0.6455,2.62616666667,-1.48183333333,-2.01,-0.132,1.62833333334,-0.67466666667,2.45
255.78,3.20966666667,0.04533333333,1.70283333333,2.9685,-0.467333333335,1.91366666667,-1.32583333333,-2.03433333333,-0.437166666665,1.02466666666,-0.904166666665,2.72
256.15,3.5715,0.256166666665,2.2,3.04416666666,0.15066666667,1.95883333333,-0.497166666667,-1.55216666666,-0.0605,0.934,-1.00966666667,3.02116666667
256.53,4.05783333333,0.927500000001,2.4495,3.62333333333,0.29,1.59416666667,0.376666666667,-0.826,0.507333333335,1.50716666667,-1.1015,3.33358333334
256.90,5.2085,1.90733333333,3.44966666667,4.69433333333,1.19033333334,2.43516666666,1.82633333334,0.554833333335,1.81283333333,2.6785,0.284166666665,4.53175
257.28,4.99866666666,2.56216666667,3.24033333333,4.96116666667,1.369,2.48666666667,2.32366666666,0.967,1.859,2.63733333333,0.716,4.79775
257.65,5.7735,3.8905,3.82283333333,5.95399999999,2.1875,3.37166666666,3.19116666667,2.23266666667,2.43533333334,3.37166666666,1.872,5.59333333333
258.02,5.66116666667,4.414,3.95883333333,5.93833333334,2.15733333333,3.68166666667,3.66183333334,3.06833333333,2.46433333333,3.76083333334,2.514,6.02733333334
258.40,6.28416666666,5.234,4.679,6.70266666665,3.16783333333,4.79016666667,4.63633333334,4.073,3.07366666666,4.66183333334,3.67983333333,7.36858333333
258.77,6.4055,5.528,4.6805,6.7205,3.21033333333,4.86816666667,4.8905,4.4855,3.1725,4.78533333334,3.9305,8.02225
259.15,6.1985,5.339,4.19533333333,6.51,2.842,4.6965,4.60816666667,4.43916666667,2.90283333333,4.5675,3.62016666666,8.205
259.52,5.94466666667,5.3545,4.26133333333,6.62816666666,2.85116666667,4.89516666667,4.52233333333,4.49733333333,2.789,4.74566666667,3.72083333334,8.445
259.89,5.84016666667,5.4395,4.16216666666,6.409,2.92,4.96933333333,4.37716666667,4.19716666666,2.7285,4.737,3.6515,8.50466666666
260.27,6.036,5.6115,4.26583333333,6.678,3.0095,5.39933333333,4.266,4.27133333334,2.74166666667,4.94133333333,3.74666666667,8.70183333333
260.64,5.98083333334,5.72266666666,4.34783333333,6.5415,3.16066666667,5.9145,4.19416666666,4.16666666667,2.67166666667,5.04066666667,4.02383333333,8.86116666666
261.01,5.9885,5.82966666667,4.279,6.3445,3.14483333333,6.1745,4.1915,4.1255,2.64066666667,5.08433333333,4.01583333333,8.86466666667
261.39,6.23083333334,5.82866666666,4.5465,6.247,3.341,6.341,4.27666666667,4.23816666667,2.77416666667,5.20683333334,3.95216666666,8.93316666667
261.76,6.26116666666,5.6995,4.51466666667,6.21633333334,3.50983333333,6.441,4.22283333334,4.04883333333,2.68983333333,5.29533333333,3.8465,8.909
262.13,6.37833333334,5.4395,4.49433333333,6.31933333333,3.6145,6.43766666667,4.09883333333,3.88033333333,2.693,5.27383333333,3.74433333333,8.91225
262.51,6.2715,5.169,4.18083333333,6.10583333334,3.39066666667,6.1885,3.68383333333,3.4865,2.50483333333,4.914,3.31416666666,8.445
262.88,5.90033333333,5.12466666667,4.05483333333,5.82333333333,3.31366666667,6.24283333333,3.50266666667,3.01316666667,2.377,4.85866666667,2.95016666667,7.98725
263.25,6.08133333333,5.34983333333,4.33616666667,5.88333333333,3.67316666666,6.53866666666,3.62783333333,2.91883333333,2.73583333334,4.97633333333,3.1245,7.819
263.63,5.89416666667,5.06166666666,4.046,5.403,3.77933333333,6.452,3.27166666666,2.32283333334,2.6555,4.69533333333,2.914,7.168
264.00,5.366,4.4445,3.6405,4.86016666667,3.01716666667,5.953,2.37566666666,1.635,2.26733333333,4.07416666667,2.421,6.12475
264.37,4.7445,3.97083333334,3.253,3.98016666667,2.44216666667,5.02416666666,1.78966666667,0.9415,1.88316666667,3.40233333333,2.144,5.164
264.75,5.032,3.94466666667,3.235,4.20916666667,2.57283333333,4.62533333333,1.94866666666,1.10683333334,2.18483333334,3.45266666667,2.25133333333,5.15983333334
265.12,4.6825,3.46716666666,2.76033333333,4.24933333333,2.47783333333,4.089,1.72416666667,0.763333333335,2.19533333333,3.4295,1.93166666666,4.99341666667
265.49,4.7435,3.876,2.95316666667,4.771,2.55616666666,4.16233333333,2.26116666666,1.1165,2.51016666667,3.82066666666,2.4085,5.81391666666
265.87,4.64033333333,3.83366666667,2.97266666667,4.54933333333,2.20233333333,3.99666666666,2.139,1.0605,2.46533333333,3.64333333334,2.36533333333,5.83183333334
266.24,4.51716666667,3.89883333334,2.8635,4.37766666667,1.97566666667,3.899,2.376,0.71366666667,2.23683333333,3.56833333333,2.49783333334,5.9575
266.61,4.14966666667,3.81866666667,2.741,4.05616666667,1.76483333333,3.89516666667,2.24866666667,0.585333333335,2.37616666667,3.5725,2.427,5.94025
266.98,4.32816666667,3.78,2.83916666667,4.451,2.021,4.21383333333,2.49533333334,0.81833333333,2.471,3.67383333334,2.37283333333,6.05883333334
267.36,4.10083333334,3.69316666667,2.734,4.26883333333,1.97433333333,4.00466666667,2.42216666667,0.711666666665,2.23033333333,3.66116666667,2.37416666667,5.92733333333
267.73,4.36833333334,3.93383333333,2.863,4.43816666667,2.15716666667,4.11216666666,2.8475,1.00883333333,2.45966666667,3.96483333334,2.60716666667,6.12208333334
268.10,4.737,4.56266666666,3.30466666666,5.04033333333,2.78916666667,4.7975,3.48633333333,1.766,2.89516666667,4.593,3.09983333333,6.7115
268.48,4.70933333333,4.46916666667,3.25233333334,5.39283333334,2.53866666667,4.7995,3.56766666666,1.84766666666,2.84666666667,4.67183333333,2.86916666667,6.75975
268.85,4.64816666667,4.3235,3.23133333333,5.31933333333,2.33116666667,4.73666666667,3.37916666667,1.87383333333,2.53783333333,4.5005,2.64133333333,6.607
269.22,5.0115,4.74433333333,3.878,5.575,2.55633333333,4.93916666667,3.61083333334,2.2385,2.5565,4.607,3.004,6.84566666667
269.59,4.98233333334,4.7335,3.85916666666,5.245,2.37383333333,4.6765,3.383,2.175,2.47316666667,4.40633333333,2.978,6.39641666666
269.97,4.97566666667,4.82316666667,3.92916666667,5.4195,2.39766666666,4.49066666667,3.58266666666,2.363,2.63333333333,4.678,3.04233333334,6.42066666666
270.34,5.27816666667,5.394,4.26883333333,5.7215,2.80283333333,4.70533333334,3.94166666667,3.1165,3.04133333333,5.03266666667,3.35516666667,6.67966666666
270.71,5.74783333333,5.834,4.60083333334,6.086,3.09616666667,4.7005,4.44166666667,3.5335,3.0695,5.1445,3.83866666667,6.99408333334
271.09,6.01916666666,6.12833333334,4.93583333333,6.33966666667,3.2885,4.74366666667,4.84616666666,3.94216666667,3.19866666666,5.282,4.49983333333,7.38775
271.46,6.15766666666,6.32533333333,4.93466666666,6.36883333334,3.389,4.95966666667,4.966,4.14033333333,3.0045,5.22033333333,4.56233333333,7.47066666667
271.83,6.2915,6.2615,5.0395,6.41866666666,3.52683333333,5.1905,5.04533333333,4.386,2.89766666667,5.13016666666,4.59766666666,7.61958333334
272.20,6.23516666667,6.07566666667,4.882,6.15833333334,3.37483333333,4.82866666667,4.85216666667,4.0485,2.65366666666,4.97033333333,4.35566666667,7.45558333334
272.58,6.5765,6.25883333333,5.19533333334,6.33383333333,4.03966666667,5.31083333333,5.21283333333,4.294,3.09733333333,5.3225,4.8195,7.85666666667
272.95,6.4105,6.04916666667,5.03333333333,6.15816666667,3.98316666667,5.30883333334,4.953,4.08633333334,2.97283333333,5.1595,4.66616666667,7.6475
273.32,6.12216666667,5.89666666667,4.60166666667,5.787,3.77516666667,5.11616666667,4.53816666667,3.931,2.902,4.91383333333,4.48016666667,7.42883333333
273.69,5.75166666666,5.635,4.305,5.6525,3.65166666667,4.98166666667,4.165,3.6225,2.72416666667,4.80666666667,4.19416666666,7.19833333334
274.06,5.799,5.69233333333,4.27933333333,5.69816666666,3.662,5.22916666666,4.036,3.60866666667,2.92016666667,4.796,4.309,7.34216666666
274.44,5.67583333333,5.44116666667,4.0885,5.53166666667,3.60733333333,5.249,3.70966666667,3.38516666667,2.844,4.73166666667,4.26866666667,7.22983333333
274.81,5.37016666667,5.05216666667,3.77333333333,5.358,3.4495,5.30866666667,3.529,3.04616666667,2.59933333334,4.61783333333,3.8105,6.90216666666
275.18,5.08633333334,4.736,3.26583333334,4.92383333333,3.322,5.18666666667,3.0215,2.57766666667,2.39633333333,4.46066666667,3.32816666667,6.47833333333
275.55,5.00833333333,4.34133333333,3.0395,4.707,3.29583333334,4.94416666666,2.78316666667,2.19283333333,2.379,4.3605,3.0525,6.18183333333
275.93,4.77233333334,4.12866666666,2.69783333333,4.50316666667,2.84233333333,4.641,2.37616666667,1.75916666666,2.245,4.1815,2.88166666666,5.931
276.30,5.1365,4.30266666666,3.0725,4.97516666667,3.1395,5.25083333333,2.70266666667,2.185,2.622,4.5585,3.207,6.42733333333
276.67,5.13066666667,4.49366666666,2.97316666667,4.7405,3.0825,4.98016666667,2.4455,2.16483333333,2.47316666667,4.54866666666,3.0825,6.2645
277.04,5.32366666667,4.8415,3.1335,4.97216666667,3.15416666667,5.124,2.78916666667,2.38983333334,2.63766666666,4.821,3.3125,6.48091666667
277.41,5.34116666667,4.7395,3.187,5.08816666667,3.17333333334,5.19766666667,2.975,2.35266666667,2.722,4.9035,3.24166666667,6.538
277.79,5.81966666667,4.93166666667,3.62716666666,5.56016666666,3.49033333334,5.642,3.37416666666,2.71183333333,2.9235,5.14333333333,3.53133333334,6.97058333334
278.16,5.84083333333,4.951,3.58583333333,5.45366666667,3.73516666667,5.501,3.32783333333,2.6555,2.5875,5.13416666667,3.47733333334,6.87633333333
278.53,5.79216666667,4.80966666666,3.56116666666,5.3485,3.5545,5.39616666667,3.09033333333,2.524,2.32666666667,5.028,3.17933333333,6.59716666667
278.90,5.86183333333,4.87466666667,3.59466666666,5.351,3.72416666667,5.33766666667,2.96833333333,2.73683333333,2.43033333333,5.08583333333,3.16583333333,6.83216666666
279.27,5.75666666666,4.79383333333,3.66833333333,5.20066666666,3.4785,5.05816666667,2.83416666666,2.7935,2.38,4.86166666667,3.17333333333,6.78391666667
279.64,5.7655,4.95516666666,3.877,5.37683333333,3.2075,5.1695,2.973,2.83933333333,2.4305,4.97533333333,3.34133333333,6.9875
280.02,5.75783333334,5.19066666666,4.06283333333,5.8635,3.357,5.30283333334,3.21216666666,3.034,2.59183333333,5.2435,3.43616666666,7.12641666666
280.39,4.9495,4.58066666666,3.2995,4.9495,2.575,4.5095,2.61383333333,2.355,1.91516666667,4.5095,2.87933333334,6.42791666667
280.76,4.48016666667,4.13633333334,2.94,4.60733333334,2.2655,4.21266666667,2.41816666667,2.03633333333,1.78816666667,4.26983333333,2.6665,6.2335
281.13,4.07916666667,3.74766666666,2.53366666667,4.08533333333,1.99566666667,3.7665,2.04566666667,1.58266666667,1.33883333333,3.6725,2.2585,5.99958333333
281.50,3.95066666666,3.54316666667,2.27783333333,3.82083333333,1.7285,3.45066666666,1.96916666667,1.19766666667,0.827166666665,3.24083333333,2.20383333333,5.99083333333
281.87,3.88216666666,3.51866666667,2.04683333333,3.51866666667,1.58666666667,3.18533333334,2.04116666667,1.14466666667,0.666000000001,3.05216666667,1.91983333333,5.88383333333
282.25,4.02333333333,3.73966666667,2.36316666667,3.54483333334,1.62483333334,3.527,2.31,1.45916666667,1.03983333333,3.03683333334,2.109,5.97575
282.62,3.97283333334,3.80616666666,2.35966666666,3.54233333333,1.688,3.51933333333,2.47433333334,1.46383333333,1.07933333333,2.96816666667,2.2275,6.16616666666
282.99,3.86433333333,3.68516666666,2.46416666667,3.293,1.41133333333,3.4555,2.3185,1.17616666667,1.01933333333,2.929,2.22883333333,6.04275
283.36,3.976,3.70383333333,2.65266666667,3.595,1.525,3.611,2.42383333333,1.15433333333,1.11666666667,3.23516666667,2.46183333333,6.34791666667
283.73,4.23016666666,3.812,2.86966666667,3.71116666667,1.82683333333,3.775,2.72666666666,1.51933333333,1.38183333334,3.44683333334,2.695,6.70016666666
284.10,4.36383333334,3.92916666667,3.04916666667,3.6155,2.03766666666,3.80766666666,2.766,1.7395,1.46133333334,3.5345,2.84683333333,6.87175
284.47,5.0545,4.5605,3.65416666667,4.30833333333,2.71883333333,4.381,3.27616666667,2.302,2.07916666667,4.0465,3.41183333333,7.44391666667
284.85,5.445,4.86183333333,3.924,4.75016666667,2.98616666667,4.67516666666,3.56016666667,2.62216666666,2.1695,4.20866666667,3.57883333333,7.69666666667
285.22,5.53883333333,4.92666666666,4.15066666667,5.031,3.18,4.81783333333,3.7835,2.77166666667,2.40883333333,4.44133333333,3.7245,7.87083333333
285.59,5.6835,5.11216666667,4.34066666667,5.389,3.502,5.01416666666,3.95266666667,3.08716666666,2.75266666667,4.7065,3.84533333333,7.92058333333
285.96,5.52783333333,5.19666666667,4.33666666666,5.38216666667,3.538,5.09966666667,3.913,3.04833333334,2.93366666666,4.8525,3.98366666667,8.009
286.33,5.1935,4.83716666667,3.91816666666,5.16266666667,3.25416666667,4.80183333333,3.59716666667,2.73533333333,2.51983333333,4.61733333333,3.73783333333,7.77025
286.70,5.42816666667,4.88383333333,4.01416666667,5.38866666666,3.38166666666,4.95816666667,3.6365,2.82833333333,2.745,4.7475,3.90833333333,7.72516666667
287.07,5.858,5.23883333334,4.292,6.0325,3.97366666666,5.304,4.06533333333,3.34116666666,3.16233333333,5.1295,4.401,8.0605
287.44,5.98566666667,5.214,4.34216666667,5.92916666667,4.08483333334,5.36683333334,4.22883333334,3.42216666667,3.21716666667,5.02216666667,4.36833333333,7.94091666667
287.82,6.0255,5.16466666667,4.31266666667,5.87166666666,4.13233333333,5.2745,4.194,3.46516666667,3.096,5.002,4.33916666667,7.92475
288.19,6.02483333333,5.15166666667,4.1765,5.8865,3.9405,5.33433333333,4.25666666666,3.41966666667,3.12566666667,4.97383333333,4.28366666667,7.87475
288.56,5.92716666667,5.26633333333,4.043,5.87333333334,3.8585,5.311,4.3355,3.52133333334,3.14833333334,4.95166666666,4.37566666666,7.75775
288.93,5.6585,5.1725,4.019,5.81283333333,3.69233333334,5.24966666667,4.16433333333,3.37883333333,3.206,4.74583333333,4.41866666666,7.52258333333
289.30,5.77633333333,5.2465,4.073,6.02716666666,3.694,5.43383333333,4.15983333333,3.56166666667,3.411,4.84916666666,4.70316666667,7.614
