wavelength,Back_CyaCysm,Belly_CyaCysm,Breast_CyaCysm,Crissum_CyaCysm,Crown_CyaCysm,DorTail_CyaCysm,Patch10_CyaCysm,Rump_CyaCysm,Throat_CyaCysm,WingTip_CyaCysm
218.59,-41.9556666667,-41.4223333333,-41.7777333333,-54.4000666667,-17.4222,-65.0668000001,-37.8666666667,-27.9999666667,-26.8443333334,-42.2221333333
218.97,-38.3966666667,-34.0928,-36.7088666667,-53.671,-14.5993333334,-63.4598,-31.8987333333,-29.0718,-25.5696,-40.6751333333
219.34,-29.7298,-31.982,-31.9820666667,-49.8198666667,-5.49540000001,-60.4503333333,-24.1441333333,-23.4684000001,-19.0990666667,-34.3243333333
219.72,-41.2904000001,-50.6452666667,-41.9355333334,-68.0643999999,-12.6882,-79.8923333333,-38.6022000001,-35.3224666667,-30.8602,-48.9249333333
220.10,-42.5555333333,-48.0,-46.0000666667,-69.8888666667,-11.1111333333,-78.1110666667,-45.9999333333,-40.8888333334,-30.8889333333,-53.2222000001
220.47,-17.8070666666,-21.4912666667,-24.6490666667,-40.6139333333,3.33326666668,-40.5262,-21.4912,-18.2893999999,-13.0701333333,-28.0701333333
220.85,-29.4871333333,-30.6839333333,-31.3674666667,-49.5726666667,-2.99153333334,-43.1624666667,-32.1366,-23.8460999999,-24.1025333333,-34.7864666667
221.23,-3.68786666666,-7.80140000001,-7.94326666666,-24.6099333333,16.3829333333,-19.9290666666,-12.3404666667,3.33343333332,-0.425466666661,-12.2696
221.61,-9.17646666665,-13.098,-8.86273333332,-27.843,16.3921333333,-30.5098,-18.7452,0.3529,-2.35286666667,-13.8823333333
221.98,-9.87333333333,-16.8776,-8.18566666666,-30.2110666667,18.1434,-32.4050666667,-20.1688666667,0.590599999994,-1.94099999999,-18.5655333333
222.36,-0.590600000006,-9.78906666669,0.759466666666,-17.2994,26.4134,-25.1477333333,-12.3206,8.22793333334,6.41353333334,-11.7300666667
222.74,6.2744666667,-3.84320000003,15.2156,-5.56866666667,32.4706666667,-14.9805333333,-0.313733333326,18.196,14.9804,-2.03919999998
223.11,-12.3382666667,-19.403,3.98013333334,-21.8904666667,26.0696666667,-32.8357333333,-16.7164,11.2437333333,3.48253333334,-14.627
223.49,-16.6666666667,-16.036,4.95493333331,-22.4324,20.0901333333,-24.4144666667,-18.6486666667,12.4322666667,-1.35133333333,-16.3062
223.87,-10.1915333333,-6.28346666667,12.4136666667,-11.5708666667,21.2261333333,-12.9501333333,-14.8658666667,15.9003666667,5.67046666666,-9.27213333333
224.24,2.69226666666,5.38460000001,19.8078,0.512866666673,26.9872666667,-2.62813333333,-2.56393333333,22.4038666667,15.3846,2.43579999999
224.62,5.0908,8.36366666669,22.3636,3.75766666667,28.5454666667,-3.69713333334,-0.12133333334,24.1818333333,19.2121333333,6.96966666666
225.00,7.69246666669,9.97146666665,22.1082,4.15946666666,27.2365333333,-6.83766666667,2.56399999999,23.1624,20.2849333333,6.60966666666
225.38,-1.60713333333,3.0952,15.9522666667,-2.0238,20.2975333333,-16.0119333333,-1.30966666667,15.9524,13.4522666667,-0.238200000002
225.75,-4.03353333334,3.47333333334,12.6612,-4.93000000001,18.0952666667,-16.4706,-0.784399999994,16.2465,9.13160000001,-2.85706666666
226.13,-11.3132,0.707199999998,6.41420000001,-9.04026666668,13.0303333333,-20.303,-3.23226666666,12.702,1.81820000001,-6.61626666666
226.51,-22.2046,-5.98433333334,-2.7296,-20.105,4.46193333333,-30.2362,-12.6508666667,5.35430000001,-7.34913333333,-15.8005333333
226.88,-21.3052666667,-6.10726666665,-2.8438,-18.6480666667,4.24240000001,-26.4335333333,-12.9604,4.68536666666,-7.17953333332,-15.6177333333
227.26,-10.5526,1.3904,5.13386666667,-7.73626666667,10.0534,-12.9056666667,-3.6364,12.3350666667,3.6006,-5.41886666667
227.64,-13.2994,-0.374066666666,1.22446666667,-9.89793333333,7.04073333334,-17.4829333333,-6.90473333333,8.06126666665,0.782266666652,-9.2176
228.01,-15.0962,-2.24353333333,-2.98066666666,-13.6859333333,5.48073333333,-21.0898666667,-6.53853333333,6.07379999998,-2.27560000001,-13.5256666667
228.39,-14.93,-2.01686666667,-2.29686666667,-11.7647333333,6.13453333333,-18.3193333333,-5.26606666667,6.41446666667,-1.00846666666,-12.7731333333
228.76,-11.9896666667,0.129200000002,1.39533333333,-8.34639999999,9.30246666667,-12.1447333333,-2.45466666667,8.75969999999,3.33326666667,-10.1034
229.14,-10.3465333333,2.4134,3.05846666667,-5.1374,11.5650666667,-7.6942,-1.147,10.6332333333,5.97386666666,-8.60226666666
229.52,-8.08153333332,3.98713333333,3.68706666667,-3.85866666667,12.3687333333,-5.23046666667,-0.235799999998,11.0073333333,7.75993333334,-7.52426666667
229.89,-5.29713333333,5.39773333333,4.51166666667,-2.57806666667,14.0181333333,-2.27586666667,1.45013333334,11.3695333333,9.44613333332,-6.74713333334
230.27,-2.64773333334,5.90473333333,5.8668,-1.31413333333,14.4571333333,-0.476,3.3714,12.0094333333,11.4667333333,-5.5618
230.65,-0.377333333333,7.18786666667,7.25966666665,0.341466666667,15.9568,1.4376,4.99553333333,12.9380666667,12.938,-3.14473333333
231.02,-3.83893333333,5.03733333333,4.06366666667,-2.4344,13.9513333334,-1.8728,2.17226666667,10.4401333333,11.0674,-5.80520000001
231.40,-0.8098,7.55179999999,6.7044,0.188266666666,16.3088666667,-0.339066666665,4.5386,11.9867666667,12.1468666667,-4.5386
231.78,0.854600000006,8.1482,8.45213333333,1.3108,17.8158,0.151933333333,5.31826666666,12.8963333333,14.3211333333,-3.20980000001
232.15,-0.776200000007,6.38800000001,8.69653333334,0.218799999998,16.9156,-0.4378,3.86066666667,11.4626,14.3682666667,-4.13926666667
232.53,-3.15559999999,3.72,5.83086666667,-3.84533333333,13.5214666667,-3.84513333333,0.397200000001,8.42206666666,11.0762666667,-8.21320000001
232.90,-3.6968,3.69673333333,4.19526666667,-5.64906666667,11.5888,-6.93666666666,-1.39153333333,7.0302,8.30733333332,-9.30413333333
233.28,-1.5698,6.25873333333,6.91140000001,-3.46586666667,13.6187333333,-3.77166666667,0.897066666668,8.3894,10.4586666667,-5.54526666667
233.66,-0.0412666666594,8.04953333335,9.0196,-2.39413333333,14.9638,-2.37353333333,2.0846,9.57690000001,12.2807333333,-3.19913333334
234.03,-0.492399999999,7.28200000001,9.39486666667,-1.31266666667,13.3539333333,-4.08213333333,0.451266666668,8.96416666666,12.2255333333,-2.54346666667
234.41,-2.04153333333,7.56253333334,9.02093333335,-1.45813333333,12.3749333333,-5.87486666666,-2.95826666667,9.12516666666,11.9792,-3.16666666666
234.78,-2.0924,8.73846666667,9.47693333333,-0.369200000006,13.1486666667,-5.66146666666,-3.34366666666,9.67196666667,11.9384666667,-3.42573333333
235.16,1.39833333333,10.8812666667,11.4750666667,1.59,14.4827333333,-2.1458,-1.0346,11.7624,12.8161333333,-0.287333333336
235.54,-2.171,8.31893333333,8.78000000001,-1.07593333333,12.5648666667,-4.32273333334,-3.88073333334,9.5198,10.9318,-3.05473333333
235.91,0.274666666665,11.8681333333,12.1428,2.033,15.5860666667,0.219799999998,0.329733333334,13.6629666667,14.1208,-0.8058
236.29,3.93166666667,15.2650666667,14.5982666667,5.3504,18.4273333334,3.88046666667,2.75226666667,17.1366666667,16.1024666667,2.906
236.66,6.73373333334,18.4422,17.7556,8.3752,22.3284,8.00659999999,6.26453333333,20.8793666667,18.9448,6.88446666666
237.04,8.74793333333,20.4568,19.8816,10.7106,24.3824,10.8458666667,8.37553333333,22.9610666667,21.7428,8.748
237.41,8.7438,20.9380666667,20.5527333333,11.2896666667,24.7905333333,10.5864,9.02846666668,24.1792333333,22.1606666667,8.7102
237.79,7.47973333333,20.6504666667,19.6748,10.878,24.3577333333,9.98386666667,9.05693333333,24.5936333333,21.5286666667,8.43893333333
238.17,6.12313333333,21.1831333333,19.2486,9.57633333335,24.1566,8.6172,9.28873333333,24.0366666667,21.5987333334,7.24213333333
238.54,6.6514,21.3181333333,19.606,10.0758666667,25.0757333333,9.15146666667,11.2122,24.0907333333,21.8180666667,7.985
238.92,6.95446666667,21.4397333333,21.2958666667,10.3816,25.8748,9.7768,12.239,24.7444,22.0303333333,8.88399999999
239.29,5.09306666667,20.3173333333,20.1380666667,8.14359999999,25.1898,7.3016,11.0973333334,23.9614333333,21.4904666667,6.57013333334
239.67,5.10766666667,20.4943333333,19.7085333333,7.88360000001,25.3993333333,6.5398,10.6338,24.1064666667,21.4068,6.88213333335
240.04,4.3722,19.4864666667,18.4246,6.88353333333,24.5662666667,5.12566666667,8.92700000001,22.9451666667,20.2967333333,6.47253333334
240.42,3.48306666667,18.7923333333,17.1456666667,5.88826666667,24.0916666666,4.3112,8.17353333333,22.3203,19.5608666667,5.23939999999
240.79,3.58126666667,18.7862666667,17.2222,5.59833333333,23.8290666666,4.19666666667,8.1282,21.9102666667,19.5898666667,5.29913333333
241.17,3.7788,19.0422666667,17.5946,5.746,24.1499333333,4.6474,8.43359999999,22.268,19.5992,5.4788
241.54,3.2326,18.6089333333,17.2918,4.41533333334,23.797,3.66266666666,7.36566666667,21.7675666667,18.8373333333,4.50946666667
241.92,3.00126666667,17.9582666667,16.9248666667,3.84393333333,23.5854666667,3.06886666667,6.62966666666,21.3684666667,18.6346666667,3.7824
242.29,3.14386666667,17.7665333334,17.0143333333,3.8678,23.6019333333,3.60746666667,6.74013333333,21.668,18.654,4.1334
242.67,3.43433333333,18.3647333333,17.4162666667,3.85386666667,24.0774,3.95206666667,6.7758,22.4394666666,19.3022666667,4.34453333333
243.05,3.62253333333,18.8118,17.692,4.34806666667,24.2587333333,4.32686666667,7.0874,22.8155,20.3206666667,4.38473333333
243.42,3.53553333333,19.2854,18.0142666667,4.64946666667,24.728,4.24473333333,6.82433333334,23.1232333333,20.7038666667,4.28673333333
243.80,3.58326666667,19.6842666667,18.4002666667,4.58826666666,24.9409333333,4.43053333333,7.07173333333,23.4228,21.3470666667,3.96726666667
244.17,3.37473333333,19.9070666667,18.5994,4.30486666667,24.863,4.765,7.10606666667,23.5917,21.6743333333,3.63826666667
244.55,4.2106,21.0729333333,19.8271333333,5.21226666667,25.8886666667,5.731,8.07533333333,24.6274666667,23.0663333333,4.42926666667
244.92,2.52373333333,20.2036666667,18.9220666667,4.11326666667,24.9526,4.23246666667,6.62193333333,23.7927666667,22.3149333333,2.60806666667
245.30,1.73486666667,20.2875333333,18.7129333333,3.46053333333,25.1438,3.48886666667,6.0208,23.9134333333,22.3622666667,1.94253333333
245.67,1.6516,20.441,18.7376,3.71386666667,25.0282,3.64466666667,5.98786666667,24.1179666666,22.8793333333,1.89373333333
246.05,2.37453333333,21.5908,19.9292666667,4.4182,25.8910666667,4.54413333333,6.903,24.9990333333,24.1148666667,2.67386666667
246.42,2.72066666667,22.1695333333,20.6666666667,4.5442,26.4972,4.83606666667,7.19993333333,25.5172,24.7530666666,2.98013333333
246.79,3.03533333333,22.4264,21.1754,4.83626666667,26.8794666667,5.3438,7.731,25.6959666667,24.9901333333,3.51346666667
247.17,2.94013333333,22.3986666667,21.2238,4.5006,26.9604,5.094,7.74653333333,25.7884666667,24.8157333333,3.48786666667
247.54,3.1258,22.616,21.5844666667,4.66733333333,27.2082666667,5.53446666667,8.09273333333,26.0414333333,25.108,4.02186666666
247.92,2.76066666667,22.4824,21.5044,4.35166666667,27.0538666667,5.2486,7.73366666666,25.7488,24.7165333333,3.93093333333
248.29,2.79613333334,22.7466,21.8292,4.64733333333,27.4876666667,5.2616,8.0606,25.9323333333,25.0110666667,4.292
248.67,2.84646666666,22.8962666667,22.0026666667,4.84646666667,27.6599333333,5.1758,8.21573333333,26.0152333334,25.2448,4.35413333333
249.04,3.7956,23.9010666666,23.0560666667,5.73333333333,28.7977333333,5.94406666667,9.14213333333,27.0765333333,26.3082666667,5.38353333333
249.42,3.97426666667,24.0967333333,23.4662,5.94966666667,29.0660666667,6.27526666667,9.29033333333,27.1001333333,26.6158666667,5.59093333333
249.79,4.19653333333,24.4615333333,23.9253333333,6.10486666667,29.7527333333,6.3956,9.70479999999,27.3912333333,27.0369333333,5.82413333334
250.17,3.90866666667,24.515,23.9605333333,5.88013333333,30.1247333333,6.2024,9.67413333333,27.3925666667,26.9576666667,5.65833333333
250.54,4.26666666667,25.1719333333,24.4695333333,6.2724,31.1474666667,6.48266666667,10.1107333333,27.8910333333,27.6244,5.9418
250.92,4.64673333333,25.9502,25.1811333333,6.48453333333,32.1028,6.81633333333,10.3178,28.3079,28.6541333333,5.90966666667
251.29,4.6016,26.2812,25.2526666666,6.371,32.6176666667,6.51253333333,10.12,28.3290333334,29.1002666666,5.78413333333
251.66,4.4738,26.3483333333,25.1634666667,6.04353333334,32.6879333333,6.18473333333,9.88953333333,27.9288333334,29.1910666667,5.37586666667
252.04,5.3316,26.9274,25.8036,6.5452,33.5851333333,6.6036,10.4966666667,28.4895666667,30.0246,5.82153333333
252.41,5.40766666667,26.8457333333,25.7203333333,6.13366666667,33.7147333333,6.22546666667,10.0896666667,28.5503333333,29.9518666667,5.49506666667
252.79,4.64453333333,26.4399333334,25.2776666667,5.1216,33.2954,5.42886666667,9.31253333333,28.3087,29.4826666667,4.91846666667
253.16,4.1096,25.9571333333,24.6954,4.38093333333,32.7856666667,5.16193333333,8.9476,27.7976,28.8570666667,4.30953333333
253.54,3.653,25.8236,24.5300666667,4.01166666667,32.4562,4.67066666667,8.89519999999,27.5847666667,28.7984,4.00666666667
253.91,2.99513333333,25.7213333333,24.3432666667,3.4328,32.0149333333,4.02486666667,8.39299999999,27.3954666666,28.408,3.61206666667
254.28,2.71673333333,25.7508,24.4512666667,3.31533333333,31.824,3.88846666667,8.1146,27.3753,28.4778,3.3718
254.66,2.32106666667,26.0255333333,24.7429333334,3.21146666667,31.2082666667,3.7944,7.68413333333,27.1038333333,28.4421333333,3.02593333333
255.03,2.37413333334,25.7918,24.5367333333,3.46073333333,30.7198,3.36853333333,7.49233333334,26.8892333333,27.9543333333,3.27066666667
255.41,1.99046666667,25.5508,24.4854,3.039,30.0588666667,3.1736,6.91899999999,26.2771333333,27.6255333334,2.7474
255.78,2.06373333333,25.9072,24.8057333333,2.9622,30.4,2.8868,6.96806666666,26.9073333333,27.7912666667,2.7942
256.15,2.2958,26.5329333333,25.5332666667,3.6036,30.8920666667,3.4584,7.49193333333,27.6692333333,28.5208,3.7082
256.53,2.53906666667,27.1309333333,25.7828666666,4.0772,30.7606,4.25613333333,7.78520000001,27.6760666667,28.9260666667,3.95406666666
256.90,3.0322,27.3462666667,26.0540666667,4.12366666667,30.5894,4.43233333333,7.77346666667,27.3512666666,28.8752,3.9794
257.28,4.02566666667,28.3157333333,27.0351333333,5.3768,31.5285333333,5.509,8.91093333333,28.0510666667,30.4795333333,5.04606666667
257.65,4.2568,28.5720666667,27.5754666666,5.5284,31.6322666667,5.78266666667,9.12233333333,28.5637333334,30.9194,5.23666666667
258.02,4.14126666666,28.6557333333,27.6847333333,5.47093333333,31.8042666667,6.00373333333,9.16306666667,28.6287333333,31.3477333333,5.2718
258.40,4.1294,28.4680666667,27.3994666667,5.51806666667,31.5473333333,6.0138,9.08386666666,28.3756,31.5288,5.2008
258.77,3.7572,27.9585333333,27.0220666666,5.09486666666,31.086,5.58206666667,8.81706666666,28.1523333333,31.1210666667,4.7316
259.15,3.47766666667,27.9569333333,27.1395333333,4.87946666667,31.2476,5.51466666667,8.7498,28.1994,31.3059333333,4.51073333333
259.52,3.75613333334,28.4967333333,27.5683333333,5.25273333333,31.7203333333,5.87913333333,9.15213333333,28.8132,31.9239333333,4.87246666667
259.89,3.9218,28.4807333333,27.7620666667,5.45046666667,31.6213333333,6.27493333333,9.34693333333,28.7024666667,32.0629333333,5.01093333333
260.27,3.83386666667,28.4262,27.7258,5.40873333333,31.5738,6.3798,9.30886666666,28.6608666667,32.1557333333,4.76466666667
260.64,3.64333333333,28.4202,27.7448666667,5.2626,31.6844,6.24986666667,9.20006666665,28.6758666667,32.1958666667,4.55366666667
261.01,3.73373333334,28.563,27.8410666667,5.445,32.0134666667,6.5662,9.40886666667,28.9949,32.5012666667,4.71733333333
261.39,3.45466666667,28.5997333333,27.7766,5.19886666667,31.8754,6.28473333333,9.10893333334,28.9100333333,32.3469333333,4.50466666667
261.76,3.5212,28.6765333333,27.6265333333,5.2368,32.0240666667,6.30313333333,9.02166666666,28.8713666667,32.3795333333,4.56293333333
262.13,4.07573333333,29.1093333333,28.0266,5.70413333333,32.3213333333,6.79333333333,9.50479999999,29.2437333333,32.8585333333,4.98653333333
262.51,4.17666666666,29.3956,28.3626666667,5.83973333333,32.6026,6.86573333333,9.6136,29.5865333333,32.9302666667,5.15346666667
262.88,4.29913333333,29.7754666667,28.7915333333,6.03146666666,33.2222666667,7.23226666667,9.8658,29.9974666667,33.4934,5.4532
263.25,3.8504,29.7866,28.7438,5.75853333333,32.9923333333,6.8758,9.68053333335,29.7922666667,33.2646,5.09106666667
263.63,3.98766666667,29.5167333333,28.8454666667,5.8276,32.8609333333,7.07713333333,9.61619999999,29.6830666666,33.0786,5.22146666667
264.00,4.09766666667,29.8277333333,28.9812666667,6.058,33.1661333333,6.83053333333,9.67386666668,30.1370333333,33.1627333333,5.40886666667
264.37,4.3638,30.3216,29.0976666667,6.0616,33.2192666667,6.52473333333,9.71299999999,30.2298666667,33.1880666667,5.53946666667
264.75,4.2498,30.438,29.1398666667,5.8364,32.9992,6.15666666667,9.55146666667,30.1635666667,33.2209333333,5.44933333333
265.12,4.3128,30.4897333333,29.4788666667,5.68026666667,32.7038,5.96713333333,9.49646666667,30.1136666667,33.3579333333,5.46353333334
265.49,4.686,30.5459333333,29.6979333333,5.70193333333,32.7290666667,6.27866666667,9.48519999999,30.3312333333,33.5084,5.678
265.87,4.4762,30.6114,29.7700666667,5.29726666667,32.7474666666,5.93086666667,9.35100000001,30.5127,33.7626,5.2496
266.24,3.94033333333,30.3848,29.5588666667,4.75946666667,32.5406666666,5.30006666667,8.62686666666,30.3599333333,33.4294666667,4.76606666667
266.61,3.91966666667,30.6442666667,29.7059333333,4.65553333333,32.5688,5.28506666667,8.52693333333,30.4385,33.7574,4.6426
266.98,4.02493333333,30.9502666667,29.6137333333,4.79126666667,32.5482666667,5.2868,8.5234,30.5684333333,33.8534666667,4.64806666667
267.36,4.20353333333,31.3136666667,29.9437333333,4.9992,32.7896666667,5.49113333333,8.63493333333,31.2590333333,34.4328666667,4.77753333333
267.73,3.8066,31.3840666667,29.7255333333,4.81533333333,32.6094666667,5.2574,8.63666666666,31.1660666667,34.4311333333,4.47086666667
268.10,3.6514,31.2360666667,29.7198,4.86273333333,32.5228666667,5.403,8.55499999999,31.1197,34.5419333333,4.45613333333
268.48,3.20233333333,31.0659333333,29.6763333333,4.69853333333,32.3464,5.30866666667,8.20593333333,31.1307333333,34.5417333333,4.2556
268.85,3.0734,30.9217333333,29.5326666667,4.68126666667,32.1999333333,5.09866666667,8.08406666666,31.3606,34.6286,4.1358
269.22,2.50486666667,30.8283333333,29.1264666667,4.3596,31.9027333333,4.7442,7.71560000001,31.4391,34.6225333333,3.69246666667
269.59,2.0314,30.5015333333,29.026,4.0962,31.7744666667,4.3352,7.49753333334,31.4577,34.4753333333,3.27913333333
269.97,1.5422,30.0757333333,28.7365333333,3.85553333333,31.4042,4.18566666667,7.18619999999,31.2323,34.0963333333,2.99773333333
270.34,1.37373333333,29.8913333333,28.3664666667,3.64346666667,31.1006666667,4.1474,7.04853333333,31.1030333333,33.967,2.6836
270.71,1.60033333333,29.9182666667,28.3256,3.8752,31.1528,4.42226666666,7.40786666667,31.3036333333,34.0134666667,2.9626
271.09,1.7364,29.9641333333,28.5018666667,4.00146666667,31.125,4.44613333333,7.5558,31.6635,34.1336666667,3.1518
271.46,1.954,29.8407333333,28.1604666667,4.18406666667,30.9192666667,4.6112,7.68140000001,31.3627333333,33.8665333333,3.37226666667
271.83,1.83793333333,29.7546666667,28.0994666667,3.85413333333,30.8588,4.37486666667,7.34953333333,31.3413333333,33.7221333333,3.14106666667
272.20,1.654,29.9177333333,27.8844,3.48866666667,30.8155333333,4.21526666667,7.13720000001,31.3947666667,33.6532666667,2.75073333333
272.58,1.62946666667,29.8174,27.7372666667,3.33793333333,30.6265333333,4.28426666667,7.08593333334,31.3512333333,33.5227333333,2.6932
272.95,1.8556,29.8800666667,27.7778666667,3.351,30.6289333333,4.53113333333,7.2712,31.3333,33.4778666667,2.96666666667
273.32,2.16626666667,29.9338,27.9461333333,3.6576,30.7962666667,4.85773333333,7.43666666666,31.3114666667,33.3908,3.37526666667
273.69,2.27373333333,30.2388,28.2272,3.73373333333,30.8801333333,5.00266666667,7.54793333333,31.6481333333,33.6339333333,3.48926666667
274.06,2.70086666667,30.3139333333,28.3344,4.08406666667,30.9761333333,5.2242,7.68146666667,31.9739,33.8634666667,3.8248
274.44,3.46953333333,30.9169333333,28.9235333333,4.835,31.4668,5.8858,8.3046,32.6898,34.4468,4.62233333333
274.81,3.491,30.8004666667,28.9054,4.8382,31.3412666667,5.7678,8.1608,32.8281333334,34.4101333333,4.59393333333
275.18,3.48406666667,30.7002,28.5558,4.7532,31.41,5.86446666667,8.11813333333,32.8082666667,34.3277333334,4.4736
275.55,3.3484,30.58,28.6334,4.52346666667,31.3817333333,5.7642,7.92733333333,33.0773666667,34.3041333333,4.246
275.93,3.28546666667,30.5649333333,28.6519333333,4.62453333333,31.4798666667,5.7544,7.94886666667,33.4625333334,34.3389333333,4.27826666667
276.30,3.25846666667,30.3171333333,28.63,4.71106666667,31.2751333334,5.52713333333,7.97986666666,33.5794,34.1992666667,4.3426
276.67,3.44993333333,30.2331333333,28.5570666667,4.8716,31.2046,5.34806666667,8.03013333334,33.6590666667,34.1488,4.35806666667
277.04,3.78986666667,30.7131333333,29.0708,5.462,31.7018,5.78073333333,8.328,34.4139666666,34.6352666667,4.6382
277.41,3.69593333333,30.7706666667,29.0458666667,5.29773333333,31.7726,5.59333333333,8.16420000001,34.8268333333,34.7352666667,4.28186666666
277.79,3.9216,30.6260666667,28.7437333333,5.45233333333,31.5944666666,5.80113333333,8.26779999999,34.7871,34.4340666666,4.48406666667
278.16,3.9654,30.9346666667,28.798,5.37553333333,31.5586666667,5.86166666667,8.32533333333,34.9283666666,34.3678666667,4.41926666667
278.53,3.15586666667,30.0806,28.1074666667,4.62906666667,30.9891333333,5.02966666667,7.59953333334,34.3467333333,33.5054,3.69606666667
278.90,3.16113333333,29.988,28.1377333333,4.59746666667,31.0800666667,5.10733333333,7.68926666667,34.6657,33.3547333333,3.8126
279.27,2.98553333333,29.8281333333,28.2552666667,4.37426666667,30.9129333333,4.90206666667,7.50893333333,34.7260666667,33.3278666667,3.75846666667
279.64,3.2518,30.2685333333,28.5966666667,4.6234,31.3112,5.32106666667,7.75140000001,35.3331333333,33.6782666667,4.14433333333
280.02,3.6618,30.4208,28.8427333333,5.11673333333,31.5498666667,5.77113333333,8.18840000001,35.8019,33.8158,4.67793333333
280.39,3.86333333333,30.595,28.9416,5.2336,31.6848666667,6.08533333333,8.32019999999,36.1819,33.9848666667,4.82513333333
280.76,3.84593333333,30.5639333333,28.9418666667,5.30633333333,31.7944,6.31433333333,8.4844,36.4782333333,34.1162666667,4.89533333333
281.13,3.50586666667,30.0166666667,28.4657333333,4.87,31.3404666667,5.87706666667,8.21273333334,35.8900333333,33.5295333333,4.50833333333
281.50,3.53893333333,30.0762,28.4961333333,4.9804,31.4851333333,5.93913333333,8.4108,36.0406,33.4997333333,4.66386666667
281.87,3.2926,30.0022666667,28.2084666667,4.84813333333,31.5760666667,5.68933333333,8.34926666666,36.1042333333,33.3718666667,4.4966
282.25,3.38086666667,30.0321333333,28.3062666667,4.92973333333,31.7359333333,5.76386666667,8.50306666667,36.3093,33.3909333333,4.57133333333
282.62,3.35393333333,29.9084,28.1636,4.8486,31.6100666667,5.6896,8.46759999999,36.2850333333,33.204,4.4388
282.99,3.26573333333,30.0210666667,28.1567333333,4.77706666667,31.657,5.64573333333,8.45906666667,36.4478333333,33.3629333333,4.23786666667
283.36,3.2748,30.0871333333,28.0898,4.70213333334,31.6703333333,5.594,8.42406666666,36.6522333333,33.3210666667,4.16073333333
283.73,3.3502,29.9216666666,27.9195333333,4.7436,31.5690666667,5.4536,8.53193333333,36.6042333333,33.1906666667,4.10753333333
284.10,3.35046666667,30.0422666667,27.8016,4.59873333333,31.5093333333,5.357,8.56373333333,36.6561333333,33.1854666667,4.0092
284.47,3.3742,29.9555333333,27.6442666667,4.61133333333,31.5338666667,5.3978,8.59213333333,36.6879333333,33.0459333333,4.08833333333
284.85,3.29626666667,29.9429333333,27.5813333333,4.50773333333,31.6291333333,5.19966666667,8.51566666667,36.8867666667,32.8424,3.97166666667
285.22,2.9752,29.8324666667,27.4595333333,4.27573333333,31.6319333333,4.95266666667,8.25766666667,37.1914,32.7437333333,3.68073333333
285.59,2.84633333333,29.8108666667,27.4268666667,4.21446666667,31.5326666667,4.75566666667,8.25193333333,37.4075666667,32.6888666667,3.56993333333
285.96,2.7722,29.6762,27.3887333333,4.05373333333,31.4443333333,4.61813333333,8.06233333334,37.4415666667,32.6131333334,3.38886666667
286.33,2.5938,29.4170666666,27.2411333333,3.97146666667,31.3176,4.4978,7.93620000001,37.4442,32.4424,3.2732
286.70,2.66753333333,29.7475333333,27.5934,4.13726666667,31.7496,4.64033333333,8.19326666666,38.0921333333,32.8630666667,3.41993333333
287.07,2.70886666667,29.7538666667,27.5667333333,4.24806666667,31.9339333333,4.59686666667,8.22833333333,38.2222666667,32.7822666667,3.5328
287.44,2.69206666667,29.6537333333,27.545,4.3408,32.023,4.584,8.33806666667,38.3928333333,32.7414666667,3.5634
287.82,2.4104,29.5909333333,27.4758666667,4.1366,32.1438,4.2894,8.19213333333,38.6505,32.6999333334,3.3712
288.19,2.39893333333,29.4439333333,27.3950666666,4.2234,32.2214,4.1668,8.08979999999,38.7969333333,32.5996666667,3.3288
288.56,2.6724,29.8464,27.9476,4.498,32.8956666667,4.36933333333,8.44213333333,39.4622333333,33.0743333333,3.50673333333
288.93,2.79433333333,29.9498666667,28.0654666667,4.56933333333,33.0504666667,4.5226,8.64586666666,39.7205333333,33.1954,3.6432
289.30,3.31713333333,30.2934,28.3636,5.01606666667,33.5336666667,4.93913333333,9.13813333333,40.1653666666,33.5692666667,4.1166
289.67,3.53046666667,30.5538,28.5573333333,5.21686666666,34.0268666667,5.0806,9.34413333333,40.5026666667,33.8818,4.26166666667
290.04,3.46766666667,30.8615333333,28.7992666667,5.272,34.4393333333,5.097,9.48119999999,41.0418666666,34.2516666667,4.25626666667
290.41,3.561,31.2218666667,28.9815333333,5.3334,34.8825333333,5.1138,9.69433333335,41.4794666667,34.4399333333,4.35386666667
290.78,3.3206,31.0293333333,28.7961333333,5.12086666667,34.8753333333,4.90626666667,9.51446666666,41.3883666667,34.2443333333,4.10253333333
291.15,3.06573333333,31.1806,28.8452,4.8036,35.0711333333,4.71686666667,9.46700000001,41.7294,34.3628,3.81293333333
291.52,2.75,31.0751333333,28.7124666667,4.53326666667,35.1983333333,4.47173333334,9.38693333333,41.8065333333,34.3560666667,3.5196
291.89,2.8766,31.2882,28.7812666667,4.6608,35.5418,4.68913333333,9.58993333334,42.1464333334,34.4966666667,3.60073333333
292.26,2.60813333333,31.3748666667,28.9354666667,4.42446666667,35.8935333333,4.56653333333,9.63493333334,42.3723333333,34.5348666666,3.413
292.64,2.07506666667,31.2133333333,28.6714666667,4.04693333333,35.8399333333,4.09173333333,9.36453333333,42.4256333333,34.2546666666,3.02006666667
293.01,1.98926666667,31.491,28.9556,4.066,36.4642,4.03993333333,9.44413333333,42.9065666667,34.6713333333,3.0158
