wavelength,Back_PooAltm,Belly_PooAltm,Breast_PooAltm,Crissum_PooAltm,Crown_PooAltm,DorTail_PooAltm,Patch10_PooAltm,Patch11_PooAltm,Patch12_PooAltm,Patch13_PooAltm,Rump_PooAltm,Throat_PooAltm,WingTip_PooAltm
357.66,6.28566666667,20.7055,16.9448333334,8.54566666666,5.29616666667,7.29116666667,14.9908333334,4.21383333333,3.78483333333,6.1275,6.28941666666,17.7698333334,7.70983333333
358.02,6.28216666666,20.8158333333,17.0011666667,8.60216666669,5.23316666666,7.2945,15.1006666666,4.19883333333,3.74883333333,6.1565,6.3415,17.859,7.70666666666
358.38,6.1895,20.7815,17.0125,8.53066666666,5.12766666667,7.2585,15.1913333334,4.09316666667,3.69983333333,6.1145,6.30133333334,17.8395,7.62883333333
358.75,6.13733333333,20.8846666666,17.072,8.56349999998,5.09333333333,7.27033333333,15.2601666667,4.07083333333,3.69533333334,6.157,6.37375,17.9001666667,7.6315
359.11,5.9925,20.8641666667,17.0345,8.51583333332,4.979,7.1585,15.2288333333,3.94916666666,3.6395,6.109,6.34916666666,17.8925,7.55816666667
359.48,5.97083333333,20.9885,17.161,8.57833333333,4.98516666667,7.22183333334,15.3031666667,3.9655,3.64333333333,6.17116666667,6.37225,17.9651666666,7.59016666667
359.84,5.98683333333,21.0635,17.288,8.57733333333,5.01266666666,7.22033333333,15.407,3.98883333333,3.59116666666,6.2015,6.37333333334,18.0661666666,7.63516666667
360.20,5.9255,21.09,17.2291666666,8.51433333332,4.98316666667,7.14383333333,15.4251666667,3.94766666666,3.513,6.11866666667,6.28591666666,18.059,7.604
360.57,5.90783333333,21.0241666667,17.2195,8.46850000002,4.9155,7.04866666667,15.4266666667,3.91383333333,3.43383333333,6.06,6.23208333333,18.0108333333,7.557
360.93,5.96766666667,21.1745,17.3338333334,8.56116666665,4.978,7.10133333333,15.5571666667,3.98933333333,3.4745,6.1415,6.277,18.1821666666,7.63316666667
361.29,5.92433333334,21.142,17.3221666667,8.57950000001,4.93216666666,7.06533333333,15.594,3.9555,3.4525,6.1075,6.20683333334,18.1265,7.62183333333
361.66,5.87216666667,21.1571666666,17.3573333333,8.61133333332,4.872,7.02966666666,15.614,3.90666666667,3.41483333334,6.0665,6.15141666666,18.1055,7.546
362.02,5.96333333334,21.2501666667,17.4228333333,8.66366666668,4.93166666667,7.05166666667,15.6648333333,3.96183333333,3.46666666666,6.11183333333,6.172,18.073,7.52266666666
362.39,6.05683333333,21.4158333333,17.54,8.7585,5.05116666666,7.1215,15.822,4.06983333333,3.57266666667,6.19466666667,6.20958333333,18.1898333334,7.58783333334
362.75,6.10933333333,21.4008333333,17.5683333334,8.76883333335,5.08283333333,7.126,15.8476666667,4.08033333334,3.57116666667,6.20366666667,6.16325,18.1518333333,7.596
363.11,6.092,21.4508333333,17.6106666667,8.7025,5.051,7.11583333333,15.951,4.05466666666,3.52266666667,6.14466666667,6.113,18.1436666667,7.5745
363.48,6.15883333334,21.496,17.6751666667,8.74233333333,5.12966666666,7.13383333333,16.044,4.13266666667,3.54783333334,6.17383333334,6.16008333333,18.2078333333,7.60083333334
363.84,6.12783333333,21.4673333333,17.6198333334,8.7015,5.10416666666,7.09516666666,16.0606666667,4.09466666667,3.53983333333,6.13033333333,6.13125,18.149,7.49383333333
364.20,6.19183333334,21.5711666667,17.7246666667,8.73683333332,5.15316666667,7.08583333333,16.1728333333,4.12633333333,3.574,6.17283333334,6.17925,18.1788333333,7.49483333333
364.57,6.2475,21.6745,17.7576666666,8.81366666667,5.19816666667,7.09483333333,16.2741666667,4.157,3.6705,6.22566666667,6.25491666667,18.2635,7.485
364.93,6.27066666666,21.7415,17.8205,8.84116666668,5.21966666667,7.10383333334,16.3003333333,4.12516666667,3.677,6.2015,6.2875,18.3083333333,7.4495
365.29,6.3375,21.7848333333,17.8851666667,8.81333333335,5.17833333333,7.10283333333,16.3443333333,4.127,3.64766666667,6.246,6.32058333333,18.3481666667,7.39283333334
365.66,6.28533333334,21.8198333334,17.917,8.79233333333,5.13166666666,7.04116666667,16.399,4.04866666666,3.586,6.212,6.30841666667,18.3963333333,7.35316666666
366.02,6.289,21.9363333333,18.0336666666,8.86000000002,5.2125,7.091,16.5226666667,4.04433333334,3.62066666667,6.23666666667,6.34133333333,18.5543333334,7.44316666667
366.38,6.24066666666,21.961,18.0318333334,8.79683333331,5.142,6.9805,16.4615,3.93833333333,3.50233333333,6.1675,6.34558333334,18.5498333334,7.36733333334
366.75,6.27483333333,22.0741666667,18.0966666666,8.80566666666,5.15333333334,7.0,16.5763333333,3.94633333333,3.544,6.21166666667,6.39866666667,18.6656666667,7.37183333333
367.11,6.317,22.1158333334,18.1473333333,8.91966666668,5.19883333333,7.04483333333,16.6408333333,4.0095,3.61983333333,6.30916666666,6.446,18.6823333333,7.41683333334
367.47,6.29033333333,22.234,18.0986666667,8.87666666665,5.11316666667,7.002,16.6978333333,3.9035,3.59416666667,6.258,6.38408333333,18.6401666667,7.39483333333
367.84,6.346,22.3595,18.1653333333,8.92266666665,5.13083333333,7.007,16.8051666667,3.933,3.63366666666,6.307,6.4015,18.7048333333,7.42916666667
368.20,6.36133333334,22.405,18.1825,8.92949999999,5.08916666667,7.07616666667,16.8918333334,3.94666666667,3.6335,6.34033333333,6.43016666667,18.8213333333,7.45033333333
368.56,6.40166666667,22.4928333333,18.294,8.95916666665,5.11616666667,7.11816666666,17.0165,3.98166666666,3.5925,6.36333333333,6.465,18.898,7.489
368.93,6.35683333333,22.5876666667,18.283,8.92483333334,5.05833333333,7.09716666667,17.1116666667,3.95433333334,3.54983333333,6.32783333334,6.41658333333,18.8708333333,7.43483333333
369.29,6.24333333334,22.6706666666,18.2503333333,8.88766666665,5.0155,7.02833333333,17.152,3.88683333333,3.5035,6.2525,6.38216666667,18.886,7.38366666667
369.65,6.35366666666,22.8425,18.3675,8.91616666665,5.11666666667,7.0775,17.2853333333,4.024,3.563,6.3315,6.405,18.96,7.46216666667
370.01,6.38283333333,22.8765,18.3735,8.84833333332,5.058,7.03066666667,17.3546666667,4.05133333334,3.5385,6.32433333333,6.38708333334,18.944,7.43733333333
370.38,6.375,22.8516666667,18.4103333333,8.8275,5.041,7.0275,17.3968333333,4.1245,3.57033333333,6.31766666667,6.3815,18.9886666666,7.441
370.74,6.36083333333,22.9193333334,18.4401666667,8.86300000002,5.009,7.00583333333,17.3848333334,4.14033333334,3.58616666667,6.28516666666,6.3735,18.9793333333,7.38966666666
371.10,6.27283333333,22.9358333334,18.3725,8.77683333333,4.92933333334,6.90566666666,17.3248333333,4.0155,3.444,6.194,6.29491666667,19.023,7.24683333334
371.46,6.24983333333,22.9338333334,18.4311666667,8.72066666669,4.90733333333,6.85716666667,17.3113333333,3.999,3.387,6.169,6.25158333333,19.0505,7.18683333333
371.83,6.2435,23.0093333333,18.4876666667,8.74833333335,4.887,6.87416666667,17.411,3.98016666666,3.3745,6.15916666667,6.25716666667,19.1243333334,7.221
372.19,6.2185,22.9651666666,18.4506666667,8.68216666665,4.857,6.81566666667,17.3891666666,3.95283333334,3.341,6.09833333333,6.18608333334,19.1046666667,7.14516666667
372.55,6.17133333333,22.9933333334,18.4161666667,8.59666666668,4.78716666666,6.7885,17.3318333334,3.92366666666,3.31833333334,6.08316666667,6.12066666667,19.0675,7.08766666667
372.92,6.18316666667,23.0905,18.5455,8.61816666668,4.8235,6.75266666667,17.3903333334,3.9655,3.3445,6.14266666667,6.1195,19.1298333333,7.156
373.28,6.25633333334,23.2125,18.6788333333,8.67866666665,4.90966666667,6.78983333334,17.4786666666,4.05,3.39683333334,6.22466666666,6.20925,19.2686666666,7.22966666667
373.64,6.21283333334,23.2461666667,18.6591666667,8.67583333333,4.865,6.76616666667,17.4953333334,3.94983333333,3.35266666666,6.198,6.22325,19.298,7.19883333334
374.00,6.185,23.2773333333,18.7596666666,8.6975,4.831,6.75133333333,17.5331666667,3.89883333334,3.31783333333,6.22283333333,6.23241666667,19.3565,7.20233333333
374.37,6.202,23.3891666666,18.7598333333,8.76483333333,4.83783333334,6.81116666666,17.6485,3.83283333333,3.34383333333,6.254,6.21275,19.3918333334,7.1875
374.73,6.16733333333,23.4811666666,18.819,8.777,4.8485,6.7725,17.7415,3.80366666667,3.2765,6.25383333333,6.21233333333,19.4866666667,7.17966666667
375.09,6.28233333333,23.5793333333,19.023,8.90999999999,4.98866666667,6.88316666666,17.9285,3.95566666667,3.42666666667,6.37333333334,6.35,19.5846666667,7.328
375.45,6.353,23.7281666667,19.1861666667,9.06333333335,5.113,6.95383333333,18.1321666667,4.07416666666,3.52566666666,6.48033333333,6.45141666667,19.6793333334,7.4435
375.81,6.396,23.7961666667,19.2896666666,9.07116666665,5.15416666667,6.98,18.168,4.10866666667,3.54833333334,6.53533333334,6.49566666667,19.6763333333,7.44733333333
376.18,6.436,23.901,19.3815,9.12516666666,5.20033333333,7.00166666667,18.2831666667,4.10066666667,3.5575,6.5895,6.55741666667,19.6876666666,7.50233333334
376.54,6.42166666666,23.9648333333,19.4508333334,9.15233333335,5.2245,6.97933333334,18.3845,4.0435,3.55783333333,6.61283333333,6.57683333334,19.753,7.51516666666
376.90,6.38566666667,23.9498333333,19.4398333333,9.12133333332,5.18716666667,6.95216666667,18.4403333333,3.99933333333,3.52683333333,6.55383333333,6.57466666667,19.7663333333,7.47816666667
377.26,6.3795,23.959,19.3753333333,9.11166666667,5.17583333333,6.9335,18.5226666667,3.97066666667,3.51266666666,6.50816666666,6.51908333333,19.6856666667,7.4505
377.63,6.41066666666,24.0215,19.4385,9.14099999999,5.231,7.0005,18.5726666667,4.01183333333,3.54416666667,6.5485,6.50041666667,19.7126666667,7.46433333333
377.99,6.42216666666,24.1026666667,19.4413333334,9.21333333331,5.3015,7.0345,18.6683333333,4.06116666667,3.57933333333,6.5685,6.53641666667,19.7396666667,7.5265
378.35,6.5135,24.2675,19.6005,9.31549999999,5.3955,7.13183333334,18.8065,4.1805,3.64416666666,6.6545,6.64058333333,19.898,7.66083333333
378.71,6.53816666667,24.3253333334,19.6608333334,9.32250000001,5.435,7.20133333334,18.9046666667,4.22116666667,3.68183333333,6.679,6.67933333333,19.9406666667,7.71116666667
379.07,6.55266666666,24.475,19.7125,9.32933333332,5.43833333333,7.17966666666,18.9873333334,4.20166666666,3.68383333333,6.67083333334,6.6765,19.9955,7.69016666667
379.44,6.5245,24.4933333333,19.6918333334,9.28166666667,5.37616666667,7.14516666667,19.0346666667,4.12333333334,3.63666666667,6.63266666667,6.658,20.0558333334,7.63166666667
379.80,6.53083333333,24.5771666667,19.7133333334,9.30716666668,5.32466666667,7.14233333333,19.0828333334,4.0805,3.58883333333,6.6115,6.661,20.1195,7.62266666666
380.16,6.48216666667,24.6155,19.7801666667,9.3205,5.29016666666,7.1265,19.1476666667,4.05566666667,3.575,6.62366666667,6.66758333334,20.1526666666,7.57333333334
380.52,6.53116666666,24.6436666666,19.8556666667,9.37066666665,5.31316666666,7.11766666667,19.267,4.12383333333,3.5995,6.63866666667,6.7055,20.1936666667,7.5595
380.88,6.57233333334,24.7685,19.9388333333,9.45183333332,5.33766666667,7.188,19.3758333334,4.158,3.62383333333,6.6915,6.77016666667,20.2743333333,7.58566666667
381.24,6.5535,24.8496666667,20.041,9.46633333331,5.30666666667,7.1455,19.4798333333,4.17583333334,3.6265,6.68016666667,6.7675,20.3918333334,7.59683333333
381.61,6.564,24.9303333333,20.1265,9.46566666668,5.28983333333,7.0625,19.609,4.17483333334,3.62383333333,6.66166666666,6.79641666667,20.4108333333,7.56333333334
381.97,6.56766666667,24.9903333333,20.1755,9.44166666667,5.24316666667,7.0235,19.6851666666,4.17883333334,3.62816666667,6.6705,6.79325,20.42,7.52416666666
382.33,6.58166666667,25.0365,20.2405,9.46416666666,5.26133333334,7.00933333333,19.7366666666,4.18633333333,3.63533333333,6.6835,6.80808333334,20.4453333333,7.49383333334
382.69,6.6135,25.1236666667,20.3263333334,9.51566666667,5.27983333334,6.9925,19.8706666667,4.1635,3.65,6.7095,6.8505,20.4911666667,7.50883333333
383.05,6.654,25.1805,20.4336666667,9.52750000001,5.29183333334,7.05233333333,19.9653333333,4.20366666667,3.65833333333,6.772,6.90416666667,20.5953333333,7.54133333334
383.41,6.691,25.264,20.5101666667,9.57833333332,5.33966666666,7.10666666666,20.0173333333,4.248,3.709,6.8045,6.94183333333,20.6611666667,7.592
383.77,6.69883333334,25.3303333333,20.535,9.58733333331,5.39483333333,7.09933333334,20.0991666666,4.29333333334,3.75116666667,6.8105,6.92416666667,20.7103333334,7.5605
384.14,6.77166666667,25.5108333333,20.6515,9.67433333335,5.45816666666,7.14583333333,20.2383333333,4.35816666667,3.81,6.83066666666,6.94225,20.8071666666,7.61266666666
384.50,6.76583333333,25.648,20.7408333334,9.73183333335,5.4785,7.1755,20.3043333334,4.34383333333,3.82383333333,6.81666666667,6.96291666667,20.8863333334,7.63083333333
384.86,6.8345,25.7435,20.8631666667,9.76966666665,5.53933333333,7.20916666667,20.4418333334,4.3795,3.8765,6.8995,7.00208333333,21.0385,7.6825
385.22,6.836,25.742,20.8803333333,9.74166666667,5.5435,7.21933333333,20.4081666666,4.34216666667,3.82616666667,6.91233333333,7.00091666666,21.0248333333,7.634
385.58,6.89216666667,25.8333333333,20.9825,9.81349999998,5.59466666666,7.31566666667,20.4983333334,4.39616666666,3.893,6.95816666667,7.05775,21.1743333333,7.68766666667
385.94,6.88983333333,25.8883333333,21.0513333333,9.79100000001,5.6105,7.34766666667,20.514,4.3975,3.879,6.91083333334,7.05166666666,21.209,7.6685
386.30,6.8355,25.9746666667,21.0428333333,9.78049999999,5.57683333333,7.30216666667,20.606,4.35516666666,3.84016666667,6.897,7.02458333334,21.2443333333,7.64966666666
386.66,6.888,26.0666666667,21.0825,9.84416666669,5.63116666666,7.319,20.6686666667,4.42733333333,3.88466666666,6.95583333333,7.05958333334,21.334,7.674
387.03,6.90683333333,26.1156666667,21.1033333333,9.86949999998,5.63716666667,7.301,20.7345,4.42583333333,3.90416666666,6.95283333334,7.06291666667,21.3273333333,7.6755
387.39,6.907,26.1748333334,21.1435,9.88000000002,5.6215,7.27766666667,20.8071666666,4.40783333334,3.8835,6.93833333334,7.07108333334,21.3471666667,7.62566666666
387.75,6.9645,26.2691666667,21.29,9.97050000001,5.66233333334,7.29116666666,20.927,4.4365,3.90416666667,6.98983333333,7.13983333333,21.4458333333,7.68783333333
388.11,6.9505,26.3356666666,21.346,9.94566666665,5.684,7.26783333334,20.9638333333,4.43783333333,3.8995,6.99933333334,7.16175,21.5146666667,7.68766666667
388.47,6.94916666667,26.3371666666,21.346,9.909,5.67516666666,7.244,21.0368333333,4.45183333334,3.8925,6.9785,7.12708333333,21.5046666666,7.6975
388.83,6.93616666667,26.3971666667,21.3576666666,9.91983333332,5.6655,7.21266666666,21.0751666666,4.428,3.871,6.91266666667,7.12908333334,21.4891666667,7.67116666667
389.19,6.98716666667,26.5946666666,21.4853333333,10.0256666667,5.70366666666,7.28883333333,21.2453333333,4.48766666666,3.93383333334,6.97616666667,7.20225,21.6341666666,7.71383333333
389.55,6.9205,26.5911666667,21.4571666666,9.99633333335,5.652,7.2285,21.2425,4.45816666666,3.88566666667,6.93966666666,7.14866666667,21.6065,7.67366666667
389.91,6.91583333333,26.6645,21.491,10.0245,5.67583333334,7.2175,21.3508333333,4.441,3.88733333333,6.98366666667,7.17433333333,21.6983333333,7.676
390.27,6.92733333333,26.6868333333,21.513,9.99416666669,5.643,7.20083333333,21.3963333333,4.40566666667,3.84883333333,6.98633333333,7.16075,21.7225,7.65516666667
390.63,6.914,26.738,21.563,9.97166666668,5.59066666667,7.19516666667,21.467,4.3715,3.81883333334,6.98,7.16433333333,21.742,7.65366666666
391.00,6.873,26.7973333333,21.5866666667,9.97816666667,5.59016666667,7.1555,21.5471666666,4.35516666667,3.79033333333,6.9605,7.1495,21.8095,7.63516666667
391.36,6.8755,26.8478333333,21.677,10.031,5.6125,7.174,21.6181666667,4.39133333333,3.805,7.00033333333,7.16175,21.8736666667,7.66516666667
391.72,6.85116666667,26.882,21.6626666666,10.0016666667,5.61016666667,7.18816666667,21.6853333334,4.35933333333,3.789,7.01566666667,7.17025,21.9106666667,7.6515
392.08,6.81916666666,26.9295,21.6865,10.0155,5.57166666667,7.16433333333,21.7615,4.32033333334,3.74816666667,6.986,7.1445,21.933,7.63216666667
392.44,6.8215,27.0213333334,21.7675,10.0538333333,5.57216666666,7.16633333334,21.817,4.30833333333,3.735,7.02633333333,7.15666666667,21.9725,7.6105
392.80,6.806,27.0711666667,21.8165,10.0448333333,5.5595,7.16166666667,21.905,4.311,3.72983333333,7.05316666667,7.137,22.003,7.60833333333
393.16,6.7985,27.0813333334,21.867,10.032,5.56966666667,7.12116666667,21.9771666666,4.31983333334,3.738,7.04666666667,7.1365,22.0293333333,7.60916666667
393.52,6.8255,27.105,21.9088333333,10.0758333333,5.58233333333,7.11033333334,22.058,4.351,3.7405,7.0875,7.18491666667,22.0733333333,7.616
393.88,6.85116666666,27.2025,21.9408333333,10.1333333334,5.55016666666,7.093,22.1178333333,4.3755,3.73383333333,7.08333333334,7.17008333334,22.1006666667,7.5995
394.24,6.79416666667,27.2366666666,21.9981666667,10.1308333333,5.533,7.04233333333,22.1335,4.36383333333,3.7245,7.05016666667,7.13225,22.092,7.55633333334
394.60,6.757,27.2271666667,22.0163333333,10.1238333333,5.55283333334,7.02033333333,22.1493333334,4.354,3.7325,7.045,7.09366666666,22.0873333333,7.5395
394.96,6.7645,27.3021666666,22.0635,10.1298333333,5.531,7.0165,22.1848333333,4.33816666666,3.7495,7.04683333333,7.06583333333,22.1168333334,7.514
395.32,6.78433333334,27.3383333334,22.0846666667,10.1053333333,5.52266666666,7.02616666667,22.2371666666,4.325,3.75033333333,7.058,7.0395,22.123,7.51816666667
395.68,6.78116666667,27.4321666666,22.1443333333,10.121,5.51366666666,7.026,22.3113333333,4.32783333334,3.742,7.06233333333,7.00933333333,22.155,7.4945
396.04,6.79483333333,27.4798333334,22.1715,10.1121666667,5.508,7.04083333333,22.3678333333,4.3455,3.72816666667,7.09916666666,7.00016666666,22.1571666667,7.50883333333
396.40,6.80083333333,27.54,22.2036666667,10.1346666667,5.50983333333,7.0695,22.4291666667,4.34266666667,3.72633333333,7.09733333333,7.00716666667,22.2023333334,7.50333333333
396.76,6.75183333333,27.4753333333,22.1755,10.116,5.44633333333,6.99916666666,22.421,4.266,3.67666666667,7.055,6.92391666666,22.1706666666,7.42583333334
397.12,6.78416666667,27.4996666667,22.1865,10.1343333333,5.43983333333,6.98483333334,22.4855,4.2075,3.669,7.048,6.90466666667,22.163,7.411
397.48,6.79533333333,27.6306666667,22.2806666666,10.1588333333,5.45916666667,7.011,22.6221666667,4.17966666666,3.65633333333,7.03833333334,6.90991666666,22.2496666667,7.41533333333
397.84,6.77283333333,27.6793333334,22.3325,10.1221666667,5.445,6.99266666667,22.7303333333,4.13233333333,3.67566666667,7.032,6.89866666667,22.3133333333,7.41516666666
398.20,6.82016666667,27.722,22.3648333333,10.1335,5.45316666667,7.0275,22.7858333333,4.15733333333,3.6855,7.04233333333,6.9325,22.3646666667,7.4435
398.56,6.85583333333,27.824,22.4151666667,10.1511666667,5.44933333333,7.01166666667,22.8863333333,4.14116666667,3.67783333333,7.03883333333,6.9415,22.4351666666,7.42766666667
398.92,6.83416666667,27.8143333333,22.4255,10.1626666667,5.4365,7.006,22.9431666667,4.11633333333,3.64483333333,7.02483333333,6.94116666666,22.4721666666,7.433
399.28,6.80733333333,27.896,22.4271666666,10.1881666667,5.43666666667,6.98916666666,23.0361666666,4.096,3.62666666667,6.99883333333,6.97216666667,22.489,7.4075
399.64,6.82566666667,27.949,22.477,10.2275,5.4545,6.9695,23.0731666667,4.14266666666,3.663,7.023,7.01133333334,22.4858333334,7.45566666667
400.00,6.85166666667,27.9901666667,22.524,10.2901666667,5.50433333333,6.96933333333,23.1551666667,4.14316666666,3.70566666666,7.03066666667,7.0565,22.573,7.44883333333
400.36,6.87683333334,28.037,22.5873333333,10.3091666667,5.52766666666,6.971,23.2488333333,4.18016666667,3.72616666666,7.06083333334,7.11075,22.6606666667,7.47766666666
400.72,6.95366666666,28.209,22.6943333334,10.3838333333,5.60216666667,7.06133333333,23.369,4.27483333333,3.81466666666,7.1675,7.24166666667,22.7935,7.56716666666
401.08,6.95016666666,28.2965,22.7575,10.437,5.60933333333,7.1165,23.4533333333,4.33016666666,3.8375,7.21266666667,7.27666666667,22.914,7.62316666666
