wavelength,Back_UroStom,Belly_UroStom,Breast_UroStom,Crissum_UroStom,Crown_UroStom,DorTail_UroStom,Rump_UroStom,Throat_UroStom,WingTip_UroStom
773.81,11.6181111111,29.2728222222,37.703,17.6421111111,10.963,15.9176666667,11.3451111111,45.7474444444,16.101
774.12,11.0244444444,28.3597111111,37.4596666667,16.8596666667,10.4183333333,15.45,10.4101111111,45.0586666667,15.2847777778
774.43,10.3718888889,28.2679666667,36.9727777778,16.8636666667,10.0425555556,15.0234444444,10.0666666667,45.1755555555,15.2324444444
774.74,10.6665555556,28.7932777778,37.2041111111,16.9695555556,9.96366666666,15.5555555556,10.1173333333,45.18,15.7533333333
775.05,11.3844444445,29.3433111111,37.3048888889,16.908,10.3795555556,16.4656666667,10.1465555555,45.1278888889,16.1924444444
775.36,11.4012222222,29.4076666667,37.1444444444,16.6867777778,10.2408888889,16.5661111111,9.90244444444,45.1292222222,15.9937777778
775.67,11.5237777778,29.0961,36.9587777778,16.5252222222,9.97811111111,16.1284444444,10.0186666667,44.7761111111,15.6793333333
775.98,9.8041111111,27.8961222222,35.8403333334,14.7347777778,8.24855555556,14.1722222222,8.06644444444,43.5674444444,13.775
776.30,9.14344444443,27.5594666666,35.3678888889,13.8157777778,7.50233333333,13.8656666667,7.39355555556,43.1046666667,12.9993333333
776.61,8.83822222221,27.0538666667,35.2608888889,13.6617777778,6.80988888889,13.6698888889,6.99488888889,42.7694444444,12.4578888889
776.92,9.0328888889,27.0471666667,35.0928888889,13.7926666667,6.83755555556,13.516,7.15611111111,42.6011111111,12.544
777.23,9.6227777778,27.5078111111,35.7158888889,14.3464444444,7.48255555555,14.4384444444,7.84188888889,42.9478888889,13.1887222222
777.54,10.0092222222,27.6583555555,35.8878888889,14.2415555556,7.75544444444,14.1496666667,8.13088888889,42.9584444444,13.7951111111
777.85,10.2747777778,27.3557111111,35.7674444444,13.8516666667,7.69177777778,14.0341111111,8.24633333333,42.4822222222,13.7233333333
778.16,9.62077777778,26.2029888889,35.2211111111,13.0485555556,7.45988888889,13.4624444445,7.77455555556,42.0021111111,13.1852222222
778.47,9.21244444444,25.4259444444,34.9016666667,12.7374444444,7.01655555555,12.985,7.71,41.6296666667,12.9272777778
778.78,8.68000000001,25.0443555556,34.4782222222,12.5715555556,6.55544444444,12.3807777778,7.26066666667,40.9343333333,12.5632222222
779.09,7.88422222222,24.1583888889,33.6576666667,11.7096666667,5.83,11.5683333333,6.30388888889,40.0947777778,11.6891111111
779.40,8.64577777778,24.7665555555,34.1046666667,12.7045555555,6.54933333333,12.5532222222,7.01866666667,40.8134444445,12.1972222222
779.71,8.47688888889,24.2949444444,34.0764444444,12.5295555556,6.459,12.5465555555,7.11766666667,40.8561111111,12.0735555556
780.02,8.90066666668,24.8017555556,34.2477777778,13.1182222222,7.41866666667,13.1012222222,7.45266666667,40.9723333333,12.8726666667
780.33,9.23799999999,25.1222222222,34.5083333333,13.6401111111,8.00322222222,13.7506666667,7.98644444445,41.0218888889,13.5887222222
780.64,9.74555555554,26.2664333333,34.6218888889,14.6697777778,8.62766666667,14.4307777778,8.94344444444,41.6366666667,14.3242222222
780.95,9.76977777777,26.4510444444,34.5448888889,15.204,8.83522222222,15.0224444444,9.15544444445,41.8051111111,14.5854444444
781.26,9.61433333334,26.6068777778,34.9532222222,15.0641111111,8.74266666667,14.8617777778,8.85722222222,41.9,14.4612777778
781.57,9.54955555557,26.6164,34.7872222222,14.7727777778,8.30188888889,14.2434444445,8.38266666667,41.5903333333,13.6241666667
781.88,8.56266666668,26.3977888889,34.7974444444,14.7808888889,7.93244444444,13.3073333333,7.33011111111,41.3493333333,12.8485555556
782.19,9.172,27.1032777778,35.5442222222,15.9544444444,8.75944444444,14.2871111111,8.00066666667,42.1584444445,13.5561666667
782.50,9.253,27.3947222222,35.4934444444,16.478,8.97955555556,14.2803333333,8.08355555555,42.1618888889,14.0443888889
782.81,8.70844444444,26.9952222222,35.584,16.0208888889,8.45211111111,13.8081111111,7.92022222222,41.9087777778,13.9695
783.12,9.52111111111,27.4303,35.6805555556,16.7516666667,9.15188888889,14.0544444445,8.40433333333,42.1351111111,14.4567222222
783.43,8.93533333333,26.8979222222,35.9538888889,16.0816666667,8.36477777778,13.4902222222,8.21,41.843,13.8670555555
783.74,8.66822222223,26.6619,35.5712222222,15.1178888889,7.89588888889,13.0653333333,7.58333333333,41.591,13.3439444445
784.05,8.86933333332,26.2566222222,35.8898888889,14.5133333333,8.25966666667,13.1857777778,7.21733333334,41.2784444444,13.5743333333
784.36,9.15322222223,26.7295444445,35.7707777778,14.9583333333,8.419,13.3528888889,7.39111111111,40.9592222222,13.5977777778
784.67,9.55544444443,26.7632666667,35.4395555555,15.4108888889,8.83088888889,13.7777777778,8.03888888889,41.0241111111,14.1449444445
784.98,10.3057777778,27.7904444445,36.2056666667,15.8663333333,9.60688888888,14.2552222222,8.73355555556,41.9215555555,15.3858888889
785.29,10.9067777778,28.2817444444,36.5052222222,15.8491111111,10.1091111111,14.9542222222,9.79766666668,42.518,16.1462222222
785.60,9.20455555556,26.8023111111,35.3466666667,13.8407777778,8.93355555557,13.7242222222,8.56566666667,40.7084444444,14.997
785.91,9.29166666667,27.5259888889,36.0575555556,13.5824444444,9.34022222221,14.3512222222,9.136,41.6618888889,15.3824444445
786.22,9.27833333332,27.3081333333,35.5383333334,13.087,9.17322222223,14.1085555556,9.06833333333,40.9697777778,15.1298888889
786.53,8.86622222221,27.8567888889,35.588,12.8708888889,9.15144444444,14.4976666667,9.21811111111,40.8391111111,15.5442777778
786.84,8.85377777779,27.7668555555,34.8414444444,12.9523333333,9.15911111111,14.2103333333,8.79833333333,40.5215555556,15.3205555556
787.14,8.75466666666,27.8792666667,34.8738888889,13.7757777778,9.09911111111,14.1021111111,8.73666666667,40.8283333333,15.5565555556
787.45,8.55866666667,27.5949222222,34.7524444445,13.8062222222,8.773,14.0205555556,8.88000000001,40.7675555555,15.2565555556
787.76,8.48133333333,27.6745222222,35.4514444445,13.4354444444,8.67888888889,14.1715555555,8.70577777779,42.2545555555,15.0420555556
788.07,8.46977777777,27.7086555556,35.2403333333,13.1974444444,8.39811111111,14.0387777778,8.56844444443,42.054,14.7774444445
788.38,8.47966666666,27.0811555556,34.5747777778,13.5066666667,8.13011111111,14.2407777778,8.51477777779,41.3934444444,14.372
788.69,9.18322222222,27.4180777778,34.8307777778,14.3987777778,8.61522222222,14.812,9.02833333332,41.8538888889,14.7043888889
789.00,10.4528888889,28.4585333334,35.7496666667,15.5451111111,9.48299999999,15.3978888889,10.0804444445,43.3184444445,15.6533888889
789.31,10.8155555556,28.3325111111,35.9154444444,16.1276666667,9.72877777779,15.6666666667,10.2417777778,43.4097777778,15.4973333333
789.62,11.1464444444,28.6647222222,36.5166666667,16.6932222222,10.0881111111,16.2608888889,10.7495555556,43.9328888889,15.8818888889
789.92,11.3526666667,28.4245222222,36.5806666667,16.8903333333,9.83188888888,16.112,10.6548888889,44.185,15.8437777778
790.23,11.2394444445,28.2344333333,36.3812222222,16.9504444444,9.63766666668,15.6874444444,10.6626666667,44.0967777778,15.3806666667
790.54,11.5678888889,28.7797555555,36.5866666667,17.1422222222,10.0297777778,16.21,11.3442222222,44.5467777778,15.5806666667
790.85,11.763,29.1016111111,36.8612222222,17.3522222222,9.90311111112,16.077,11.1206666667,44.4923333333,15.7465
791.16,11.8538888889,29.3695777778,36.7243333334,18.0007777778,9.95788888889,16.2024444444,11.2282222222,43.7312222222,15.8408333333
791.47,11.294,29.5074,37.1116666667,17.8246666667,9.61811111113,15.722,10.6538888889,44.1091111111,15.4481666667
791.78,11.0061111111,29.8730222222,37.467,17.48,9.56866666667,15.3498888889,10.7122222222,44.6438888889,15.4337222222
792.08,9.85099999999,29.2950666667,37.0477777778,16.444,8.39577777778,14.5324444444,9.67733333332,44.1621111111,14.5814444445
792.39,10.0131111111,29.6123222222,37.319,16.4033333333,8.61877777778,15.1405555555,9.83755555554,44.5652222222,15.0363333333
792.70,10.2684444444,29.4610222222,37.4363333333,15.7907777778,8.57177777779,14.8036666667,9.80244444444,44.5,15.3801666667
793.01,9.65588888888,29.5330222222,37.0897777778,15.6571111111,8.62955555555,13.7504444444,9.3738888889,44.3092222222,14.7885
793.32,9.45477777778,29.5041777778,36.9281111111,15.1002222222,8.72211111111,13.6917777778,8.87988888889,43.6331111111,14.2833888889
793.62,9.19877777777,29.2149,36.8973333334,14.7204444445,8.39533333333,13.8265555556,8.71233333332,43.6637777778,14.1774444444
793.93,9.14844444445,28.2887666667,36.2998888889,14.0213333333,7.96377777778,13.5252222222,8.25711111111,42.6171111111,13.4913333333
794.24,8.17155555556,27.6756888889,35.5125555556,12.575,7.09344444444,12.6317777778,7.52466666667,41.9702222222,11.8602222222
794.55,8.61255555554,27.2834777778,35.8864444444,12.8643333333,7.73611111111,12.9848888889,8.42644444444,42.1762222222,12.3054444445
794.86,9.43322222222,27.1298111111,35.8341111111,13.8967777778,8.18822222222,13.8547777778,9.55999999999,42.239,13.1315555555
795.16,9.61566666668,26.6988,35.4726666667,13.9045555556,7.33111111111,14.1534444444,9.4601111111,41.9313333333,13.1513888889
795.47,9.43744444445,26.3750222222,34.6681111111,13.9966666667,6.72633333333,13.678,8.94444444445,41.292,12.6257777778
795.78,8.86455555555,25.5322111111,33.679,13.9371111111,6.06877777778,13.1848888889,8.32577777778,40.1851111111,11.4568333333
796.09,8.18300000001,25.3347666667,32.9222222222,14.2497777778,5.46522222222,12.495,7.962,39.5708888889,11.2515555556
796.40,8.95366666665,25.4574111111,33.1667777778,14.8376666667,6.21755555555,13.4548888889,8.81633333333,39.7567777778,12.2536666667
796.70,9.28877777777,25.4339777778,33.0393333333,15.4516666667,6.03544444444,13.4038888889,9.083,39.898,12.4583333333
797.01,9.73555555556,26.0715888889,33.3624444445,16.1251111111,6.04822222222,13.9207777778,9.48211111111,40.1132222222,13.1793333333
797.32,9.83522222223,26.2222,33.667,16.3821111111,5.79111111111,13.8203333333,9.72711111111,40.5674444444,13.3245555556
797.63,11.4176666667,26.7510333334,34.2816666667,17.7491111111,7.203,14.6454444444,11.1303333333,41.5228888889,14.9519444444
797.93,11.16,26.6364111111,33.901,17.3763333333,6.843,14.0576666667,10.602,41.2334444444,14.6745
798.24,10.7846666667,26.1007,33.7291111111,17.018,6.87644444445,13.3174444444,10.0821111111,40.4868888889,14.1584444445
798.55,11.0206666667,26.5654333333,34.4262222222,17.2384444444,7.81177777778,13.638,10.289,40.674,14.3000555556
798.85,12.3136666666,27.5441666667,35.48,17.5214444445,9.352,15.0367777778,11.767,41.3932222222,15.5882222222
799.16,13.8005555556,29.3995222222,37.4332222222,19.0792222222,10.8594444445,16.5507777778,13.2972222222,43.0845555556,17.392
799.47,14.5015555556,30.1520888889,38.3271111111,19.5364444444,11.632,17.9943333334,13.9295555556,43.7296666667,17.4836666667
799.78,15.0998888889,30.3977888889,38.1673333333,20.027,11.678,18.5734444444,13.8117777778,43.898,17.7231666667
800.08,14.4652222222,29.8974222222,37.8816666667,19.3455555556,11.4538888889,18.1517777778,13.7175555556,43.8005555555,17.3207777778
800.39,14.3593333333,29.2273222222,37.7481111111,19.0161111111,11.4896666667,17.6495555555,13.4971111111,43.6561111111,16.9244444444
800.70,14.9861111111,30.2314333333,39.0923333333,19.653,12.6741111111,18.6254444444,14.1832222222,44.5516666667,17.887
801.00,14.2146666667,30.3600666667,39.2423333333,19.9358888889,12.4476666667,18.5995555555,13.2427777778,44.5991111111,17.3735
801.31,13.5825555555,30.0755777778,39.1115555555,19.4166666667,11.9794444444,18.3922222222,12.6252222222,44.2776666667,17.1006666667
801.62,13.122,30.4953888889,38.9342222222,19.4728888889,12.0427777778,19.0638888889,12.3381111111,44.4557777778,17.3256666667
801.92,12.7312222222,30.4260888889,38.9176666667,19.2693333333,12.4668888889,18.9361111111,12.352,44.9154444444,17.4938333333
802.23,12.4603333333,30.3048777778,39.2584444444,19.1834444445,12.519,18.5027777778,11.815,45.0312222222,17.6229444444
802.54,10.9445555555,28.7021444444,37.8537777778,17.6543333333,10.8256666666,16.6904444444,10.445,43.5402222222,16.0183333333
802.84,10.6768888889,28.0794333333,37.1455555556,17.095,10.1822222222,16.0694444445,9.86844444443,43.419,15.8461666667
803.15,9.27344444446,26.9616666667,36.2835555556,15.4878888889,9.18866666667,14.4843333333,8.62044444445,42.1594444445,14.4903333333
803.46,10.9765555555,28.6785777778,37.2327777778,16.7462222222,10.6343333333,16.074,9.68100000001,43.4176666667,15.2732222222
803.76,10.6666666667,28.6716333333,36.6791111111,16.0247777778,10.1727777778,15.9135555556,9.25922222222,43.568,14.6852222222
804.07,10.6748888889,28.2841444445,35.5626666667,16.0184444444,9.88733333335,16.0305555556,9.60855555554,43.2572222222,14.6190555556
804.38,10.9665555556,28.8948555555,35.7917777778,15.57,10.3638888889,16.4133333333,9.84577777779,43.2393333334,15.3531666667
804.68,12.5552222222,29.9712222222,36.6512222222,16.9473333333,12.0776666666,17.9137777778,11.2183333333,44.0387777778,17.0545
804.99,13.0284444445,30.1095777778,37.4062222222,16.3985555556,12.0163333333,17.6611111111,11.4684444445,44.4207777778,17.0001111111
805.30,13.0122222222,30.3366555556,37.0056666667,16.4482222222,11.666,17.2038888889,11.477,44.0547777778,17.0384444444
805.60,12.7052222222,30.3856777778,36.8903333333,16.5474444444,11.0158888889,17.3922222222,11.3727777778,44.5156666667,16.762
805.91,12.9233333333,30.1455111111,36.4331111111,16.5116666667,11.2423333333,18.1807777778,11.266,45.0168888889,17.1672777778
806.21,13.4311111111,30.4568666667,36.6444444444,17.3603333333,11.9155555556,18.8877777778,11.7873333333,44.8057777778,17.3486666667
806.52,14.0897777778,31.0177888889,37.0804444444,17.6242222222,12.1984444445,19.5743333333,12.364,45.6264444444,17.565
806.83,15.1177777778,31.3382111111,38.4345555556,18.1226666667,12.963,20.3703333334,13.3357777778,46.0402222222,19.0075555556
807.13,15.551,31.5469555556,38.982,18.8052222222,13.5984444444,20.6532222222,13.6912222222,45.8975555555,19.4678333333
807.44,15.3568888889,31.3298555556,39.5047777778,18.4427777778,13.0487777778,19.7584444444,13.2162222222,45.8676666666,19.1722777778
807.74,14.1648888889,30.3347333334,39.1342222222,17.1941111111,11.5648888889,18.4081111111,13.0733333334,45.119,17.9911666667
808.05,12.1894444444,29.2516666666,37.7346666667,14.9161111111,9.754,16.451,11.5802222222,44.2415555555,16.0578888889
808.35,11.7111111111,28.8616555555,37.5846666667,15.1407777778,9.74166666668,16.3145555555,11.5023333333,44.4313333333,15.6170555555
808.66,13.1676666667,29.3508888889,38.9421111111,16.4532222222,11.138,17.722,12.6603333333,45.8067777778,16.7534444444
808.97,14.5256666666,30.4348111111,40.4065555555,17.9268888889,13.252,18.4281111111,14.3087777778,47.1002222222,18.3601666667
809.27,15.0121111111,31.2658888889,41.2967777778,18.2004444445,14.1645555556,18.8457777778,15.5097777778,46.8657777778,18.9332777778
809.58,14.2816666667,31.1278333333,41.5824444444,17.817,14.2256666667,18.6027777778,15.4602222222,46.7874444444,19.4865555556
809.88,13.706,31.0523111111,42.0644444445,18.093,14.0931111111,17.9067777778,15.3546666667,46.3083333333,19.6775
810.19,11.5082222222,29.8939,40.1326666667,16.2914444444,12.3767777778,15.7616666667,13.569,45.1506666666,18.0427777778
810.49,11.7638888889,30.7119777778,40.2906666667,16.4962222222,12.4906666667,16.1696666666,13.8851111111,45.913,18.8322222222
810.80,10.0768888889,29.7192333333,38.2978888889,15.1152222222,12.027,15.6176666667,12.1748888889,44.6364444444,17.8041666667
811.10,10.8462222222,30.2928666667,38.911,16.4827777778,13.1713333333,16.9094444445,12.4796666667,45.5776666667,18.808
811.41,11.9758888889,30.9746111111,40.0762222222,18.2204444445,13.9693333333,17.9418888889,13.1925555556,46.1594444444,19.9135
811.71,12.6716666667,31.7915777778,40.6444444445,18.5666666667,14.7954444444,18.9423333333,13.9285555555,46.1493333333,20.8349444444
812.02,10.8926666666,31.0369888889,39.3331111111,16.703,13.1497777778,18.3342222222,12.5964444445,44.6045555555,19.5210555555
812.32,10.5963333333,30.2703,38.0665555556,15.0437777778,12.2407777778,18.204,12.0693333333,43.4721111111,18.5328888889
812.63,11.1984444445,30.3989666667,38.4445555556,15.2028888889,12.145,17.999,12.0286666666,43.8766666667,18.7490555556
812.93,11.8293333334,30.3064,38.5516666667,14.6144444444,11.9172222222,17.2823333333,11.668,44.2537777778,19.0926666667
813.24,12.2713333333,30.6766444444,38.7477777778,14.7851111111,11.8697777778,17.8642222222,11.7505555556,45.1882222222,19.8425
813.54,11.371,29.6378222222,38.2086666667,14.932,11.2638888889,17.7135555555,10.8053333333,45.3003333334,19.1807777778
813.85,11.6162222222,30.3092777778,39.4567777778,15.0412222222,12.0106666667,18.5447777778,11.4266666667,46.1647777778,19.4761666667
814.15,13.073,31.8073666667,41.968,16.8514444444,13.4747777778,19.6494444445,13.0247777778,47.4835555556,20.976
814.46,13.5944444445,31.2160666667,40.226,16.221,13.2762222222,18.9907777778,12.7187777778,46.068,20.6463333333
814.76,13.5191111111,30.7413,39.7072222222,15.8953333333,13.0784444444,18.9644444444,12.2284444445,45.6088888889,20.0661111111
815.07,12.5977777778,29.0720444444,38.1376666666,15.0703333333,11.7213333333,17.2925555556,10.9546666666,44.4601111111,19.3976111111
815.37,13.3577777778,28.5392888889,37.7962222222,15.4816666667,12.0343333333,16.6513333333,10.7725555556,43.2132222222,19.3753333333
815.68,12.4688888889,27.4766111111,36.9851111111,15.6992222222,11.0954444444,16.4168888889,9.72222222221,42.759,18.8513333333
815.98,10.956,26.4711777778,35.6145555555,14.6184444445,9.96266666667,15.8286666666,7.542,42.0702222222,17.5200555556
816.29,10.8356666667,26.2657,35.8737777778,15.1514444445,10.101,17.1562222222,8.21866666666,42.7457777778,17.011
816.59,11.1256666667,25.9382444444,35.5758888889,15.5818888889,10.9205555556,17.6781111111,8.67777777778,42.9054444445,17.0990555556
816.89,12.5107777778,27.5736555556,37.2323333333,17.5807777778,12.8963333333,19.0373333333,10.7683333333,43.1733333333,18.8158888889
817.20,12.5907777778,26.9380444444,36.7585555556,18.1256666667,12.8647777778,18.482,11.2344444444,42.4577777778,18.4478888889
