wavelength,Back_SpoCinf,Belly_SpoCinf,Breast_SpoCinf,Crissum_SpoCinf,Crown_SpoCinf,DorTail_SpoCinf,Patch10_SpoCinf,Rump_SpoCinf,Throat_SpoCinf,WingTip_SpoCinf
421.16,6.84266666667,18.212,17.4306666667,12.4433333333,6.188,5.855,23.717,9.64433333333,15.1183333333,9.211
421.51,6.87333333333,18.2853333333,17.4603333333,12.4783333333,6.20133333333,5.84633333333,23.7843333333,9.68833333333,15.136,9.277
421.87,6.901,18.303,17.5203333333,12.549,6.224,5.85,23.8293333333,9.684,15.138,9.2565
422.23,6.873,18.272,17.4846666667,12.5746666667,6.217,5.816,23.8383333333,9.678,15.1453333333,9.21
422.58,6.868,18.3276666667,17.5426666667,12.5516666667,6.24,5.81933333333,23.863,9.65966666667,15.1276666667,9.194
422.94,6.867,18.348,17.5863333333,12.6003333333,6.23433333333,5.79666666667,23.8496666667,9.665,15.1466666667,9.1885
423.30,6.891,18.401,17.65,12.6866666667,6.24633333333,5.826,23.8483333333,9.667,15.1616666667,9.2145
423.66,6.92633333333,18.4626666667,17.684,12.717,6.25633333333,5.85133333333,23.8656666667,9.68366666667,15.2133333333,9.207
424.01,6.92233333333,18.4776666667,17.6753333333,12.7353333333,6.25866666667,5.845,23.885,9.64266666667,15.2266666667,9.1915
424.37,6.95366666667,18.5736666667,17.7186666667,12.8176666667,6.3,5.87933333333,23.9203333333,9.707,15.25,9.2695
424.73,6.97633333333,18.6576666667,17.765,12.8506666667,6.29933333333,5.93566666667,23.936,9.72733333333,15.3413333333,9.262
425.08,6.999,18.6866666667,17.8316666667,12.921,6.33966666667,5.97033333333,23.961,9.785,15.3376666667,9.2975
425.44,7.01433333333,18.6966666667,17.8686666667,12.9886666667,6.32933333333,5.992,23.9476666667,9.77733333333,15.367,9.2755
425.80,7.04266666667,18.7643333333,17.914,13.004,6.37133333333,6.017,23.971,9.80566666667,15.4496666667,9.3525
426.16,7.122,18.8563333333,18.0223333333,13.066,6.42666666667,6.09466666667,24.0046666667,9.87333333333,15.54,9.439
426.51,7.145,18.8933333333,18.0833333333,13.0823333333,6.42766666667,6.09933333333,24.043,9.881,15.6106666667,9.4855
426.87,7.157,18.9386666667,18.1063333333,13.132,6.42366666667,6.11133333333,24.078,9.89966666667,15.6503333333,9.5245
427.23,7.16333333333,19.0223333333,18.1213333333,13.107,6.44633333333,6.12133333333,24.1313333333,9.92066666667,15.6936666667,9.561
427.58,7.13066666667,19.054,18.2083333333,13.124,6.465,6.106,24.1493333333,9.95833333333,15.6913333333,9.573
427.94,7.17833333333,19.1236666667,18.245,13.204,6.49066666667,6.12766666667,24.1603333333,10.0233333333,15.7363333333,9.6445
428.30,7.205,19.0966666667,18.2103333333,13.1566666667,6.46633333333,6.07566666667,24.1486666667,9.98533333333,15.7256666667,9.6375
428.65,7.24866666667,19.1773333333,18.333,13.204,6.531,6.078,24.234,10.039,15.7726666667,9.719
429.01,7.25766666667,19.2193333333,18.3163333333,13.17,6.543,6.03133333333,24.2483333333,10.048,15.828,9.7275
429.37,7.246,19.24,18.2883333333,13.2053333333,6.54633333333,6.00466666667,24.2716666667,10.046,15.841,9.742
429.72,7.28866666667,19.2986666667,18.2986666667,13.2953333333,6.55466666667,6.04366666667,24.32,10.1196666667,15.8633333333,9.763
430.08,7.27733333333,19.358,18.3323333333,13.3093333333,6.57666666667,6.02433333333,24.3736666667,10.112,15.853,9.7505
430.44,7.328,19.4313333333,18.3173333333,13.4216666667,6.61066666667,6.04666666667,24.417,10.1183333333,15.8753333333,9.692
430.79,7.327,19.419,18.4043333333,13.4026666667,6.59166666667,6.05566666667,24.4166666667,10.103,15.905,9.68
431.15,7.35166666667,19.4093333333,18.4953333333,13.435,6.59166666667,6.03433333333,24.461,10.102,15.981,9.6335
431.50,7.38,19.4443333333,18.457,13.492,6.57066666667,6.01566666667,24.4793333333,10.101,16.0026666667,9.6615
431.86,7.37566666667,19.492,18.5463333333,13.4996666667,6.57366666667,6.03066666667,24.5153333333,10.1143333333,16.05,9.615
432.22,7.405,19.562,18.6486666667,13.5433333333,6.60433333333,6.093,24.548,10.1556666667,16.155,9.651
432.57,7.44833333333,19.633,18.6593333333,13.613,6.66366666667,6.12266666667,24.5763333333,10.1843333333,16.2303333333,9.683
432.93,7.38733333333,19.625,18.6683333333,13.6616666667,6.619,6.07833333333,24.569,10.144,16.2326666667,9.6715
433.29,7.37666666667,19.654,18.748,13.615,6.63466666667,6.08933333333,24.5943333333,10.1203333333,16.26,9.6575
433.64,7.384,19.6936666667,18.79,13.633,6.62966666667,6.12433333333,24.5683333333,10.093,16.2666666667,9.6345
434.00,7.32933333333,19.673,18.8006666667,13.6686666667,6.59133333333,6.106,24.5543333333,10.0683333333,16.2596666667,9.64
434.35,7.357,19.7256666667,18.8266666667,13.6913333333,6.61733333333,6.15066666667,24.593,10.1283333333,16.2926666667,9.7075
434.71,7.35633333333,19.811,18.8076666667,13.734,6.663,6.18633333333,24.6206666667,10.1643333333,16.3273333333,9.744
435.07,7.39033333333,19.8106666667,18.7946666667,13.7776666667,6.67733333333,6.214,24.5886666667,10.1803333333,16.3636666667,9.7535
435.42,7.38933333333,19.847,18.8296666667,13.8063333333,6.724,6.24733333333,24.637,10.1796666667,16.4246666667,9.7555
435.78,7.407,19.85,18.855,13.8333333333,6.73933333333,6.24733333333,24.663,10.2083333333,16.5026666667,9.8185
436.13,7.406,19.8833333333,18.9363333333,13.9093333333,6.77833333333,6.24333333333,24.7133333333,10.2636666667,16.5266666667,9.8075
436.49,7.36366666667,19.84,18.924,13.937,6.709,6.20033333333,24.7103333333,10.2473333333,16.5163333333,9.773
436.84,7.489,19.9953333333,19.0746666667,13.9896666667,6.78433333333,6.30866666667,24.8013333333,10.3513333333,16.628,9.838
437.20,7.54066666667,20.056,19.1046666667,14.068,6.83733333333,6.33966666667,24.7876666667,10.412,16.6733333333,9.8755
437.56,7.55266666667,20.103,19.1536666667,14.09,6.865,6.32133333333,24.9033333333,10.4736666667,16.739,9.8655
437.91,7.605,20.1623333333,19.197,14.097,6.88533333333,6.348,24.9303333333,10.5243333333,16.813,9.8405
438.27,7.54733333333,20.151,19.2313333333,14.0723333333,6.84166666667,6.28633333333,24.903,10.498,16.805,9.7615
438.62,7.57066666667,20.195,19.2893333333,14.069,6.82766666667,6.26933333333,24.9763333333,10.507,16.8313333333,9.7755
438.98,7.57333333333,20.2983333333,19.338,14.0693333333,6.865,6.291,24.9843333333,10.5356666667,16.862,9.8295
439.33,7.62333333333,20.334,19.3956666667,14.0963333333,6.87366666667,6.32566666667,24.9736666667,10.582,16.8893333333,9.8365
439.69,7.629,20.3426666667,19.4163333333,14.1223333333,6.83733333333,6.29633333333,24.9816666667,10.561,16.8773333333,9.8225
440.04,7.66966666667,20.4183333333,19.4436666667,14.1436666667,6.88133333333,6.30633333333,25.018,10.575,16.9456666667,9.8545
440.40,7.71966666667,20.4886666667,19.4613333333,14.1593333333,6.91533333333,6.358,25.032,10.6013333333,16.969,9.91
440.75,7.69466666667,20.5003333333,19.44,14.21,6.92633333333,6.32133333333,25.043,10.5876666667,16.9613333333,9.8705
441.11,7.68666666667,20.533,19.4526666667,14.2283333333,6.88566666667,6.30866666667,25.071,10.6143333333,16.989,9.8675
441.47,7.67966666667,20.5543333333,19.4736666667,14.2336666667,6.852,6.26166666667,25.06,10.578,16.9983333333,9.8485
441.82,7.69566666667,20.5903333333,19.4893333333,14.2946666667,6.87766666667,6.25133333333,25.0456666667,10.5516666667,17.01,9.8575
442.18,7.744,20.664,19.5806666667,14.3713333333,6.92633333333,6.29966666667,25.098,10.6043333333,17.0883333333,9.9315
442.53,7.761,20.7116666667,19.636,14.3973333333,6.94766666667,6.30866666667,25.0573333333,10.627,17.1353333333,9.902
442.89,7.75633333333,20.709,19.6616666667,14.442,6.923,6.26333333333,25.1093333333,10.6036666667,17.1203333333,9.8695
443.24,7.69,20.729,19.6796666667,14.4216666667,6.894,6.22166666667,25.1216666667,10.574,17.1623333333,9.8635
443.60,7.66533333333,20.7743333333,19.6703333333,14.4306666667,6.89333333333,6.23,25.108,10.575,17.147,9.8725
443.95,7.63666666667,20.8,19.69,14.455,6.858,6.21566666667,25.082,10.5746666667,17.1346666667,9.875
444.31,7.65633333333,20.8456666667,19.825,14.5326666667,6.893,6.256,25.1073333333,10.6083333333,17.184,9.873
444.66,7.67,20.855,19.9056666667,14.572,6.88266666667,6.266,25.1653333333,10.598,17.235,9.894
445.02,7.692,20.9353333333,19.9803333333,14.602,6.899,6.26333333333,25.2236666667,10.5916666667,17.2573333333,9.8945
445.37,7.705,21.0066666667,20.041,14.6563333333,6.911,6.30233333333,25.209,10.6376666667,17.2506666667,9.929
445.72,7.698,21.0536666667,20.088,14.654,6.90166666667,6.29866666667,25.247,10.6773333333,17.2763333333,9.959
446.08,7.694,21.0986666667,20.1093333333,14.649,6.89066666667,6.29466666667,25.2726666667,10.6696666667,17.2673333333,9.9735
446.43,7.70866666667,21.1163333333,20.1226666667,14.7013333333,6.9,6.312,25.295,10.6973333333,17.3093333333,9.9865
446.79,7.68766666667,21.1546666667,20.1223333333,14.703,6.88733333333,6.302,25.2396666667,10.6873333333,17.2903333333,9.9755
447.14,7.69766666667,21.1736666667,20.095,14.7293333333,6.884,6.30466666667,25.2146666667,10.6986666667,17.2683333333,9.955
447.50,7.705,21.2353333333,20.1293333333,14.7373333333,6.91066666667,6.31166666667,25.2206666667,10.7096666667,17.2733333333,9.911
447.85,7.70833333333,21.2406666667,20.0946666667,14.765,6.94066666667,6.33866666667,25.242,10.7196666667,17.2636666667,9.897
448.21,7.66366666667,21.2233333333,20.0483333333,14.722,6.892,6.26066666667,25.2076666667,10.6733333333,17.2376666667,9.8535
448.56,7.64366666667,21.236,19.9933333333,14.6993333333,6.90866666667,6.27133333333,25.141,10.698,17.218,9.8455
448.92,7.667,21.2406666667,20.0123333333,14.702,6.927,6.29233333333,25.1163333333,10.7193333333,17.2253333333,9.8605
449.27,7.657,21.234,20.0153333333,14.7416666667,6.95166666667,6.29333333333,25.1136666667,10.7146666667,17.2253333333,9.8685
449.62,7.66833333333,21.2326666667,19.9723333333,14.7596666667,6.94533333333,6.29166666667,25.116,10.7066666667,17.2176666667,9.8465
449.98,7.65066666667,21.2056666667,19.955,14.815,6.92133333333,6.28333333333,25.0536666667,10.7266666667,17.2053333333,9.859
450.33,7.631,21.1853333333,19.8816666667,14.782,6.887,6.25866666667,25.063,10.6616666667,17.1716666667,9.854
450.69,7.691,21.2136666667,19.9946666667,14.8383333333,6.87066666667,6.28366666667,25.1403333333,10.704,17.207,9.9025
451.04,7.71466666667,21.227,20.047,14.8456666667,6.84666666667,6.283,25.1693333333,10.661,17.2286666667,9.9355
451.40,7.73333333333,21.2526666667,20.0586666667,14.9123333333,6.84766666667,6.299,25.2033333333,10.6653333333,17.282,9.9755
451.75,7.71233333333,21.326,20.0943333333,14.929,6.80033333333,6.27233333333,25.2126666667,10.6543333333,17.3123333333,9.9565
452.10,7.732,21.3823333333,20.1436666667,14.9636666667,6.82,6.29633333333,25.246,10.6653333333,17.3113333333,9.9685
452.46,7.768,21.4926666667,20.2283333333,15.0326666667,6.82066666667,6.288,25.287,10.6566666667,17.3383333333,9.9835
452.81,7.73633333333,21.5386666667,20.2233333333,15.169,6.83,6.29033333333,25.276,10.6716666667,17.3493333333,9.938
453.17,7.75233333333,21.5783333333,20.2206666667,15.1483333333,6.82466666667,6.27933333333,25.321,10.636,17.3786666667,9.936
453.52,7.76433333333,21.5836666667,20.3243333333,15.1793333333,6.824,6.28133333333,25.3303333333,10.6773333333,17.406,9.9365
453.87,7.80633333333,21.6756666667,20.3856666667,15.1766666667,6.89233333333,6.296,25.3706666667,10.6763333333,17.4553333333,9.9225
454.23,7.878,21.8116666667,20.5053333333,15.314,6.93966666667,6.34333333333,25.3973333333,10.7733333333,17.4946666667,9.9605
454.58,7.834,21.8783333333,20.469,15.302,6.96766666667,6.36,25.429,10.7826666667,17.572,9.921
454.93,7.89233333333,22.0063333333,20.656,15.3856666667,7.03866666667,6.40933333333,25.5246666667,10.8573333333,17.6433333333,9.9705
455.29,7.92333333333,22.1273333333,20.8216666667,15.447,7.065,6.44433333333,25.6256666667,10.9056666667,17.737,10.008
455.64,7.963,22.1623333333,20.862,15.577,7.089,6.49,25.6463333333,10.9166666667,17.8023333333,10.049
456.00,7.99166666667,22.258,20.919,15.6336666667,7.09166666667,6.50233333333,25.6766666667,10.981,17.9033333333,10.055
456.35,7.99033333333,22.255,20.9493333333,15.6453333333,7.07466666667,6.514,25.6796666667,11.04,17.9436666667,10.06
456.70,8.029,22.3246666667,21.0173333333,15.6493333333,7.09,6.53033333333,25.7086666667,11.083,18.0106666667,10.1485
457.06,8.025,22.4003333333,21.097,15.7066666667,7.09933333333,6.559,25.7666666667,11.137,18.093,10.165
457.41,8.08,22.5266666667,21.157,15.801,7.16233333333,6.625,25.8013333333,11.1793333333,18.179,10.2475
457.76,8.11,22.554,21.231,15.888,7.153,6.65733333333,25.877,11.1916666667,18.2283333333,10.301
458.12,8.08733333333,22.5483333333,21.243,15.807,7.14366666667,6.59633333333,25.855,11.1686666667,18.2543333333,10.294
458.47,8.15,22.581,21.2856666667,15.8916666667,7.18233333333,6.622,25.869,11.1946666667,18.2773333333,10.336
458.82,8.15866666667,22.6136666667,21.2763333333,15.9313333333,7.20566666667,6.61866666667,25.8903333333,11.2213333333,18.3756666667,10.355
459.18,8.15966666667,22.5983333333,21.2416666667,15.943,7.20033333333,6.585,25.8823333333,11.214,18.379,10.3315
459.53,8.19833333333,22.6416666667,21.3146666667,15.9096666667,7.204,6.57466666667,25.9133333333,11.231,18.409,10.3415
459.88,8.233,22.642,21.3576666667,15.93,7.20366666667,6.57866666667,25.913,11.2296666667,18.419,10.3305
460.24,8.25566666667,22.6926666667,21.3803333333,15.9746666667,7.20533333333,6.59066666667,25.9683333333,11.2243333333,18.4536666667,10.3465
460.59,8.28366666667,22.7423333333,21.4253333333,15.9866666667,7.23666666667,6.60666666667,26.0146666667,11.231,18.5093333333,10.357
460.94,8.34266666667,22.793,21.4823333333,16.0276666667,7.28,6.637,26.0023333333,11.2543333333,18.557,10.369
461.29,8.35333333333,22.83,21.5523333333,16.044,7.294,6.65,26.0143333333,11.2333333333,18.6156666667,10.383
461.65,8.374,22.897,21.6026666667,16.0143333333,7.298,6.62866666667,26.014,11.245,18.7196666667,10.3345
462.00,8.41333333333,23.0063333333,21.7316666667,16.1443333333,7.37866666667,6.70633333333,26.1333333333,11.3003333333,18.8503333333,10.3915
462.35,8.43866666667,23.093,21.838,16.1783333333,7.40166666667,6.69666666667,26.1806666667,11.356,18.9993333333,10.4015
462.71,8.46766666667,23.1713333333,21.9073333333,16.2323333333,7.42233333333,6.70366666667,26.191,11.3833333333,19.0333333333,10.371
463.06,8.50066666667,23.2703333333,21.9983333333,16.3053333333,7.483,6.71566666667,26.2556666667,11.4266666667,19.1316666667,10.407
463.41,8.509,23.369,22.1033333333,16.418,7.55,6.767,26.358,11.5306666667,19.288,10.411
463.76,8.56866666667,23.5363333333,22.253,16.5286666667,7.68233333333,6.83066666667,26.4966666667,11.6416666667,19.4996666667,10.506
464.12,8.63433333333,23.6443333333,22.3986666667,16.5763333333,7.737,6.86966666667,26.582,11.68,19.6656666667,10.4975
464.47,8.64366666667,23.6643333333,22.48,16.637,7.74033333333,6.86733333333,26.592,11.7096666667,19.7383333333,10.5
464.82,8.63666666667,23.718,22.577,16.6913333333,7.775,6.87166666667,26.649,11.762,19.882,10.504
465.17,8.662,23.7626666667,22.575,16.7566666667,7.818,6.87166666667,26.736,11.8153333333,19.9736666667,10.494
465.53,8.68933333333,23.816,22.61,16.866,7.88433333333,6.90133333333,26.806,11.8663333333,20.068,10.5405
465.88,8.727,23.829,22.6543333333,16.8513333333,7.855,6.85033333333,26.7436666667,11.8616666667,20.0766666667,10.483
466.23,8.711,23.8576666667,22.6906666667,16.8856666667,7.83566666667,6.858,26.7736666667,11.809,20.119,10.4675
466.58,8.72,23.8586666667,22.6963333333,16.93,7.80666666667,6.873,26.8563333333,11.8216666667,20.233,10.5205
466.94,8.70533333333,23.882,22.763,16.92,7.80166666667,6.90333333333,26.85,11.84,20.3183333333,10.536
467.29,8.73466666667,23.973,22.8453333333,16.9343333333,7.82,6.85166666667,26.8273333333,11.8123333333,20.3933333333,10.6145
467.64,8.74166666667,23.9863333333,22.8953333333,17.029,7.79166666667,6.82766666667,26.8656666667,11.7903333333,20.4103333333,10.6
467.99,8.743,24.024,22.9286666667,17.0723333333,7.80533333333,6.811,26.802,11.7863333333,20.4986666667,10.617
468.35,8.75033333333,24.0913333333,22.9686666667,17.1063333333,7.81933333333,6.81566666667,26.8773333333,11.7993333333,20.5783333333,10.587
468.70,8.81866666667,24.1593333333,22.9936666667,17.2256666667,7.84166666667,6.83966666667,26.9593333333,11.829,20.6446666667,10.617
469.05,8.86633333333,24.2893333333,23.1176666667,17.2923333333,7.87066666667,6.81233333333,27.012,11.855,20.7723333333,10.639
469.40,8.87933333333,24.333,23.1433333333,17.2883333333,7.85766666667,6.78,26.971,11.8466666667,20.8246666667,10.627
469.75,8.851,24.3536666667,23.19,17.3353333333,7.894,6.81333333333,27.035,11.847,20.976,10.6525
470.11,8.89133333333,24.3253333333,23.1886666667,17.3226666667,7.88533333333,6.784,27.0223333333,11.869,20.9706666667,10.634
470.46,8.90633333333,24.397,23.2953333333,17.3386666667,7.93666666667,6.78566666667,27.0423333333,11.9096666667,21.0246666667,10.6175
470.81,9.01466666667,24.4886666667,23.3946666667,17.407,8.01366666667,6.83866666667,27.1046666667,11.9746666667,21.1556666667,10.6615
471.16,9.08066666667,24.5146666667,23.4853333333,17.4933333333,8.045,6.88933333333,27.1396666667,12.0236666667,21.2296666667,10.712
471.51,9.07033333333,24.5606666667,23.499,17.465,8.07933333333,6.89266666667,27.0943333333,12.0503333333,21.2926666667,10.7585
471.87,9.056,24.5733333333,23.6066666667,17.4896666667,8.12,6.91166666667,27.136,12.1066666667,21.3106666667,10.824
472.22,9.09033333333,24.6153333333,23.6996666667,17.5586666667,8.17966666667,6.91133333333,27.1453333333,12.111,21.4136666667,10.8415
472.57,9.06066666667,24.5746666667,23.778,17.5093333333,8.15033333333,6.84966666667,27.1216666667,12.058,21.4573333333,10.804
472.92,9.01666666667,24.5683333333,23.788,17.5606666667,8.13866666667,6.873,27.095,12.047,21.4433333333,10.7805
473.27,8.99566666667,24.6266666667,23.8513333333,17.6756666667,8.12966666667,6.87366666667,27.1706666667,12.06,21.4556666667,10.7835
473.62,9.02033333333,24.6763333333,23.9253333333,17.7183333333,8.173,6.895,27.2366666667,12.0943333333,21.4333333333,10.8275
473.98,9.032,24.8143333333,24.0046666667,17.8793333333,8.28233333333,6.93266666667,27.2776666667,12.177,21.5196666667,10.8945
474.33,9.05866666667,24.855,24.0053333333,17.969,8.319,6.945,27.3013333333,12.1856666667,21.5406666667,10.912
474.68,9.04333333333,24.8503333333,23.9723333333,18.0016666667,8.31066666667,6.943,27.2636666667,12.18,21.506,10.899
475.03,8.95966666667,24.8443333333,23.9543333333,17.9453333333,8.26466666667,6.925,27.3096666667,12.1406666667,21.4836666667,10.7985
475.38,8.97566666667,24.9023333333,24.0576666667,17.9876666667,8.27266666667,6.93433333333,27.405,12.1553333333,21.5203333333,10.7975
475.73,8.97,24.955,24.0123333333,18.0603333333,8.27033333333,6.919,27.456,12.1746666667,21.5443333333,10.7715
476.08,9.00733333333,24.9836666667,24.005,18.0573333333,8.27033333333,6.938,27.5143333333,12.1926666667,21.5643333333,10.7875
476.44,9.003,25.0626666667,23.9826666667,18.0833333333,8.25166666667,6.96866666667,27.5446666667,12.2396666667,21.565,10.7775
476.79,9.00633333333,25.0626666667,23.983,18.073,8.238,6.971,27.587,12.2586666667,21.5456666667,10.7655
477.14,9.05266666667,25.105,24.0223333333,18.0803333333,8.28533333333,7.02066666667,27.5526666667,12.2933333333,21.6096666667,10.781
477.49,9.02566666667,25.1396666667,23.9726666667,18.1196666667,8.219,6.97,27.478,12.2773333333,21.5553333333,10.713
477.84,9.02033333333,25.1186666667,24.0036666667,18.101,8.15433333333,6.96766666667,27.467,12.2346666667,21.534,10.6835
478.19,9.016,25.1363333333,24.0466666667,18.0853333333,8.12633333333,6.97033333333,27.4416666667,12.1916666667,21.5153333333,10.679
478.54,9.04066666667,25.147,24.1103333333,18.1386666667,8.13733333333,6.948,27.471,12.216,21.525,10.6885
478.89,9.07833333333,25.1536666667,24.115,18.205,8.15066666667,6.968,27.44,12.2486666667,21.519,10.7275
