wavelength,Back_ThrAbbm,Belly_ThrAbbm,Breast_ThrAbbm,Crissum_ThrAbbm,Crown_ThrAbbm,DorTail_ThrAbbm,Patch10_ThrAbbm,Patch11_ThrAbbm,Patch12_ThrAbbm,Rump_ThrAbbm,Throat_ThrAbbm,WingTip_ThrAbbm
383.05,17.6344,28.8534,41.977,27.459,49.0669333333,6.5094,28.6278,33.5192666667,2.83946666667,35.2953333333,31.1220666666,6.8591
383.41,17.5672666666,28.7732,41.9178666667,27.3139333333,49.0194666667,6.4394,28.5144,33.4486666667,2.79106666667,35.138,31.0382333333,6.7951
383.77,17.6108666666,28.7918666667,41.9446666667,27.3108666667,49.1196,6.4508,28.4553333333,33.4439333333,2.79253333334,35.1079333333,31.1502666667,6.8362
384.14,17.6715333333,28.8136,41.9575333333,27.3219333333,49.2302666667,6.49566666667,28.4544,33.4737333333,2.85086666667,35.1124666667,31.2839666667,6.92813333333
384.50,17.7031333333,28.8384,41.9948666667,27.3779333333,49.4087333333,6.56006666667,28.4939333333,33.5082,2.9017,35.0753333333,31.3437333333,6.94113333333
384.86,17.6845333333,28.7831333333,41.9614666667,27.2983333333,49.4721333333,6.525,28.3963333333,33.4275333333,2.9031,34.9854,31.3422666667,6.9202
385.22,17.6954666667,28.7863333333,41.9727333334,27.3151333333,49.5214666667,6.51053333333,28.3476666667,33.3898,2.93173333333,34.9086666667,31.4031666667,6.94
385.58,17.687,28.7362,41.9022666667,27.2478666667,49.4857333333,6.55206666667,28.2512,33.2949333334,2.9874,34.8287333333,31.3732333333,6.99763333333
385.94,17.7225333333,28.7643333333,41.9568,27.2706,49.6443333333,6.6198,28.2508666667,33.3349333333,3.03886666666,34.7988666667,31.4379666667,7.04076666667
386.30,17.6946666667,28.7114,41.8907333333,27.2095333333,49.6949333333,6.6094,28.1902666667,33.3050666667,3.08126666667,34.718,31.4605333333,7.02766666667
386.66,17.5612,28.6158,41.8347333333,27.0790666667,49.6860666667,6.55093333333,28.0631333333,33.165,3.0094,34.595,31.4176333333,6.94786666667
387.03,17.5690666667,28.6297333333,41.8676666667,27.0974,49.78,6.61266666666,28.0622,33.1260666667,3.04156666666,34.5769333333,31.4741333333,6.9822
387.39,17.613,28.6688,41.9550666667,27.1630666667,49.9480666667,6.70013333333,28.0963333333,33.1321333333,3.11756666667,34.6242666667,31.5883333333,7.04123333333
387.75,17.6247333333,28.6344666667,41.9184666667,27.1716666667,50.009,6.78726666667,28.1047333333,33.1014,3.19813333334,34.536,31.5992333333,7.10893333334
388.11,17.4836666667,28.5122,41.7993333333,27.0656,49.9441333333,6.71133333333,27.9599333333,32.9063333333,3.1425,34.3369333333,31.4966666667,7.05423333333
388.47,17.4471333333,28.4690666667,41.7166,26.9854666667,49.926,6.70973333333,27.8579333333,32.7799333333,3.1368,34.2207333333,31.5065666667,7.0727
388.83,17.4219333333,28.4948,41.7345333333,26.95,49.9486666667,6.7592,27.8404666667,32.7778,3.15273333333,34.1602,31.5682333333,7.09386666667
389.19,17.4294666667,28.5048,41.6903333333,26.8952,49.9802,6.8604,27.8413333333,32.7286666667,3.20146666667,34.1291333333,31.6521333333,7.13853333333
389.55,17.4622666667,28.4818666667,41.7088666667,26.8627333333,50.0378,6.8984,27.7698666667,32.7423333333,3.23863333333,34.0777333333,31.756,7.1635
389.91,17.3981333333,28.4415333333,41.6011333333,26.7692,50.0188,6.9036,27.6134,32.6185333333,3.21586666667,33.9714666667,31.7454,7.17903333333
390.27,17.4628,28.4307333333,41.6267333333,26.7581333334,50.0934666666,6.998,27.5264666667,32.5628,3.2758,33.9234666667,31.7840666667,7.27303333333
390.63,17.4804666667,28.3716,41.5462666666,26.7428666667,50.1064666667,7.0428,27.4366,32.5280666666,3.33653333333,33.8467333333,31.8156,7.34226666667
391.00,17.4865333333,28.3423333333,41.4642666667,26.6842666667,50.1324666667,7.07186666667,27.3314,32.4684,3.37333333333,33.7594,31.8225,7.37546666667
391.36,17.4844,28.3003333334,41.3798666667,26.6312666667,50.1236666667,7.10813333333,27.2300666667,32.4148,3.43073333333,33.6616,31.8164,7.4265
391.72,17.4101333333,28.2384666666,41.3252666666,26.5144666667,50.1110666667,7.05966666667,27.0648666667,32.2630666667,3.38763333333,33.5580666667,31.7618333333,7.37103333333
392.08,17.4044,28.2213333333,41.2877333333,26.4496666667,50.2042666667,7.0762,26.9281333333,32.1923333333,3.40676666667,33.4932,31.7903666667,7.39273333333
392.44,17.4110666667,28.2051333334,41.2662,26.4109333333,50.2505333333,7.12606666667,26.8102666667,32.1241333333,3.45993333333,33.4216666667,31.8013666667,7.43356666667
392.80,17.3886,28.1202,41.1665333333,26.3556666667,50.3124666667,7.10933333333,26.6126666667,31.9718,3.47306666666,33.3297333333,31.8063,7.42213333333
393.16,17.2635333333,27.9221333333,41.0164,26.194,50.2203333333,7.03266666667,26.3358,31.7817333333,3.4115,33.0982,31.6770666667,7.35333333333
393.52,17.0847333333,27.7540666667,40.8122,25.9938666667,50.0864666667,6.95966666667,26.0426666667,31.5265333333,3.3526,32.8382,31.5101333333,7.28343333333
393.88,17.0554666667,27.6426666667,40.6905333333,25.9199333333,50.0382666666,6.98693333333,25.8716666667,31.3739333333,3.39546666667,32.7022666667,31.4606333333,7.29126666667
394.24,16.9498666666,27.494,40.5217333333,25.8008,49.9434666667,6.95386666667,25.6436,31.1790666667,3.3838,32.5068666667,31.3742,7.2654
394.60,16.8737333333,27.4202666667,40.3885333333,25.6614666667,49.9422,6.94593333333,25.4436,31.0351333334,3.38433333333,32.3522,31.3522,7.2551
394.96,16.8148,27.287,40.2652666667,25.5242666667,49.9003333333,6.9396,25.2432666667,30.8860666667,3.39293333333,32.1805333333,31.3033666667,7.26746666667
395.32,16.7401333333,27.1435333333,40.081,25.3646666667,49.8166666667,6.9318,25.0040666666,30.6807333333,3.40033333333,31.9513333333,31.2628,7.23946666667
395.68,16.6223333333,26.9154666667,39.828,25.1764666667,49.6130666667,6.8746,24.6882666667,30.4098666666,3.3699,31.6626666667,31.1556333333,7.19536666667
396.04,16.5722666667,26.8166666667,39.6668,25.0666666667,49.4918666667,6.89673333333,24.5009333333,30.2299333333,3.4129,31.4924666667,31.1266333333,7.1937
396.40,16.4932666667,26.6983333333,39.5354,24.9677333333,49.4160666667,6.90206666667,24.2676666667,30.0672666667,3.43773333333,31.3564,31.1190666667,7.21146666667
396.76,16.3966666667,26.4962,39.3090666667,24.8091333333,49.2192666667,6.9032,24.038,29.8658666667,3.46823333333,31.1184666667,31.016,7.25323333333
397.12,16.3981333333,26.4626666667,39.2509333333,24.8024,49.2723333333,6.9858,23.9334,29.7649333333,3.56503333333,31.0662666667,31.126,7.329
397.48,16.3986666667,26.3947333333,39.1658,24.7265333333,49.3228,7.052,23.8268666667,29.6544666667,3.58246666667,30.9606,31.1698666667,7.39073333333
397.84,16.3454,26.2914,39.0724,24.6199333333,49.3004666667,7.04406666667,23.6448666667,29.5328666667,3.60503333333,30.7849333334,31.1670333333,7.40923333333
398.20,16.3121333333,26.2315333333,38.9714666667,24.5296,49.2694666667,7.0652,23.4731333333,29.4244,3.62843333333,30.6636666667,31.2061,7.43973333333
398.56,16.2071333334,26.006,38.717,24.3489333333,49.0726666667,7.0238,23.2184,29.1575333333,3.57323333333,30.3528,31.0531333333,7.3859
398.92,16.0702,25.8130666667,38.5151333333,24.1867333333,48.8770666667,6.97206666667,22.9545333333,28.8955333333,3.52086666667,30.1346,30.9470333333,7.32176666667
399.28,15.9271333333,25.6210666667,38.272,24.0329333333,48.7012666667,6.9006,22.6988666667,28.6532666667,3.43356666667,29.9147333333,30.8144333333,7.27893333333
399.64,15.9031333333,25.5604666667,38.1606,23.9738,48.7158666667,6.9398,22.5623333333,28.5344666667,3.4624,29.837,30.8364666667,7.3255
400.00,15.8422,25.4397333333,38.0504666667,23.8492,48.6234,6.93713333333,22.4127333333,28.3822,3.444,29.6534,30.7755333333,7.33353333333
400.36,15.7750666667,25.2936,37.8732,23.6713333333,48.4574,6.9586,22.2515333333,28.1884666667,3.43236666667,29.4489333333,30.6899,7.32433333333
400.72,15.7536,25.2367333333,37.7870666667,23.6181333333,48.4166666667,6.97666666667,22.1439333333,28.0575333333,3.4665,29.3333333333,30.7243333333,7.30326666667
401.08,15.6686,25.1232666667,37.5704666667,23.4212666667,48.2105333333,6.94033333333,21.9246666667,27.8377333333,3.45753333333,29.0931333333,30.5886666667,7.28183333333
401.44,15.6124,25.0354,37.4252666667,23.3582666667,48.0882,6.92626666667,21.7958,27.6772666667,3.48933333333,28.9732,30.5336666667,7.26036666667
401.80,15.5463333333,24.9187333333,37.2161333333,23.2316,47.9423333334,6.91013333333,21.6602666667,27.4974666667,3.4602,28.8132,30.4518666667,7.2572
402.16,15.4319333333,24.7885333334,37.0154,23.0784666667,47.7801333333,6.8656,21.4982,27.2666666667,3.38986666667,28.6148666667,30.3274333333,7.20976666667
402.52,15.3810666667,24.7598,36.9494,23.0438,47.6961333333,6.86733333333,21.4038,27.174,3.4025,28.5658666666,30.3244,7.22143333333
402.88,15.2808666667,24.6528666666,36.7702666667,22.9036,47.596,6.83246666667,21.2669333333,26.9804666667,3.34356666667,28.3724,30.2364666667,7.17163333333
403.24,15.2521333333,24.6316,36.7129333333,22.8615333333,47.5551333333,6.8756,21.2284,26.9120666667,3.37873333333,28.2928666667,30.2436666667,7.2161
403.60,15.2212,24.6076,36.632,22.7922666667,47.4872,6.902,21.1626666667,26.8614,3.386,28.1815333333,30.2204333333,7.20603333333
403.95,15.2367333333,24.5830666667,36.5314666667,22.7706666667,47.386,6.96193333333,21.1305333333,26.8017333333,3.45476666667,28.1519333333,30.2103,7.2575
404.31,15.1575333333,24.5174666667,36.3973333333,22.6808,47.3130666667,6.90633333333,21.0118,26.6558,3.4264,28.0190666667,30.1588333333,7.20343333333
404.67,15.0430666667,24.3944666667,36.2250666667,22.5352666666,47.1420666667,6.83253333333,20.888,26.5134666667,3.3421,27.8651333333,30.0293333333,7.17666666667
405.03,14.9429333333,24.2734666667,36.0637333333,22.4533333333,46.9948666667,6.7648,20.7906666666,26.3822,3.28106666667,27.7020666667,29.9297666667,7.1121
405.39,14.8726666667,24.1408,35.846,22.3366666667,46.7942666667,6.76146666667,20.6594,26.2271333333,3.28023333333,27.5223333333,29.8232333333,7.1233
405.75,14.803,24.0781333333,35.7437333333,22.2672666666,46.6907333333,6.7694,20.6041333333,26.1059333333,3.2817,27.4462,29.7778666667,7.10496666667
406.11,14.7413333333,23.9918,35.5738,22.1798666667,46.5450666667,6.7658,20.5018,26.0264,3.31806666667,27.295,29.6993,7.0961
406.47,14.6912666667,23.9269333333,35.4543333333,22.1202666667,46.4578,6.7636,20.4671333333,25.9354,3.33043333333,27.2105333333,29.6418666667,7.10473333333
406.83,14.6734,23.9292666667,35.3848666667,22.1134,46.3817333333,6.81533333333,20.4355333333,25.8988,3.4,27.1614,29.6553666667,7.1745
407.19,14.6488,23.8542,35.2625333333,22.0489333333,46.2309333333,6.83486666667,20.38,25.8043333333,3.42566666667,27.0453333333,29.6163,7.17843333334
407.55,14.5656,23.7355333333,35.0782666667,21.9573333333,46.0308666667,6.78513333333,20.3169333333,25.6382666667,3.42523333333,26.9086666667,29.5094333333,7.17336666667
407.90,14.4481333333,23.5876666667,34.8807333333,21.8435333333,45.823,6.73273333333,20.2094,25.4684666667,3.3827,26.7041333333,29.3834,7.12776666667
408.26,14.4616,23.5897333333,34.8416666667,21.864,45.7423333333,6.79986666667,20.2552,25.4693333333,3.42993333333,26.6906666667,29.3826666667,7.21776666667
408.62,14.4928,23.5912666667,34.7532666667,21.8728666667,45.6545333333,6.89,20.2356,25.4395333333,3.5061,26.6066666667,29.3625666667,7.27986666667
408.98,14.4886666667,23.5763333333,34.658,21.8617333333,45.5969333333,6.94253333333,20.2152666667,25.3843333333,3.52983333333,26.5288666667,29.3503666667,7.317
409.34,14.5031333333,23.6123333333,34.6566666667,21.8470666667,45.5700666667,6.98486666667,20.2450666667,25.3698666667,3.55576666667,26.5,29.3653333333,7.34983333333
409.70,14.5138666667,23.5808,34.5417333333,21.823,45.4098666667,7.0206,20.2077333333,25.3115333333,3.58546666666,26.3893333333,29.3234333333,7.41566666667
410.06,14.5558666667,23.5938,34.4684666667,21.8446666667,45.2881333333,7.10646666667,20.2388666667,25.2576666667,3.64556666667,26.3626666667,29.3523666667,7.4823
410.42,14.5568666667,23.5669333333,34.3703333333,21.8090666667,45.1302,7.14766666666,20.1858666667,25.1980666667,3.69736666667,26.2427333333,29.3021333333,7.52906666667
410.77,14.5271333333,23.4692,34.1887333333,21.7445333333,44.9095333333,7.1466,20.1340666667,25.0854,3.7009,26.1184,29.2098,7.53926666666
411.13,14.5107333333,23.4476666667,34.0694,21.6912666667,44.7762,7.15126666667,20.0812,24.9982666667,3.7235,26.0188666667,29.1619666667,7.55546666667
411.49,14.5430666667,23.4794,34.0324,21.7135333333,44.7164666667,7.22486666667,20.0640666667,24.9862666666,3.7743,25.9724666667,29.1729,7.64
411.85,14.515,23.4412666667,33.8922666667,21.6567333333,44.5592666667,7.24953333333,20.0052666667,24.9077333333,3.76923333333,25.8714666667,29.1349333333,7.66273333333
412.21,14.4100666667,23.3002666667,33.6534666667,21.5314666667,44.2871333334,7.21086666667,19.8552666667,24.7326666667,3.74616666667,25.6634666667,29.0164,7.6099
412.57,14.3132666667,23.1812,33.4515333333,21.4172666667,44.0551333333,7.17253333333,19.7471333333,24.5611333333,3.71876666667,25.5125333333,28.9124666667,7.5841
412.92,14.2808,23.1144666667,33.2982666667,21.3456,43.8443333333,7.198,19.6842666667,24.4487333333,3.75416666667,25.3988,28.8524333333,7.63056666666
413.28,14.1430666667,22.985,33.0816,21.2501333333,43.6014,7.12546666667,19.4950666667,24.2718666667,3.68633333333,25.2144,28.7496333333,7.56796666667
413.64,14.069,22.8747333333,32.9042,21.1505333334,43.4060666667,7.11153333333,19.3831333333,24.1564,3.68026666667,25.0991333334,28.6676,7.53613333333
414.00,13.9582,22.7496,32.7273333333,21.0131333333,43.1843333333,7.04366666667,19.1844666667,23.9766666667,3.6093,24.9261333333,28.5679,7.48106666667
414.36,13.8644666667,22.6353333333,32.5221333334,20.8848666667,42.9914,7.02053333333,19.0725333333,23.8004,3.5692,24.8096,28.5254,7.4326
414.72,13.8526,22.6071333333,32.4438666667,20.8108,42.9247333333,7.04186666667,18.9795333333,23.7110666667,3.57026666667,24.7102666667,28.5227333333,7.4287
415.07,13.7922,22.5318666667,32.3038666667,20.7337333333,42.7696,7.05793333334,18.8784,23.5948,3.56743333333,24.6038,28.469,7.4502
415.43,13.6875333333,22.377,32.0726,20.5746666667,42.4884666667,7.02453333333,18.7149333333,23.4034666667,3.5669,24.4188666666,28.3628333333,7.41293333333
415.79,13.6398666667,22.304,31.9341333333,20.4736666667,42.3478666666,7.01673333333,18.5478,23.2675333333,3.56183333333,24.2851333333,28.3119666667,7.41036666667
416.15,13.6229333333,22.2316,31.8020666667,20.3968666667,42.2353333333,7.04066666667,18.432,23.1417333333,3.569,24.1688,28.2609666667,7.44886666667
416.51,13.5412666667,22.0978,31.6418666666,20.2699333333,42.0546666666,7.0448,18.2536666667,22.9604,3.56163333333,23.9988666667,28.1777,7.4291
416.86,13.5218666667,22.0036,31.5237333333,20.181,41.9290666667,7.06753333333,18.1234666667,22.8193333333,3.5729,23.9224666667,28.1604666667,7.4389
417.22,13.4977333333,21.8858666667,31.3613333333,20.0614666667,41.7403333333,7.10926666667,18.0150666667,22.6599333333,3.61086666667,23.7838,28.0926333334,7.47473333333
417.58,13.4256666667,21.7722666667,31.19,19.9219333333,41.5707333334,7.0934,17.8268,22.4751333333,3.6013,23.6075333333,28.0324666667,7.47463333333
417.94,13.3221333333,21.6022,30.974,19.7543333333,41.3337333333,7.08266666667,17.6316,22.2616,3.57363333334,23.4179333333,27.8915,7.4753
418.29,13.2173333333,21.4358666667,30.7665333333,19.5729333333,41.0846,7.0598,17.4224666667,22.055,3.56353333333,23.2069333333,27.7614333333,7.47983333333
418.65,13.1236,21.2739333333,30.5502,19.4346666667,40.8684,7.04986666667,17.2434666667,21.8639333333,3.55646666667,23.0542,27.6624333333,7.48483333333
419.01,13.0419333333,21.1095333333,30.3342,19.2698,40.6302666667,7.0462,17.041,21.6586666667,3.55843333333,22.8696666667,27.5366666667,7.47143333333
419.37,12.9699333333,20.9407333333,30.1251333333,19.1185333333,40.4244666667,7.04973333333,16.8678,21.4612,3.54373333333,22.696,27.4307666667,7.4745
419.73,12.9027333333,20.8088666667,29.9755333333,19.0027333333,40.2738,7.05606666667,16.7432666667,21.2928666667,3.5513,22.5571333333,27.3691333333,7.47596666667
420.08,12.8033333333,20.6606,29.7774,18.8494,40.0642,7.04606666667,16.5742,21.0976,3.54563333334,22.3894,27.2695,7.4707
420.44,12.7423333333,20.5628,29.6166666667,18.736,39.8724,7.06113333333,16.4343333333,20.9460666667,3.55866666667,22.2627333333,27.2163333333,7.4842
420.80,12.6556,20.4328666666,29.4425333333,18.5954,39.6866666667,7.05353333333,16.2827333333,20.7845333333,3.55613333333,22.0969333333,27.1036,7.47156666667
421.16,12.5872,20.3012,29.2525333333,18.4690666667,39.4991333333,7.04713333333,16.1371333333,20.6258666667,3.5552,21.947,27.0285333333,7.47436666667
421.51,12.4954666667,20.1595333333,29.0582666667,18.3247333333,39.307,7.03393333334,15.9893333333,20.4584666667,3.5405,21.7880666667,26.9265333333,7.45576666667
421.87,12.4359333333,20.0512666667,28.894,18.2124666667,39.1433333333,7.03086666667,15.8804666667,20.3216666667,3.5589,21.6406666667,26.8869333333,7.4635
422.23,12.3882,19.9478666667,28.7256,18.1054,38.9824666667,7.041,15.748,20.1750666667,3.54903333333,21.5069333333,26.8235333333,7.4524
422.58,12.3151333333,19.8208,28.5496,17.9774,38.7879333333,7.02613333333,15.608,20.0127333333,3.53363333333,21.3389333333,26.7311333333,7.42896666667
422.94,12.2623333333,19.7272,28.4156,17.8818666667,38.631,7.02333333333,15.4938,19.8814,3.5183,21.2120666667,26.6831666666,7.42613333333
423.30,12.1822,19.6328666667,28.2603333333,17.7548666667,38.4634666666,7.0018,15.3705333333,19.7407333333,3.49256666667,21.0704,26.6169333333,7.39546666667
423.66,12.1193333333,19.5309333333,28.0783333333,17.6466,38.2636666667,6.9964,15.2375333333,19.6125333333,3.4948,20.9346,26.523,7.3952
424.01,12.0858,19.4517333333,27.9398,17.5573333333,38.1322666667,6.99953333333,15.1506666667,19.514,3.5058,20.8376,26.4713,7.39146666667
424.37,12.0465333333,19.3694,27.7816666667,17.4673333333,37.9946,6.986,15.0787333333,19.4133333333,3.51466666667,20.7282666667,26.3979666667,7.3936
424.73,11.9859333334,19.2746666667,27.6104666667,17.3754,37.8113333333,6.9632,14.9804,19.2828666667,3.50036666667,20.5950666667,26.3205333333,7.3917
425.08,11.9466666667,19.2159333333,27.4924666667,17.3072666667,37.6851333333,6.9658,14.9066,19.1862,3.50473333333,20.4956666667,26.2645666667,7.40343333333
425.44,11.9252666667,19.1547333333,27.3683333333,17.2568666667,37.5282,6.98146666667,14.8506666667,19.0926666667,3.52216666667,20.4109333333,26.2004333333,7.41836666667
425.80,11.9153333333,19.1146666667,27.2643333333,17.2226666667,37.4097333333,7.0036,14.8053333333,19.0347333333,3.54536666666,20.3520666667,26.1459666667,7.43666666667
426.16,11.9012666667,19.0756,27.157,17.1914666667,37.2828666667,7.02186666667,14.7719333333,18.9766666667,3.57433333333,20.2796,26.0821,7.4756
426.51,11.863,19.0322,27.0404666667,17.1264,37.1336666667,7.03353333333,14.7111333333,18.9119333333,3.5946,20.2029333333,26.0216666667,7.5015
426.87,11.8376,18.9762666667,26.8809333333,17.0661333334,36.9492666667,7.05026666667,14.6849333333,18.8384,3.63706666667,20.118,25.9600333333,7.52503333333
427.23,11.8282666667,18.9515333333,26.7652666667,17.0588666667,36.8045333333,7.0658,14.6508666667,18.7816,3.65896666667,20.0388,25.9092,7.53023333333
427.58,11.7968666667,18.9084666667,26.6468666667,17.0176666667,36.639,7.06313333333,14.6157333333,18.6990666667,3.6628,19.9508,25.8422,7.53033333333
427.94,11.7586,18.8526,26.5126666667,16.966,36.4098,7.06533333333,14.5589333333,18.6024,3.6603,19.8297333333,25.7523333333,7.5367
428.30,11.7582,18.8212,26.4384666667,16.9324666667,36.2302666667,7.0928,14.5485333333,18.5530666667,3.6787,19.7541333333,25.7011666667,7.57286666667
