wavelength,Back_RhoCrum,Belly_RhoCrum,Breast_RhoCrum,Crissum_RhoCrum,Crown_RhoCrum,DorTail_RhoCrum,Rump_RhoCrum,Throat_RhoCrum,WingTip_RhoCrum
449.98,4.75091666667,14.34925,8.73758333333,16.6975,4.69133333333,5.24566666667,5.30225,6.38416666667,6.24183333333
450.33,4.76058333334,14.3021666667,8.72675000002,16.6453333333,4.69158333334,5.24533333334,5.29491666667,6.38191666667,6.2335
450.69,4.758,14.2565,8.69708333333,16.5825833333,4.69091666667,5.25808333333,5.27775,6.364,6.21641666667
451.04,4.77166666667,14.2105,8.67466666665,16.5208333333,4.6975,5.26333333333,5.27233333333,6.35916666667,6.23
451.40,4.75341666667,14.1438333333,8.62616666666,16.4408333333,4.67225,5.23225,5.2555,6.32533333333,6.20091666667
451.75,4.77233333333,14.12375,8.6185,16.41625,4.68408333333,5.24641666667,5.28041666667,6.332,6.22516666667
452.10,4.76958333333,14.0960833334,8.59866666666,16.39725,4.67658333333,5.24641666667,5.28091666667,6.31075,6.224
452.46,4.75633333334,14.0443333333,8.54800000001,16.3299166666,4.63741666667,5.21191666667,5.26516666667,6.26158333334,6.205
452.81,4.75491666667,14.0273333334,8.54499999999,16.3194166667,4.63916666667,5.21366666667,5.27466666667,6.248,6.21158333333
453.17,4.74141666667,14.0118333333,8.51433333334,16.2876666667,4.631,5.2035,5.26925,6.23508333333,6.20708333333
453.52,4.71083333333,13.9468333333,8.47416666666,16.2295833333,4.58825,5.1845,5.235,6.19,6.17725
453.87,4.69133333333,13.9074166667,8.43524999999,16.1605,4.56433333333,5.16558333334,5.21308333333,6.14691666666,6.14941666667
454.23,4.68275,13.8816666667,8.41058333333,16.1135833334,4.55875,5.16633333333,5.2175,6.135,6.16483333334
454.58,4.6985,13.896,8.40416666667,16.0974166667,4.56833333333,5.16458333333,5.23983333333,6.14791666667,6.19841666667
454.93,4.69025,13.8636666667,8.38491666666,16.0585833333,4.55158333333,5.15941666666,5.23766666667,6.12083333333,6.18408333333
455.29,4.68725,13.8415833334,8.37558333333,16.02775,4.54275,5.15516666667,5.2305,6.10183333333,6.17325
455.64,4.68841666666,13.8304166667,8.36341666667,15.9885833333,4.5575,5.16066666666,5.23825,6.098,6.19208333333
456.00,4.69691666667,13.8006666667,8.34533333334,15.9279166667,4.55941666667,5.162,5.24591666666,6.08608333333,6.19183333333
456.35,4.69525,13.78275,8.32916666668,15.8979166667,4.54941666666,5.16683333333,5.23358333333,6.081,6.17908333333
456.70,4.70525,13.7680833333,8.33516666668,15.8601666667,4.55183333333,5.18091666667,5.24491666667,6.07816666667,6.20191666667
457.06,4.72516666667,13.7439166667,8.33316666666,15.8389166667,4.55133333333,5.18808333333,5.25216666667,6.07091666667,6.2225
457.41,4.7665,13.7525,8.34791666666,15.84425,4.58025,5.21075,5.29341666667,6.109,6.25491666667
457.76,4.76658333333,13.7375833333,8.34324999999,15.8368333333,4.56883333334,5.21808333333,5.29675,6.11116666667,6.26275
458.12,4.76941666667,13.7213333333,8.34275000001,15.83675,4.572,5.22908333333,5.30175,6.0955,6.26591666667
458.47,4.76075,13.6784166667,8.32199999999,15.819,4.55558333333,5.20475,5.28975,6.06608333333,6.25241666667
458.82,4.74041666667,13.659,8.30641666667,15.8071666667,4.533,5.18466666667,5.27683333333,6.06083333334,6.23983333333
459.18,4.72925,13.6383333333,8.29150000001,15.7803333333,4.52308333333,5.179,5.26483333333,6.05208333333,6.23916666667
459.53,4.72083333334,13.6155833333,8.27241666667,15.77725,4.50558333334,5.16633333333,5.24925,6.03858333333,6.2145
459.88,4.72883333333,13.6245833333,8.28041666667,15.8093333333,4.52333333334,5.17891666666,5.26208333333,6.0525,6.22875
460.24,4.73991666666,13.6243333333,8.28850000001,15.8188333333,4.5335,5.18583333333,5.26816666667,6.05725,6.2385
460.59,4.72241666667,13.6085833333,8.26524999999,15.8166666667,4.52141666667,5.16666666666,5.25041666667,6.04108333333,6.22008333333
460.94,4.72191666667,13.6110833334,8.26074999999,15.8223333333,4.52016666667,5.16,5.25016666667,6.02833333333,6.208
461.29,4.70516666667,13.5935,8.24633333334,15.8375833333,4.51016666667,5.14675,5.22383333333,6.01075,6.1925
461.65,4.70266666667,13.58875,8.23983333333,15.84975,4.50883333333,5.13591666667,5.21741666666,6.00733333333,6.18891666666
462.00,4.69391666667,13.5800833333,8.21633333334,15.8640833333,4.49658333333,5.1195,5.1975,6.01116666667,6.1775
462.35,4.68883333333,13.5980833333,8.217,15.8874166667,4.49183333334,5.12483333333,5.20066666667,6.01166666667,6.1635
462.71,4.715,13.6230833333,8.22708333334,15.9323333333,4.5165,5.13725,5.217,6.02,6.1785
463.06,4.71975,13.65125,8.22983333334,15.9785833333,4.51783333333,5.13808333333,5.23125,6.02383333333,6.181
463.41,4.72241666666,13.6815,8.24041666666,16.0138333333,4.52491666667,5.13791666667,5.23783333333,6.01916666666,6.18516666667
463.76,4.73308333334,13.7121666667,8.24691666666,16.0699166667,4.5075,5.13841666666,5.23383333333,6.01416666667,6.19508333333
464.12,4.74758333334,13.7535833333,8.28024999999,16.1568333333,4.52558333333,5.16208333333,5.26658333333,6.02975,6.2245
464.47,4.78341666666,13.8115,8.30016666666,16.2475833333,4.54766666667,5.19508333333,5.30316666666,6.05466666666,6.24358333333
464.82,4.78675,13.8166666667,8.31241666666,16.3068333333,4.54833333333,5.2055,5.31508333333,6.05891666667,6.25383333333
465.17,4.81025,13.8650833333,8.3375,16.3650833333,4.55633333333,5.21583333333,5.34608333333,6.07691666667,6.277
465.53,4.82066666667,13.91475,8.35858333334,16.4458333333,4.56991666666,5.22625,5.37325,6.0825,6.30158333333
465.88,4.84033333333,13.96575,8.399,16.5359166667,4.58083333333,5.2375,5.40491666667,6.09825,6.31825
466.23,4.84766666667,13.9975,8.41908333333,16.6005833333,4.58866666667,5.25391666667,5.42775,6.12116666667,6.337
466.58,4.82908333333,14.0091666667,8.42083333334,16.6395,4.56716666666,5.25491666667,5.41491666667,6.10816666666,6.32025
466.94,4.85283333333,14.05325,8.455,16.7345833333,4.59125,5.26775,5.43741666667,6.13191666667,6.33091666667
467.29,4.87958333333,14.09175,8.49066666668,16.8109166667,4.603,5.28691666667,5.46341666667,6.17158333333,6.35591666667
467.64,4.87725,14.10475,8.50149999999,16.8518333333,4.60416666666,5.2815,5.47025,6.16608333333,6.33816666666
467.99,4.86508333333,14.13075,8.4825,16.8895833334,4.58741666667,5.24975,5.46341666667,6.15041666667,6.32166666667
468.35,4.8455,14.1348333333,8.4805,16.9366666666,4.57133333333,5.22841666667,5.45358333333,6.13958333334,6.31091666667
468.70,4.84025,14.1738333334,8.48441666667,16.9939166667,4.56333333333,5.22125,5.44425,6.14116666667,6.30575
469.05,4.85266666666,14.2391666667,8.51891666666,17.0783333333,4.58683333333,5.247,5.47208333334,6.1505,6.32091666667
469.40,4.863,14.2755,8.53083333333,17.1468333333,4.59616666667,5.26033333333,5.48416666667,6.16741666667,6.3205
469.75,4.87833333333,14.3265,8.55775000001,17.21775,4.61366666667,5.2735,5.50083333333,6.17516666667,6.33608333333
470.11,4.86291666667,14.3438333334,8.55608333333,17.2738333333,4.60158333333,5.25591666667,5.48008333333,6.15008333333,6.32333333334
470.46,4.84216666666,14.3690833333,8.549,17.33675,4.58783333333,5.22666666667,5.471,6.13525,6.31283333333
470.81,4.85283333333,14.4018333333,8.56608333334,17.41075,4.58883333333,5.23775,5.47983333333,6.13491666667,6.32841666667
471.16,4.83875,14.4054166667,8.5575,17.4534166667,4.581,5.224,5.4675,6.10625,6.307
471.51,4.84891666666,14.4370833333,8.57258333335,17.50425,4.58891666667,5.22725,5.47083333333,6.121,6.3135
471.87,4.86366666667,14.4653333333,8.59249999998,17.5675833334,4.59658333334,5.23191666667,5.48866666667,6.1325,6.311
472.22,4.88075,14.5080833333,8.63633333333,17.6256666666,4.61841666667,5.24066666666,5.50275,6.14608333333,6.32508333333
472.57,4.889,14.53775,8.65008333333,17.6889166666,4.633,5.24783333333,5.52283333333,6.1615,6.33658333333
472.92,4.89366666667,14.56325,8.65975000001,17.7309166667,4.63975,5.25391666667,5.52175,6.17841666667,6.33916666667
473.27,4.89641666666,14.5749166667,8.68216666666,17.7688333333,4.64008333334,5.24633333334,5.50941666667,6.17408333334,6.32833333333
473.62,4.893,14.5930833334,8.6755,17.8053333333,4.63525,5.23908333334,5.5005,6.16808333333,6.31708333333
473.98,4.92616666667,14.6424166666,8.70875000001,17.85825,4.664,5.26558333333,5.51508333334,6.19441666667,6.33791666667
474.33,4.97216666667,14.70075,8.75475000002,17.9350833333,4.69866666666,5.30266666667,5.54908333334,6.23308333333,6.37741666666
474.68,4.989,14.7439166667,8.79141666665,17.9684166667,4.71975,5.31258333334,5.57116666667,6.24791666667,6.39358333334
475.03,5.01791666667,14.792,8.81050000001,18.0346666667,4.74116666667,5.32791666667,5.59358333333,6.26808333334,6.418
475.38,5.00583333333,14.7883333333,8.81249999999,18.0631666666,4.73958333334,5.32675,5.58941666667,6.27116666666,6.41025
475.73,5.00933333333,14.8208333333,8.83766666666,18.1054166667,4.74708333333,5.35025,5.58958333333,6.27683333334,6.42916666667
476.08,4.99516666667,14.8135833333,8.80641666666,18.1240833334,4.71858333333,5.33383333333,5.57633333333,6.26666666667,6.41975
476.44,5.01558333333,14.8579166667,8.8195,18.17,4.72733333333,5.34791666667,5.59158333333,6.2805,6.42716666667
476.79,4.98775,14.8309166667,8.79266666668,18.1590833334,4.71191666667,5.312,5.57808333333,6.25633333334,6.3945
477.14,4.97666666667,14.8371666667,8.79358333334,18.18075,4.69258333333,5.30883333333,5.58291666666,6.24975,6.39783333333
477.49,4.96133333333,14.80875,8.77433333335,18.185,4.68258333333,5.29275,5.57791666667,6.24325,6.385
477.84,4.95925,14.8123333333,8.78200000001,18.2163333333,4.6895,5.29566666667,5.6,6.25191666667,6.38708333333
478.19,4.98141666667,14.8404166667,8.79525,18.2328333334,4.7115,5.31791666666,5.63591666667,6.27391666667,6.40033333333
478.54,4.9635,14.807,8.77316666666,18.2254166667,4.691,5.308,5.62508333333,6.26191666667,6.37466666667
478.89,4.94708333333,14.7923333333,8.78233333335,18.2134166667,4.69191666667,5.31016666667,5.61516666667,6.25658333333,6.36833333334
479.24,4.94666666667,14.8036666667,8.77900000001,18.2003333333,4.68408333333,5.31475,5.63008333333,6.25133333334,6.377
479.60,4.95725,14.781,8.78058333335,18.1960833333,4.70983333333,5.3295,5.64575,6.25866666667,6.39
479.95,4.95933333333,14.7734166667,8.79341666666,18.1785833333,4.71766666667,5.33991666667,5.65266666667,6.25966666667,6.39525
480.30,4.92675,14.7086666667,8.77299999999,18.1051666666,4.69816666667,5.31775,5.62641666667,6.231,6.38083333333
480.65,4.9425,14.69775,8.76758333335,18.1016666667,4.69066666667,5.32358333333,5.63141666667,6.21891666667,6.4065
481.00,4.9505,14.68925,8.75891666668,18.0825,4.70341666667,5.33425,5.64158333333,6.22933333333,6.43183333333
481.35,4.97016666666,14.72475,8.77775000001,18.0958333334,4.70108333333,5.3555,5.65141666667,6.23825,6.46283333333
481.70,4.94858333333,14.7135,8.75583333333,18.071,4.66416666667,5.33041666667,5.62675,6.20583333333,6.4495
482.05,4.93058333333,14.729,8.75183333335,18.07375,4.64891666667,5.32583333333,5.61,6.194,6.451
482.40,4.92083333333,14.7394166667,8.73858333335,18.0755833334,4.63883333333,5.31633333333,5.60183333333,6.18116666666,6.45358333333
482.75,4.92016666667,14.7456666667,8.73224999999,18.0850833333,4.62883333333,5.31166666667,5.60283333333,6.17233333334,6.45225
483.10,4.91775,14.74425,8.72866666668,18.0809166667,4.62758333333,5.30683333333,5.596,6.16783333334,6.45466666667
483.45,4.90633333333,14.7345,8.71775,18.0591666667,4.61158333333,5.29158333333,5.58233333333,6.15641666667,6.4415
483.80,4.90533333333,14.7318333334,8.71141666667,18.04675,4.61425,5.28825,5.57666666666,6.15141666666,6.43925
484.15,4.90508333333,14.7373333333,8.70541666666,18.0481666667,4.61575,5.28566666666,5.57116666667,6.15008333333,6.44125
484.50,4.89766666667,14.73675,8.69941666668,18.0348333334,4.61208333333,5.28058333334,5.56083333334,6.146,6.43366666667
484.85,4.89025,14.7301666667,8.68783333334,18.0184166667,4.601,5.26608333333,5.54758333333,6.13375,6.41758333334
485.20,4.88233333333,14.7158333333,8.683,17.9963333333,4.59833333333,5.25633333333,5.54325,6.12341666667,6.40816666667
485.55,4.88575,14.7175833333,8.68874999998,17.99475,4.6075,5.2585,5.54633333333,6.13241666666,6.41125
485.90,4.88341666667,14.69975,8.67733333333,17.97025,4.60675,5.25025,5.5465,6.12766666667,6.4075
486.25,4.87758333333,14.6809166667,8.66258333334,17.9446666667,4.60033333333,5.24175,5.53833333333,6.12341666667,6.39633333333
486.60,4.87633333333,14.6724166667,8.65991666668,17.9130833333,4.60066666667,5.24075,5.53391666667,6.12733333333,6.38908333333
486.95,4.88108333333,14.67675,8.66716666668,17.9130833333,4.60575,5.24125,5.53983333333,6.13808333334,6.38791666667
487.30,4.88375,14.68875,8.6675,17.9209166667,4.60908333333,5.24675,5.54566666666,6.14641666667,6.39183333333
487.65,4.8835,14.6945833333,8.66633333333,17.9249166666,4.60408333333,5.24558333333,5.54766666667,6.14625,6.38991666667
488.00,4.89641666667,14.7025833333,8.67808333333,17.943,4.61033333333,5.25966666667,5.56533333333,6.15541666667,6.40075
488.35,4.89866666667,14.7078333333,8.68308333332,17.95775,4.6125,5.262,5.57875,6.16366666666,6.40566666667
488.70,4.90233333333,14.7265,8.69908333335,17.981,4.62216666667,5.27183333333,5.5855,6.17241666667,6.41616666667
489.05,4.90875,14.745,8.70574999999,18.0029166666,4.63508333334,5.27691666667,5.59258333333,6.187,6.42033333333
489.40,4.91658333333,14.7624166667,8.71524999999,18.02625,4.6465,5.28883333333,5.60008333333,6.19816666667,6.42691666666
489.75,4.92983333333,14.7903333333,8.73824999999,18.06775,4.657,5.293,5.60458333333,6.20775,6.43108333333
490.10,4.94208333333,14.835,8.77749999999,18.1255,4.67641666667,5.3045,5.62216666667,6.22541666667,6.44491666666
490.45,4.935,14.8575,8.78458333334,18.164,4.67458333333,5.29666666666,5.62525,6.22558333333,6.45066666667
490.80,4.933,14.8774166667,8.78450000001,18.2008333333,4.67133333333,5.2945,5.6205,6.22241666667,6.44825
491.15,4.93283333333,14.89675,8.80099999999,18.243,4.67975,5.28866666666,5.62033333333,6.22658333334,6.4525
491.50,4.93433333333,14.915,8.81158333333,18.2725,4.689,5.28783333333,5.617,6.23491666666,6.45883333333
491.85,4.931,14.9406666667,8.82408333334,18.3019166667,4.69375,5.2795,5.6165,6.24158333333,6.454
492.20,4.92625,14.965,8.83566666667,18.3386666667,4.69383333333,5.2775,5.608,6.24483333333,6.44691666667
492.55,4.92683333333,14.9828333333,8.83916666666,18.368,4.70075,5.2725,5.61083333334,6.24841666667,6.44566666666
492.90,4.92641666667,15.0068333334,8.85141666668,18.4103333333,4.69491666667,5.26608333333,5.60258333333,6.25091666667,6.43783333333
493.25,4.91766666667,15.0288333333,8.84541666667,18.4515,4.691,5.252,5.59408333333,6.24391666667,6.43366666667
493.60,4.89916666666,15.0334166667,8.83458333332,18.4794166666,4.68,5.23841666667,5.57916666666,6.23716666667,6.41741666666
493.95,4.89375,15.0570833333,8.83741666665,18.51825,4.67441666666,5.22666666667,5.56566666666,6.24025,6.40741666667
494.30,4.8985,15.10775,8.86141666665,18.5995,4.68558333333,5.22408333333,5.56991666666,6.25483333333,6.40658333333
494.65,4.89475,15.1469166666,8.88666666666,18.6691666666,4.69175,5.2235,5.56841666666,6.26025,6.40958333334
495.00,4.91358333333,15.216,8.92150000001,18.75775,4.70233333333,5.23991666666,5.586,6.285,6.41725
495.34,4.93483333333,15.2995833334,8.96033333334,18.8775,4.71491666667,5.25708333333,5.61025,6.31583333333,6.43691666666
495.69,4.9535,15.3835833333,8.99275000002,18.99925,4.71791666667,5.27491666667,5.61941666666,6.33416666667,6.44666666667
496.04,4.98091666667,15.4763333334,9.04891666667,19.113,4.73975,5.29258333333,5.643,6.36058333333,6.4795
496.39,4.98991666666,15.5536666667,9.09241666668,19.2303333333,4.74275,5.30516666667,5.65458333333,6.37525,6.49025
496.74,4.99858333333,15.6225833333,9.12941666666,19.3365833333,4.75491666667,5.31525,5.67833333333,6.39291666667,6.50783333333
497.09,5.00808333333,15.68375,9.17325000001,19.43075,4.76541666666,5.31283333333,5.69225,6.40733333333,6.51458333334
497.44,5.021,15.7416666667,9.20408333333,19.5395833333,4.77558333333,5.32325,5.72091666666,6.42883333333,6.52808333334
497.79,5.00858333333,15.7746666667,9.21358333332,19.6165,4.76641666667,5.31008333333,5.72,6.43491666666,6.517
498.14,5.00116666667,15.8026666666,9.21441666667,19.6779166666,4.74966666667,5.29125,5.70316666667,6.43033333333,6.50533333333
498.48,4.99091666667,15.8455833333,9.21708333334,19.7518333333,4.74008333333,5.27325,5.69108333333,6.42841666667,6.48133333333
498.83,4.97883333334,15.8964166667,9.22466666667,19.84225,4.73,5.25633333333,5.68708333333,6.42683333333,6.47225
499.18,4.96308333333,15.9455,9.25441666668,19.9449166667,4.72725,5.24033333333,5.69116666667,6.43066666667,6.452
499.53,4.94916666667,15.99725,9.28516666665,20.0385,4.72491666667,5.22216666667,5.68766666666,6.43208333334,6.45016666666
499.88,4.94658333333,16.0558333333,9.30908333333,20.15075,4.73708333333,5.22133333334,5.69858333333,6.43675,6.43766666666
500.23,4.97233333333,16.13375,9.35241666667,20.275,4.75325,5.2275,5.71975,6.47133333334,6.4485
500.58,4.9775,16.2185833333,9.38675000002,20.3985,4.78,5.24658333333,5.73583333333,6.48966666667,6.46025
500.92,4.98133333333,16.293,9.42558333333,20.51725,4.78316666667,5.266,5.74741666667,6.52133333333,6.468
501.27,4.99908333333,16.39825,9.49316666668,20.6568333333,4.809,5.26841666667,5.75866666667,6.54,6.47875
501.62,5.04683333333,16.5221666667,9.57141666667,20.8331666667,4.85308333333,5.29766666667,5.80783333333,6.58616666667,6.53858333333
501.97,5.07583333333,16.62675,9.63683333333,21.021,4.88991666667,5.32991666666,5.84033333333,6.6175,6.574
502.32,5.12091666666,16.7590833333,9.72075,21.2165,4.93575,5.37566666667,5.89816666666,6.6745,6.62966666667
502.67,5.13591666667,16.8443333333,9.77441666665,21.3525,4.97175,5.39166666667,5.92133333334,6.70633333333,6.65141666667
503.01,5.14791666667,16.9285,9.81266666666,21.4995,4.97375,5.40183333334,5.92591666667,6.718,6.65066666666
503.36,5.155,17.0155833333,9.84449999998,21.642,4.97966666667,5.39791666667,5.93625,6.74608333333,6.64733333333
503.71,5.14191666666,17.0766666667,9.86016666666,21.7726666667,4.97108333334,5.38591666667,5.92416666667,6.7525,6.64816666667
504.06,5.13633333333,17.16725,9.89983333331,21.9145,4.98391666667,5.39575,5.936,6.77541666667,6.65758333334
504.41,5.15291666667,17.2250833333,9.9335,22.0454166667,4.97883333333,5.37966666666,5.9415,6.78583333333,6.66508333334
504.75,5.15841666667,17.30675,9.96858333334,22.20775,4.9895,5.37916666667,5.94708333333,6.79225,6.65658333333
505.10,5.13833333333,17.36325,9.98183333333,22.3523333333,4.97233333333,5.36216666667,5.92375,6.7975,6.64333333333
505.45,5.1265,17.44125,10.00075,22.5023333333,4.96016666667,5.36491666667,5.90383333333,6.79175,6.6215
505.80,5.12116666667,17.5041666667,10.0405833333,22.629,4.95466666667,5.36158333333,5.91066666667,6.80883333333,6.61383333333
506.15,5.10508333333,17.60325,10.0725833333,22.798,4.94008333333,5.34025,5.90908333334,6.80533333333,6.608
506.49,5.10641666667,17.6768333333,10.103,22.9633333333,4.91983333334,5.32633333334,5.89766666667,6.80808333334,6.59691666667
506.84,5.12375,17.7708333333,10.1580833333,23.1305833333,4.93691666667,5.32258333333,5.91825,6.82741666667,6.61083333333
507.19,5.12208333333,17.8365,10.19575,23.28,4.94433333333,5.32583333333,5.91941666667,6.821,6.601
