wavelength,Back_SpoArdf,Belly_SpoArdf,Breast_SpoArdf,Crissum_SpoArdf,Crown_SpoArdf,DorTail_SpoArdf,Rump_SpoArdf,Throat_SpoArdf,WingTip_SpoArdf
642.86,15.1352222222,51.4342222222,29.2742222222,35.2904444444,13.6895555556,16.1936666667,23.5258888889,37.7715555555,14.8386666667
643.19,15.3906666667,51.6445555556,29.5122222222,35.5362222222,13.8471111111,16.3464444444,23.684,38.0207777778,15.0736666667
643.52,15.3971111111,51.5375555556,29.481,35.4591111111,13.8512222222,16.3247777778,23.6395555556,37.9955555556,15.0032222222
643.85,15.4021111111,51.6072222222,29.6022222222,35.4775555556,13.848,16.3632222222,23.6428888889,37.9943333333,14.9935555556
644.18,15.4122222222,51.6928888889,29.6965555556,35.4797777778,13.9633333333,16.4046666666,23.6034444444,37.9872222222,15.0635555556
644.51,15.4767777778,51.8634444445,29.8901111111,35.7007777778,14.1396666666,16.5594444445,23.6866666667,38.1455555556,15.2126666667
644.84,15.5124444445,52.0006666667,30.0717777778,35.8261111111,14.2812222222,16.7311111111,23.7205555556,38.1707777778,15.3946666667
645.17,15.5874444444,51.9762222222,30.131,35.8174444445,14.4048888889,16.8294444445,23.7358888889,38.2587777778,15.442
645.50,15.6253333333,52.0726666667,30.2261111111,35.8413333333,14.3963333333,16.8516666667,23.7683333334,38.3077777778,15.4917777778
645.83,15.8773333333,52.2218888889,30.4701111111,35.9801111111,14.5101111111,17.0553333333,23.8475555555,38.4004444444,15.7104444444
646.16,15.9542222222,52.226,30.4976666666,35.954,14.5741111111,17.0224444444,23.7955555556,38.4262222222,15.7601111111
646.49,16.0436666666,52.2668888889,30.6615555556,36.0147777778,14.6861111111,17.1204444444,23.92,38.5451111111,15.8546666667
646.82,16.143,52.3301111111,30.7915555556,36.115,14.818,17.3041111111,23.9674444445,38.5788888889,15.9583333333
647.15,16.3261111111,52.7047777778,31.1026666667,36.3715555556,14.9847777778,17.5061111111,24.1487777778,38.8264444445,16.1552222222
647.48,16.5751111111,52.8715555555,31.281,36.6172222222,15.199,17.751,24.3398888889,39.1026666667,16.3764444444
647.81,16.8223333333,53.0816666667,31.4851111111,36.8974444445,15.3094444444,17.907,24.4834444444,39.3241111111,16.472
648.14,16.7748888889,52.933,31.4334444444,36.7614444444,15.2215555556,17.8107777778,24.3413333333,39.2578888889,16.471
648.47,16.8505555555,52.8801111111,31.5045555555,36.804,15.2058888889,17.8867777778,24.3553333333,39.3703333333,16.422
648.80,16.8681111111,52.9287777778,31.5425555556,36.8995555556,15.1615555556,17.86,24.3936666667,39.3578888889,16.4955555556
649.13,16.889,52.9218888889,31.5034444445,36.8338888889,15.1841111111,17.8175555555,24.3675555555,39.3851111111,16.5158888889
649.46,16.9432222222,52.9918888889,31.558,36.9828888889,15.2285555556,17.8721111111,24.4212222222,39.5783333333,16.5702222222
649.79,16.8342222222,52.9952222222,31.5651111111,37.015,15.0674444444,17.9214444445,24.3762222222,39.552,16.4745555556
650.11,16.8253333333,52.9438888889,31.5147777778,37.0744444444,15.0286666667,17.9354444445,24.3197777778,39.5261111111,16.4382222222
650.44,16.7674444444,52.9874444445,31.4744444444,36.9937777778,14.933,17.8431111111,24.3124444444,39.5247777778,16.3634444445
650.77,16.7022222222,52.9853333333,31.4598888889,36.9841111111,14.8604444444,17.7388888889,24.3284444445,39.5203333333,16.2983333333
651.10,16.5883333333,52.9687777778,31.4348888889,36.9106666667,14.7516666667,17.645,24.2621111111,39.426,16.1858888889
651.43,16.4346666667,52.8842222222,31.4055555556,36.8074444444,14.6927777778,17.572,24.1746666667,39.3358888889,16.078
651.76,16.4643333333,52.9787777778,31.445,36.8287777778,14.7022222222,17.6324444444,24.2823333333,39.4125555555,16.0015555556
652.09,16.4624444444,53.0744444444,31.3727777778,36.864,14.6908888889,17.5204444445,24.3422222222,39.4345555556,16.0173333333
652.42,16.4634444445,53.113,31.4542222222,36.9673333333,14.7057777778,17.5857777778,24.4416666667,39.4846666667,15.9932222222
652.75,16.3753333333,53.0902222222,31.4651111111,36.9857777778,14.6638888889,17.6235555556,24.3756666667,39.4681111111,15.9035555556
653.08,16.2002222222,53.1278888889,31.3962222222,36.8686666667,14.5556666667,17.5168888889,24.2935555556,39.3584444444,15.7082222222
653.41,16.2517777778,53.1082222222,31.4348888889,36.9454444444,14.6358888889,17.5476666667,24.419,39.3562222222,15.7523333334
653.74,16.2097777778,53.1483333333,31.3852222222,36.9043333334,14.572,17.4663333333,24.4014444444,39.3884444444,15.7462222222
654.06,16.1425555555,53.0021111111,31.364,36.8537777778,14.4938888889,17.4096666667,24.2552222222,39.2712222222,15.6546666667
654.39,15.9767777778,52.7395555555,31.0964444445,36.6542222222,14.2895555555,17.3087777778,24.0594444444,39.0098888889,15.5474444444
654.72,15.9648888889,52.6478888889,31.0923333333,36.5845555556,14.3297777778,17.2924444444,24.0912222222,39.0042222222,15.5097777778
655.05,15.9888888889,52.7252222222,31.1365555555,36.633,14.3061111111,17.2785555556,24.171,39.1316666667,15.5944444444
655.38,16.0135555556,52.7782222222,31.2518888889,36.6826666667,14.2587777778,17.287,24.132,39.1105555555,15.5848888889
655.71,16.0295555556,52.7492222222,31.3264444444,36.7033333333,14.2356666667,17.4028888889,24.0592222222,39.113,15.6164444445
656.04,16.1933333333,52.9824444444,31.494,36.8473333333,14.3976666667,17.5367777778,24.063,39.2587777778,15.8301111111
656.37,16.3701111111,53.1732222222,31.6412222222,37.0245555556,14.5023333333,17.6863333333,24.1401111111,39.3154444444,15.9413333333
656.69,16.4232222222,53.0921111111,31.5904444445,36.99,14.4104444445,17.6346666667,23.9803333334,39.2046666667,15.9184444444
657.02,16.449,53.1285555556,31.5571111111,36.9046666667,14.4003333333,17.6027777778,23.7475555556,39.1771111111,15.8944444445
657.35,16.5732222222,53.257,31.7715555556,36.9578888889,14.5011111111,17.8066666666,23.7181111111,39.1644444444,15.9984444444
657.68,16.5604444445,53.3284444445,31.8308888889,37.0112222222,14.4775555556,17.8556666667,23.6396666667,39.192,16.0261111111
658.01,16.5975555556,53.4655555555,31.9337777778,37.0168888889,14.4975555556,17.8872222222,23.574,39.1182222222,16.0002222222
658.34,16.5824444445,53.6203333333,31.9671111111,37.0354444444,14.4523333333,17.9114444445,23.4533333333,39.1406666666,16.0256666667
658.66,16.5916666667,53.6095555556,31.9097777778,37.0394444444,14.4515555556,17.9617777778,23.3786666667,39.1097777778,15.9658888889
658.99,16.5756666667,53.6878888889,31.882,37.1062222222,14.5101111111,18.0513333333,23.3896666667,39.2191111111,16.0016666667
659.32,16.5844444444,53.7448888889,31.7903333333,37.0987777778,14.558,17.9987777778,23.3776666667,39.2498888889,16.0078888889
659.65,16.4837777778,53.5708888889,31.6395555556,36.9327777778,14.4237777778,17.9477777778,23.313,39.1412222222,15.8548888889
659.98,16.442,53.5378888889,31.6232222222,36.9073333333,14.4266666667,17.8816666667,23.3405555556,39.1244444445,15.8268888889
660.31,16.4913333333,53.7843333334,31.8207777778,37.107,14.5631111111,18.0365555556,23.579,39.3692222222,15.935
660.63,16.4578888889,53.9578888889,31.8927777778,37.2845555556,14.5206666667,18.0544444444,23.8253333333,39.5375555555,15.9728888889
660.96,16.4146666667,53.9017777778,31.7548888889,37.23,14.4612222222,17.9902222222,23.9554444444,39.6076666666,15.9118888889
661.29,16.4292222222,53.9951111111,31.7754444444,37.3132222222,14.4657777778,17.9856666666,24.1502222222,39.6782222222,15.9457777778
661.62,16.593,53.9135555555,31.7933333333,37.3916666667,14.6445555556,18.108,24.4103333333,39.9058888889,16.0765555556
661.94,16.5667777778,53.8243333333,31.7081111111,37.3866666667,14.5566666667,18.1272222222,24.6317777778,39.9702222222,16.0508888889
662.27,16.5996666667,53.8995555556,31.8321111111,37.5562222222,14.6906666667,18.2203333333,24.9157777778,40.1378888889,16.1936666667
662.60,16.657,53.7278888889,31.8162222222,37.5272222222,14.6416666667,18.1483333333,25.0296666667,40.099,16.1886666667
662.93,16.5686666667,53.719,31.765,37.564,14.5575555556,18.128,25.0926666666,40.0514444444,16.0938888889
663.26,16.5158888889,53.7641111111,31.8497777778,37.7044444445,14.6234444444,18.1775555556,25.269,40.228,16.1333333334
663.58,16.4254444444,53.6901111111,31.7757777778,37.7376666667,14.5405555555,18.1576666667,25.3581111111,40.329,16.0727777778
663.91,16.2735555555,53.4041111111,31.4964444444,37.5605555556,14.3052222222,17.9773333333,25.2092222222,40.1275555556,15.8837777778
664.24,16.2948888889,53.3644444445,31.4936666667,37.4515555556,14.3404444444,18.0228888889,25.1923333333,40.1966666667,15.8997777778
664.57,16.2281111111,53.3342222222,31.4812222222,37.4947777778,14.2533333334,18.0035555556,25.221,40.1342222222,15.8133333333
664.89,16.3003333333,53.1705555555,31.3391111111,37.4433333333,14.3028888889,18.0744444444,25.2201111111,40.185,15.7911111111
665.22,16.267,53.3748888889,31.3864444445,37.612,14.2554444445,18.171,25.2935555556,40.428,15.8441111111
665.55,16.4488888889,53.3614444444,31.4956666667,37.8241111111,14.4847777778,18.2882222222,25.3938888889,40.4541111111,15.9566666667
665.87,16.3304444444,53.2075555555,31.3512222222,37.6072222222,14.2624444444,18.1701111111,25.241,40.2401111111,15.7843333333
666.20,16.1658888889,53.266,31.1797777778,37.5624444444,14.1217777778,18.0558888889,25.0705555556,40.1705555556,15.6718888889
666.53,16.1468888889,53.1655555555,31.1382222222,37.4562222222,14.0324444445,18.03,25.0165555556,40.1053333333,15.6548888889
666.86,16.0067777778,53.0691111111,30.8765555556,37.1643333333,13.7326666667,17.76,24.6461111111,39.7581111111,15.3178888889
667.18,16.0335555556,53.0713333333,30.8065555556,37.153,13.6624444444,17.7791111111,24.526,39.6913333333,15.3276666667
667.51,16.1955555556,53.2228888889,30.9532222222,37.2686666667,13.8628888889,17.9658888889,24.6642222222,39.8474444444,15.5516666667
667.84,16.262,53.2185555556,30.9866666667,37.3581111111,13.8324444444,18.008,24.645,39.7985555555,15.5753333333
668.16,16.1603333333,53.123,30.7843333334,37.2603333334,13.7424444444,17.8942222222,24.5075555556,39.7183333333,15.5344444444
668.49,15.9896666667,53.1778888889,30.7403333333,37.2203333333,13.6087777778,17.7188888889,24.4722222222,39.6273333333,15.4347777778
668.82,15.8727777778,53.1342222222,30.5797777778,37.1023333333,13.4224444445,17.5397777778,24.2078888889,39.3423333333,15.2024444445
669.14,15.6628888889,53.0814444444,30.4298888889,36.9162222222,13.1545555555,17.3387777778,23.8901111111,39.0536666667,15.0011111111
669.47,15.6697777778,53.1845555555,30.4445555555,36.9902222222,13.1648888889,17.3775555556,23.8805555556,39.0768888889,15.0294444445
669.80,15.6492222222,53.2577777778,30.4914444445,36.9904444445,13.1902222222,17.4077777778,23.93,39.0384444445,14.9587777778
670.13,15.7023333333,53.386,30.5514444444,37.1011111111,13.2125555556,17.4484444444,24.0015555556,39.1045555555,15.0117777778
670.45,15.9615555556,53.4937777778,30.8347777778,37.4003333333,13.5144444444,17.7436666667,24.3193333333,39.4173333333,15.375
670.78,15.9416666667,53.5361111111,30.8003333333,37.3874444445,13.427,17.6663333334,24.3072222222,39.3765555556,15.3184444445
671.10,16.0181111111,53.4625555556,30.8968888889,37.3901111111,13.471,17.6433333333,24.3645555556,39.2673333333,15.3496666667
671.43,15.8778888889,53.4493333333,30.712,37.417,13.54,17.5378888889,24.3113333334,39.3118888889,15.2256666667
671.76,16.0195555556,53.4732222222,30.899,37.4964444444,13.737,17.7434444444,24.4152222222,39.4117777778,15.302
672.08,16.0617777778,53.5207777778,30.9474444444,37.5231111111,13.7402222222,17.8101111111,24.4185555555,39.457,15.3128888889
672.41,16.076,53.4146666666,30.9781111111,37.5107777778,13.8861111111,17.872,24.4537777778,39.5263333333,15.4385555556
672.74,16.209,53.5161111111,31.0408888889,37.6742222222,14.1414444444,18.0764444444,24.6412222222,39.7785555556,15.6098888889
673.06,16.3353333333,53.3186666667,31.0454444444,37.6577777778,14.218,18.1577777778,24.6807777778,39.7753333333,15.7045555556
673.39,16.4861111111,53.315,31.098,37.8336666667,14.2188888889,18.2434444444,24.7748888889,39.8892222222,15.8706666667
673.72,16.4715555556,53.2803333333,31.0792222222,37.8235555556,14.2935555556,18.3601111111,24.6668888889,39.857,15.8785555556
674.04,16.4378888889,53.1375555556,30.9683333333,37.7401111111,14.2247777778,18.3525555556,24.6206666667,39.8663333333,15.9151111111
674.37,16.2184444444,52.7443333333,30.7532222222,37.4716666667,14.0547777778,18.2003333333,24.34,39.6124444444,15.6924444445
674.69,16.0848888889,52.8891111111,30.6845555555,37.5024444444,14.0533333333,18.1854444444,24.337,39.5891111111,15.6163333333
675.02,16.1055555556,52.6593333333,30.6573333333,37.1862222222,13.9703333333,18.1896666667,24.2393333333,39.2877777778,15.6598888889
675.35,15.9742222222,52.5778888889,30.5022222222,37.147,13.8116666667,18.0751111111,24.092,39.1402222222,15.5986666666
675.67,16.0302222222,52.6856666667,30.5848888889,37.2383333333,13.9668888889,18.1254444444,24.078,39.1327777778,15.7186666667
676.00,15.994,52.8207777778,30.7624444445,37.3955555555,13.9284444444,18.1757777778,24.1592222222,39.1775555556,15.7351111111
676.32,15.9536666667,52.7606666667,30.7201111111,37.2838888889,13.8413333333,18.0501111111,24.0027777778,39.1202222222,15.648
676.65,15.9146666667,53.0542222222,30.8024444444,37.311,13.8555555555,18.0396666667,23.9137777778,39.0701111111,15.6702222222
676.97,15.7674444445,53.1068888889,30.7253333333,37.1717777778,13.7978888889,17.9337777778,23.74,38.8948888889,15.557
677.30,15.7942222222,53.129,30.8295555556,37.1451111111,13.7557777778,17.8715555555,23.7317777778,38.7184444444,15.5307777778
677.63,15.7392222222,53.1928888889,30.9014444445,37.2063333333,13.7755555556,17.8792222222,23.6285555556,38.4907777778,15.5066666667
677.95,15.9764444444,53.5155555556,31.2466666666,37.4713333333,14.0756666666,18.1554444444,23.8225555556,38.6527777778,15.81
678.28,16.0682222222,53.4558888889,31.3488888889,37.5251111111,14.1217777778,18.2218888889,23.7053333334,38.5353333333,15.9165555556
678.60,15.9978888889,53.5258888889,31.4654444444,37.6633333333,13.9731111111,18.1565555555,23.5831111111,38.4983333333,15.7971111111
678.93,16.0931111111,53.6282222222,31.6198888889,37.6816666667,14.086,18.2266666666,23.632,38.4388888889,15.9006666667
679.25,16.0507777778,53.4747777778,31.556,37.5023333333,13.9956666667,18.1855555556,23.5486666666,38.261,15.7713333333
679.58,16.0464444444,53.3666666667,31.4408888889,37.4311111111,13.9938888889,18.1213333333,23.4211111111,38.1203333334,15.7025555556
679.90,16.0668888889,53.4855555556,31.5562222222,37.4512222222,14.0322222222,18.1632222222,23.5207777778,38.027,15.737
680.23,16.0068888889,53.3837777778,31.5274444444,37.446,14.01,18.1406666667,23.4255555555,38.0176666667,15.6571111111
680.55,16.2046666667,53.4781111111,31.7862222222,37.593,14.2066666667,18.3321111111,23.5395555556,38.153,15.8261111111
680.88,16.1982222222,53.5085555556,31.7706666667,37.6222222222,14.2643333334,18.3018888889,23.5543333333,38.2807777778,15.8295555556
681.20,16.2177777778,53.4985555556,31.7917777778,37.5647777778,14.2433333333,18.224,23.5801111111,38.2414444444,15.7966666667
681.53,16.271,53.6083333333,31.7835555556,37.6388888889,14.2517777778,18.1935555555,23.6708888889,38.3416666667,15.7923333333
681.85,16.1554444445,53.4217777778,31.6181111111,37.4716666667,14.0526666667,18.0277777778,23.6525555556,38.3448888889,15.6261111111
682.18,16.2036666667,53.516,31.6488888889,37.6391111111,14.2307777778,18.1083333333,23.759,38.4908888889,15.7358888889
682.50,16.2791111111,53.5503333333,31.744,37.8312222222,14.3205555556,18.1597777778,23.8942222222,38.715,15.7854444445
682.83,16.4178888889,53.5604444444,31.8735555556,37.9696666667,14.4242222222,18.2105555556,24.0082222222,38.8757777778,15.912
683.15,16.6902222222,53.7935555555,32.1207777778,38.2038888889,14.6116666667,18.4773333333,24.2588888889,39.0897777778,16.2344444444
683.48,16.6298888889,53.7705555555,32.1188888889,38.2066666667,14.6115555556,18.4066666667,24.1778888889,39.256,16.2364444444
683.80,16.6641111111,53.7983333334,32.0783333333,38.1957777778,14.6187777778,18.3902222222,24.2831111111,39.3125555555,16.305
684.13,16.5764444445,53.7442222222,31.9951111111,38.1628888889,14.5041111111,18.3334444444,24.1788888889,39.2488888889,16.2016666667
684.45,16.6605555556,53.652,32.0508888889,38.2085555555,14.6118888889,18.4913333333,24.209,39.3285555555,16.3067777778
684.78,16.6137777778,53.769,32.1072222222,38.1648888889,14.643,18.4147777778,24.1503333333,39.3677777778,16.2487777778
685.10,16.4654444444,53.6896666667,32.1668888889,38.0387777778,14.6428888889,18.3674444444,23.9745555556,39.1963333333,16.179
685.43,16.4228888889,53.707,32.1373333334,38.0182222222,14.6995555556,18.3476666667,23.7991111111,39.0438888889,16.142
685.75,16.5586666667,53.7186666667,32.2351111111,37.9331111111,14.8033333333,18.4137777778,23.8067777778,38.9407777778,16.2973333333
686.08,16.5755555556,53.9525555556,32.3245555555,37.9914444444,14.7662222222,18.4067777778,23.756,38.898,16.3421111111
686.40,16.5078888889,53.9688888889,32.3768888889,38.0652222222,14.7412222222,18.4137777778,23.7186666667,38.8548888889,16.3277777778
686.72,16.3493333333,53.9146666667,32.3237777778,37.9477777778,14.6437777778,18.2132222222,23.6248888889,38.7634444445,16.1813333333
687.05,16.4642222222,53.9635555555,32.3994444444,38.0447777778,14.6242222222,18.2466666667,23.6977777778,38.6456666667,16.2258888889
687.37,16.3337777778,53.8705555556,32.4386666667,38.0015555556,14.5203333333,18.0506666667,23.5225555555,38.4927777778,16.0808888889
687.70,16.4965555556,53.8801111111,32.5561111111,38.1086666667,14.7112222222,18.1496666667,23.7434444444,38.5514444445,16.2565555556
688.02,16.4626666667,53.8072222222,32.6454444444,38.0882222222,14.6786666667,18.0823333333,23.7114444444,38.4794444444,16.3004444445
688.34,16.7151111111,53.8226666666,32.7306666667,38.221,14.8402222222,18.3475555555,23.8826666667,38.7042222222,16.549
688.67,17.1402222222,54.0347777778,33.0698888889,38.5907777778,15.2085555556,18.7153333334,24.3652222222,38.9853333333,16.9553333333
688.99,17.3018888889,54.1065555556,33.3388888889,38.8013333333,15.3805555556,18.8843333333,24.5367777778,39.2792222222,17.1606666667
