wavelength,Back_HemVerm,Belly_HemVerm,Breast_HemVerm,Crissum_HemVerm,Crown_HemVerm,DorTail_HemVerm,Rump_HemVerm,Throat_HemVerm,WingTip_HemVerm
743.70,14.0728333333,47.0431666667,31.0310833333,27.8358333333,26.75775,14.9160833333,13.8556666667,9.52549999999,15.3785833333
744.02,13.8480833334,47.1524166666,31.0559166667,27.60575,26.4651666667,14.5553333333,13.6206666667,9.22475,15.25925
744.34,13.56475,47.0751666667,30.9506666667,27.3425833333,26.38125,14.3925833333,13.3044166667,9.05641666667,15.2494166667
744.65,13.6398333333,47.0568333333,30.8789166667,27.5345833333,26.5754166667,14.4383333333,13.2385833333,9.00416666667,15.32825
744.97,13.5513333333,47.2209166667,30.8204166666,27.4909166667,26.4634166667,14.213,12.9895833333,8.76958333333,15.2180833333
745.28,14.1186666667,47.8298333334,31.3074166666,28.3815,27.1074166666,14.8111666667,13.60375,9.35541666667,15.9111666667
745.60,14.3294166667,47.914,31.5315833333,28.6035,27.2853333333,15.0051666667,13.7239166667,9.72525,16.124
745.91,13.9928333333,47.4730833333,31.14,28.4625833333,27.0613333333,14.7886666667,13.40225,9.54391666668,15.76425
746.23,13.78075,47.48275,30.97075,28.28025,26.9424166667,14.7169166667,13.1910833333,9.29908333333,15.5794166667
746.55,14.20075,47.7653333334,31.3115,28.42725,27.3630833333,15.1879166667,13.5219166667,9.74591666666,15.9914166667
746.86,14.55875,47.9578333333,31.43325,28.7090833334,27.7243333333,15.4559166666,14.0554166667,10.1714166667,16.1121666667
747.18,14.4351666667,47.9865833333,31.3781666666,28.8051666667,27.744,15.4129166667,14.0645,10.1759166667,15.8090833333
747.49,14.6103333334,48.0370833333,31.5358333333,29.11275,28.063,15.908,14.3298333333,10.6844166667,16.1345833333
747.81,15.1025833333,48.3533333333,31.7979166667,29.5665833333,28.4401666667,16.4405833333,14.805,11.0919166667,16.4156666667
748.12,14.9830833333,48.21675,31.7989166667,29.3195,28.2395,16.3646666667,14.7735,11.2211666667,16.19425
748.44,14.4066666667,47.8464166667,31.59925,28.9090833334,27.9033333333,15.9595,14.3,10.7746666666,15.7036666666
748.75,13.8400833333,47.487,31.0879166666,28.1615,27.3951666667,15.4335,13.7260833333,10.1403333333,14.9556666666
749.07,13.6065,47.1783333333,31.0133333333,27.8500833333,27.1348333333,15.2006666667,13.5569166667,9.94166666666,14.6776666667
749.38,13.7009166667,47.169,31.1089166667,27.9195833333,27.02575,15.4145833333,13.6159166666,10.0824166667,14.8361666666
749.70,13.4815833333,46.8219166667,30.8885833333,27.9089166667,26.7751666666,15.3875833333,13.5913333333,10.1828333334,14.665
750.01,13.30525,46.6666666667,30.7999166667,28.0900833333,26.663,15.3594166666,13.6046666667,10.1726666666,14.58425
750.33,13.04025,46.7373333334,30.73025,27.8205833334,26.4584166667,15.0086666667,13.2470833333,9.90216666668,14.3916666667
750.64,13.09525,46.8481666667,30.9451666667,28.0801666667,26.5921666667,15.2824166667,13.5076666667,10.15475,14.673
750.96,13.22475,47.1330833333,31.04475,28.1778333333,26.6594166667,15.3724166667,13.5684166667,10.1011666667,14.7505
751.27,12.43125,46.3070833333,30.1975,27.4268333333,25.8933333333,14.4420833333,12.9449166667,9.35333333334,14.14925
751.59,12.7118333333,46.5086666667,30.3890833333,27.7779166667,26.16625,14.5155,13.1935,9.55383333334,14.548
751.90,13.2305,46.9151666667,30.65825,28.32375,26.4608333333,14.79275,13.5568333333,9.89924999999,14.9085833334
752.22,13.1875833334,46.6290833333,30.5434166667,28.63425,26.5376666667,14.8368333333,13.671,10.1269166667,15.1760833333
752.53,13.1938333333,46.6170833333,30.3279166667,28.7136666666,26.66075,14.9050833333,13.7475,10.1308333333,15.2788333333
752.85,13.3030833333,46.7808333334,30.4109166667,28.9133333333,26.8735833333,15.0064166667,14.0444166667,10.2938333333,15.3825833333
753.16,13.337,47.1106666667,30.4693333334,28.901,27.0850833333,15.0290833333,14.0648333333,10.1455,15.4475833333
753.47,13.2920833333,47.2799166667,30.46225,28.68325,27.0731666666,14.9279166667,13.97575,9.93216666667,15.39475
753.79,13.2841666667,47.1795,30.3144166667,28.7130833333,27.0714166667,15.1241666667,14.0075833333,9.964,15.44725
754.10,13.41925,47.1745833333,30.3243333333,28.651,27.187,15.1989166666,13.955,10.0358333333,15.6319166666
754.42,13.61375,47.517,30.7355833334,29.0779166666,27.3941666667,15.3641666667,14.3093333333,10.2946666667,15.9154166667
754.73,13.83925,47.671,31.0863333333,29.2336666667,27.6005,15.6845,14.4195833333,10.6026666667,15.7775833333
755.05,13.9920833333,47.5301666667,31.1354166667,29.1425,27.7008333333,15.9550833333,14.5656666666,10.736,15.76875
755.36,14.0545833333,47.55975,31.1545833333,28.965,27.7951666667,16.1174166667,14.81675,10.9676666667,15.86325
755.67,14.1328333333,47.9223333333,31.4290833334,29.2044166667,27.8923333333,16.2066666667,15.0036666667,11.1801666666,16.0068333333
755.99,14.2005,48.1075833333,31.5246666667,29.1988333333,27.8159166667,16.3968333333,14.9755833334,11.2555833333,16.1195
756.30,14.0846666666,47.9901666666,31.1708333334,28.8519166666,27.6164166667,16.3118333334,14.66825,11.1211666667,15.8655833333
756.62,14.0784166667,47.9501666667,31.2833333334,28.8096666666,27.4583333333,16.2238333333,14.7275,11.2804166667,15.7925
756.93,14.2321666667,47.8365,31.4293333333,28.9910833333,27.7969166667,16.4223333333,14.984,11.6414166667,16.0753333333
757.24,14.2763333333,47.7584166666,31.698,29.04475,27.9695833333,16.3008333333,14.9129166667,11.6536666667,16.0606666667
757.56,14.3159166667,47.8295833333,31.6573333333,28.9885,28.0756666667,16.2410833333,14.8335833333,11.7003333333,16.0146666667
757.87,14.2999166667,47.7363333334,31.5085833333,28.699,28.13025,16.2428333333,14.7923333333,11.8070833334,15.9336666667
758.18,14.7595,48.0624166667,31.9284166667,29.0773333333,28.47575,16.6286666667,15.1856666667,12.1211666667,16.7086666667
758.50,14.5071666667,48.031,31.6575833333,29.0714166667,28.29075,16.4798333333,14.9261666667,11.8526666667,16.6629166667
758.81,14.6266666666,47.7338333333,31.629,29.0385,28.1901666667,16.546,14.78875,11.75325,16.8551666666
759.13,14.9288333333,47.56925,31.72275,28.8539166667,28.1909166667,16.8165,14.8126666666,11.79025,16.9888333334
759.44,15.28025,48.236,32.3926666667,29.2951666667,28.5848333334,17.13125,15.1896666666,11.9900833333,17.3013333334
759.75,15.435,48.66275,32.948,29.3933333334,28.8079166667,17.26725,15.3294166667,12.06925,17.55825
760.07,16.0193333333,49.1155,33.469,29.814,29.4189166666,17.69425,15.8760833333,12.4058333333,18.2776666667
760.38,16.2916666667,49.5914166667,33.4831666667,30.07575,29.4045,17.8213333333,16.1343333333,12.3631666667,18.49225
760.69,16.4479166667,50.07775,33.68925,30.4343333334,29.5708333334,18.04575,16.3775,12.563,18.7016666666
761.01,15.8153333333,49.27125,33.218,30.0,28.8709166667,17.52525,15.7719166667,11.9335,18.005
761.32,15.3534166667,48.561,32.6139166667,29.5264166667,28.2410833333,16.967,15.1264166667,11.2180833333,17.31275
761.63,15.1370833333,48.54125,32.39475,29.3355,27.97475,16.77475,14.7285,11.0310833334,16.9266666667
761.94,15.0549166667,48.3910833333,32.50125,29.225,27.782,16.628,14.7039166667,10.9883333333,16.7026666667
762.26,15.0775,48.492,32.6588333333,29.4524166667,27.90375,16.6730833334,14.84,11.1090833333,16.6760833334
762.57,14.8134166666,48.3339166667,32.49125,29.313,27.6863333333,16.3559166667,14.732,10.9501666667,16.34675
762.88,14.30625,47.6131666667,31.9024166667,28.8118333333,27.2139166667,15.7401666666,14.2504166667,10.54725,15.8601666667
763.20,13.9139166666,47.0974166667,31.47025,28.66275,26.9150833333,15.2558333333,13.8936666667,10.1416666667,15.4226666667
763.51,13.5964166667,46.8153333333,31.2579166667,28.5563333334,26.5724166667,15.1058333334,13.50775,9.92266666667,14.9514166667
763.82,13.4329166667,46.5643333333,31.1776666667,28.3675833333,26.479,15.037,13.1940833333,9.88908333332,14.7299166667
764.14,13.2945833333,46.3135833333,30.92725,28.0721666667,26.2431666667,14.9948333333,13.043,9.77941666665,14.6235
764.45,13.7894166667,47.0264166667,31.1666666667,28.4356666667,26.614,15.2835833333,13.342,10.0320833333,15.0701666666
764.76,13.96175,47.0853333333,31.2904166667,28.4956666667,26.72225,15.5343333333,13.4915833333,10.3074166667,15.3395833333
765.07,13.8930833333,46.9271666667,31.2360833333,28.4778333333,26.7638333333,15.4169166667,13.5158333333,10.2498333333,15.3048333334
765.39,14.0271666667,47.2069166667,31.478,28.6815833333,27.0481666667,15.8075833333,13.6155833333,10.5579166667,15.4971666667
765.70,13.95225,47.082,31.29475,28.5700833333,26.8109166667,15.7905833333,13.3623333334,10.4338333333,15.2629166667
766.01,13.7699166667,47.4194166667,31.24525,28.481,26.81225,15.7844166666,13.0715,10.31825,15.1079166666
766.32,13.6863333333,47.39125,31.19675,28.3905,26.7881666667,15.8229166667,12.9741666667,10.2145,15.01
766.64,14.5211666667,48.20125,31.86475,28.8465,27.53325,16.5444166667,13.6646666667,10.93575,15.7814166667
766.95,14.507,48.0098333334,31.4446666667,28.5101666667,27.2315833333,16.3829166667,13.5840833333,10.78925,15.70125
767.26,14.4064166666,48.0980833333,31.26325,28.4810833333,26.96375,16.074,13.4155833333,10.4078333333,15.4193333333
767.57,14.5645833334,48.3351666667,31.4313333333,28.7761666667,27.0320833333,16.00175,13.2996666667,10.3143333333,15.2995
767.88,14.0933333333,47.7190833333,31.4310833333,28.3449166667,26.7106666666,15.76575,13.0775833333,10.1111666666,14.6924166667
768.20,13.8523333333,48.0189166667,31.7515,28.4080833333,26.6915,15.544,13.009,9.89025000001,14.511
768.51,14.22275,48.8013333333,32.5445833333,29.011,27.12225,15.9090833334,13.5116666667,10.15475,14.8660833333
768.82,14.05375,48.3078333333,31.9070833333,28.395,26.6123333333,15.10225,13.19175,9.46683333334,14.586
769.13,13.3555,48.38325,31.78325,27.7333333333,26.461,14.57225,12.9443333333,8.839,14.3110833333
769.44,13.8700833333,48.3076666667,32.08925,27.9870833333,26.8436666667,15.2095833333,13.5284166666,9.20183333333,14.963
769.76,14.06225,48.4576666666,31.8654166666,28.0615,26.6505833333,15.21025,13.5425,9.08741666667,14.8846666667
770.07,13.7045833333,48.1785,31.44775,27.8806666667,26.0590833333,15.014,13.18075,8.82783333334,14.4029166667
770.38,13.76425,48.3204166667,31.6951666667,28.1338333334,26.4125833333,15.2006666667,13.1885,8.814,14.6070833334
770.69,13.9325,47.8971666667,31.8858333333,28.1331666667,26.6798333333,15.6541666667,13.7004166667,9.20908333333,15.0583333333
771.00,13.80725,47.5705,31.62,28.00275,26.6774166667,15.4965833333,13.83125,9.181,14.8939166667
771.32,14.2890833333,47.9845833334,31.6316666667,28.31275,27.06375,15.44175,14.31325,9.45566666666,15.35125
771.63,14.0648333333,48.0563333333,31.2965,28.4896666667,26.9188333334,14.81625,13.9343333333,9.07841666667,15.3069166667
771.94,13.695,47.5725,30.3929166667,28.21575,26.6766666667,14.68975,13.5510833333,8.94658333333,14.8773333334
772.25,14.107,48.5138333333,31.0021666667,28.9951666667,27.1340833333,15.6123333333,14.0434166667,9.38791666666,15.38375
772.56,15.26,49.058,31.7821666666,30.1493333333,27.895,16.9241666666,14.9835833333,10.6443333333,16.59125
772.87,15.68375,49.22,32.2679166667,30.3398333334,28.3801666667,17.0979166667,15.3284166666,11.0793333333,16.8695833333
773.18,16.5839166667,50.1401666667,33.2441666667,31.4283333333,29.5999166666,18.2466666667,16.36075,12.296,18.1895
773.50,16.0874166667,49.7103333333,33.0053333334,31.0875,29.3823333333,17.9601666667,16.1325,11.9305,17.8699166666
773.81,15.758,49.7338333333,32.9569166667,31.0618333333,29.3484166667,17.757,16.1735,12.0715,17.84125
774.12,15.2658333333,49.3746666667,32.7599166667,30.499,28.7270833334,17.3768333333,15.5656666667,11.6888333334,17.2531666667
774.43,15.74575,49.6080833333,33.1766666667,30.5903333333,29.0621666667,18.097,15.9676666667,12.1278333333,17.8423333333
774.74,15.4761666667,49.3619166667,32.9979166667,30.5513333334,29.0120833333,18.1596666667,15.7525,11.9640833333,17.7255833333
775.05,16.2466666667,49.8556666666,33.6416666667,30.92525,29.6586666667,19.0289166666,16.3449166667,12.664,18.353
775.36,15.93475,49.2090833333,33.2483333333,30.2155833333,29.0784166667,18.6405833333,15.6405,12.098,18.0261666667
775.67,15.92225,48.722,33.17525,30.1909166667,29.1895,18.4056666667,15.51375,12.0025833333,17.8655833333
775.98,15.3810833333,48.2969166666,32.7543333333,29.4964166667,28.9108333333,17.62925,14.6270833333,11.2614166667,17.0906666667
776.30,14.67725,48.0790833333,31.9593333333,28.9515,28.19925,16.94025,13.823,10.186,16.4615
776.61,14.0106666667,47.2131666667,31.32575,28.08375,27.3731666667,16.232,13.1759166667,9.47866666668,15.5974166667
776.92,13.642,47.49925,31.2308333333,27.9825833333,27.22825,15.9261666667,12.6783333334,9.05283333334,15.4301666667
777.23,13.3601666667,47.2103333334,30.77025,27.641,26.8478333333,15.7320833333,11.8805,8.31216666667,14.77625
777.54,13.0640833333,47.3726666667,30.5165833333,27.8093333333,26.66675,15.4149166667,11.4190833333,8.04233333333,14.4614166666
777.85,12.187,46.9055,30.1429166667,27.3135833333,26.16425,14.692,10.6985,7.35333333333,13.6899166666
778.16,12.5775833333,47.4166666667,30.5138333334,27.4651666667,26.6681666666,15.4119166666,11.3964166667,7.89783333333,14.2014166666
778.47,12.4963333333,47.0076666667,30.2165833333,27.2241666666,26.36825,15.3205,11.36225,7.74808333333,14.3473333334
778.78,12.5441666666,47.0363333333,30.37725,27.3766666666,26.2176666667,15.1264166666,11.6196666667,7.76841666666,14.3414166667
779.09,12.10925,46.3496666667,29.9778333333,26.7330833333,25.7595833334,14.6386666666,11.2166666666,7.3745,13.857
779.40,12.3339166667,46.2576666667,30.0044166667,26.94125,25.7601666667,14.9173333334,11.7876666667,7.68383333333,14.2383333333
779.71,13.0139166667,46.5024166667,31.06325,27.5215833334,26.3013333333,15.6314166667,12.5111666667,8.54791666666,14.5740833333
780.02,13.5240833333,46.7611666666,31.6474166667,28.0613333333,26.4639166667,15.9864166667,12.6736666667,9.02833333333,15.1360833333
780.33,15.04225,46.7439166667,32.4010833333,28.98475,27.2729166667,17.24925,13.8256666667,10.4165833333,16.4045
780.64,15.7773333333,46.9808333333,32.8529166667,29.2670833333,28.2343333333,17.7568333333,14.62275,11.6896666667,17.5559166667
780.95,16.1346666667,47.6345,33.7288333333,29.7959166667,29.0623333333,18.1550833333,15.3291666666,12.39575,18.1980833333
781.26,17.2439166667,48.3334166667,34.4083333334,30.7285833333,29.7618333333,18.6218333333,16.2626666667,13.1459166667,19.32175
781.57,17.0179166667,47.9149166667,34.2625,30.2896666667,29.37525,18.2033333333,15.5619166666,12.7306666667,18.9565833333
781.88,17.3048333333,48.0483333334,34.4761666667,30.2538333333,29.7788333333,18.7741666667,16.0135833333,13.0008333333,18.9448333333
782.19,17.8826666666,48.3885833333,35.0566666667,30.4835833334,30.3193333334,19.7030833333,16.7039166666,13.6975,19.5613333333
782.50,18.3409166667,48.9265,35.1126666667,30.871,30.7431666667,20.4054166666,17.1169166666,14.2865833334,20.0075
782.81,18.5664166666,49.5535,35.3618333333,31.4789166667,31.3428333333,20.8976666667,17.59025,14.608,20.224
783.12,18.27525,49.4205,34.698,31.5568333333,31.0536666667,20.7001666666,17.4671666667,14.7606666666,20.372
783.43,18.4219166667,49.4505,34.5009166667,31.53225,31.4484166666,20.9019166667,17.8571666667,15.1099166667,20.2685833334
783.74,16.9249166667,49.11575,33.45075,30.40675,30.4695,19.7964166666,16.9170833333,14.0609166667,18.9358333333
784.05,17.3130833333,49.259,34.0586666667,30.7789166666,30.0221666667,20.4984166667,17.2029166667,13.9466666666,18.8426666667
784.36,18.4255833333,49.9125833333,34.51125,31.3914166667,30.5714166667,21.2989166667,17.7969166667,14.6050833333,19.5478333333
784.67,18.25625,49.9759166667,34.5134166667,31.2218333333,30.4591666666,21.4675833333,17.4294166667,14.772,19.4043333333
784.98,17.8146666667,49.2934166667,34.26475,31.19775,29.8090833333,20.6808333333,16.8995,14.3625,18.9306666666
785.29,17.7885833333,49.6714166667,34.2468333333,31.65075,29.7194166666,20.4328333333,16.67475,14.7195833333,18.8621666666
785.60,17.8514166667,49.8960833333,34.3180833333,31.9725,29.7951666667,20.181,16.61075,14.9135833333,18.8681666667
785.91,17.9130833333,50.1278333333,34.6516666667,32.1988333333,30.0814166667,20.11025,16.3471666667,14.71725,18.9278333333
786.22,18.01175,50.5174166666,35.10025,32.29075,30.3486666667,20.01725,16.14925,14.7326666666,18.6405833333
786.53,18.40875,50.7374166667,35.6560833333,32.7449166666,31.0734166667,20.4175,16.6430833333,14.88525,19.02075
786.84,18.0763333333,50.5685,35.34275,32.5623333333,30.81,20.1868333333,16.3395833333,14.14325,18.6681666667
787.14,19.0834166667,50.9395,36.2045,33.3711666667,31.5985,20.8561666667,17.2575,14.7274166667,19.5000833333
787.45,19.1718333333,51.5138333333,36.2701666667,33.7495833333,31.8876666666,20.4434166667,17.3555833333,14.4641666667,19.6109166667
787.76,18.1669166667,50.4349166666,35.456,33.266,31.2556666667,19.6670833333,16.4790833334,13.4261666667,18.4219166667
788.07,18.0285,50.0369166667,35.1466666667,33.00025,30.9874166667,19.5975,16.28925,13.3584166667,18.0875833333
788.38,18.3496666666,50.7521666666,35.2918333333,33.2961666667,31.479,20.2189166666,16.86025,13.6581666667,18.387
788.69,18.0435,49.8169166667,35.2298333333,32.8425833333,31.3635833334,20.1375,16.9523333334,13.1665,18.3581666667
789.00,18.30975,50.0074166667,35.7979166667,33.1186666667,31.76425,20.278,17.3698333333,13.1881666666,18.6944166666
789.31,17.2131666667,49.3934166666,35.1601666666,32.2925833333,31.04975,19.3395833333,16.7713333334,12.30925,17.8421666666
789.62,16.4771666666,48.4911666667,34.1446666666,31.3544166666,29.96675,18.2516666667,15.916,11.4195,17.3415833333
789.92,17.0404166667,47.8423333333,33.707,30.87825,29.4449166667,18.1535,15.3859166667,11.2915833333,17.2994166666
790.23,16.29475,47.5860833333,32.8425833333,30.1125,28.5215833333,16.912,14.0786666667,10.2959166667,16.5953333333
790.54,16.3039166667,47.8568333333,33.1025833333,30.37425,28.69275,17.27675,13.8395,10.2458333333,16.9058333333
790.85,15.9150833333,46.8853333333,32.4734166667,29.8931666667,28.5988333333,16.9589166667,13.5354166667,10.5708333333,16.7333333333
791.16,16.02175,47.4371666667,32.5016666667,30.0749166666,28.564,17.0485,13.64575,11.0318333333,17.3115833334
791.47,15.4355833333,47.0470833334,32.5154166667,29.7004166667,28.5898333333,16.5031666667,13.5504166667,10.8901666667,17.1574166667
791.78,15.5543333333,47.532,32.951,29.94425,29.16225,16.73625,13.912,11.2529166667,17.75275
792.08,16.102,48.7068333333,33.7249166667,30.2823333333,29.6994166667,17.1220833333,13.7889166666,11.5575833333,17.6411666667
792.39,15.091,47.9144166667,32.5175833333,29.4679166667,28.84675,16.537,13.0145,10.5394166667,16.34225
792.70,16.19,48.3865,33.4340833334,30.27125,29.52875,17.7484166667,14.37475,12.0553333333,17.3541666666
793.01,16.5661666666,48.5380833333,33.66225,30.62875,29.9068333333,18.39375,14.6929166667,12.4451666666,17.5528333334
793.32,15.0186666667,48.6911666667,32.95675,30.3388333333,29.7175,17.1655833333,13.8133333334,11.5630833333,16.5253333333
793.62,15.722,49.0365833333,34.2310833333,31.3225833333,30.5836666667,18.4249166667,15.20775,12.71975,17.4428333333
793.93,15.81325,48.9629166667,34.25125,31.6079166667,30.77275,18.2360833333,15.3084166667,12.5458333334,17.0889166667
794.24,15.2420833334,49.2550833333,34.6369166667,31.7133333334,30.2794166667,17.8213333334,14.9348333333,12.03925,16.4896666667
794.55,14.8466666667,48.4478333334,33.93375,30.6171666667,29.8965,17.30425,14.68975,11.42825,15.4378333333
794.86,13.7535833333,47.4005833333,32.5680833333,29.7473333333,28.9823333333,16.3349166666,13.8276666667,9.97416666666,14.1869166667
795.16,14.0346666667,46.4221666667,32.3251666667,29.8804166666,28.53325,16.7200833334,13.8026666666,10.2338333333,14.4360833333
795.47,14.2495833333,46.5096666667,32.382,30.3928333333,28.8830833333,17.2250833333,14.267,10.8726666667,15.4189166667
795.78,14.8101666666,47.651,33.1521666667,30.924,29.6891666667,17.7200833333,14.5165833333,11.5975833333,16.2003333333
796.09,15.2546666666,48.311,33.51525,31.4015833333,29.955,18.0094166667,14.735,11.6511666667,16.3720833333
796.40,16.42775,48.9849166667,34.4934166667,32.0794166667,30.8854166667,18.6625833333,15.7284166667,12.4273333333,17.3148333333
796.70,17.1119166667,49.72275,35.33275,32.1825,31.2668333333,19.4054166667,16.5238333333,13.0963333333,18.04425
797.01,16.6331666666,49.5225,34.6651666667,31.56625,31.0384166667,18.928,15.9630833333,12.8978333333,17.7805833333
797.32,16.44825,49.5885,34.5934166667,31.334,30.77125,19.1280833333,16.213,13.3149166666,17.9100833334
797.63,17.7429166667,50.51725,35.4688333333,32.1404166667,31.80675,20.7458333333,17.4341666667,14.206,19.1524166667
797.93,18.3231666666,51.6903333333,36.435,33.5953333333,32.8853333333,21.349,18.4584166667,14.7228333333,20.6644166667
798.24,19.8744166666,52.9583333333,37.7020833333,35.0531666667,33.944,22.9016666667,19.42725,16.0215833334,22.0931666667
798.55,20.2899166667,53.3556666667,38.4404166667,35.2828333333,34.5324166667,23.2660833333,20.0569166667,16.4250833333,22.6104166666
798.85,20.3694166667,53.2125833333,38.5239166667,35.3204166667,34.5413333333,22.9255833333,20.25575,16.01875,22.129
799.16,21.17125,53.2578333333,38.5316666667,35.6691666667,34.6066666666,23.6389166667,21.1185833333,16.5613333333,23.0855833333
799.47,21.2755,53.4029166667,38.3083333333,35.9146666666,34.3514166667,23.7585833333,21.1504166667,16.5951666666,23.4458333334
799.78,20.7924166667,53.1735833333,38.20275,35.8451666667,33.7866666667,23.6398333333,21.01925,16.7211666666,23.1048333333
800.08,20.3315,52.3480833333,37.5781666667,35.82875,33.5085,23.0755,20.7180833333,16.5193333333,22.3756666667
800.39,20.5229166667,52.5770833334,38.196,36.4089166667,33.9915833333,23.22225,20.918,16.6195833333,22.4793333333
800.70,19.851,52.0130833333,37.9693333333,35.8014166666,33.4978333333,22.17375,19.91875,15.4278333333,21.6994166667
801.00,18.7870833334,50.6213333334,36.8934166667,34.2405833334,32.3668333333,20.7100833333,18.5208333333,14.4081666667,20.62125
801.31,17.6370833333,49.5698333333,36.4245833333,33.0531666667,31.4526666667,20.1979166667,17.1868333333,13.7853333333,19.5379166666
801.62,17.0288333334,49.2955,36.21175,32.5180833333,31.3305833333,19.49475,16.6163333333,13.4158333334,18.7700833333
801.92,16.63575,49.5340833333,35.4451666667,32.3913333333,30.7245833333,19.3165833333,16.1698333333,13.1263333333,18.05375
802.23,15.1115,48.7915833333,33.9324166667,31.1159166667,29.28775,18.18,15.0273333333,12.0429166667,16.8136666667
802.54,13.6588333333,48.1026666667,33.7213333334,30.6276666667,28.62225,16.7744166666,13.799,10.8883333333,15.5455833333
802.84,13.6828333333,47.8624166667,33.9845,30.6965833333,28.93875,16.5580833333,13.7045833333,10.6879166667,15.5599166667
803.15,14.05825,47.7895833333,33.6538333333,30.9239166667,28.8681666666,16.6445,12.9420833333,10.0685,15.3846666667
803.46,14.4344166667,47.5834166666,33.9184166667,31.1876666667,28.89025,17.55525,13.5890833333,10.8365833333,15.92975
803.76,15.32925,47.9405,34.4903333333,31.6668333333,29.2994166667,18.40775,14.6498333333,11.794,16.5816666667
804.07,16.5423333334,48.706,35.0104166667,32.236,30.1346666667,19.2443333333,15.8385,13.1780833333,17.9708333333
804.38,17.5131666667,49.5716666667,36.0465833333,33.6088333333,31.1709166667,19.83875,16.8094166667,14.06575,19.1148333333
804.68,19.5281666667,50.4819166667,36.9978333333,34.759,32.1886666667,20.984,18.29325,15.1908333333,20.3414166667
804.99,20.5303333333,51.2316666667,37.8128333333,35.2700833334,32.5884166667,21.6428333333,18.9113333333,15.6435833333,21.3746666667
805.30,20.2366666667,51.1024166667,37.955,34.9816666667,32.6759166667,20.8435,17.88025,14.5730833334,20.8738333333
805.60,21.5066666667,51.8226666667,38.9934166667,36.1585,33.7384166666,21.7295,18.6106666667,15.4414166666,21.5169166667
805.91,22.2189166666,52.0180833333,39.1768333333,36.3855833333,34.3775833333,22.2489166667,18.7851666667,16.0841666667,21.8876666667
806.21,22.42425,53.0001666667,39.8585,36.8585833333,35.2220833333,22.9696666666,19.2525833333,16.6464166667,22.3130833333
806.52,21.37125,52.9010833334,39.78025,36.613,35.178,22.6115,19.54675,16.26675,22.2425
806.83,21.6815,54.6736666667,40.6530833333,37.4520833333,36.31025,22.6525833333,19.7076666666,16.1865833334,22.97275
807.13,20.7684166666,53.76625,40.1299166667,36.9046666667,35.7900833333,22.2079166667,18.8204166667,14.9135,22.5649166667
807.44,20.63125,52.8835,39.4603333333,36.326,35.0589166667,21.8325833333,18.19575,14.6133333333,21.9638333333
807.74,20.5155,53.4916666667,39.9375,36.1445833333,35.39725,22.5458333334,18.4626666667,15.0044166667,21.8986666667
808.05,20.3174166667,53.7074166667,40.0566666667,36.5645833334,35.5330833333,22.6305,18.51475,15.6120833334,21.7799166667
808.35,21.0594166667,54.868,40.021,37.3434166667,36.74075,23.9915833334,19.5411666667,16.2378333333,22.5196666667
808.66,21.4770833333,55.1616666666,40.2738333333,37.48825,37.1724166667,24.5201666666,20.1194166667,17.0295,23.1039166667
808.97,21.2130833333,54.8504166667,40.0889166667,37.3071666667,37.5059166667,24.6610833333,20.09125,16.8888333333,24.1118333333
809.27,19.8514166667,53.91525,38.8171666667,36.0871666666,36.4703333333,23.5511666667,18.7618333333,15.9003333333,23.0363333334
809.58,18.4078333333,50.9365,36.38325,33.6696666667,34.2579166666,21.1575,16.4986666667,13.6646666666,21.1575
809.88,19.10725,50.3095,36.393,33.6785833333,34.1783333333,20.8809166667,16.5238333333,14.4048333333,21.6310833333
810.19,18.2780833333,48.593,35.4015,32.1189166667,32.5518333333,20.1660833333,15.1635,12.9870833333,20.0939166666
810.49,20.5119166667,50.72775,36.68125,34.02475,34.0246666667,22.3435,16.4725833334,15.102,21.3974166667
810.80,20.8700833333,51.6374166667,37.2799166667,34.4085833333,34.8730833333,23.2404166666,17.0576666667,15.4936666667,21.5909166667
811.10,20.8456666667,50.9803333333,36.164,34.3628333333,35.03675,23.3945833333,17.43875,15.08575,21.4705
811.41,20.0173333333,50.5688333333,34.8541666667,33.16025,34.2731666667,22.8485,16.716,13.4644166666,20.8456666667
811.71,18.1029166667,48.6255833334,33.8410833333,31.2655833333,32.13225,21.3471666667,15.3294166667,12.432,19.6135833333
812.02,18.38825,48.9271666667,33.9695833333,31.2375833333,31.7615,21.769,15.6313333333,13.2608333333,19.6480833333
812.32,17.6110833334,48.16225,33.2566666666,30.2450833333,30.25775,21.2609166667,14.0506666667,12.57025,17.943
812.63,17.7701666666,48.1101666667,33.7899166667,30.2893333333,29.9215833334,21.3090833333,14.6118333333,12.74725,17.5798333333
812.93,18.1969166667,49.2025833333,34.6450833334,30.9284166667,30.3369166666,22.2994166667,15.4705833333,13.6315833333,17.69525
813.24,18.3280833334,50.3114166667,35.0078333333,31.10075,31.1396666667,23.15675,16.2124166667,14.2393333334,17.6400833333
813.54,18.5548333333,50.151,35.04525,31.3946666667,31.68425,23.6151666667,17.1703333333,15.60925,18.8444166667
813.85,16.3625833333,48.8601666667,33.8273333333,29.4453333333,30.2811666667,21.0360833333,15.8815833333,13.6270833333,17.5785
814.15,15.054,48.0005,32.95925,29.2570833333,29.4376666667,20.24,15.196,12.3323333333,16.6151666667
