wavelength,Back_ThlRuff,Belly_ThlRuff,Breast_ThlRuff,Crissum_ThlRuff,Crown_ThlRuff,DorTail_ThlRuff,Patch10_ThlRuff,Rump_ThlRuff,Throat_ThlRuff,WingTip_ThlRuff
437.56,7.48966666667,10.8619333333,12.1248666667,11.448,6.41686666667,9.11884912281,10.0788666667,8.00786666667,14.7240666667,10.8957333333
437.91,7.50173333333,10.8934666667,12.1656,11.5108,6.4439,9.14707368421,10.1075666667,8.03066666667,14.7582666667,10.9467333333
438.27,7.54793333333,10.9327333333,12.2056,11.5567333333,6.48996666667,9.18159649123,10.1519333333,8.07046666666,14.8042,11.0067333333
438.62,7.5454,10.9452666667,12.1997333333,11.5538,6.49636666666,9.18901052631,10.1485666667,8.08020000001,14.8078666667,11.0049333333
438.98,7.55613333333,10.9515333333,12.2002,11.5550666667,6.5181,9.19468421053,10.1585,8.09286666667,14.8100666667,11.0371333333
439.33,7.544,10.9416,12.1801333333,11.5361333333,6.5024,9.18140701755,10.1420666667,8.08073333333,14.8006666667,11.0323333333
439.69,7.53613333333,10.9135333333,12.1448,11.5034,6.49046666667,9.17990526316,10.1099333333,8.06073333333,14.7732,11.0266666667
440.04,7.52493333333,10.8722666667,12.1127333333,11.4772,6.4741,9.16757192983,10.0877333333,8.05053333333,14.7490666667,11.0108666667
440.40,7.50773333333,10.8277333333,12.0743333333,11.4312,6.44883333333,9.15004210526,10.0366333333,8.01833333334,14.7097333333,10.9939333333
440.75,7.50886666667,10.8021333333,12.0377333334,11.3930666667,6.42883333333,9.13800350877,10.0207,7.99773333333,14.6662666667,10.9942
441.11,7.491,10.7632666667,11.9990666666,11.3541333334,6.40866666667,9.1155122807,9.9873,7.9862,14.6198,10.9893333333
441.47,7.48593333333,10.7198,11.9425333333,11.3007333333,6.4081,9.10368421053,9.95843333333,7.97426666667,14.5674,10.9845333333
441.82,7.47826666667,10.6678666667,11.8998,11.2536666667,6.4048,9.09153684211,9.92423333333,7.94426666667,14.5205333334,10.9803333334
442.18,7.4588,10.6109333333,11.8282,11.1943333333,6.39023333333,9.07363157895,9.87283333334,7.9016,14.4423333333,10.9724
442.53,7.48073333333,10.5799333333,11.8110666667,11.1806,6.4168,9.10385614035,9.86893333333,7.9144,14.4113333333,11.024
442.89,7.47953333333,10.5444666667,11.7634,11.1373333333,6.4197,9.11143157894,9.83263333333,7.8926,14.3602,11.0386666666
443.24,7.4844,10.4838666667,11.7042,11.0836666667,6.42783333333,9.12084561403,9.79610000001,7.86506666667,14.2825333333,11.0629333333
443.60,7.48326666667,10.4156666667,11.6430666667,11.0412666667,6.43353333333,9.12215438597,9.76013333334,7.8454,14.2046,11.088
443.95,7.478,10.3629333333,11.5671333333,10.9752666667,6.4445,9.12475789474,9.71286666667,7.827,14.1176,11.0992
444.31,7.44766666667,10.2738,11.4694,10.8892,6.41726666667,9.11178596491,9.64669999999,7.76893333333,14.0188666667,11.1057333333
444.66,7.4326,10.2076,11.4193333333,10.841,6.42743333333,9.12092280702,9.60070000001,7.75373333333,13.9505333333,11.1252
445.02,7.44586666667,10.1672666667,11.3673333333,10.8033333333,6.4499,9.14492982456,9.5686,7.73366666667,13.9113333333,11.1577333333
445.37,7.43746666667,10.1196,11.3145333333,10.7502666667,6.44006666667,9.15007368421,9.52883333333,7.70953333333,13.8384,11.1748666667
445.72,7.42313333333,10.0618,11.2345333333,10.6804,6.42463333333,9.14106666667,9.46573333333,7.68086666667,13.7678,11.1715333333
446.08,7.4254,10.0346666667,11.1958666667,10.6385333333,6.43376666667,9.15169122807,9.43566666667,7.67593333333,13.7268,11.1834
446.43,7.40253333333,9.97440000001,11.1199333333,10.5689333333,6.40886666667,9.12563157895,9.37423333333,7.6246,13.6448,11.1651333333
446.79,7.40013333333,9.90866666667,11.0526666667,10.5222,6.41176666667,9.12329122807,9.32576666667,7.60346666667,13.5838,11.169
447.14,7.39313333333,9.87480000001,11.0069333333,10.4914666667,6.4224,9.12064210526,9.28066666667,7.58953333333,13.531,11.1744666667
447.50,7.4318,9.87780000001,10.996,10.4812666667,6.45226666667,9.14394035088,9.2759,7.6008,13.5149333333,11.2086666667
447.85,7.44066666667,9.84959999999,10.9620666667,10.4512,6.46563333333,9.14438245614,9.2538,7.6024,13.4692666667,11.223
448.21,7.43566666667,9.81433333333,10.9255333333,10.4156666667,6.47643333333,9.1366,9.22473333333,7.59873333333,13.4047333333,11.2246
448.56,7.4132,9.76913333334,10.8556666667,10.3517333333,6.46293333333,9.10810175439,9.17413333333,7.56666666667,13.3354666667,11.2081333333
448.92,7.36226666667,9.70000000001,10.7751333333,10.2718666667,6.42343333333,9.07704561404,9.10316666667,7.52246666667,13.2222666667,11.1488
449.27,7.32106666667,9.63773333334,10.7018666667,10.2064666667,6.40053333333,9.04438245614,9.02096666667,7.47686666667,13.1444,11.1127333333
449.62,7.30666666667,9.59793333333,10.6628666667,10.155,6.4036,9.02530175439,8.99613333333,7.46606666667,13.0864666667,11.1124
449.98,7.27453333333,9.52693333332,10.5849333333,10.0896,6.37663333334,8.99075087719,8.94373333333,7.42553333333,12.9951333333,11.0813333333
450.33,7.269,9.49853333333,10.5621333333,10.0558,6.39356666667,9.00807017544,8.9297,7.41646666667,12.9482,11.0952
450.69,7.255,9.48853333332,10.5245333333,10.0158666667,6.37646666667,8.98202105263,8.90676666667,7.4096,12.9034666667,11.0920666667
451.04,7.25186666667,9.4476,10.4894,9.97946666667,6.361,8.96683508772,8.89896666667,7.38906666666,12.8616666667,11.0962666667
451.40,7.23046666667,9.43653333333,10.454,9.95639999999,6.3629,8.96465614035,8.89053333333,7.37666666667,12.8426,11.1054
451.75,7.22453333334,9.42539999999,10.4450666667,9.93533333333,6.35346666667,8.97011578947,8.8697,7.36126666667,12.8096,11.1176
452.10,7.26006666667,9.44613333333,10.4704,9.96313333333,6.39866666667,8.99607719299,8.9007,7.38126666667,12.8424,11.1467333333
452.46,7.25706666667,9.44246666667,10.4605333333,9.95706666665,6.4041,9.00125614035,8.89643333333,7.3804,12.8306,11.1470666667
452.81,7.2606,9.44873333333,10.4577333333,9.95100000001,6.4013,8.98057894737,8.90123333333,7.37273333333,12.8456,11.1862
453.17,7.26453333333,9.45440000001,10.4548,9.96653333333,6.40526666667,8.97224912281,8.91873333333,7.38186666667,12.8361333333,11.2034
453.52,7.29146666667,9.49073333334,10.4728666667,9.99613333333,6.41653333333,8.99929122807,8.937,7.39706666667,12.8562,11.2143333333
453.87,7.3276,9.54073333335,10.5352,10.0539333333,6.4531,9.02779649123,8.9847,7.43753333333,12.9197333333,11.2748
454.23,7.33473333333,9.54733333333,10.5357333333,10.0555333333,6.44586666666,9.0106245614,8.99273333333,7.45666666667,12.936,11.2820666667
454.58,7.38073333333,9.59819999999,10.5944,10.1166,6.49363333333,9.05156842105,9.04083333333,7.4914,12.9883333333,11.3255333333
454.93,7.4082,9.64913333334,10.6388666667,10.1724,6.51303333333,9.07910526316,9.06373333333,7.539,13.058,11.3618666667
455.29,7.4112,9.66193333334,10.6767333333,10.1903333333,6.5203,9.09784912281,9.08283333333,7.5568,13.0851333333,11.3598666667
455.64,7.423,9.70339999999,10.7280666667,10.2402,6.54976666667,9.10963859649,9.13356666667,7.58166666667,13.1514,11.3888
456.00,7.42513333333,9.73773333333,10.7409333333,10.2744666667,6.54373333333,9.10895438596,9.14453333333,7.59953333333,13.1990666667,11.3894
456.35,7.48246666667,9.83360000001,10.8624,10.378,6.6016,9.16360701754,9.22713333333,7.66686666667,13.2988,11.4484
456.70,7.5166,9.87940000001,10.9219333333,10.4425333333,6.62263333333,9.19502807018,9.28886666667,7.70093333333,13.3702,11.4588
457.06,7.563,9.93439999998,11.0172,10.5149333333,6.66083333333,9.23775438596,9.35566666667,7.7572,13.471,11.4916
457.41,7.54626666667,9.97326666666,11.0509333333,10.5622,6.65646666667,9.2246245614,9.3771,7.7588,13.5320666667,11.4802
457.76,7.52866666667,9.99413333334,11.0824666667,10.5822666667,6.64236666667,9.22570526317,9.40043333333,7.76706666667,13.5642666667,11.4384666667
458.12,7.53366666667,10.0485333333,11.1482,10.6432,6.64923333333,9.23639649122,9.4417,7.78373333333,13.6308,11.4329333333
458.47,7.52386666667,10.0842666667,11.19,10.6851333333,6.65053333333,9.24352982457,9.48783333334,7.79973333333,13.6862,11.4166
458.82,7.5214,10.1348,11.2524666667,10.7312,6.6678,9.26189122808,9.51983333333,7.817,13.7376,11.4071333333
459.18,7.53533333333,10.1639333333,11.294,10.7831333333,6.67343333333,9.25437192982,9.54979999999,7.8446,13.7866666667,11.3961333333
459.53,7.54473333333,10.2065333333,11.341,10.8398666667,6.67176666667,9.25405964912,9.57999999999,7.85773333333,13.8416666667,11.3786
459.88,7.55953333333,10.2577333333,11.4021333333,10.8967333333,6.69026666667,9.27487017543,9.63049999999,7.88646666667,13.8887333333,11.3938666667
460.24,7.55906666667,10.282,11.4236666666,10.9358,6.69413333333,9.2777754386,9.65146666667,7.89606666667,13.9293333333,11.3984666667
460.59,7.57746666666,10.354,11.5028666667,11.006,6.71943333333,9.29832631577,9.7025,7.936,14.0022666667,11.4196666667
460.94,7.59833333333,10.4205333333,11.5552666667,11.0824,6.72973333333,9.30038947369,9.75419999999,7.95306666667,14.0738666667,11.4112666667
461.29,7.6436,10.4994666667,11.6588666667,11.1803333333,6.7845,9.35384210527,9.83833333333,8.00586666667,14.1732666667,11.4446666667
461.65,7.69733333333,10.6146666667,11.7772,11.3068,6.83766666667,9.39891578949,9.92183333333,8.0704,14.298,11.4926
462.00,7.74173333333,10.7117333333,11.8881333333,11.4162,6.88156666667,9.44302807017,10.0045333333,8.13066666667,14.4162666667,11.5170666667
462.35,7.78986666667,10.8118,12.0082,11.5332,6.9258,9.47768771931,10.0844666667,8.18553333333,14.5324,11.5564
462.71,7.85413333333,10.922,12.1366,11.6674666667,6.97306666667,9.49787017545,10.2047666667,8.2542,14.6604,11.5933333333
463.06,7.86486666667,11.028,12.2562666666,11.7585333334,6.97613333333,9.49749473685,10.2817333333,8.28380000001,14.7742666667,11.5986
463.41,7.86653333333,11.1094,12.3440666667,11.8447333333,6.98533333333,9.50882105263,10.3403,8.31846666667,14.88,11.5882
463.76,7.8988,11.2071333333,12.4718666667,11.9584666667,6.99433333333,9.52625614036,10.4252,8.37540000001,15.0118666667,11.5892666667
464.12,7.92546666667,11.332,12.6012,12.0884,7.01536666667,9.56270175439,10.5262666667,8.43533333334,15.1675333334,11.5916666667
464.47,7.9672,11.4472,12.7294666667,12.2106,7.0588,9.59561403509,10.6242,8.49846666666,15.3047333333,11.6027333333
464.82,7.99993333333,11.569,12.8662666667,12.3242666667,7.10086666667,9.65231578949,10.7242,8.55473333333,15.4552,11.6528666667
465.17,8.02573333334,11.6802666667,12.9753333333,12.4187333333,7.10236666666,9.66174385965,10.7892,8.59120000001,15.571,11.6645333333
465.53,8.05820000001,11.781,13.0967333333,12.5374,7.10953333333,9.69091578949,10.8700333333,8.6438,15.6928666667,11.6918666667
465.88,8.091,11.9088666667,13.2106,12.6735333333,7.13426666667,9.72048771931,10.9601333333,8.68833333334,15.8278,11.7228666667
466.23,8.09113333333,11.9905333333,13.3053333333,12.7738,7.12313333333,9.71685614036,11.0256,8.71933333333,15.9456,11.7006666667
466.58,8.09646666667,12.1006,13.4100666667,12.8740666667,7.1368,9.75293684211,11.0985333333,8.76753333333,16.0657333333,11.7068666667
466.94,8.15866666667,12.2388,13.5499333333,13.0340666666,7.20856666667,9.82652982456,11.229,8.8458,16.2092666667,11.7639333333
467.29,8.21739999999,12.3639333333,13.6822666667,13.1586666667,7.2523,9.87990175439,11.3453666667,8.91566666666,16.3442666667,11.8097333333
467.64,8.24886666667,12.5023333333,13.7976666667,13.2927333333,7.2966,9.92380701755,11.4390333333,8.95940000001,16.5016666667,11.8409333333
467.99,8.28386666667,12.6035333334,13.9029333333,13.4,7.31266666667,9.94901052631,11.5090666667,9.00106666667,16.6155333333,11.8678
468.35,8.29053333334,12.7038666667,13.9824,13.482,7.30866666667,9.9585263158,11.5717333333,9.02913333334,16.7169333333,11.8616
468.70,8.28826666667,12.7858,14.0682666667,13.5702,7.30723333333,9.96548421053,11.6223666667,9.06293333333,16.8033333333,11.8418666667
469.05,8.32553333334,12.8832666667,14.1944666667,13.6713333333,7.3379,9.98283157895,11.7076666667,9.13459999999,16.9005333333,11.8648
469.40,8.36013333334,12.9822,14.2659333333,13.7447333333,7.37483333333,10.0192070176,11.7916333333,9.18786666667,16.9975333333,11.878
469.75,8.37753333333,13.0242,14.34,13.7894,7.3825,10.0180456141,11.8357,9.22233333333,17.0504,11.8756666667
470.11,8.40193333333,13.0997333333,14.4035333333,13.8378666667,7.40673333333,10.0397508772,11.8648666667,9.25586666667,17.1154666667,11.9018666667
470.46,8.41593333333,13.1335333333,14.4385333333,13.8710666667,7.40566666667,10.035045614,11.8789666667,9.23853333333,17.1528666667,11.8845333333
470.81,8.40506666667,13.1553333333,14.4644666667,13.8872,7.4014,10.0369684211,11.8771333334,9.24900000001,17.1832666667,11.8804
471.16,8.41046666667,13.1908666667,14.5081333333,13.9194666667,7.40406666667,10.0281192982,11.8837,9.25073333334,17.2261333333,11.89
471.51,8.43220000001,13.1978666667,14.5437333333,13.9359333333,7.4206,10.0464421053,11.9180666667,9.28173333333,17.2348666667,11.9188
471.87,8.46206666666,13.2077333333,14.5650666667,13.9349333333,7.4569,10.0521964912,11.9318,9.28926666667,17.2445333333,11.9202666667
472.22,8.46333333334,13.1958666666,14.5841333333,13.9287333333,7.4816,10.0527614035,11.924,9.28819999999,17.2418,11.9290666667
472.57,8.46393333334,13.1705333333,14.5395333333,13.8888,7.47473333333,10.0405192983,11.8959,9.26706666665,17.1991333333,11.9226
472.92,8.44266666667,13.1282666667,14.4876666666,13.8574666667,7.45963333333,10.0502385965,11.8735333333,9.24913333334,17.1748666667,11.9144
473.27,8.39493333334,13.0608,14.4379333333,13.7877333333,7.43593333333,10.0113052632,11.7944,9.18393333334,17.1288666667,11.8910666667
473.62,8.40500000001,13.0522,14.3978666667,13.7666666667,7.4459,10.0383929824,11.7819,9.17913333334,17.0808666667,11.9200666667
473.98,8.42339999999,13.0286,14.3668,13.7424666667,7.48533333333,10.0633333333,11.7978333333,9.19693333334,17.0355333333,11.9458666667
474.33,8.37840000001,12.9345333333,14.2696,13.648,7.45963333333,10.0468947368,11.7276666667,9.15779999999,16.9531333334,11.9468
474.68,8.37373333333,12.8715333333,14.1933333333,13.5803333333,7.45926666667,10.0317754386,11.6667666667,9.11986666667,16.8927333333,11.9438
475.03,8.36739999999,12.7758666667,14.0867333333,13.5017333333,7.4736,10.0411789474,11.6012,9.09393333333,16.8028,11.9458666667
475.38,8.33786666667,12.6772,13.9774,13.4004,7.44983333333,10.0092035088,11.5139,9.04426666667,16.695,11.9334
475.73,8.29193333333,12.5758666667,13.8462,13.2964666666,7.39916666667,9.98853684211,11.4221666667,8.9844,16.5632666667,11.9294
476.08,8.27260000001,12.4712666666,13.718,13.1928666667,7.38366666667,9.97790877192,11.3443333333,8.94366666667,16.4502,11.9396666667
476.44,8.26153333334,12.376,13.6298666667,13.1237333333,7.39323333333,9.97332631579,11.2780333333,8.91993333333,16.3508,11.9630666667
476.79,8.23113333333,12.2647333333,13.4966666667,13.0022666667,7.373,9.9464491228,11.1823333333,8.84679999999,16.2024,11.9654666667
477.14,8.22360000001,12.1674666667,13.3966,12.9219333333,7.36763333334,9.94162105263,11.1250666667,8.82246666666,16.0872666667,11.9782
477.49,8.18413333334,12.0534666667,13.2794,12.8058,7.35603333333,9.9126140351,11.0149333333,8.75873333333,15.9719333333,11.9595333333
477.84,8.1384,11.9225333334,13.1421333333,12.6668666667,7.3047,9.88680701755,10.8896333333,8.67093333333,15.8277333333,11.9336666667
478.19,8.13706666666,11.8478,13.05,12.5818,7.29363333333,9.8715894737,10.8207333333,8.64313333334,15.7157333333,11.9493333333
478.54,8.10920000001,11.7478666667,12.955,12.4822666667,7.28743333333,9.86826315789,10.7665333333,8.61606666667,15.5853333333,11.9700666666
478.89,8.09466666667,11.6573333333,12.8692,12.3886666667,7.28276666667,9.85376491227,10.7021,8.5842,15.4602666667,11.9998
479.24,8.05220000001,11.5346666667,12.7335333333,12.2514,7.26013333333,9.82244561403,10.5858666667,8.50913333333,15.3073333333,11.9739333333
479.60,7.98899999999,11.3912666667,12.6011333333,12.0990666667,7.22186666667,9.77601052632,10.4809666667,8.42979999999,15.1624666667,11.945
479.95,7.95913333333,11.2796,12.4843333333,11.9960666667,7.19626666667,9.75414035087,10.3987333333,8.37013333334,15.0286,11.9504
480.30,7.94266666667,11.2052666666,12.3836,11.879,7.1938,9.75506666668,10.3422333333,8.335,14.9148666667,11.9643333333
480.65,7.91666666666,11.0908,12.2574,11.7618,7.1693,9.71960701753,10.2628666667,8.28526666667,14.792,11.9398
481.00,7.87346666666,10.9654666667,12.129,11.6480666667,7.1403,9.68100701755,10.1705,8.23013333333,14.6686666667,11.9202
481.35,7.83713333333,10.8714,12.0334,11.5550666667,7.11096666667,9.65895438598,10.1144666667,8.18833333333,14.5826666667,11.9263333333
481.70,7.83373333334,10.8264,11.9751333333,11.4998,7.09906666667,9.65600350878,10.0776,8.17133333334,14.5258,11.9590666667
482.05,7.81966666667,10.776,11.9112,11.4417333333,7.09063333333,9.65635087719,10.0387333333,8.15186666666,14.4794666667,11.9761333333
482.40,7.79806666667,10.7276666666,11.8537333333,11.3802,7.0606,9.62070526317,9.98053333334,8.11253333333,14.4405333333,11.9662666667
482.75,7.77286666667,10.6826,11.8044,11.3368,7.029,9.59983859649,9.94113333333,8.07546666667,14.3955333333,11.9526
483.10,7.76306666667,10.6636,11.7751333333,11.3194666667,7.0243,9.5937368421,9.92206666666,8.06406666667,14.3743333333,11.9601333333
483.45,7.78366666667,10.6682,11.7776666666,11.3286666667,7.04653333333,9.60260350876,9.92893333333,8.08573333333,14.3773333333,11.9802
483.80,7.79213333333,10.6680666667,11.7816,11.3284666667,7.06223333333,9.61228070175,9.93316666666,8.0904,14.377,11.9887333333
484.15,7.79053333333,10.6565333333,11.7749333333,11.3238666667,7.06233333333,9.60459298245,9.92230000001,8.08566666667,14.3725333333,11.9862666666
484.50,7.8116,10.6804666667,11.8016666667,11.3527333333,7.08426666667,9.62594385964,9.94546666667,8.10906666667,14.3942,12.011
484.85,7.82893333333,10.7098666667,11.8312,11.3756,7.10433333333,9.63838947369,9.96540000001,8.12433333333,14.4194666667,12.0268
485.20,7.84873333333,10.7354,11.8592,11.4044666667,7.12206666667,9.64535789474,9.98573333334,8.1402,14.4444666667,12.0386
485.55,7.85426666667,10.7618666667,11.8882,11.4372666667,7.13953333333,9.64570877193,10.0087,8.15866666667,14.4778666667,12.0379333333
485.90,7.8724,10.8022,11.9366666667,11.4923333333,7.16406666666,9.65425614036,10.0478333333,8.18513333333,14.5255333333,12.0442
486.25,7.89833333333,10.8535333333,11.9964,11.5618,7.19493333333,9.68801403509,10.0993666667,8.21846666666,14.5897333333,12.0655333333
486.60,7.9204,10.9099333333,12.0522666666,11.6162,7.2244,9.71136491227,10.1507333333,8.25726666666,14.6497333333,12.0797333333
486.95,7.9366,10.9654666667,12.1194,11.6711333333,7.24443333333,9.73311578948,10.2052333333,8.29393333333,14.7132,12.0848
487.30,7.94866666667,11.02,12.1814666667,11.7306666667,7.2607,9.75644912281,10.2536,8.32146666667,14.7709333333,12.0898
487.65,7.96266666667,11.0778666667,12.2424,11.7966666667,7.27193333333,9.76589122809,10.2987,8.34833333333,14.8354666667,12.091
488.00,7.97560000001,11.1462,12.3141333333,11.8704,7.29133333333,9.78091228071,10.3565666667,8.37713333333,14.9092,12.0977333333
488.35,7.97593333333,11.2032666667,12.3822,11.9332666667,7.2981,9.7809122807,10.3987666667,8.39620000001,14.9862666667,12.0834666667
