wavelength,Back_ThlOrnm,Belly_ThlOrnm,Breast_ThlOrnm,Crissum_ThlOrnm,Crown_ThlOrnm,DorTail_ThlOrnm,Rump_ThlOrnm,Throat_ThlOrnm,WingTip_ThlOrnm
812.63,19.7055833333,63.9983333333,55.1991666667,47.2786666666,48.12575,27.4568333333,21.3998333333,59.0005,25.82575
812.93,21.1260833333,65.8258333333,56.5880833333,48.78675,49.41475,28.9271666667,23.212,59.9511666666,26.91575
813.24,21.1753333334,65.4486666666,56.6880833333,48.58975,49.0491666667,28.65375,23.01275,59.7755833333,26.2500833333
813.54,21.2963333333,65.1021666667,57.27975,48.6909166667,48.9250833334,28.7036666667,23.1588333333,59.9935,26.4474166667
813.85,20.76325,65.5131666667,57.3738333333,48.8788333333,48.98675,28.6655,23.4368333334,60.4785833334,26.92975
814.15,19.53625,65.6070833333,57.2515833333,48.521,48.45475,27.34,22.8036666667,60.2758333333,26.2141666667
814.46,20.3764166667,66.8098333333,58.15725,49.2845,49.3945833333,28.8529166667,23.9981666667,61.2505833333,27.2456666667
814.76,20.8335,66.1593333334,57.41575,48.6505833333,48.80175,29.2745,24.85975,60.51375,27.9143333333
815.07,19.5854166667,66.4325833333,56.8404166667,47.8830833334,48.2731666666,27.98575,23.71875,60.3609166666,26.0805833333
815.37,19.1551666667,67.4535833333,57.1295833333,48.0210833333,48.0093333333,27.3611666667,22.8703333334,60.7753333333,25.9259166667
815.68,18.0614166667,66.4109166667,55.8579166667,46.7108333333,46.9315,25.96475,21.79225,60.007,24.51175
815.98,18.0535833333,65.3706666667,54.01325,45.2933333333,46.3278333334,25.97775,21.20275,58.6856666667,23.7835833334
816.29,17.1768333334,64.35375,53.54875,44.0475833333,46.1225833333,24.92075,20.5895833333,58.29925,22.7210833333
816.59,17.40625,63.9405,52.936,44.0616666667,46.3354166666,24.8344166667,20.6511666667,58.0023333333,23.51
816.89,17.0646666667,63.2258333333,52.1505833333,43.473,45.5376666666,24.4515833333,20.6774166667,57.1075,23.5054166666
817.20,17.1898333333,61.9355833333,51.3854166667,42.6826666667,44.4786666667,24.08675,20.1251666667,55.3674166667,23.1013333333
817.50,18.8108333333,61.9395833333,51.6276666667,43.2845833333,45.0975,25.9844166667,20.9745833333,55.4874166667,24.31775
817.81,19.7483333333,62.12875,51.6818333333,43.2731666666,45.387,25.9114166667,21.2984166666,55.7121666667,24.408
818.11,20.0126666666,62.4230833333,51.8134166666,43.2261666667,45.55675,26.0156666666,20.93775,55.9846666666,24.2381666666
818.41,20.16875,61.39225,51.2950833333,43.12375,45.3135,25.5710833333,20.6629166667,55.5128333334,24.30975
818.72,19.9745833334,60.3830833333,51.0051666666,42.7665833333,44.7373333334,25.16625,20.5444166667,54.8748333333,23.995
819.02,20.5940833333,61.46775,52.1916666667,44.0605,45.9380833333,25.9125833333,21.10275,55.9695,24.8803333333
819.33,20.5428333333,61.8381666666,52.5660833334,44.3475833333,46.13725,26.2020833333,21.5221666667,56.4763333333,25.2161666667
819.63,20.4004166666,61.8855833333,52.3,44.3584166667,45.6169166667,26.2815,21.1785833334,56.4430833333,25.30425
819.93,20.1825,62.5174166667,52.4538333333,43.8011666667,45.49175,25.9325833333,21.0851666667,56.4631666667,24.8553333333
820.24,20.2416666667,62.6541666667,52.4833333333,43.9375,45.625,26.0416666666,21.25,56.6333333334,24.9666666667
820.54,20.2614166667,63.0930833333,52.8333333333,44.35825,45.85275,26.0269166666,21.3130833333,57.1754166667,24.9361666667
820.85,19.9290833333,63.0345833333,52.679,44.2509166666,45.6225833333,25.6750833333,21.0256666667,57.0900833333,24.5205
821.15,19.4125833333,62.7203333333,52.3926666667,43.9743333334,45.2889166667,25.3716666667,20.5093333333,56.7850833333,24.2405833333
821.45,19.3229166667,62.7391666667,52.2604166667,43.9813333334,45.1775,25.2470833333,20.5849166667,56.62375,24.1735833333
821.76,19.5619166667,63.1883333334,52.5920833334,44.2953333334,45.53,25.5269166666,20.943,56.9005833333,24.5396666667
822.06,19.5951666667,63.48225,52.7690833333,44.56675,45.7888333333,25.6514166667,21.0431666667,57.1839166666,24.633
822.36,19.61725,63.2995833333,52.5493333333,44.4865833333,45.6616666666,25.716,21.0550833333,57.0069166666,24.5891666667
822.67,19.5980833333,63.1315833334,52.56975,44.3581666667,45.5559166666,25.6260833333,20.9214166666,56.94625,24.5819166667
822.97,19.6225,63.0791666666,52.6645,44.3855,45.5380833333,25.66175,20.916,56.9665833333,24.5430833333
823.27,19.8358333333,63.2180833333,52.8490833333,44.8010833334,45.7919166667,25.9675833333,21.1214166666,57.2173333333,24.8341666667
823.58,19.8600833334,63.254,52.8725833334,44.83975,45.7773333333,25.9723333333,20.9905833333,57.1823333333,24.7584166667
823.88,19.915,63.1516666667,52.73675,44.7024166667,45.7824166667,26.0864166667,20.9883333333,57.0604166667,24.8635
824.18,19.697,63.1878333333,52.7400833333,44.5719166667,45.7425,25.9558333333,20.943,57.0495,24.8300833333
824.49,19.6244166666,63.2341666667,52.8143333333,44.554,45.7668333333,26.0068333333,20.92075,57.2145,24.8225833333
824.79,19.48575,63.03475,52.8076666667,44.62125,45.78575,25.9396666667,20.6358333333,57.4483333333,24.7319166667
825.09,19.4778333333,62.84325,52.8144166667,44.55,45.8099166667,25.99975,20.3303333333,57.4870833334,24.5925
825.39,19.57625,62.9090833333,52.7756666667,44.5059166667,45.8736666667,26.16975,20.4076666667,57.5791666667,24.71175
825.70,19.4303333333,62.9593333333,52.9363333333,44.4056666666,46.0851666667,25.9259166667,20.2013333334,57.7418333334,24.6619166667
826.00,19.1373333333,62.816,52.6730833333,44.4011666667,46.0735,25.63225,20.0333333334,57.4413333333,24.5230833333
826.30,18.6584166667,62.87775,52.4905,44.0985,46.1818333333,25.22,19.7439166667,57.2183333334,24.41675
826.61,18.2211666667,62.524,52.0565833333,43.5716666667,45.6543333333,24.88925,19.4173333334,56.7753333333,24.0215
826.91,17.9905833333,62.33875,51.8469166667,43.4394166667,45.6681666667,24.7145,19.3184166667,56.6978333333,24.0135
827.21,17.812,62.2615,51.8026666667,43.3905833333,45.7489166667,24.4480833333,19.1978333333,56.6321666667,23.8283333333
827.51,18.2355833333,62.3376666667,52.1455,43.7929166667,46.1635,24.7098333333,19.4340833333,56.8330833333,24.19075
827.82,18.5723333333,62.34875,52.263,44.1379166667,46.2046666666,24.7288333333,19.7036666667,56.7224166667,24.32825
828.12,18.61925,62.7201666667,52.5755833333,44.1506666667,46.4315833334,24.7383333333,19.8985,56.6508333333,24.6178333333
828.42,18.46325,62.89425,52.8315,44.12175,46.4875833333,24.6236666667,20.1075,56.8189166667,24.7088333334
828.72,18.45275,62.5891666667,52.7055,43.8956666667,46.40375,24.3021666667,20.17625,56.74475,24.4365833333
829.02,18.5355,62.6448333333,52.69525,44.0039166666,46.215,24.3471666667,20.55175,56.654,24.4998333334
829.33,19.0325833333,63.3520833333,53.3028333333,44.2784166667,46.8084166667,24.8301666667,21.1409166667,57.2440833333,24.9766666667
829.63,19.8375833333,63.8168333333,53.8915833333,44.8899166667,47.1238333333,25.3930833333,21.8290833333,57.8485,25.177
829.93,20.5510833333,64.2700833333,55.0939166667,45.9103333333,48.0284166667,25.9161666667,22.7865833333,58.729,25.9600833333
830.23,21.62025,65.2054166667,56.44675,46.8689166667,48.9881666667,27.1194166667,24.5423333333,59.5055833334,27.07925
830.54,21.9325,65.79775,57.2296666667,47.8535833333,49.3134166666,27.7025833333,25.33025,59.81925,27.5895833333
830.84,21.9530833333,65.9049166666,57.17675,48.0175833333,49.2289166667,28.3315,25.19275,60.1228333333,27.5054166667
831.14,22.2468333334,66.6295,57.3229166667,48.1831666666,49.898,28.6428333333,25.3523333333,60.7805833333,28.1144166667
831.44,22.01875,65.375,56.7675,47.8149166667,49.63725,29.034,25.2388333333,60.2263333333,27.8130833333
831.74,22.2304166667,64.9634166667,56.1591666667,47.71825,49.446,29.332,25.3225833333,60.1685833333,27.7775833334
832.04,22.79275,65.5901666667,56.3196666667,47.8701666667,49.6359166667,29.9178333333,25.4801666667,60.0915,28.4463333333
832.35,22.5995,65.5999166667,56.31475,47.88075,49.7333333333,29.8585833333,24.9784166667,59.9336666666,28.1215
832.65,22.8464166667,65.1953333333,56.0926666666,47.75275,48.8161666667,29.7886666667,24.5785,59.6775,27.7689166667
832.95,22.36225,64.035,54.97275,46.8928333333,48.0603333334,29.3180833333,23.9560833333,58.6606666667,27.2608333333
833.25,21.2614166667,63.7490833334,54.1696666667,46.2379166667,47.4723333333,28.5139166667,22.7854166667,58.162,26.20475
833.55,20.753,63.6864166667,53.7425833333,45.9191666666,46.94525,27.9458333334,21.9165833333,58.1211666667,25.5788333333
833.85,20.9751666667,63.7869166667,53.9803333333,45.7638333333,46.948,27.87975,21.9090833333,58.072,25.6616666667
834.16,20.5394166667,63.6946666666,53.7244166667,45.30325,46.77,27.4005833333,21.6985,57.6631666666,25.1868333333
834.46,20.4675833333,63.4088333333,53.8398333333,45.17975,46.7586666667,27.4601666667,21.6643333333,57.469,25.1550833333
834.76,21.0625833333,64.1735,54.3443333333,45.60425,47.2316666666,27.774,21.8764166667,58.1613333334,25.6303333334
835.06,20.6608333333,64.40325,54.3209166666,45.80025,47.0044166667,27.5841666666,21.53825,58.08525,25.4963333333
835.36,19.8095833333,63.8543333333,54.063,45.8593333333,46.51375,27.02175,21.086,57.7048333333,25.0713333333
835.66,19.8695833333,63.9263333333,54.0089166667,46.0610833333,46.4605833333,27.1726666666,21.2294166666,57.8706666667,25.1331666667
835.96,19.1666666667,64.1205,53.9736666667,46.1805833334,46.86725,27.0909166667,21.2344166666,57.8085,25.3394166666
836.26,18.8058333334,64.9483333333,54.3643333334,46.8040833334,47.1391666666,27.0705,21.28875,58.1013333333,26.0996666667
836.57,19.8618333333,64.9383333333,54.4470833334,46.889,47.4589166666,27.41025,22.0945833333,57.9409166667,26.9245
836.87,20.45,65.4395,55.0715833333,48.098,48.48675,28.2106666666,22.9446666667,58.3129166667,27.5356666667
837.17,19.3775,64.2904166667,53.8934166666,47.4451666666,47.76875,27.7890833333,22.7464166666,57.8980833333,27.2310833333
837.47,20.34375,64.4938333333,54.1906666667,48.3165833333,47.8868333333,28.4504166666,23.4838333333,58.4049166667,28.85625
837.77,19.96925,65.37375,53.80175,48.70725,47.6574166667,28.2129166667,23.5024166667,58.3461666666,28.6481666667
838.07,19.0191666667,64.2210833333,52.1795,48.7905833333,46.3983333333,27.0734166667,23.04625,57.2835,27.43225
838.37,18.81975,63.1045833333,51.4220833333,47.794,45.3215833333,26.0633333333,22.6209166667,55.9940833333,26.7410833334
838.67,18.8524166667,63.2241666666,51.5846666667,47.4316666667,45.4371666667,26.16125,23.0601666667,56.735,26.6258333334
838.97,17.428,61.9601666666,51.495,45.5149166667,44.0891666667,24.9721666667,21.6223333333,55.7446666666,25.6645833333
839.27,16.3183333333,61.4966666667,50.3065,44.1889166667,42.4051666667,23.5090833333,19.88575,54.8355833333,23.5925
839.57,15.76975,60.2510833333,50.2345,43.3359166667,41.6943333333,23.0409166667,19.3434166667,53.95975,22.19925
839.87,16.0393333334,60.2698333333,50.7773333334,43.8488333334,41.544,23.4315,19.95375,54.1734166667,23.077
840.17,15.2274166667,58.909,49.5065833333,41.9545,39.5284166667,21.88875,18.2565,53.4129166666,21.8475
840.47,14.58325,58.1943333334,48.9998333333,41.3889166667,39.0000833333,21.5416666667,17.0833333334,52.7361666667,20.0556666667
840.77,15.3493333333,57.9728333334,49.1404166666,41.93,39.1570833334,21.67225,17.568,52.7454166667,20.0915
841.07,17.1335,57.72925,49.8076666667,42.1335,39.992,22.7484166667,18.877,52.7869166667,20.8678333333
841.37,18.2161666667,58.4589166667,50.8654166667,41.9879166667,41.1640833333,23.9114166667,20.3099166667,53.1825,22.5434166667
841.67,18.24,57.838,50.0291666667,41.2586666667,41.215,23.67425,19.56575,52.91375,22.6544166667
841.97,18.69375,58.2581666666,50.1051666667,41.4114166666,41.5315,23.7688333333,19.32425,52.3874166666,22.6725833333
842.27,20.61,59.6733333333,50.801,42.5756666667,43.2994166667,25.4620833333,20.9028333333,52.8034166667,24.23
842.57,21.454,59.8163333334,50.9671666667,43.18175,44.842,26.6278333333,22.0019166667,53.0304166666,25.3546666667
842.87,20.8419166667,60.2910833334,50.3291666667,43.2085833333,45.0450833333,25.6584166667,20.82475,52.7199166667,25.2425
843.17,20.25425,60.6875,49.8130833334,43.0306666666,44.8056666666,25.2803333333,19.5066666667,52.2049166666,24.2525833333
843.47,19.2745833334,59.9410833334,49.2745,42.7059166667,45.3528333333,24.74525,18.1961666667,50.6079166667,23.9608333333
843.77,20.56775,62.2140833333,51.3070833333,44.3831666667,47.0180833333,26.4501666667,19.9754166666,52.0016666667,26.2051666667
844.07,18.4244166667,61.6753333333,51.1284166666,42.9038333333,46.2890833333,26.1284166667,18.29425,51.15,24.7179166667
844.37,16.1443333333,60.4450833333,50.6585,42.5521666667,45.663,25.74925,16.7575,50.7266666667,24.364
844.67,16.2868333333,61.2298333334,51.9704166667,43.54225,46.0115833333,26.3770833334,15.8596666667,50.7360833333,23.78925
844.97,17.3489166667,62.79225,54.14225,45.9064166667,46.8568333333,28.5576666667,18.5915833333,52.9970833333,24.8295
845.27,19.1233333334,62.789,55.34675,45.9296666667,47.8565,29.7205,19.6771666667,53.2031666666,26.1800833333
845.57,19.8846666667,61.3353333333,54.8271666667,46.7101666666,47.31025,30.4274166667,19.5965,51.9213333333,26.1526666667
845.87,20.18675,60.4885833334,55.1485833334,46.7913333333,47.2701666666,29.59775,19.1810833333,51.3889166667,27.0115833333
846.17,27.1615,65.5618333333,60.3746666667,51.5128333333,52.4255833333,35.3265,25.7204166667,57.2046666666,33.0693333333
846.47,28.2395833333,64.1548333333,59.6948333333,51.0798333333,52.5351666666,36.1265833333,26.64325,58.1455833333,32.7464166667
846.77,30.3555833333,66.02025,61.1726666667,53.37025,54.2014166667,39.63525,30.40175,59.857,35.80325
847.07,31.31725,64.852,59.5206666667,53.2930833333,53.7411666667,39.38175,30.466,58.8263333333,36.76075
847.37,32.8595833334,64.2335,58.4624166667,53.9405833333,54.5866666667,39.7501666667,31.7399166667,58.0318333334,37.9415
847.67,32.209,64.5504166666,57.4956666667,53.0865,53.417,37.6763333334,30.2029166667,56.5476666667,37.3678333333
847.97,31.7585,64.1513333333,57.21775,52.4715833333,52.0560833334,37.3795833333,29.593,56.1024166667,36.9860833333
848.26,31.7061666666,64.7316666666,57.7836666667,52.6825,53.1005,38.0385,29.02375,55.9586666667,37.6429166667
848.56,30.455,67.0381666666,57.8923333334,53.7604166667,53.85325,39.15975,28.1338333334,57.7298333333,38.4169166667
848.86,27.5351666667,68.0220833333,57.17875,52.5351666667,53.8905,36.9978333333,25.10025,58.2578333333,37.3494166667
849.16,26.3715833333,67.1841666667,55.6416666667,51.55275,51.6564166667,35.7144166667,23.3695833333,57.40175,34.8860833333
849.46,23.017,61.8724166666,50.8535,47.7660833333,45.8835833333,32.5051666667,19.3021666667,53.18775,29.9196666667
849.76,23.949,63.5885833334,52.4274166667,49.5245833333,47.2470833333,34.5845,21.1461666667,54.179,32.3073333333
850.06,25.9174166666,65.5199166667,54.6381666667,50.9429166667,49.2865,35.474,21.7379166667,56.3709166667,32.8491666666
850.36,23.8671666667,66.4509166667,54.3419166667,50.4855,48.7055833333,33.33325,18.6085,56.0949166667,30.5825833333
850.65,19.1379166666,65.0574166666,52.069,45.9770833333,44.6551666667,29.19525,13.7643333333,54.4826666667,26.0345
850.95,18.1955833334,67.0264166667,53.8669166667,46.163,45.7433333334,30.6055833333,13.9985833333,57.7938333333,25.7194166667
851.25,15.3093333333,66.44575,51.673,45.2966666666,45.32825,29.1035,12.2475,58.0806666667,23.89525
851.55,12.7123333333,64.9346666667,48.5621666667,43.23525,42.9084166667,26.5358333333,8.98691666668,54.67325,21.4378333333
851.85,16.3449166667,64.9935,51.3835,45.2060833333,44.88425,27.7671666666,11.8404166667,54.63325,23.52
852.15,22.5681666667,66.2514166667,54.7746666666,48.51725,46.6785833333,31.7021666667,18.268,57.7403333334,27.9360833333
852.45,24.44825,68.7864166666,57.40425,49.6805,49.1578333333,34.87225,21.1091666667,60.1334166666,31.2716666667
852.74,22.6060833333,70.75775,58.1818333333,49.8485,51.0,35.6970833333,20.9696666667,61.06075,31.21225
853.04,22.3270833334,72.0754166666,60.3459166667,48.7420833333,51.2891666666,35.063,20.0,59.9056666667,29.9685
853.34,19.0850833333,68.6601666667,58.7255,45.4900833333,47.255,30.7190833333,17.451,57.6798333333,27.1568333333
853.64,16.9421666666,68.0785,59.504,43.8015833333,46.9009166667,30.1654166667,16.9766666667,58.3678333333,26.0331666667
853.94,19.8094166667,72.5635,63.9478333333,48.6935,50.1413333333,33.6863333333,19.986,61.8645,29.1666666667
854.23,22.24425,69.32275,62.9149166667,50.4646666667,50.2656666667,35.05975,23.1739166667,60.7901666667,29.648
854.53,23.3333333333,71.7709166667,65.6250833334,51.14575,51.4235833334,34.9998333333,23.6111666666,62.3611666667,31.2845833333
854.83,24.2786666667,74.7113333333,69.3001666667,52.77775,53.5715,36.544,24.56725,65.9451666667,32.6479166667
855.13,19.963,71.5926666666,66.7778333334,50.66675,49.9629166667,33.2963333333,19.88875,63.74075,29.1851666667
855.43,15.6045833333,73.1209166667,67.85125,48.4478333333,48.7745833333,31.0864166666,15.8905,63.8481666667,26.7156666667
855.72,10.6755833333,74.5044166667,67.973,46.5765,47.2523333333,26.7116666667,11.892,62.9279166667,21.8919166667
856.02,15.8558333333,77.70275,72.8829166667,48.6485,50.4955,27.9278333334,14.8649166667,64.7298333334,26.7569166666
856.32,10.14725,78.6274166667,70.7844166667,46.5685833333,47.647,21.9116666667,9.50983333334,65.7353333333,23.3825
856.62,11.5210833333,76.59375,67.3954166666,45.40075,47.541,22.4954166667,12.8415,63.70675,23.4516666667
856.91,17.4796666667,75.9349166667,67.561,48.98375,48.496,27.6015833333,19.8374166667,62.5609166667,28.8211666667
857.21,17.9070833334,72.7518333334,64.3023333334,46.5115,47.5969166667,27.4030833333,19.7673333333,60.5814166667,29.2635833333
857.51,18.4355,74.41025,64.4654166667,45.1651666667,46.9338333334,26.1006666667,18.0425,59.98425,28.8521666667
857.81,19.6035833334,72.0631666667,62.2246666667,44.71375,46.2556666667,28.2671666667,19.75025,58.5168333333,27.6798333333
858.10,24.8320833333,71.0351666666,62.26475,47.4126666667,48.891,31.8211666666,25.0671666666,60.5846666667,31.25
858.40,29.7245,75.164,64.9276666667,49.0483333333,51.9355,35.1705833333,29.9868333333,64.33725,34.1536666667
858.70,29.3891666667,72.3281666667,62.659,48.3461666666,49.809,33.61975,29.1985833334,62.7545,33.2061666667
858.99,32.8125833333,71.93625,64.614,50.15325,50.85775,36.76475,31.4031666667,65.04275,36.5808333334
859.29,30.5455,69.8181666667,62.2423333333,48.4546666667,48.8485,35.72725,30.9695,64.4243333333,33.72725
859.59,29.2711666667,67.5925,61.0214166667,48.4469166666,47.9689166667,35.75275,29.8985833333,63.7096666667,33.4826666667
859.89,27.8180833333,67.3030833333,60.3940833333,47.0606666667,46.8485833333,35.12125,26.1818333333,63.3939166667,32.42425
860.18,26.69225,67.2414166667,59.2591666667,44.3168333333,45.14675,33.4289166667,22.5095833333,63.8890833334,30.3000833333
