wavelength,Back_OryAngm,Belly_OryAngm,Breast_OryAngm,Crissum_OryAngm,Crown_OryAngm,DorTail_OryAngm,Rump_OryAngm,Throat_OryAngm,WingTip_OryAngm
651.43,5.3894,12.575,4.91513333333,7.67855384616,4.15866666666,6.7138,5.1098,6.46713333333,7.513
651.76,5.40953333333,12.6503666667,4.94393333333,7.70376923076,4.1676,6.71293333333,5.12786666667,6.493,7.56106666666
652.09,5.4658,12.7202333333,5.0414,7.76052307693,4.24373333334,6.79333333333,5.20526666667,6.55056666667,7.65226666667
652.42,5.40426666667,12.6896,5.0308,7.73096923077,4.2162,6.758,5.17253333333,6.51303333333,7.66686666667
652.75,5.30893333333,12.6487,4.95746666667,7.6453128205,4.1476,6.6472,5.125,6.44493333333,7.6176
653.08,5.2692,12.632,4.93826666667,7.62516410256,4.1186,6.5834,5.07266666667,6.39,7.5978
653.41,5.34446666666,12.6624,5.03746666667,7.66264615385,4.18706666667,6.65,5.1174,6.4238,7.71846666667
653.74,5.27206666667,12.6291666667,4.9764,7.62192820514,4.12946666667,6.60533333333,5.06953333333,6.33436666667,7.68713333333
654.06,5.29186666667,12.6199666667,4.98706666666,7.64730769232,4.113,6.58453333333,5.09393333333,6.36423333333,7.7216
654.39,5.2628,12.5681666667,4.95273333333,7.58715897436,4.0504,6.53533333333,5.04186666667,6.33273333333,7.676
654.72,5.18,12.5041333333,4.84493333333,7.50218461539,3.9384,6.4598,4.95946666667,6.243,7.59546666667
655.05,5.08653333333,12.3982666667,4.75286666667,7.40631282051,3.83993333333,6.34833333333,4.86413333333,6.1662,7.46126666667
655.38,5.1244,12.4432,4.7806,7.47014871796,3.9144,6.39786666667,4.91886666667,6.22116666667,7.50746666667
655.71,5.10286666667,12.4422666667,4.7374,7.43844102564,3.89526666667,6.37166666667,4.89486666667,6.22353333333,7.48353333333
656.04,5.1958,12.5360666667,4.8018,7.50993333333,3.94713333333,6.45773333333,4.952,6.3,7.514
656.37,5.2688,12.6045333333,4.84373333333,7.59702051281,4.01293333333,6.54913333333,4.97053333333,6.3638,7.56253333334
656.69,5.3536,12.6888666667,4.90893333333,7.66774358975,4.10566666666,6.67653333333,5.05946666667,6.45813333333,7.65206666667
657.02,5.37106666667,12.7315333333,4.92333333333,7.71313846154,4.14926666667,6.7232,5.08406666667,6.52076666667,7.6506
657.35,5.4424,12.8356,4.98506666667,7.81001025641,4.2306,6.80466666666,5.13626666667,6.63593333333,7.7064
657.68,5.51066666667,12.9835333333,5.04033333333,7.89194358974,4.31066666667,6.90933333333,5.22226666667,6.7245,7.78086666667
658.01,5.56553333333,13.0433666667,5.08393333334,7.96523589743,4.384,6.97546666667,5.2798,6.78736666667,7.83653333333
658.34,5.5574,13.0636666667,5.10653333333,7.96771794872,4.41786666667,6.99686666667,5.2832,6.7949,7.84073333333
658.66,5.51453333333,13.1008666667,5.08033333333,7.97805128206,4.39226666667,6.99173333333,5.26273333333,6.76796666667,7.80306666667
658.99,5.49786666667,13.1202666667,5.0946,7.96425641026,4.3752,7.00373333333,5.26593333333,6.7816,7.79146666667
659.32,5.54873333333,13.2237,5.1702,8.04676410256,4.42793333333,7.0762,5.3236,6.8257,7.8244
659.65,5.52853333333,13.2304333333,5.16193333333,8.04557948719,4.4324,7.04633333333,5.30646666667,6.7997,7.79586666667
659.98,5.6046,13.3204,5.24766666667,8.09817435897,4.5064,7.1372,5.36246666667,6.85516666667,7.86953333333
660.31,5.61073333333,13.3475333333,5.25073333333,8.09942051282,4.5178,7.11306666667,5.35233333333,6.8377,7.86553333333
660.63,5.60206666667,13.3892666667,5.23033333333,8.10567692308,4.5016,7.11213333333,5.33206666667,6.8425,7.82906666667
660.96,5.59966666667,13.3901666667,5.2224,8.10378461539,4.48813333333,7.10746666667,5.33686666667,6.8208,7.8274
661.29,5.63593333333,13.4474333333,5.27966666667,8.14905128206,4.54106666667,7.1634,5.36573333333,6.85516666667,7.85313333333
661.62,5.63506666667,13.4994,5.3024,8.17044102564,4.5528,7.181,5.36653333333,6.87243333333,7.87773333333
661.94,5.75466666666,13.6338333333,5.4194,8.32951282051,4.6622,7.298,5.46106666667,6.9951,7.9774
662.27,5.8128,13.6421666667,5.45766666667,8.35347692308,4.71726666667,7.317,5.47833333333,7.0517,8.01806666667
662.60,5.83433333333,13.6414333333,5.45086666667,8.37765641026,4.7186,7.32533333333,5.45913333333,7.03856666667,8.00106666667
662.93,5.84906666667,13.6736666667,5.429,8.40709743589,4.73046666667,7.34213333333,5.47073333333,7.06233333333,8.05026666667
663.26,5.89333333333,13.7218,5.45846666667,8.45283076925,4.76013333333,7.39046666667,5.48606666667,7.10403333333,8.1418
663.58,5.83946666667,13.6932666667,5.406,8.44072307693,4.71366666666,7.34193333333,5.49026666667,7.08656666667,8.10353333333
663.91,5.7352,13.6505,5.34953333333,8.37724615384,4.6242,7.28106666667,5.41006666667,7.04896666667,8.03226666667
664.24,5.749,13.67,5.37093333333,8.39167692307,4.64053333333,7.2758,5.42633333333,7.0344,8.1004
664.57,5.74606666667,13.6546333333,5.37026666667,8.37046153845,4.6184,7.2608,5.40286666667,7.03576666667,8.0658
664.89,5.69973333333,13.5656333333,5.33,8.34098974358,4.58013333333,7.2134,5.3786,7.00656666667,8.00713333333
665.22,5.7,13.5909666667,5.3232,8.33182051283,4.5476,7.18366666667,5.36806666667,6.98836666667,7.9658
665.55,5.62106666667,13.5372333333,5.20286666667,8.20872820512,4.46153333334,7.07893333333,5.30846666667,6.88963333333,7.9028
665.87,5.63706666667,13.5924,5.2136,8.24216923076,4.4674,7.10586666667,5.33846666666,6.86853333333,7.94593333333
666.20,5.5136,13.5396,5.12126666667,8.13296410257,4.37646666667,6.99086666666,5.2484,6.77136666667,7.84146666667
666.53,5.425,13.4795666667,5.0498,8.05463076924,4.32086666667,6.88906666666,5.17506666667,6.70646666667,7.79086666667
666.86,5.44473333333,13.5120333333,5.08926666667,8.08033333333,4.3728,6.9358,5.23393333333,6.78476666667,7.8162
667.18,5.44513333333,13.5448,5.07526666667,8.06587179488,4.3568,6.90366666667,5.18613333333,6.76163333333,7.78826666667
667.51,5.54633333334,13.6335333333,5.16193333333,8.12977435897,4.46053333333,6.98586666667,5.2674,6.84906666667,7.85086666667
667.84,5.62006666667,13.7307333333,5.2098,8.17354358975,4.51,7.06026666667,5.35266666667,6.89363333333,7.8568
668.16,5.63626666666,13.8368666667,5.2074,8.22821025642,4.54226666667,7.08466666667,5.3904,6.9417,7.91086666667
668.49,5.65993333333,13.9199,5.24306666667,8.2796102564,4.58526666667,7.12813333333,5.42286666667,6.98073333333,7.96993333333
668.82,5.66633333333,13.9003666667,5.2142,8.26877948718,4.57646666667,7.12766666667,5.4116,6.97033333333,7.96966666667
669.14,5.6582,13.8709333333,5.2372,8.27374871795,4.56933333333,7.13286666667,5.39386666667,6.99313333333,7.93046666667
669.47,5.71893333333,13.9465333333,5.2876,8.31164102564,4.64246666667,7.18486666667,5.4342,7.0931,7.94773333333
669.80,5.9002,14.1116333333,5.41806666667,8.47615384617,4.77213333333,7.37246666667,5.56646666667,7.24853333333,8.14633333333
670.13,6.0418,14.2580333333,5.556,8.64214871794,4.86566666667,7.55446666667,5.706,7.37996666667,8.287
670.45,6.1042,14.3576,5.6074,8.70136923077,4.874,7.60053333333,5.71913333333,7.41486666667,8.3326
670.78,6.08966666667,14.3677,5.5874,8.66953333333,4.85613333333,7.5884,5.71033333333,7.40046666667,8.30966666667
671.10,6.13566666667,14.4494,5.57153333333,8.73955897437,4.86613333334,7.62846666667,5.75853333334,7.42123333333,8.33693333333
671.43,6.10226666667,14.4638,5.55913333333,8.75149743589,4.82366666667,7.5906,5.6902,7.41836666667,8.36153333333
671.76,6.09073333333,14.4096666667,5.5314,8.74257948718,4.79813333333,7.55093333333,5.64266666667,7.4035,8.3326
672.08,6.04333333333,14.3747,5.45733333333,8.65859487179,4.6938,7.50106666667,5.551,7.32233333333,8.2778
672.41,6.10786666667,14.4710333333,5.54166666667,8.73030256409,4.72053333333,7.5934,5.63446666667,7.40143333333,8.3856
672.74,6.12826666667,14.5340333333,5.5312,8.76666153846,4.72033333333,7.60526666667,5.6294,7.37496666667,8.41333333333
673.06,6.12686666667,14.5363333333,5.535,8.78757435898,4.6994,7.60826666667,5.62786666667,7.37906666667,8.4854
673.39,6.162,14.61,5.6134,8.83142051283,4.77613333333,7.63,5.6976,7.44186666667,8.52106666667
673.72,6.07686666667,14.5554333333,5.53953333333,8.69091794873,4.72053333333,7.5152,5.6204,7.39606666667,8.41366666667
674.04,5.99073333333,14.4471333333,5.43246666667,8.59655897435,4.63433333333,7.42753333333,5.5756,7.30926666667,8.29066666667
674.37,5.96906666667,14.43,5.4404,8.6410871795,4.59773333333,7.43866666667,5.56933333333,7.2933,8.2874
674.69,5.88886666667,14.3811,5.41786666667,8.55893333333,4.5158,7.38606666667,5.5238,7.2541,8.26286666667
675.02,5.83506666666,14.3563,5.34886666667,8.4840102564,4.45446666667,7.33586666667,5.51253333333,7.2244,8.2048
675.35,5.85853333333,14.4316333333,5.41446666667,8.51840512821,4.48453333333,7.37326666667,5.57273333333,7.23143333333,8.23126666667
675.67,5.87186666667,14.4642,5.383,8.53224615386,4.50113333333,7.3276,5.58233333333,7.22566666667,8.2056
676.00,5.8366,14.4895,5.37146666667,8.51932820514,4.49093333333,7.3004,5.53226666667,7.16653333333,8.1374
676.32,5.8368,14.5207,5.38933333333,8.53440000001,4.49266666667,7.31686666667,5.5584,7.2104,8.17073333333
676.65,5.68206666667,14.4164666667,5.22973333333,8.39711282053,4.3358,7.18566666667,5.43393333333,7.0468,8.01986666667
676.97,5.56193333333,14.3612333333,5.08433333334,8.29584102565,4.18853333333,7.0652,5.30973333333,6.94676666667,7.933
677.30,5.6184,14.4272333333,5.13906666667,8.38566666667,4.22506666667,7.131,5.3378,7.00136666667,8.00273333333
677.63,5.59026666667,14.4931,5.1382,8.43455897437,4.21066666667,7.13633333333,5.3272,7.00146666667,8.05086666667
677.95,5.55606666667,14.4769666667,5.07093333333,8.40460512821,4.1768,7.09066666667,5.27446666667,6.98203333334,8.0272
678.28,5.5782,14.4958,5.0534,8.41164615385,4.18486666666,7.09373333333,5.2706,6.98536666667,8.02346666667
678.60,5.54773333333,14.4869333333,5.03946666667,8.4038974359,4.1652,7.1136,5.25586666667,6.9547,8.0062
678.93,5.47153333333,14.4687333333,4.97306666667,8.32969230769,4.10646666667,7.07933333333,5.16426666667,6.86693333333,7.96233333333
679.25,5.44206666667,14.4528333333,4.9908,8.31312820511,4.07206666667,7.07993333333,5.14246666667,6.86926666667,7.9502
679.58,5.39146666667,14.4144,4.93006666667,8.2530051282,4.0226,7.00386666667,5.1066,6.83886666667,7.93933333333
679.90,5.4106,14.4235666667,4.972,8.27963589743,4.04386666667,7.0066,5.126,6.8279,7.94633333333
680.23,5.48526666667,14.5261,5.05466666667,8.35157435897,4.11986666667,7.105,5.1896,6.91563333333,7.9956
680.55,5.54046666667,14.5596,5.11053333334,8.42122564103,4.15546666667,7.1676,5.23346666667,6.94726666667,8.03826666667
680.88,5.52006666666,14.5666666667,5.09393333333,8.41902564104,4.1312,7.1626,5.21326666667,6.89846666667,7.979
681.20,5.57426666667,14.6495,5.138,8.43414871795,4.1888,7.2066,5.25246666667,6.9303,8.02166666667
681.53,5.57713333334,14.7207666667,5.15586666667,8.41967179487,4.21206666667,7.23406666667,5.28613333333,6.94103333333,8.0154
681.85,5.49686666667,14.6778333333,5.0846,8.35315384616,4.1168,7.184,5.2144,6.84373333333,7.9594
682.18,5.46173333333,14.6507666667,5.059,8.32357948719,4.07126666667,7.14993333333,5.18246666667,6.81063333333,7.96206666667
682.50,5.54713333333,14.7300333333,5.14166666667,8.42930256411,4.13326666667,7.25193333333,5.2886,6.90926666667,8.08113333333
682.83,5.6418,14.8158333333,5.24493333333,8.53917435897,4.21126666667,7.3458,5.3744,6.97366666667,8.1756
683.15,5.6042,14.7630333333,5.19833333333,8.48196410257,4.1666,7.31846666667,5.32053333333,6.91396666667,8.0974
683.48,5.5758,14.7957333333,5.18246666667,8.46140512821,4.12333333333,7.32706666667,5.2994,6.9074,8.09233333333
683.80,5.62513333333,14.8125333333,5.24193333333,8.53170769231,4.14413333334,7.36293333333,5.3472,6.9589,8.1856
684.13,5.52986666667,14.7613666667,5.13873333333,8.4178102564,4.047,7.24366666667,5.2302,6.84376666666,8.10873333333
684.45,5.45613333333,14.6884,5.07026666667,8.33676410255,3.94633333333,7.16986666667,5.1538,6.798,8.1072
684.78,5.4144,14.6034666666,4.99906666667,8.31139487179,3.91006666667,7.1208,5.10033333333,6.73936666667,8.02653333333
685.10,5.4874,14.6303333333,5.038,8.39128205129,3.92713333333,7.12873333333,5.11453333333,6.78556666667,8.10186666667
685.43,5.51333333333,14.6969333333,5.0698,8.47211282051,3.97706666667,7.17066666667,5.14566666667,6.80343333333,8.12893333333
685.75,5.50073333333,14.6817666666,5.07746666667,8.46558461538,3.99406666667,7.16626666667,5.11726666667,6.78963333333,8.10093333333
686.08,5.41353333333,14.5713666667,4.97986666667,8.36610769231,3.89446666667,7.05546666667,5.00813333333,6.6947,7.9848
686.40,5.38966666667,14.5651666667,4.9522,8.32710769231,3.8674,7.03593333333,4.96426666667,6.67366666667,7.96373333333
686.72,5.42653333333,14.6948333333,5.00093333333,8.43431794871,3.91086666667,7.09226666667,4.99066666666,6.719,8.04546666666
687.05,5.35886666667,14.6489,4.94113333333,8.3567897436,3.8516,7.02226666667,4.89833333333,6.66276666667,7.99373333333
687.37,5.36266666667,14.7228333333,4.91546666667,8.37079487179,3.87533333333,7.00333333333,4.8928,6.64103333333,7.9728
687.70,5.47353333334,14.8475,5.0344,8.5349025641,3.99986666667,7.18193333333,5.02713333333,6.77823333333,8.07906666667
688.02,5.43253333334,14.8552666667,4.9464,8.54954871794,3.98173333333,7.14373333333,4.99833333333,6.716,8.04173333333
688.34,5.36373333333,14.7842,4.8956,8.49189230769,3.87913333334,7.06466666667,4.91446666667,6.6643,7.9828
688.67,5.24873333333,14.7244666667,4.81566666667,8.39453846154,3.77846666667,7.04353333334,4.81226666667,6.5431,7.93466666667
688.99,5.204,14.6836333333,4.78726666667,8.36266153846,3.72086666667,7.03766666667,4.7502,6.52953333333,7.88833333333
689.32,5.281,14.8124666667,4.839,8.49316410257,3.7666,7.10933333333,4.81633333333,6.6028,7.97306666667
689.64,5.28493333333,14.912,4.88093333333,8.54412307693,3.77853333333,7.09433333333,4.82606666667,6.65146666667,7.97333333333
689.96,5.24773333333,14.9264333333,4.84993333333,8.56597948717,3.76353333333,7.0816,4.8252,6.63443333333,7.96373333333
690.29,5.305,14.9261333334,4.89686666667,8.63374358975,3.81306666667,7.13506666667,4.87006666667,6.66393333333,8.00873333333
690.61,5.37106666666,14.962,4.92653333333,8.75082564103,3.8598,7.2088,4.9376,6.721,8.09133333333
690.94,5.4356,15.0237666667,5.01826666667,8.81364615386,3.88793333333,7.28486666667,4.98366666666,6.78756666667,8.15433333333
691.26,5.32266666667,14.9327666667,4.93453333333,8.71017435898,3.77033333333,7.1616,4.87966666667,6.69723333333,8.0258
691.58,5.33226666667,14.9284,4.977,8.70919999999,3.77333333333,7.17233333333,4.8704,6.68426666667,7.99813333333
691.91,5.40666666667,15.0474666667,5.0536,8.80136410256,3.83313333334,7.2846,4.95,6.749,8.1264
692.23,5.4688,15.0803,5.1268,8.85134871794,3.86033333333,7.33886666667,5.0228,6.82446666667,8.1424
692.55,5.46946666667,15.1139333333,5.15753333333,8.86304615385,3.8774,7.3458,5.01266666667,6.80096666667,8.15866666667
692.88,5.51586666667,15.1791333333,5.205,8.90366153847,3.9046,7.39486666666,5.03333333333,6.8752,8.17206666667
693.20,5.41006666667,15.0551,5.0736,8.76313333332,3.78806666667,7.295,4.8754,6.73396666667,8.07106666667
693.52,5.27,14.9880666667,4.9694,8.62805128204,3.63066666667,7.16893333334,4.74366666667,6.5998,7.953
693.85,5.0914,14.9098333334,4.84526666667,8.51945641026,3.4782,7.0574,4.62546666667,6.51596666667,7.81993333333
694.17,5.11413333333,15.0440333333,4.83606666667,8.52252307691,3.51226666667,7.10806666667,4.62346666667,6.53066666667,7.76366666667
694.49,5.0594,15.0221,4.80153333333,8.48063589743,3.45813333333,7.03626666667,4.57233333334,6.47176666666,7.6666
694.82,5.12193333333,15.1173,4.84486666667,8.588,3.55326666666,7.12973333333,4.65273333333,6.48866666667,7.77486666667
695.14,5.24486666667,15.2931,4.9676,8.6853897436,3.69286666667,7.27573333333,4.7766,6.6176,7.8804
695.46,5.2814,15.3387333333,5.0148,8.70920512821,3.73813333333,7.28773333333,4.80593333334,6.6318,7.88953333333
695.79,5.20873333333,15.3427666667,4.97946666667,8.72871794871,3.72633333333,7.22053333333,4.76406666667,6.56983333333,7.8358
696.11,5.28126666667,15.3809,5.03173333333,8.80026153846,3.79053333333,7.23346666667,4.85113333334,6.65056666667,7.90326666667
696.43,5.22953333333,15.3306666667,4.96066666667,8.76202564102,3.772,7.2156,4.7994,6.57696666667,7.87306666667
696.75,5.38533333333,15.4920333333,5.10706666667,8.92972307692,3.9344,7.3942,4.988,6.73503333333,8.07126666667
697.08,5.4748,15.5924333333,5.131,8.99803589745,3.98106666667,7.451,5.0566,6.83673333334,8.12793333333
697.40,5.51106666667,15.6414333333,5.13906666667,8.98795897435,3.99246666667,7.45406666667,5.0738,6.84286666666,8.12626666667
697.72,5.50413333333,15.6098666667,5.1278,8.98751282051,3.97186666667,7.41306666667,5.09006666667,6.84163333333,8.164
698.05,5.44406666667,15.5879666667,5.04606666667,8.92979487181,3.9356,7.37986666667,5.05413333333,6.7702,8.17973333333
698.37,5.40726666667,15.5356333333,5.01713333334,8.88636410256,3.8494,7.31933333333,4.97126666667,6.70056666667,8.0788
698.69,5.3572,15.4442333333,4.97913333334,8.85048717947,3.77873333333,7.245,4.8956,6.6608,8.06666666667
699.01,5.29266666667,15.4361666667,4.95073333333,8.83324102565,3.71406666667,7.20766666667,4.8666,6.64033333333,8.02653333333
699.34,5.38886666667,15.5562333333,5.00726666667,8.94003076924,3.79946666667,7.28733333333,4.94486666667,6.7431,8.12913333333
699.66,5.40753333333,15.6303,5.01653333333,8.95257435896,3.82773333333,7.3394,4.97466666667,6.79866666667,8.1608
699.98,5.41933333333,15.6886666667,5.04653333333,9.03345128206,3.84633333333,7.35486666667,5.05006666667,6.8519,8.1994
700.30,5.329,15.6106666667,4.93913333333,8.99176923076,3.74166666667,7.23173333333,4.92586666667,6.7316,8.08726666667
700.63,5.25686666667,15.5493333333,4.90346666667,8.95643589743,3.71273333333,7.1672,4.87506666667,6.66763333333,8.05066666667
700.95,5.2762,15.5764333333,4.93913333333,9.04576923078,3.74133333333,7.2322,4.89806666667,6.72943333333,8.11853333333
701.27,5.18453333333,15.5023,4.88946666667,9.00881538461,3.67926666667,7.18146666667,4.82353333333,6.7101,8.05093333333
701.59,5.11566666667,15.4232666667,4.85946666667,8.98139487179,3.63146666667,7.13046666667,4.7232,6.69803333333,7.95286666667
701.91,5.13366666667,15.4982,4.9208,9.00082564104,3.6962,7.1612,4.76866666666,6.79696666667,8.06546666667
702.24,5.09166666667,15.5706666667,4.89673333333,8.98168205127,3.65353333333,7.14446666667,4.79266666666,6.76006666667,8.0702
702.56,5.14893333333,15.6453666667,4.92633333333,9.00087692307,3.7594,7.24933333333,4.81153333333,6.80643333333,8.1156
702.88,5.01813333333,15.5131,4.81486666667,8.85111794873,3.6268,7.14026666667,4.68393333333,6.68746666667,7.98873333333
703.20,4.78853333333,15.3539666667,4.60306666667,8.68388205129,3.42926666666,6.87453333333,4.44073333333,6.44616666667,7.79833333333
703.52,4.71013333333,15.2788666667,4.5586,8.51383076923,3.34766666667,6.77853333333,4.303,6.37493333333,7.75873333334
703.85,4.65626666667,15.3002,4.53453333333,8.46025641025,3.26626666667,6.81946666667,4.2822,6.41113333333,7.74913333333
704.17,4.6488,15.2746,4.4784,8.44426666667,3.2086,6.86366666667,4.21853333333,6.4131,7.73466666667
704.49,4.62206666667,15.241,4.45,8.35012820511,3.1656,6.76106666667,4.17313333334,6.39353333333,7.72886666667
704.81,4.66913333333,15.3017,4.51653333333,8.38934871794,3.1828,6.72106666667,4.17766666667,6.396,7.79073333333
705.13,4.66753333333,15.2840666667,4.42806666667,8.3712051282,3.04466666667,6.65993333334,4.13693333333,6.3418,7.76093333333
705.45,4.58093333333,15.2088333333,4.2826,8.28762051283,2.91986666667,6.5734,4.03733333333,6.23396666667,7.67133333333
705.78,4.48726666667,15.1001333333,4.1606,8.17964615385,2.852,6.4634,3.90446666667,6.176,7.55633333333
706.10,4.5182,15.1884,4.078,8.2490923077,2.82993333333,6.41346666667,3.87826666667,6.18303333333,7.6628
