wavelength,Back_CyaCaef,Belly_CyaCaef,Breast_CyaCaef,Crissum_CyaCaef,Crown_CyaCaef,DorTail_CyaCaef,Patch10_CyaCaef,Rump_CyaCaef,Throat_CyaCaef,WingTip_CyaCaef
406.47,8.0556,26.0942,14.522,22.1362,6.77453333333,9.70253333332,18.1426666666,7.84926666667,9.88033333333,5.924
406.83,8.07513333333,26.1512,14.5233333333,22.1874,6.80250000001,9.69533333333,18.1927333333,7.86126666667,9.93366666667,5.979
407.19,8.1664,26.2086666667,14.5909333333,22.2912,6.87683333334,9.7686,18.2771333333,7.92566666667,10.0104,6.06313333333
407.55,8.21646666667,26.2982,14.6031333333,22.3696,6.92393333333,9.81413333334,18.3645333333,7.95906666667,10.0996666667,6.10453333333
407.90,8.2016,26.3371333333,14.5888,22.4221333333,6.91800000001,9.83233333332,18.4075333333,7.93873333333,10.1288,6.06766666666
408.26,8.17273333333,26.3204,14.5651333333,22.4460666667,6.92036666667,9.82113333335,18.4273333333,7.91313333333,10.1622666667,6.0262
408.62,8.21,26.3466,14.5639333333,22.4838,6.95356666666,9.88866666667,18.4963333333,7.9098,10.2166,6.02606666667
408.98,8.19586666667,26.3647333333,14.5731333333,22.4850666667,6.99056666667,9.93986666667,18.554,7.90386666667,10.2663333333,6.058
409.34,8.19373333333,26.3860666667,14.5546666667,22.5107333333,7.0049,9.95120000001,18.6094,7.901,10.3025333333,6.06306666667
409.70,8.17526666667,26.3958,14.5064,22.5102666667,6.99326666667,9.95426666667,18.6237333333,7.89146666666,10.3199333333,6.06213333333
410.06,8.14813333333,26.4052,14.4781333333,22.5137333333,6.98303333333,9.96986666668,18.6379333333,7.87513333333,10.3274666667,6.064
410.42,8.12226666667,26.3707333333,14.4037333333,22.4937333333,6.95866666667,9.96093333333,18.6061333333,7.8236,10.3130666667,6.0454
410.77,8.12073333333,26.4054666666,14.4163333333,22.5504,6.98080000001,10.005,18.6495333333,7.8098,10.3559333333,6.07086666667
411.13,7.97246666667,26.3214,14.2717333333,22.4396,6.8739,9.90306666667,18.583,7.67546666667,10.2739333333,5.98406666667
411.49,7.87186666667,26.1600666667,14.1611333333,22.3227333333,6.80139999999,9.83559999999,18.4984,7.56653333333,10.2207333333,5.92433333333
411.85,7.86933333333,26.1535333333,14.1118666667,22.3216666667,6.81066666666,9.83773333333,18.497,7.54333333333,10.2535333333,5.98153333333
412.21,7.85573333333,26.1671333334,14.089,22.3115333333,6.82896666667,9.87506666667,18.5353333333,7.52973333333,10.2762666667,6.0172
412.57,7.79,26.1594666667,14.0166666666,22.2898666667,6.81909999999,9.85093333335,18.5364666667,7.4696,10.2806666667,6.03553333333
412.92,7.68733333334,26.0788,13.8866,22.2246,6.75696666666,9.77379999999,18.4795333333,7.38013333333,10.2272,5.98566666667
413.28,7.58706666667,26.0016,13.797,22.1665333333,6.71739999999,9.73646666667,18.4258,7.29186666667,10.1950666667,5.9598
413.64,7.53513333333,25.9714666667,13.7246666667,22.1465333333,6.71813333333,9.73406666666,18.4521333333,7.23653333333,10.2054,5.9512
414.00,7.51853333333,25.9684,13.6704,22.1438666667,6.73046666667,9.75113333333,18.4958,7.2046,10.2370666667,5.9572
414.36,7.44526666667,25.9398666667,13.6033333333,22.0748666667,6.68946666667,9.70146666666,18.4859333333,7.09773333333,10.2164666667,5.93366666667
414.72,7.37713333333,25.8528,13.4891333333,21.9769333333,6.666,9.66926666665,18.4751333333,7.0142,10.2066666667,5.88746666667
415.07,7.364,25.8207333333,13.4206,21.9508666667,6.68586666666,9.69199999999,18.504,6.979,10.2507333333,5.88746666667
415.43,7.304,25.8214666667,13.3421333333,21.923,6.66966666667,9.67506666668,18.5132666667,6.9112,10.2499333333,5.87446666667
415.79,7.224,25.7462666667,13.2329333333,21.8033333333,6.62490000001,9.6344,18.5166,6.81846666667,10.2472666667,5.8258
416.15,7.19006666667,25.7070666667,13.1604,21.7691333333,6.61113333333,9.6066,18.5258,6.7586,10.2744,5.81966666667
416.51,7.17466666667,25.6635333333,13.0854,21.7252666667,6.5855,9.58640000001,18.5273333333,6.69326666667,10.3084666667,5.808
416.86,7.1648,25.6388,13.0603333333,21.7197333333,6.56603333334,9.60633333333,18.5510666667,6.66726666667,10.3581333333,5.8198
417.22,7.1348,25.5881333333,12.9714,21.6566666667,6.53886666667,9.58173333333,18.5491333333,6.6172,10.3752666667,5.80606666667
417.58,7.08426666667,25.5382666667,12.8968666667,21.5987333333,6.49790000001,9.54926666667,18.5246,6.5524,10.3917333333,5.802
417.94,7.0304,25.4768666667,12.8109333333,21.5170666667,6.46093333333,9.50740000001,18.4945333333,6.47693333333,10.3833333333,5.7828
418.29,7.0144,25.4552,12.7678,21.4924,6.46710000001,9.51413333334,18.5154666667,6.46726666667,10.4272,5.8088
418.65,7.02393333333,25.4343333333,12.7355333333,21.4746666667,6.47253333333,9.52806666667,18.5179333333,6.46253333333,10.4691333333,5.8254
419.01,7.0174,25.4338,12.6989333333,21.4612,6.47926666666,9.51993333335,18.5030666667,6.45526666667,10.5177333333,5.84566666667
419.37,7.01506666667,25.4244666667,12.6789333333,21.4471333333,6.49103333333,9.52680000001,18.5110666667,6.43133333333,10.5546,5.861
419.73,6.99,25.4028666666,12.6418666667,21.4418,6.49240000001,9.51346666668,18.496,6.40573333333,10.576,5.8576
420.08,6.963,25.3793333333,12.6084,21.4124666667,6.478,9.50266666668,18.4781333333,6.381,10.5922666667,5.86453333333
420.44,6.92133333333,25.3234,12.5484,21.3549333334,6.453,9.47080000001,18.4470666667,6.348,10.5822,5.84726666667
420.80,6.8926,25.2992666667,12.512,21.3144,6.44993333333,9.44626666666,18.4238,6.31586666667,10.5852,5.85006666667
421.16,6.89346666667,25.3124666667,12.5163333333,21.32,6.46710000001,9.46420000001,18.4344666666,6.30553333333,10.6184666667,5.864
421.51,6.88106666667,25.2948,12.4980666667,21.3044666667,6.47529999999,9.46099999999,18.4334,6.293,10.6394666667,5.8636
421.87,6.8518,25.2768666667,12.4640666667,21.2942,6.46630000001,9.44433333334,18.4378,6.27193333333,10.6502666667,5.85326666667
422.23,6.8238,25.2466666667,12.4228,21.2749333333,6.44813333333,9.42013333333,18.4147333333,6.23373333333,10.649,5.8332
422.58,6.79586666667,25.2528666667,12.4063333333,21.2579333333,6.43043333333,9.40046666665,18.4125333333,6.21226666667,10.6582666667,5.83286666667
422.94,6.76413333333,25.2398666667,12.3818666667,21.2452,6.41646666666,9.39846666667,18.4200666667,6.16566666667,10.6603333333,5.81513333333
423.30,6.7278,25.2156,12.3398,21.2330666667,6.37803333333,9.3652,18.4040666667,6.13426666667,10.6606,5.79313333333
423.66,6.70346666667,25.2317333333,12.3176,21.2344666667,6.36613333333,9.34993333333,18.4048666667,6.0966,10.6628,5.78753333333
424.01,6.69606666667,25.2478,12.2941333333,21.2358,6.35683333334,9.33626666666,18.4138,6.07793333333,10.6794666667,5.77493333333
424.37,6.69426666667,25.2836666667,12.319,21.2753333333,6.38213333333,9.36206666665,18.4404,6.08473333333,10.722,5.78926666667
424.73,6.68993333333,25.3178666667,12.3155333333,21.308,6.38243333333,9.36293333332,18.4696666667,6.08193333333,10.7504666667,5.7752
425.08,6.6644,25.3376666667,12.2890666667,21.3087333333,6.36223333333,9.33793333333,18.4752,6.06006666667,10.7638666667,5.77266666667
425.44,6.648,25.359,12.2792666667,21.3306,6.35133333334,9.33633333333,18.4889333333,6.05026666667,10.7908666667,5.75473333333
425.80,6.6538,25.415,12.2866666667,21.3762666667,6.35696666666,9.34986666667,18.5142,6.0544,10.8349333333,5.76726666667
426.16,6.65386666667,25.4544,12.3101333333,21.4045333334,6.37366666666,9.36473333334,18.5417333333,6.05893333333,10.8753333333,5.77533333333
426.51,6.6492,25.4740666666,12.3126666667,21.4664666666,6.38590000001,9.3902,18.5828,6.05633333333,10.9170666667,5.7864
426.87,6.66026666667,25.5193333333,12.3308666667,21.504,6.3897,9.39346666668,18.6185333333,6.08353333333,10.9564,5.7956
427.23,6.6638,25.5682666667,12.3421333333,21.5375333333,6.41420000001,9.40280000001,18.652,6.0894,10.9794,5.79273333333
427.58,6.65573333333,25.5774666667,12.3468666667,21.5635333333,6.40623333334,9.40893333333,18.6702666667,6.09806666667,10.9913333333,5.76766666667
427.94,6.65986666667,25.622,12.3766,21.613,6.4229,9.44266666668,18.717,6.1098,11.0390666667,5.77693333333
428.30,6.6538,25.649,12.3698,21.6424666667,6.39763333334,9.43059999999,18.7358,6.09066666667,11.0671333333,5.75446666667
428.65,6.68086666667,25.7044,12.3894666667,21.7042,6.42523333334,9.46939999999,18.7780666667,6.09246666667,11.1188666667,5.78886666667
429.01,6.68346666667,25.749,12.4233333333,21.7652,6.43946666666,9.48113333333,18.8154,6.10573333333,11.1528666667,5.78986666667
429.37,6.70333333333,25.8469333333,12.4644666667,21.8504666667,6.45826666668,9.51273333335,18.8614,6.10693333333,11.1802666667,5.80566666667
429.72,6.71426666667,25.8897333333,12.502,21.9164,6.47200000001,9.53293333335,18.9024666667,6.10193333333,11.2222,5.802
430.08,6.74226666667,25.9790666667,12.5352666667,21.9885333334,6.4754,9.5464,18.9494,6.12146666667,11.2607333333,5.80286666667
430.44,6.73886666667,26.078,12.5540666667,22.0410666667,6.46246666666,9.52886666667,18.9532666667,6.10593333333,11.2968666667,5.79253333333
430.79,6.7214,26.1191333333,12.5835333333,22.0851333333,6.46026666667,9.52199999999,18.9504666667,6.10053333333,11.3132,5.78526666667
431.15,6.7556,26.2122666667,12.6497333333,22.1812666667,6.50063333334,9.56333333333,19.0309333334,6.14973333333,11.391,5.8376
431.50,6.784,26.2871333333,12.6871333333,22.2386666667,6.52726666667,9.58786666667,19.0690666667,6.16406666667,11.4464666667,5.86186666667
431.86,6.7344,26.3230666667,12.6766666667,22.2564,6.4983,9.5498,19.053,6.12573333333,11.4310666667,5.8404
432.22,6.7534,26.3999333334,12.7185333333,22.3064666666,6.51486666667,9.5582,19.0766,6.15166666667,11.4615333333,5.85293333333
432.57,6.74306666667,26.4469333333,12.7432666667,22.3306666667,6.51310000001,9.55073333332,19.0756666667,6.14713333333,11.4628666667,5.84926666667
432.93,6.78653333333,26.4877333334,12.7765333333,22.3977333333,6.54053333334,9.58493333333,19.1194666667,6.17913333333,11.5044666667,5.8764
433.29,6.8034,26.499,12.7943333333,22.4234666667,6.54793333334,9.58126666667,19.1297333333,6.20566666667,11.5362666667,5.89846666667
433.64,6.80613333333,26.5274666667,12.7989333333,22.4378,6.54516666667,9.58093333332,19.1314666667,6.21033333334,11.5305333333,5.90786666667
434.00,6.7966,26.525,12.794,22.458,6.54130000001,9.57886666667,19.129,6.2092,11.5159333333,5.90373333333
434.35,6.79113333333,26.5444666667,12.8031333333,22.4673333333,6.55433333334,9.56973333333,19.1402666667,6.22133333333,11.518,5.90026666667
434.71,6.80573333333,26.5748,12.8142,22.5098,6.57249999999,9.58200000001,19.1648,6.222,11.5512,5.9104
435.07,6.8136,26.6076,12.8255333333,22.5502,6.57846666667,9.58213333334,19.1615333333,6.22406666667,11.5934,5.90893333333
435.42,6.84553333333,26.6943333333,12.8834,22.6362666667,6.60733333333,9.61406666667,19.2144666667,6.26886666667,11.6617333333,5.96166666667
435.78,6.89546666667,26.7355333333,12.9143333333,22.7045333333,6.63973333333,9.63573333334,19.2518666667,6.30226666667,11.7416666667,5.9824
436.13,6.885,26.7499333333,12.9102,22.7348,6.64063333333,9.63019999999,19.2658666667,6.2876,11.7679333333,5.98146666667
436.49,6.89006666667,26.7534666667,12.8943333333,22.7551333334,6.63190000001,9.61393333332,19.2806,6.29006666667,11.8058,5.96793333333
436.84,6.861,26.7954,12.8866,22.7732666667,6.6113,9.60386666665,19.2912666667,6.2656,11.8498,5.95133333333
437.20,6.83746666667,26.8119333333,12.8728666667,22.7608,6.61656666667,9.59293333334,19.2810666667,6.2376,11.8578666667,5.93973333333
437.56,6.8372,26.8401333333,12.8818,22.7818666667,6.63093333333,9.60000000001,19.2969333333,6.24133333333,11.9159333333,5.94526666667
437.91,6.86193333333,26.8844666667,12.8912,22.8039333333,6.67093333333,9.63140000001,19.3340666667,6.25706666667,12.0165333333,5.99353333333
438.27,6.84706666667,26.8741333334,12.8691333333,22.801,6.66346666667,9.63833333332,19.3415333333,6.23333333333,12.0417333333,6.00206666667
438.62,6.83886666667,26.8727333333,12.8475333333,22.7946,6.65313333334,9.63473333334,19.349,6.21813333333,12.0718,6.01006666667
438.98,6.8508,26.9005333333,12.8444666667,22.7923333333,6.6769,9.67233333335,19.3740666667,6.20786666667,12.1232666667,6.03593333333
439.33,6.81326666667,26.8167333333,12.7847333334,22.7356666667,6.65679999999,9.6406,19.3328,6.1688,12.1136666667,6.00026666667
439.69,6.79033333334,26.7953333333,12.7584666667,22.6944666667,6.64960000001,9.63526666667,19.3254666667,6.148,12.1192666667,5.99026666667
440.04,6.79573333333,26.8104,12.7424,22.6959333334,6.67303333334,9.65060000001,19.336,6.15493333333,12.1844666667,6.0186
440.40,6.76433333333,26.7744666667,12.7008666667,22.6559333333,6.66519999999,9.63680000001,19.3058,6.13453333333,12.1926,6.01866666667
440.75,6.72653333333,26.7130666667,12.6504666667,22.6112666667,6.64226666667,9.60626666667,19.2548,6.0994,12.1724666667,6.00853333333
441.11,6.72853333333,26.6988666667,12.6292666667,22.6132,6.64476666667,9.6102,19.2559333333,6.09326666667,12.2334,6.02726666667
441.47,6.73573333333,26.6769333334,12.6124666667,22.6072666667,6.67773333333,9.63266666668,19.2600666667,6.10373333333,12.2822,6.0584
441.82,6.70213333333,26.6491333333,12.5696,22.5752666667,6.64943333333,9.61386666668,19.2262666667,6.06533333333,12.2876,6.0466
442.18,6.6888,26.5811333334,12.5137333333,22.5259333333,6.64493333333,9.58820000001,19.1938,6.0306,12.2907333333,6.0342
442.53,6.68853333333,26.5906,12.5097333333,22.5168,6.65996666667,9.59446666668,19.1979333333,6.03386666667,12.3334,6.06353333333
442.89,6.64506666667,26.5201333333,12.4506,22.4563333333,6.62880000001,9.54940000001,19.1586,5.9888,12.3307333333,6.05573333333
443.24,6.6164,26.5136,12.4219333333,22.4153333333,6.61343333334,9.52906666667,19.1354666667,5.9482,12.3599333333,6.06233333333
443.60,6.5976,26.4853333333,12.3706666667,22.3872,6.60566666667,9.52999999999,19.1204,5.9126,12.3834,6.07266666667
443.95,6.54346666667,26.4250666667,12.3044666667,22.3138,6.55523333333,9.48493333333,19.0633333333,5.86046666666,12.3573333333,6.0552
444.31,6.5536,26.4326,12.2976666667,22.2866,6.56976666666,9.50286666667,19.0824,5.85533333333,12.4144,6.0724
444.66,6.5266,26.3990666667,12.2373333333,22.2159333334,6.54753333333,9.47373333335,19.0402,5.81853333333,12.428,6.0568
445.02,6.49953333333,26.3769333333,12.1946666667,22.1562,6.53113333333,9.45406666666,19.0111333333,5.79533333333,12.4322666667,6.04053333333
445.37,6.46993333333,26.3753333333,12.1625333333,22.1164,6.5011,9.42639999999,18.9757333333,5.76326666667,12.4368666667,6.03153333333
445.72,6.4398,26.3208,12.1197333334,22.0614,6.48190000001,9.39340000001,18.9424,5.73473333333,12.4432666667,6.01086666667
446.08,6.42373333333,26.3289333333,12.104,22.0610666667,6.48396666667,9.38646666667,18.925,5.74066666667,12.4756,6.01226666667
446.43,6.403,26.2860666667,12.0596666667,22.0131333333,6.46766666666,9.36593333335,18.8855333333,5.7144,12.4774666667,5.99586666667
446.79,6.384,26.2779333333,12.0381333333,21.9873333333,6.46213333334,9.35206666665,18.8575333333,5.7012,12.4841333333,5.98173333333
447.14,6.38533333333,26.2742,12.0319333333,21.9954666666,6.46916666666,9.35526666666,18.8593333334,5.70526666667,12.5148,5.98946666667
447.50,6.37026666667,26.2698,12.0201333333,21.9887333333,6.46276666667,9.34159999999,18.8347333333,5.70006666667,12.533,5.98473333333
447.85,6.36226666667,26.2737333333,12.0057333333,21.9868,6.4609,9.33406666667,18.8238,5.68233333333,12.5579333333,5.9784
448.21,6.3478,26.2819333333,12.0085333333,22.0074666667,6.45916666667,9.32453333335,18.812,5.66873333333,12.5787333333,5.98193333333
448.56,6.3802,26.3168666667,12.0511333333,22.0511333333,6.49446666667,9.35626666667,18.8509333333,5.70246666667,12.6418666667,6.014
448.92,6.35946666667,26.2868666667,12.034,22.0516666667,6.47923333333,9.32559999999,18.83,5.67486666667,12.6492666667,6.0006
449.27,6.35013333333,26.2910666667,12.0301333333,22.0654666667,6.47129999999,9.30926666667,18.8301333333,5.6594,12.6736666667,5.98726666667
449.62,6.35353333333,26.3415333333,12.0597333333,22.1032,6.47870000001,9.30320000001,18.8397333333,5.6662,12.7096,5.98906666667
449.98,6.347,26.3614666667,12.0697333334,22.1168,6.471,9.29719999999,18.8448666667,5.64666666667,12.7527333333,5.97966666667
450.33,6.3522,26.4027333333,12.0947333333,22.1646666667,6.47219999999,9.30379999999,18.8656,5.64526666667,12.7998,5.9762
450.69,6.38553333333,26.4669333333,12.1501333333,22.2248,6.48650000001,9.3188,18.9043333333,5.67226666667,12.8696666667,5.997
451.04,6.36606666666,26.4840666667,12.1439333333,22.2300666667,6.47419999999,9.28986666666,18.893,5.64366666667,12.8845333333,5.9776
451.40,6.4018,26.5804666667,12.2016666667,22.3155333333,6.50896666667,9.31319999999,18.9546666667,5.6858,12.9582,6.0024
451.75,6.42613333333,26.6579333333,12.2727333333,22.3834666667,6.54406666667,9.34173333333,18.9936666667,5.7178,13.0088,6.01886666667
452.10,6.4308,26.7037333333,12.2861333333,22.4188,6.54383333333,9.3368,19.0004,5.72546666667,13.0348,6.0192
452.46,6.408,26.7750666666,12.3055333333,22.4712666667,6.52980000001,9.33399999999,19.0178666667,5.7054,13.0622666667,5.9936
452.81,6.431,26.8822666667,12.3621333333,22.5608,6.54310000001,9.36326666665,19.0707333333,5.73506666667,13.1166,5.9992
453.17,6.44013333333,26.9403333333,12.3876,22.6093333333,6.55160000001,9.36973333335,19.0862,5.74986666666,13.1664,6.005
453.52,6.4676,27.0174,12.4406,22.6851333333,6.5848,9.4042,19.1172,5.78493333333,13.2267333333,6.02766666667
453.87,6.504,27.1096,12.5086666667,22.7680666667,6.62096666667,9.43699999999,19.1588,5.82586666666,13.2912666667,6.0742
454.23,6.50186666667,27.1931333333,12.5304666667,22.8357333333,6.63186666667,9.43106666667,19.1619333333,5.82973333333,13.3259333333,6.075
454.58,6.5054,27.2702666667,12.5620666667,22.9101333333,6.64973333333,9.42933333332,19.1759333333,5.85706666667,13.3476,6.08433333333
454.93,6.5476,27.3826666667,12.6288666667,23.0147333333,6.66903333333,9.46913333334,19.2080666667,5.90586666667,13.4081333333,6.10953333333
455.29,6.54606666667,27.4404,12.6577333333,23.056,6.65516666666,9.44819999999,19.1959333333,5.89766666667,13.4352666667,6.1006
455.64,6.58813333333,27.5139333333,12.7037333333,23.1435333333,6.6834,9.47653333333,19.2398,5.93646666667,13.4956666667,6.12046666667
456.00,6.61893333333,27.6175333333,12.7741333333,23.2388,6.70786666667,9.51319999999,19.2957333333,5.9804,13.5627333333,6.12166666667
456.35,6.66726666667,27.7050666666,12.8352666667,23.3174666667,6.74799999999,9.54833333334,19.3397333333,6.0258,13.6066666667,6.15426666666
456.70,6.69413333333,27.8302,12.9048,23.4155333333,6.77006666666,9.5714,19.3719333333,6.04713333333,13.6488666667,6.17493333333
457.06,6.72486666667,27.9551333333,12.9742,23.523,6.78973333333,9.60306666666,19.4288,6.06946666667,13.7088666667,6.18393333334
457.41,6.75873333333,28.0640666667,13.0293333333,23.6352666667,6.79966666666,9.62140000001,19.4768666667,6.10413333333,13.7608666667,6.188
457.76,6.77386666667,28.1704,13.0793333333,23.7222666667,6.78666666666,9.61500000001,19.4887333333,6.13,13.7793333333,6.17566666667
458.12,6.8142,28.3012666667,13.176,23.8446,6.80293333334,9.64853333333,19.5531333333,6.18326666667,13.8385333333,6.19646666667
458.47,6.8488,28.4002,13.2366666667,23.9596666667,6.82019999999,9.67893333333,19.5888666667,6.21006666667,13.8904,6.202
458.82,6.88486666666,28.4922666667,13.3017333333,24.0446,6.8504,9.69699999999,19.6355333333,6.24413333333,13.9352,6.21126666667
