wavelength,Back_AcaBaim,Belly_AcaBaim,Breast_AcaBaim,Crissum_AcaBaim,Crown_AcaBaim,DorTail_AcaBaim,Rump_AcaBaim,Throat_AcaBaim,WingTip_AcaBaim
631.26,8.4772,18.2586066667,12.2506,16.083,7.29226666667,10.9544666667,10.8471,15.0672,12.1312
631.60,8.5394,18.33538,12.3382666667,16.1698,7.36086666667,11.0332666667,10.9008333333,15.1518666667,12.1944
631.93,8.62733333333,18.3946533333,12.4093333333,16.2539333333,7.4766,11.1597333334,11.0302,15.2202666667,12.3390666667
632.26,8.69686666667,18.50736,12.4422,16.3261333333,7.522,11.2418,11.0751333333,15.2717333333,12.3882
632.59,8.78273333333,18.59898,12.5243333333,16.4193333333,7.58433333333,11.3452,11.1761333333,15.3745333334,12.503
632.92,8.72886666666,18.60924,12.5387333333,16.464,7.57046666667,11.3343333333,11.1871666667,15.3766,12.5342666667
633.26,8.79493333333,18.70142,12.5882666667,16.5371333334,7.6386,11.4110666667,11.2503666667,15.4483333333,12.6051333333
633.59,8.82006666667,18.66124,12.5633333333,16.5529333333,7.60673333333,11.433,11.2373666667,15.4326,12.6324666667
633.92,8.81533333333,18.71736,12.5862666667,16.5678666667,7.61493333333,11.4672666667,11.2593,15.4364666667,12.6609333333
634.25,8.85899999999,18.72652,12.5528666667,16.5652666667,7.607,11.5062666667,11.2545,15.4144666667,12.6801333333
634.58,8.86459999999,18.7124933333,12.5315333333,16.5720666667,7.61133333333,11.4835333333,11.2186333333,15.428,12.6702666667
634.91,8.93980000001,18.7687666667,12.5557333333,16.6369333333,7.6448,11.5568666667,11.2754666667,15.4852666667,12.7082666667
635.25,8.9624,18.7432533333,12.5054,16.5968,7.60206666667,11.5278,11.2652666667,15.4323333333,12.6920666667
635.58,8.9588,18.78002,12.4810666667,16.5898,7.59866666667,11.5142666667,11.2316666667,15.4454666667,12.6854666667
635.91,8.97559999999,18.79478,12.5014,16.6002,7.60213333333,11.5359333333,11.2359,15.4658666667,12.7106666667
636.24,8.94933333333,18.7392733333,12.4466,16.5592666667,7.55806666667,11.5043333333,11.1481,15.3988666667,12.6394666667
636.57,8.99346666667,18.78074,12.429,16.5140666667,7.5918,11.5269333333,11.1418666667,15.3959333333,12.6516666667
636.90,8.96819999999,18.7156333333,12.3788666667,16.4571333333,7.55633333333,11.5143333333,11.1051333333,15.3560666667,12.5582
637.23,9.00586666667,18.7825266667,12.419,16.4873333333,7.60673333333,11.5505333333,11.1439333333,15.4111333333,12.6088666667
637.56,8.99433333333,18.7676,12.4162,16.5190666667,7.63966666667,11.5340666667,11.1530666667,15.4717333333,12.6475333333
637.90,8.94133333334,18.7382066667,12.3842,16.5036666667,7.6132,11.5146,11.1746333333,15.4814666667,12.6008666667
638.23,8.92740000001,18.7212266667,12.3477333334,16.4650666667,7.59993333333,11.506,11.1749666667,15.4410666667,12.5805333333
638.56,8.96773333334,18.8001133333,12.3583333333,16.5425333333,7.69206666667,11.5741333333,11.2591333333,15.4854,12.6476
638.89,8.94313333334,18.8294533333,12.3554666667,16.5867333333,7.69573333333,11.6011333333,11.2697666667,15.5022,12.6577333333
639.22,8.97659999999,18.8487,12.3595333333,16.6119333333,7.67826666667,11.6098,11.3006333333,15.5342,12.6342
639.55,8.96993333333,18.82026,12.3247333333,16.6094666667,7.69286666667,11.5572,11.3463333333,15.5478666667,12.6337333333
639.88,8.99739999999,18.84886,12.3118,16.6213333333,7.74573333333,11.5924,11.4243333333,15.601,12.7046
640.21,8.89686666666,18.7352733333,12.2206666667,16.5644,7.68093333333,11.5548666667,11.3609666667,15.5131333333,12.6118666667
640.54,8.9748,18.79426,12.3086,16.6587333333,7.75473333333,11.6646,11.4381,15.5782,12.7786666667
640.87,8.97746666667,18.8156133333,12.2920666666,16.6766,7.74493333333,11.696,11.447,15.5950666667,12.7614666666
641.20,9.13213333334,18.9052466667,12.3799333333,16.8296666666,7.85226666667,11.8249333333,11.5704,15.6714666667,12.8517333333
641.53,9.20979999999,18.9732466667,12.4198666667,16.8976666667,7.92166666667,11.8898,11.6368,15.745,13.0024666667
641.87,9.22186666667,18.99014,12.4215333333,16.8942666667,7.9254,11.8869333333,11.6566666667,15.7731333333,13.0134
642.20,9.27113333333,19.04354,12.498,16.9385333333,7.9446,11.9238666667,11.6676666667,15.8015333333,13.0494666667
642.53,9.27366666667,19.00332,12.4418666667,16.9196666667,7.94846666667,11.8703333333,11.6470333333,15.8126,13.034
642.86,9.27373333333,19.05356,12.4473333333,16.9700666667,8.001,11.885,11.6543333333,15.7905333333,13.108
643.19,9.16193333333,19.0083533334,12.3346,16.8800666667,7.89126666667,11.8593333333,11.5935666667,15.7233333333,13.05
643.52,9.24273333334,19.0830533333,12.3907333333,16.9134666667,7.93866666667,11.9052,11.6441333333,15.781,13.0984
643.85,9.46573333334,19.2567466667,12.5863333333,17.0828666666,8.0856,12.0428,11.8241333333,15.959,13.2892666667
644.18,9.44433333333,19.2595866667,12.5686,17.0637333333,8.0556,11.9880666667,11.8152666667,15.952,13.2172
644.51,9.43379999999,19.2776733333,12.5918,17.0306,8.06406666667,11.9833333334,11.7989,15.9195333333,13.1789333333
644.84,9.33440000001,19.2560666667,12.5197333333,16.8887333333,7.95286666667,11.8997333333,11.6736333333,15.8521333333,13.0847333333
645.17,9.37093333333,19.2403,12.5457333333,16.8718,7.9478,11.927,11.6471666667,15.8232666667,13.0434
645.50,9.36473333333,19.2320733333,12.5539333333,16.8514666667,7.9778,11.9186666667,11.6741333333,15.8208,13.0307333333
645.83,9.43279999999,19.26774,12.6237333333,16.9211333333,8.0962,11.9936666667,11.7863,15.8987333333,13.1416666667
646.16,9.42426666666,19.2513133333,12.6203333333,16.84,8.01606666667,12.0038,11.7630666666,15.8777333333,13.1032666667
646.49,9.39873333333,19.1844066667,12.6064666666,16.7356666667,7.94093333333,11.9446,11.7131333333,15.8458666667,12.9978
646.82,9.56473333333,19.3175,12.8164,16.8804,8.0738,12.0862666667,11.8092333333,16.0228,13.142
647.15,9.60653333333,19.34036,12.9028,16.9616,8.1324,12.1238666667,11.8532666667,16.0636,13.1926
647.48,9.52133333334,19.3195,12.8049333333,16.9404,8.07753333333,12.0521333333,11.8019,16.0329333333,13.1680666667
647.81,9.54346666666,19.3334466667,12.7496666667,16.956,8.10913333333,12.0662,11.7616666667,16.0278,13.167
648.14,9.5818,19.3449333333,12.7836,17.0034,8.13633333333,12.08,11.8088666667,16.0918666666,13.2372666667
648.47,9.57460000001,19.3151466666,12.7649333333,17.0134666667,8.14453333333,12.0643333333,11.8102,16.0840666667,13.2286
648.80,9.57046666667,19.2984933333,12.7223333333,16.9834,8.13746666667,11.9900666667,11.8086,16.1200666667,13.1718
649.13,9.68313333334,19.3630933333,12.8118666667,17.0927333333,8.19173333333,12.1128,11.8836,16.2002666667,13.2959333333
649.46,9.59706666666,19.3132333333,12.699,16.9694666666,8.03546666666,12.0376666667,11.7602666667,16.1174666667,13.1220666667
649.79,9.51933333333,19.23228,12.6607333333,16.9674,8.04346666666,12.0074,11.7545333333,16.06,13.1097333333
650.11,9.54253333334,19.2636933333,12.6693333333,17.0318,8.07986666667,12.0354,11.7747333334,16.1177333333,13.1387333333
650.44,9.54013333334,19.211,12.5642,17.0266,8.09893333333,12.0142,11.7770333333,16.0719333333,13.0721333333
650.77,9.41726666667,19.09598,12.4662666667,16.9419333333,7.95426666667,11.9232666667,11.6503666666,16.0221333333,12.931
651.10,9.47793333333,19.04688,12.5199333333,16.9217333333,7.9872,11.9772,11.6812333333,16.0006666667,12.9122666667
651.43,9.49086666667,19.02368,12.5788,16.9212666667,7.99773333333,11.9894,11.7087333333,16.0135333333,12.947
651.76,9.39619999999,18.92474,12.5058666667,16.854,7.93866666666,11.9558,11.6378333333,15.94,12.8789333333
652.09,9.52233333334,19.0039466667,12.5784666667,16.9374666667,8.03186666667,12.0727333333,11.7951,16.0140666667,12.9606666667
652.42,9.44186666666,18.9701066667,12.5779333333,16.9120666667,8.012,12.0683333333,11.7624,15.9765333333,12.9379333333
652.75,9.27486666667,18.87836,12.4931333334,16.8246666667,7.9026,11.9374666667,11.6129,15.8872666667,12.7942
653.08,9.13353333333,18.7307466667,12.3608,16.6543333333,7.7672,11.7626,11.4602666667,15.7619333333,12.6847333333
653.41,9.25786666667,18.9302933333,12.4436,16.7682666667,7.89606666667,11.8643333333,11.5208666667,15.8623333333,12.7642666667
653.74,9.25606666667,18.8922533333,12.4207333333,16.7762,7.8748,11.8776,11.5018333333,15.7987333334,12.7244666667
654.06,9.1368,18.72928,12.3610666667,16.6528,7.74546666667,11.7544,11.3692333333,15.6516,12.6142666667
654.39,9.13006666667,18.7485666667,12.3036666667,16.6238666667,7.6998,11.7248666667,11.3641666667,15.6058666667,12.6111333334
654.72,8.9328,18.6680933333,12.1952666667,16.5038666667,7.52646666667,11.6229333333,11.2254666667,15.5295333333,12.4636
655.05,8.97993333333,18.75448,12.2489333333,16.6020666667,7.5998,11.7014666667,11.3037,15.5840666667,12.5232666667
655.38,9.11200000001,18.90568,12.3649333333,16.7578666667,7.67226666667,11.7805333333,11.4217666667,15.7016,12.5919333333
655.71,8.91900000001,18.7081933333,12.2689333333,16.5831333333,7.52493333333,11.6168,11.2429333333,15.5981333333,12.4425333333
656.04,8.90306666667,18.67014,12.2297333333,16.5859333333,7.487,11.5897333333,11.2039,15.5462666667,12.4698
656.37,8.96800000001,18.74674,12.2964,16.6121333334,7.5362,11.6884,11.2899,15.5799333333,12.5774666667
656.69,9.05533333333,18.8312333333,12.4580666667,16.7774,7.63706666667,11.8214,11.4377333333,15.6796666667,12.7012666667
657.02,9.02733333333,18.7782266667,12.4712,16.7792666667,7.6116,11.8060666667,11.4474333333,15.6780666667,12.7001333334
657.35,9.0172,18.8158066667,12.4870666667,16.7716666667,7.5932,11.7466,11.4843666667,15.6983333333,12.751
657.68,9.03646666667,18.9037133333,12.5100666667,16.7803333333,7.57586666667,11.7840666667,11.5023,15.7452666667,12.8027333333
658.01,9.079,18.9291866667,12.5928666667,16.8182666667,7.67466666667,11.8502666667,11.5795333333,15.7671333333,12.8555333333
658.34,9.19579999999,18.99098,12.6597333333,16.9151333333,7.82246666667,11.8922666667,11.6695,15.8321333333,12.9688666667
658.66,9.06293333334,18.8372133333,12.5456,16.7888,7.6898,11.7634,11.5464666667,15.7208666667,12.8566
658.99,9.07173333333,18.8208133333,12.573,16.7445333333,7.67973333333,11.742,11.5428333333,15.7014666667,12.864
659.32,9.11753333333,18.86178,12.5828,16.8155333333,7.71146666667,11.7684,11.5538333333,15.6813333333,12.8968666667
659.65,9.15093333333,18.9349466666,12.6664,16.8638666667,7.76833333333,11.8171333333,11.6021,15.7380666667,12.9423333333
659.98,9.10093333333,18.8671,12.6053333333,16.8422666667,7.731,11.7486,11.5612,15.6964666667,12.8609333333
660.31,9.17680000001,18.90998,12.6416666666,16.8868,7.81846666667,11.8192,11.6140333333,15.76,12.9264666667
660.63,9.17653333333,18.90128,12.6770666667,16.9002666667,7.83186666667,11.8419333333,11.6343666667,15.791,12.9462666667
660.96,9.21126666666,18.9381533333,12.7701333333,16.9515333333,7.92646666667,11.9898666667,11.6757333333,15.8660666667,13.0016666667
661.29,9.22586666667,18.94692,12.8302,16.9790666667,7.96006666667,11.9871333333,11.7077333333,15.8456666667,13.0242666667
661.62,9.14753333334,18.85496,12.7884,16.9172,7.89453333333,11.9114666667,11.6227,15.7904,12.9633333333
661.94,9.12159999999,18.8247066667,12.7966666667,16.9094666667,7.83046666667,11.9084666667,11.5958,15.8088666667,12.9456666667
662.27,9.19626666667,18.9372666667,12.9200666667,17.005,7.9148,11.9824,11.6992333333,15.9117333333,13.0266666667
662.60,9.17313333333,18.9575533333,12.9531333333,17.0666666667,7.9734,12.0174,11.7361333333,15.978,13.1008
662.93,9.10199999999,18.9371933333,12.9497333333,17.0051333333,7.89866666667,12.0103333333,11.7671666667,15.9994666667,13.0674
663.26,9.03766666667,18.8201533333,12.8838,16.9832666667,7.80393333333,11.9716,11.7052,15.9491333333,12.9786666667
663.58,9.01813333333,18.7797066667,12.8938666667,16.9694,7.77646666666,11.9727333333,11.7128666667,15.9417333333,13.0093333333
663.91,8.95906666666,18.80232,12.9484,16.9626666667,7.74046666667,11.9556666666,11.6892333333,15.9185333333,13.0324666666
664.24,8.94959999999,18.8001933333,12.9648666666,16.9903333333,7.73613333333,11.9613333333,11.7225666667,15.9146666667,13.0993333333
664.57,8.88466666667,18.68728,12.9289333333,16.9000666667,7.58093333333,11.8538,11.6415,15.7836666667,12.9916
664.89,8.92806666667,18.7625533333,13.0026666667,16.9695333333,7.69493333333,11.9762,11.7001333333,15.8362,13.0658666667
665.22,8.99366666667,18.9157466666,13.1669333333,17.0432666667,7.76153333333,12.0800666666,11.8028666667,15.9226,13.1755333334
665.55,8.95553333333,18.9211,13.1449333333,17.0418,7.76486666667,12.0823333333,11.821,15.8554,13.1918666667
665.87,8.99546666667,18.92314,13.161,17.0580666667,7.77146666667,12.0707333333,11.8598,15.8392,13.2878666667
666.20,8.92966666667,18.8352666666,13.119,16.9937333333,7.6386,12.0325333333,11.7551333333,15.7053333333,13.1754666667
666.53,9.00446666667,18.9322533333,13.2127333333,17.1003333333,7.7478,12.1545333333,11.7865666667,15.7667333333,13.3119333333
666.86,9.08493333334,18.9909133333,13.2668666667,17.1467333333,7.8202,12.209,11.8248666667,15.7679333333,13.4109333333
667.18,9.18326666667,19.13454,13.3809333333,17.2965333333,7.90753333334,12.3106,11.8986333333,15.8164,13.566
667.51,9.12159999999,19.0705933333,13.2926666667,17.2757333333,7.8744,12.2923333333,11.8890666667,15.7862666667,13.6022666667
667.84,9.07933333334,19.0502666667,13.2330666667,17.2044,7.8116,12.2245333333,11.8476333333,15.7058666667,13.5377333333
668.16,9.10626666667,19.1516466667,13.2306666667,17.2608,7.86713333333,12.2522,11.9510333333,15.7695333333,13.6815333333
668.49,9.0144,19.06016,13.0912,17.1630666666,7.68853333333,12.119,11.8301,15.6843333333,13.6018
668.82,9.06820000001,19.1217066667,13.0433333334,17.2073333333,7.71833333333,12.175,11.8475,15.6918,13.6365333333
669.14,9.04366666666,19.0805266667,12.9911333333,17.1496,7.6272,12.159,11.7810666667,15.6387333333,13.6116666667
669.47,8.9112,18.9870866667,12.9193333333,17.0365333333,7.4638,12.1181333333,11.64,15.5319333333,13.4614
669.80,8.79786666666,18.8627933333,12.7608666667,16.8720666667,7.44006666667,12.0514666667,11.5618,15.4383333333,13.4651333333
670.13,8.79600000001,18.91622,12.7599333333,16.8868,7.45913333333,12.0253333333,11.5745333333,15.4257333333,13.4753333333
670.45,8.85079999999,18.9786733333,12.8017333333,16.9377333333,7.51333333333,12.1244666667,11.6647,15.4878,13.544
670.78,8.88259999999,18.9414733333,12.7380666667,16.8767333333,7.4938,12.0932666667,11.6598,15.47,13.5112
671.10,8.95339999999,19.0280666667,12.7353333333,16.883,7.53546666667,12.1460666667,11.6786333333,15.4803333333,13.4943333333
671.43,8.95713333333,19.0099733333,12.7406,16.9057333334,7.52753333333,12.2208,11.6225,15.4884,13.5272
671.76,8.94339999999,18.9938,12.6733333334,16.8878,7.47693333333,12.2188666667,11.5309333333,15.4444666667,13.4708666667
672.08,9.07793333333,19.1338333333,12.7765333333,17.039,7.61646666667,12.3622666667,11.6510666667,15.6082666667,13.619
672.41,9.06266666666,19.07764,12.7421333333,17.0331333333,7.5794,12.3531333333,11.6093,15.6151333333,13.6094666667
672.74,9.08786666667,19.1511066667,12.8453333333,17.1049333333,7.64386666667,12.3907333333,11.6106333333,15.6970666667,13.6294
673.06,9.21173333333,19.2420466667,12.9172,17.1936,7.7194,12.4849333333,11.6623333333,15.8077333333,13.7224666667
673.39,9.36039999999,19.41022,13.0602666667,17.3230666667,7.7556,12.573,11.7806333333,15.96,13.788
673.72,9.40179999999,19.3645266667,13.0831333333,17.3334,7.75266666667,12.6632666667,11.8002333333,16.0478666667,13.8252
674.04,9.31359999999,19.4034866667,13.0369333333,17.2869333333,7.6568,12.5741333333,11.7369333333,16.0445333333,13.7938666666
674.37,9.30453333334,19.3904533333,13.0317333333,17.3174666667,7.68026666667,12.6284,11.6752666667,16.1140666667,13.8062
674.69,9.26566666667,19.2856533333,12.9836666667,17.284,7.6128,12.5238666667,11.6223333333,16.1159333333,13.7868666667
675.02,9.32619999999,19.3890666667,13.0641333333,17.3932,7.72726666667,12.5548,11.7108666667,16.2046,13.8772
675.35,9.32766666667,19.38522,13.0522666667,17.3677333333,7.7266,12.5668,11.7161,16.1707333334,13.9132666667
675.67,9.24126666666,19.29752,13.0324,17.3251333333,7.72833333333,12.5545333333,11.7068333333,16.0866,13.876
676.00,9.31413333333,19.37178,13.0562666666,17.4102666667,7.8124,12.6521333333,11.8121,16.1729333333,13.9668
676.32,9.43193333334,19.4985866667,13.1034,17.5161333333,7.92353333333,12.755,11.9892333333,16.2926,14.1085333333
676.65,9.59386666666,19.6744,13.2386666667,17.7381333333,8.1404,12.9339333333,12.1985666667,16.4550666667,14.313
676.97,9.64866666666,19.77122,13.1992666667,17.8723333333,8.22326666667,13.0127333333,12.2640333333,16.4894666667,14.3904
677.30,9.5528,19.79712,13.0968666666,17.7970666667,8.1506,12.9264,12.1902,16.3466,14.341
677.63,9.66993333333,19.8016733334,13.1245333333,17.8907333333,8.25966666667,13.0431333333,12.2720666667,16.4071333333,14.4369333333
677.95,9.71773333334,19.8718133333,13.1826666667,17.9272,8.3072,13.0685333333,12.3692,16.4636666667,14.5292
678.28,9.86113333333,20.0521333333,13.2744666667,18.0806,8.44086666667,13.2272,12.4838,16.5392666667,14.6632666667
678.60,10.0095333333,20.2091666667,13.3825333333,18.1924666667,8.51326666667,13.3766666667,12.6246,16.6384666667,14.7679333333
678.93,10.1251333333,20.3009066667,13.5061333333,18.3446666667,8.6502,13.4887333333,12.7454666667,16.8278666667,14.8508
679.25,10.1,20.2466866667,13.4156,18.2956666667,8.5758,13.4149333333,12.6714333333,16.7930666667,14.7992666667
679.58,9.97839999999,20.1048266667,13.3091333333,18.1712,8.46,13.2249333333,12.5187333333,16.6696666667,14.725
679.90,9.93393333333,20.0823666667,13.2538666667,18.1292666667,8.3686,13.1720666667,12.4315,16.6228666667,14.6708666667
680.23,9.89059999999,19.9964933333,13.1665333333,18.028,8.27113333333,13.1468666667,12.3351333333,16.5763333333,14.6090666667
680.55,9.99986666667,20.0850333333,13.2860666667,18.0613333333,8.3446,13.2126,12.4198333333,16.6693333333,14.6892666667
680.88,10.1045333333,20.1500666667,13.3396666667,18.1456,8.39233333333,13.3292666667,12.4776,16.7714666667,14.7548666667
681.20,10.0328666667,20.15404,13.3278666667,18.0938,8.34333333333,13.2668,12.4166,16.7347333333,14.7353333333
681.53,10.1052666667,20.1941666667,13.3704,18.1350666667,8.3434,13.3036666667,12.4572333333,16.7832,14.7528
681.85,10.0904,20.2212133334,13.3988666667,18.1221333334,8.3074,13.3204,12.4719,16.8490666667,14.7433333333
682.18,10.1277333333,20.21684,13.4064,18.1093333333,8.33746666667,13.3158,12.4621333333,16.9892666667,14.8003333333
682.50,10.2084666667,20.2998866667,13.4352666666,18.1434,8.3572,13.3612666667,12.5006,17.0298,14.8571333333
682.83,10.368,20.5145133333,13.598,18.3104666666,8.47133333333,13.5238666667,12.6592,17.1883333333,15.0014
683.15,10.5506,20.75108,13.7774,18.4802666667,8.62366666667,13.7586,12.8563333333,17.3913333334,15.1441333333
683.48,10.6436666667,20.8449866667,13.8498666667,18.5606666667,8.7942,13.9153333334,12.9825666666,17.5160666667,15.2948666667
683.80,10.6643333333,20.94046,13.8814,18.6430666667,8.87746666667,13.9024,13.0783666667,17.5922,15.3319333333
