wavelength,Back_TacSurf,Belly_TacSurf,Breast_TacSurf,Crissum_TacSurf,Crown_TacSurf,DorTail_TacSurf,Patch10_TacSurf,Patch11_TacSurf,Rump_TacSurf,Throat_TacSurf,WingTip_TacSurf
708.03,10.06075,43.30509375,35.6871666667,30.9434166666,9.77116666665,12.4569166667,13.4028333333,7.79466666666,14.3345833334,48.41975,13.9243333333
708.35,10.25825,43.5682604167,36.0231666666,31.1993333334,10.00225,12.7263333333,13.5553333333,8.01791666667,14.5201666667,48.659,14.19525
708.67,10.1579166667,43.3556354167,35.9909166667,31.22275,10.0273333333,12.6865833334,13.4076666667,8.00225,14.44575,48.67575,14.1706666667
708.99,10.2516666667,43.430296875,36.1683333333,31.3856666667,10.2099166667,12.86725,13.5194166667,8.11525,14.5629166667,48.77575,14.30325
709.31,10.1739166667,43.7487708333,36.378,31.4848333333,10.2944166667,12.9558333334,13.605,8.10933333333,14.6574166667,48.9196666667,14.37
709.63,10.2218333333,43.6840520833,36.4273333333,31.4433333333,10.2909166667,12.9513333333,13.6186666667,8.20875,14.7213333333,48.899,14.4799166667
709.95,10.14725,43.7186979167,36.5608333333,31.49775,10.2440833333,12.9573333333,13.53425,8.11833333333,14.6961666667,48.8995833334,14.5365
710.27,10.2225833333,43.8267916667,36.6785833333,31.5281666667,10.2946666667,13.0489166666,13.5755,8.23233333333,14.79725,48.9115833333,14.7083333333
710.59,10.3075833333,43.8910572917,36.8370833334,31.68,10.29075,13.0911666667,13.6309166667,8.27208333333,14.8925,49.0044166667,14.7641666667
710.91,10.0993333333,43.8026354167,36.67575,31.5643333333,10.0840833333,13.0003333333,13.457,8.08741666667,14.7861666667,48.9535,14.6823333333
711.24,10.0980833333,43.8440104167,36.8491666667,31.5010833333,10.0628333333,13.0529166666,13.394,8.09016666667,14.82075,48.9966666667,14.6953333333
711.56,10.1660833333,43.78178125,36.782,31.484,9.94608333335,13.0379166667,13.4178333333,8.06175,14.79275,48.9515833333,14.6981666667
711.88,9.93799999999,43.6984114584,36.5855833333,31.3373333333,9.66650000001,12.8021666667,13.3315,7.83,14.6446666667,48.8800833333,14.4651666667
712.20,10.0428333333,43.8820885416,36.6465833334,31.4411666667,9.67950000001,12.8349166667,13.5265,7.93608333333,14.7745833333,48.8793333334,14.5215833334
712.52,9.97466666667,43.85759375,36.561,31.3971666667,9.51425,12.7034166667,13.4250833333,7.81283333333,14.7073333333,48.7885,14.428
712.84,9.97849999999,43.647140625,36.4518333333,31.31675,9.46283333333,12.6289166666,13.34575,7.76083333333,14.6501666666,48.70475,14.35075
713.16,10.0288333333,43.7040677083,36.4668333333,31.2791666667,9.49683333333,12.6686666667,13.3953333333,7.67866666667,14.6799166666,48.6158333333,14.3335833333
713.48,9.98674999999,43.6804010417,36.3425833333,31.146,9.46683333333,12.5575833333,13.3688333333,7.62166666666,14.6051666666,48.5613333333,14.2693333333
713.80,9.79983333333,43.5461458333,36.1819166667,30.9875,9.31875,12.4070833334,13.26025,7.451,14.4606666667,48.4673333333,14.0410833334
714.12,9.81774999999,43.6976927083,36.19625,30.9500833333,9.38291666667,12.4346666667,13.2706666666,7.43583333333,14.471,48.4326666667,14.0744166667
714.44,10.0530833333,44.09615625,36.5123333333,31.2979166667,9.63391666665,12.68025,13.554,7.6585,14.6048333333,48.7165,14.2598333333
714.76,10.1496666667,43.995796875,36.4273333333,31.3563333334,9.77625000001,12.7678333333,13.66575,7.71516666667,14.6146666667,48.5739166667,14.3224166667
715.08,10.2355833333,43.9150260416,36.4063333333,31.3028333333,9.9125,12.8801666667,13.68975,7.75858333334,14.6713333333,48.3919166667,14.3725
715.40,10.3979166667,43.9817239583,36.5125833333,31.3328333333,10.0564166667,13.007,13.7603333333,7.90016666667,14.7729166667,48.4140833333,14.4799166667
715.72,10.2061666667,43.8872708333,36.4165833333,31.17425,9.88725,12.8395833333,13.5311666666,7.72658333334,14.53675,48.3691666667,14.2704166667
716.04,10.1635,43.9323802083,36.4415,31.2039166667,9.917,12.9239166667,13.5615833333,7.81883333333,14.4376666666,48.4193333333,14.3066666666
716.36,10.284,44.1271979167,36.6313333333,31.3954166667,10.0045,13.0780833333,13.7146666667,8.01591666667,14.5138333334,48.5815833333,14.4254166667
716.68,10.4675,44.2158958333,36.78475,31.5916666666,10.195,13.23475,13.8579166667,8.26775,14.6544166667,48.6460833333,14.58525
717.00,10.6515,44.3934583333,36.9339166667,31.8106666667,10.3279166667,13.4059166667,14.0413333333,8.4575,14.77,48.894,14.7780833334
717.32,10.8319166667,44.647203125,37.1924166667,32.1483333333,10.4709166667,13.5695833333,14.21325,8.64575,14.87325,49.2579166667,15.0188333333
717.64,10.9650833333,44.7947291667,37.3425833333,32.3939166667,10.56975,13.7696666667,14.3650833333,8.81758333333,15.0565,49.5021666667,15.2293333333
717.96,10.9901666667,44.73025,37.5,32.3284166667,10.5534166667,13.76425,14.29575,8.90325,15.2076666667,49.467,15.2355833333
718.28,11.1678333333,45.0092239583,37.722,32.4523333333,10.65675,13.87575,14.4028333333,9.12041666666,15.4065,49.8285833333,15.4425
718.60,11.1668333333,45.1895833334,37.8243333333,32.5695833333,10.57975,13.85175,14.53175,9.26058333333,15.5370833333,50.0836666667,15.5406666667
718.92,11.0585,45.1033177083,37.7551666667,32.7086666667,10.4985833333,13.8425833333,14.5509166667,9.27783333333,15.43075,50.1106666666,15.5031666666
719.24,11.2686666667,45.2115208334,37.9136666667,32.9011666667,10.7610833333,14.12275,14.8414166667,9.488,15.7406666667,50.3023333333,15.8529166667
719.56,11.3454166667,45.12625,37.8593333334,32.82075,10.7936666667,14.1100833334,14.85625,9.5095,15.8695833333,50.1198333334,15.90675
719.88,11.3041666667,45.1486822917,37.7813333333,32.7789166667,10.7175833333,14.02225,14.7630833333,9.40633333333,15.866,50.046,15.8560833333
720.20,11.3485,45.1946770833,37.789,32.8815,10.7890833333,14.1215,14.8029166667,9.42166666667,15.92825,50.236,15.9829166667
720.52,11.1671666667,45.0563854167,37.6425833334,32.8244166667,10.7260833333,14.0646666666,14.6904166667,9.27116666667,15.9525,49.9608333333,15.9341666667
720.84,11.0495833334,44.932875,37.4521666667,32.7470833333,10.7181666667,13.9835,14.7438333334,9.20558333333,15.9145833333,49.7204166667,15.87925
721.16,10.8788333333,44.79559375,37.39,32.4834166667,10.5625833333,13.77375,14.5671666667,9.06808333333,15.77275,49.5791666667,15.6953333333
721.48,10.462,44.4368541667,36.8375,32.1265,10.22575,13.41775,14.2424166667,8.68766666667,15.3776666667,49.3671666667,15.3903333333
721.79,10.25775,44.34421875,36.6165,32.0511666667,9.97691666667,13.3091666667,14.1106666666,8.51183333333,15.1633333333,49.0920833333,15.1165
722.11,10.1796666667,44.4376510417,36.667,32.134,9.92616666667,13.31375,13.9455,8.299,14.9815,49.0715,14.9965
722.43,10.0804166667,44.3695572917,36.7173333333,32.0230833333,9.89658333332,13.19625,13.80175,8.09775,14.88725,48.91675,14.9953333334
722.75,10.0146666667,44.4469010417,36.7138333333,31.9350833333,9.86225000002,13.1055,13.7873333333,8.00025,14.8479166667,48.74325,14.8893333333
723.07,9.91858333333,44.3251770833,36.6045,31.8574166667,9.79599999998,13.0430833333,13.7590833333,7.86033333333,14.7791666666,48.765,14.7618333334
723.39,9.76266666668,44.0895572917,36.4525,31.6499166667,9.67066666668,12.8994166667,13.6481666667,7.67008333333,14.68775,48.5246666666,14.609
723.71,9.39741666667,43.867484375,36.3251666667,31.4693333334,9.29616666665,12.5626666666,13.4308333333,7.41883333333,14.4178333333,48.3315,14.24225
724.03,9.34199999999,43.81765625,36.3243333333,31.4103333333,9.17283333333,12.4825,13.3745833333,7.47183333333,14.245,48.2045833334,14.0581666667
724.35,9.18416666668,43.7575364583,36.26125,31.232,9.05433333334,12.3098333333,13.1649166667,7.20141666666,14.1475,48.0414166667,13.9123333334
724.67,9.2925,43.796140625,36.26975,31.3733333333,9.09475,12.4330833333,13.2320833334,7.28433333333,14.19975,48.2045833334,13.9563333333
724.98,9.54508333334,43.8933072917,36.6535833333,31.5289166667,9.26074999999,12.6183333333,13.3988333333,7.50441666667,14.4269166667,48.29175,14.0770833333
725.30,9.71091666666,43.8920520833,36.8839166667,31.6384166667,9.55666666666,12.7290833333,13.6310833333,7.66641666667,14.6218333334,48.2725,14.2894166667
725.62,9.96675000002,44.0694947917,37.1589166667,31.7731666667,9.77466666667,12.8819166666,13.8638333333,7.878,14.8281666666,48.4981666667,14.5045833334
725.94,10.0991666667,44.323828125,37.4505833334,31.82925,9.94683333333,13.0083333334,13.9675833333,7.94066666667,14.97175,48.7920833333,14.6090833333
726.26,10.0404166667,44.2106822917,37.435,31.7369166667,9.78933333334,12.9375,13.7378333333,7.87358333333,14.76375,48.7079166667,14.5486666667
726.58,10.1849166667,44.4246354166,37.6150833334,31.9188333333,9.86616666666,13.02025,13.7953333333,7.99958333333,14.8278333333,48.9338333334,14.7158333333
726.90,10.3083333333,44.5165625,37.7775833333,32.0683333333,9.98575,13.1544166667,13.877,8.0715,14.8824166667,49.1140833333,14.9428333333
727.21,10.2960833333,44.5445520833,37.72425,31.9748333333,9.93066666668,13.14825,13.7856666667,7.95108333334,14.787,49.03425,14.9385833333
727.53,10.32325,44.4300208333,37.8211666667,31.8945833333,9.93925000001,13.1554166667,13.7746666666,7.8875,14.74275,49.0545833333,15.0214166667
727.85,10.3440833333,44.4263854167,37.7986666666,31.8564166667,9.96758333331,13.2486666667,13.7313333333,8.05316666667,14.7644166667,49.06125,15.03025
728.17,10.38125,44.21946875,37.7286666667,31.7791666667,10.019,13.1636666667,13.61925,8.066,14.6530833333,48.7615,15.0114166666
728.49,10.5055833333,44.4514947917,37.7746666666,31.9795833333,10.2300833333,13.2534166667,13.7881666667,8.18058333334,14.6834166667,48.8475,15.2103333333
728.80,10.4528333333,44.6057604166,37.7513333333,31.9699166667,10.1270833333,13.1536666667,13.65825,7.95725,14.66575,49.0185,15.0821666667
729.12,10.257,44.366859375,37.4960833334,31.7373333334,9.97516666667,13.01925,13.4606666667,7.79008333333,14.4935,48.71975,14.875
729.44,10.3095,44.2424947917,37.3191666666,31.7069166666,9.95791666668,13.10775,13.5585833333,7.96608333333,14.5734166667,48.67325,14.95275
729.76,10.4186666666,44.314578125,37.3676666666,31.8245,10.2094166667,13.30375,13.8015,8.18125,14.7769166667,48.8861666666,15.1896666666
730.08,10.2764166667,44.07946875,37.2251666667,31.6701666667,10.0713333333,13.0981666667,13.6281666667,7.98841666667,14.6271666667,48.6148333333,15.0095
730.39,10.3393333333,44.314640625,37.31775,31.7896666667,10.1168333333,13.1111666667,13.7331666666,7.99675,14.7235833333,48.7281666666,14.9813333333
730.71,10.6286666667,44.4734114583,37.53625,31.9115833334,10.4523333333,13.304,14.0619166667,8.24141666667,15.0040833333,48.8544166666,15.2819166666
731.03,11.0308333333,44.9660520834,37.7685,32.41275,10.8291666667,13.697,14.3865833333,8.56858333333,15.4365,49.3025833334,15.5951666666
731.35,11.3436666667,45.2481458333,38.1134166667,32.7709166667,11.0525,14.0880833333,14.7679166667,8.85866666667,15.8034166667,49.6075,15.8814166667
731.67,11.2368333333,45.4402552083,38.1086666667,32.7451666667,10.9788333333,14.0935,14.8769166667,8.80608333333,15.9965,49.7420833333,15.8676666667
731.98,11.3095833333,45.476890625,38.0523333333,32.7166666667,11.039,14.278,15.0383333333,8.88775,16.2115833333,49.7120833333,15.9315
732.30,11.1855833333,45.192515625,37.9141666667,32.579,10.90775,14.2031666667,14.9576666667,8.903,16.0193333333,49.545,15.8248333333
732.62,11.0156666667,45.163875,37.88025,32.5685,10.7705,14.0235833333,14.8784166667,8.86891666667,15.8685833333,49.6018333334,15.6529166667
732.94,11.0744166667,45.1703072917,37.9083333333,32.5740833333,10.8298333333,13.916,14.82675,8.921,15.8523333333,49.4911666667,15.5665
733.25,11.0715833333,45.3009010417,37.9340833333,32.706,10.6988333333,13.792,14.698,8.73425,15.7886666667,49.563,15.3836666667
733.57,11.2065,45.46359375,38.0928333334,32.8846666667,10.8614166667,14.0554166667,14.8005833334,8.88958333333,15.9133333333,49.8701666667,15.4951666667
733.89,11.2884166667,45.4077083333,38.1264166667,32.8821666667,10.9669166667,14.1383333333,14.7604166667,9.01141666666,15.9495,49.8846666667,15.49
734.21,11.1525,45.3314375,38.0864166667,32.98025,10.8645,14.10625,14.6548333333,8.87783333333,15.94975,49.9054166666,15.3821666667
734.52,10.85175,45.0541770833,37.99375,32.6470833334,10.6764166667,13.8534166667,14.4433333334,8.6605,15.6640833333,49.7028333333,15.1700833334
734.84,10.4276666667,44.8093697917,37.7918333333,32.3784166666,10.3048333333,13.2903333333,13.96,8.14675,15.13425,49.5455,14.7018333333
735.16,10.357,44.9013645834,37.97775,32.5740833333,10.19475,13.2819166667,13.9286666667,8.04258333333,14.9316666666,49.6755,14.61375
735.48,10.1555833334,44.8194791667,38.1331666666,32.6045833333,10.0654166667,13.1078333333,13.7258333333,7.91116666667,14.7200833333,49.76,14.5378333333
735.79,10.3874166667,45.0742760417,38.49325,32.8670833333,10.2305833333,13.4229166667,13.9779166667,8.1085,14.9546666667,50.028,14.7999166667
736.11,10.8863333333,45.4386614583,38.8534166667,33.2550833333,10.6165833333,13.93625,14.4260833334,8.48958333334,15.42925,50.4284166667,15.2943333334
736.43,10.8211666667,45.2611145834,38.6259166667,33.25225,10.5473333333,13.95,14.4266666667,8.29775,15.30125,50.3120833333,15.2653333334
736.74,10.8084166667,45.46340625,38.8776666667,33.3165833333,10.5734166667,14.0885833333,14.6036666667,8.561,15.4879166666,50.37375,15.392
737.06,10.4751666667,45.4345364583,38.7443333333,33.155,10.3810833333,13.86725,14.4983333334,8.52841666667,15.4283333334,50.2963333333,15.3295833334
737.38,10.4751666667,45.389359375,38.65525,33.1335,10.3545833333,13.7610833333,14.532,8.55725,15.3753333333,50.2625833333,15.438
737.69,10.5411666667,45.3420989583,38.5690833334,33.06875,10.3510833334,13.7925833333,14.4565,8.62433333333,15.339,50.3559166667,15.32475
738.01,10.4564166667,45.2712864583,38.4818333333,33.07025,10.1139166667,13.8028333333,14.3793333333,8.63008333333,15.40725,50.4055,15.2286666666
738.33,10.7403333333,45.3476458333,38.5198333334,33.218,10.3055,14.2044166667,14.6634166667,8.92675,15.7585833333,50.4493333333,15.6049166667
738.64,11.0464166667,45.4637447917,38.714,33.3571666667,10.6346666667,14.4611666667,14.8515833333,9.23608333333,15.9530833333,50.5723333333,15.9171666667
738.96,11.0621666667,45.4307447917,38.6469166667,33.3069166667,10.6294166667,14.4570833333,14.8369166666,9.223,15.967,50.7189166667,15.9140833333
739.28,10.965,45.51709375,38.4846666667,33.2361666666,10.65925,14.3409166667,14.7338333333,9.15316666667,15.9196666667,50.7784166667,15.7935833333
739.59,10.894,45.2393802083,38.2215,32.9884166667,10.622,14.2201666666,14.6671666667,9.0525,15.7555833333,50.42525,15.5976666666
739.91,11.0618333334,45.7135572917,38.73325,33.2445,10.6961666667,14.4641666666,14.8073333333,9.28150000001,16.0543333334,51.04925,15.8271666667
740.23,10.90025,45.3168333333,38.3975833333,33.0395833334,10.5043333333,14.2515833334,14.57525,8.99075,15.8028333334,50.8789166666,15.6085833333
740.54,11.0535833333,45.5804270833,38.7764166667,33.3105833333,10.5238333333,14.34425,14.6891666667,8.84783333333,15.7970833333,51.1003333333,15.6270833333
740.86,10.93975,45.5664166667,38.8545833333,33.377,10.4155,14.3300833334,14.7079166667,8.8115,15.81075,51.1439166667,15.55625
741.18,10.8375833333,45.6789479167,38.83925,33.2813333333,10.358,14.199,14.6758333333,8.81266666667,15.6634166667,51.0163333333,15.5409166667
741.49,10.8465833334,45.92615625,39.07675,33.4153333333,10.4761666667,14.1560833333,14.7353333333,8.71691666667,15.6295833333,51.1428333333,15.5290833333
741.81,10.7300833333,45.7574739583,39.0215833333,33.213,10.3959166667,13.9629166666,14.6655833333,8.51766666667,15.4643333333,50.9165,15.3681666666
742.12,10.5120833333,45.5839583333,38.7705833333,33.0059166667,10.1304166667,13.7220833333,14.49325,8.225,15.34575,50.7686666666,15.1211666666
742.44,10.5483333333,45.5642395833,38.6593333333,33.0425833333,9.99733333333,13.698,14.52875,8.20458333333,15.3535833333,50.5044166667,14.99725
742.76,10.7829166667,45.4679947917,38.7579166667,33.1821666667,10.0708333333,13.8485,14.6679166667,8.38825,15.54775,50.5225833333,15.3195
743.07,10.6629166667,45.5440104167,38.9354166666,33.2245833333,10.0016666667,13.95225,14.5770833333,8.31383333333,15.6065,50.6583333334,15.5228333333
743.39,10.61775,45.5141927083,38.9208333334,33.2771666667,10.15075,13.93775,14.6635,8.31083333333,15.7158333333,50.5090833333,15.5386666667
743.70,10.768,45.9277604167,39.3095,33.63725,10.3894166667,14.1059166667,14.8456666667,8.4795,15.901,51.0294166667,15.7174166667
744.02,11.0305833334,45.9446145833,39.306,33.63225,10.6395833333,14.2856666667,15.0390833333,8.64091666667,16.1316666667,50.9546666666,15.988
744.34,11.0228333333,45.902109375,39.2328333333,33.5543333334,10.5285833333,14.33475,14.9336666667,8.55433333333,16.0965,50.9858333333,16.0123333333
744.65,11.3235,46.036890625,39.5598333333,33.89675,10.7011666667,14.5715833333,15.0999166666,8.72091666667,16.4318333333,51.3145833333,16.3115833333
744.97,11.5565833333,45.7853385417,39.4499166666,33.75625,10.93225,14.7593333333,15.2143333333,8.95141666667,16.5093333333,50.8895,16.4976666667
745.28,11.7183333333,46.0310208333,39.5275,33.90925,11.1159166667,14.8741666667,15.3326666666,9.08558333334,16.508,51.0783333333,16.61675
745.60,11.9363333333,46.1575260417,39.663,34.1240833334,11.3579166667,15.0614166667,15.4745,9.34833333334,16.6283333333,51.269,16.9
745.91,12.1200833333,46.2042604167,39.8851666667,34.2755833333,11.5549166667,15.2445,15.51525,9.54933333333,16.7520833334,51.3693333333,17.1024166667
746.23,11.8629166666,46.4125,39.9421666667,34.3298333333,11.4123333333,14.9928333333,15.3329166667,9.30608333333,16.434,51.3665,16.75625
746.55,12.0135833333,46.5371927083,40.05425,34.7406666667,11.6536666667,14.9648333333,15.4766666667,9.56508333333,16.60725,51.46375,16.9791666667
746.86,12.2325833333,46.5447916667,39.8705833333,34.8694166666,11.7924166667,15.1158333333,15.5085833333,9.70108333333,16.66675,51.4859166667,17.2190833333
747.18,12.0849166667,46.157,39.5491666667,34.5304166666,11.6305,15.0734166667,15.251,9.53058333333,16.5210833333,50.8418333333,17.0919166667
747.49,11.91225,45.9773125,39.30975,34.5379166667,11.4605,14.9466666666,15.2159166667,9.52333333333,16.4176666667,50.6775833334,17.0140833333
747.81,11.503,45.864671875,38.8426666666,34.1834166667,11.18025,14.6581666667,14.9665833333,9.15741666667,16.0961666667,50.4064166667,16.7069166667
748.12,11.3429166666,45.53459375,38.4311666667,33.8511666667,10.9250833333,14.4469166667,14.7214166667,8.874,15.83125,49.9970833333,16.5180833333
748.44,10.9416666667,45.6067552083,38.1889166667,33.7954166667,10.3871666667,13.9571666667,14.3096666666,8.3535,15.56325,50.3409166667,16.2275
748.75,10.594,45.1596458333,37.8031666667,33.408,9.99075,13.5959166667,13.797,7.98008333334,15.2706666667,49.9168333333,15.9485833333
749.07,10.3054166667,45.0045572917,37.6449166666,33.141,9.78866666668,13.5090833333,13.75875,7.79941666667,15.0676666667,49.8364166667,15.751
749.38,10.2521666667,45.1134166666,37.6095833333,33.1478333333,9.8785,13.6875,14.0010833333,8.00258333334,15.053,49.8974166667,15.8569166667
749.70,10.4996666667,45.301984375,37.7059166667,33.23675,10.1448333333,14.0233333333,14.2645833334,8.35041666667,15.3946666667,50.10225,16.2209166667
750.01,10.4003333333,45.227328125,37.5583333333,32.9091666667,9.92766666666,13.9734166667,14.0929166666,8.2365,15.26875,50.1024166667,15.969
750.33,10.21575,45.0308958333,37.4503333333,32.61225,9.74449999998,13.8331666667,13.9890833333,8.10341666667,15.0936666666,49.7985,15.7440833333
750.64,10.53575,45.3051041667,37.8009166667,32.8884166667,9.968,13.9963333333,14.3159166667,8.265,15.2315833333,50.2426666667,15.9964166667
750.96,10.7855,45.3859947916,38.05825,33.0115833333,10.2301666667,14.2799166667,14.51075,8.50708333333,15.46475,50.3901666667,16.0656666667
751.27,10.9825,45.5124322917,38.42825,33.3990833333,10.43325,14.3636666667,14.7270833334,8.63941666667,15.48225,50.49475,16.0945
751.59,10.8258333333,45.5495989583,38.4275,33.4309166667,10.5070833333,14.3750833333,14.8030833333,8.66066666666,15.54975,50.4910833333,15.9860833334
751.90,11.4249166667,45.8763177084,38.90975,33.8401666666,11.1273333333,15.0691666667,15.3928333333,9.19225,15.9768333333,50.7728333333,16.3375
752.22,11.6265,46.150515625,39.2341666667,34.0645833334,11.2924166667,15.2331666667,15.7856666667,9.48175,16.1083333334,51.1196666667,16.4679166666
752.53,11.8585,46.0436510417,39.2755,34.0664166667,11.4604166667,15.2434166666,15.799,9.55333333333,16.2856666667,50.7933333333,16.5778333333
752.85,11.9023333333,46.2293333333,39.3976666667,34.1951666667,11.4844166667,15.09125,15.7729166666,9.343,16.2400833333,51.1259166667,16.568
753.16,11.7248333333,45.9641197916,39.2624166666,34.0505833333,11.2805,14.8083333333,15.7200833333,9.03016666667,16.0133333333,50.845,16.2745833333
753.47,11.5496666667,46.0131145833,39.2014166667,34.0115,11.3109166667,14.7105833333,15.7119166667,8.87766666667,15.9999166667,50.6928333333,16.1746666667
753.79,11.2126666666,45.9583125,39.2218333333,33.8181666667,10.9613333333,14.46425,15.44575,8.49283333333,15.6498333333,50.7418333333,15.75925
754.10,11.0085833333,45.7637395833,38.9144166667,33.66175,10.8368333333,14.3139166667,15.3261666666,8.30975,15.625,50.441,15.5065833333
754.42,10.8878333333,45.9640416667,38.9830833334,33.6188333333,10.64725,14.08825,15.1821666666,8.114,15.4464166667,50.6308333333,15.3143333333
754.73,11.2475833333,45.9262864583,39.24875,33.649,11.0278333333,14.3780833333,15.26825,8.4235,15.8186666667,50.8540833333,15.6320833333
755.05,11.107,46.0581510417,39.46425,33.719,10.9916666667,14.4064166667,15.16575,8.43358333333,15.63375,51.1331666667,15.5913333333
755.36,10.8030833333,45.8860989583,39.2581666667,33.5016666667,10.8000833333,14.0684166667,14.9009166667,8.32091666666,15.3445,50.8234166667,15.50675
755.67,10.6908333333,45.9472916667,39.3429166667,33.5645,10.83275,13.97,14.7344166667,8.33333333333,15.4740833333,50.7334166667,15.5109166667
755.99,10.6131666667,45.9522395833,39.3808333333,33.6271666666,10.8203333333,13.9598333333,14.8015,8.32716666667,15.48175,50.7671666666,15.3798333333
756.30,10.63875,45.584953125,39.3766666667,33.45625,10.9921666667,14.0384166667,14.6685,8.44408333333,15.597,50.3226666667,15.3571666667
756.62,10.4119166667,45.2444166667,39.18275,33.1828333333,10.8788333333,13.82025,14.2685833333,8.36091666667,15.34625,49.94175,15.1743333333
756.93,10.4066666667,45.2334375,39.1366666667,33.1759166667,10.7736666667,13.7356666667,14.2324166667,8.30241666667,15.1024166667,50.0463333333,15.20425
757.24,10.70375,45.6810416667,39.4943333333,33.7325833333,11.0935833333,14.1075833333,14.51925,8.72616666667,15.5619166666,50.5386666667,15.7599166667
757.56,10.8,45.76125,39.5616666666,33.763,11.211,14.2619166667,14.642,8.967,15.6281666667,50.6830833333,16.036
757.87,10.8601666666,45.5351041667,39.222,33.5405833333,11.4484166667,14.4050833333,14.73725,9.20208333334,15.6700833333,50.2225833333,16.2978333333
758.18,10.8065,45.68446875,39.0988333333,33.6635,11.2405833333,14.2639166667,14.7744166666,9.02425,15.5753333333,50.3241666667,16.2478333334
758.50,11.1325,45.850375,39.1535,33.8748333333,11.40325,14.27525,15.0055833333,9.15466666667,15.7599166667,50.34375,16.5601666667
758.81,10.9863333333,45.849046875,39.1624166666,33.6765833334,11.3815,14.1289166667,14.9283333334,8.9685,15.70325,50.2856666667,16.5511666667
759.13,11.1615833333,45.8937708334,39.1409166666,33.68425,11.4791666667,14.4010833333,15.1634166666,9.09241666667,15.7169166667,50.387,16.6424166667
759.44,11.4495,46.1818645833,39.2878333334,33.8200833333,11.634,14.6626666667,15.4064166667,9.23408333333,15.9473333333,50.5410833334,17.0051666666
759.75,11.59325,46.7226614583,39.53175,34.0155833333,11.5934166667,14.8500833333,15.68125,9.31875000001,16.0388333333,50.834,17.2005
760.07,11.8595833333,47.2011510417,39.8489166666,34.38025,11.7806666667,15.2555,16.20225,9.60483333333,16.442,51.1713333333,17.5496666667
760.38,12.1194166667,47.472453125,40.0878333333,34.50025,11.9510833334,15.4816666667,16.47725,9.81591666666,16.8170833333,51.2930833333,17.7764166667
760.69,12.1184166667,47.2419270833,39.99925,34.3171666667,11.8623333333,15.4235833333,16.4694166666,9.66483333334,16.814,51.022,17.465
761.01,11.9543333333,47.3991875,40.0168333333,34.4390833333,11.7315,15.315,16.38875,9.38983333333,16.8141666667,51.0795,17.3151666667
761.32,11.674,47.6420104167,40.17675,34.625,11.30225,15.0858333333,16.12725,9.0315,16.7546666667,51.3169166667,17.0159166667
761.63,11.594,47.5949114583,40.3054166667,34.3855833333,11.29325,15.158,16.0216666667,9.096,16.7705,51.2845,16.9481666667
761.94,11.3031666667,47.443390625,40.2525833333,34.1495833334,10.9398333333,15.08425,15.8215,8.88625,16.6115,51.13225,16.6878333333
762.26,11.51675,47.5853125,40.3084166667,34.3558333333,11.04975,15.3665833334,15.9648333333,9.16883333333,16.8306666667,51.2823333334,16.78775
762.57,11.7961666667,47.7817135416,40.5538333333,34.6995,11.3359166667,15.50975,16.2355833333,9.30975,17.1294166667,51.45625,16.9881666666
762.88,11.6661666666,47.9539010417,40.6685833333,34.7388333333,11.2540833333,15.3991666667,16.0995,9.19333333333,17.0216666667,51.7271666667,16.8095833334
763.20,11.6459166667,47.8518854167,40.74625,34.8099166667,11.2955833333,15.3209166666,15.975,9.13008333333,17.1081666666,51.7615,16.739
763.51,11.696,47.6099270833,40.6454166667,34.7179166666,11.3786666667,15.2705833333,15.8224166667,9.04633333333,17.13125,51.7480833333,16.7149166667
763.82,11.5779166667,47.5135885417,40.6811666667,34.8185833333,11.2623333333,15.24125,15.6581666667,8.89508333333,16.998,51.8559166667,16.5721666667
764.14,11.2606666667,47.2673854167,40.3764166667,34.66325,11.1025833334,14.9391666667,15.3343333334,8.689,16.7155833333,51.6183333334,16.4410833333
764.45,11.44325,47.2320625,40.5451666667,34.7619166667,11.3158333333,15.0821666667,15.4103333333,8.98025,16.8271666667,51.6695833333,16.5605
764.76,11.6616666667,47.1934166667,40.7933333333,34.9563333333,11.6860833334,15.279,15.5311666666,9.23591666667,16.9554166667,51.9433333333,16.81
765.07,11.7078333333,47.2427552083,40.8618333333,34.9929166667,11.7855,15.3554166667,15.64375,9.32599999999,17.1053333333,51.8726666667,16.9574166667
765.39,12.3003333333,47.528578125,41.304,35.4068333333,12.4544166667,15.8345833334,16.2180833333,9.92183333334,17.64475,52.2561666667,17.4700833334
765.70,12.5768333333,47.7291979167,41.5760833333,35.8075,12.906,16.2003333333,16.6338333333,10.281,18.1205833333,52.5620833333,17.8216666667
766.01,12.41175,47.7281666666,41.5275833333,35.6823333333,12.7564166667,16.2930833334,16.5536666667,10.274,18.13525,52.5663333333,17.802
766.32,12.5001666667,47.6803333333,41.6759166667,35.8685833333,12.8531666667,16.5144166667,16.62425,10.6706666667,18.30425,52.5444166667,17.9206666667
766.64,12.2715,47.5243697917,41.4078333333,35.6859166667,12.5654166667,16.3821666667,16.4396666666,10.5580833333,18.0988333333,52.4293333334,17.7630833333
766.95,12.0794166667,47.7328177083,41.55275,35.84975,12.5015833334,16.42875,16.449,10.5985,17.9299166667,52.6403333333,17.7255
767.26,12.13325,47.6875572917,41.398,35.8103333333,12.7566666667,16.5254166667,16.6288333334,10.9031666667,18.03775,52.4219166667,17.8448333333
