wavelength,Back_ThrEpif,Belly_ThrEpif,Breast_ThrEpif,Crissum_ThrEpif,Crown_ThrEpif,DorTail_ThrEpif,Patch10_ThrEpif,Patch11_ThrEpif,Rump_ThrEpif,Throat_ThrEpif,WingTip_ThrEpif
360.57,18.7463333333,34.0353333333,34.2258888889,32.3906666667,26.6605555555,12.8271666667,23.1806666667,56.4387777778,32.79,32.9803333333,7.57855555556
360.93,18.8882222222,34.1421111111,34.3496666667,32.6094444445,26.82,12.9135555556,23.2245555556,56.4741111111,32.8578888889,33.1542222222,7.67388888889
361.29,18.9655555556,34.187,34.4134444444,32.651,26.9684444444,12.9902222222,23.1738888889,56.4303333333,32.9103333333,33.2843333333,7.76722222222
361.66,19.1911111111,34.3663333333,34.6376666667,32.9161111111,27.2128888889,13.2597222222,23.32,56.5972222222,33.0755555555,33.5514444444,7.98455555556
362.02,19.3318888889,34.466,34.829,33.0652222222,27.4221111111,13.3576111111,23.4285555556,56.815,33.2103333333,33.718,7.98955555556
362.39,19.5156666667,34.6627777778,34.9314444444,33.2331111111,27.5694444444,13.4639444444,23.4431111111,56.9436666667,33.2977777778,33.8306666667,8.02677777778
362.75,19.5577777778,34.659,34.936,33.254,27.649,13.465,23.4978888889,56.9458888889,33.3455555556,33.9325555556,8.06944444444
363.11,19.7541111111,34.7362222222,35.0203333333,33.3025555556,27.7278888889,13.5311666667,23.5543333333,56.852,33.4066666666,33.9956666667,8.11433333333
363.48,19.6826666667,34.7295555555,34.8966666667,33.2254444444,27.7064444444,13.5150555556,23.4771111111,56.6518888889,33.2937777778,34.0123333333,8.11422222222
363.84,19.5385555555,34.6343333333,34.7927777778,33.1706666667,27.6863333333,13.4180555556,23.3293333333,56.4624444445,33.1684444444,33.8206666667,7.99033333333
364.20,19.4715555556,34.4538888889,34.5846666667,33.1112222222,27.5756666667,13.3122777778,23.1307777778,56.2487777778,33.0638888889,33.725,7.85233333333
364.57,19.4444444445,34.5223333333,34.5301111111,33.1394444445,27.6133333333,13.1354444444,22.9555555555,56.197,33.0307777778,33.6841111111,7.71166666667
364.93,19.3851111111,34.4782222222,34.5101111111,33.1206666666,27.5673333333,13.0601666667,22.8238888889,56.0271111111,32.9985555556,33.5751111111,7.60844444444
365.29,19.5677777778,34.6606666666,34.6713333333,33.2728888889,27.7151111111,13.1858333333,22.9133333334,56.1848888889,33.1451111111,33.6697777778,7.70233333333
365.66,19.5532222222,34.6332222222,34.6076666667,33.2927777778,27.666,13.0575555556,22.7651111111,56.0756666667,33.1438888889,33.6002222222,7.56966666667
366.02,19.579,34.6402222222,34.5737777778,33.2816666666,27.6121111111,13.0087222222,22.6428888889,55.949,33.0782222222,33.5097777778,7.60888888889
366.38,19.4907777778,34.5396666667,34.499,33.2573333333,27.5628888889,12.9855555556,22.5202222222,55.7064444445,32.9945555556,33.5086666666,7.55922222222
366.75,19.5693333334,34.6702222222,34.5732222222,33.4496666667,27.6268888889,13.0781111111,22.4833333333,55.6362222222,33.0066666667,33.5218888889,7.58188888889
367.11,19.5714444444,34.5891111111,34.5438888889,33.5216666667,27.6883333333,13.0458333333,22.4131111111,55.693,33.0352222222,33.5133333334,7.59066666667
367.47,19.4574444444,34.4523333333,34.5143333333,33.4724444444,27.6344444444,12.8593333333,22.2056666667,55.6616666667,32.9406666667,33.3804444444,7.44922222222
367.84,19.6015555556,34.5205555556,34.5827777778,33.505,27.6975555555,12.8745555556,22.1833333334,55.6926666667,32.9057777778,33.5437777778,7.411
368.20,19.7301111111,34.6576666667,34.7253333333,33.6422222222,27.7382222222,12.9458888889,22.1915555556,55.8173333333,32.9746666667,33.613,7.47333333333
368.56,19.8731111111,34.6851111111,34.8381111111,33.7168888889,27.7758888889,13.0555,22.2993333333,55.7637777778,33.0161111111,33.7126666667,7.65711111111
368.93,19.881,34.736,34.8531111111,33.6907777778,27.7977777778,12.9220555556,22.2444444444,55.7502222222,33.0353333334,33.7418888889,7.642
369.29,19.7061111111,34.6121111111,34.7043333333,33.5924444444,27.7467777778,12.6325555556,21.9906666666,55.6753333333,32.8702222222,33.6777777778,7.41533333333
369.65,19.7024444444,34.6977777778,34.7116666667,33.6511111111,27.7184444444,12.5608888889,21.9045555555,55.8032222222,32.8945555556,33.746,7.32033333334
370.01,19.6208888889,34.6792222222,34.6517777778,33.7202222222,27.7407777778,12.4417777778,21.8036666667,55.8401111111,32.8642222222,33.7916666667,7.242
370.38,19.7145555555,34.7751111111,34.7236666667,33.8243333333,27.8001111111,12.4533888889,21.8206666667,55.926,32.937,33.9188888889,7.36077777778
370.74,19.7707777778,34.7221111111,34.6938888889,33.8092222222,27.778,12.4156666667,21.7113333333,55.9192222222,32.9831111111,33.9201111111,7.44433333333
371.10,19.839,34.7647777778,34.7278888889,33.8473333334,27.803,12.5235,21.5942222222,55.7827777778,32.9541111111,33.9333333333,7.53033333333
371.46,19.971,34.9592222222,34.8353333334,34.026,27.9121111111,12.5306666667,21.5876666667,55.8965555556,33.0583333333,33.9811111111,7.529
371.83,19.9392222222,34.9686666667,34.8352222222,34.1078888889,27.9641111111,12.4605555556,21.6006666667,55.9558888889,33.1475555556,34.0176666667,7.57755555555
372.19,19.9974444445,34.9781111111,34.9456666667,34.0966666667,28.0618888889,12.5259444444,21.6163333333,55.9913333333,33.1774444444,34.1123333333,7.60933333333
372.55,20.0486666667,35.0756666667,34.951,34.2116666667,28.1792222222,12.5282222222,21.6362222222,56.1714444445,33.2098888889,34.157,7.56677777778
372.92,20.2104444445,35.2503333333,35.0571111111,34.4138888889,28.3304444445,12.6573888889,21.7032222222,56.4387777778,33.3216666667,34.4216666667,7.65566666667
373.28,20.3081111111,35.2836666667,35.1013333333,34.4896666667,28.3087777778,12.8067777778,21.6933333333,56.4971111111,33.4094444444,34.4223333333,7.75222222222
373.64,20.3684444444,35.3067777778,35.0998888889,34.5023333334,28.3564444444,12.8098333333,21.6726666667,56.4888888889,33.3307777778,34.4443333333,7.79888888889
374.00,20.5267777778,35.4293333333,35.2386666667,34.6355555555,28.352,12.9256111111,21.6522222222,56.4275555555,33.3742222222,34.4937777778,7.85711111111
374.37,20.5957777778,35.4804444444,35.2595555556,34.7071111111,28.4538888889,12.9537222222,21.6073333334,56.4688888889,33.3997777778,34.5093333333,7.78022222222
374.73,20.5595555556,35.5814444444,35.3043333333,34.7861111111,28.4782222222,13.0076111111,21.5242222222,56.5266666667,33.3915555556,34.5724444444,7.68844444444
375.09,20.5444444444,35.6635555555,35.3148888889,34.8023333333,28.4691111111,12.8876111111,21.5056666667,56.6794444444,33.3833333333,34.6436666667,7.55822222222
375.45,20.5404444444,35.6732222222,35.2591111111,34.7492222222,28.4447777778,12.9182222222,21.428,56.7212222222,33.3933333334,34.6842222222,7.51922222222
375.81,20.5671111111,35.67,35.1731111111,34.6651111111,28.3903333333,12.9627222222,21.3108888889,56.5878888889,33.2842222222,34.658,7.50355555556
376.18,20.4707777778,35.6212222222,35.0473333333,34.6657777778,28.2878888889,12.8239444444,21.2056666667,56.4652222222,33.1994444444,34.6305555556,7.478
376.54,20.4458888889,35.6236666666,35.0554444444,34.7846666667,28.3107777778,12.8482222222,21.1134444444,56.5262222222,33.195,34.6832222222,7.46966666667
376.90,20.464,35.5888888889,35.0033333333,34.7481111111,28.3241111111,12.9150555556,21.0957777778,56.4707777778,33.1932222222,34.625,7.47488888889
377.26,20.4725555556,35.6417777778,34.9802222222,34.8655555556,28.3721111111,12.8820555556,21.1072222222,56.4855555555,33.2028888889,34.6547777778,7.45811111111
377.63,20.4894444445,35.5697777778,34.9756666667,34.8666666667,28.3597777778,12.9215,21.0482222222,56.4537777778,33.2053333333,34.708,7.468
377.99,20.4751111111,35.6191111111,34.9426666667,34.9286666667,28.4556666667,12.9731111111,21.0454444444,56.6218888889,33.2841111111,34.84,7.52511111111
378.35,20.452,35.5642222222,34.9292222222,34.9463333334,28.4355555556,12.9747222222,21.0018888889,56.512,33.2628888889,34.8457777778,7.57233333333
378.71,20.4391111111,35.5394444444,34.876,34.9715555556,28.4466666667,12.8786666667,20.9383333333,56.5186666667,33.2225555555,34.8178888889,7.592
379.07,20.3685555556,35.4982222222,34.8147777778,35.0165555555,28.4035555555,12.8602222222,20.9138888889,56.4952222222,33.1836666667,34.7782222222,7.58366666667
379.44,20.4014444444,35.4587777778,34.8407777778,35.1328888889,28.5026666667,12.8110555556,20.9438888889,56.5411111111,33.2278888889,34.8516666666,7.63466666667
379.80,20.3607777778,35.4896666667,34.8721111111,35.2745555555,28.5047777778,12.7683888889,20.8855555555,56.5614444444,33.2908888889,34.8916666667,7.59777777778
380.16,20.4907777778,35.6306666667,35.0075555555,35.3775555556,28.6365555556,12.8983333333,20.9808888889,56.7041111111,33.4324444444,34.9286666667,7.70344444444
380.52,20.7224444444,35.7287777778,35.1716666667,35.5375555555,28.7876666667,13.0792777778,21.1108888889,56.808,33.5816666667,35.0771111111,7.857
380.88,20.7723333333,35.7916666667,35.2373333333,35.628,28.8251111111,13.0706111111,21.0943333333,56.7501111111,33.5911111111,35.1917777778,7.99177777778
381.24,20.7766666666,35.7305555556,35.2758888889,35.5655555555,28.8013333333,13.0432222222,21.0131111111,56.7164444445,33.5046666667,35.2152222222,8.07266666667
381.61,20.7185555556,35.7401111111,35.2097777778,35.5934444444,28.7813333333,12.9195555556,20.8528888889,56.6736666667,33.4543333333,35.1222222222,8.05333333333
381.97,20.7151111111,35.6657777778,35.1741111111,35.5252222222,28.7097777778,12.8342222222,20.7782222222,56.5564444445,33.3546666667,35.0323333333,8.01822222222
382.33,20.7625555556,35.7872222222,35.2221111111,35.5981111111,28.674,12.8895555556,20.7706666667,56.7558888889,33.3967777778,35.0844444444,8.06222222222
382.69,20.8403333333,35.8502222222,35.2975555556,35.5911111111,28.6161111111,12.9662777778,20.7945555556,56.7748888889,33.4334444445,35.2005555556,8.06066666667
383.05,20.9288888889,35.9007777778,35.4302222222,35.619,28.665,13.0494444444,20.7311111111,56.856,33.4752222222,35.2761111111,8.11255555556
383.41,20.9978888889,35.9906666667,35.4552222222,35.6847777778,28.6584444445,13.1933888889,20.7131111111,56.8428888889,33.4906666666,35.3491111111,8.14788888889
383.77,21.0047777778,36.0016666667,35.4557777778,35.654,28.6252222222,13.2132222222,20.6293333333,56.9625555555,33.4724444444,35.3358888889,8.16833333333
384.14,21.007,35.9857777778,35.4177777778,35.7131111111,28.6282222222,13.1732777778,20.532,57.0293333333,33.4524444444,35.4151111111,8.12977777778
384.50,20.847,35.9361111111,35.2803333333,35.6053333333,28.474,13.0213888889,20.3607777778,56.9465555556,33.3094444444,35.3626666667,8.02566666667
384.86,20.7514444444,35.8653333333,35.1802222222,35.572,28.3746666667,12.9495555556,20.196,56.9918888889,33.2416666667,35.2446666667,7.90577777778
385.22,20.8233333334,35.9697777778,35.2078888889,35.6654444444,28.4415555556,13.0319444444,20.2265555556,57.1124444444,33.3476666667,35.2868888889,7.92633333333
385.58,20.8853333333,36.0617777778,35.2431111111,35.7855555556,28.5318888889,13.1408888889,20.3257777778,57.2548888889,33.4408888889,35.4144444444,7.99044444444
385.94,20.8087777778,36.0256666667,35.1952222222,35.7675555555,28.4655555556,13.0793333333,20.1771111111,57.3002222222,33.3465555555,35.41,7.92644444445
386.30,20.7684444445,35.9572222222,35.119,35.7127777778,28.448,12.9899444444,20.1153333333,57.2024444444,33.2695555556,35.408,7.84122222222
386.66,20.7244444444,35.9487777778,35.0495555556,35.7306666667,28.424,12.9444444444,20.0546666667,57.2762222222,33.2577777778,35.3556666667,7.84855555556
387.03,20.7103333333,35.9895555556,35.0312222222,35.7597777778,28.4036666667,12.8547222222,19.961,57.2832222222,33.2674444445,35.3841111111,7.813
387.39,20.6731111111,35.982,34.9542222222,35.7328888889,28.2964444444,12.7557777778,19.8698888889,57.3648888889,33.2032222222,35.3365555556,7.81377777778
387.75,20.7475555555,36.0072222222,34.9745555556,35.8303333333,28.3476666667,12.7072222222,19.9148888889,57.4036666667,33.226,35.4005555556,7.83455555556
388.11,20.7037777778,35.9622222222,34.8962222222,35.757,28.245,12.638,19.7951111111,57.3763333333,33.1598888889,35.3194444444,7.78388888889
388.47,20.6901111111,35.9566666667,34.8637777778,35.7353333333,28.2,12.6326111111,19.725,57.3923333333,33.1408888889,35.2434444445,7.78111111111
388.83,20.7235555556,36.0462222222,34.9182222222,35.7704444444,28.1895555556,12.641,19.7954444444,57.5135555556,33.1775555556,35.2702222222,7.80766666667
389.19,20.6936666667,35.966,34.8835555556,35.8107777778,28.1154444445,12.6260555556,19.7263333333,57.5011111111,33.1086666667,35.3107777778,7.80677777778
389.55,20.6656666667,35.9706666667,34.9331111111,35.7794444444,28.024,12.5616666667,19.6643333333,57.5051111111,33.0453333333,35.2797777778,7.75066666666
389.91,20.7228888889,36.0607777778,35.0208888889,35.8952222222,28.0845555555,12.6157777778,19.7507777778,57.6826666667,33.1563333333,35.3374444445,7.77755555556
390.27,20.7217777778,36.0805555555,35.038,35.9747777778,28.077,12.5725555556,19.7243333333,57.7845555555,33.2211111111,35.3124444444,7.80388888889
390.63,20.7296666667,36.1061111111,35.0706666667,36.0218888889,28.1352222222,12.5327222222,19.711,57.8495555556,33.25,35.3881111111,7.81822222222
391.00,20.7287777778,36.0832222222,35.0046666667,36.0517777778,28.1492222222,12.5846111111,19.7815555556,57.9295555556,33.2793333333,35.3317777778,7.91211111111
391.36,20.7606666667,35.9966666666,35.032,36.0815555556,28.1354444444,12.6433888889,19.7647777778,57.9117777778,33.2924444444,35.3375555556,7.95077777778
391.72,20.8195555556,36.0771111111,35.0948888889,36.1606666666,28.1371111111,12.6915,19.7897777778,57.9957777778,33.3037777778,35.4006666667,7.99455555555
392.08,20.8678888889,36.1526666666,35.1337777778,36.2607777778,28.1835555555,12.7469444444,19.8526666667,58.1504444445,33.3882222222,35.482,8.05077777778
392.44,20.9051111111,36.1945555556,35.1721111111,36.2993333334,28.2413333333,12.7838333333,19.8968888889,58.1791111111,33.4277777778,35.5014444445,8.13933333333
392.80,20.8618888889,36.119,35.127,36.3025555556,28.2151111111,12.7816666667,19.8078888889,58.1422222222,33.4131111111,35.4654444445,8.13833333334
393.16,20.8895555556,36.2708888889,35.1991111111,36.3065555555,28.2275555555,12.7657777778,19.809,58.2982222222,33.5173333333,35.5007777778,8.13133333334
393.52,20.8737777778,36.1966666667,35.117,36.2893333333,28.2161111111,12.7816666667,19.7787777778,58.2887777778,33.5392222222,35.4547777778,8.15511111111
393.88,20.8633333334,36.1736666667,35.0932222222,36.2034444444,28.1898888889,12.8334444444,19.7923333333,58.2102222222,33.5205555556,35.4812222222,8.25766666667
394.24,20.7913333333,36.145,35.0298888889,36.1398888889,28.1073333333,12.8135,19.6948888889,58.2434444444,33.476,35.4168888889,8.22511111111
394.60,20.7185555556,36.0524444444,34.9285555555,36.0745555556,27.9622222222,12.7563333333,19.6156666667,58.1686666666,33.3465555556,35.3633333333,8.15855555555
394.96,20.693,36.0324444444,34.9236666667,36.0531111111,27.9124444444,12.7082777778,19.5613333333,58.1786666667,33.3191111111,35.367,8.11777777778
395.32,20.5946666666,36.0965555555,34.851,35.988,27.9151111111,12.6037222222,19.5137777778,58.1815555555,33.2486666666,35.3198888889,8.043
395.68,20.4462222222,36.0262222222,34.7347777778,35.8715555555,27.8062222222,12.5014444444,19.4433333333,58.114,33.1665555556,35.2152222222,7.97933333333
396.04,20.3485555555,35.9951111111,34.6978888889,35.8262222222,27.7931111111,12.4894444444,19.4027777778,58.0741111111,33.0858888889,35.1571111111,7.96133333333
396.40,20.2714444444,35.9161111111,34.6211111111,35.8026666667,27.6957777778,12.4141111111,19.2813333333,58.1025555556,33.0353333334,35.1196666667,7.85933333333
396.76,20.2382222222,35.9238888889,34.5845555555,35.7952222222,27.657,12.4088333333,19.2562222222,58.1185555555,33.0215555556,35.1564444445,7.83377777778
397.12,20.2221111111,35.8057777778,34.4965555555,35.7825555555,27.5713333333,12.4322222222,19.2578888889,58.0906666666,32.9754444444,35.1012222222,7.86411111111
397.48,20.2508888889,35.8588888889,34.4994444445,35.8036666667,27.5887777778,12.4587222222,19.2756666667,58.1764444444,32.9708888889,35.0928888889,7.92055555556
397.84,20.2072222222,35.8317777778,34.4513333333,35.844,27.5215555555,12.3133333333,19.1811111111,58.2764444444,32.949,35.0367777778,7.80688888889
398.20,20.2191111111,35.8494444445,34.4926666667,35.874,27.5204444444,12.2523333333,19.1753333333,58.385,32.9382222222,35.0832222222,7.82144444445
398.56,20.2874444445,35.9378888889,34.5877777778,35.9591111111,27.6425555556,12.3508888889,19.2204444444,58.5511111111,33.1128888889,35.0766666667,7.914
398.92,20.2511111111,35.9374444445,34.5385555555,35.9638888889,27.5516666667,12.3728888889,19.1887777778,58.5943333333,33.0813333333,35.0402222222,7.90611111111
399.28,20.2953333333,35.9838888889,34.58,36.071,27.5552222222,12.4132222222,19.2506666667,58.7943333333,33.1643333333,35.1271111111,7.97244444444
399.64,20.2497777778,35.8994444444,34.5242222222,36.0148888889,27.5096666667,12.435,19.1612222222,58.847,33.163,35.0567777778,7.95144444444
400.00,20.2106666667,35.8728888889,34.4524444444,36.0185555556,27.4108888889,12.3413888889,19.0725555556,58.961,33.1582222222,35.0166666667,7.88133333334
400.36,20.2208888889,35.9391111111,34.4515555556,36.0706666667,27.412,12.3541111111,19.1183333334,59.1225555556,33.1867777778,35.0542222222,7.89133333333
400.72,20.2777777778,35.95,34.4487777778,36.0977777778,27.433,12.3427222222,19.1354444444,59.2121111111,33.1602222222,35.041,7.94266666667
401.08,20.1596666667,35.9416666666,34.4048888889,36.1205555556,27.3913333333,12.2737222222,19.0511111111,59.2774444444,33.1003333333,35.0208888889,7.915
401.44,20.074,35.905,34.4034444444,36.0936666667,27.3165555556,12.2215555556,18.9895555555,59.3207777778,33.0811111111,35.0051111111,7.86588888889
401.80,20.0992222222,35.9552222222,34.4213333333,36.1116666667,27.3042222222,12.3244444444,18.9887777778,59.4702222222,33.1445555556,34.9787777778,7.91733333333
402.16,20.0333333333,35.867,34.3422222222,36.076,27.2036666667,12.3318333333,18.9782222222,59.4368888889,33.0822222222,34.8894444445,7.92544444444
402.52,19.9621111111,35.7967777778,34.2798888889,36.0093333333,27.115,12.2541666667,18.9484444444,59.4466666667,33.0093333333,34.8288888889,7.85422222222
